wavelength,Back_ConMarm,Belly_ConMarm,Breast_ConMarm,Crissum_ConMarm,Crown_ConMarm,DorTail_ConMarm,Rump_ConMarm,Throat_ConMarm,WingTip_ConMarm
588.07,18.2876,45.4042666667,36.1518,48.1488666666,15.9002,13.5617333333,22.2744333333,34.5149333334,12.1438666667
588.41,18.3137333333,45.4096666667,36.1649333333,48.188,15.9286,13.6202666667,22.3443333333,34.5406666667,12.2046666667
588.74,18.2945333333,45.4378666667,36.1215333333,48.2230666667,15.8671333333,13.5796666667,22.3090333333,34.5201333333,12.1472666667
589.08,18.2853333333,45.4354666667,36.1296666667,48.2245333333,15.8786,13.5774666667,22.2925333333,34.514,12.1569333333
589.42,18.3256666667,45.4719333333,36.2003333333,48.31,15.9457333333,13.6382666667,22.3320866667,34.6005333333,12.2224666667
589.76,18.3593333333,45.5434,36.26,48.4171333333,15.9426666667,13.6363333333,22.34946,34.6644,12.2442
590.09,18.3526,45.5646,36.2472,48.4733333333,15.9583333333,13.6945333333,22.3625533333,34.6597333333,12.2427333333
590.43,18.1491333333,45.4580666667,36.094,48.3344666667,15.7775333333,13.5125333333,22.1500266667,34.5072,12.0528
590.77,18.2044,45.4549333333,36.1312666667,48.3664666667,15.8449333333,13.5588,22.2309133333,34.5738,12.1434666667
591.11,18.1671333333,45.3702,36.05,48.3092666667,15.8,13.5052,22.1770866667,34.5396,12.1116666667
591.44,18.1174,45.2936,36.0286,48.2110666667,15.7666666667,13.4994,22.1085733333,34.4708,12.0900666667
591.78,18.0716666667,45.2724,35.9930666667,48.1965333333,15.7112666667,13.4323333333,22.04514,34.4397333333,12.0528666667
592.12,18.0906,45.3689333333,36.0596666667,48.2954666667,15.7528666667,13.4636666667,22.0469133333,34.5051333333,12.0904666667
592.46,18.1086666667,45.4102,36.1051333333,48.2946,15.7757333333,13.4880666667,22.04112,34.4958666667,12.1498666666
592.79,18.1146666667,45.4447333333,36.1168,48.3021333333,15.737,13.4870666667,22.0523,34.4917333333,12.127
593.13,18.1569333333,45.4908666667,36.0982,48.31,15.7676666667,13.5421333333,22.1202266667,34.5010666667,12.1678666667
593.47,18.0678,45.3406,35.9943333333,48.1428666667,15.7166,13.5133333333,22.06324,34.3927333333,12.1274
593.80,18.0267333333,45.3075333333,36.0024,48.0992,15.6767333333,13.4798,22.0294733333,34.4012666667,12.1181333333
594.14,18.1391333333,45.4315333333,36.1546666667,48.2601333333,15.7663333333,13.5949333333,22.1699266667,34.5495333333,12.2427333333
594.48,18.1039333333,45.4044,36.1056666667,48.1914666667,15.7147333333,13.5929333333,22.11234,34.4919333333,12.2168
594.81,18.0911333333,45.4047333333,36.0967333333,48.1842,15.7173333333,13.6338666667,22.1489666667,34.5012666667,12.2484666667
595.15,18.0536,45.3624666667,36.0509333333,48.183,15.6700666667,13.5965333333,22.13238,34.4778666667,12.2098
595.49,18.0632666667,45.4219333333,36.08,48.2363333333,15.6995333333,13.6201333333,22.1697,34.5036,12.2343333333
595.82,18.079,45.4204,36.0893333333,48.2406,15.6663333333,13.6128666667,22.1886533333,34.4716,12.237
596.16,17.9844,45.2733333333,35.9682666667,48.1568666667,15.6060666667,13.5684666667,22.09602,34.3738,12.1700666667
596.50,17.935,45.2548,35.9478,48.1587333333,15.5651333333,13.5383333333,22.0688066667,34.3656666667,12.1649333334
596.83,17.91,45.227,35.9536666667,48.1322666667,15.5262666667,13.5150666667,22.01566,34.3609333333,12.146
597.17,17.9734,45.3676666667,36.0444666667,48.2565333333,15.5826666667,13.5665333333,22.0876533333,34.4498666667,12.207
597.51,17.9906666667,45.3953333333,36.0326,48.2571333333,15.5586666667,13.5715333333,22.09062,34.4277333333,12.2164
597.84,17.9456666667,45.3433333333,35.9554,48.1932666667,15.4952,13.4995333333,22.0208866667,34.3378,12.1725333333
598.18,17.8979333333,45.3665333333,35.9436666667,48.2564,15.4928666667,13.5047333333,22.01064,34.3172666667,12.1568
598.52,17.9007333333,45.3785333333,35.9554,48.2821333333,15.4522,13.4518666667,21.9692266667,34.3034666667,12.1295333333
598.85,17.931,45.4334,35.9776,48.2874,15.4854666667,13.4559333333,21.9729866667,34.3067333333,12.1617333334
599.19,17.9376666667,45.4229333333,35.9846666667,48.2760666667,15.463,13.4626,21.94688,34.2792,12.1775333333
599.53,17.8359333333,45.2752666667,35.8674666667,48.147,15.4357333334,13.4270666667,21.8659666667,34.1827333333,12.1474666667
599.86,17.9063333333,45.3964,35.9521333333,48.2423333333,15.5014,13.4382,21.9272933333,34.2764,12.2142
600.20,17.9778666667,45.4336,35.9861333333,48.2668666667,15.5813333333,13.4960666667,21.94568,34.2890666667,12.2807333333
600.53,17.9423333333,45.4041333334,35.9349333333,48.234,15.5231333333,13.4446666667,21.8867533333,34.2218,12.2518
600.87,17.9130666667,45.3514666667,35.8844666667,48.182,15.4954666667,13.4324,21.8711666667,34.1579333333,12.2484666667
601.21,17.9205333333,45.3612,35.9406666667,48.2171333333,15.5272,13.4711333333,21.9106933333,34.1986666667,12.3014
601.54,17.9886666667,45.3902666667,35.9639333333,48.2712,15.5623333333,13.5732,21.98166,34.2524666667,12.3711333333
601.88,18.028,45.3753333333,35.9706,48.2482,15.5522,13.5944,21.9934266667,34.2482666667,12.4205333333
602.21,18.0602666667,45.4044,36.003,48.2966,15.5961333333,13.6673333333,22.0371,34.2983333334,12.4946
602.55,18.0908666667,45.3548,36.0192,48.3013333333,15.6374,13.7531333333,22.0986666667,34.3186,12.5646666667
602.88,18.0854,45.3212666667,35.9512,48.2688666667,15.6412666667,13.7616,22.1065,34.2921333333,12.5546
603.22,18.1455333333,45.4027333333,36.0034666667,48.3482,15.625,13.7804666667,22.1240266667,34.3393333333,12.5644
603.56,18.1484,45.3801333333,35.9876666667,48.3274,15.6306666667,13.8065333333,22.1466466667,34.3418666667,12.5569333333
603.89,18.1316666666,45.3301333333,35.9436666666,48.2691333333,15.6085333333,13.8406666667,22.1470733334,34.3038,12.5734
604.23,18.1598666667,45.3616666667,35.9823333333,48.3442,15.6580666667,13.8734,22.18146,34.3595333333,12.6134
604.56,18.1842666667,45.4012666667,36.0168,48.392,15.6626666667,13.9056666667,22.1804466667,34.4239333333,12.6475333333
604.90,18.1558666667,45.359,35.9786666667,48.3434666667,15.6238,13.8785333333,22.1435066667,34.3711333333,12.6182666667
605.23,18.0528,45.2826666667,35.9306666667,48.2862666667,15.6088666667,13.8422666667,22.0527133333,34.2913333333,12.5746666667
605.57,18.0246,45.2560666667,35.9100666667,48.2341333334,15.6200666666,13.8229333333,22.0192933333,34.2733333333,12.553
605.90,18.0588666667,45.3598,35.9625333333,48.3088,15.6762666667,13.8570666667,22.0416333333,34.3118,12.5896666667
606.24,18.0574,45.4262666667,35.9921333333,48.3553333334,15.6378,13.8356666667,22.03486,34.3346666667,12.5856
606.58,18.0490666666,45.3929333333,35.9972,48.3231333333,15.6374666667,13.8584666667,22.03272,34.3172666667,12.6072666667
606.91,18.0231333333,45.403,35.9758666667,48.3106666667,15.6478666667,13.861,22.02102,34.329,12.6192666667
607.25,17.9787333333,45.3902,35.9577333334,48.2813333334,15.6124,13.8603333334,21.9925133333,34.2817333333,12.6076
607.58,17.8883333333,45.3822666667,35.9202,48.2843333333,15.5316666667,13.7483333333,21.8928533333,34.2450666667,12.5267333333
607.92,17.8229333333,45.3254666667,35.8486,48.1934666667,15.4454666667,13.7209333334,21.83934,34.1601333334,12.498
608.25,17.8252666667,45.3156,35.842,48.1984666667,15.4546,13.7665333334,21.8650733333,34.139,12.5272
608.59,17.8288666667,45.3121333333,35.8255333333,48.2486,15.4708,13.8299333333,21.8682333333,34.1574,12.553
608.92,17.9308666667,45.3900666667,35.8718666667,48.3253333333,15.5356,13.9157333334,21.9626,34.2282666667,12.6580666667
609.26,17.9453333333,45.3622,35.8538666667,48.3292666667,15.5366666667,13.9274666667,21.96514,34.2065333333,12.6901333333
609.59,17.8583333333,45.1922666667,35.7134,48.1683333333,15.4287333333,13.866,21.9059266667,34.0798,12.6432
609.93,17.9238,45.2546,35.7558,48.2384,15.5325333333,13.9472666667,21.9761866667,34.117,12.7324
610.26,17.9352666667,45.3159333334,35.8030666667,48.3270666667,15.5291333333,13.9684,21.99728,34.1739333333,12.7714
610.60,17.8915333333,45.2693333333,35.7458,48.2699333333,15.4972,13.9422,21.9504066667,34.1273333333,12.7470666667
610.93,17.8951333333,45.2096,35.7127333334,48.2259333333,15.5000666667,13.9416,21.9067133333,34.1016,12.7814
611.27,17.9410666667,45.1950666667,35.7302,48.2119333333,15.5557333333,13.9790666667,21.9441333333,34.1266666667,12.8066
611.60,17.9733333333,45.2526666667,35.7710666667,48.3126,15.5999333334,14.0112,21.9729,34.1528666666,12.8472666667
611.93,17.9214666667,45.2344,35.7732,48.2903333333,15.5963333333,13.9559333333,21.92566,34.1308,12.8241333333
612.27,17.9568666667,45.2511333333,35.7785333333,48.3126,15.6119333333,13.9182,21.9393133333,34.1466,12.8417333334
612.60,17.8659333333,45.198,35.7430666667,48.2232666667,15.5576666667,13.8344,21.9184866667,34.0923333333,12.8063333333
612.94,17.8465333333,45.2575333334,35.7337333333,48.2894,15.5316666667,13.7892666667,21.8991066667,34.1386666667,12.7857333333
613.27,17.8554666667,45.3293333333,35.7799333333,48.3702666667,15.5515333333,13.7869333333,21.9140266666,34.1870666667,12.7746666667
613.61,17.7293333333,45.1762666667,35.6676666667,48.2794666667,15.4043333334,13.6412,21.7683266667,34.0798,12.6372666667
613.94,17.6898666667,45.0976,35.5835333333,48.2089333333,15.3614666667,13.5956666667,21.71204,33.9961333333,12.5946666667
614.28,17.7270666667,45.1492,35.6674,48.3035333333,15.4143333333,13.6354,21.7723733333,34.0163333333,12.6378666667
614.61,17.6946,45.1715333333,35.6857333333,48.3746666667,15.3672666667,13.5869333333,21.7791333333,34.0016666667,12.6179333333
614.94,17.7552,45.2914666667,35.7669333333,48.4454666667,15.3915333333,13.6477333333,21.86224,34.0504666667,12.7108
615.28,17.8926666667,45.296,35.8136,48.4229333333,15.5038,13.7862666667,21.9436266667,34.1274666666,12.8323333333
615.61,17.8516,45.2672666666,35.7659333333,48.3994666667,15.4572,13.7662,21.91478,34.0923333333,12.7889333333
615.95,17.8301333333,45.309,35.7750666667,48.3801333333,15.4366666667,13.7764,21.9086666666,34.0514666667,12.8126666666
616.28,17.8428,45.3096666667,35.7647333333,48.4508,15.4164,13.7856666667,21.8885533333,34.089,12.7888666667
616.61,17.7908,45.238,35.7884666667,48.3882666666,15.3861333333,13.7676,21.8508733334,34.0233333333,12.7758
616.95,17.7793333333,45.2082666667,35.7640666666,48.3885333333,15.3701333333,13.7534,21.81348,34.0154,12.801
617.28,17.8642,45.3226666667,35.8160666667,48.487,15.4590666667,13.8613333333,21.86926,34.0791333333,12.8879333333
617.62,17.8402666667,45.295,35.7612,48.4352,15.4141333333,13.8125333334,21.79794,34.0288,12.8412666667
617.95,17.8641333333,45.3063333333,35.7919333333,48.4664666667,15.4095333334,13.8419333333,21.8213133333,34.0451333333,12.8953333333
618.28,17.8607333333,45.3211333333,35.7830666667,48.4374,15.4474666667,13.9025333333,21.81814,34.0506666667,12.9382
618.62,17.8264666667,45.253,35.7432,48.4351333333,15.4441333333,13.9009333333,21.7929133333,34.006,12.9506
618.95,17.7844666667,45.2622,35.7618666667,48.4233333333,15.4284,13.8588666667,21.80914,33.9922,12.9534666667
619.28,17.8614666667,45.2848,35.7934,48.4719333333,15.4424,13.9064666667,21.8544,34.0174,13.0450666667
619.62,17.8039333333,45.2369333334,35.7657333333,48.3886666667,15.4147333334,13.8793333333,21.7756066667,33.9950666667,13.0067333333
619.95,17.7638,45.225,35.7336666667,48.3262666667,15.3787333333,13.8487333333,21.7342733333,33.93,12.9853333333
620.28,17.8248,45.2432,35.7232,48.3233333333,15.4089333333,13.9158,21.7895066667,33.9784666667,13.0320666667
620.62,17.8494,45.252,35.7575333333,48.3149333333,15.4302666667,13.9890666667,21.8253533333,33.9578,13.0693333333
620.95,17.7026,45.1156666667,35.6286666667,48.1628666667,15.2943333333,13.8668,21.72436,33.8264666667,12.9570666667
621.28,17.7623333333,45.2210666667,35.7655333333,48.2793333334,15.3833333333,13.9578666667,21.8138,33.9266666667,13.0736
621.62,17.799,45.2092,35.7611333333,48.2504,15.4173333333,13.9836666667,21.79522,33.9497333333,13.0914
621.95,17.8706,45.2657333333,35.8169333333,48.2976,15.4303333333,14.0146,21.8475933333,34.0434666667,13.1039333333
622.28,17.8281333333,45.2189333333,35.7516666667,48.1672666667,15.39,14.0082,21.8016,34.0126666667,13.0619333333
622.62,17.7300666667,45.1946,35.664,48.104,15.3054666667,13.9273333333,21.71352,33.9766666667,12.957
622.95,17.6844666667,45.212,35.6631333333,48.0898,15.3125333333,13.9102,21.6910333333,33.9836,12.9163333333
623.28,17.714,45.2202,35.6471333333,48.0872666667,15.3516,13.9446666667,21.7849133333,34.0059333333,12.9799333333
623.62,17.775,45.3057333334,35.7320666667,48.2062666667,15.3780666667,14.0176,21.8306733333,34.1204666667,13.0586
623.95,17.76,45.3443333333,35.7682666667,48.2222666667,15.3721333333,14.0436666667,21.8464333333,34.1327333333,13.0737333333
624.28,17.734,45.3812,35.7776,48.2412,15.3386,14.0463333334,21.8317666667,34.1953333333,13.0692
624.62,17.7696666667,45.4283333333,35.8408,48.3031333333,15.3564,14.0987333334,21.86066,34.2494666667,13.0959333333
624.95,17.6825333333,45.3579333333,35.7940666667,48.2735333333,15.3180666667,14.0406,21.8035466667,34.2404666667,13.0218
625.28,17.5634,45.2717333333,35.6964,48.1774,15.2303333333,14.0020666666,21.7617666667,34.1592,12.9581333333
625.61,17.5268666667,45.2868,35.7190666667,48.2107333333,15.2316,14.0298,21.7610066667,34.1718666667,12.9846666667
625.95,17.4826,45.2806,35.7477333333,48.3364,15.2124666667,14.0202666667,21.76202,34.1921333333,12.9749333333
626.28,17.4888666667,45.2852,35.7622,48.3908,15.2172,14.0346666667,21.7468266667,34.1342666667,13.017
626.61,17.4717333334,45.1804,35.6714,48.3332,15.1834666666,14.0092666667,21.68774,34.0537333333,12.9950666667
626.94,17.4594666667,45.1678,35.6719333333,48.4029333333,15.1665333333,14.0005333333,21.6663466667,34.0616666667,12.9778666667
627.28,17.4154,45.0678,35.6265333333,48.3096,15.1334,13.9679333333,21.6057,33.9518666667,12.9341333333
627.61,17.3813333333,45.0079333333,35.5570666667,48.2908,15.0994666667,13.9416,21.5210333333,33.881,12.9058
627.94,17.3978,44.9737333333,35.5317333333,48.2836,15.1204,13.9168666667,21.4980733333,33.8596,12.9053333333
628.27,17.3814666667,44.9416666667,35.4790666667,48.2755333334,15.1012666667,13.8701333333,21.4638533333,33.8291333333,12.8913333333
628.61,17.3632,44.9042,35.4226666666,48.2262,15.0544666667,13.8384,21.4533333333,33.7416666667,12.8873333333
628.94,17.3976666667,44.9959333333,35.4941333333,48.3454,15.052,13.8378,21.4728933334,33.8030666667,12.8932
629.27,17.3480666667,44.8513333333,35.3736,48.2700666667,14.9668666667,13.7341333333,21.3597933333,33.6847333333,12.8314666667
629.60,17.3526,44.8077333333,35.3138666667,48.2145333333,14.9485333333,13.7328,21.29308,33.6148,12.8350666667
629.94,17.3791333333,44.8174,35.3456666666,48.2208,14.9687333333,13.7834,21.3464,33.6817333333,12.8795333333
630.27,17.3883333333,44.916,35.4267333333,48.2898,14.9986,13.812,21.3709866667,33.7599333333,12.9178666667
630.60,17.3242666667,44.9063333333,35.4528666667,48.3031333333,14.9722,13.7610666667,21.3103866667,33.7258,12.8755333333
630.93,17.2965333333,44.9379333333,35.4550666666,48.3066,14.9588,13.7433333334,21.3250333333,33.7546,12.8723333333
631.26,17.3339333333,45.0129333333,35.5230666667,48.3928666667,14.9932,13.7558,21.4346133333,33.8414,12.9124
631.60,17.3164,45.021,35.5336666667,48.4220666666,15.0032666667,13.7862,21.4782066667,33.8218,12.9206
631.93,17.3517333333,45.1304666666,35.64,48.4938,15.0661333333,13.8756,21.56212,33.8918666667,13.0072
632.26,17.3965333333,45.2253333333,35.7231333333,48.5603333333,15.0918666667,13.9391333333,21.5972866667,33.9793333333,13.0387333333
632.59,17.3910666667,45.2256666667,35.6938,48.5294666667,15.0884,13.9804666667,21.59614,33.9482,13.0710666667
632.92,17.4241333333,45.365,35.7792666667,48.5823333333,15.1408,14.0609333333,21.69748,34.0194,13.1258666667
633.26,17.4461333333,45.4458666667,35.8212666667,48.6197333333,15.1704,14.0562,21.7679533333,34.0946666667,13.1446
633.59,17.4253333333,45.4366,35.7692,48.6053333334,15.1333333333,13.9806,21.71384,34.0546,13.0848
633.92,17.2914,45.3225333333,35.6948666666,48.4922,15.0129333333,13.8667333333,21.6350666667,33.9238,12.9805333333
634.25,17.3138,45.3364666667,35.6477333334,48.4472,14.9732666667,13.8776,21.6270266667,33.9188,12.997
634.58,17.316,45.3383333333,35.6359333333,48.4408666667,14.9598666667,13.8949333333,21.5860066667,33.8986,12.9739333333
634.91,17.3733333333,45.4091333333,35.679,48.4867333334,15.0008,13.9647333334,21.6313066667,33.9755333334,13.0340666667
635.25,17.2780666667,45.336,35.6194,48.4355333333,14.8876,13.9136,21.5400333333,33.8973333333,12.9852666667
635.58,17.2012,45.2346666667,35.4698,48.2861333333,14.7703333333,13.851,21.4169333333,33.79,12.8986666667
635.91,17.1574,45.1864666667,35.4221333333,48.2327333333,14.733,13.8633333333,21.3887466667,33.7108,12.9002666667
636.24,17.173,45.1448,35.4426,48.2527333333,14.7736666667,13.8559333333,21.3652866667,33.7292666667,12.8843333333
636.57,17.2102,45.1405333333,35.4480666667,48.2850666667,14.8244,13.8965333333,21.4287266667,33.7000666667,12.9126666667
636.90,17.2488666667,45.0863333333,35.4008,48.2396,14.8392666667,13.9797333333,21.3934533334,33.6214,12.9842
637.23,17.2157333334,45.0968666667,35.4564666667,48.2932666667,14.8353333333,14.0552,21.40294,33.6412,13.0053333333
637.56,17.2870666667,45.2064,35.4786666667,48.4098666667,14.8934666666,14.1332,21.4563933333,33.7221333333,13.0772
637.90,17.2854666667,45.2536666667,35.5302666667,48.4704666667,14.8987333333,14.1525333333,21.5029133333,33.7199333333,13.0827333333
638.23,17.2957333333,45.2833333333,35.5272666667,48.5116,14.9190666667,14.1657333333,21.5372333333,33.7353333333,13.1535333333
638.56,17.1732666667,45.1079333333,35.4151333333,48.3556666667,14.7843333333,14.0407333333,21.4321066667,33.5568,13.0474
638.89,17.1332,45.0992,35.4288666667,48.3313333333,14.7864,13.9891333334,21.39934,33.5607333334,13.0028666667
639.22,17.1194666667,45.1052666667,35.4850666667,48.3768,14.7902666667,13.9461333333,21.40666,33.5782,12.9711333333
639.55,17.107,45.1124,35.4982666667,48.3833333334,14.7770666667,13.9237333333,21.3640933333,33.5890666667,12.9429333333
639.88,17.0614666667,45.1281333333,35.456,48.296,14.7268666667,13.8545333333,21.34642,33.5430666667,12.903
640.21,16.9778,45.0704,35.4014,48.2256,14.6186,13.7517333333,21.1871933333,33.4806,12.8082666667
640.54,16.8427333333,44.9456666667,35.3125333333,48.0666,14.5214666667,13.6750666667,21.0927533333,33.3978666667,12.6828666667
640.87,16.8777333333,44.9521333333,35.3170666667,48.0806666667,14.5960666667,13.7154666667,21.1323333333,33.4710666667,12.7559333334
641.20,17.0252,45.0170666667,35.4919333333,48.1723333333,14.7566666666,13.8733333333,21.2889333333,33.5712,12.9242
641.53,17.0412666667,44.961,35.4265333333,48.0998,14.7852,13.9122,21.28896,33.5580666667,12.9746666667
641.87,16.9882,44.9843333333,35.4214666667,48.175,14.7810666667,13.8874,21.2293866667,33.5206,12.9393333333
642.20,16.9371333333,45.0586,35.4585333333,48.2874,14.7776,13.9109333333,21.1672666667,33.526,12.9422
642.53,17.0762,45.1399333334,35.4534666667,48.2978,14.8528666667,14.0268666667,21.2433266667,33.5318,13.0494
642.86,17.1746666667,45.1995333333,35.5448666667,48.4178666666,14.9566,14.134,21.3409466667,33.6132,13.1905333333
643.19,17.1766,45.2339333333,35.5086666667,48.3930666667,14.9810666667,14.1151333333,21.3534733333,33.6149333333,13.2026
643.52,17.158,45.2262666667,35.5348,48.4526666667,14.994,14.1891333333,21.3756066666,33.6180666667,13.2508
643.85,17.2608666667,45.3792666667,35.6921333333,48.6098666667,15.1207333333,14.3701333333,21.5540866667,33.8312,13.4198
644.18,17.3277333333,45.5606,35.8168,48.8662666667,15.1695333333,14.4009333333,21.66574,33.9611333333,13.4813333333
644.51,17.3008666667,45.5508666667,35.7641333333,48.8147333333,15.1426,14.3786,21.6639066667,33.8581333333,13.4438
644.84,17.1442,45.422,35.5962666667,48.6780666667,15.0020666667,14.2244666667,21.5093333333,33.7152666667,13.2919333333
645.17,17.0688666667,45.3385333333,35.5636666667,48.6255333333,14.9378666667,14.1894,21.4225266667,33.6462,13.2122
645.50,17.0995333333,45.2473333334,35.5054,48.5223333333,14.9485333333,14.204,21.45366,33.6320666667,13.2553333333
645.83,17.0794,45.1742666667,35.4486666667,48.4457333333,14.9573333333,14.2345333333,21.4458933333,33.6304666667,13.2372666667
646.16,16.9603333333,45.0709333334,35.4746,48.4266,14.8859333333,14.1904666667,21.39626,33.5608666667,13.2102
646.49,16.8192,44.9364,35.3124,48.2932,14.7468,14.0846666667,21.2664,33.3930666667,13.0582
646.82,16.7831333333,44.8802,35.3265333333,48.3232666667,14.6936666667,14.0758,21.1999333333,33.3531333333,13.0442
647.15,16.7542,44.7935333333,35.2044,48.2653333333,14.5991333333,14.0364666667,21.10842,33.2881333333,13.0026666667
647.48,16.5693333333,44.563,34.9412,48.0109333333,14.3692666667,13.7761333333,20.8615533333,33.0109333333,12.7994
647.81,16.5334,44.5075333333,34.9352,47.9324,14.3244,13.727,20.7980933334,32.9988666666,12.7694
648.14,16.4095333333,44.2786666667,34.8037333333,47.7567333333,14.1308666666,13.5727333334,20.6112466667,32.8554666667,12.6263333334
648.47,16.4486,44.346,34.837,47.7501333333,14.0994666666,13.6214666666,20.63874,32.9094,12.6455333333
648.80,16.5012666667,44.3274,34.8612666667,47.7656666667,14.1452666667,13.6393333333,20.6820266667,32.9508666667,12.6842666667
649.13,16.4481333333,44.3662666667,34.8758,47.7438666667,14.0789333334,13.6512666667,20.6800466667,32.9558666667,12.6401333333
649.46,16.5516,44.4240666667,34.9911333333,47.7573333334,14.1112666667,13.701,20.7571666667,32.9788666667,12.7507333333
649.79,16.6640666667,44.5594666667,35.0362666667,47.883,14.1918666667,13.7774,20.8536666667,33.1361333333,12.7854666667
650.11,16.7395333333,44.6376666667,35.1813333333,47.9239333333,14.2635333333,13.8903333333,20.8957333333,33.2608666667,12.9553333333
650.44,16.8094,44.6556666667,35.2482666667,47.9330666667,14.3659333333,13.9946666667,21.0599333333,33.3512,13.0803333333
650.77,16.8472,44.7615333333,35.355,47.9408,14.4706666667,14.0701333333,21.1608733333,33.3660666667,13.1786666667
651.10,16.9107333333,44.8045333333,35.3983333334,47.9903333333,14.5219333333,14.1503333333,21.19622,33.3833333333,13.2511333333
