wavelength,Back_HemRucf,Belly_HemRucf,Breast_HemRucf,Crissum_HemRucf,Crown_HemRucf,DorTail_HemRucf,Patch10_HemRucf,Patch11_HemRucf,Rump_HemRucf,Throat_HemRucf,WingTip_HemRucf
809.27,0.468666666667,43.594,25.4686666667,29.3753333333,10.8333333333,27.448,12.448,19.2186666667,18.125,43.698,13.0206666667
809.58,-2.957,42.957,23.2793333333,27.0966666667,8.54866666667,25.215,8.92466666667,15.914,16.828,41.344,11.2903333333
809.88,-1.891,44.5706666667,25.1216666667,26.148,9.238,25.3916666667,9.77866666667,16.4776666667,17.4503333333,40.0866666667,11.021
810.19,-0.872666666667,45.008,26.6776666667,25.2593333333,8.347,24.1683333333,9.329,16.4756666667,17.0213333333,39.7163333333,11.02
810.49,0.617333333333,46.072,26.7113333333,24.4106666667,7.46333333333,26.2626666667,10.943,17.733,17.4523333333,41.0213333333,11.1673333333
810.80,1.81533333333,46.8096666667,29.098,23.9273333333,8.416,27.0076666667,11.276,19.747,19.802,40.429,11.056
811.10,6.20266666667,47.3033333333,32.1466666667,25.728,11.435,28.9103333333,14.2393333333,23.9483333333,22.492,41.7476666667,14.7786666667
811.41,5.10266666667,48.641,31.7246666667,27.3986666667,12.0356666667,28.3416666667,14.6423333333,23.4056666667,22.3516666667,42.9283333333,14.1983333333
811.71,5.92466666667,48.7816666667,33.1673333333,26.578,12.7906666667,28.4056666667,16.722,26.08,24.3633333333,44.629,14.9503333333
812.02,5.94466666667,50.7776666667,34.389,27.5,15.278,29.8333333333,17.8886666667,26.111,25.8333333333,45.9443333333,15.4443333333
812.32,6.389,51.7223333333,35.5,26.3333333333,16.3333333333,30.389,21.278,26.5553333333,27.8333333333,47.4443333333,17.1666666667
812.63,5.146,51.9153333333,35.6776666667,25.6716666667,17.1526666667,28.9306666667,21.7266666667,25.5576666667,28.1303333333,48.1416666667,17.3813333333
812.93,7.11433333333,49.627,34.2513333333,24.957,17.3836666667,28.4566666667,21.9736666667,24.6126666667,26.85,47.8486666667,16.466
813.24,9.44433333333,50.4446666667,35.4446666667,27.5553333333,19.3333333333,30.0,22.4443333333,26.5,28.8333333333,50.5,20.2223333333
813.54,7.65766666667,50.0,33.3896666667,25.6756666667,17.9053333333,30.912,22.7476666667,26.4076666667,28.547,50.2816666667,16.8356666667
813.85,7.966,51.8643333333,33.842,27.966,20.2256666667,31.9206666667,22.147,27.1183333333,28.531,50.2826666667,18.7566666667
814.15,9.88666666667,52.26,32.486,29.435,21.243,30.678,24.068,27.1186666667,26.8926666667,50.2823333333,20.678
814.46,8.14933333333,51.896,30.56,26.3726666667,18.1663333333,28.4663333333,22.637,24.2216666667,24.5613333333,47.425,17.7136666667
814.76,8.95266666667,51.126,30.124,25.6193333333,17.6803333333,29.5046666667,22.072,24.662,25.3376666667,47.241,18.5246666667
815.07,9.055,48.9533333333,26.4286666667,22.6936666667,13.922,26.995,19.864,21.958,22.524,44.935,16.2986666667
815.37,8.92333333333,47.3806666667,25.619,20.8406666667,11.284,25.734,17.559,21.0706666667,20.8406666667,42.084,16.0623333333
815.68,11.3946666667,46.5416666667,25.4533333333,21.5986666667,10.714,24.8866666667,16.667,21.3716666667,19.5013333333,42.517,15.3626666667
815.98,10.3916666667,44.9176666667,24.5316666667,20.102,8.29066666667,22.2033333333,14.31,22.3736666667,18.796,39.523,14.3666666667
816.29,10.7223333333,48.278,26.111,21.8333333333,8.66666666667,22.4446666667,16.3333333333,25.7223333333,20.4443333333,40.4446666667,14.9443333333
816.59,9.253,47.4916666667,24.805,19.175,5.63,20.011,15.8306666667,22.7423333333,18.8406666667,38.8516666667,12.4303333333
816.89,13.6363333333,48.539,28.1383333333,19.697,7.84633333333,20.0216666667,17.6406666667,23.593,20.2923333333,39.3396666667,15.855
817.20,13.8843333333,48.3306666667,28.193,19.6606666667,6.57133333333,17.912,18.23,23.7413333333,19.661,38.315,15.8983333333
817.50,14.658,48.9306666667,28.169,18.7273333333,5.895,18.362,18.2576666667,24.3086666667,20.6573333333,37.8716666667,15.076
817.81,15.193,48.5773333333,29.8273333333,20.325,6.809,19.004,18.9023333333,25.356,22.4596666667,39.4816666667,16.7683333333
818.11,15.446,47.9343333333,32.0186666667,21.925,8.07533333333,17.9343333333,20.7043333333,26.5256666667,23.0046666667,38.5446666667,17.277
818.41,17.6726666667,49.5626666667,36.3076666667,25.5906666667,11.2423333333,20.954,23.097,29.3086666667,24.541,40.7263333333,19.6846666667
818.72,18.2153333333,50.2446666667,37.3673333333,26.1616666667,12.51,20.7416666667,24.6126666667,29.6253333333,25.5093333333,40.709,20.66
819.02,17.8733333333,50.7916666667,37.745,27.3,12.9333333333,21.644,24.1703333333,29.9776666667,26.7723333333,41.063,21.795
819.33,18.0283333333,50.7413333333,37.1596666667,26.784,12.7543333333,22.165,23.854,28.6453333333,25.681,40.7446666667,21.1306666667
819.63,19.0943333333,50.0443333333,38.6653333333,28.0013333333,13.524,22.55,24.1583333333,29.3416666667,26.2136666667,41.138,22.1923333333
819.93,19.2406666667,49.363,38.2516666667,28.3896666667,14.22,21.8653333333,22.936,29.103,25.4586666667,40.418,22.1203333333
820.24,18.609,49.0666666667,38.7636666667,29.1693333333,15.0673333333,21.7,22.5373333333,29.5773333333,25.7563333333,40.953,22.5583333333
820.54,19.746,49.7673333333,39.5273333333,30.487,16.5413333333,22.8246666667,22.592,30.3973333333,26.9063333333,41.2636666667,22.968
820.85,19.3116666667,50.0226666667,39.7606666667,31.1506666667,17.3866666667,22.8436666667,22.586,31.014,27.2396666667,41.9733333333,23.268
821.15,19.511,49.9803333333,39.571,31.6336666667,18.0203333333,22.5183333333,22.3356666667,31.5416666667,27.2523333333,42.0556666667,23.3556666667
821.45,19.394,50.1746666667,39.079,31.6086666667,18.1586666667,22.6223333333,21.4336666667,31.62,26.9346666667,42.0163333333,23.4146666667
821.76,19.1096666667,50.1166666667,38.7586666667,31.3453333333,18.0096666667,22.0916666667,20.9283333333,31.4616666667,26.7133333333,41.8993333333,23.2763333333
822.06,19.3903333333,50.2456666667,38.909,31.4553333333,18.3383333333,22.1533333333,21.052,31.652,26.6566666667,42.2713333333,23.638
822.36,19.8893333333,50.5773333333,39.5346666667,32.029,18.6883333333,22.197,21.4653333333,32.1886666667,27.0006666667,42.5836666667,23.9613333333
822.67,19.998,50.7486666667,39.9416666667,32.6303333333,19.149,22.2616666667,21.769,32.3476666667,27.3276666667,42.9993333333,24.1786666667
822.97,19.7833333333,50.7686666667,39.5396666667,32.405,19.3283333333,21.9673333333,21.5396666667,32.0683333333,27.1726666667,42.806,24.224
823.27,20.1706666667,51.344,40.165,32.87,19.837,22.3486666667,21.904,32.6286666667,27.651,43.3256666667,24.657
823.58,20.2406666667,51.5566666667,40.0736666667,33.12,19.7653333333,22.3546666667,22.0926666667,32.509,27.728,43.3323333333,24.6533333333
823.88,19.792,51.271,39.8856666667,32.5623333333,19.5623333333,21.698,22.0313333333,32.4586666667,27.677,43.5726666667,24.6456666667
824.18,20.0296666667,51.3486666667,40.1956666667,32.5026666667,19.677,21.8163333333,22.1806666667,32.48,27.871,43.5643333333,24.832
824.49,20.6983333333,51.6203333333,40.3793333333,32.4916666667,19.4426666667,22.1803333333,22.2053333333,32.3033333333,28.2593333333,43.7076666667,24.981
824.79,21.382,52.2916666667,41.6073333333,32.7066666667,19.5013333333,22.2036666667,22.8443333333,32.776,28.876,44.4213333333,25.5186666667
825.09,22.4266666667,53.014,43.013,33.2873333333,20.5703333333,23.1326666667,23.623,33.732,30.204,45.2526666667,26.2003333333
825.39,22.2553333333,52.6,43.2556666667,33.2673333333,19.729,22.4696666667,23.097,33.647,30.0476666667,44.56,25.5406666667
825.70,21.4223333333,51.6486666667,42.741,31.521,19.0056666667,21.802,22.838,32.9363333333,28.9313333333,43.984,24.823
826.00,22.668,52.1293333333,43.7873333333,31.4503333333,19.2363333333,22.4393333333,23.5306666667,34.671,29.866,44.4383333333,25.9946666667
826.30,23.179,52.4433333333,44.8503333333,32.2253333333,19.328,22.6703333333,23.6696666667,35.6403333333,30.772,45.4313333333,26.3763333333
826.61,23.238,52.0373333333,44.8056666667,32.0303333333,18.6493333333,22.6136666667,23.238,35.646,30.415,45.0993333333,26.0463333333
826.91,23.0016666667,51.8783333333,44.9723333333,31.4733333333,18.6556666667,22.431,22.7256666667,36.206,29.5026666667,44.8986666667,26.151
827.21,23.8123333333,52.5783333333,46.28,32.4306666667,19.8896666667,23.0573333333,23.094,36.6853333333,30.2946666667,45.0643333333,26.7956666667
827.51,23.5566666667,52.365,46.4993333333,32.1043333333,19.4226666667,22.2343333333,22.6816666667,36.201,29.6836666667,44.6926666667,26.443
827.82,23.6816666667,52.7696666667,47.3253333333,32.4386666667,20.3693333333,22.863,23.5103333333,36.5696666667,29.526,45.4026666667,26.842
828.12,23.7213333333,52.9153333333,47.4226666667,32.537,20.8756666667,22.9653333333,24.3383333333,36.378,29.7713333333,44.9553333333,26.9253333333
828.42,23.6226666667,52.4806666667,46.8016666667,32.3833333333,19.717,22.2713333333,24.319,35.719,29.1746666667,44.501,27.4436666667
828.72,23.9936666667,53.186,47.849,32.2983333333,20.359,23.0503333333,25.0056666667,36.3466666667,29.8366666667,45.4566666667,28.5486666667
829.02,25.282,54.359,49.3333333333,33.4613333333,20.8973333333,23.128,24.6156666667,37.128,30.564,46.4103333333,29.795
829.33,25.729,54.66,49.228,34.191,21.1266666667,22.5846666667,24.414,35.7916666667,30.732,46.5123333333,29.56
829.63,27.1216666667,55.3816666667,50.3073333333,35.2396666667,22.2016666667,23.6776666667,25.6146666667,36.685,30.9653333333,47.263,30.8116666667
829.93,26.577,54.5673333333,50.293,35.7806666667,21.5443333333,22.3713333333,25.267,36.1256666667,30.9893333333,46.6733333333,30.7826666667
830.23,28.208,54.957,51.964,38.2716666667,22.4093333333,23.307,26.375,36.027,33.7826666667,47.5873333333,31.3503333333
830.54,29.2633333333,54.904,51.16,39.1943333333,21.6523333333,23.1176666667,27.106,36.1823333333,32.7226666667,48.311,31.7866666667
830.84,31.0446666667,56.2173333333,52.4176666667,41.5373333333,23.014,24.6546666667,27.202,37.306,34.456,50.0003333333,33.8946666667
831.14,29.8316666667,55.3636666667,50.9753333333,40.6916666667,21.2323333333,22.3406666667,25.7093333333,37.8546666667,34.7073333333,48.2713333333,33.422
831.44,30.465,55.2366666667,51.6733333333,41.1993333333,21.9036666667,22.86,24.7283333333,39.1133333333,34.2026666667,50.3693333333,33.4636666667
831.74,30.569,55.0333333333,50.8663333333,40.5113333333,22.442,23.4736666667,24.5046666667,39.6866666667,32.756,51.155,31.7656666667
832.04,29.138,53.4326666667,48.4363333333,40.389,22.273,22.1966666667,23.9513333333,38.1006666667,32.5323333333,50.0763333333,30.1296666667
832.35,28.5466666667,53.354,47.659,39.7973333333,22.0476666667,22.816,24.6333333333,38.0153333333,33.019,48.393,28.6516666667
832.65,28.0393333333,54.2483333333,47.2876666667,40.0003333333,21.0456666667,22.9083333333,24.1833333333,37.7776666667,32.0916666667,48.4313333333,28.366
832.95,27.149,53.123,46.5366666667,38.4973333333,19.6663333333,22.2943333333,22.6653333333,36.642,31.076,47.0936666667,27.7983333333
833.25,28.5226666667,54.199,47.3666666667,39.311,22.0606666667,23.8826666667,24.281,37.9163333333,32.5363333333,47.5376666667,28.6366666667
833.55,28.3906666667,54.5026666667,46.8696666667,38.166,22.4053333333,23.8606666667,23.476,38.0283333333,32.3446666667,47.3366666667,28.4186666667
833.85,26.6183333333,52.8873333333,46.817,37.3356666667,20.897,23.5026666667,21.7033333333,37.2546666667,31.104,46.0383333333,26.7796666667
834.16,26.7993333333,52.2443333333,46.56,36.733,21.0093333333,23.3996666667,22.178,37.0516666667,30.3056666667,46.9586666667,26.5073333333
834.46,26.0706666667,51.0506666667,45.7833333333,36.1266666667,20.5373333333,22.8786666667,21.4686666667,34.903,29.476,46.4483333333,25.991
834.76,26.2153333333,51.1273333333,45.205,35.6423333333,20.5106666667,22.7653333333,21.2713333333,34.9906666667,29.693,45.6943333333,25.6996666667
835.06,25.6866666667,51.77,45.5963333333,36.4483333333,21.4106666667,22.373,21.2406666667,35.2876666667,30.3596666667,45.2846666667,26.0266666667
835.36,26.6373333333,53.0966666667,47.3186666667,36.8593333333,21.8076666667,24.089,21.9556666667,36.4743333333,30.8146666667,46.5483333333,26.9336666667
835.66,27.2403333333,53.9653333333,48.9036666667,38.1686666667,22.2113333333,25.2096666667,22.824,37.0083333333,31.1413333333,47.8723333333,27.982
835.96,26.5393333333,52.8663333333,50.2476666667,37.5443333333,23.2836666667,25.584,22.3993333333,37.4026666667,30.1486666667,47.6646666667,27.7423333333
836.26,25.8696666667,53.4193333333,50.8793333333,38.296,23.7203333333,25.713,22.8213333333,37.0066666667,29.3083333333,48.0263333333,26.7293333333
836.57,23.302,52.508,51.753,36.884,23.036,25.5216666667,21.394,37.1503333333,27.6966666667,49.0013333333,26.72
836.87,24.1043333333,52.5773333333,54.6393333333,38.2913333333,24.055,27.0986666667,23.024,38.4386666667,27.3933333333,50.368,28.424
837.17,26.3273333333,55.2273333333,57.307,40.7226666667,26.1083333333,28.298,24.8496666667,39.6276666667,29.338,52.7093333333,30.5416666667
837.47,26.449,57.5483333333,61.4733333333,45.0483333333,27.657,29.1666666667,24.8793333333,43.6593333333,31.5823333333,53.3213333333,32.0046666667
837.77,27.1243333333,59.477,65.817,49.0193333333,28.758,32.745,24.8366666667,47.843,32.026,55.817,32.5493333333
838.07,26.529,59.244,68.1786666667,53.402,28.866,34.708,25.7733333333,48.2476666667,31.89,58.0756666667,34.364
838.37,28.542,58.7496666667,70.4166666667,54.7916666667,29.861,37.6386666667,26.9446666667,48.8196666667,33.611,58.8193333333,34.861
838.67,26.949,56.867,69.4876666667,56.5703333333,28.3593333333,38.0106666667,24.8703333333,47.81,31.5513333333,59.8366666667,35.3376666667
838.97,25.4073333333,53.2593333333,66.148,56.5923333333,27.1113333333,36.0,21.5553333333,45.7776666667,28.8146666667,57.4816666667,34.0
839.27,26.6383333333,51.797,63.4953333333,56.9416666667,26.4973333333,36.0113333333,22.1986666667,45.666,30.655,57.7873333333,34.3903333333
839.57,27.4346666667,49.657,62.483,56.173,27.229,36.8313333333,21.125,45.199,31.4816666667,56.79,36.8996666667
839.87,29.0033333333,50.653,62.818,59.519,26.9416666667,37.3196666667,22.0616666667,44.2613333333,32.3023333333,57.8693333333,35.7386666667
840.17,27.3176666667,50.4603333333,59.5186666667,61.5003333333,24.2036666667,34.8193333333,18.6836666667,41.5426666667,30.4316666667,58.528,32.0593333333
840.47,28.34,50.3893333333,56.9393333333,58.1063333333,25.0973333333,36.3163333333,19.7796666667,42.4126666667,31.3876666667,57.328,32.4903333333
840.77,27.2666666667,47.4883333333,53.229,56.295,22.3743333333,36.66,18.33,39.9216666667,29.615,54.7943333333,31.0506666667
841.07,28.0076666667,49.3753333333,53.386,56.0813333333,24.4576666667,36.9493333333,21.0386666667,40.8943333333,31.098,54.898,32.7416666667
841.37,28.9026666667,50.2386666667,52.829,55.0783333333,24.949,37.9003333333,21.1313333333,40.559,30.6746666667,54.8736666667,32.379
841.67,28.6123333333,50.286,51.9313333333,54.5783333333,22.6753333333,37.482,19.528,38.8413333333,30.973,54.721,32.8326666667
841.97,31.5636666667,52.5813333333,53.3183333333,55.6786666667,23.7463333333,38.643,20.5013333333,41.7403333333,34.0706666667,53.0236666667,33.702
842.27,33.559,54.0256666667,54.477,56.8096666667,24.8303333333,39.88,20.542,41.911,35.5906666667,53.198,33.935
842.57,33.082,55.7786666667,55.444,58.3753333333,25.7956666667,39.8663333333,19.8493333333,41.29,37.186,51.9263333333,33.7516666667
842.87,37.3766666667,58.4906666667,60.4673333333,62.354,30.728,44.2946666667,24.4386666667,45.373,41.689,55.1663333333,34.591
843.17,40.158,60.9296666667,63.007,62.809,30.6626666667,47.0816666667,23.64,45.994,43.2246666667,55.7863333333,36.8943333333
843.47,43.087,59.5926666667,66.1306666667,62.3793333333,30.9753333333,51.2323333333,24.223,48.8746666667,46.0876666667,55.9483333333,39.3353333333
843.77,45.432,60.864,68.5183333333,66.0493333333,30.247,52.469,23.4566666667,49.2593333333,44.6916666667,58.2716666667,41.9753333333
844.07,45.059,63.241,69.038,69.5653333333,30.6983333333,54.282,24.6376666667,48.4846666667,43.0826666667,59.6836666667,42.951
844.37,45.8333333333,60.0573333333,69.109,71.983,27.2986666667,58.3333333333,19.8273333333,47.27,40.086,58.046,41.954
844.67,41.3393333333,58.6606666667,68.8503333333,71.9066666667,24.3086666667,55.313,19.796,43.8136666667,41.6303333333,54.5853333333,43.5226666667
844.97,42.7183333333,61.6506666667,70.7116666667,77.9936666667,25.7283333333,65.372,18.4466666667,45.3076666667,35.9223333333,58.5763333333,47.7346666667
845.27,43.6666666667,55.5,73.0,75.8333333333,27.6666666667,66.0,20.8333333333,42.1666666667,31.3333333333,64.8333333333,45.8333333333
845.57,41.4506666667,55.4403333333,74.7843333333,75.8203333333,29.879,69.603,22.9706666667,44.3866666667,32.8153333333,66.8393333333,46.9776666667
845.87,38.5623333333,51.7973333333,69.7713333333,69.6076666667,23.0393333333,68.464,17.9736666667,43.464,25.6536666667,65.8496666667,44.4443333333
846.17,27.0946666667,47.4153333333,62.3886666667,63.9926666667,9.44733333333,65.2406666667,6.59533333333,34.0463333333,13.3686666667,59.002,35.6503333333
846.47,24.4446666667,42.8573333333,54.2856666667,57.619,11.4286666667,61.111,9.52366666667,31.27,13.1746666667,52.5396666667,36.1906666667
846.77,20.2703333333,43.3933333333,49.099,55.4053333333,12.3123333333,58.7086666667,6.757,27.9276666667,9.45933333333,46.0963333333,31.9823333333
847.07,16.2356666667,40.23,44.5403333333,53.161,14.9423333333,59.3393333333,11.207,21.5516666667,10.4883333333,43.5343333333,30.7473333333
847.37,20.026,42.248,43.7986666667,48.062,16.925,60.3356666667,14.987,26.2276666667,19.38,44.5736666667,34.2376666667
847.67,21.7996666667,44.9936666667,40.8113333333,46.6413333333,19.645,55.64,18.1243333333,25.4753333333,25.2216666667,46.6413333333,36.6286666667
847.97,21.3223333333,41.0256666667,36.1673333333,42.51,17.004,57.8946666667,14.575,24.8316666667,21.0526666667,47.0983333333,31.039
848.26,18.4173333333,37.3543333333,32.555,36.0573333333,13.489,51.232,17.8986666667,20.363,21.401,41.2453333333,29.3123333333
848.56,16.25,35.278,26.8056666667,33.472,7.91666666667,48.7496666667,12.2223333333,12.5,17.7776666667,34.722,24.0276666667
848.86,12.9376666667,34.2466666667,17.9603333333,28.3106666667,2.283,46.1186666667,5.023,3.50066666667,8.52366666667,31.8113333333,16.286
849.16,13.492,37.3016666667,17.143,30.7936666667,4.28566666667,48.7303333333,7.46033333333,4.762,9.04766666667,31.9046666667,19.5236666667
849.46,13.9683333333,36.6666666667,10.1586666667,25.238,3.33333333333,45.5553333333,7.61866666667,5.714,10.476,31.905,17.619
849.76,14.573,44.7236666667,11.8926666667,22.948,4.02033333333,44.7236666667,7.20266666667,7.70533333333,15.7453333333,32.9983333333,13.568
850.06,15.5676666667,42.674,7.326,15.5676666667,-0.000333333333333,41.758,2.56433333333,4.02933333333,13.187,32.6003333333,11.905
