wavelength,Back_TanFasm,Belly_TanFasm,Breast_TanFasm,Crissum_TanFasm,Crown_TanFasm,DorTail_TanFasm,Patch10_TanFasm,Patch11_TanFasm,Patch12_TanFasm,Rump_TanFasm,Throat_TanFasm,WingTip_TanFasm
369.29,32.5734444444,43.7627777778,61.3097777778,35.3067777778,9.92577777779,5.04566666667,52.1404444444,10.0461111111,83.7588888889,16.5008888889,6.86111111111,5.49977777778
369.65,32.5366666667,43.8834444444,61.3007777778,35.4307777778,9.95233333333,5.02044444444,52.0637777778,9.99222222222,83.7377777778,16.4406666667,6.89366666667,5.456
370.01,32.6791111111,44.1717777778,61.6934444444,35.5472222222,10.0392222222,5.03622222222,52.2304444445,10.136,84.1398888889,16.5433333333,6.95066666667,5.36844444445
370.38,32.6653333333,44.2936666667,61.7721111111,35.6984444445,9.9518888889,4.92638888889,52.2196666666,10.0047777778,84.3214444444,16.4748888889,6.79055555556,5.21488888889
370.74,32.6834444444,44.3731111111,61.9118888889,35.8683333333,9.96911111112,4.84866666667,52.2093333333,9.9367777778,84.4312222222,16.4138888889,6.78411111111,5.19577777778
371.10,32.6842222222,44.426,61.9548888889,35.917,10.0588888889,4.86055555555,52.2827777778,9.93444444442,84.5383333333,16.4953333333,6.776,5.27488888889
371.46,32.6543333333,44.491,62.0701111111,35.839,10.0074444444,4.84222222222,52.2342222222,9.83933333333,84.4505555555,16.5151111111,6.73755555555,5.23755555556
371.83,32.6591111111,44.6658888889,62.1736666667,35.9456666667,10.1114444444,4.79133333333,52.236,9.77577777779,84.3776666667,16.5096666667,6.63955555555,5.31088888889
372.19,32.4454444445,44.5426666667,61.9755555556,35.7502222222,9.93622222222,4.574,51.9621111111,9.56422222221,84.024,16.3513333333,6.46266666667,5.09577777778
372.55,32.4848888889,44.6631111111,62.1634444444,35.7658888889,10.0146666667,4.61572222222,52.0524444445,9.63955555556,83.955,16.324,6.515,4.99422222222
372.92,32.3146666667,44.6363333333,62.1678888889,35.7088888889,9.89244444443,4.39861111111,51.95,9.4891111111,83.8042222222,16.1533333333,6.27555555555,4.782
373.28,32.2065555556,44.7321111111,62.3174444445,35.8063333333,9.87199999999,4.27361111111,51.9688888889,9.3762222222,83.7967777778,16.0927777778,6.22377777778,4.68566666667
373.64,32.4407777778,45.0435555556,62.5935555556,36.0978888889,10.2642222222,4.46983333333,52.2243333333,9.6098888889,83.8927777778,16.3533333333,6.35966666666,4.90855555556
374.00,32.5332222222,45.2766666667,62.7371111111,36.2888888889,10.4592222222,4.52433333333,52.3535555556,9.60599999998,83.8726666667,16.4012222222,6.42488888889,5.04188888889
374.37,32.693,45.509,63.0392222222,36.4707777778,10.711,4.73527777778,52.5092222222,9.84966666667,83.9536666667,16.5874444444,6.65433333333,5.23133333333
374.73,32.6198888889,45.7208888889,63.0786666667,36.5137777778,10.6641111111,4.693,52.5858888889,9.73177777778,83.8881111111,16.5557777778,6.51322222222,5.14311111111
375.09,32.7043333333,46.0255555555,63.3065555555,36.8107777778,10.8676666667,4.77038888889,52.6884444444,9.80322222222,83.8773333333,16.5736666667,6.627,5.23466666667
375.45,32.6678888889,46.3472222222,63.4313333333,37.0606666666,10.9081111111,4.69327777778,52.9212222222,9.7217777778,83.9796666667,16.4676666667,6.52466666667,5.13511111111
375.81,32.7534444444,46.5071111111,63.5297777778,37.2225555556,11.0448888889,4.7705,52.9146666667,9.82500000001,84.0138888889,16.566,6.68977777778,5.23255555555
376.18,32.8056666667,46.8326666667,63.8037777778,37.4773333333,11.1316666667,4.81894444445,53.1701111111,9.83866666667,84.2244444444,16.6158888889,6.78444444444,5.30422222222
376.54,32.8055555555,47.0088888889,63.9271111111,37.5835555555,11.0808888889,4.76333333333,53.0878888889,9.65388888889,84.3481111111,16.6001111111,6.74366666667,5.24055555556
376.90,32.8711111111,47.3416666667,64.202,37.8672222222,11.2798888889,4.91538888889,53.2765555556,9.69722222222,84.4176666667,16.7708888889,6.92766666666,5.447
377.26,32.9368888889,47.5115555556,64.2974444445,38.0086666667,11.3986666667,5.02794444444,53.3525555556,9.81266666666,84.4733333333,16.8991111111,7.05144444444,5.52677777778
377.63,32.748,47.4277777778,64.1378888889,37.9393333333,11.2418888889,4.85461111111,53.1024444444,9.6358888889,84.2568888889,16.7955555555,6.95444444444,5.38533333333
377.99,32.7824444445,47.6246666667,64.127,38.0593333333,11.3505555556,5.00105555555,53.0064444444,9.71811111112,84.1712222222,16.8068888889,7.00022222222,5.45355555555
378.35,32.6171111111,47.5341111111,64.0184444445,38.0587777778,11.2726666667,4.85411111111,52.8534444445,9.58044444444,83.9316666667,16.6566666667,6.88222222222,5.35833333333
378.71,32.5812222222,47.5642222222,64.0624444445,38.1995555556,11.3022222222,4.81194444444,52.7512222222,9.56655555558,83.8077777778,16.6118888889,6.91955555556,5.33522222222
379.07,32.4451111111,47.5853333334,64.0351111111,38.1428888889,11.2467777778,4.73911111111,52.6327777778,9.465,83.679,16.5417777778,6.76822222222,5.25377777778
379.44,32.34,47.565,64.0737777778,38.1581111111,11.1841111111,4.6995,52.5053333333,9.45077777777,83.6291111111,16.5312222222,6.79033333333,5.18688888889
379.80,32.2611111111,47.7125555556,64.162,38.2302222222,11.1215555555,4.60466666667,52.5711111111,9.41066666669,83.6423333333,16.4454444444,6.71511111111,5.06122222222
380.16,32.2927777778,47.8866666667,64.3303333333,38.3797777778,11.1998888889,4.70633333333,52.5683333333,9.47111111111,83.7151111111,16.4665555556,6.73444444445,5.04911111111
380.52,32.2543333333,48.0384444445,64.3501111111,38.4967777778,11.332,4.68177777778,52.5631111111,9.53888888889,83.6236666667,16.477,6.71566666667,5.10511111111
380.88,32.2594444444,48.0445555556,64.3547777778,38.3993333333,11.3597777778,4.64211111111,52.475,9.55711111111,83.4635555555,16.3863333333,6.70144444445,5.04633333333
381.24,32.2152222222,48.2116666667,64.4092222222,38.4613333334,11.3928888889,4.62716666667,52.4591111111,9.51655555557,83.364,16.3333333333,6.61833333333,5.06944444445
381.61,32.2163333333,48.3887777778,64.6441111111,38.629,11.3716666667,4.54172222222,52.6091111111,9.41744444443,83.479,16.2267777778,6.46322222222,4.98622222222
381.97,32.1482222222,48.5397777778,64.8925555555,38.8271111111,11.2373333333,4.37966666667,52.7068888889,9.30344444444,83.5544444444,16.1532222222,6.27622222222,4.83366666667
382.33,32.2665555556,48.936,65.1444444444,39.1267777778,11.4894444445,4.49855555556,52.8532222222,9.46233333331,83.6318888889,16.3428888889,6.46911111111,4.94577777778
382.69,32.3254444444,49.2116666667,65.4836666667,39.2733333333,11.5501111111,4.47838888889,52.9956666667,9.43655555556,83.8242222222,16.4197777778,6.43388888889,4.98722222222
383.05,32.2182222222,49.2483333333,65.4836666667,39.3287777778,11.4858888889,4.34522222222,52.9115555556,9.33566666668,83.7017777778,16.3512222222,6.32555555556,4.79033333333
383.41,32.2495555556,49.5098888889,65.6862222222,39.5421111111,11.5722222222,4.32938888889,52.9877777778,9.329,83.707,16.3613333333,6.36822222222,4.83766666667
383.77,32.1225555556,49.5665555556,65.6142222222,39.629,11.532,4.34438888889,52.8067777778,9.33200000001,83.4813333333,16.3112222222,6.32455555556,4.81766666667
384.14,32.1025555555,49.7073333333,65.7113333333,39.82,11.6127777778,4.30294444445,52.8195555555,9.34788888888,83.4128888889,16.3292222222,6.33711111111,4.81422222222
384.50,31.9971111111,49.7243333333,65.6401111111,39.8893333333,11.6693333333,4.2785,52.7133333333,9.36588888889,83.1131111111,16.3228888889,6.36855555556,4.82666666667
384.86,31.9872222222,50.0131111111,65.7245555556,40.1308888889,11.7357777778,4.34494444445,52.7222222222,9.37588888887,83.1848888889,16.4338888889,6.35377777778,4.85755555556
385.22,31.8722222222,50.0734444444,65.7371111111,40.1475555556,11.7883333333,4.28166666667,52.5482222222,9.32833333332,82.9773333333,16.3622222222,6.37355555556,4.844
385.58,31.8762222222,50.3123333334,65.8727777778,40.2896666667,11.8917777778,4.33422222222,52.5923333333,9.38055555557,82.9946666667,16.4727777778,6.49111111111,4.93988888889
385.94,31.824,50.3935555556,65.9096666667,40.359,12.0224444444,4.34616666667,52.5542222222,9.38822222222,82.7855555556,16.4905555555,6.65911111111,5.01088888889
386.30,31.7091111111,50.4412222222,65.8762222222,40.3733333333,11.9894444445,4.39361111111,52.5115555555,9.28066666668,82.6512222222,16.3903333333,6.55311111111,4.98511111111
386.66,31.6427777778,50.545,65.8391111111,40.4876666667,12.1097777778,4.45833333333,52.4367777778,9.35177777778,82.4116666667,16.356,6.62677777778,5.02433333333
387.03,31.6042222222,50.7106666667,65.9544444445,40.6088888889,12.2113333333,4.50116666667,52.3562222222,9.40644444442,82.2794444445,16.3142222222,6.698,5.10577777778
387.39,31.631,50.7932222222,65.9985555556,40.7155555555,12.3827777778,4.55705555556,52.311,9.45233333334,82.1391111111,16.3356666667,6.72955555556,5.17588888889
387.75,31.7122222222,51.0428888889,66.2453333334,40.9091111111,12.5914444444,4.57083333333,52.4415555555,9.40844444443,82.266,16.3266666667,6.76255555556,5.187
388.11,31.67,51.1177777778,66.2862222222,40.9154444444,12.6174444444,4.51722222222,52.345,9.32433333333,82.1868888889,16.2614444444,6.704,5.206
388.47,31.6444444444,51.2692222222,66.4655555555,40.9867777778,12.6198888889,4.53427777778,52.319,9.24122222224,82.1745555556,16.166,6.64677777778,5.14522222222
388.83,31.6107777778,51.3553333333,66.5663333333,41.0066666667,12.8095555555,4.53722222222,52.2148888889,9.29244444444,81.9686666667,16.1616666667,6.76777777778,5.20711111111
389.19,31.6662222222,51.584,66.7505555556,41.265,12.9167777778,4.63094444445,52.402,9.36122222223,81.97,16.2167777778,6.785,5.22677777778
389.55,31.6394444444,51.6508888889,66.8396666667,41.3291111111,12.9217777778,4.63305555556,52.2896666667,9.30377777777,81.8217777778,16.086,6.768,5.12655555555
389.91,31.4986666667,51.6445555556,66.7945555556,41.1976666667,12.848,4.53161111111,52.0858888889,9.188,81.5315555555,15.96,6.61288888889,5.03033333333
390.27,31.4082222222,51.6645555556,66.8101111111,41.199,12.8198888889,4.379,51.9176666667,9.06944444442,81.355,15.8325555556,6.49011111111,4.91866666667
390.63,31.3975555556,51.8541111111,66.9508888889,41.3155555556,12.8018888889,4.30633333333,51.862,8.99822222222,81.4034444444,15.7705555556,6.39155555556,4.87377777778
391.00,31.5103333333,52.0806666666,67.127,41.5548888889,12.8913333333,4.33294444444,51.9952222222,9.00866666667,81.4895555556,15.8476666667,6.40333333333,4.97466666667
391.36,31.5133333333,52.2227777778,67.2538888889,41.6317777778,12.9416666667,4.36255555556,51.9173333333,9.06022222223,81.3824444444,15.8278888889,6.44977777778,5.02911111111
391.72,31.5401111111,52.3476666667,67.3594444445,41.7285555556,13.0532222222,4.45322222222,51.9502222222,9.14277777777,81.1833333334,15.9387777778,6.53022222222,5.15355555555
392.08,31.5332222222,52.4886666667,67.3655555556,41.8516666667,13.1202222222,4.49661111111,51.9478888889,9.16588888888,80.9866666667,15.9714444445,6.61222222222,5.14577777778
392.44,31.5991111111,52.6627777778,67.5263333333,42.0195555556,13.2975555556,4.56066666667,52.0233333333,9.28644444444,80.9655555556,16.0924444444,6.73833333333,5.334
392.80,31.4712222222,52.6886666667,67.4758888889,42.0871111111,13.2275555556,4.49627777778,51.9038888889,9.2002222222,80.7542222222,15.987,6.66077777778,5.26133333333
393.16,31.4556666667,52.7285555556,67.5266666666,42.1467777778,13.3603333333,4.57422222222,51.7736666667,9.22111111111,80.6002222222,16.0164444444,6.74611111111,5.36388888889
393.52,31.3202222222,52.8263333333,67.4966666667,42.1914444444,13.4647777778,4.582,51.6253333333,9.2041111111,80.3295555556,16.0193333333,6.73166666667,5.40222222222
393.88,31.3366666666,52.9486666667,67.5548888889,42.4127777778,13.65,4.8015,51.62,9.30955555555,80.226,16.1113333333,6.85266666667,5.55866666667
394.24,31.2775555556,53.0005555556,67.5921111111,42.4521111111,13.7454444444,4.75488888889,51.5797777778,9.33055555555,80.0335555555,16.1451111111,6.92366666667,5.57422222222
394.60,31.2343333333,52.9918888889,67.544,42.4535555555,13.954,4.84272222222,51.4871111111,9.41577777778,79.7504444444,16.2544444444,7.05533333333,5.67333333333
394.96,31.1383333333,53.0296666667,67.5253333333,42.4975555556,14.1783333333,4.98338888889,51.3328888889,9.46722222221,79.4727777778,16.3142222222,7.15888888889,5.71211111111
395.32,30.992,53.082,67.4067777778,42.4915555556,14.2305555556,5.01511111111,51.3372222222,9.37622222222,79.1865555555,16.3455555556,7.11144444444,5.73666666667
395.68,30.8128888889,53.047,67.2291111111,42.4602222222,14.1965555556,5.00822222222,51.1281111111,9.28466666665,78.9036666667,16.2425555555,7.05133333333,5.655
396.04,30.7415555556,53.0926666667,67.3032222222,42.5265555556,14.3101111111,5.09016666667,51.0487777778,9.29477777779,78.7238888889,16.2844444445,7.09011111111,5.68577777778
396.40,30.5504444444,53.0773333333,67.1854444445,42.5606666667,14.3072222222,5.08816666667,50.889,9.173,78.3997777778,16.1882222222,7.04066666667,5.56744444445
396.76,30.5507777778,53.1438888889,67.2301111111,42.6083333333,14.3997777778,5.17083333333,50.8604444444,9.18266666668,78.2084444444,16.2394444445,7.08733333333,5.65311111111
397.12,30.4191111111,53.2244444444,67.2683333333,42.6406666667,14.3687777778,5.08216666667,50.8095555556,9.06111111111,78.0608888889,16.1291111111,6.94422222222,5.561
397.48,30.3505555556,53.2424444444,67.1134444444,42.6344444445,14.4346666667,5.03088888889,50.7034444444,9.00677777778,77.7787777778,16.0748888889,6.936,5.54388888889
397.84,30.3201111111,53.2997777778,67.1565555555,42.6656666666,14.457,4.88727777778,50.5858888889,8.93066666667,77.7088888889,16.0285555556,6.89155555556,5.43522222222
398.20,30.3271111111,53.416,67.2484444444,42.7986666666,14.5286666667,4.97305555556,50.5025555555,8.88433333333,77.608,15.999,6.85355555556,5.50688888889
398.56,30.2607777778,53.4808888889,67.2736666667,42.88,14.5458888889,4.95455555556,50.4128888889,8.76388888889,77.4007777778,15.9052222222,6.83366666667,5.44833333334
398.92,30.1433333333,53.4787777778,67.268,42.8974444444,14.464,4.81511111111,50.3014444444,8.60711111111,77.2022222222,15.7561111111,6.70544444444,5.34055555556
399.28,30.0841111111,53.5396666667,67.3578888889,43.0465555555,14.475,4.76705555556,50.0822222222,8.56577777778,77.1078888889,15.6151111111,6.65933333333,5.23822222222
399.64,30.1196666667,53.6828888889,67.6022222222,43.1741111111,14.5698888889,4.69233333333,49.9762222222,8.531,77.0832222222,15.5712222222,6.64555555556,5.21766666667
400.00,30.0622222222,53.8027777778,67.7026666667,43.2467777778,14.6073333333,4.58666666667,49.9138888889,8.44866666666,77.0528888889,15.4712222222,6.548,5.172
400.36,30.0833333333,53.9377777778,67.8391111111,43.3301111111,14.7153333333,4.61494444444,49.8784444444,8.45466666667,77.0195555555,15.4982222222,6.57655555556,5.18822222222
400.72,30.0878888889,54.0903333333,68.0103333333,43.498,14.8517777778,4.65422222222,49.7888888889,8.48666666667,76.9618888889,15.4501111111,6.58277777778,5.22655555556
401.08,30.1183333334,54.2394444444,68.0638888889,43.5723333333,15.0014444445,4.70383333333,49.6795555555,8.558,76.7955555556,15.4927777778,6.70522222222,5.30877777778
401.44,30.1074444445,54.311,68.2582222222,43.6871111111,15.063,4.72083333333,49.5828888889,8.55166666666,76.7331111111,15.4656666667,6.66466666667,5.33555555555
401.80,30.0178888889,54.4166666667,68.2903333333,43.81,15.1101111111,4.68894444444,49.4953333333,8.48288888889,76.5616666666,15.3791111111,6.62444444445,5.31522222222
402.16,29.974,54.5586666666,68.3541111111,43.934,15.2504444445,4.73611111111,49.4575555556,8.55933333333,76.4874444444,15.4485555556,6.71855555556,5.35411111111
402.52,29.8771111111,54.5157777778,68.2896666667,43.9325555556,15.3114444444,4.76833333333,49.2784444444,8.561,76.2421111111,15.3945555556,6.72188888889,5.38855555556
402.88,29.8675555555,54.5953333333,68.3621111111,43.9917777778,15.3817777778,4.793,49.2231111111,8.62455555556,76.1216666667,15.4057777778,6.759,5.42811111111
403.24,29.897,54.6906666667,68.491,44.0795555556,15.5285555556,4.84444444444,49.2177777778,8.64611111111,76.1038888889,15.4622222222,6.81544444444,5.47822222222
403.60,29.7555555555,54.64,68.3867777778,44.1064444445,15.5588888889,4.82833333333,49.0751111111,8.59588888889,75.8983333334,15.4324444445,6.82044444444,5.47911111111
403.95,29.7115555555,54.5715555555,68.3017777778,44.1535555556,15.6712222222,4.9195,48.9256666667,8.66455555555,75.5715555556,15.4267777778,6.894,5.55544444445
404.31,29.6226666667,54.6257777778,68.3428888889,44.255,15.7068888889,4.85172222222,48.8092222222,8.61855555556,75.3992222222,15.3365555556,6.84911111111,5.51644444444
404.67,29.5175555556,54.6723333333,68.3347777778,44.3014444444,15.6401111111,4.76038888889,48.7168888889,8.48844444445,75.3618888889,15.2532222222,6.77577777778,5.39711111111
405.03,29.3711111111,54.5675555556,68.1966666667,44.3095555556,15.686,4.74588888889,48.509,8.44111111111,75.0975555556,15.1734444444,6.76766666667,5.38055555555
405.39,29.2544444444,54.537,68.1171111111,44.3372222222,15.7007777778,4.70877777778,48.3591111111,8.38033333333,74.912,15.0977777778,6.74822222222,5.33966666666
405.75,29.1813333333,54.4704444444,68.0408888889,44.307,15.7365555556,4.68655555556,48.1891111111,8.35955555556,74.7351111111,15.0708888889,6.72333333333,5.32755555556
406.11,29.0802222222,54.4363333333,67.9844444444,44.3204444444,15.7586666667,4.62294444444,47.9925555555,8.248,74.5036666667,14.9411111111,6.64022222222,5.22566666666
406.47,28.9885555556,54.5328888889,68.0432222222,44.4214444445,15.7894444444,4.55705555555,47.8973333334,8.183,74.4298888889,14.8448888889,6.60011111111,5.15044444444
406.83,28.8674444444,54.5133333333,67.9375555556,44.4242222222,15.823,4.56511111111,47.6831111111,8.15566666667,74.218,14.7751111111,6.59133333333,5.12488888889
407.19,28.728,54.4157777778,67.8001111111,44.3512222222,15.7958888889,4.49538888889,47.4372222222,8.044,73.9585555555,14.6444444445,6.51166666667,5.03288888889
407.55,28.7246666667,54.3684444444,67.7501111111,44.3523333333,15.9014444445,4.58794444444,47.314,8.09488888889,73.7363333333,14.6276666667,6.56066666666,5.10744444444
407.90,28.6837777778,54.509,67.8394444444,44.4715555556,15.9858888889,4.54183333333,47.2361111111,8.09733333333,73.7522222222,14.5792222222,6.54022222222,5.09566666667
