wavelength,Back_VolJacm,Belly_VolJacm,Breast_VolJacm,Crissum_VolJacm,Crown_VolJacm,DorTail_VolJacm,Patch10_VolJacm,Rump_VolJacm,Throat_VolJacm,WingTip_VolJacm
418.65,8.25853333334,5.6576,8.02400000001,4.9266,5.94026666667,5.15946666667,40.5229333333,6.92073333333,5.70353333333,6.06533333333
419.01,8.24573333333,5.64846666667,8.00453333334,4.91866666667,5.9226,5.1456,40.4975333333,6.91646666667,5.69393333333,6.04273333333
419.37,8.25313333334,5.6768,8.01006666667,4.94393333333,5.91746666667,5.164,40.4373333333,6.93453333333,5.7166,6.05586666667
419.73,8.2538,5.6952,8.01046666666,4.9374,5.93506666667,5.16746666667,40.4186666667,6.9356,5.72733333333,6.0686
420.08,8.20440000001,5.67133333334,7.98613333334,4.91053333333,5.90106666667,5.12126666667,40.4042666667,6.91413333334,5.71206666667,6.03926666667
420.44,8.16826666666,5.64793333333,7.95086666666,4.87433333333,5.86526666667,5.08633333333,40.4299333333,6.87053333333,5.67366666667,5.9872
420.80,8.17399999999,5.64806666667,7.94486666667,4.8764,5.86513333333,5.07473333333,40.4645333333,6.86759999999,5.6662,5.99153333333
421.16,8.19193333333,5.676,7.95633333334,4.8804,5.88593333333,5.08833333333,40.4689333333,6.8772,5.6736,6.01613333333
421.51,8.20653333333,5.70473333333,7.96786666667,4.88806666667,5.91273333333,5.104,40.4860666667,6.89653333333,5.69593333333,6.0464
421.87,8.21073333334,5.7198,7.97853333334,4.90246666667,5.92066666667,5.11066666667,40.4708,6.905,5.70046666667,6.07106666667
422.23,8.19633333333,5.70173333333,7.97786666667,4.89353333333,5.9166,5.0906,40.4762,6.89093333333,5.68366666667,6.0662
422.58,8.19386666666,5.69026666667,7.96560000001,4.88113333333,5.9222,5.07266666667,40.5043333333,6.86546666667,5.67726666667,6.0612
422.94,8.1944,5.6886,7.94586666667,4.89073333333,5.90946666667,5.0762,40.5124666667,6.86266666667,5.682,6.05213333333
423.30,8.20993333333,5.70573333333,7.95153333333,4.91613333333,5.9282,5.09006666667,40.5220666667,6.865,5.691,6.06826666667
423.66,8.21526666667,5.71553333333,7.96273333333,4.92513333333,5.9334,5.0992,40.5440666667,6.88759999999,5.70706666667,6.0918
424.01,8.21680000001,5.7168,7.9644,4.93826666667,5.93346666666,5.09853333333,40.5152666667,6.8864,5.71053333333,6.09433333333
424.37,8.21919999999,5.72206666667,7.96726666667,4.94833333333,5.93313333333,5.11613333333,40.5346,6.89460000001,5.7234,6.10466666667
424.73,8.21286666667,5.71233333333,7.96573333334,4.95473333333,5.94053333333,5.11913333333,40.5820666667,6.89806666666,5.72553333333,6.09753333333
425.08,8.21833333333,5.71186666667,7.95639999999,4.9602,5.94146666667,5.1156,40.6650666667,6.89893333333,5.7254,6.0922
425.44,8.26326666667,5.7676,7.98560000001,5.01186666667,5.98173333333,5.1648,40.6539333333,6.92880000001,5.7784,6.13893333333
425.80,8.26899999999,5.78126666667,8.01353333333,5.04106666667,5.9906,5.1848,40.6802666667,6.95306666666,5.78573333333,6.15393333333
426.16,8.25833333333,5.76466666667,8.01206666667,5.02133333333,5.979,5.16313333333,40.6865333333,6.94079999999,5.76053333333,6.1454
426.51,8.27026666667,5.7642,8.0364,5.02733333333,5.99926666667,5.19853333333,40.699,6.97646666666,5.7694,6.16633333334
426.87,8.30933333334,5.7932,8.06873333333,5.0662,6.03,5.23426666666,40.7234666667,6.98573333333,5.79126666667,6.19493333333
427.23,8.32206666667,5.81146666667,8.08593333333,5.07726666667,6.04973333333,5.25913333333,40.7271333333,6.99953333334,5.8106,6.2058
427.58,8.32020000001,5.8116,8.09246666666,5.08546666667,6.05286666667,5.2532,40.7907333333,7.01126666667,5.81713333333,6.20806666667
427.94,8.34813333333,5.8408,8.08866666667,5.10586666666,6.0544,5.2758,40.7472666667,7.02706666667,5.8252,6.22373333333
428.30,8.36513333333,5.85653333333,8.10226666667,5.12373333333,6.06613333333,5.29466666667,40.6989333334,7.04579999999,5.82966666667,6.226
428.65,8.33326666667,5.81353333334,8.07700000001,5.07473333333,6.0134,5.26066666667,40.7562,7.02393333333,5.79773333333,6.20086666667
429.01,8.36673333334,5.83033333333,8.05680000001,5.07946666667,6.02573333333,5.2738,40.7878,7.03806666666,5.81846666666,6.23013333333
429.37,8.3726,5.8536,8.08060000001,5.09473333333,6.04253333333,5.31006666667,40.7797333333,7.06399999999,5.84746666667,6.25733333333
429.72,8.36413333334,5.8402,8.05013333333,5.06793333333,6.0238,5.2862,40.7645333333,7.03226666667,5.82126666667,6.22833333333
430.08,8.30633333334,5.7918,7.99446666667,5.00993333333,5.966,5.24553333333,40.6965333333,6.9948,5.7828,6.16553333333
430.44,8.2762,5.76193333333,7.96320000001,4.96346666667,5.92053333333,5.22606666667,40.729,6.971,5.75653333333,6.13726666667
430.79,8.24533333333,5.7354,7.93613333334,4.94586666667,5.88913333333,5.19846666667,40.6536666667,6.93646666667,5.72286666667,6.10586666667
431.15,8.21726666667,5.71293333333,7.92226666667,4.9228,5.87493333333,5.16753333333,40.706,6.92439999999,5.7022,6.10126666667
431.50,8.2192,5.6958,7.90653333333,4.9028,5.8626,5.15533333333,40.7273333333,6.90953333334,5.6914,6.10533333333
431.86,8.24106666667,5.73726666667,7.94733333333,4.93813333334,5.90946666667,5.1946,40.7351333333,6.95173333333,5.7142,6.1432
432.22,8.22366666666,5.72613333333,7.95933333334,4.93753333333,5.89766666667,5.1926,40.7790666667,6.94706666666,5.701,6.13953333334
432.57,8.21613333333,5.7216,7.93593333333,4.93126666667,5.87633333333,5.16986666667,40.7604666667,6.92753333333,5.68766666667,6.13113333333
432.93,8.19926666666,5.7142,7.9382,4.93413333333,5.8646,5.16866666667,40.7842,6.90546666667,5.68126666667,6.13546666667
433.29,8.19833333333,5.73233333333,7.94386666667,4.95266666666,5.87846666667,5.186,40.8381333333,6.90559999999,5.683,6.14893333333
433.64,8.21333333334,5.74166666667,7.95246666666,4.96313333333,5.8856,5.17946666667,40.8325333334,6.90886666666,5.68326666667,6.15846666667
434.00,8.23793333334,5.7534,7.965,4.98686666667,5.9144,5.2058,40.8823333333,6.94013333333,5.70913333333,6.20206666667
434.35,8.2444,5.76086666667,7.96413333334,5.00233333333,5.92486666667,5.202,40.8318,6.93259999999,5.71673333333,6.20266666667
434.71,8.25426666667,5.7924,7.99306666666,5.03506666667,5.94366666667,5.2292,40.8454666667,6.95606666666,5.75133333333,6.22913333333
435.07,8.2296,5.7532,7.95466666667,5.012,5.93033333334,5.2054,40.8286666667,6.9386,5.7318,6.2074
435.42,8.24853333333,5.7738,7.96306666666,5.01733333333,5.96266666667,5.21533333333,40.8149333333,6.95886666668,5.75206666667,6.21326666667
435.78,8.24606666666,5.75846666667,7.971,5.0294,5.96993333333,5.20546666667,40.8391333333,6.96800000001,5.75033333333,6.20486666667
436.13,8.26953333334,5.78933333333,7.97633333333,5.03846666667,5.9802,5.215,40.8196666667,7.00379999999,5.76953333333,6.2108
436.49,8.27320000001,5.77706666667,7.9718,5.02593333333,5.97286666667,5.20286666667,40.8095333333,7.01986666666,5.76466666667,6.21686666667
436.84,8.28433333333,5.7872,7.98960000001,5.03966666667,5.98626666667,5.2286,40.8241333333,7.03386666667,5.78546666667,6.23326666667
437.20,8.26613333333,5.78786666667,7.96173333333,5.02846666667,5.95,5.20686666667,40.8448,7.02359999999,5.76526666667,6.19706666667
437.56,8.2892,5.8048,7.99493333334,5.0562,5.96733333333,5.26113333333,40.9222666667,7.0512,5.79673333333,6.21953333333
437.91,8.27973333333,5.79826666667,7.98813333334,5.03926666667,5.9714,5.26586666667,40.9172,7.04840000001,5.7872,6.21033333333
438.27,8.31073333333,5.8388,8.00886666667,5.0732,5.97126666667,5.27466666667,40.947,7.06853333334,5.81193333333,6.2216
438.62,8.30946666667,5.84746666666,8.01646666667,5.0966,5.9644,5.28166666667,40.9652,7.0734,5.81246666667,6.23633333333
438.98,8.30686666666,5.8536,8.01159999999,5.0832,5.95833333334,5.28693333333,41.0107333333,7.0596,5.8,6.23113333333
439.33,8.31773333334,5.854,8.03253333334,5.09486666667,5.96286666667,5.3044,41.0498666667,7.06386666667,5.81066666667,6.24373333334
439.69,8.32793333334,5.8576,8.03220000001,5.106,5.97173333333,5.30953333333,41.0636,7.05106666667,5.8164,6.2562
440.04,8.31926666667,5.85926666667,8.01193333333,5.1082,5.96253333333,5.29586666667,41.0636,7.04566666667,5.812,6.24573333333
440.40,8.32373333333,5.86073333333,8.0354,5.10773333333,5.97213333333,5.3152,41.0246,7.04586666667,5.81613333333,6.25153333333
440.75,8.28620000001,5.83073333333,8.00853333333,5.06086666667,5.93813333333,5.28433333333,40.971,7.00859999999,5.76926666667,6.21486666667
441.11,8.26066666666,5.81053333333,7.98153333333,5.04473333333,5.91733333334,5.26246666667,40.9527333333,6.98206666666,5.75206666667,6.1962
441.47,8.25206666667,5.79966666667,7.97913333333,5.03926666667,5.90533333333,5.26306666667,40.9702,6.97673333333,5.74313333333,6.19126666667
441.82,8.27126666666,5.80566666667,7.99833333333,5.05126666666,5.92766666667,5.27413333333,40.9788,6.99126666666,5.756,6.20186666667
442.18,8.28986666667,5.8366,8.00846666667,5.0728,5.94526666667,5.30473333333,40.9864666667,7.01333333334,5.77893333333,6.23226666667
442.53,8.27666666667,5.8396,7.98446666666,5.07053333333,5.94513333333,5.30806666667,40.9709333334,6.99586666667,5.76233333333,6.23813333333
442.89,8.28473333334,5.85353333333,7.99320000001,5.08033333333,5.95166666667,5.31546666667,41.0089333333,7.02686666666,5.7814,6.24666666667
443.24,8.29126666667,5.86233333333,8.01006666667,5.08666666667,5.9596,5.34,41.0666666667,7.03106666668,5.7886,6.25733333333
443.60,8.29720000001,5.87566666667,8.00726666667,5.09293333334,5.96793333333,5.34213333333,41.1314666667,7.03553333332,5.80606666667,6.2744
443.95,8.34280000001,5.9112,8.0332,5.1376,6.0088,5.36213333333,41.1913333333,7.08146666667,5.8572,6.3306
444.31,8.35520000001,5.92693333333,8.03193333333,5.15653333334,6.018,5.35673333333,41.1858666667,7.09073333333,5.86513333333,6.33613333333
444.66,8.33326666667,5.90993333333,8.00580000001,5.12766666667,6.0012,5.33686666667,41.1761333333,7.06393333334,5.85053333333,6.3206
445.02,8.2906,5.8942,7.96446666666,5.096,5.94753333333,5.31106666667,41.1609333333,7.02980000001,5.82993333333,6.28226666667
445.37,8.28866666667,5.88826666667,7.9722,5.10306666667,5.94393333333,5.317,41.1691333333,7.02726666667,5.83786666667,6.28913333333
445.72,8.29140000001,5.89326666667,7.97600000001,5.10846666667,5.94766666667,5.29486666667,41.1986666667,7.03553333334,5.8414,6.28253333334
446.08,8.28626666667,5.8804,7.97646666667,5.09786666666,5.9274,5.29046666667,41.2048,7.02106666667,5.83173333333,6.27226666667
446.43,8.26253333333,5.85806666667,7.94666666666,5.08073333333,5.9062,5.28153333333,41.1780666667,7.01179999999,5.7996,6.26573333333
446.79,8.25719999999,5.8512,7.94459999999,5.08093333333,5.90813333333,5.28053333333,41.1694,7.00346666667,5.78426666667,6.2646
447.14,8.25546666667,5.86093333333,7.94153333333,5.08013333333,5.90073333333,5.2886,41.1726666667,7.00046666666,5.77773333333,6.2574
447.50,8.27066666667,5.8636,7.96006666667,5.0888,5.9014,5.30773333333,41.2198,7.0216,5.78626666667,6.27046666667
447.85,8.27673333333,5.88313333333,7.9788,5.11893333333,5.9222,5.3368,41.2518666667,7.04166666666,5.80113333333,6.2888
448.21,8.30733333333,5.90393333334,8.00906666666,5.14873333333,5.96293333334,5.36326666667,41.2868666666,7.06426666666,5.8274,6.3182
448.56,8.3274,5.91773333333,8.01766666667,5.16633333333,5.98586666667,5.36446666667,41.3104,7.07920000001,5.83373333333,6.33293333333
448.92,8.34593333333,5.9266,8.03686666667,5.17666666667,5.99286666667,5.4,41.3224,7.10493333333,5.8528,6.3504
449.27,8.30626666667,5.9258,8.01006666666,5.1554,5.98213333333,5.39486666667,41.2342666667,7.06946666667,5.8344,6.33826666667
449.62,8.30953333333,5.92853333333,8.01953333333,5.15986666667,5.99006666667,5.39226666667,41.2108,7.05980000001,5.84666666667,6.34166666667
449.98,8.28866666667,5.9238,8.00113333333,5.14493333333,5.9682,5.3676,41.1949333333,7.05546666666,5.85286666666,6.31913333333
450.33,8.2722,5.91806666667,7.99893333334,5.1504,5.97133333333,5.354,41.2563333333,7.05273333333,5.844,6.31193333333
450.69,8.24813333333,5.9026,7.9832,5.11826666667,5.95953333333,5.33793333333,41.2613333333,7.01826666666,5.82293333333,6.30213333333
451.04,8.25106666666,5.89506666667,7.97166666666,5.1094,5.95,5.33713333333,41.2228666667,7.01960000001,5.81086666667,6.30086666667
451.40,8.21813333334,5.85533333333,7.91786666667,5.068,5.8976,5.3116,41.2222,6.99100000001,5.7698,6.27453333333
451.75,8.18446666666,5.81946666667,7.89833333333,5.03566666667,5.86453333333,5.276,41.1927333333,6.97026666666,5.74206666667,6.25233333333
452.10,8.15193333333,5.8046,7.86933333333,5.01553333334,5.85053333333,5.24253333333,41.2055333333,6.93513333333,5.72206666667,6.23066666667
452.46,8.17339999999,5.80653333333,7.88133333334,5.04393333333,5.867,5.24033333333,41.2588666667,6.96600000001,5.7416,6.24853333333
452.81,8.17199999999,5.8254,7.884,5.0514,5.8634,5.26173333333,41.278,6.98313333334,5.76146666667,6.25813333333
453.17,8.20786666666,5.8566,7.92813333333,5.09906666667,5.8984,5.31626666667,41.3224666667,7.02266666667,5.79633333333,6.3108
453.52,8.15586666667,5.82153333333,7.88386666666,5.05726666667,5.85926666667,5.297,41.2124,6.98246666667,5.77233333333,6.29086666667
453.87,8.17659999999,5.8586,7.90333333333,5.09713333333,5.87453333334,5.3308,41.2388666667,7.023,5.80473333333,6.3176
454.23,8.173,5.85486666667,7.91006666667,5.10153333333,5.87413333333,5.33213333333,41.2246,7.01233333333,5.80886666667,6.32746666667
454.58,8.14953333333,5.86253333333,7.91466666666,5.09526666667,5.87873333333,5.3182,41.1709333333,7.00626666666,5.80766666667,6.32633333333
454.93,8.1422,5.873,7.91166666667,5.09673333333,5.8832,5.3336,41.1918666667,7.00206666666,5.815,6.32793333333
455.29,8.13646666667,5.86826666667,7.89626666667,5.08846666667,5.86713333333,5.35093333333,41.1877333333,7.01000000001,5.80746666667,6.33526666667
455.64,8.11340000001,5.8526,7.87686666667,5.07346666667,5.86026666667,5.34446666667,41.1646666667,6.99620000001,5.79566666667,6.32486666667
456.00,8.13506666667,5.8514,7.88993333333,5.08646666666,5.881,5.32873333333,41.212,7.0066,5.79953333333,6.33446666667
456.35,8.11639999999,5.83466666667,7.86019999999,5.0616,5.84626666667,5.2972,41.1914666667,6.9798,5.7612,6.3038
456.70,8.18146666666,5.87213333333,7.89706666667,5.09306666667,5.87,5.3114,41.2782666667,7.02206666667,5.7774,6.322
457.06,8.19299999999,5.87426666667,7.90920000001,5.0854,5.87693333333,5.3052,41.2733333333,7.01119999999,5.78366666667,6.31946666667
457.41,8.19160000001,5.87346666667,7.8994,5.08653333333,5.87353333334,5.29353333333,41.3080666667,7.00753333333,5.79006666667,6.3132
457.76,8.21099999999,5.88326666667,7.90360000001,5.11113333333,5.88753333333,5.3336,41.3236,7.02253333333,5.80286666667,6.32346666667
458.12,8.21866666667,5.90806666667,7.91719999999,5.13013333333,5.89246666667,5.354,41.3316,7.03386666667,5.7926,6.34253333333
458.47,8.21146666666,5.90673333333,7.91173333333,5.1364,5.88933333333,5.34306666667,41.3620666667,7.0314,5.7908,6.3468
458.82,8.23653333334,5.92666666667,7.91680000001,5.154,5.88893333333,5.36586666667,41.3986666667,7.05293333333,5.80286666667,6.36093333333
459.18,8.22953333333,5.92713333333,7.90886666666,5.15073333333,5.87693333333,5.36926666667,41.3746666667,7.05126666666,5.80453333333,6.36333333333
459.53,8.21033333333,5.92586666667,7.90313333333,5.15573333333,5.87126666667,5.36886666667,41.3589333333,7.0498,5.80406666667,6.37086666667
459.88,8.17333333333,5.908,7.88493333333,5.13733333333,5.85546666667,5.3604,41.3266,7.02480000001,5.7886,6.36106666667
460.24,8.13553333333,5.87713333333,7.84093333333,5.12333333333,5.8298,5.3426,41.3297333333,7.00946666667,5.7512,6.34613333333
460.59,8.11619999999,5.86633333333,7.82026666666,5.1038,5.8056,5.3318,41.3542666667,6.98979999999,5.72913333333,6.33013333333
460.94,8.12506666667,5.87453333333,7.82793333334,5.119,5.80766666666,5.3316,41.3886666667,6.99993333333,5.73266666667,6.34393333333
461.29,8.12159999999,5.861,7.81233333334,5.10886666667,5.78906666666,5.31813333333,41.4450666667,6.99646666666,5.739,6.3296
461.65,8.11826666667,5.85493333333,7.80773333333,5.1046,5.77966666667,5.3198,41.4492,6.98766666666,5.73533333333,6.33053333333
462.00,8.11239999999,5.86153333333,7.81053333334,5.11226666667,5.78813333333,5.32246666667,41.5002666667,6.98006666667,5.73813333333,6.3432
462.35,8.09686666667,5.85713333333,7.7882,5.11466666667,5.78293333333,5.31473333334,41.5501333333,6.96233333333,5.7218,6.33893333333
462.71,8.11900000001,5.85306666666,7.79053333333,5.1052,5.79066666667,5.31786666667,41.6099333333,6.96106666666,5.71886666667,6.35086666667
463.06,8.12953333334,5.8644,7.79926666668,5.13473333333,5.80486666667,5.33086666667,41.6471333333,6.97373333333,5.73406666667,6.3716
463.41,8.14326666667,5.89766666667,7.82146666666,5.1498,5.8148,5.35226666667,41.679,6.97733333333,5.75733333333,6.39086666667
463.76,8.16100000001,5.91906666667,7.84413333333,5.17,5.84433333333,5.3556,41.7126666667,7.00833333333,5.78553333333,6.4146
464.12,8.12953333333,5.9048,7.83806666666,5.1302,5.83013333333,5.33166666667,41.7308,6.98106666667,5.76713333333,6.41446666667
464.47,8.08546666667,5.87613333333,7.81946666666,5.10186666667,5.79713333333,5.3116,41.6888666667,6.9674,5.74946666667,6.38606666667
464.82,8.05873333333,5.8624,7.79846666667,5.0898,5.78006666667,5.28673333333,41.6704666667,6.95113333333,5.737,6.3602
465.17,8.03853333333,5.85866666667,7.79386666667,5.06973333333,5.7706,5.28726666667,41.6065333333,6.93606666667,5.728,6.3344
465.53,8.02366666666,5.8452,7.79799999999,5.06126666667,5.76626666667,5.2882,41.5898,6.934,5.7124,6.31406666667
465.88,7.97319999999,5.82166666667,7.74986666666,5.03833333333,5.73733333334,5.2648,41.568,6.91093333333,5.67486666667,6.25466666667
466.23,7.9796,5.804,7.73906666666,5.036,5.73013333334,5.2686,41.5701333333,6.91286666667,5.67373333333,6.24213333333
466.58,7.97759999999,5.79386666667,7.72379999999,5.04333333334,5.74066666667,5.27313333333,41.5699333333,6.92399999999,5.66413333333,6.23646666667
466.94,7.96653333333,5.78366666667,7.70746666667,5.0378,5.72293333333,5.2796,41.5564,6.91533333333,5.63753333333,6.22793333334
467.29,7.97999999999,5.80006666666,7.69593333333,5.05293333333,5.72326666667,5.29973333333,41.6012666667,6.92886666667,5.65053333333,6.23566666667
467.64,8.02906666667,5.8566,7.72820000001,5.11046666667,5.78306666667,5.3496,41.6058666667,6.96653333333,5.69566666667,6.29466666667
467.99,8.06846666667,5.89853333333,7.75760000001,5.1504,5.8236,5.38366666667,41.6739333333,6.99813333333,5.73346666667,6.35853333333
468.35,8.0758,5.90306666667,7.74993333333,5.1638,5.82393333333,5.38373333333,41.7128666667,7.01253333333,5.7242,6.3798
468.70,8.09206666667,5.93466666667,7.77333333333,5.17933333333,5.85433333333,5.42206666667,41.7428,7.04566666667,5.76353333333,6.42206666667
469.05,8.13093333333,5.95926666667,7.80546666666,5.20873333333,5.87713333333,5.46133333333,41.8030666667,7.06846666666,5.81193333333,6.46946666667
469.40,8.13426666667,5.99966666667,7.83513333334,5.21253333333,5.888,5.47746666667,41.8674666667,7.08646666666,5.8268,6.50006666667
469.75,8.1468,6.0004,7.85633333333,5.22233333333,5.8834,5.49146666667,41.8896,7.08993333334,5.85546666667,6.5188
470.11,8.18546666666,6.0626,7.90746666667,5.2776,5.934,5.5562,41.9586666667,7.14513333334,5.91406666667,6.5682
470.46,8.19093333333,6.057,7.91320000001,5.28046666666,5.93266666667,5.5322,41.9323333333,7.1496,5.906,6.55913333333
470.81,8.16199999999,6.01546666667,7.87106666666,5.2458,5.90346666667,5.52226666667,41.9164666667,7.10546666666,5.8494,6.52406666667
471.16,8.16806666667,5.99706666667,7.87579999999,5.23973333333,5.89886666667,5.52766666667,41.8569333333,7.1042,5.8414,6.48453333333
