wavelength,Back_CyaNitf,Belly_CyaNitf,Breast_CyaNitf,Crissum_CyaNitf,Crown_CyaNitf,DorTail_CyaNitf,Patch10_CyaNitf,Rump_CyaNitf,Throat_CyaNitf,WingTip_CyaNitf
605.23,19.8032222222,57.0224444445,24.2054444444,51.8336666667,17.1150555556,13.1321111111,19.3154444444,23.0843333333,38.1212222222,9.64166666668
605.57,19.6695555555,56.8831111111,24.0808888889,51.7467777778,17.0409444445,13.0692222222,19.2578888889,22.9393333333,38.0562222222,9.61066666668
605.90,19.5871111111,56.8523333333,24.0351111111,51.7086666667,16.9753888889,13.0278888889,19.1842222222,22.7985555555,38.0455555556,9.66122222222
606.24,19.548,56.9026666667,24.0084444444,51.7331111111,16.9397777778,13.0422222222,19.1794444444,22.722,38.1061111111,9.6778888889
606.58,19.484,56.815,23.9951111111,51.7632222222,16.9103333333,13.077,19.243,22.6818888889,38.1338888889,9.73888888888
606.91,19.4621111111,56.7364444444,23.9842222222,51.7195555556,16.8902222222,13.1046666667,19.3031111111,22.6198888889,38.1427777778,9.80122222223
607.25,19.3423333333,56.6658888889,23.949,51.6204444444,16.8308888889,13.0646666667,19.3083333333,22.5287777778,38.1266666667,9.78866666666
607.58,19.2213333333,56.6113333333,23.8808888889,51.5663333333,16.7792777778,12.9911111111,19.2992222222,22.4268888889,38.1143333333,9.77177777778
607.92,19.119,56.5774444445,23.7787777778,51.4828888889,16.7044444444,12.9672222222,19.3006666667,22.3438888889,38.1175555556,9.75422222221
608.25,19.1008888889,56.5475555556,23.7537777778,51.4034444445,16.7081111111,13.0053333333,19.3795555556,22.3267777778,38.1663333334,9.78633333333
608.59,19.0873333333,56.5458888889,23.7742222222,51.4236666667,16.7602777778,13.06,19.4941111111,22.3478888889,38.2041111111,9.85822222223
608.92,19.107,56.5422222222,23.8131111111,51.4214444445,16.7976111111,13.1545555555,19.6506666667,22.3518888889,38.2582222222,9.92822222221
609.26,19.0816666667,56.5075555556,23.8025555555,51.4266666667,16.7752222222,13.1767777778,19.7782222222,22.3416666667,38.2543333333,9.94055555557
609.59,19.055,56.4615555556,23.7534444444,51.3235555556,16.7722222222,13.2333333333,19.8952222222,22.2916666667,38.2653333333,9.95188888889
609.93,18.9993333333,56.3022222222,23.7042222222,51.2187777778,16.7490555556,13.2457777778,20.0121111111,22.2095555556,38.2297777778,9.96022222223
610.26,18.9103333333,56.195,23.5942222222,51.0735555556,16.7004444444,13.2204444444,20.0451111111,22.0865555556,38.2001111111,9.95711111111
610.60,18.8395555556,56.2417777778,23.5721111111,51.0935555556,16.6967222222,13.2191111111,20.112,22.0976666667,38.1988888889,9.98144444443
610.93,18.7663333333,56.1642222222,23.5073333333,51.0121111111,16.6552222222,13.1976666667,20.1723333333,22.0285555556,38.1652222222,10.0101111111
611.27,18.6425555555,56.0268888889,23.3716666667,50.8605555555,16.5210555556,13.1451111111,20.152,21.8868888889,38.018,9.94311111111
611.60,18.5477777778,55.9996666667,23.279,50.879,16.4736111111,13.1265555556,20.1683333333,21.7997777778,37.9996666667,9.88755555555
611.93,18.4987777778,56.1046666667,23.3516666667,50.9935555556,16.5351111111,13.1314444444,20.2393333333,21.7571111111,38.0512222222,9.93988888888
612.27,18.5213333333,56.1117777778,23.3324444445,51.062,16.5103888889,13.1697777778,20.2362222222,21.7092222222,38.1257777778,9.95644444443
612.60,18.456,56.1028888889,23.2746666667,51.0544444445,16.4946666667,13.0987777778,20.2242222222,21.6504444444,38.1948888889,9.96522222221
612.94,18.3384444444,56.055,23.1977777778,51.0316666667,16.3945555556,12.9793333333,20.1143333333,21.5117777778,38.184,9.94555555557
613.27,18.2117777778,56.0916666667,23.1703333333,51.1055555555,16.2924444444,12.8388888889,20.0175555556,21.401,38.1672222222,9.88466666666
613.61,18.1643333333,56.2005555556,23.1752222222,51.2066666667,16.2728333333,12.7981111111,19.9166666666,21.3507777778,38.2183333333,9.94944444446
613.94,18.1553333333,56.3133333333,23.2463333333,51.3135555555,16.2775,12.8152222222,19.8983333333,21.3533333334,38.2493333333,10.0301111111
614.28,18.1134444444,56.1897777778,23.1756666667,51.2495555556,16.21,12.7485555556,19.8573333333,21.2147777778,38.2664444444,10.0075555556
614.61,18.1411111111,56.3233333334,23.2101111111,51.4223333334,16.229,12.8295555556,19.9295555555,21.1901111111,38.4033333333,10.0763333333
614.94,18.171,56.3714444444,23.2781111111,51.4954444444,16.2382777778,12.889,19.9284444445,21.1717777778,38.5574444445,10.1425555555
615.28,18.2036666667,56.4691111111,23.3677777778,51.6132222222,16.2635,12.9508888889,19.9838888889,21.1717777778,38.7063333333,10.2424444444
615.61,18.1223333333,56.3248888889,23.2107777778,51.5522222222,16.1336111111,12.8923333333,19.872,21.0432222222,38.6226666667,10.2218888889
615.95,18.0374444444,56.3435555555,23.1762222222,51.533,16.0741666667,12.8511111111,19.8606666667,20.9595555556,38.6238888889,10.1726666667
616.28,18.0298888889,56.2965555555,23.2192222222,51.5701111111,15.9994444444,12.882,19.8351111111,20.9212222222,38.5981111111,10.2301111111
616.61,17.9921111111,56.3322222222,23.1674444444,51.6228888889,16.0,12.9003333334,19.8247777778,20.9297777778,38.6127777778,10.269
616.95,17.998,56.2782222222,23.1515555556,51.6223333333,15.9659444445,12.9642222222,19.8484444444,20.9496666666,38.6108888889,10.2996666667
617.28,17.8362222222,56.2043333333,23.0743333333,51.5276666667,15.8240555556,12.8948888889,19.7774444445,20.8402222222,38.5297777778,10.1305555556
617.62,17.686,56.1254444445,22.8888888889,51.4686666667,15.7063888889,12.7998888889,19.6835555556,20.7265555556,38.5255555555,9.98933333333
617.95,17.6096666667,56.1185555555,22.8413333333,51.4996666667,15.6405555556,12.7833333333,19.6286666667,20.6164444445,38.5721111111,9.9628888889
618.28,17.5408888889,55.9967777778,22.7985555556,51.3797777778,15.591,12.7301111111,19.5775555555,20.5678888889,38.4855555556,9.91055555556
618.62,17.494,56.0594444444,22.8102222222,51.4852222222,15.6038333333,12.7445555556,19.6413333333,20.537,38.5544444445,9.94133333332
618.95,17.4447777778,56.0415555556,22.7864444444,51.468,15.5566666667,12.6728888889,19.6336666667,20.451,38.5402222222,9.898
619.28,17.4541111111,56.0804444445,22.7992222222,51.5154444445,15.5559444445,12.7044444444,19.683,20.4426666667,38.621,9.90955555554
619.62,17.3838888889,56.0586666667,22.7463333333,51.4737777778,15.5482777778,12.6808888889,19.6452222222,20.357,38.6144444445,9.96933333333
619.95,17.302,56.0332222222,22.6255555555,51.4145555555,15.4776111111,12.5888888889,19.5508888889,20.2631111111,38.5322222222,9.92022222222
620.28,17.394,56.1405555556,22.7511111111,51.5002222222,15.5364444444,12.691,19.6887777778,20.2802222222,38.6581111111,10.0351111111
620.62,17.3424444444,56.1851111111,22.7573333334,51.5677777778,15.5693888889,12.6611111111,19.6694444444,20.2204444444,38.751,10.0416666667
620.95,17.3752222222,56.3083333333,22.7664444445,51.6634444444,15.6189444444,12.7115555556,19.7424444444,20.2906666667,38.8456666666,10.1481111111
621.28,17.4284444445,56.357,22.8404444444,51.7071111111,15.6335,12.7261111111,19.8234444444,20.284,38.8865555556,10.2143333333
621.62,17.292,56.3906666666,22.796,51.6494444444,15.5822777778,12.6425555556,19.7556666667,20.2225555555,38.8168888889,10.1601111111
621.95,17.1665555556,56.3638888889,22.6398888889,51.6152222222,15.4894444445,12.5474444444,19.6713333333,20.1387777778,38.7955555556,10.1254444444
622.28,17.1468888889,56.3391111111,22.6016666667,51.5933333333,15.5139444444,12.5476666667,19.6122222222,20.0988888889,38.8493333333,10.1668888889
622.62,17.0376666667,56.1531111111,22.4723333333,51.4565555556,15.4292777778,12.4853333334,19.4992222222,20.008,38.7184444444,10.1762222222
622.95,16.9266666667,56.0448888889,22.3837777778,51.3907777778,15.3665555556,12.4301111111,19.4242222222,19.8965555556,38.6512222222,10.1281111111
623.28,16.8657777778,55.9646666667,22.3426666667,51.3998888889,15.2956666666,12.3822222222,19.369,19.8058888889,38.6397777778,10.085
623.62,16.796,55.9988888889,22.2711111111,51.4871111111,15.2587222222,12.3968888889,19.3796666667,19.7178888889,38.6607777778,10.0178888889
623.95,16.6461111111,55.8777777778,22.1842222222,51.4538888889,15.1761111111,12.3296666667,19.322,19.5866666667,38.6362222222,9.93433333335
624.28,16.579,55.8517777778,22.0878888889,51.4482222222,15.0797222222,12.307,19.3097777778,19.4627777778,38.53,9.85622222223
624.62,16.4916666667,55.7022222222,21.9752222222,51.3805555556,14.9662222222,12.1893333333,19.1711111111,19.2765555555,38.4883333333,9.78844444446
624.95,16.3731111111,55.6572222222,21.9074444445,51.4142222222,14.8999444444,12.1422222222,19.0575555556,19.1473333333,38.4875555555,9.71811111111
625.28,16.3677777778,55.7123333333,21.8794444444,51.4987777778,14.8865555556,12.1991111111,19.0574444444,19.1031111111,38.5374444445,9.76933333332
625.61,16.4496666667,55.7401111111,21.9597777778,51.5906666667,14.9587222222,12.3027777778,19.0958888889,19.1067777778,38.6187777778,9.88955555557
625.95,16.322,55.585,21.8437777778,51.4766666667,14.8205,12.2016666667,19.0268888889,18.9615555556,38.5155555556,9.78700000001
626.28,16.3458888889,55.7758888889,21.856,51.6592222222,14.8250555556,12.2265555556,19.0806666666,18.8944444445,38.6473333333,9.76333333332
626.61,16.3386666667,55.9663333333,21.8968888889,51.8012222222,14.8031666667,12.2393333333,19.0861111111,18.892,38.7723333333,9.81844444446
626.94,16.3252222222,56.0961111111,21.8878888889,51.9017777778,14.7836111111,12.2687777778,19.1122222222,18.9016666667,38.8663333334,9.85222222221
627.28,16.1876666667,55.9477777778,21.7801111111,51.7652222222,14.6876111111,12.1775555556,19.0304444444,18.813,38.8225555556,9.78333333335
627.61,16.0464444444,55.9221111111,21.6208888889,51.6276666667,14.5709444445,12.0953333333,18.9084444444,18.7003333333,38.6877777778,9.68455555554
627.94,15.9351111111,55.8446666667,21.5478888889,51.5486666667,14.4930555555,12.0152222222,18.8651111111,18.6134444445,38.6952222222,9.67822222222
628.27,15.9212222222,55.929,21.5512222222,51.5934444444,14.4961666667,12.0388888889,18.9712222222,18.6038888889,38.7092222222,9.69488888888
628.61,15.8965555555,55.868,21.4731111111,51.53,14.4973333333,12.0388888889,19.0043333333,18.5624444444,38.675,9.72544444443
628.94,15.83,55.7688888889,21.3644444444,51.4452222222,14.4430555556,11.9604444445,18.9864444444,18.451,38.6227777778,9.65555555554
629.27,15.6724444444,55.7648888889,21.214,51.4208888889,14.257,11.8542222222,18.9385555556,18.2718888889,38.5454444444,9.52766666668
629.60,15.6092222222,55.8083333334,21.1257777778,51.4112222222,14.1718333333,11.7896666667,18.9214444444,18.2252222222,38.479,9.48255555557
629.94,15.5061111111,55.6618888889,21.059,51.2661111111,14.1086111111,11.7246666667,18.9014444444,18.195,38.4041111111,9.50622222221
630.27,15.5394444444,55.5884444445,21.0222222222,51.2306666667,14.1326666667,11.7371111111,18.95,18.1447777778,38.3417777778,9.538
630.60,15.4013333333,55.3228888889,20.8912222222,50.9928888889,14.0436111111,11.6366666667,18.8906666667,17.9725555556,38.1195555556,9.43022222222
630.93,15.5028888889,55.4471111111,20.9622222222,51.0507777778,14.1385,11.7803333333,19.0234444444,17.9958888889,38.2926666666,9.5808888889
631.26,15.6024444444,55.5394444444,20.9955555555,51.2207777778,14.2274444444,11.8277777778,19.1338888889,18.0045555555,38.415,9.67022222223
631.60,15.6113333333,55.547,21.0022222222,51.2646666667,14.2167222222,11.8408888889,19.1227777778,17.997,38.4348888889,9.65422222221
631.93,15.5072222222,55.5011111111,20.883,51.2347777778,14.1674444444,11.7931111111,19.0113333333,17.8738888889,38.4384444444,9.59977777777
632.26,15.4724444444,55.5824444444,20.896,51.3004444444,14.1836111111,11.7646666666,18.9944444445,17.8444444444,38.4693333333,9.63144444446
632.59,15.5367777778,55.6868888889,20.9991111111,51.4645555556,14.2486111111,11.8688888889,19.0571111111,17.9098888889,38.5781111111,9.73666666666
632.92,15.4816666667,55.6561111111,21.0236666667,51.412,14.2883333333,11.8815555556,19.0531111111,17.8718888889,38.5956666667,9.72588888888
633.26,15.5357777778,55.7766666666,21.061,51.5342222222,14.3805,11.9896666667,19.1588888889,17.8958888889,38.7461111111,9.84733333333
633.59,15.5271111111,55.7577777778,21.0334444444,51.5284444444,14.3901666667,12.0336666667,19.1568888889,17.83,38.7485555555,9.86966666666
633.92,15.3523333333,55.6833333333,20.9092222222,51.4331111111,14.282,11.9506666667,19.0615555556,17.738,38.731,9.74844444446
634.25,15.3913333333,55.7968888889,20.9265555556,51.5602222222,14.2529444444,11.9761111111,19.1054444444,17.7683333333,38.8695555555,9.81244444444
634.58,15.3298888889,55.8554444444,20.9048888889,51.7137777778,14.1707222222,11.898,19.0988888889,17.6734444444,38.8615555555,9.76455555555
634.91,15.1991111111,55.7633333334,20.863,51.65,14.0822777778,11.8627777778,19.0416666667,17.6296666667,38.8698888889,9.76944444444
635.25,15.219,55.9374444444,20.889,51.8634444445,14.1434444445,11.9652222222,19.1452222222,17.6677777778,39.1235555555,9.90599999999
635.58,15.1802222222,55.8405555555,20.8557777778,51.8056666667,14.083,11.9112222222,19.1277777778,17.6278888889,39.0983333333,9.94144444443
635.91,15.0697777778,55.7201111111,20.7226666667,51.6994444444,13.9383888889,11.8671111111,19.0927777778,17.5055555556,39.0794444444,9.89988888888
636.24,14.983,55.6657777778,20.6837777778,51.5652222222,13.8893888889,11.8554444444,19.1368888889,17.4726666667,39.0638888889,9.90622222221
636.57,15.0345555556,55.6871111111,20.6523333333,51.6177777778,13.8413333333,11.8928888889,19.2227777778,17.5141111111,39.1196666667,9.97866666665
636.90,14.8395555556,55.5237777778,20.5313333333,51.49,13.6474444444,11.7684444444,19.0462222222,17.3488888889,38.9624444445,9.85811111111
637.23,14.7954444444,55.6181111111,20.5103333334,51.5757777778,13.6068888889,11.7584444445,18.9994444444,17.3386666667,39.0796666667,9.84688888889
637.56,14.7568888889,55.5972222222,20.4768888889,51.5721111111,13.5827222222,11.7712222222,19.0213333333,17.2781111111,39.0634444444,9.94166666667
637.90,14.7178888889,55.5853333334,20.4704444444,51.5382222222,13.6307222222,11.7986666667,19.0131111111,17.2468888889,39.0868888889,9.985
638.23,14.6401111111,55.5442222222,20.353,51.4372222222,13.5576111111,11.7947777778,18.9847777778,17.1861111111,39.0261111111,9.9768888889
638.56,14.6255555556,55.5692222222,20.3056666667,51.4288888889,13.4579444445,11.7766666667,19.0221111111,17.0701111111,39.0466666667,9.94111111111
638.89,14.5558888889,55.3087777778,20.1494444444,51.0738888889,13.3783888889,11.6713333333,18.8943333333,16.9181111111,38.7888888889,9.8251111111
639.22,14.576,55.4905555556,20.1981111111,51.1553333333,13.4292222222,11.796,18.9784444444,16.9892222222,38.9227777778,9.89044444444
639.55,14.6052222222,55.5318888889,20.232,51.1886666667,13.4252222222,11.8494444444,19.0624444445,16.9758888889,38.8767777778,9.97222222222
639.88,14.5656666667,55.5687777778,20.1708888889,51.2734444444,13.3537222222,11.799,19.0662222222,16.9095555556,38.8991111111,9.98977777779
640.21,14.4885555556,55.5931111111,20.1553333333,51.319,13.3158333333,11.7343333333,19.0614444444,16.8215555556,38.9468888889,9.95188888889
640.54,14.5898888889,55.7293333333,20.1551111111,51.436,13.3867777778,11.7812222222,19.2107777778,16.8696666667,39.0234444445,10.0186666667
640.87,14.6952222222,55.702,20.2275555556,51.4652222222,13.4905555556,11.898,19.3941111111,16.9645555555,39.0525555556,10.1187777778
641.20,14.7655555556,55.7557777778,20.2551111111,51.6102222222,13.5365,11.9293333333,19.4792222222,16.9525555555,39.0864444444,10.084
641.53,14.9008888889,55.9346666667,20.3631111111,51.8297777778,13.6005555556,12.0251111111,19.6888888889,17.0705555556,39.2548888889,10.2335555555
641.87,14.8505555555,55.7841111111,20.365,51.7022222222,13.5870555555,11.9872222222,19.6583333333,17.0274444445,39.1802222222,10.235
642.20,14.8418888889,55.8102222222,20.3764444444,51.7418888889,13.6302222222,12.0326666667,19.6636666667,17.0084444445,39.2141111111,10.2686666667
642.53,14.6955555555,55.7271111111,20.2837777778,51.7364444444,13.4973888889,11.9546666667,19.6042222222,16.8287777778,39.0727777778,10.2508888889
642.86,14.8114444444,55.7296666667,20.3722222222,51.898,13.5078333333,12.042,19.7416666667,16.8071111111,39.1546666667,10.3698888889
643.19,14.8941111111,55.7918888889,20.4815555556,52.0167777778,13.5853333333,12.16,19.8192222222,16.888,39.3478888889,10.444
643.52,14.9415555556,55.7432222222,20.4646666667,52.0742222222,13.6400555555,12.2133333333,19.8443333333,16.8736666667,39.3527777778,10.5352222222
643.85,14.838,55.5384444444,20.3314444444,51.9294444445,13.5807777778,12.1551111111,19.7108888889,16.7313333333,39.2203333333,10.4786666667
644.18,14.7016666667,55.4456666667,20.2145555556,51.868,13.5050555556,12.1137777778,19.6302222222,16.649,39.1936666667,10.469
644.51,14.4944444444,55.4554444444,20.075,51.8728888889,13.3135,11.9888888889,19.5452222222,16.4703333333,39.0824444445,10.3875555555
644.84,14.3947777778,55.4258888889,20.0558888889,51.7775555556,13.2408888889,11.9257777778,19.5576666667,16.4274444444,39.1798888889,10.3864444445
645.17,14.1551111111,55.118,19.8601111111,51.594,13.0970555556,11.8381111111,19.4133333333,16.2054444444,38.9825555555,10.2623333333
645.50,14.0965555555,55.1392222222,19.7948888889,51.681,12.9841666667,11.7713333333,19.4278888889,16.1588888889,38.9338888889,10.2122222222
645.83,14.0972222222,55.1473333334,19.7222222222,51.6992222222,12.9597777778,11.7775555556,19.4414444444,16.1785555555,38.8696666667,10.2035555555
646.16,14.2532222222,55.3551111111,19.9143333333,51.9754444444,13.1083888889,11.9678888889,19.6686666667,16.4002222222,39.1696666666,10.4272222222
646.49,14.1072222222,55.3877777778,19.792,51.9267777778,13.0478888889,11.8741111111,19.6,16.3443333333,39.1073333333,10.3375555555
646.82,14.0381111111,55.4966666667,19.7664444445,51.9641111111,12.9883333333,11.8171111111,19.5783333334,16.2283333334,39.0845555556,10.281
647.15,13.9591111111,55.5007777778,19.6986666667,51.8611111111,12.935,11.7655555555,19.5051111111,16.1301111111,39.0128888889,10.2085555556
