wavelength,Back_RamCarf,Belly_RamCarf,Breast_RamCarf,Crissum_RamCarf,Crown_RamCarf,DorTail_RamCarf,Rump_RamCarf,Throat_RamCarf,WingTip_RamCarf
784.36,10.9926666667,27.8434666667,24.1481333333,26.8783333333,11.8392,13.8455333333,14.6878666667,18.2094666667,13.672
784.67,11.2021333333,28.1212,24.2243333333,27.1583333334,12.0469333333,14.1824666666,15.1365333333,18.5918666667,13.9617
784.98,11.2608,28.5400666667,24.3611333334,27.349,12.0831333333,14.3039333333,15.2278,18.5124,14.1831
785.29,10.8631333333,28.6182,24.0603333333,26.9854666667,11.8282666667,14.1964,14.9404666667,18.0612,13.7925
785.60,10.5237333333,28.3786,23.8236,26.431,11.6467333334,13.7751333333,14.8812,17.7161333333,13.5732
785.91,10.3297333333,28.2502666667,23.7134666667,26.3388666667,11.4178666667,13.6064,14.8035333333,17.5551333333,13.4068333333
786.22,10.4942,28.0738666667,23.6779333333,26.3968666667,11.4737333333,13.603,14.811,17.6047333333,13.3521
786.53,10.2080666667,28.0172666667,23.3742,26.1730666667,11.2892666667,13.3169333333,14.6553333333,16.9889333333,12.9927
786.84,10.3907333333,28.0542,23.5126666667,26.3476,11.4114666667,13.4130666667,14.7847333333,17.193,13.2934666667
787.14,10.7819333333,28.4834666667,23.7558,26.6428666667,11.6272666667,13.7242,15.1422,17.5632666667,13.6571333333
787.45,10.4739333333,28.4367333333,23.6894666667,26.7218,11.0637333333,13.4392,15.0400666667,17.4473333333,13.5199
787.76,10.2726666667,28.5397333333,23.7188,26.6744666667,11.0046,13.5008,14.8676,17.3792,13.4832666667
788.07,9.71433333333,27.9765333333,23.2187333333,26.0874,10.5695333333,12.8591333333,14.2002666667,16.5986,12.7368
788.38,9.12926666666,27.5122,22.6293333333,25.6622666667,10.0252666667,12.1542666667,13.7830666667,16.2225333333,12.0012333333
788.69,9.39806666667,27.5153333333,22.8588,25.9529333333,10.3588,12.2452666667,14.0663333333,16.6474666667,12.2723333333
789.00,8.78226666667,27.0374666667,22.2989333333,25.4760666666,9.5978,11.6510666667,13.3099333333,16.3232,11.5358
789.31,9.14166666667,27.1655333333,22.8284,25.8614,10.0058,11.9819333333,13.675,16.7746,11.6597
789.62,8.81053333334,27.2206,22.7375333333,25.7062666667,9.85066666667,11.6199333333,13.7278,16.7084666667,11.5023
789.92,8.597,26.9653333333,22.6503333333,25.6687333333,9.57046666666,11.1451333333,13.3782666666,16.6462,11.3210666667
790.23,8.10833333333,26.7734,22.3074666667,25.2676666667,9.04246666667,10.7017333333,12.9068,16.1059333333,10.8594
790.54,8.37073333333,26.7477333333,22.208,25.3897333333,9.42566666667,10.9076666667,13.0814666667,16.2929333333,11.0996666667
790.85,8.36273333332,26.536,22.1058666667,25.0882,9.41366666667,10.6737333333,12.8493333333,16.3330666667,11.0594333333
791.16,7.87586666667,25.9660666667,21.5930666667,24.4178666667,8.87993333333,10.1784666667,12.4988666666,16.042,10.4863
791.47,8.2992,26.2846666667,22.0646666667,25.0612666667,9.33606666667,10.6684,12.9059333333,16.7484666667,10.9072333333
791.78,8.93933333334,26.5934666667,22.6199333334,25.5280666667,9.94966666666,11.3716,13.37,17.2473333333,11.5478
792.08,9.20346666667,26.5238666667,22.6381333333,25.6214666667,10.1197333333,11.5102,13.6280666667,17.2559333333,11.4804
792.39,9.72106666666,26.8712,23.0031333333,26.225,10.9066,12.0686666667,14.0120666667,17.6615333334,12.0224333333
792.70,9.72673333334,27.0357333333,22.8497333333,26.2136,11.1000666667,12.0999333333,14.0434,17.6501333333,12.2635
793.01,10.2392,27.3651333333,23.0850666667,26.5166666667,11.6360666667,12.6488,14.3694,18.0777333333,12.6347333333
793.32,10.6702666667,27.6722666667,23.1890666667,26.7411333333,11.8996,12.9420666667,15.0140666667,18.324,13.1681
793.62,11.1385333334,28.1891333333,23.5390666667,27.188,12.5515333333,13.2235333333,15.615,18.8522666667,13.7014666667
793.93,11.0104,27.9495333333,23.7205333333,27.2212,12.5406666666,13.2829333333,15.4914666667,18.6987333333,13.6403333333
794.24,11.2482666667,28.1772666667,23.9892666667,27.7882666667,13.0392666667,13.8354,16.1601333333,18.7608,13.8874
794.55,11.9669333333,28.9629333333,24.7085333333,28.6382,14.0543333333,14.6995333333,17.0316,19.3902666667,14.7373
794.86,11.6588666667,28.7629333333,24.5352,28.3849333333,13.9046666667,14.4143333333,16.8140666667,19.2222,14.7440666667
795.16,11.0728,28.6486,24.4238,28.3874,13.4484,14.0632,16.5494,18.8231333333,14.3573666667
795.47,10.7077333333,28.8055333333,24.3982666667,28.3768666667,13.3376666667,13.9538666667,16.267,18.7362666667,14.1505333333
795.78,10.8465333333,28.7256666667,24.3519333333,28.3112,13.3553333333,14.1666,16.6314,18.6154666667,14.2505
796.09,10.6204,28.5212666667,24.1626666667,28.2899333334,12.9509333333,13.7158666667,16.2685333333,18.1364,13.8004333333
796.40,10.2379333333,28.1388,24.0649333333,27.8986,12.6305333334,13.5469333334,15.8505333333,17.6429333333,13.4688666667
796.70,10.1363333333,27.9722,24.2476666667,27.8112,12.7654666667,13.5881333333,15.6674,17.7464666667,13.1344
797.01,10.1888666667,28.0212666667,24.2904666667,27.7902666667,13.0092,13.6885333334,15.7183333333,17.7925333333,13.1935333333
797.32,9.60719999999,28.1482666667,24.0288,27.4074,12.3486666667,13.1074666667,15.4696666667,17.6468,12.7213333333
797.63,9.08553333334,27.7685333333,23.4842666667,26.6712666667,11.5638,12.3823333333,14.8286,17.3892666667,12.2358666666
797.93,9.22346666667,27.7530666667,23.4721333333,26.7360666667,11.6041333333,12.3162,14.7989333333,17.3970666667,12.1681666667
798.24,9.44633333333,27.9374,23.3962666667,26.6900666667,11.6608,12.6791333333,14.777,17.3183333333,12.1629666667
798.55,9.56086666665,27.7762,23.2530666667,26.4069333333,11.6242,12.9792,14.8346666667,17.4221333333,12.2238666667
798.85,9.31253333333,27.6862,23.2004,26.0454666667,11.2992,12.9302666667,14.5472666667,17.2166,12.1669
799.16,8.57073333333,27.4765333333,22.8826666667,25.3988666667,10.6244,12.1524666667,13.719,16.7944,11.6316666667
799.47,8.88073333333,27.7666,23.1403333333,25.6392,10.7814666667,12.6676,14.1919333333,17.4047333333,12.0309
799.78,9.23166666667,28.2812,23.617,26.2498,11.1029333333,13.0084,14.6666,17.8520666667,12.6521
800.08,9.33046666665,28.6926666667,23.9782666667,26.7554666667,11.0156,13.1555333333,14.979,17.87,13.2296
800.39,8.33839999999,28.1128666667,23.3178,26.1899333333,9.73353333334,12.4870666667,14.1693333333,17.0357333333,12.6718
800.70,8.68526666665,28.2194,23.6128666667,26.3406,10.1604666667,12.935,14.3531333333,16.9047333333,13.1988333334
801.00,9.06513333334,28.8033333334,23.9644666667,26.9284666667,10.6153333333,13.4224,14.7420666667,17.0934666667,13.5035666667
801.31,7.54620000001,27.9861333333,22.9284,25.9158666667,9.06406666667,12.2017333333,13.6605333333,15.9398666667,12.3518666667
801.62,7.54113333333,28.3998,23.3956,26.4329333333,9.38306666665,12.4204,14.2078666667,16.3866,12.7383
801.92,8.24759999999,28.8018666667,23.9716666667,26.8404666667,10.1655333333,12.6431333333,14.6046,16.8919333333,13.1891
802.23,9.04993333335,29.3189333333,24.4975333333,27.6386666667,10.7634,13.1302,15.4147333333,17.3804666667,14.1131666667
802.54,9.646,29.8218,25.1742666667,28.4718,11.6653333333,13.8876666666,16.2249333333,18.0904666667,14.7270333333
802.84,9.28139999999,29.613,24.8700666667,28.1592666667,11.6529333334,13.4548666667,15.9867333333,17.6506666666,14.2316666667
803.15,9.31866666668,29.7074,24.8367333333,28.3671333333,11.5315333333,13.5136666667,16.0474666667,17.6350666667,14.026
803.46,9.53019999999,29.9328,24.7427333333,28.3558,11.8288666667,14.0827333333,15.9340666667,17.8803333333,13.9037333333
803.76,10.4328,30.3778,25.3486666667,28.9936,12.6441333333,14.5188666667,16.6971333333,18.7922,14.3836666667
804.07,10.3734,30.3513333333,25.1066666667,29.2171333333,12.3928,14.0857333333,16.4814666667,18.8105333333,13.9336666667
804.38,10.845,31.0046666667,25.3895333333,29.4412,12.8984666667,14.6819333333,17.0383333333,19.1851333333,14.2583
804.68,12.3198666667,31.8808,26.5798666667,30.412,13.8808,16.1028666667,18.1897333333,20.0054,15.2384666666
804.99,12.2845333333,31.649,26.3514,29.9102666667,13.2245333333,15.7564,17.9622,19.6031333333,14.648
805.30,11.8656,31.7193333333,26.0492666667,29.8024,12.9922,15.635,17.9799333333,19.2634666667,14.2432
805.60,11.6962666667,31.6316666667,25.6005333333,29.4830666667,12.7949333333,15.3903333333,17.7112666667,19.3215333333,13.7021333333
805.91,12.0368,31.896,25.6956666667,29.8562666667,12.7746666667,15.5465333333,17.8899333334,19.5335333333,13.8920666667
806.21,12.3418666667,32.3197333334,26.0750666667,29.9369333333,12.6923333333,15.7930666667,17.9128666667,19.7260666666,14.0701666667
806.52,12.0965333333,31.7928,25.5926,29.33,12.4872,15.5085333333,17.5208666667,19.5660666667,13.6154333333
806.83,12.0207333333,31.5468666667,25.5448,29.2755333334,12.4892,15.158,17.451,19.4989333333,13.6165
807.13,11.9568666667,31.4095333333,25.5058666667,29.0769333333,12.3992,15.3786666667,17.4018666667,19.4858666667,13.4992
807.44,11.8499333333,31.1445333333,25.4944666667,28.7722,12.3833333333,15.7443333333,17.5833333333,19.65,13.5195333333
807.74,11.1376,30.1673333333,25.1916,28.1475333333,11.3984666666,14.7007333333,16.5617333333,19.1092666667,13.0382333333
808.05,10.2702,29.3276,24.3908,27.4023333333,11.1493333333,13.7412666667,15.7299333333,18.7068,12.5574333333
808.35,9.97393333333,29.1078,24.0801333333,27.2828666667,11.0432666667,13.3682,15.1700666667,18.4308,12.6765
808.66,10.4585333333,29.2102666666,24.4720666667,27.6783333333,11.3280666667,13.4457333333,15.4864666667,19.0298,13.2888666666
808.97,11.0855333333,29.3346,25.0044,28.2105333333,11.9138,13.8834,16.0425333333,19.3847333333,13.8598
809.27,10.7084,28.9925333333,24.7655333333,27.8026,11.4439333333,13.423,15.8625333333,19.0732,13.2615666667
809.58,10.4486666667,28.7194666667,24.3505333333,27.636,11.6457333333,13.3214666667,15.8227333333,18.9826,13.0851333333
809.88,11.2857333333,29.1839333333,24.9504,28.2204666667,12.7431333333,14.0258,16.5552666667,19.6326666667,13.7278666667
810.19,11.4425333333,29.2589333333,25.1478666667,28.5452666667,12.9551333333,14.3153333333,16.7796,19.8596666667,13.8397
810.49,11.6186666666,29.7245333333,25.4472666667,29.0312,13.4014666667,14.5714,16.583,19.9753333333,14.1069333333
810.80,12.3523333333,30.603,26.2793333333,30.4029333333,14.6205333333,15.2952,17.1946,20.6248,15.0015
811.10,13.5719333333,32.1657333333,27.6083333333,32.1594666667,16.3904,16.9930666667,18.6378,21.9083333333,16.1111666667
811.41,14.0481333333,32.9095333334,28.1278,32.8400666667,16.7678666667,17.7293333333,19.2158,22.5932,16.3186666667
811.71,14.4593333333,33.423,28.5605333333,33.4356,17.5176666667,18.6116666667,19.9550666666,23.026,16.4908
812.02,13.4117333333,32.9741333333,27.9986666667,32.7458,16.8658,18.0672666667,19.001,22.3702,15.4358333333
812.32,12.5605333333,32.8831333333,28.0578,32.5469333333,16.4382,18.0242666666,18.3669333333,22.0496,14.7579333333
812.63,12.4156666667,32.6788,27.9690666667,32.5708,16.5318,18.0633333333,17.8678,21.8016666667,14.9122
812.93,12.7607333333,32.5972,28.5002666667,32.931,16.7893333333,18.4049333334,18.1526,22.195,15.5793666667
813.24,12.1874666667,32.2153333333,28.1737333334,32.5694666667,15.8401333333,17.9445333333,17.4444,21.6180666667,15.1041333333
813.54,12.5548,32.5338666667,28.1681333333,32.3669333333,15.8428666667,18.1021333333,17.2819333333,21.5432666667,15.0154666667
813.85,12.706,32.4509333333,28.2384666667,32.0785333333,15.6704,18.2558,17.5250666667,21.2754,14.9844666667
814.15,12.522,31.6428666667,27.8868,30.9339333333,14.8192,17.471,17.0620666667,20.8043333333,14.5194
814.46,11.6324,30.5281333333,26.9683333333,29.9038666667,13.5459333333,16.5294666667,16.3718,19.8766,13.7346
814.76,10.8019333333,29.6304666667,26.3110666667,29.0865333333,12.5801333333,15.5230666667,15.4254,18.9121333333,12.7859333333
815.07,10.2153333333,28.889,25.9895333333,28.5009333334,11.5696666667,14.2645333333,14.2363333333,18.3490666667,12.0387666667
815.37,10.9434666667,28.7910666667,26.1426,28.7282,11.6491333333,14.5144666667,14.5562,18.4834666667,12.6660666667
815.68,10.9286666667,28.6624,25.5994,28.5377333333,11.3999333333,13.7838,14.5045333333,18.4893333333,12.5397333333
815.98,10.4521333333,28.0336,24.9842666667,27.9636666667,10.5923333333,12.9688,13.9012,18.0440666667,11.8542
816.29,10.3188666667,28.2579333333,24.6056666667,27.9774666667,10.2768666667,12.4640666667,13.5295333333,17.7707333333,11.4124333333
816.59,10.1041333333,28.4374,24.8055333333,28.0763333333,10.4234666667,12.2082666667,13.7431333333,18.0625333333,11.5103666667
816.89,9.88833333333,27.9526666667,24.8325333333,27.6278,10.1117333333,11.9255333333,13.7124,17.8342,11.516
817.20,9.05266666667,27.0122666667,23.8019333333,26.8793333333,9.27886666667,10.9271333333,13.0474666667,17.1152666667,10.6680333333
817.50,8.93073333333,27.3135333334,23.6568,27.1154,8.8976,10.8514,13.1947333333,17.0891333333,10.4918
817.81,8.69699999999,26.8373333333,23.1436666667,26.2555333333,8.93739999999,10.4617333333,12.8210666667,16.692,10.1170333333
818.11,10.1500666667,28.2040666667,24.4144,27.6695333333,10.7087333333,12.1981333333,14.4384,18.1081333333,12.0059666667
818.41,10.1426666667,28.1394,24.1667333333,27.4886,10.9704,12.5856666667,14.9372666667,18.0365333333,12.1917666667
818.72,9.53153333335,28.0151333334,23.7748666667,27.4412,10.9991333333,12.4777333333,14.7686,17.7199333333,11.8493
819.02,9.90853333333,28.5134666666,24.1857333333,27.7676666667,11.4205333333,13.3486666666,15.0584,17.93,12.6053
819.33,10.4675333333,28.9237333333,24.6414,27.9201333333,12.0844666666,13.8510666667,15.4632666667,18.2834666667,13.1721
819.63,11.1137333333,29.6078666667,25.2391333333,28.4744666667,12.9530666667,14.8196666667,16.2000666667,18.9569333333,13.9783666667
819.93,11.2120666667,29.7365333333,25.1514,28.3893333333,13.0304,14.8024,16.0671333333,18.7285333333,14.0069666667
820.24,11.303,30.1348,25.3065333333,28.7470666667,13.2191333333,14.7795333333,16.3870666667,18.9486,14.1496333333
820.54,11.8896666667,30.6205333333,25.9028666667,29.1443333333,13.7826666667,15.2264666667,16.8681333333,19.4224,14.55
820.85,11.929,30.5561333333,25.8620666667,29.0744,13.7784,15.2324,16.8674,19.3344,14.54
821.15,11.907,30.5701333333,25.8052666667,29.1768,13.6435333333,15.1025333333,16.8372666667,19.2523333333,14.5245666667
821.45,12.0103333333,30.5685333333,25.8678666667,29.2119333333,13.6198666667,15.0311333333,16.8678666667,19.3156666667,14.5670666667
821.76,12.2030666667,30.7939333333,26.0814,29.4515333333,13.8561333333,15.1765333333,17.0806666667,19.6131333333,14.7632666667
822.06,12.3054,30.9016,26.2051333333,29.5352666667,13.8440666666,15.2556666667,17.1804666667,19.7018,14.8466333333
822.36,12.3523333333,30.8914666666,26.2214,29.5366666667,13.7676666667,15.1493333333,17.1918666667,19.624,14.7894333333
822.67,12.4664666667,31.0866,26.3714,29.7269333333,13.8477333333,15.2471333333,17.3754,19.7347333333,14.8743666667
822.97,12.4128666667,31.0408666667,26.3736,29.713,13.6652666667,15.1318666667,17.2966,19.7032,14.7926
823.27,12.4367333333,31.0568,26.4187333333,29.7421333333,13.6087333333,15.1352666666,17.3778,19.7520666666,14.8473333333
823.58,12.373,30.9057333333,26.329,29.6316666667,13.4606666667,15.1251333333,17.2428,19.6954,14.8282
823.88,12.1962666667,30.8736666667,26.1851333333,29.6714,13.2639333333,14.9646666667,17.0701333333,19.6205333333,14.6820666667
824.18,12.169,31.0294666667,26.3095333333,29.8282666667,13.3134,15.0967333333,17.1540666667,19.8661333333,14.7355333333
824.49,12.4426,31.2928666667,26.6039333333,30.0042,13.5872666667,15.4364666667,17.387,20.232,15.0106333333
824.79,12.4032666667,31.3286,26.7118,30.0252,13.5507333333,15.5462,17.5226,20.3488666667,15.0830333333
825.09,12.4198666667,31.3138,26.6093333333,29.9908,13.3333333333,15.5371333333,17.4706,20.1966,15.0056
825.39,12.6684666667,31.5696,26.7886666667,30.0262,13.6015333333,15.7204666667,17.6171333333,20.4338,15.2115666667
825.70,12.4748,31.5864666666,26.7514,30.0252666667,13.6493333333,15.76,17.5893333333,20.5424666666,15.1567666667
826.00,12.5772666667,31.7014,26.8215333333,30.2408,13.8148,15.9186666667,17.7669333333,20.7772,15.3352666667
826.30,12.6160666667,31.6446666667,26.7972,30.2744,13.9604,15.9198,17.7438,20.817,15.3899666667
826.61,12.7012,31.969,26.9266666667,30.5044,14.2277333333,16.0834,17.9154,21.0398666667,15.6185333333
826.91,12.7246666667,32.2674666667,27.0178666667,30.6964666667,14.3726,15.9918,18.1186666667,21.15,15.6706
827.21,12.8423333333,32.3126666667,27.177,30.7424666667,14.4944,16.1175333333,18.3285333333,21.2603333333,15.9446
827.51,13.0195333333,32.4233333333,27.2304666666,30.868,14.6612,16.0608,18.3407333334,21.3353333333,16.1115333333
827.82,12.7478,32.1211333333,26.9208,30.6881333333,14.3478,15.7062,18.0610666667,20.9912,15.8218666667
828.12,12.6818,32.0682,26.4963333333,30.573,14.1118666666,15.2905333333,17.6480666667,20.7298666667,15.4109
828.42,12.5487333333,32.2796,26.4813333333,30.5456666667,14.0396,15.1571333333,17.5106,20.8075333333,15.3350666667
828.72,12.6280666667,32.3428,26.5914666667,30.8164,13.9948,15.0884666667,17.5958666667,21.0218666667,15.5837666667
829.02,13.3706666667,32.7967333333,27.1897333333,31.2548666667,14.7122666667,15.7242,18.2612,21.8746666667,16.3761666667
829.33,13.525,32.8634666667,27.0424,31.0784666667,14.641,15.6708,18.2675333333,21.8225333333,16.3265333333
829.63,13.6858,33.1716,27.0854,31.0862,14.7306,15.7257333334,18.4660666667,21.907,16.3910333333
829.93,13.5644666667,32.7511333333,27.0086,31.0972666667,14.2157333334,15.3892666666,18.0965333333,21.6586,15.8837
830.23,13.3737333333,32.3054666667,26.8077333333,30.5718666666,13.9328666667,15.2531333333,17.6216666667,21.2799333333,15.4824
830.54,13.29,32.3624,26.9433333333,30.3445333333,13.7781333333,15.194,17.4993333333,21.2096666667,15.3403666667
830.84,12.6935333333,31.9394,26.4268,29.4887333333,12.7679333333,14.3844,17.0238,20.3770666666,14.4929666667
831.14,13.6554666666,32.9422,27.5238666667,30.5782,13.7245333333,15.5882666667,18.1306,21.5128,15.3666333333
831.44,13.1364666667,32.7538666667,27.5331333333,30.3291333333,13.7046,15.4824666667,18.1716,21.1927333333,15.3727666667
831.74,13.2748666667,32.5126666667,27.8846,30.5798,14.1223333333,15.8749333333,18.4113333333,21.3078666667,15.7135
832.04,12.7056666666,32.0131333333,27.3996,30.0602,13.8906,15.4318,17.6104,20.5018666667,15.0302
832.35,11.9430666667,31.1363333333,26.5385333333,29.6133333333,12.9585333333,14.3866,16.6311333333,19.4781333333,14.0071
832.65,11.3825333333,30.7786,26.2728666667,29.3422666667,12.6935333333,14.0806,16.1476666667,19.1138666667,13.8588666667
832.95,11.327,30.6624,26.3428666667,29.2996666666,12.6434666667,14.1324,16.3532666667,19.1883333334,14.1032333333
833.25,11.6724666667,30.7988,26.3740666667,29.3354666667,13.0566,14.3496,16.726,19.3002,14.3377
833.55,12.1884666666,31.3909333333,26.9605333333,30.3188,13.6768666667,15.0696666667,17.3783333333,19.9694,15.0295666667
833.85,12.3874,31.5275333333,26.9209333333,30.6598666667,13.9278666667,15.1206,17.611,20.1868666667,15.1241666667
834.16,12.5256666667,31.2297333333,26.9566,30.8848666667,14.0822666667,15.4221333333,17.6578,20.1468666667,15.3029333333
