wavelength,Back_TanCucf,Belly_TanCucf,Breast_TanCucf,Crissum_TanCucf,Crown_TanCucf,DorTail_TanCucf,Patch10_TanCucf,Patch11_TanCucf,Rump_TanCucf,Throat_TanCucf,WingTip_TanCucf
248.67,7.92893333333,9.00733333333,9.03326666667,7.28673333333,7.42626666667,8.52686666667,9.78173333334,7.2684,9.39205333333,9.08826666667,11.9117
249.04,7.65106666667,8.90893333333,8.8452,7.011,7.20933333333,8.35683333334,9.63493333333,6.9681,9.13493333333,8.819,11.8060333334
249.42,7.80093333333,9.22080000001,8.74886666667,7.0672,7.45593333333,8.46913333334,9.79966666666,7.04136666667,9.39204,8.95493333334,11.8798666667
249.79,8.2504,10.0441333333,9.27126666667,7.74213333333,7.9982,9.31943333333,10.6742,7.50673333333,10.05924,9.78786666666,12.3964666667
250.17,8.31073333333,10.0362,9.28433333333,7.68113333333,7.8034,9.62409999999,10.9194666667,7.57706666667,10.3251466667,9.90053333334,12.5226333333
250.54,8.34786666666,10.4107333333,9.36226666667,8.02893333333,7.73433333333,9.94193333334,10.9226,7.78496666667,10.6173333333,10.1786666667,12.5629
250.92,8.50113333333,10.5012,9.15240000001,8.03086666667,7.75700000001,9.91996666667,10.9457333333,7.7726,10.7090266667,10.0104,12.3977333333
251.29,8.70826666667,10.925,9.25573333335,8.28686666667,7.90366666666,10.4350333333,11.1987333333,7.83803333333,10.9468,10.0164666667,12.34
251.66,8.29766666667,10.9756,8.71533333333,7.8056,7.45073333333,10.5236,10.9813333333,7.46803333333,10.6495866667,9.51639999999,12.1058666667
252.04,8.38240000001,11.6004,8.82726666667,8.15133333333,7.52166666667,10.8665,10.959,7.48983333333,10.74644,9.68793333333,12.0452
252.41,8.13646666668,11.4489333333,8.33793333333,8.07706666667,7.2474,10.3466333333,10.7496,6.86516666667,10.41672,9.58813333333,11.8399
252.79,7.80466666666,10.9494,7.82273333333,7.64893333333,6.90033333333,10.1736333333,10.2664666667,6.3613,9.94789333333,9.20040000001,11.5694666667
253.16,7.84446666667,10.868,7.67886666667,7.79546666667,7.0778,10.0799666667,10.2242,6.30506666667,9.88905333333,9.35326666665,11.5669333333
253.54,7.42746666666,10.5018666667,7.53353333333,7.66446666667,6.82253333333,9.83776666665,9.95960000001,6.05866666667,9.73244000001,9.14239999999,11.4250666667
253.91,6.66673333333,10.0191333333,7.19886666667,6.93593333333,6.33326666667,9.1346,9.1538,5.29486666667,9.20257333333,8.25006666665,10.8943333333
254.28,6.01593333333,9.66140000002,6.6532,6.5604,6.0026,7.95490000001,8.5724,4.95673333333,8.49532000001,7.84866666667,10.1395
254.66,5.552,9.19040000001,6.03573333333,5.73433333333,5.44,7.49360000001,7.9636,4.2867,8.09113333334,7.24146666667,9.85643333333
255.03,6.22913333333,10.0656,6.6448,6.353,5.99573333333,8.28586666666,8.49013333333,5.18233333333,8.81113333334,8.0818,10.7403666667
255.41,6.24606666667,9.6256,6.26146666667,5.86393333333,5.74913333333,7.38529999999,7.90513333333,4.81656666667,8.67442666667,8.08106666667,10.5925
255.78,6.2206,8.88106666667,6.09533333333,5.55553333333,5.63386666667,6.3029,7.05013333333,4.30743333333,8.08129333334,8.66980000002,10.0274333333
256.15,5.6198,7.17826666667,5.54893333333,4.28953333333,4.85633333333,4.98223333333,6.35186666667,3.55766666667,7.26018666666,8.0442,9.14993333334
256.53,6.5754,7.33559999999,6.49186666667,4.50013333333,5.43513333333,5.76196666667,6.85673333333,3.89956666667,7.77501333333,8.47593333333,9.68063333333
256.90,7.2294,8.18906666667,7.57579999999,5.28146666667,6.00293333333,6.306,7.3304,4.45176666667,8.66677333333,8.76633333333,10.4473
257.28,6.78613333333,7.95366666666,7.23726666667,4.67006666667,5.28706666667,5.56243333333,6.92553333334,3.86753333333,8.22946666667,8.06646666667,9.91046666666
257.65,6.46106666667,7.63126666666,7.11186666667,4.76033333333,4.97706666666,5.63066666667,6.81506666666,3.9068,7.79557333333,7.97366666667,9.77736666667
258.02,6.88353333333,7.91039999999,7.40426666667,5.2928,5.51466666667,6.31946666667,7.4958,4.88786666667,8.16005333333,8.38273333333,10.0
258.40,6.45933333333,7.50006666667,7.07706666667,4.92126666666,5.13686666667,6.27276666667,7.31773333334,4.55843333333,7.85165333333,7.88973333333,9.97940000001
258.77,6.62726666667,7.53113333334,7.12033333333,5.0948,5.37693333333,6.1825,7.48846666667,4.78203333333,7.87848,7.717,10.007
259.15,6.28233333333,7.0192,6.727,4.8118,5.05326666667,5.7154,7.14,4.42273333333,7.38642666667,7.2414,9.74116666667
259.52,5.72,6.5152,6.2152,4.45613333333,4.4998,5.292,6.5792,3.9189,6.88566666667,6.73946666667,9.14523333333
259.89,5.75393333333,6.59586666666,6.2906,4.4708,4.4572,5.52376666667,6.79206666667,4.08943333333,7.12208,6.65833333333,9.25356666667
260.27,6.00466666667,7.1062,6.58566666667,4.9032,4.76186666667,5.89733333333,7.08266666667,4.58146666667,7.44161333333,7.03553333333,9.53303333333
260.64,5.56233333333,6.80286666667,6.1172,4.6506,4.2732,5.3686,6.6692,4.29876666667,7.12332,6.5436,9.06916666667
261.01,5.3364,6.557,5.70093333333,4.368,3.996,5.03813333333,6.547,4.09936666667,6.76196,6.259,8.69136666667
261.39,5.51586666667,6.6356,5.75726666667,4.5036,4.0874,5.28716666667,6.77966666667,4.2814,6.82704,6.38133333333,8.9801
261.76,5.5024,6.63733333333,5.5156,4.1834,4.0048,5.1331,6.73313333333,4.12206666667,6.7028,6.179,8.84093333334
262.13,5.48426666666,6.6866,5.38766666667,4.12586666667,3.8566,5.0123,6.73466666667,3.81543333333,6.5992,6.05986666667,8.95790000001
262.51,6.20406666667,7.41033333333,6.0742,4.8586,4.52906666667,5.70663333334,7.33486666667,4.38396666667,7.17876,6.73926666667,9.63726666667
262.88,5.98933333333,7.35726666667,5.9726,4.81146666667,4.2408,5.72563333333,7.22053333333,4.2391,6.99445333333,6.89006666667,9.52959999999
263.25,6.16813333333,7.69366666667,6.25226666667,5.02006666667,4.3856,6.0673,7.5872,4.3563,7.20664,7.16913333333,9.62783333335
263.63,6.38233333333,8.00886666667,6.33406666667,4.96,4.60346666667,6.348,8.00473333333,4.51926666667,7.21225333333,7.2076,9.71753333333
264.00,5.79213333333,7.54113333333,5.62166666666,4.4956,4.22686666667,5.66856666667,7.44293333333,3.86653333333,6.26301333333,6.75626666667,9.03400000001
264.37,5.18213333333,6.86786666667,4.90953333333,3.70226666667,3.5278,5.10153333333,6.7874,2.84583333333,5.56573333333,6.04073333333,8.5624
264.75,5.29073333333,7.207,5.4586,3.71033333334,3.86013333333,5.50883333333,7.31613333333,3.09253333333,5.64121333333,6.4534,8.71716666667
265.12,4.63666666667,6.48953333333,5.24513333333,3.17893333333,3.47406666667,4.9456,6.89826666667,2.5522,5.26614666667,6.29893333333,8.20856666667
265.49,5.02413333333,6.69726666667,5.75546666667,3.56106666666,4.10426666667,5.15326666667,7.1924,2.82743333333,5.63386666667,6.67106666667,8.23246666667
265.87,5.2094,6.61553333333,6.02993333333,3.829,4.17093333333,5.28633333333,7.21373333333,3.05346666667,5.84205333333,6.79053333333,8.29076666666
266.24,5.36266666667,6.5972,5.91053333333,3.9118,4.33673333333,5.34656666667,7.05086666667,3.321,6.0658,6.82626666667,8.2097
266.61,4.8304,5.88413333333,5.06973333333,3.3174,3.6328,4.49286666666,6.31546666667,2.85026666667,5.51938666667,6.08386666667,7.37933333333
266.98,4.6906,5.713,4.79806666667,2.98726666667,3.41793333333,4.25796666667,6.09766666667,2.8432,5.37954666667,5.8056,6.98556666667
267.36,4.9036,5.98526666667,4.91106666667,3.22666666667,3.6346,4.28976666667,6.09766666667,3.19846666667,5.64329333333,5.89186666667,7.00366666667
267.73,5.53826666667,6.5436,5.60693333333,4.1236,4.18526666667,4.87796666667,6.74246666667,4.0098,6.38818666667,6.77153333333,7.67233333333
268.10,6.04393333333,6.9564,6.13353333333,4.60906666667,4.56613333333,5.29253333333,7.19266666667,4.6002,7.08602666667,7.114,8.0659
268.48,6.47073333333,7.32113333333,6.52306666667,5.08133333333,4.98693333333,5.63093333333,7.56953333333,4.90833333333,7.51294666667,7.27213333333,8.51796666667
268.85,6.60493333333,7.24713333333,6.30266666667,5.00773333333,5.0216,5.74626666667,7.3296,4.84623333333,7.65518666667,7.03073333333,8.7978
269.22,7.32633333333,7.91866666667,6.83166666667,5.7748,5.7042,6.47653333333,7.81093333333,5.61656666667,8.31232,7.3802,9.576
269.59,6.83246666667,7.6316,6.47753333333,5.3598,5.26373333333,6.33,7.403,5.45773333333,8.08484,6.94846666667,9.24536666666
269.97,6.30026666667,7.1758,6.1186,5.0422,4.88993333333,6.02306666667,7.1532,5.08116666667,7.69524,6.537,9.00133333334
270.34,6.13986666667,6.8422,6.1814,4.90733333333,4.7892,5.9276,7.20626666667,4.84196666667,7.43102666667,6.47513333333,8.89536666666
270.71,5.92213333333,6.58573333333,5.95,4.5608,4.5234,5.93146666667,6.98446666667,4.56066666667,7.14012,6.1806,8.76166666666
271.09,5.50546666667,6.09813333333,5.65446666667,4.21346666667,4.01906666667,5.39146666667,6.61193333333,3.91706666667,6.71717333334,5.71226666667,8.3463
271.46,5.29246666667,5.81073333334,5.58853333333,3.99213333333,3.77613333333,5.3176,6.53633333333,3.6132,6.55484,5.5174,8.2541
271.83,5.33173333333,5.96306666667,5.75546666667,3.96773333333,3.9476,5.58833333333,6.62906666667,3.73273333333,6.67470666667,5.38933333333,8.39103333333
272.20,5.63733333333,6.16453333333,5.91066666667,4.279,4.2958,6.02236666666,6.87866666667,4.04886666667,6.86018666667,5.735,8.66256666667
272.58,6.0032,6.60413333333,6.23153333333,4.61846666667,4.68646666667,6.54293333333,7.22993333333,4.55073333333,7.15416,6.30226666667,8.91346666667
272.95,5.94873333333,6.76086666667,6.27413333333,4.7142,4.67386666667,6.5793,7.42506666667,4.56246666667,7.04269333333,6.37093333333,8.87313333333
273.32,5.6848,6.64526666666,5.95366666667,4.423,4.32873333333,6.24416666667,7.2694,4.25873333333,6.77756,6.22286666667,8.61986666667
273.69,5.93366666667,6.871,6.0128,4.7814,4.53073333333,6.40373333333,7.55206666667,4.33586666667,6.86658666667,6.51133333333,8.92396666667
274.06,6.65026666667,7.56986666666,6.49606666667,5.44126666667,5.16593333333,7.0949,8.173,4.94963333333,7.42664,7.21193333333,9.58000000001
274.44,7.23833333333,8.13793333333,6.92726666667,6.067,5.71106666667,7.6194,8.62560000001,5.613,8.01396,7.63353333333,10.0995
274.81,7.7314,8.76473333333,7.55526666667,6.68653333333,6.30606666667,8.11749999999,9.23619999999,6.09163333333,8.55933333333,8.06946666667,10.5494333333
275.18,8.45006666667,9.40066666667,8.10446666667,7.32926666667,6.9952,8.86330000001,9.93073333334,6.85543333333,9.20893333334,8.72373333334,11.3007333333
275.55,8.74746666667,9.67513333335,8.22953333333,7.5096,7.20813333333,9.00053333333,10.1257333333,7.0793,9.36201333333,9.00486666666,11.5058
275.93,8.12,9.091,7.5562,7.05553333333,6.60033333333,8.2497,9.4618,6.37863333333,8.77196,8.40353333334,10.8970666667
276.30,7.77673333333,8.77526666667,7.36433333333,6.70693333333,6.33173333333,7.8435,9.26200000001,6.0698,8.60330666667,8.12426666667,10.7069
276.67,7.24693333333,8.22,6.8886,6.23226666667,5.82973333334,7.09933333333,8.84453333333,5.47623333333,8.09190666667,7.64626666667,10.3202333333
277.04,7.2394,8.047,6.75026666667,6.23873333333,5.92986666667,7.06883333333,8.73546666667,5.5647,8.17232,7.65126666667,10.2718333333
277.41,7.1038,7.74353333333,6.60553333333,5.96566666667,5.6702,7.01536666667,8.5246,5.25556666667,7.90669333333,7.5442,9.79596666666
277.79,6.51953333333,7.07593333333,6.24473333333,5.17026666667,5.08073333333,6.5261,7.82093333333,4.62676666667,7.22957333333,6.93206666667,9.01359999999
278.16,6.07766666667,6.38653333333,5.84526666667,4.53033333333,4.46986666667,5.8531,7.08366666667,4.12126666667,6.63229333333,6.3356,8.26649999999
278.53,5.29346666667,5.70873333333,5.24573333333,3.5744,3.57126666666,5.01576666667,6.3336,3.0972,5.71142666667,5.563,7.4342
278.90,4.8076,5.15073333333,4.64253333333,3.08853333333,3.0888,4.38836666667,5.77366666667,2.70423333333,5.10589333333,5.23666666667,7.013
279.27,4.4288,5.0378,4.54866666667,2.96706666667,3.0902,4.24256666667,5.5872,2.61196666667,4.96714666667,5.09473333333,6.85923333333
279.64,4.22166666667,4.7682,4.39653333333,3.01346666667,3.11006666667,4.15463333333,5.42386666667,2.58546666667,4.84681333333,4.94926666667,6.75406666667
280.02,4.44033333333,4.87506666666,4.39446666667,3.04086666666,3.20633333333,4.37153333333,5.57953333333,2.8189,4.92241333333,5.12633333333,6.8902
280.39,4.5324,5.15873333333,4.23573333333,3.1284,3.1256,4.46713333333,5.6396,2.8495,5.00432,5.02826666667,6.78386666667
280.76,4.8614,5.4276,4.48013333333,3.40253333333,3.3044,4.9782,5.8204,3.12406666667,5.29224,5.25126666667,7.113
281.13,5.30986666667,5.8548,5.01813333334,4.0006,3.70593333333,5.5213,6.29986666667,3.49046666667,5.70972,5.69353333333,7.62293333333
281.50,5.58726666667,6.10246666667,5.28353333333,4.28793333333,4.06846666667,5.93966666667,6.71546666667,3.74013333333,5.92994666667,5.95613333333,7.9739
281.87,6.298,6.78613333333,5.86573333334,5.09413333333,4.71493333333,6.58576666667,7.58686666667,4.55863333333,6.69908,6.60833333333,8.7762
282.25,6.54513333333,7.07246666667,6.29973333333,5.45226666666,4.99473333333,6.89793333333,8.00246666667,4.96376666667,7.05325333333,6.8604,9.06076666667
282.62,6.88793333333,7.50093333333,6.6894,5.91773333333,5.46806666667,7.28976666667,8.3704,5.47676666667,7.49893333333,7.35993333334,9.46489999999
282.99,7.10646666667,7.74193333334,6.98433333333,6.156,5.75266666667,7.69426666667,8.536,5.7062,7.74489333333,7.61973333333,9.75556666667
283.36,7.3512,7.85513333333,7.1252,6.16766666667,5.8134,7.77896666667,8.58686666667,5.7053,7.78004,7.73633333333,9.86929999999
283.73,7.47493333333,8.0056,7.29586666667,6.16386666667,5.89726666667,7.8896,8.7404,5.71113333333,7.76484,7.89073333333,9.95286666667
284.10,7.7246,8.27366666667,7.59626666667,6.4254,6.16866666667,8.0777,8.99286666668,5.89746666667,7.94733333333,8.17406666667,10.1572
284.47,7.72693333334,8.19266666667,7.83013333333,6.41773333333,6.3468,8.09396666667,8.9696,6.01003333333,7.86730666667,8.24873333333,10.2543666667
284.85,7.54586666666,8.00413333333,7.6292,6.23326666666,6.225,7.8541,8.83546666667,5.9123,7.66832,8.0544,10.0323666667
285.22,7.28586666666,7.89913333333,7.39833333333,5.99226666667,6.0638,7.53536666667,8.62853333333,5.73876666667,7.46972,7.90926666667,9.72300000001
285.59,7.05926666667,7.8442,7.29466666666,5.90773333333,6.0124,7.2886,8.41993333333,5.8483,7.46542666667,7.89253333333,9.72113333332
285.96,6.6368,7.62846666667,7.0742,5.58926666667,5.6946,6.89526666667,7.92473333333,5.42036666667,7.04949333333,7.63673333333,9.24463333333
286.33,6.66866666667,7.86666666667,7.09706666667,5.63446666667,5.84573333333,6.9942,7.85686666667,5.42326666667,7.10068,7.79946666667,9.47216666667
286.70,6.52073333333,7.6526,6.87946666667,5.4678,5.67093333333,6.8412,7.58366666667,5.2501,6.86477333333,7.64673333333,9.29106666667
287.07,6.38833333333,7.59113333333,6.77993333333,5.30666666667,5.5234,6.72823333333,7.5156,5.13873333333,6.82217333333,7.64693333333,9.1777
287.44,6.338,7.57286666667,6.68853333333,5.43573333333,5.5374,6.66873333333,7.5988,5.14096666667,6.91758666667,7.7244,9.15053333333
287.82,6.0348,7.28446666667,6.3012,5.20893333333,5.217,6.42246666667,7.3128,4.8749,6.72402666667,7.4076,8.91883333333
288.19,5.8858,7.0976,6.25586666667,5.03006666666,5.0218,6.3016,7.1444,4.72706666667,6.61745333334,7.25013333333,8.87163333333
288.56,5.96853333333,7.1924,6.35673333333,5.13493333333,5.0796,6.38316666667,7.28886666667,4.79113333333,6.70744,7.3812,9.05436666667
288.93,5.99273333333,7.19093333333,6.44633333333,5.171,5.16493333333,6.3745,7.39673333334,4.81953333333,6.73284,7.4758,9.00046666667
289.30,6.07206666667,7.18533333333,6.6414,5.19286666667,5.2288,6.4475,7.4234,5.01166666667,6.86992,7.5038,9.09133333333
289.67,6.3134,7.43213333333,6.85173333333,5.43426666667,5.33953333333,6.6931,7.5688,5.10936666667,7.11594666667,7.71606666667,9.1893
290.04,6.48526666667,7.38986666667,6.82473333333,5.44373333333,5.3742,6.68243333333,7.59646666667,5.26453333333,7.22736,7.72273333333,9.26733333333
290.41,6.38706666667,7.14246666667,6.6688,5.30506666667,5.17286666667,6.47346666667,7.5416,5.20713333333,7.07293333333,7.6184,8.97146666667
290.78,6.22146666667,7.06446666667,6.50753333333,5.16766666667,4.98486666667,6.25486666667,7.42366666667,5.1032,6.98198666667,7.44286666667,8.79033333333
291.15,6.0944,6.841,6.26633333333,4.9988,4.78586666667,5.9308,7.21746666667,4.9074,6.78497333334,7.17873333333,8.51946666667
291.52,6.04166666667,6.79953333333,6.32493333333,4.80946666667,4.6854,5.88066666667,7.04333333333,4.84206666667,6.64270666667,7.14986666667,8.38123333333
291.89,6.3452,7.2024,6.85906666667,5.15366666667,4.9896,6.132,7.2548,5.2072,6.97041333333,7.53693333333,8.5655
292.26,6.51633333333,7.48753333333,7.02726666667,5.4232,5.2374,6.2783,7.36373333333,5.54256666667,7.18930666667,7.86813333333,8.7785
292.64,6.41853333333,7.5376,6.9464,5.35366666667,5.10333333333,6.2154,7.154,5.3322,7.10117333333,7.8106,8.62253333333
293.01,6.30846666667,7.59946666667,6.88326666667,5.33933333333,4.96966666667,6.08723333333,7.03846666667,5.18293333333,7.15290666667,7.6382,8.612
293.38,6.49386666667,7.76986666667,6.85086666667,5.40193333333,5.0722,6.12646666667,7.13306666667,5.16443333333,7.28766666667,7.6992,8.7307
293.75,6.55266666667,7.81766666667,7.004,5.39033333333,5.15573333333,6.0194,7.2274,5.1704,7.26796,7.65106666667,8.7796
294.12,6.63953333333,7.91666666667,7.16373333333,5.52886666667,5.36713333333,6.15503333333,7.30293333333,5.25666666667,7.32413333333,7.77066666667,8.97933333334
294.49,6.50146666667,7.88413333333,7.05633333333,5.45793333333,5.29286666667,6.08096666667,7.2282,5.1584,7.23329333333,7.78526666667,8.90903333333
294.86,6.67733333333,7.99446666667,7.25953333333,5.53866666667,5.41113333333,6.32663333333,7.45913333333,5.18786666667,7.3474,7.8458,9.02796666667
295.23,6.86706666667,8.38753333333,7.5574,5.86893333333,5.6768,6.687,7.74373333333,5.42256666667,7.60714666667,8.00486666667,9.19616666667
295.60,6.74733333333,8.3002,7.27386666667,5.72686666667,5.56353333333,6.4909,7.62753333333,5.2792,7.50877333333,7.7698,9.06306666667
295.97,6.58566666667,8.11913333333,7.02906666667,5.4808,5.38506666667,6.28153333333,7.48493333333,4.9474,7.31169333333,7.6374,8.92256666667
296.34,6.5344,8.08673333333,6.94906666667,5.4266,5.29426666667,6.2716,7.4818,4.77556666667,7.17596,7.51693333333,8.79506666667
296.71,6.28626666667,7.89646666667,6.70246666667,5.23366666667,4.9966,5.99186666667,7.29273333333,4.5488,6.92354666667,7.3816,8.53543333333
297.08,6.08873333333,7.65753333334,6.44506666667,5.11453333333,4.788,5.87723333333,7.03313333333,4.33843333333,6.71166666667,7.3528,8.318
297.45,5.68046666667,7.20513333333,6.0672,4.7374,4.2782,5.49146666667,6.60893333333,3.90316666667,6.23033333333,7.04506666667,7.9534
297.82,5.3314,6.87706666667,5.65626666667,4.43833333333,3.88,5.1706,6.18953333334,3.4964,5.83596,6.64673333333,7.60343333333
298.19,5.09166666667,6.81333333333,5.49833333333,4.295,3.68833333333,5.04416666667,6.04166666667,3.33333333333,5.73666666667,6.49166666667,7.42083333333
298.56,5.2366,7.10766666667,5.701,4.46073333333,3.81006666667,5.1681,6.18733333333,3.46483333333,5.96348,6.52926666667,7.59946666667
