wavelength,Back_PooCinf,Belly_PooCinf,Breast_PooCinf,Crissum_PooCinf,Crown_PooCinf,DorTail_PooCinf,Patch10_PooCinf,Rump_PooCinf,Throat_PooCinf,WingTip_PooCinf
813.85,12.6967111111,49.011,48.6846,45.0277333333,6.95633333333,9.19886666667,37.9236,14.6868222222,48.701475,10.8008666667
814.15,12.2619,49.0453333333,48.9701666667,45.3896666667,6.8858,8.57579999999,37.7027333333,14.3912888889,48.667575,10.6728
814.46,10.8931777778,48.3541333333,48.3476666666,44.638,5.72879999999,7.34286666667,36.7080666667,13.1567555556,48.0908916667,9.26313333333
814.76,11.1283444444,48.9146,48.6126333333,44.9774666667,6.15286666667,7.68139999999,36.9108,13.4981111111,48.6585166667,9.53113333333
815.07,10.3095666667,47.8736,47.4502,43.5196666667,5.308,7.03933333333,35.3555333333,12.4844888889,47.4209,8.75206666667
815.37,11.3136777778,48.7692333333,47.7053333333,44.4759333333,6.02460000001,8.29700000002,35.7884666667,13.5096222222,48.1263333333,9.59400000001
815.68,11.1048111111,49.3558,48.1473666667,44.6474666667,5.66673333334,7.95506666667,35.9807333333,13.4807555556,48.4864,9.14086666665
815.98,12.1940333333,49.9655666667,48.5885,44.9827333333,7.30526666667,9.30206666665,36.8952,14.9338666667,49.0055583333,10.6228666667
816.29,12.1269333333,49.9005,48.6735,44.9642,7.44953333333,9.05246666666,37.1606,15.3649777778,49.1643083333,10.5249333333
816.59,13.2575333333,50.4419333333,49.7113666667,45.7704666667,8.66173333334,9.99386666668,38.4960666667,16.6727777778,50.0253833333,11.4242666667
816.89,13.2636,50.3308666667,49.4020333333,45.7254666667,8.61566666667,9.82399999999,38.4153333333,16.5352,50.38645,11.3054666667
817.20,13.4874888889,50.7386,49.9759666667,46.4686,8.78686666668,10.1502,39.1412666667,16.8308888889,51.246225,11.3632666667
817.50,14.1330888889,51.3689666667,50.3034333333,46.7251333333,9.24113333334,11.0392666667,39.6672,17.4624444445,52.0053583333,12.0900666667
817.81,15.0571111111,51.8019333333,50.9121333333,47.1631333333,9.98046666666,12.0336,40.2844,18.2854666667,52.6388666667,13.1828666667
818.11,15.2137777778,51.8812666667,51.3199,47.5573333334,10.0188666667,11.9838666667,40.4966666667,18.2761555556,52.9411583333,13.3927333333
818.41,15.6030444444,52.1403666667,51.6279333333,48.0434666667,10.383,12.1998,41.1075333333,18.6180666667,53.407175,13.9027333333
818.72,14.6821444445,51.3628333333,51.1274333333,47.2990666666,9.64706666667,11.2254666667,40.554,17.7337333333,52.4827416667,13.0785333333
819.02,14.9576333333,51.4447333333,51.3429666667,47.6720666667,9.93660000001,11.4944,40.8514666667,17.9966222222,52.4614333333,13.5509333333
819.33,14.7810555555,51.6204333333,51.7171333333,47.9539333333,9.73473333333,11.2852666667,40.8514,17.8504666667,52.6609166667,13.2222666667
819.63,15.0046,51.9304666667,51.973,48.3822,9.96273333333,11.3727333333,41.0336,17.7755111111,52.5630333333,13.589
819.93,14.9150888889,52.6075,52.3540666667,49.0298,9.77226666666,11.3444666667,41.1529333333,17.5312666667,52.9259916667,13.5838
820.24,15.4432555556,53.2964666667,53.175,49.7454666667,10.381,12.07,41.8028,18.0267333333,53.3336,14.2600666667
820.54,15.6833555556,54.0739333333,53.8566666666,50.3379333333,10.646,12.4204,42.3428,18.3649333333,53.8529666667,14.7438666667
820.85,15.8866777778,54.4674,54.2070333333,50.7410666667,10.906,12.6218,42.6014,18.5442888889,54.1075833333,14.9397333333
821.15,15.9958777778,54.6893333333,54.4438333333,51.0456666667,11.0733333333,12.7387333333,42.738,18.6747111111,54.253425,15.0442666667
821.45,16.0106222222,54.9999666667,54.6209666667,51.1390666667,11.0347333333,12.7652,42.7985333333,18.7377555555,54.3324166667,15.0377333333
821.76,16.0497888889,55.2636333333,54.8171,51.4244,11.0278666667,12.818,42.9408,18.7790444445,54.4626416667,15.0834
822.06,16.2641111111,55.6424666667,55.1747666667,51.8621333333,11.1014,12.9405333333,43.0818,18.9647777778,54.8037416667,15.2952666667
822.36,16.2759777778,55.7211,55.2612,51.9470666667,11.1036666667,12.9984,43.0747333333,18.977,54.8563083333,15.3546666667
822.67,16.4311222222,56.0569666667,55.594,52.2405333333,11.2552666667,13.2292666667,43.3234,19.1757111111,55.1639083333,15.6312
822.97,16.4772888889,56.1485333333,55.768,52.3716,11.2921333333,13.4261333333,43.3969333333,19.3426666667,55.43015,15.7445333333
823.27,16.6129333333,56.1461666667,55.8012333333,52.3471333333,11.5037333333,13.6486666667,43.4782,19.5699111111,55.480925,15.9206
823.58,16.7211,56.3543,55.8556666667,52.5022666667,11.5939333333,13.7030666667,43.6065333334,19.7362444444,55.6649083333,16.132
823.88,16.9059666667,56.3658,55.9393333333,52.5066,11.7506,13.8245333333,43.6762,19.9383111111,55.6702833333,16.3416
824.18,16.8784111111,56.3051333333,55.9948333333,52.4706,11.6317333333,13.7918,43.7053333333,19.9584666667,55.6767416667,16.3983333333
824.49,16.6416666667,56.0048333333,55.6365333333,52.1482666667,11.3659333333,13.6158,43.4548,19.7683333333,55.4506083333,16.2581333333
824.79,16.4601111111,55.6406666667,55.5137,52.0427333333,11.1815333333,13.4491333333,43.4093333333,19.6772,55.386475,16.219
825.09,16.3491666667,55.3889666667,55.4547666667,51.7188,11.0606,13.3844666667,43.1860666667,19.6110444445,55.4112833333,16.1068666667
825.39,16.4084,55.2877,55.4466333333,51.3903333333,11.2462,13.7156,43.3845333333,19.6796888889,55.390825,16.2061333333
825.70,16.4385333333,55.1415666667,55.2334,51.1263333333,11.4310666667,13.8066,43.3332666667,19.7997555556,55.2,16.2298666667
826.00,16.3321666667,54.5340666667,54.5296666666,50.5352666667,11.247,13.6021333333,42.9985333333,19.5563111111,54.5105166666,15.9793333333
826.30,16.2849111111,54.4541333333,54.1967666667,50.2272,11.1073333333,13.4846666667,42.9254666667,19.3813111111,54.2430583333,15.9202
826.61,16.3420111111,54.7287,54.4403666667,50.4455333333,11.0718,13.3379333333,43.1614666667,19.5280888889,54.411375,16.0605333333
826.91,16.1525555556,54.2480666667,54.1921666667,50.0024,10.8634666667,13.1988666666,42.8207333334,19.3316444444,54.202875,15.7669333333
827.21,16.0637444445,54.0407666667,53.9267,49.8674666666,10.7292666667,13.1814,42.6754,19.2088,54.2198666667,15.5986
827.51,16.1106,54.0569,53.9539666667,49.8802666667,10.8772,13.2980666667,42.5967333333,19.3557333333,54.2540333333,15.5502
827.82,16.5462,54.5264333333,54.4667333333,50.1997333333,11.3658,13.5988,42.9462666667,19.7443111111,54.5935416667,15.9192
828.12,16.9971222222,54.7743,54.6271,50.3213333333,11.8055333333,13.9502,43.0506,20.1408888889,54.8189833333,16.3274666667
828.42,16.9290111111,54.7446333333,54.5587666667,50.3579333333,11.8306,13.8115333333,43.1038,20.2332222222,54.582925,16.3306
828.72,16.3614666667,54.0319,53.7675,49.7533333333,11.3218,12.9553333333,42.5374,19.8030444444,53.9901416667,15.9179333333
829.02,15.5489888889,53.3447666667,53.1414666667,49.0145333333,10.2147333333,11.9199333333,41.9478,18.8632,53.6595416667,15.1138666667
829.33,15.2172777778,53.2582333333,53.0207666667,48.7840666667,9.86279999999,11.2672666667,41.8246666667,18.5713555556,53.8184,15.0155333333
829.63,14.9746666667,52.7706666667,52.4488666667,48.3059333333,9.81986666667,10.7672,41.3196,18.1826,53.2575,14.6895333333
829.93,14.2163777778,51.6644666667,51.5820666666,47.3796,8.94380000001,10.0668,40.3520666667,17.1330666667,52.1284833333,13.8502
830.23,13.9743555556,51.8401666667,51.8279666667,47.5856,8.76826666667,9.83886666667,40.6548666667,16.7432444445,52.120025,13.8122666667
830.54,13.8249888889,51.8476333333,51.8057666667,47.4224666667,8.68766666667,9.48559999999,40.609,16.4794222222,51.61275,13.7271333333
830.84,13.5067444444,50.8817,50.8026666667,46.6230666667,8.1306,9.09933333333,40.1632,15.6008666667,50.678125,13.3007333333
831.14,13.4788111111,50.5977333333,50.6030666667,46.8132666667,7.7858,9.46460000001,40.1358,15.6604,50.5196,13.2896
831.44,13.6308555556,50.6581666667,50.703,46.8351333333,7.94633333334,9.87893333334,40.4371333333,15.7047777778,50.4509333333,13.586
831.74,13.6907111111,50.4899333333,50.5895333333,46.5821333333,8.41779999999,10.3532,40.3830666667,15.5372444445,50.4881833333,13.7810666667
832.04,13.9366555555,51.4994333333,51.6916666667,47.5682666666,8.62153333333,10.8422,41.1245333333,15.8149555555,51.3925083333,13.8172666667
832.35,15.1808666667,52.3899333333,52.4619666667,48.793,9.82586666667,12.1612666667,42.0,17.0996222222,52.1827916667,15.1024
832.65,15.2372555556,52.2512666666,52.3279,48.8794666667,9.96560000001,12.6348,41.7525333333,17.238,52.0093666667,15.1746666667
832.95,15.6154222222,53.1420666667,53.4047666667,49.7722,10.139,12.9085333333,42.5995333333,17.9026444444,52.989075,15.6739333333
833.25,16.1139,53.7112,53.6450666666,49.9906666666,10.787,13.3150666667,42.9316,18.4052888889,53.6012333333,16.0446
833.55,16.3058555556,53.5716666667,53.244,49.9281333333,10.8809333333,13.3928666667,42.7255333333,18.6430444445,53.259925,15.9818666667
833.85,16.2199777778,53.3864,53.0784,49.8597333333,10.4928,13.2614,42.4401333334,18.5660666667,53.331825,15.8658
834.16,16.1636888889,53.6477333333,53.3709333333,50.2034,10.3606,13.2308666667,42.5457333333,18.7664666667,53.54555,16.0225333333
834.46,15.7246888889,53.608,53.4102666667,50.1697333333,9.92126666667,12.735,42.5652,18.3796444444,53.514425,15.6044
834.76,15.3348444444,53.0736,52.8027333333,49.7960666667,9.37733333334,12.2867333333,42.1187333333,18.0833333333,53.148875,15.0910666667
835.06,15.3406888889,53.1015333333,52.8318,49.9810666667,9.12966666667,12.1930666667,42.1512666667,18.1605333333,53.2128166667,15.1462666667
835.36,15.5310555556,52.7192333333,52.5498333333,49.6850666667,9.43779999999,12.5399333333,41.7343333333,18.5127333333,53.04965,15.3788
835.66,15.1169666667,52.5428666667,52.4733,49.5591333333,9.2552,12.265,41.5505333333,18.3930888889,52.8572333333,14.7406666667
835.96,14.8970555556,52.5721,52.4410666667,49.2914666667,9.05280000001,11.9257333333,41.4842666667,18.2549777778,52.8884333333,14.5358666667
836.26,14.1492333333,51.4376333333,51.3568333333,48.2188,8.33333333333,11.5417333334,40.4688666667,17.3402666666,52.052025,13.8854666667
836.57,13.7007555556,50.8080333333,51.0331666667,48.0692666667,7.90773333334,11.29,40.2713333333,16.9716,51.96475,13.3391333333
836.87,13.1466777778,50.4097,50.9478333333,47.8002666666,7.60819999999,11.0343333333,40.0832666667,16.6678,52.0741,13.0004
837.17,13.5764111111,51.1742,51.6718,48.6435333333,9.00100000001,11.7562,41.1004666667,17.5510222222,52.5638333333,13.2772666667
837.47,13.7482333333,50.8023666667,51.6872,48.4514666667,9.50880000001,11.781,40.8623333333,17.3327777778,52.8467916667,13.2582
837.77,14.1764222222,50.6157666667,51.5410333333,47.7490666667,9.92940000001,11.6627333333,40.1097333333,17.2993111111,52.87055,13.396
838.07,15.1756888889,51.6952666667,52.9861666667,49.0686666667,11.111,12.647,41.3234666667,17.6632444444,54.0666583333,13.8724666666
838.37,15.9268666667,51.9100666667,53.1642,49.6533333333,11.5592666667,12.8794666667,41.741,18.1409111111,54.4317083334,13.8118666667
838.67,15.6131444444,51.93,52.5074666667,49.4901333333,10.9228666667,12.4230666667,41.4158,17.4265111111,54.3605333333,13.5692666667
838.97,16.8685333333,52.9690666667,53.6215,50.2837333333,11.7830666667,13.545,42.7614,18.0827111111,56.1011583333,15.4172666666
839.27,17.8567888889,52.6227666667,53.6949666667,50.6898666667,12.5686,14.4971333333,43.2087333333,18.6007555556,56.151225,16.0018
839.57,17.0258222222,52.4409333333,53.4975,50.0506,11.3382666667,13.0892,42.7610666667,17.8002,55.6355416667,14.5960666667
839.87,16.8763888889,51.95,53.55,49.5666666666,10.925,12.8166666667,41.8666666667,17.4694444444,54.715625,14.7916666667
840.17,15.6877222222,51.1223666667,52.7003666667,48.5232,9.09686666666,10.9871333333,40.7340666667,16.0111555556,53.7657416667,13.4177333333
840.47,13.5421111111,49.0947333333,50.6091333333,46.5894,6.35779999999,8.6058,38.4984666667,13.4106,52.1160916667,11.2912666667
840.77,12.5945222222,49.0232333333,50.1356666667,45.8168666667,5.39639999999,7.90193333335,37.6258666667,13.3011555556,51.2931,10.1971333333
841.07,11.7441444444,48.0919666667,49.5579666667,45.3765333333,4.2852,7.25293333333,37.4832,13.0384444444,50.578425,9.53553333333
841.37,11.1990444445,47.4166333333,48.8379666667,44.5925333333,3.96293333333,6.89806666665,36.9351333334,13.3024,50.179425,9.69446666667
841.67,10.5686888889,48.1858333333,49.4248333333,44.2872,3.65786666666,6.94186666667,37.3057333333,13.7430888889,50.2728166667,10.1769333333
841.97,8.18230000001,46.6822333333,48.4010666667,42.6040666667,1.85426666667,4.83333333333,36.2396,12.2083777778,48.5274166667,8.24993333333
842.27,6.38296666666,44.4771333333,46.6936,40.3577333333,0.195266666662,2.645,33.8537333333,10.2982444444,45.5977666667,5.70186666667
842.57,5.71472222223,44.3063666667,46.2522333333,39.6315333334,-0.322399999986,2.2568,33.3562666666,9.79088888891,45.6058833333,4.99713333334
842.87,8.37222222222,45.74,47.4533,42.1094666667,3.41486666667,5.68753333335,35.0815333333,12.805,46.7891083333,7.56406666666
843.17,6.18691111111,44.1121666667,45.4267666667,41.1464,1.54519999999,4.24933333335,34.1184,11.1235777778,45.4267,4.87219999999
843.47,8.19090000001,45.1638333333,47.0969666667,43.1213333333,4.67579999999,6.88499999999,35.928,13.2004222222,46.6635083333,7.1034
843.77,9.12258888887,46.0968,48.1662,43.6411333333,6.81080000001,8.50026666667,36.4898,14.3374888889,47.509725,8.10733333333
844.07,8.68371111112,44.9061,47.0078666667,42.1418,6.77380000001,8.24640000001,36.0241333333,12.9985555556,46.3002916667,7.88500000001
844.37,8.21783333333,43.8115333333,45.7912,40.8215333333,7.19186666667,8.229,34.9899333333,12.0628,44.759275,7.67680000001
844.67,7.36706666667,42.594,44.8800666667,39.2608,6.42019999999,7.43326666668,34.1272666667,11.0701333333,43.3162916667,6.84473333334
844.97,6.68524444445,40.7000666667,43.6728,37.4358666667,5.34993333333,5.61326666665,32.4462666667,8.96744444445,42.0426666667,4.948
845.27,9.10225555556,41.6910333333,44.5929,38.6916,7.78013333333,7.59913333333,34.0709333334,10.3177777778,43.4584583333,6.76406666667
845.57,9.71036666666,41.9588,44.9571666667,39.3446,8.433,8.5898,34.7576666667,11.0302888889,44.4426833333,7.72093333333
845.87,8.20098888889,40.4472333333,44.1486333333,38.2538666667,7.02740000001,6.69553333333,33.1602,10.1396,42.833675,6.00286666667
846.17,6.83863333334,40.1444,43.8117333333,37.9649333333,5.13293333333,5.43659999999,32.9536666667,8.33204444445,42.4771833333,4.72266666667
846.47,10.2523666667,41.7903333333,44.7673,39.1121333333,8.09306666667,8.35526666667,34.5996666667,11.9166444445,44.0921416667,8.31146666667
846.77,10.6388666667,41.5418333333,44.0162666667,39.3538666667,7.78266666666,8.36993333335,34.3905333333,12.1194222222,44.322675,8.53160000001
847.07,11.1788666667,40.9802,44.4043333333,40.2714666667,7.61686666667,8.58226666667,34.9169333333,12.4283111111,44.2327416667,9.57759999999
847.37,10.7836111111,40.3944666667,44.5785333333,41.2064666667,7.19246666667,8.41460000001,35.2514,12.1423111111,44.6287166667,8.89406666666
847.67,12.1696444445,42.2144,46.4618333333,43.4672,8.96773333333,9.70853333333,36.8165333334,13.6275777778,47.0784,9.81873333333
847.97,12.8990333334,42.7508666667,47.6212666666,45.2587333333,9.57919999999,10.0324666667,37.7992666667,13.5975111111,48.729725,9.53073333332
848.26,12.2471222222,42.4438666667,47.1653333333,46.2676,8.96086666666,9.94180000001,37.8720666667,13.0397555556,49.3868916667,9.57613333334
848.56,13.2055555555,43.3416666667,47.85,47.4,9.43333333332,10.7333333333,38.4,14.3722222222,50.3208333333,10.75
848.86,13.0757666667,43.3000333333,46.9160666667,46.4006666667,9.2104,10.0416,37.7056666667,13.5826888889,49.48045,10.8561333333
849.16,13.5849333333,44.5886333333,47.2688,47.4978666667,9.02453333333,10.5174666667,38.7447333333,14.2267777778,50.2375666667,11.7726666667
849.46,12.4729444444,43.8547333333,46.7436333333,45.4016,7.74353333333,8.63246666666,37.4359333333,13.3788,49.7245083333,11.1282
849.76,9.81941111112,44.0149333333,46.9001,44.6872666667,4.91139999999,5.09813333333,36.3958,10.2768666667,49.103475,8.478
850.06,7.67014444445,43.2574333333,44.6058,42.5261333333,2.5832,3.43773333336,34.3398,7.97733333333,47.7706916667,5.58399999999
850.36,8.46684444443,42.1404333333,43.5792333333,40.7651333333,3.24233333335,4.28039999999,33.9162,8.34253333333,47.0900916667,5.44633333332
850.65,9.78888888888,42.7000666667,44.8883666667,41.8249333333,3.27739999999,3.94786666668,34.6928666667,9.16824444445,48.15855,6.21966666668
850.95,9.20861111111,42.1558666667,44.397,40.7978,1.69039999999,2.621,34.2640666667,7.86968888889,48.0198583333,5.79299999999
851.25,5.36711111112,41.0715,41.5773666667,37.4207333333,-2.42066666665,0.297666666674,31.2102,4.96677777778,46.1235083333,3.29366666666
851.55,2.89682222222,39.3651333333,38.5516666667,34.5634,-5.00000000001,-1.84533333331,28.1150666667,2.56617777777,43.0630833334,-0.019866666674
851.85,1.27235555557,38.2819333333,38.2817666667,33.8682666667,-7.284,-4.17693333333,26.7900666667,0.747688888873,42.3740083333,-1.83119999999
852.15,-1.24968888889,39.4099333333,39.1366666667,35.7377333333,-9.57373333333,-5.07113333333,27.6721333333,0.779599999993,43.5356833333,-4.34973333334
852.45,-4.97780000001,35.8000333333,35.9667,32.9999333333,-11.9999333333,-7.95539999999,23.7332666667,-2.75548888889,39.622175,-8.2444
852.74,-5.45094444445,33.4849666667,33.225,32.4026666667,-11.4500666667,-7.57566666667,21.9481333333,-3.28277777777,37.6461,-8.39820000001
853.04,-4.54674444445,33.8306666667,33.4602333333,32.9100666667,-10.6032,-6.24353333333,23.4921333333,-1.89068888888,38.0079166667,-7.49200000001
853.34,-4.51435555556,35.5629,36.6887333333,35.0551333333,-11.6556,-7.30666666666,24.7682666667,-1.15522222222,39.7128416667,-7.59399999999
853.64,-4.49524444445,38.6899666667,38.6434333333,37.3800666667,-13.3566666667,-7.69586666665,26.0818,-1.43475555556,41.7543833333,-8.11699999999
853.94,-3.72135555556,38.8700666667,36.9605666667,36.5649333333,-12.4746666667,-6.2146,25.5593333333,-0.776,40.3362,-7.00566666666
854.23,-7.21632222222,37.0036,33.6818,34.5180666667,-16.3531333334,-8.54826666667,22.2998,-3.47662222221,36.913475,-10.5225333333
854.53,-3.85825555556,36.0408666667,34.1422666667,35.4044666666,-12.1252,-5.43686666668,23.3872666667,0.000111111106,35.3667583333,-7.09806666667
854.83,-1.04690000001,36.3889333333,35.7265,36.8160666667,-9.25193333333,-3.1838,25.8761333333,2.37180000001,36.655975,-3.1622
855.13,-1.86239999999,34.9999333333,35.1153333334,36.2894,-10.0209333333,-3.01893333333,24.8846666667,3.03977777778,35.6159,-3.62693333333
855.43,-2.87856666665,33.2706,33.5727333333,34.4374,-11.3751333333,-4.93753333333,23.7499333333,1.99986666667,33.8462666667,-4.87486666667
855.72,-2.11926666667,34.4941333333,35.8784666667,35.2289333333,-11.3951333333,-4.49420000001,25.2396,2.38564444446,36.9356416667,-4.55799999999
