wavelength,Back_PooCaem,Belly_PooCaem,Breast_PooCaem,Crissum_PooCaem,Crown_PooCaem,DorTail_PooCaem,Patch10_PooCaem,Patch11_PooCaem,Rump_PooCaem,Throat_PooCaem,WingTip_PooCaem
760.69,12.1198703704,46.3486666667,31.2583333334,33.8275,9.8495,10.82,26.1156666667,7.97916666668,11.1408333333,40.0748333333,13.6878333333
761.01,11.9263518519,45.959,30.9788333333,33.32,9.68166666667,10.5358333334,25.6806666667,7.65266666667,10.731,39.8888333334,13.4061666666
761.32,12.3471481481,46.4218333333,31.4186666667,33.769,10.1098333334,10.9141666667,25.7918333333,8.07766666666,10.9518333333,40.2965,13.893
761.63,12.2047777778,46.5675,31.482,33.7368333333,9.9185,11.052,25.6613333334,7.92600000001,10.8985,40.275,13.6253333333
761.94,12.1386666666,46.7373333334,31.5563333333,33.6598333333,9.78366666667,10.9855,25.5055,7.75383333332,10.8028333333,40.2161666666,13.5208333333
762.26,12.0453888889,46.746,31.5173333333,33.7228333333,9.72433333334,11.0798333333,25.5111666666,7.62399999999,10.698,40.3916666666,13.5473333333
762.57,11.9968518518,46.6986666666,31.4291666667,33.7171666667,9.62216666667,11.0121666666,25.5755,7.61283333334,10.6645,40.4683333334,13.4881666667
762.88,12.0310555556,46.764,31.4546666667,33.8833333333,9.68,11.0688333333,25.5428333333,7.55416666666,10.6845,40.3695,13.3671666667
763.20,12.1732037037,46.5761666666,31.4488333334,33.9303333333,9.69133333333,11.027,25.4056666666,7.624,10.765,40.3603333333,13.3671666667
763.51,12.1481481481,46.621,31.5245,34.0296666667,9.82666666666,11.0656666667,25.3261666666,7.73766666667,10.8301666667,40.4566666667,13.4001666667
763.82,12.2752777778,46.8903333334,31.7666666667,34.2193333333,10.0028333333,11.2001666667,25.4686666667,7.86816666667,11.0085,40.6918333334,13.5743333333
764.14,12.2317962963,46.8511666667,31.9785,34.2665,9.9715,11.2816666667,25.363,7.74233333333,10.9913333333,40.813,13.5386666667
764.45,12.4496111112,47.2305,32.2778333334,34.8243333333,10.0721666667,11.4851666666,25.726,7.84116666666,11.2691666667,41.1781666667,13.7411666666
764.76,12.5256481482,47.1291666667,32.2353333333,34.9493333333,10.1553333334,11.5303333334,25.9211666667,7.88266666667,11.465,41.1068333333,13.73
765.07,12.7498518518,47.0253333333,32.3646666667,35.0325,10.3278333334,11.6105,26.1203333334,8.11016666667,11.6673333333,41.2051666667,13.9418333333
765.39,12.6746481482,46.8966666666,32.2631666667,35.0693333333,10.2813333334,11.514,26.1396666667,8.12949999999,11.7361666667,41.094,14.0348333334
765.70,12.5816851852,46.9413333334,32.3376666667,35.0811666666,10.1755,11.3645,26.0986666666,8.10433333333,11.8183333334,41.0261666667,14.0786666666
766.01,12.6289074074,46.8345,32.3966666666,35.0781666666,10.1756666667,11.53,26.0876666667,8.027,11.8938333334,41.0985,14.1405
766.32,12.4997037037,46.554,32.1488333333,34.9186666666,9.98433333331,11.402,25.886,7.872,11.7466666667,40.9158333334,14.1485
766.64,12.191,46.3236666666,31.6925,34.8623333334,9.79633333333,11.4615,25.7618333334,7.6005,11.6226666667,40.6076666667,13.8135
766.95,12.0196851851,45.8803333333,31.438,34.661,9.49616666667,11.4878333334,25.8386666666,7.46916666667,11.3356666667,40.4226666667,13.5553333333
767.26,11.7574074074,45.6956666666,31.354,34.543,9.39883333333,11.4826666667,25.7461666666,7.51933333334,11.1688333333,40.4545,13.3835
767.57,11.7221851851,45.4748333333,31.2166666666,34.389,9.46216666667,11.2483333333,25.9501666667,7.719,11.1343333333,40.2296666666,13.3973333333
767.88,11.727925926,45.4318333333,31.216,34.1558333334,9.47516666667,11.4093333334,25.981,7.91383333333,11.076,40.0468333333,13.349
768.20,11.3667037037,45.0778333334,30.9696666666,33.8711666667,9.07733333333,11.1378333333,25.7726666667,7.509,10.6228333334,40.0241666667,13.0438333333
768.51,11.0678888889,44.9475,30.6036666666,33.8521666666,8.89633333333,11.0068333333,25.669,7.09216666666,10.2936666667,39.8243333333,12.805
768.82,11.0678888889,44.936,30.4343333334,33.7153333334,8.8915,11.0626666666,25.7701666666,7.01716666667,10.141,39.8228333334,12.7123333333
769.13,10.9965185185,44.6955,30.079,33.6606666667,8.87966666666,10.9855,25.4476666667,6.9285,9.89250000001,39.6815,12.455
769.44,10.8326851852,44.9651666666,30.2593333333,33.6878333333,8.678,10.8666666667,25.3953333333,6.97016666666,9.78483333333,39.4496666667,12.2581666667
769.76,10.9444074074,44.8803333333,30.5386666667,33.7133333334,8.91933333334,11.373,25.6245,7.3995,9.98183333332,39.6768333334,12.3585
770.07,11.1104814814,45.3158333333,30.9448333333,34.2423333334,9.16916666666,11.5511666667,25.9553333333,7.65,9.93899999999,40.3926666667,12.7655
770.38,11.1095555555,45.1423333333,30.9581666667,34.0426666667,9.41383333333,11.4346666666,25.766,7.68083333334,10.0628333333,40.2851666667,12.8996666667
770.69,11.5118333334,45.2118333334,31.0786666667,34.1485,9.5555,11.6068333334,26.1751666667,7.86466666667,10.3841666667,40.2066666667,12.9855
771.00,11.3716481481,45.4953333334,31.043,34.0025,9.237,11.5273333333,26.0693333333,7.5055,10.2028333334,40.4041666667,12.8588333333
771.32,11.5192407407,45.5638333334,31.0593333333,34.068,9.42483333334,11.5028333334,26.1335,7.51483333333,10.3766666666,40.5541666666,12.9025
771.63,11.4929629629,45.8011666667,31.072,34.1876666667,9.41,11.2333333334,26.0911666667,7.43583333333,10.2065,40.6258333334,12.7835
771.94,11.547462963,46.0226666666,31.4248333333,34.419,9.324,11.1743333333,26.0123333333,7.61933333333,10.1323333333,40.8361666667,12.835
772.25,11.2065555556,45.4551666667,31.1453333333,34.0895,8.884,10.7121666667,25.6461666667,7.28366666667,9.63299999998,40.4918333333,12.489
772.56,10.9010925926,45.2061666666,30.9365,33.8543333333,8.6125,10.2948333333,25.5025,7.027,9.38683333331,40.2335,12.2523333334
772.87,11.5050740741,45.7023333333,31.344,34.7226666666,9.25583333334,10.433,26.0136666666,7.2515,9.60533333334,41.0858333333,12.7713333333
773.18,11.5256296296,46.053,31.483,35.0678333334,9.189,9.87516666667,26.2951666667,7.169,9.56666666667,41.1965,12.7043333333
773.50,11.317074074,45.8818333333,31.3478333333,34.6671666666,8.84916666666,9.57033333332,26.1595,6.84833333333,9.47733333334,40.7788333334,12.4011666667
773.81,11.1994444444,46.0186666667,31.457,35.0126666666,8.51466666667,9.48466666666,26.1273333334,6.53583333333,9.374,40.6261666667,12.3776666667
774.12,10.6718333333,45.664,30.9581666667,34.8715,7.899,8.85533333333,25.4265,5.92216666666,8.67216666667,40.6345,11.988
774.43,11.1092407407,45.8113333333,31.3435,35.5158333334,8.44166666667,9.09966666667,25.7423333334,6.50766666667,9.11566666666,40.8601666667,12.2615
774.74,10.7107962963,45.2403333333,31.091,35.2113333333,7.9165,8.5395,25.3925,6.22483333333,8.653,40.4,11.8748333334
775.05,10.9555370371,45.2406666667,31.7386666667,35.2681666666,7.9085,9.09,25.5625,6.49983333333,9.12233333333,40.5293333333,12.2956666667
775.36,10.7215,45.2825,31.6625,35.037,7.97716666667,9.00083333332,25.5526666666,6.27333333333,8.99266666666,40.434,12.3995
775.67,10.9665,45.4111666667,32.0563333333,35.467,8.43633333333,9.34266666667,25.6465,6.4675,9.46616666668,40.707,12.5966666667
775.98,11.5420555556,45.7153333334,32.7946666667,35.8031666667,8.7435,9.8375,26.2223333334,6.94516666667,9.84583333331,40.9498333333,13.0035
776.30,11.0091481482,45.0236666667,32.2511666667,35.2435,8.43583333334,10.0178333333,25.9141666667,6.82083333333,9.88683333335,40.1295,12.871
776.61,11.0790740741,44.705,32.2543333333,35.0543333334,8.55583333334,10.4413333334,25.7906666667,6.80183333334,9.99683333335,39.9375,12.9776666667
776.92,11.5827222223,45.0015,32.7293333333,35.369,8.76366666666,11.205,26.051,7.332,10.4681666666,40.3838333333,13.3066666667
777.23,11.7721851852,45.0761666667,32.8285,35.4188333334,9.11116666666,11.5691666667,26.1585,7.66283333333,10.8158333333,40.6901666667,13.0998333333
777.54,12.4576296296,45.6341666667,33.4663333333,35.8648333333,9.96016666666,12.2428333333,26.8426666667,8.37500000001,11.3878333333,41.0193333334,13.4958333333
777.85,11.7430925926,45.3783333333,32.8135,35.3968333334,9.36916666667,11.8688333334,26.447,7.47366666667,10.5688333333,40.3875,12.8085
778.16,11.7036111111,45.4911666667,32.6365,35.4325,9.387,11.8473333334,26.2216666667,7.5065,10.6465,40.3441666666,13.0811666667
778.47,11.4250185186,45.7758333334,32.0611666667,35.6656666667,9.398,11.4756666667,25.9966666667,7.184,10.1273333333,40.2206666667,12.621
778.78,11.6090555556,45.6293333334,31.9131666666,35.825,9.37083333333,11.3096666667,25.995,7.17666666666,10.0508333333,40.1276666667,12.4746666667
779.09,11.8598148148,45.9645,32.189,36.2415,9.49050000002,11.7793333333,26.338,7.38266666666,10.0673333333,40.4233333334,12.5968333333
779.40,11.6809814815,45.9608333333,31.7851666667,36.0058333333,9.44483333331,11.6933333334,26.2498333334,7.11816666667,9.86849999999,40.4256666667,12.6706666666
779.71,12.0373333334,46.195,32.0533333333,36.1651666667,9.311,11.6341666666,26.3105,7.30316666667,9.53016666667,40.8643333333,12.4758333333
780.02,11.9473333333,46.3775,31.9495,36.1361666667,9.03383333334,11.1228333333,25.9561666666,7.29766666667,9.35133333333,40.975,12.3391666667
780.33,11.5705740741,46.0238333333,31.9428333334,36.0433333333,8.92666666666,10.2903333333,25.806,6.93416666666,8.94433333333,40.6126666667,12.1768333333
780.64,11.7372407407,46.1056666666,32.0293333333,36.1201666667,8.8245,10.093,26.1251666666,6.81483333333,8.9315,40.5948333333,12.4776666667
780.95,11.6706481482,45.7796666667,31.8605,36.4765,8.6745,10.336,26.0416666667,6.663,9.08783333333,40.3376666667,12.7245
781.26,12.5284259259,46.0265,32.4345,37.055,9.37600000002,11.3718333333,26.591,7.45233333331,10.1671666667,40.8845,13.4843333333
781.57,12.3962407407,46.1176666666,32.9605,37.4068333333,9.59283333334,11.6293333333,26.8231666666,7.46499999999,10.5021666667,41.1075,13.0751666667
781.88,12.6024444445,45.7131666666,33.2063333334,37.3755,9.64283333332,12.0988333334,27.2523333333,7.90300000002,11.0113333334,41.3901666667,13.431
782.19,12.8323518518,45.9311666667,33.661,37.8846666667,10.113,12.7163333333,27.5895,8.30133333334,11.5601666667,41.7165,13.9996666667
782.50,12.6677777778,46.0125,33.5171666667,37.7711666667,9.86766666665,12.2196666666,27.3153333333,8.02083333334,11.6408333333,41.8871666667,13.8551666666
782.81,12.6407407408,46.2726666666,33.9468333333,38.2228333333,9.77883333335,11.9165,27.217,8.05000000002,11.582,41.9873333333,13.6921666667
783.12,12.3893148148,46.332,33.9446666667,38.083,9.86666666665,11.5875,27.2665,7.54349999999,11.644,41.6853333333,13.798
783.43,12.423462963,46.4651666667,34.0363333334,38.151,10.1293333334,11.773,27.67,7.5445,11.7256666666,41.9231666667,13.702
783.74,12.8208888889,47.0366666667,34.2145,38.2918333333,10.5268333333,12.1826666667,27.9005,7.67966666666,11.7856666667,42.4751666666,13.9163333333
784.05,12.4359814815,47.071,34.1321666667,38.2051666667,10.5621666667,12.1891666666,27.3863333334,7.722,11.499,42.5345,13.8263333334
784.36,12.0902592593,47.359,33.8836666667,37.5553333333,10.2238333333,11.7746666666,27.2306666667,7.403,11.0643333333,42.617,13.5853333334
784.67,11.8434814815,48.1608333333,34.2528333333,37.7988333333,10.0548333334,11.343,27.243,7.53133333333,10.8625,43.2351666667,13.7133333334
784.98,11.7651481482,48.1198333333,33.8443333333,37.431,9.7485,11.0666666667,26.9976666666,7.34716666667,10.1676666667,42.9081666667,14.0608333334
785.29,12.0837962963,48.963,34.3393333333,37.9278333334,9.95633333335,11.0453333334,27.0068333334,7.156,10.0393333333,43.2275,14.2915
785.60,12.0797037037,49.3323333334,34.6265,37.9013333333,9.67883333333,11.1078333333,27.1798333333,7.0295,9.85616666665,43.3981666666,13.9236666666
785.91,11.9903888888,49.5858333333,34.7733333333,37.6633333333,9.97533333333,11.4253333334,27.3151666667,7.313,9.67466666667,43.4223333333,14.1288333333
786.22,12.0195,49.3768333333,34.7128333333,37.3798333333,9.953,11.8943333333,27.1203333333,7.39816666667,9.94283333332,43.092,14.2653333333
786.53,12.2465555555,49.666,35.0235,37.6646666667,9.92716666669,12.103,27.019,7.81216666667,10.0788333333,43.4426666666,14.4301666667
786.84,11.6554074074,48.9723333333,34.5908333333,37.0658333333,9.381,11.9261666667,26.1376666666,7.13566666667,9.44116666667,42.9141666667,14.1316666667
787.14,11.7256666666,48.6191666667,34.2863333333,37.1158333333,9.26683333333,12.1546666666,25.9238333333,7.10816666666,9.86949999998,42.532,14.4205
787.45,12.3447222222,48.8108333334,34.9125,37.6045,9.65566666666,12.2431666666,26.3605,7.37233333333,10.5593333333,42.5893333333,14.6786666666
787.76,12.3247407407,48.4813333333,35.1255,37.7853333333,9.42266666667,12.1391666666,26.2781666667,7.461,10.6018333334,42.5485,14.4121666666
788.07,12.2631481481,47.941,34.6688333333,37.7388333334,9.29333333333,12.0758333333,26.1731666667,7.41966666667,10.6938333333,42.1535,14.2831666667
788.38,12.154462963,47.574,34.4396666666,37.6743333333,8.84,11.824,26.0548333333,7.21333333333,10.5318333333,42.0805,13.8596666667
788.69,11.3536296297,46.587,33.6385,36.663,8.1115,11.1266666666,25.3145,6.8165,10.0073333333,41.1766666667,13.263
789.00,11.3367592593,46.4173333333,33.5086666667,36.279,8.31016666667,11.2096666667,25.217,6.84233333334,9.93533333334,41.2096666667,13.444
789.31,10.2485185186,45.7835,32.7205,35.7008333333,7.2345,9.89433333334,24.354,5.782,9.07366666666,40.5113333333,12.3655
789.62,10.0500370371,46.075,32.7438333333,36.2528333333,7.20266666667,9.92866666669,24.4101666666,5.61666666667,9.107,41.0865,12.0843333333
789.92,9.79374074074,45.8015,32.6545,35.7426666666,7.0505,9.784,24.3166666667,5.55566666667,9.04633333333,40.826,11.406
790.23,10.0587407408,46.5396666667,33.1413333333,36.35,7.1025,10.1795,24.657,5.85166666667,9.56416666666,41.485,11.7535
790.54,9.5765,46.2445,32.992,36.0438333333,6.59016666667,9.51783333334,24.612,5.57633333334,9.0835,41.0925,11.1316666667
790.85,9.62535185185,46.726,32.581,35.9716666667,6.51616666666,9.61000000001,24.8358333333,5.891,8.9955,41.2165,11.2948333333
791.16,10.3007962963,47.4475,33.226,36.3363333333,7.1215,10.4141666667,25.4291666667,6.51,9.717,41.4093333333,12.291
791.47,11.3007592593,47.7155,34.0625,36.4221666666,8.06533333333,11.5296666667,26.255,7.28233333333,10.178,41.8701666667,13.5565
791.78,11.9070555555,48.212,34.5795,36.9201666667,8.886,12.6136666667,26.8423333333,7.7265,10.6631666667,42.7396666667,14.2391666667
792.08,12.7052222222,48.5086666667,35.2491666667,37.6115,9.68866666665,13.3788333334,27.5526666667,8.31716666667,11.5068333333,43.0331666667,15.1751666667
792.39,12.8642777778,48.9673333333,35.765,38.4076666667,9.68233333335,13.4133333333,27.6706666666,8.5385,11.7031666666,42.9268333334,15.3675
792.70,13.8053148149,48.9906666667,36.8885,39.0606666667,10.4565,14.571,28.4176666666,9.491,12.5961666667,43.329,16.6556666667
793.01,13.831574074,48.2628333334,36.2758333333,38.6321666667,10.3798333333,14.3428333333,28.3821666667,9.41366666666,12.3778333334,42.823,17.0685
793.32,13.7092962963,48.2721666667,36.1218333333,38.9325,10.4113333334,14.206,28.5325,9.10966666669,12.0625,42.9351666667,17.3885
793.62,13.9286111111,47.6623333333,36.1145,38.7988333334,10.6818333333,13.907,28.5931666667,9.27483333333,12.0888333333,42.4135,17.5325
793.93,14.5900185185,47.8608333334,36.6111666666,39.2078333333,11.3026666667,14.6765,28.927,9.98283333335,12.5373333334,42.7308333333,18.2736666667
794.24,14.5815185185,47.9233333333,37.082,39.148,11.0328333333,14.3556666667,28.9668333333,9.67,12.247,42.9393333333,18.1575
794.55,13.7067962963,47.4961666666,36.845,38.7441666667,10.5241666667,13.7068333334,28.6973333333,9.3995,11.5001666667,42.4251666667,17.3775
794.86,12.1936111111,46.9346666667,35.6055,37.9635,9.21733333332,12.1008333333,27.5458333333,7.98516666667,10.0001666666,41.6183333333,15.7985
795.16,12.1512962963,47.2098333334,35.868,38.0083333334,9.212,11.6931666667,27.5826666666,8.09383333333,10.4368333334,41.395,15.6016666667
795.47,11.4465,46.811,35.385,37.0855,8.66266666667,11.0756666667,26.8495,7.50433333333,9.5345,41.1246666667,14.5726666667
795.78,11.2465,46.2295,34.6251666667,36.3055,8.46483333334,10.7016666666,26.8431666666,7.236,9.22083333334,40.7896666667,14.0518333334
796.09,11.4232592592,46.2091666667,34.4716666667,36.32,8.469,11.1215,27.0991666667,7.2265,9.10583333333,40.873,13.8051666667
796.40,11.1615185185,46.2671666666,34.7951666667,36.0568333333,8.28616666667,10.8515,26.9295,7.03466666667,8.5805,40.9148333334,13.2911666667
796.70,11.3296666667,45.7501666667,34.6041666667,35.7603333334,8.33333333334,10.7496666667,26.7186666667,7.4895,8.8335,40.9375,13.0623333333
797.01,11.3125,45.7786666667,34.48,35.637,8.23416666667,10.3501666667,26.7666666667,7.53583333334,8.56783333334,40.8486666667,12.6643333333
797.32,10.9215555556,46.2545,34.3956666667,35.4688333333,7.76983333333,9.63750000001,26.5183333334,6.89,8.124,41.1355,12.095
797.63,10.2960740741,45.7496666667,33.8618333334,35.0701666667,7.52966666666,9.16933333332,25.998,6.63433333333,7.91816666667,40.863,11.6613333333
797.93,10.4835925926,45.929,34.2963333333,35.0843333333,7.8355,9.269,25.706,6.71916666667,8.27316666667,41.3218333333,11.4905
798.24,10.972074074,46.2373333334,35.1371666667,35.5798333333,8.5215,10.1151666666,26.162,7.51416666665,9.097,41.7108333333,11.8305
798.55,10.9104629629,46.2201666667,35.2288333333,35.6998333333,8.42316666667,10.1168333333,25.9308333334,7.70549999998,8.84916666667,41.8011666667,12.1243333333
798.85,11.4022037037,46.5248333334,35.9311666667,36.5271666666,9.0195,10.8751666666,26.6081666666,8.59183333331,9.88516666669,42.4763333333,13.1241666666
799.16,11.7080555556,46.6173333334,36.4578333333,36.761,9.53016666667,11.261,26.7026666666,9.092,10.5866666667,42.7625,14.093
799.47,12.0887037037,47.4613333333,36.8738333333,36.9308333333,10.0521666666,11.7375,27.0831666667,9.47183333334,11.2365,43.0101666667,14.7085
799.78,12.8107222222,48.2626666667,37.6543333333,37.8143333333,10.6538333333,12.7001666667,27.6406666666,10.4481666667,12.5856666667,43.8041666667,15.4435
800.08,12.6909074074,49.1141666667,38.1935,38.3216666666,10.5945,12.8786666667,27.7156666667,9.9885,12.6458333333,43.9626666667,15.6528333333
800.39,12.8287777778,49.4313333333,38.19,38.5571666666,10.827,13.4683333333,28.2161666667,9.96216666669,12.9708333333,44.326,15.9205
800.70,13.2120925926,49.0843333334,38.392,38.7676666667,11.6901666667,14.1313333333,28.439,10.6688333334,13.4858333333,44.3545,16.4435
801.00,13.3237777778,49.2556666667,38.6131666667,39.003,12.0833333333,14.7411666666,28.5138333334,10.997,13.7725,44.3301666667,16.6311666666
801.31,13.7266296296,49.2521666667,38.129,39.4945,12.5118333334,15.0996666667,28.6325,11.1705,13.9483333333,44.4443333333,17.2245
801.62,14.0067962963,48.939,38.1141666667,39.5805,12.5536666666,14.795,28.7316666666,11.2423333333,14.02,44.1701666667,17.4533333334
801.92,13.8963333333,48.8573333333,37.7098333333,39.3386666666,12.3875,14.357,29.0663333333,10.6858333334,13.5666666667,44.2986666666,17.3838333333
802.23,13.210537037,49.2573333334,37.1851666667,39.237,11.3671666667,13.4693333334,28.7511666667,9.49133333333,12.4496666666,43.9578333333,16.6163333333
