wavelength,Back_DacAlbf,Belly_DacAlbf,Breast_DacAlbf,Crissum_DacAlbf,Crown_DacAlbf,DorTail_DacAlbf,Patch10_DacAlbf,Rump_DacAlbf,Throat_DacAlbf,WingTip_DacAlbf
795.78,8.38544444446,44.716,27.8715555556,31.1717777778,7.83194444446,6.98644444444,7.99922222222,10.8396666667,24.2586666667,6.68355555554
796.09,8.3358888889,44.1941111111,27.9081111111,31.0275555556,7.90283333334,6.39561111112,7.99177777778,11.1944444444,24.4026666667,6.24933333333
796.40,7.90055555557,44.3186666666,27.8773333333,30.5843333333,7.50177777777,5.95433333334,7.66966666667,11.0902222222,24.436,5.68655555555
796.70,8.28677777777,44.4651111111,28.4191111111,31.0156666667,7.97144444445,6.7711111111,8.32822222223,11.618,24.9327777778,6.44533333334
797.01,8.27388888889,44.7023333333,28.175,31.1771111111,8.22755555558,6.65416666666,8.23277777779,11.2041111111,24.7186666667,6.81933333332
797.32,8.56233333332,45.0997777778,28.8182222222,31.315,8.80138888888,6.8871111111,8.323,11.2463333333,25.3225555556,7.26144444445
797.63,8.2728888889,45.12,28.6797777778,31.3602222222,8.77366666669,6.3101111111,8.10388888889,11.1532222222,25.6092222222,7.04866666666
797.93,7.81844444445,45.1201111111,28.4212222222,31.3385555556,8.55844444444,6.42955555557,8.0437777778,10.7678888889,25.3967777778,6.62822222223
798.24,6.545,43.64,27.0821111111,30.6481111111,7.7953888889,5.773,6.87111111111,9.71944444444,24.5705555556,5.40333333333
798.55,6.57144444444,43.5564444445,27.1836666667,30.5915555556,7.44261111111,5.52777777777,6.85988888889,9.84566666664,24.4533333333,5.43911111111
798.85,5.99066666667,43.1784444445,26.8681111111,29.8518888889,6.55027777778,4.66827777777,6.01333333333,8.62444444444,23.7821111111,5.52744444445
799.16,6.66011111111,42.8412222222,27.1554444444,29.5774444444,6.71588888889,5.56683333334,6.05444444444,8.94722222222,24.0385555555,6.06566666668
799.47,7.05633333333,43.2683333333,27.464,29.6147777778,7.26933333334,6.31716666666,6.36211111111,9.21822222222,24.3952222222,6.6308888889
799.78,7.12344444444,42.5292222222,27.3185555556,29.3794444445,7.4373888889,6.02611111111,6.47399999999,8.87111111111,24.1376666667,6.87722222221
800.08,6.85066666667,42.0587777778,26.7553333333,29.1753333333,7.24272222222,5.74844444444,5.83944444444,8.50933333333,23.5514444444,6.64611111112
800.39,6.242,41.6522222222,26.4683333333,28.7643333333,7.00344444445,5.38822222221,5.08822222222,8.43422222221,23.7566666667,6.46133333335
800.70,6.44566666667,41.6171111111,26.6552222222,29.3194444445,6.91677777777,5.61366666666,4.88655555556,8.83066666666,23.723,6.49188888888
801.00,6.51544444445,41.5358888889,26.8758888889,29.5173333333,6.70150000001,6.14900000001,5.096,9.08677777779,23.886,6.79477777778
801.31,6.21944444445,41.7772222222,27.3353333334,29.35,6.65616666666,5.81183333333,4.78688888889,8.94466666668,23.818,6.95322222223
801.62,6.94433333335,42.8202222222,28.8724444444,30.3318888889,6.88550000001,6.19133333333,5.39088888889,9.83977777777,24.3762222222,7.75655555557
801.92,7.47444444446,42.9873333333,29.5665555555,30.8577777778,7.64044444443,6.92366666667,6.02922222223,10.2463333333,25.2428888889,8.56444444444
802.23,8.25944444444,43.5568888889,30.4108888889,31.9725555555,8.85705555556,8.18222222222,7.17055555556,11.6791111111,26.3164444444,8.91011111112
802.54,8.55622222221,44.6227777778,30.8141111111,32.8698888889,9.24527777777,8.69872222222,8.04533333333,12.1451111111,26.7023333333,9.31700000001
802.84,7.69511111111,44.5537777778,30.0025555556,33.0172222222,8.22405555556,7.90788888889,7.14799999999,11.4272222222,26.1608888889,8.4487777778
803.15,7.48566666669,44.9765555556,29.8687777778,33.7663333333,7.59700000001,7.6031111111,6.81755555557,11.148,26.1321111111,8.19099999999
803.46,7.52044444443,45.3861111111,30.2574444445,33.9863333333,7.37594444444,7.30699999999,7.2818888889,10.8601111111,26.2775555556,7.60855555556
803.76,8.40122222222,44.8774444444,30.1905555555,33.6427777778,7.86322222222,7.3931111111,8.35166666667,11.371,26.3921111111,7.58466666666
804.07,8.19033333331,45.1776666667,30.015,33.0846666667,7.50072222224,7.1648888889,8.32722222223,11.0862222222,26.3112222222,7.60622222223
804.38,8.74955555557,45.5505555555,29.6045555555,33.1345555555,8.01016666664,7.7926111111,8.41411111111,11.1857777778,26.6344444444,7.80522222222
804.68,8.34566666666,44.3575555555,28.7697777778,32.6388888889,7.62655555557,7.4715,8.20911111111,10.7885555556,26.2152222222,7.20477777778
804.99,8.72233333333,43.9543333333,28.0043333333,31.9123333333,7.66255555557,7.74833333332,8.29344444443,10.9274444445,26.3504444444,7.43611111111
805.30,8.27266666665,43.8745555556,27.2197777778,31.3318888889,7.34483333333,6.98688888889,7.81177777779,10.5166666667,25.6912222222,6.63511111111
805.60,7.93477777779,43.8801111111,26.5392222222,31.2853333333,7.02105555557,5.89883333332,7.37055555556,9.71300000001,25.1166666667,6.07066666667
805.91,7.26255555557,42.7933333333,25.5741111111,30.4903333333,6.33149999999,4.48783333333,6.24455555557,8.52877777779,24.2457777778,5.07777777778
806.21,7.62666666667,42.3363333333,25.6326666666,30.5432222222,6.715,4.61927777777,6.44833333335,8.09766666668,23.8963333334,5.12133333333
806.52,8.42233333333,42.4308888889,26.1878888889,30.7917777778,7.60583333334,5.59849999999,7.37855555555,8.71700000001,24.0391111111,6.11422222222
806.83,8.81888888889,42.3091111111,26.3238888889,30.7032222222,8.08905555557,6.43022222221,7.54011111112,9.26533333332,23.9352222222,7.118
807.13,7.68844444443,42.5345555556,26.0914444444,30.5306666667,7.21094444446,5.97094444444,6.70888888889,8.64333333333,23.0406666667,6.622
807.44,6.82033333332,41.2484444444,25.4686666666,30.1248888889,6.8015,4.76288888889,6.26655555555,7.90244444445,21.9578888889,5.73822222222
807.74,5.88311111111,40.2697777778,24.8811111111,29.4925555555,6.36472222223,3.24972222222,5.40777777777,7.06466666666,20.9121111111,4.61133333333
808.05,6.42988888889,41.4596666667,25.4568888889,30.5983333333,6.9361111111,3.62255555556,5.8121111111,7.81066666667,21.4068888889,4.86511111111
808.35,7.35411111111,42.2593333333,26.4188888889,31.6812222222,7.95344444444,4.40311111112,6.60800000001,8.71288888888,22.2222222222,5.46222222223
808.66,6.75333333333,40.8984444444,25.3348888889,31.1273333333,7.07122222222,3.82994444444,5.38622222222,7.80866666666,21.0043333333,4.80444444444
808.97,6.23533333333,39.9808888889,24.5706666667,30.8611111111,6.20116666668,3.83188888889,4.35377777778,7.54022222223,20.1206666667,4.54633333333
809.27,4.89744444444,39.7168888889,23.8356666667,30.375,4.84788888889,3.11394444445,2.91588888889,6.82233333334,19.2923333333,3.8358888889
809.58,3.84788888889,39.3284444445,24.1101111111,29.8314444444,3.68922222222,2.53638888889,1.87344444444,5.99500000001,18.9507777778,3.42988888889
809.88,2.127,38.3014444444,23.2633333333,28.6331111111,1.88161111111,0.974277777777,-0.431444444444,4.611,17.8491111111,1.50233333333
810.19,0.889555555557,37.7964444444,22.3941111111,27.6061111111,-0.187111111113,-0.93638888889,-2.497,2.99633333333,17.0724444445,-0.26522222221
810.49,1.19033333333,37.8094444445,22.5236666667,28.1904444444,-0.0874444444433,-0.880833333333,-2.492,2.93644444445,17.0475555555,-0.12700000001
810.80,2.60977777778,39.001,23.3267777778,28.8983333333,0.552555555557,0.45622222222,-1.82533333333,3.97044444444,18.3958888889,0.960666666667
811.10,3.27355555556,39.8483333333,24.5766666667,29.6403333333,1.03205555556,1.00783333333,-1.01611111111,4.693,19.0291111111,1.79011111111
811.41,2.94344444444,39.3013333333,23.9851111111,28.9665555556,0.84911111111,0.638833333333,-1.488,3.80066666667,18.7611111111,1.32622222222
811.71,1.63355555555,38.5411111111,22.6103333333,28.0933333334,0.113166666667,-0.412611111113,-2.11866666667,2.78177777778,17.8553333334,0.275222222223
812.02,3.04788888889,39.6387777778,23.5284444445,28.8823333333,1.33844444444,0.4513888889,-0.677222222223,4.3381111111,18.6905555556,1.54811111111
812.32,2.623,39.6545555556,24.0471111111,28.0221111111,0.92061111111,-0.01638888889,-0.863444444447,3.97533333333,18.9312222222,1.40111111111
812.63,4.26344444445,40.0032222222,24.7091111111,28.3914444445,1.76838888889,0.928611111123,0.11311111111,4.76422222222,19.9772222222,1.93788888889
812.93,5.81244444443,40.8478888889,25.1286666667,29.6884444445,3.46805555556,1.48494444443,1.81444444444,6.14966666668,21.0982222222,2.63333333333
813.24,5.95344444444,40.7034444444,24.6896666667,29.7835555555,4.36966666667,1.86238888889,2.49922222222,6.36744444445,21.2192222222,2.84944444444
813.54,6.30544444446,42.0254444444,25.1573333333,31.1078888889,5.59588888889,2.85433333332,3.435,7.17633333334,22.1253333333,3.30577777778
813.85,6.65388888888,42.0565555555,25.3262222222,30.2611111111,5.50783333333,2.94494444443,3.62944444444,7.35422222221,22.0153333333,3.23133333334
814.15,4.67422222223,41.048,24.7776666667,29.29,3.76027777778,1.18066666667,1.69822222222,5.77388888889,20.3623333334,1.64988888889
814.46,3.74744444444,40.6146666667,23.8822222222,28.649,2.62983333333,0.443833333333,0.739777777777,4.70088888889,19.6746666667,0.64088888889
814.76,3.54,40.2163333333,24.1068888889,28.122,2.67122222222,0.180111111113,0.49166666667,4.67066666667,19.2396666667,0.803
815.07,3.876,39.4218888889,24.5962222222,27.7453333333,2.64861111111,0.347277777777,1.518,4.73177777779,18.7177777778,1.34044444444
815.37,2.87166666667,39.5006666667,24.6695555556,27.8513333333,2.00683333333,0.0978333333333,0.766777777777,3.63844444444,19.0406666667,0.45677777778
815.68,2.44233333333,39.6411111111,24.3572222222,28.2387777778,2.3775,0.145555555557,1.00288888889,3.70355555555,18.7126666667,-0.0162222222233
815.98,1.91755555555,40.4948888889,25.7292222222,29.0888888889,3.30222222222,0.442611111111,1.98288888889,4.34288888888,19.1248888889,0.0655555555557
816.29,1.62666666667,39.7916666667,25.8664444445,28.1437777778,3.05022222221,0.789111111112,1.91966666667,5.0918888889,18.9523333333,0.601888888887
816.59,2.286,39.8401111111,26.2828888889,28.3452222222,3.20549999999,1.17516666667,2.33411111111,5.85133333334,18.8328888889,0.847222222223
816.89,2.42877777778,38.13,25.835,27.7626666666,3.71888888889,1.18416666667,2.82311111111,6.08666666667,19.0497777778,1.06255555556
817.20,1.90788888889,38.4614444444,25.4885555555,28.3424444445,3.71650000001,0.671666666667,2.27411111111,5.708,19.6123333333,0.274777777777
817.50,2.44888888889,39.2743333333,25.5631111111,29.3274444444,4.42955555557,1.47405555555,2.464,6.28866666665,20.3628888889,0.30233333333
817.81,3.90977777778,40.3047777778,26.3333333333,30.1277777778,5.34716666667,2.78155555556,3.92411111111,7.69022222223,21.0578888889,1.99811111111
818.11,5.11744444444,41.3711111111,27.6456666667,31.7481111111,6.33427777779,3.9423888889,5.28422222222,8.76088888889,22.3751111111,3.28177777778
818.41,5.46122222222,42.1654444444,28.5463333333,32.632,7.28827777779,4.78044444446,4.69255555556,9.19644444445,22.9774444444,3.38444444444
818.72,6.54422222222,42.9773333334,29.2766666667,33.1803333333,8.18977777779,5.59383333334,5.43433333333,9.8098888889,23.6253333333,4.42655555556
819.02,8.3571111111,44.8005555556,30.4725555556,34.5324444444,9.57366666667,6.95627777779,6.58822222222,10.8736666666,25.7954444444,6.04222222223
819.33,9.38722222221,45.3275555555,30.369,34.7313333333,9.94411111112,7.3006111111,7.085,11.8677777778,26.4057777778,7.31644444443
819.63,9.64611111113,46.5556666667,30.6852222222,35.299,10.224,7.93977777778,7.22544444446,12.3032222222,27.0724444444,8.26288888889
819.93,10.668,47.9673333333,31.9195555556,36.2753333333,11.0348333333,9.36516666668,8.14611111111,13.2432222222,28.6946666667,10.1253333334
820.24,11.8106666667,49.2522222222,33.1151111111,37.1268888889,11.6213333334,10.4822222222,8.74255555556,14.1795555556,29.3472222222,11.4126666667
820.54,13.2017777778,50.2911111111,34.3678888889,38.2692222222,12.6145,11.5878333333,9.67800000001,15.3735555556,30.278,12.8624444444
820.85,14.5702222222,50.9706666667,35.3614444444,38.8615555556,13.5675,12.7288888889,10.7601111111,16.3704444444,31.0455555555,14.1098888889
821.15,15.0776666667,51.4056666667,36.0373333334,39.3828888889,14.0283888889,13.3330555556,11.2344444444,16.9016666667,31.6688888889,14.6515555556
821.45,15.5754444444,51.9292222222,36.7458888889,39.6804444444,14.3702777778,13.773,11.7602222222,17.3298888889,32.2172222222,15.1227777778
821.76,15.8086666666,52.0648888889,36.8761111111,39.6784444445,14.4207222222,13.8905,12.0668888889,17.5507777778,32.4198888889,15.453
822.06,16.0656666667,52.329,37.1594444445,39.9914444444,14.6678333333,14.1986666667,12.3496666667,17.8425555556,32.7032222222,15.7323333333
822.36,16.0268888889,52.1217777778,37.087,39.8983333333,14.5653888889,14.0781111111,12.3788888889,17.8904444445,32.4967777778,15.7186666667
822.67,16.0425555556,51.8117777778,37.0742222222,39.9164444444,14.5442777778,14.2752777778,12.4362222222,17.8458888889,32.4173333333,15.685
822.97,16.3834444445,51.9878888889,37.3578888889,40.1495555555,14.7434444444,14.5911666667,12.7698888889,18.1371111111,32.6176666667,15.82
823.27,16.6326666666,52.0245555556,37.5862222222,40.2892222222,14.9100555556,14.6732222222,13.0601111111,18.4042222222,32.7152222222,15.9138888889
823.58,16.8147777778,51.9556666667,37.678,40.3706666667,15.1426111111,14.8199444444,13.2834444444,18.6597777778,32.9406666667,15.9513333333
823.88,16.7737777778,51.758,37.6567777778,40.1983333333,15.1347222222,14.8984444444,13.395,18.6156666667,32.9347777778,15.9263333333
824.18,16.3193333333,51.3788888889,37.4074444444,39.9202222222,14.7777222222,14.4960555556,13.2543333333,18.3015555556,32.7043333333,15.6021111111
824.49,15.9798888889,50.8468888889,36.9608888889,39.3714444444,14.4744444445,14.104,12.9448888889,17.9738888889,32.3282222222,15.2232222222
824.79,15.6167777778,50.2974444444,36.2553333333,38.8713333333,14.1928888889,13.9261666667,12.5021111111,17.6463333333,31.6797777778,14.7286666667
825.09,15.3027777778,50.057,35.662,38.6844444444,13.8340555556,13.6512222222,12.014,17.1656666667,31.4418888889,14.2808888889
825.39,15.3784444444,49.6577777778,35.4166666667,38.3857777778,13.8157777778,13.5341111111,11.9162222222,17.2102222222,31.421,14.2512222222
825.70,15.7721111111,49.8804444444,35.7417777778,38.5195555555,14.0943333333,14.1227777778,12.1408888889,17.2543333333,31.8143333333,14.5235555556
826.00,16.1435555556,50.5284444444,36.1931111111,38.7572222222,14.4455,14.2522777778,12.2163333334,17.3345555556,32.255,14.9256666667
826.30,15.8691111111,50.688,36.0741111111,38.8095555556,14.3425,13.923,11.7361111111,16.8668888889,32.1053333334,14.6246666667
826.61,15.1783333333,50.4925555555,35.4087777778,38.363,13.9238333334,13.3980555556,11.1224444444,16.2465555555,31.603,13.9433333333
826.91,14.4605555555,50.4717777778,35.2878888889,38.2307777778,13.3593333333,12.9046111111,10.4784444445,15.6638888889,31.1303333333,13.6306666667
827.21,13.8833333333,49.9087777778,34.708,37.7766666667,12.8251111111,12.3632222222,10.0102222222,15.275,30.4472222222,13.1415555556
827.51,13.6023333333,49.918,34.4504444445,37.8188888889,12.6696666667,12.2895,9.80111111109,15.1872222222,30.2923333333,13.0643333333
827.82,13.3601111111,49.4894444445,34.1965555555,37.503,12.3419444445,11.9986111111,9.65244444443,14.9952222222,30.0204444444,12.9041111111
828.12,13.2021111111,49.3532222222,34.0603333333,37.5795555556,11.9701666667,11.6191111111,9.38677777778,14.9392222222,30.0907777778,12.8416666667
828.42,13.0322222222,49.4818888889,34.4665555555,37.6864444445,11.8540555555,11.4049444445,9.1418888889,15.0774444444,29.8575555556,12.811
828.72,11.6243333333,48.6338888889,33.7108888889,36.7904444444,10.5638888889,10.2355555556,8.03111111112,13.9644444444,28.7211111111,11.5414444445
829.02,10.0774444444,47.5962222222,32.6188888889,35.7034444444,9.16550000002,8.81222222222,6.30355555556,12.9518888889,27.3493333333,10.3464444445
829.33,8.84200000001,46.6855555556,31.9083333334,34.7208888889,7.77783333333,7.7826111111,4.979,11.9736666667,25.9257777778,9.21711111112
829.63,8.08455555555,45.1493333333,31.1774444444,33.665,6.78905555554,7.04305555556,4.11477777778,11.2043333333,25.2901111111,8.6651111111
829.93,6.36944444444,43.8545555556,30.4316666667,32.3897777778,4.86544444444,5.63205555554,2.02866666667,9.93166666668,23.9207777778,7.04155555554
830.23,5.90244444444,42.149,29.3352222222,30.7984444444,3.99794444444,4.93761111112,1.53844444444,9.20677777778,23.2563333334,5.99066666667
830.54,6.15944444444,41.8425555556,29.9615555556,30.6121111111,4.24133333333,5.89422222221,1.91177777778,9.70411111111,23.9743333333,6.45144444446
830.84,5.968,41.4536666667,30.0487777778,30.1188888889,3.501,5.51361111111,1.17388888889,9.22433333334,23.7875555556,6.09377777778
831.14,6.25188888889,42.9526666667,30.6904444445,31.0174444445,3.5805,5.67627777779,1.10833333333,9.22133333332,24.2398888889,6.08122222222
831.44,6.19577777778,43.164,30.2768888889,30.6484444445,3.7175,5.80355555554,1.44577777778,8.72900000001,24.2737777778,6.36111111111
831.74,7.034,43.6757777778,30.3244444444,31.2621111111,4.87822222222,6.49977777779,2.86555555556,9.43066666667,25.4395555555,6.81233333333
832.04,9.41211111112,45.7767777778,32.2333333333,33.1621111111,7.01611111112,8.15916666667,4.90166666667,11.429,27.185,8.8618888889
832.35,11.8881111111,47.3416666666,34.0104444444,35.0537777778,9.59055555558,10.4507777778,7.49233333335,13.7638888889,29.2597777778,11.2887777778
832.65,12.4492222222,47.951,34.236,35.1592222222,10.1048333333,10.9970555556,8.0298888889,14.2235555556,29.7853333334,11.8164444445
832.95,12.8953333333,48.3218888889,34.6547777778,35.7734444444,10.6144444445,11.2896666667,8.91211111111,14.7184444444,29.5525555556,12.1816666667
833.25,14.1105555555,48.8045555556,35.2135555556,36.7267777778,11.8183888889,12.3690555556,10.0904444444,15.6236666667,30.119,13.2241111111
833.55,14.2793333333,49.7837777778,35.2925555555,37.3577777778,11.7775555556,12.1436666667,10.0697777778,15.6383333333,30.3151111111,13.3615555555
833.85,14.634,50.6337777778,35.1694444444,38.0101111111,12.1295555556,11.7972222222,10.3416666667,15.4557777778,30.527,13.2617777778
