wavelength,Back_ThrBonm,Belly_ThrBonm,Breast_ThrBonm,Crissum_ThrBonm,Crown_ThrBonm,DorTail_ThrBonm,Patch10_ThrBonm,Patch11_ThrBonm,Rump_ThrBonm,Throat_ThrBonm,WingTip_ThrBonm
656.04,10.2500666667,64.5823333333,61.4361333333,53.3291666667,15.7466666667,12.5227333333,16.1008,13.3138666666,55.3171333333,18.4507,13.0348333333
656.37,10.2199333333,64.7281333334,61.6091333333,53.4176,15.7903333333,12.4961333333,16.0647333333,13.3556,55.4236,18.4402,13.0265333333
656.69,10.151,64.6196666667,61.5590666667,53.3153666667,15.7317333334,12.426,16.0650666667,13.3303333333,55.3057333333,18.4554666667,12.9912222222
657.02,10.1426,64.7144,61.665,53.3756666667,15.7046666667,12.358,16.0430666667,13.3288666667,55.3584,18.4608333333,12.9609777778
657.35,10.123,64.7398666667,61.7317333333,53.4166666667,15.721,12.3164666667,16.0372666667,13.334,55.3998666667,18.4754333333,12.9437111111
657.68,10.1582666667,64.9613333333,61.9014,53.5943666667,15.8198666667,12.3712,16.1528,13.3782,55.5753333334,18.6161333333,13.0673888889
658.01,10.2030666667,65.1216,62.1430666667,53.7518666667,15.9080666667,12.4393333333,16.2232,13.3994666667,55.7874666667,18.7067,13.1440333333
658.34,10.3039333333,65.2452666667,62.2219333333,53.8119666667,16.0394666667,12.5442,16.3496666667,13.4750666666,55.8626,18.7952,13.2484888889
658.66,10.3783333333,65.3279333333,62.2890666667,53.8626333333,16.0420666667,12.583,16.365,13.4626,55.9427333333,18.8710333333,13.2907222222
658.99,10.4260666667,65.3780666667,62.3262666667,53.9503666667,16.0993333333,12.6059333333,16.4498666667,13.5568,55.9920666667,18.9203,13.3805888889
659.32,10.4056,65.3690666667,62.3267333333,53.9661666667,16.1051333333,12.6119333333,16.405,13.5136,56.0189333333,18.9593,13.3483666667
659.65,10.3482,65.1249333333,62.0842,53.7638666667,16.0110666667,12.6157333333,16.3198,13.4202,55.8674,18.8661,13.2757
659.98,10.3327333333,64.9758,61.9924666667,53.6849666667,15.9827333333,12.6236666667,16.3313333333,13.3862,55.8109333333,18.8674,13.3226111111
660.31,10.3213333333,64.9409333333,61.9131333333,53.6150666667,15.9786666667,12.6554,16.3166,13.3809333333,55.848,18.7970333333,13.3338444444
660.63,10.4044666667,64.8741333333,61.826,53.5925666667,16.0483333333,12.7562666667,16.3554666667,13.438,55.8203333333,18.8325333333,13.4043222222
660.96,10.4636666667,64.9022666667,61.8798666667,53.5891333333,16.0717333333,12.7826666667,16.4091333333,13.4256,55.8275333333,18.8529,13.4679666667
661.29,10.4394666667,64.8752666667,61.8867333333,53.5582,16.0124,12.7920666667,16.3245333333,13.3586,55.7782,18.7313666667,13.4392555556
661.62,10.3710666667,64.6806666667,61.6960666667,53.3791,15.9258666667,12.7492,16.244,13.2761333333,55.5916666667,18.5992333333,13.3741333333
661.94,10.3796666667,64.5524666667,61.6248,53.3399666667,15.9347333333,12.7858666666,16.3145333333,13.3035333333,55.6063333334,18.6547,13.4236666667
662.27,10.4501333333,64.5473333333,61.6648,53.4018,16.0054,12.8274,16.3742,13.3914,55.6954,18.6235,13.4776111111
662.60,10.4984666667,64.5038,61.6562666667,53.3777,16.0012,12.9058666667,16.373,13.3671333333,55.7549333333,18.6061333333,13.4769555555
662.93,10.6090666666,64.5741333333,61.7378666667,53.4425666667,16.0863333333,13.0450666667,16.4618,13.4557333333,55.8541333333,18.6814333333,13.6583666667
663.26,10.6046666667,64.6649333333,61.8488666667,53.5015333333,16.0692,12.9690666667,16.4433333333,13.4413333333,55.9317333334,18.6933333333,13.6585222222
663.58,10.6127333333,64.7060666667,61.9064666667,53.549,16.0521333333,12.9918,16.402,13.4506666667,55.9338666667,18.6898333333,13.6394888889
663.91,10.5542,64.6798666667,61.8853333333,53.4871333333,15.9376666666,12.9212,16.2992,13.3518,55.8287333333,18.6441,13.6143111111
664.24,10.4674,64.6296,61.9218,53.4462666667,15.8676,12.844,16.2582,13.3076666667,55.8,18.6278,13.5737777778
664.57,10.5257333333,64.6462,61.9660666667,53.4582,15.8769333333,12.9372666667,16.2938666667,13.366,55.8873333333,18.6756666667,13.6162777778
664.89,10.4392666667,64.5214,61.8667333333,53.3231333333,15.7742,12.8478666667,16.2482666667,13.3020666667,55.8525333333,18.5438,13.5274888889
665.22,10.4346666667,64.4296666667,61.716,53.2749666667,15.7414666667,12.8523333333,16.2293333333,13.3097333333,55.7772666667,18.5924333333,13.5144222222
665.55,10.3726,64.406,61.6656666667,53.2207666667,15.6588666667,12.7559333333,16.1180666667,13.2072,55.68,18.4695666667,13.4504111111
665.87,10.2993333333,64.4957333333,61.7188666667,53.1951666667,15.6358666667,12.7636,16.1066666667,13.2298,55.6615333333,18.5072,13.3981777778
666.20,10.1877333333,64.4477333333,61.6828666667,53.1551666667,15.5031333333,12.6928,16.027,13.1288666667,55.6559333333,18.4395,13.3344666667
666.53,10.0675333333,64.4568,61.7758666667,53.1060666667,15.4600666667,12.5687333333,15.9186,13.0526666667,55.6326666667,18.3433333333,13.1904555555
666.86,10.1007333333,64.4421333333,61.7808,53.1202666667,15.5185333334,12.6462,15.9563333333,13.0892666667,55.6494,18.3553333333,13.2609333333
667.18,10.0832,64.3868,61.7351333333,53.081,15.5176,12.6067333333,15.8862666667,13.0437333333,55.6339333333,18.3324333333,13.1865777778
667.51,10.1015333333,64.4131333333,61.7421333333,53.1988,15.5566666667,12.6126,15.9446,13.0982,55.7492666667,18.3573666667,13.1247333333
667.84,10.1039333333,64.3496666667,61.7225333333,53.1485666667,15.5706666667,12.6622,15.9560666667,13.1094666667,55.7415333334,18.3818,13.1399888889
668.16,9.96846666666,64.1674666667,61.5052,53.0289333333,15.4968666667,12.5136666667,15.864,12.9789333333,55.6164666667,18.3157666667,13.0526222222
668.49,9.89646666667,64.1310666667,61.5287333333,53.0287,15.3898,12.409,15.7225333333,12.9104666667,55.5552,18.3059,12.9385
668.82,9.9202,64.3176,61.6484666667,53.1350333333,15.4109333333,12.4152666667,15.7506666667,12.9562666667,55.7224666667,18.3202,12.9494
669.14,9.90133333333,64.3496666667,61.6878666667,53.1079333333,15.3609333333,12.4249333333,15.7279333333,12.9363333334,55.7868,18.3212,12.9843333333
669.47,9.84686666666,64.2963333333,61.6015333333,53.0828666667,15.3125333333,12.3584,15.6266666667,12.7624666667,55.7713333333,18.2717333333,12.9177666667
669.80,9.93813333332,64.3482666666,61.629,53.0353666667,15.4318666667,12.3716,15.699,12.8137333333,55.7341333333,18.2873333333,12.9897777778
670.13,9.95433333333,64.2157333334,61.5022666667,52.9892333333,15.3544,12.3654666667,15.711,12.8066666667,55.6868,18.2741666667,12.9283555556
670.45,9.85153333335,64.2324,61.5073333333,53.0207,15.2449333333,12.3014666667,15.6602666667,12.7497333333,55.7508,18.2072666667,12.8188444445
670.78,9.93706666666,64.3141333333,61.6184666667,53.0546666667,15.3238,12.3988,15.7825333333,12.7769333333,55.838,18.2694,12.8777888889
671.10,10.0072,64.2834,61.6645333333,53.0022666667,15.3351333333,12.4629333333,15.7645333333,12.7702,55.7290666667,18.2944,12.9585222222
671.43,10.0494,64.4097333333,61.8756,53.1732,15.3104666667,12.4722,15.7812,12.7449333333,55.8324666667,18.2368333333,12.9758666666
671.76,10.1855333333,64.6872,62.1710666667,53.406,15.4074,12.6416666667,15.9056,12.856,56.01,18.2894666667,13.0859777778
672.08,10.1962666667,64.6503333333,62.0755333333,53.3819,15.4757333333,12.7464,15.9656666667,12.9234666667,55.9766,18.2801,13.1554777778
672.41,9.99526666667,64.6132666667,62.0747333333,53.3687666667,15.2892666667,12.5872666667,15.7934666667,12.7091333333,55.9178,18.0507,13.0148444445
672.74,9.91826666667,64.4867333333,62.0276,53.3453333333,15.2152666667,12.5119333333,15.7243333333,12.6558666667,55.8694,17.9982666667,12.9315444445
673.06,9.87859999999,64.3246,62.0003333333,53.2924,15.1826666667,12.44,15.7118666667,12.6509333333,55.7566666667,17.8795333333,12.9187666667
673.39,9.87706666668,64.3758666667,62.0840666667,53.4178333333,15.178,12.4644,15.6767333333,12.6635333333,55.8063333333,17.9346666667,12.9082666667
673.72,9.94633333334,64.5152,62.2223333333,53.5100666667,15.2766,12.5672,15.7940666667,12.7782666667,55.893,18.0078,13.0290444444
674.04,10.062,64.4914666667,62.3170666667,53.5356,15.3449333333,12.642,15.7922666667,12.8423333334,55.8926666667,18.0971,13.0941888889
674.37,10.1023333333,64.4227333333,62.2240666667,53.5152333333,15.3311333334,12.6855333333,15.8188666667,12.9232666667,55.8786,18.0879666667,13.1739333333
674.69,10.1586,64.5316,62.3584666667,53.5675666667,15.4162,12.7698,15.8912666667,12.9695333333,56.0146666667,18.1764333334,13.2347444445
675.02,10.1074666667,64.5600666667,62.1455333333,53.4118,15.3725333333,12.7213333333,15.8504666667,12.9409333333,55.9332,18.0744333333,13.1951111111
675.35,10.0712,64.461,62.0093333333,53.3423,15.3684666667,12.7616,15.7874666667,13.0118666667,55.9818666667,18.1186,13.1666222222
675.67,10.2049333333,64.4687333333,62.1723333333,53.404,15.4498666667,12.7796,15.8445333333,13.0227333333,56.0368,18.1782666667,13.2427888889
676.00,10.5272,64.6084,62.4655333333,53.5967333333,15.7650666667,13.0068666667,16.1684,13.2899333333,56.2146,18.4916333333,13.5172888889
676.32,10.5658666667,64.8224666667,62.6626,53.7888333333,15.8955333333,13.0833333333,16.229,13.3744666667,56.3759333333,18.5446,13.5383222222
676.65,10.6692,64.8712666667,62.6985333333,53.8163333333,15.9688666667,13.2334,16.3252,13.5388,56.5010666667,18.6958,13.6972222222
676.97,10.7622666667,64.725,62.6466666667,53.7387,16.0099333333,13.3196666667,16.4363333334,13.5872666667,56.4162,18.7572666667,13.764
677.30,10.6544,64.6821333333,62.5978666667,53.6629333333,15.8694,13.2266666666,16.3285333333,13.4616666666,56.3834666667,18.6822666666,13.6836888889
677.63,10.5767333333,64.7106666666,62.5392,53.5988,15.8471333333,13.1643333333,16.3652666667,13.3684666667,56.3168666667,18.6807666667,13.6397888889
677.95,10.4362,64.8778,62.6614,53.7053333333,15.796,13.0828666666,16.3254,13.2616666667,56.3886,18.6517333333,13.5762
678.28,10.3744666667,64.7481333333,62.5324666667,53.6461333333,15.7212666667,12.9626,16.2616666667,13.2,56.3074666667,18.5118,13.5340111111
678.60,10.4223333333,64.827,62.7101333333,53.8514333333,15.8566666667,13.019,16.3351333333,13.2629333333,56.4327333333,18.6497333333,13.6199555555
678.93,10.4508,64.9762666667,62.8776,53.8834666667,15.8757333333,12.9966666667,16.3482,13.2124,56.4577333333,18.702,13.6737444444
679.25,10.4646,65.2346666667,62.9957333333,54.0149333333,15.867,13.0502,16.4092666667,13.2334,56.6234,18.775,13.7192666667
679.58,10.4759333333,65.1599333333,62.904,53.9554333333,15.8502,13.1536666667,16.3588,13.2616,56.5686,18.7789,13.7649777778
679.90,10.5394,65.0926666667,62.8765333333,53.9210333333,15.8263333333,13.2172666667,16.3776666667,13.2749333333,56.5320666667,18.8322333333,13.8132333333
680.23,10.6205333333,65.356,63.176,54.1549333333,15.847,13.2451333333,16.4720666667,13.3246666667,56.7232666667,18.9085666667,13.8674222222
680.55,10.4962,65.5347333333,63.3067333333,54.2454333333,15.7838666667,13.1662666667,16.3836666667,13.2863333333,56.8305333333,18.8132333333,13.8336888889
680.88,10.5308,65.5388,63.3219333333,54.2387,15.7892,13.1883333333,16.3574,13.2617333333,56.8105333333,18.793,13.8257666667
681.20,10.5336,65.5358,63.3615333333,54.2633,15.7852,13.221,16.3017333333,13.2784,56.8412666667,18.7653333333,13.8335666667
681.53,10.5953333333,65.4260666667,63.2634,54.2158666667,15.7864,13.2834,16.2733333333,13.3140666667,56.7148666667,18.7910666667,13.8537333333
681.85,10.5893333333,65.4137333333,63.301,54.1739666667,15.7974,13.3595333333,16.2772666666,13.3112,56.7152666667,18.8751,13.8686777778
682.18,10.5578666667,65.3688,63.2502,54.0398666667,15.6758666667,13.2840666667,16.2091333333,13.2380666667,56.7232,18.8454,13.7932222222
682.50,10.5084666667,65.2094666667,63.1839333333,53.9796,15.4976666667,13.1908666667,16.1249333333,13.1294,56.5778,18.7078333333,13.6751444445
682.83,10.6421333333,65.146,63.1270666667,54.0072,15.6136666667,13.3515333334,16.2198666666,13.2812666667,56.5473333333,18.7686333333,13.7892111111
683.15,10.5986666667,65.1726,63.1467333333,54.0259333333,15.5541333333,13.3103333333,16.2116,13.2536,56.5952,18.7358,13.7505888889
683.48,10.6038,65.1941333334,63.1522,53.9987333333,15.5639333333,13.3287333333,16.1981333333,13.2411333333,56.5396666667,18.7221,13.7716555556
683.80,10.5242,64.8641333333,62.8932666667,53.7683666667,15.5027333333,13.2702,16.1048666667,13.1586666667,56.3445333333,18.6046,13.6979666667
684.13,10.4514,64.6968,62.7095333333,53.6733666667,15.3421333333,13.1468,15.9722666667,12.9288666667,56.2541333333,18.4912,13.5459777778
684.45,10.4776,64.4738666667,62.5674,53.6578333333,15.2988,13.1685333333,15.9682,12.9401333334,56.0852,18.5079333333,13.5921666667
684.78,10.5383333333,64.5760666667,62.5829333333,53.6965,15.2536666667,13.2386,15.9968,12.9935333333,56.0364666667,18.5201666667,13.6286111111
685.10,10.5336666667,64.7523333333,62.8149333333,53.8760666667,15.2477333333,13.2564666667,16.0744666667,12.9927333333,56.2556,18.5959,13.6731333333
685.43,10.6136666667,64.9216,62.9234,53.9349333333,15.317,13.2657333333,16.1515333333,13.0455333333,56.3600666667,18.6836666667,13.7043444445
685.75,10.6213333333,64.8217333333,62.8533333333,53.9304666667,15.3004,13.2927333333,16.1636,13.0506,56.2158,18.6668333333,13.6945888889
686.08,10.5746,64.824,62.8725333333,53.9966666667,15.3627333333,13.3264666667,16.1804666667,13.1048,56.2827333333,18.73,13.7499777778
686.40,10.3459333333,64.6065333333,62.8195333333,53.8127,15.1563333333,13.0337333333,15.9478666667,12.8393333333,56.1780666667,18.5136333333,13.5561444445
686.72,10.3441333333,64.4424,62.7336,53.7331,15.1398,12.9918666667,15.9274,12.7887333333,56.0913333333,18.5102666667,13.5442555556
687.05,10.2631333333,64.4656,62.7183333333,53.6505666667,15.0336666667,12.9048666667,15.8892,12.7144,56.1455333333,18.4775333333,13.4289888889
687.37,10.261,64.6358666667,62.6982,53.6923,15.0683333333,12.9394666667,15.8892666666,12.6554666667,56.1409333333,18.5270666667,13.4461888889
687.70,10.266,64.5744,62.734,53.6693666667,15.1168666667,13.0021333334,15.9899333333,12.7659333333,56.1438,18.5800666667,13.5292
688.02,10.2313333333,64.8222,62.8433333333,53.7004333333,15.1394,13.0105333333,16.0176666667,12.7817333334,56.2870666667,18.5709666667,13.5308
688.34,10.1865333333,64.7920666667,62.8420666667,53.7109333333,15.075,12.9282666667,16.0216,12.7219333333,56.366,18.5244,13.5159222222
688.67,10.2637333333,64.7991333333,62.8559333333,53.7139333334,15.1738,12.9712666666,16.0426,12.7446,56.4418,18.5511333333,13.5744111111
688.99,10.1944666667,64.7302666667,62.7877333333,53.8261333333,15.1232,13.0,15.9754666666,12.7309333333,56.39,18.4676333333,13.5674111111
689.32,10.2152,64.7246666667,62.8932666666,53.905,15.1588,13.0892666667,15.9569333333,12.7974,56.5364,18.4465,13.6323111111
689.64,10.2918,64.6094666667,62.7774666666,53.7678666667,15.2021333333,13.1457333333,15.9519333333,12.8350666667,56.4207333333,18.4146,13.6718333333
689.96,10.3775333333,64.6128,62.7984666667,53.8002666667,15.2648666667,13.2728,16.0906666667,12.9836666667,56.4064666667,18.5567333333,13.7387555556
