wavelength,Back_LanLeum,Belly_LanLeum,Breast_LanLeum,Crissum_LanLeum,Crown_LanLeum,DorTail_LanLeum,Patch10_LanLeum,Rump_LanLeum,Throat_LanLeum,WingTip_LanLeum
252.41,8.91373333334,11.2091333334,10.2487333333,10.0789666667,8.83438571429,13.385437037,23.6152666667,5.42286666667,11.0281666667,13.6278666667
252.79,9.35656666667,11.5476939394,10.5681333333,10.3634666667,8.92648571429,13.5904925926,23.7844,5.99,11.2699,14.0141666667
253.16,9.8127,12.0140606061,10.9068,10.8728666667,9.36232380953,14.0243407408,24.4954666667,6.6582,11.4174666667,14.0826666667
253.54,8.69216666667,11.3583878788,10.4459333333,9.33336666666,8.69641904763,12.9809703704,23.6518666667,5.9278,10.1017,13.1422666667
253.91,7.38046666666,9.77156060607,8.70946666667,8.25643333334,8.02985714285,12.3479592593,22.564,4.4616,8.34606666666,11.5128666667
254.28,6.6755,9.07452121212,8.01400000001,7.71913333333,7.40523809524,11.9561555556,22.1312,3.6636,7.38893333334,10.5679666667
254.66,6.72286666667,9.06365151517,8.07126666666,7.837,7.64318571429,12.1857703704,22.8277333333,3.65166666666,7.50939999999,10.6507333333
255.03,6.6228,9.33811212123,8.15033333333,7.59376666666,7.39522380953,12.4185259259,23.3088666667,3.48453333333,7.78909999999,10.7223
255.41,6.74253333333,9.30503030303,7.82173333333,7.72550000001,7.4425047619,12.6932074074,23.3029333333,3.07993333333,7.74069999999,10.6382666667
255.78,8.41943333333,11.1755757576,9.47306666665,9.30116666667,9.10435714287,14.2966703704,24.7260666667,5.26866666667,9.12366666667,12.3422333333
256.15,11.3444666667,13.4675636364,11.2429333333,12.4707666667,11.8815333333,16.3363962963,26.3318666667,7.9046,11.3445,15.0937666667
256.53,12.1715333333,14.4121969697,12.4803333333,13.4166333333,13.0791476191,17.7640629629,26.9803333333,9.39213333335,13.0735,16.2206
256.90,11.1631333333,13.3129060606,10.9701333333,12.4320666667,12.5267380952,16.9419592593,26.0138,8.32193333335,12.1563,15.085
257.28,10.9063666667,13.1651575758,10.1632,11.4818666667,12.0680047619,16.5550259259,25.8763333333,7.82646666667,11.5464,15.0473333333
257.65,10.981,12.8415242424,9.50946666667,11.5565333333,11.6690952381,16.4857259259,25.1911333333,8.04939999999,12.3021,15.3147666666
258.02,10.0983,12.372469697,8.61306666667,10.6712666667,10.5909476191,15.3592592593,24.3337333333,7.73813333333,11.5158666667,14.5507333333
258.40,9.5519,12.2271242424,8.48799999999,10.0578666667,10.3300285714,15.1646111111,23.9027333333,8.1758,10.9713,14.1803333333
258.77,7.97243333333,10.8649787879,7.22593333334,8.78156666667,8.95634285713,13.8218,22.2822,7.0412,9.45063333333,12.5018333333
259.15,7.3994,10.2803424242,6.79786666667,8.73143333334,8.72297619047,13.2980333333,21.7103333333,6.7148,8.88446666666,11.9226
259.52,6.95163333333,9.82922424243,6.72286666667,8.24216666667,8.29178571428,13.1183740741,21.5010666667,6.30553333333,8.55909999999,11.3526333333
259.89,6.1488,8.85921212122,6.27866666667,7.35606666667,7.66902857142,12.4729185185,20.8211333334,5.60093333333,7.8813,10.5669333333
260.27,5.61106666667,8.30470909091,6.1236,6.83866666667,7.13347142858,12.1749037037,20.4128666667,5.19273333333,7.6408,10.116
260.64,4.88196666667,7.61464545456,5.67886666667,6.1636,6.40182857142,11.6526037037,19.9891333333,4.61873333333,6.836,9.5529
261.01,5.02716666667,7.67093030303,6.093,6.28253333333,6.40092380953,12.0468814815,20.1874666667,4.7872,7.1158,9.75463333334
261.39,5.17,7.55302121213,6.428,6.708,6.43173333333,12.2413444444,20.3254666667,5.09766666667,7.22696666667,9.81013333335
261.76,5.27326666667,7.67560909091,6.76253333333,6.88573333333,6.59571904763,12.4108592593,20.4638,5.13526666667,7.1029,9.83619999999
262.13,5.60683333333,8.04290606059,7.5144,7.38736666667,7.07899999999,12.9704296296,20.8554666667,5.58373333333,7.47403333333,10.3332333333
262.51,5.87336666667,8.48019393939,8.20766666667,8.2367,7.43305238095,13.5022851852,21.35,5.973,8.10796666667,10.6978666667
262.88,6.04293333333,8.36748484849,8.4852,8.3666,7.2173952381,13.5304925926,21.4439333333,5.86246666667,8.19283333333,10.7813333333
263.25,6.2411,8.12040909091,8.5128,8.09743333333,6.95311428571,13.4795185185,21.6922666667,5.68713333333,8.25903333333,10.9078
263.63,6.7599,8.49272424243,9.02660000001,8.71823333333,7.35348095237,13.9297666667,22.2070666666,6.21393333333,8.71836666667,11.7714333333
264.00,7.00953333333,8.88247878789,8.82773333332,8.96850000001,7.34052857143,14.2073259259,22.51,6.13393333333,8.54,12.1304666667
264.37,6.72806666667,9.00304545455,8.76580000001,8.99593333333,7.25940476191,14.145937037,22.7275333333,5.8634,8.18266666666,12.3097
264.75,6.33976666667,8.59382121212,7.851,8.9547,7.02409047619,13.4336111111,21.9352,5.327,7.64079999999,11.7443333333
265.12,6.4643,9.15021515151,8.00753333333,9.2253,7.72971904763,13.4267888889,22.0114,5.71773333333,7.7705,12.024
265.49,5.66516666667,8.6985,7.26753333334,8.30683333333,7.12494285715,12.6211740741,21.2333333333,4.85133333333,6.85446666667,11.1580666667
265.87,4.90313333333,7.61044242423,6.55593333333,7.387,6.26922380953,11.4253925926,20.3386,3.8472,5.65096666667,10.1692666667
266.24,4.17626666667,6.64400606061,5.65153333333,6.22436666667,5.27835238095,10.3827037037,19.2816,3.18793333333,4.74023333333,8.90170000001
266.61,3.32463333333,5.39835757576,4.29806666667,4.74853333333,4.24266190476,9.52593333333,18.0646666667,2.3396,3.81286666667,7.86236666667
266.98,4.59756666667,6.56988787878,5.34433333333,5.72893333333,5.59451428571,10.6966666667,19.1258666667,3.61273333333,5.36386666667,9.19796666666
267.36,4.9358,7.29065757575,5.84813333333,5.92036666667,6.28031428571,11.1087703704,19.2669333333,4.259,5.91753333333,9.7406
267.73,4.24183333333,6.78408787879,5.25706666667,5.6643,5.88247142857,10.6992888889,18.5382,3.87886666667,5.2596,9.10213333333
268.10,4.53866666667,7.10972424243,5.74926666667,5.88943333333,6.30161428571,10.9831851852,18.996,4.16926666667,5.73653333333,9.48023333333
268.48,4.9711,7.06858484849,5.71713333333,5.97836666667,6.36484761905,11.0126444444,18.7993333334,4.4612,5.76486666667,9.56039999999
268.85,5.50686666667,7.86047878789,6.44846666667,6.33443333333,6.91893809523,11.7759370371,19.3853333333,5.11526666667,6.43376666667,10.1290333333
269.22,4.90573333333,7.19223636363,5.8036,5.8011,6.0894952381,11.2254185185,19.0376666667,4.43453333334,5.8283,9.42216666667
269.59,4.73003333333,7.12853636364,5.6598,5.64986666667,5.96092857143,11.2551037037,18.5428,4.396,5.69586666667,9.31976666666
269.97,5.41926666667,8.13631818181,6.35373333333,6.66656666667,7.03878571428,12.1346555556,19.1870666667,5.251,6.89103333333,10.2337
270.34,5.23053333333,7.98580606061,6.13846666667,6.7015,6.79247142857,12.1230888889,19.1243333333,4.76253333333,6.80336666667,10.0673
270.71,6.2835,9.06976060606,7.5134,7.8673,7.87759047619,12.8611814815,20.0849333333,5.86466666667,7.75756666667,11.1873333333
271.09,6.70363333333,9.53719393938,7.98173333333,8.36576666667,8.35847619047,13.1971555555,20.4427333333,6.34986666667,7.7821,11.4995666667
271.46,6.83536666667,9.44776060606,8.20406666667,8.66463333333,8.28438571429,13.3554111111,20.5668666667,6.53326666667,7.64566666667,11.3582333333
271.83,7.9042,10.4776787879,9.06973333332,9.22836666666,9.19043333334,14.0398740741,21.4346666667,7.4704,8.5513,12.3166333333
272.20,7.4678,10.0678242424,8.67366666667,8.71056666667,8.83838095238,13.4832444444,20.5367333333,7.2462,8.18553333333,11.8066333333
272.58,6.97323333333,9.73005151516,8.35513333332,8.34176666667,8.47092380952,13.2076777778,20.2764666667,6.79913333333,7.93886666667,11.2057333333
272.95,6.90816666667,9.37796060607,8.01426666666,8.21646666667,8.32192380953,12.7853814815,20.0974,6.62173333333,7.83646666667,11.0330666667
273.32,7.3263,9.6826030303,8.35466666667,8.60250000001,8.70451904761,12.9484925926,20.3278,6.98346666667,8.18716666667,11.3378333333
273.69,7.38536666667,9.60019696969,8.37486666667,8.58916666667,8.68693809523,12.7339740741,20.3836666667,6.915,8.52153333334,11.5594666667
274.06,7.20163333333,9.45231515152,8.14199999999,8.21556666667,8.38226190476,12.5572148148,20.3438666667,6.77473333333,8.07243333334,11.3865333334
274.44,7.7222,10.1775030303,8.56579999999,8.74819999999,9.17471904763,13.0547444444,21.0946666667,7.7576,8.8012,12.1287666667
274.81,6.90833333333,9.50137575758,7.52386666667,7.94026666667,8.22036666667,12.3973296296,20.4794,6.74386666667,7.75333333333,11.2756333333
275.18,6.00586666667,8.65912727272,6.52066666667,7.05453333333,7.3872904762,11.6937407407,19.6665333333,5.81613333333,6.81476666667,10.4418666667
275.55,5.9447,8.70518787879,6.44306666666,6.95253333333,7.55022857142,11.6711888889,19.5916,5.764,6.93753333333,10.6038666667
275.93,4.82926666667,7.64207575758,5.25273333333,5.83766666667,6.34436190477,10.7755407407,18.7411333333,4.57873333333,5.6958,9.27736666666
276.30,4.42006666667,7.19619393939,4.7146,5.60533333333,5.83630000001,10.5708259259,18.711,3.99166666667,5.17243333333,8.74546666666
276.67,4.35693333334,7.22056969697,4.3852,5.36656666667,5.61893333334,10.3857481481,18.7162666666,3.84166666667,5.07853333333,8.61556666667
277.04,4.27513333333,7.25775454545,4.3416,5.15073333333,5.5746904762,10.4477037037,18.6760666667,3.80553333333,4.8824,8.48153333334
277.41,3.70453333333,6.85930303031,3.87926666667,4.3869,4.87405238096,10.2289851852,18.0363333333,3.25673333333,4.5186,8.00283333333
277.79,4.21753333333,7.26627575757,4.19633333333,4.86963333333,5.18599523809,10.9051,18.2077333333,3.61793333333,4.56846666667,7.96343333334
278.16,4.72536666667,7.59112424242,4.59833333333,5.3003,5.51027142858,11.5819185185,18.5771333334,4.08,5.22976666667,8.22133333333
278.53,4.27703333333,6.77822121211,4.20933333333,4.7559,4.92173809524,11.2326111111,17.6921333333,3.2562,4.68793333333,7.4725
278.90,4.535,6.89718484849,4.61326666667,4.9035,5.34110476191,11.4338296296,17.9051333333,3.58186666667,5.06003333333,7.67946666667
279.27,4.8384,6.88029090909,4.86793333333,4.81103333333,5.71001428572,11.5718333333,18.0736666667,3.91613333333,5.53283333333,7.77106666667
279.64,4.64156666667,6.71329090909,4.72466666667,4.6888,5.50811904762,11.4213666667,17.8152,3.78966666667,5.41253333333,7.4152
280.02,5.7254,7.75124545455,6.1356,5.81386666667,6.75632857143,12.2310814815,18.5663333333,5.0734,6.67103333333,8.69823333332
280.39,6.1896,8.13816363637,6.62886666667,6.12026666667,7.37614761904,12.6577185185,19.1088666667,5.59066666667,7.28473333333,9.20763333334
280.76,6.60903333333,8.68664545453,7.25113333334,6.76546666667,8.0975095238,13.0665666667,19.6586,6.20573333333,7.6893,9.75509999999
281.13,6.79626666667,9.03816969696,7.65893333333,7.16086666667,8.56928095237,13.2881407407,19.932,6.51526666667,8.03546666667,10.0677
281.50,7.3813,9.53254545455,8.08453333334,7.71833333334,9.14146666666,13.7438222222,20.5190666667,6.9378,8.40586666667,10.5868333333
281.87,7.68273333333,9.69126666667,8.40639999999,7.8291,9.49446666667,13.8331925926,20.7939333333,7.11493333333,8.66856666667,11.0123
282.25,7.21606666667,9.24627575757,8.03713333333,7.33886666667,9.0940952381,13.3266703704,20.2719333333,6.52886666667,8.15823333333,10.4747666667
282.62,7.37056666667,9.69796060605,8.21193333333,7.67823333333,9.26196190475,13.2541592593,20.4958,6.74626666667,8.2919,10.8089333333
282.99,7.398,9.68378787879,7.98786666667,7.86773333333,9.16963809524,13.1947777778,20.3004,6.7654,8.26353333333,10.818
283.36,6.76833333333,9.45105151515,7.49726666667,7.71813333333,8.52662857142,12.6241814815,19.8586,6.23573333333,7.74576666667,10.3963333333
283.73,6.30036666667,9.07364848483,7.06466666667,7.10493333333,8.05394761904,11.9332629629,19.5084,5.82033333333,7.32406666667,9.92483333333
284.10,5.88133333333,8.8089969697,6.6044,6.74533333333,7.58576190477,11.7608222222,19.3801333333,5.30573333333,6.96013333333,9.60466666667
284.47,5.67306666667,8.6284121212,6.52806666667,6.7642,7.33159047619,11.4803185185,19.0993333333,5.35026666667,6.87613333333,9.53383333334
284.85,5.9148,8.63583030303,6.6608,6.93576666667,7.49855238096,11.6827296297,19.0672,5.424,7.10886666667,9.73866666665
285.22,5.60063333333,8.19431212121,6.23493333333,6.47573333333,6.91654285715,11.2979444444,18.5228,5.022,6.68136666667,9.19813333333
285.59,5.18586666667,7.79476666665,6.00693333333,6.1165,6.62697142858,10.733662963,18.0092,4.6758,6.10336666667,8.84470000001
285.96,4.59196666667,7.36921515151,5.48526666667,5.74636666667,6.10155714286,10.2516703704,17.6969333333,4.30653333333,5.80336666667,8.25779999999
286.33,4.63743333333,7.28670303032,5.40066666667,5.78446666667,6.04361428571,10.038962963,17.7428,4.319,5.7731,8.24406666666
286.70,4.88733333333,7.32885757577,5.541,5.8813,6.16966666667,10.3360148148,17.9129333333,4.557,5.8229,8.33270000001
287.07,5.13876666667,7.44921515151,5.85113333333,5.97143333333,6.47176190476,10.5186518519,18.1648,4.738,6.12296666667,8.52883333334
287.44,5.77976666667,7.85409090909,6.44273333334,6.51783333333,7.08366190476,11.1243407407,18.7872666667,5.27546666667,6.77716666667,9.05786666667
287.82,5.85993333333,7.96987272727,6.52893333333,6.93943333333,7.28482380953,11.4502666667,19.0900666667,5.38333333333,7.02856666667,9.24356666666
288.19,5.77786666667,7.76285757575,6.50973333333,7.15016666667,7.27982857143,11.3464259259,19.0674,5.432,6.96873333333,8.98196666667
288.56,5.9528,8.06811515151,6.66673333334,7.28953333333,7.5528952381,11.5893555556,19.4224666667,5.44993333333,7.0288,8.96216666668
288.93,5.88673333333,7.97823333333,6.5122,7.08566666667,7.44878095237,11.3224481481,19.5930666667,5.33273333333,6.87163333333,8.7834
289.30,6.07093333333,8.03843939394,6.6816,7.4022,7.64549999999,11.3627888889,20.018,5.50526666667,6.97513333333,9.10486666668
289.67,6.64583333333,8.58888484849,7.24879999999,8.07436666667,8.15980476191,12.083937037,20.8835333333,6.15626666667,7.76683333333,9.6566
290.04,6.95536666667,8.82809090909,7.395,8.37313333333,8.42449523809,12.347462963,21.1930666667,6.36473333333,8.11286666667,10.0930666666
290.41,7.34073333333,9.37642424243,7.73986666666,8.92106666667,8.92110476191,12.9685518519,21.9247333333,6.87953333333,8.56923333333,10.6858666667
290.78,7.13776666667,9.45730909091,7.9102,9.0961,8.99835714285,12.8609333333,22.1738666667,6.75233333334,8.8113,10.6720333333
291.15,6.9999,9.54635151514,7.91946666666,9.07443333333,8.91945238096,12.7724407407,22.3398,6.71706666667,8.84503333333,10.6026333333
291.52,6.54203333333,9.24596363637,7.63053333333,8.71773333333,8.65244285715,12.4508148148,22.1982,6.33626666667,8.46843333333,10.1157
291.89,6.82116666667,9.61068181819,7.93573333333,8.72176666666,8.88375238095,12.7092592593,22.5140666667,6.52433333333,8.64453333333,10.315
292.26,6.7779,9.61753636363,8.05806666666,8.49413333333,8.92672857142,12.6326666667,22.7002666667,6.563,8.81156666667,10.2730333333
292.64,6.93966666667,9.80466363637,8.32333333334,8.64410000001,9.03262380953,12.6255037037,23.0881333333,6.73453333333,9.21943333333,10.469
293.01,7.02503333333,10.156439394,8.67300000001,8.73040000001,9.10293333333,12.7941740741,23.3519333333,6.80053333333,9.458,10.6106
293.38,7.22563333333,10.689139394,9.0842,8.8926,9.69413809524,13.067262963,23.9656666667,7.084,10.0325666667,10.8597333333
293.75,6.79533333333,10.3300060606,8.52259999999,8.32476666667,9.28551428573,12.4328925926,23.8123333333,6.673,9.6294,10.3847
294.12,6.4505,10.1801545455,8.55673333333,7.8939,9.07814285714,11.9875962963,23.8834666667,6.28433333333,9.11453333333,10.0190333333
294.49,6.03326666667,9.75029090909,8.24100000001,7.39553333333,8.69431904761,11.5268074074,23.6162,5.83326666667,8.6285,9.61556666665
294.86,5.59963333333,9.20992727273,7.6742,6.69333333333,8.20373809523,11.0079148148,23.418,5.21926666666,7.86596666667,9.10249999999
295.23,5.09403333333,8.81216060606,7.15133333333,6.17343333333,7.77137619047,10.4452222222,23.2279333333,4.65926666667,7.19413333333,8.49163333333
295.60,5.2741,9.02836666666,7.26639999999,6.25873333333,7.74277142858,10.4501074074,23.4036,4.73253333333,7.39743333333,8.567
295.97,5.5176,9.16834545456,7.38833333333,6.58516666666,7.91822380952,10.5899518518,23.7618666667,4.97833333333,7.56043333333,8.67756666667
296.34,5.4792,9.1584909091,7.11473333333,6.5455,7.80241428571,10.5449148148,23.8438,4.8574,7.47826666667,8.75366666667
296.71,5.0751,8.80096060605,6.76373333334,6.2797,7.53480476191,10.3187851852,23.6162,4.65486666667,7.0217,8.52086666667
297.08,4.5681,8.17600606061,6.27273333334,5.7695,7.07969999999,9.81476296296,23.1858,4.28233333333,6.32336666667,8.0407
297.45,4.5164,8.15016969696,6.10873333332,5.69273333333,6.73203333333,9.77346666666,23.2372666667,4.17693333334,6.06416666667,7.92303333333
297.82,4.6179,8.45002727273,6.23693333334,5.86956666666,6.90788571429,9.97212592592,23.4698,4.28146666667,6.17443333333,8.03426666667
298.19,4.61886666667,8.47835757575,6.13093333333,5.88256666667,6.93057619047,10.1417185185,23.6584,4.38653333333,6.28203333333,7.92246666667
298.56,4.50226666667,8.38438787879,5.9298,5.60653333333,6.78204285714,9.97422222222,23.5500666667,4.1802,6.14536666667,7.60283333333
298.93,4.25956666667,8.22988787879,5.5964,5.33593333333,6.46770952381,9.77300000001,23.4987333333,3.9506,5.95186666667,7.3467
299.30,4.69886666667,8.57891515151,5.90839999999,5.71213333333,6.80716666666,10.1345962963,23.899,4.28193333333,6.57643333333,7.94803333333
299.67,4.96603333333,8.76483636364,6.0278,5.95583333334,7.04664761905,10.3934185185,24.3584666667,4.44186666667,6.7336,8.3436
300.04,4.74003333333,8.61501212121,5.66600000001,5.65676666667,6.77755238096,9.95777777777,24.3682666667,4.11346666667,6.6575,8.1271
300.41,5.09686666667,9.03758484848,6.11660000001,5.90276666667,7.14755714287,10.1294259259,24.7948,4.45893333333,6.90103333333,8.37063333334
300.78,6.01953333333,9.94132121212,6.97633333333,6.70983333333,7.87162857143,10.8856703704,25.5870666667,4.9568,7.8257,9.14776666667
301.15,6.61646666667,10.7451121212,7.47346666667,7.37303333333,8.28091428573,11.4529592592,26.5029333333,5.34593333333,8.64050000001,9.70436666667
301.52,6.53883333333,10.6761121212,7.4074,7.25486666667,8.49670952382,11.3939444445,26.6144,5.2172,8.82926666667,9.76186666666
301.89,6.67553333333,10.822030303,7.55713333334,7.1616,8.63691428571,11.6137814815,26.8482,5.19333333333,9.04086666666,9.89596666667
302.26,6.9154,11.0616333333,7.78313333333,7.2875,8.82309047618,11.7071444444,27.0125333333,5.32926666667,9.18593333333,10.0422333333
302.63,6.8617,11.1777393939,7.98780000001,7.45013333333,8.81762380952,11.7281888889,27.3287333333,5.29933333333,9.27870000001,10.075
