wavelength,Back_SerAlbm,Belly_SerAlbm,Breast_SerAlbm,Crissum_SerAlbm,Crown_SerAlbm,DorTail_SerAlbm,Patch10_SerAlbm,Rump_SerAlbm,Throat_SerAlbm,WingTip_SerAlbm
254.28,2.97353333333,2.36833333333,2.9526,4.3976,7.92906666667,9.79139999999,6.23373333332,3.20122222222,7.22473333334,8.52643333333
254.66,1.91966666667,1.441,1.84893333333,3.0778,7.28116666667,8.63506666667,5.07326666667,2.03184444444,6.1176,7.3275
255.03,1.72593333333,1.67513333334,1.94593333333,3.3616,7.85393333333,8.90579999999,5.11566666667,2.35942222222,6.2662,7.28126666667
255.41,1.40993333333,1.5294,1.60086666667,3.0764,7.90626666668,8.90093333333,4.7072,2.29588888889,6.17093333333,6.77736666666
255.78,1.47753333333,1.3858,1.56286666666,3.2174,7.8968,8.80339999999,4.42606666667,2.1164,6.14159999999,6.6912
256.15,0.791199999992,0.710333333332,0.766399999999,2.6044,7.4641,8.29286666668,3.65746666667,1.2128,5.71966666667,6.51409999999
256.53,0.8882,0.681333333334,0.991466666667,2.67646666667,7.44830000001,8.68619999999,3.66173333333,1.27944444444,5.69946666667,6.39893333333
256.90,0.904799999994,0.8936,1.7582,2.72046666667,7.60603333333,8.95193333332,4.18106666667,1.88435555556,5.8706,6.67796666667
257.28,0.950933333334,1.05066666667,2.0332,2.75806666667,7.60696666665,8.42126666667,4.1344,2.16788888889,5.7682,6.78483333333
257.65,0.666666666664,0.5874,1.65033333333,2.4196,7.03963333334,8.12593333334,4.12573333333,1.80588888889,5.4126,6.45930000001
258.02,0.746666666668,0.702266666666,1.86846666667,2.44546666667,6.88253333333,8.09920000001,4.60846666667,1.81591111111,5.38346666667,6.6223
258.40,0.967199999998,0.956800000002,2.08693333333,2.8912,6.83106666667,8.25413333333,5.148,1.98177777778,5.79973333333,7.03406666666
258.77,2.02373333333,1.97013333333,3.157,4.12853333333,7.54696666666,9.17786666667,6.46333333333,2.95873333334,6.85506666667,8.09706666666
259.15,2.59533333333,2.40086666667,3.54926666667,4.46853333333,7.89373333334,9.53646666667,6.88773333333,3.3324,7.32213333333,8.46123333333
259.52,2.9262,2.6054,3.77933333333,4.72466666666,8.08493333334,9.61973333331,7.18186666667,3.50471111111,7.4492,8.7119
259.89,2.80926666667,2.46166666667,3.6444,4.5642,7.8918,9.46900000001,7.12646666667,3.35706666667,7.36666666667,8.58840000001
260.27,2.935,2.5564,3.63093333333,4.71433333333,7.83423333333,9.4222,7.20733333333,3.39228888889,7.34506666667,8.52373333333
260.64,2.85833333333,2.4672,3.38273333333,4.6078,7.7122,9.27373333334,7.1288,3.18591111111,7.249,8.35153333334
261.01,2.86053333333,2.40706666667,3.21726666667,4.62913333333,7.63926666666,9.2564,7.1718,3.03746666667,7.25773333333,8.29346666667
261.39,2.93693333333,2.495,3.3226,4.8192,7.65966666667,9.35439999999,7.28826666667,3.08804444444,7.31,8.40593333334
261.76,3.12533333333,2.72266666667,3.64146666667,5.06726666667,7.97356666666,9.51179999999,7.50753333333,3.28184444444,7.5698,8.69873333333
262.13,3.10926666667,2.72513333333,3.56433333333,5.10366666667,8.042,9.50979999999,7.447,3.19351111111,7.67086666666,8.67856666667
262.51,3.16366666667,2.7784,3.526,5.01346666667,8.01769999999,9.49099999999,7.40666666667,3.24875555556,7.62093333333,8.56230000001
262.88,2.8644,2.5424,3.2006,4.67226666667,7.8418,9.21753333333,6.94066666667,3.04044444444,7.16673333333,8.22313333333
263.25,2.52493333334,2.2754,2.86826666667,4.58473333333,7.50926666667,8.82033333334,6.60413333333,2.66115555556,6.64486666667,7.89809999999
263.63,2.24266666667,2.0864,2.39526666667,4.26806666667,7.10426666667,8.48506666667,6.08986666667,2.26742222222,6.15433333333,7.51659999999
264.00,2.36993333333,2.49013333333,2.66813333333,4.5438,7.40816666667,8.64773333334,6.50666666667,2.55557777778,6.3468,7.85156666666
264.37,1.3568,1.914,2.05793333333,3.862,6.82970000001,7.98953333333,5.88973333333,1.8382,5.719,7.31486666667
264.75,1.43466666667,2.15953333333,2.2938,4.06206666667,6.93319999999,7.96693333334,6.12586666667,2.14682222222,5.9684,7.66590000001
265.12,2.04593333333,2.9106,2.986,4.62446666667,7.58213333334,8.471,6.66666666667,2.76455555556,6.33833333333,8.05020000001
265.49,1.92806666667,2.8144,2.59913333333,4.36773333333,7.45456666667,8.38353333333,6.53693333334,2.51266666667,6.27,7.89753333335
265.87,1.66493333333,2.4956,2.12,4.01953333334,6.91386666667,8.11833333334,5.8866,2.06213333333,5.91906666667,7.38166666667
266.24,2.0818,2.66646666667,2.36733333333,4.2332,7.04606666667,8.32373333333,6.08173333333,2.39971111111,6.1828,7.53870000001
266.61,2.256,2.6492,2.56166666667,4.37026666667,7.10196666666,8.33760000001,6.10513333333,2.30064444444,6.18593333333,7.66353333334
266.98,2.39366666667,2.77673333333,2.7014,4.55466666667,7.24466666667,8.58873333334,6.32606666667,2.36751111111,6.4604,7.8995
267.36,2.03306666667,2.41473333333,2.52693333333,4.23273333333,6.98409999999,8.47213333334,6.18266666667,2.1646,6.32033333333,7.83866666667
267.73,1.71506666667,2.169,2.58866666667,4.0156,6.86073333334,8.3724,6.169,2.12304444444,6.2536,7.61359999999
268.10,1.56153333333,1.90866666667,2.487,3.8722,6.70620000001,8.15833333333,5.80206666667,2.01008888889,6.07906666667,7.27546666667
268.48,2.2042,2.31206666667,3.08773333333,4.2498,7.05,8.61333333333,6.27126666667,2.42686666667,6.40306666667,7.63843333333
268.85,2.42606666667,2.4232,3.34946666667,4.2994,7.07983333333,8.74566666667,6.37553333333,2.45171111111,6.3166,7.70906666667
269.22,1.94566666667,2.0216,2.91846666667,3.80086666667,6.60229999999,8.25873333333,6.00053333333,1.98755555555,6.0094,7.31813333333
269.59,2.0758,2.11006666667,3.19653333333,3.90633333333,6.68803333333,8.42033333334,6.125,2.15188888889,6.1222,7.2938
269.97,2.06333333334,2.1078,3.226,3.8756,6.60943333333,8.51246666667,6.30406666667,2.24273333333,6.04493333333,7.3357
270.34,1.74673333333,1.89453333333,3.0938,3.64133333333,6.43403333334,8.22193333333,6.13006666667,2.0142,5.75766666667,7.0499
270.71,1.72413333333,1.93006666666,3.05,3.55533333333,6.3059,8.17946666667,6.06253333333,2.06175555556,5.78453333333,6.94596666666
271.09,2.17513333333,2.378,3.40013333333,3.9266,6.6192,8.44886666666,6.39953333333,2.52608888889,6.31226666667,7.40746666667
271.46,2.5688,2.83313333333,3.61613333333,4.13486666667,6.7211,8.61306666667,6.59746666667,2.7954,6.58266666667,7.62636666667
271.83,2.83293333333,2.97753333333,3.8192,4.41946666667,6.87526666666,8.78360000001,6.7654,3.02108888889,6.7848,7.86970000001
272.20,2.7504,2.86786666667,3.7118,4.35106666667,6.6397,8.60840000001,6.62913333333,2.89286666667,6.6948,7.74453333333
272.58,2.8196,2.94666666667,3.5764,4.3032,6.6609,8.50006666667,6.51606666667,2.90266666667,6.8102,7.70726666667
272.95,2.34093333333,2.56493333333,3.1104,3.9584,6.2808,8.09693333334,6.08193333333,2.53417777778,6.5072,7.35416666667
273.32,2.6444,2.79253333333,3.39033333333,4.29153333333,6.4955,8.40066666667,6.19906666667,2.84133333333,6.80126666667,7.69673333333
273.69,2.91046666667,2.98153333333,3.63006666666,4.56513333334,6.71940000001,8.64213333333,6.355,3.05793333333,7.04946666667,7.98793333333
274.06,3.08833333333,3.1396,3.76506666667,4.78066666667,6.94326666667,8.74186666667,6.48913333333,3.08582222222,7.2668,8.19796666667
274.44,3.3004,3.46293333333,3.89873333333,4.97986666667,7.09543333333,8.98940000001,6.67866666667,3.27131111111,7.51233333333,8.4512
274.81,3.22186666667,3.5214,3.85233333333,5.07493333333,7.15930000001,8.99433333334,6.693,3.17224444445,7.49613333333,8.44306666666
275.18,3.0952,3.46106666667,3.83906666667,4.96813333333,7.05313333333,8.95426666667,6.4972,2.99951111111,7.43493333333,8.23159999999
275.55,3.464,3.8156,4.30046666667,5.37306666667,7.547,9.3796,6.9128,3.40784444444,7.8774,8.59320000001
275.93,3.69966666666,4.07633333333,4.50926666667,5.48293333333,7.80440000001,9.49773333334,7.05353333334,3.61931111111,8.1424,8.9432
276.30,3.94546666667,4.45493333333,4.75973333333,5.66326666667,8.06153333333,9.75826666666,7.41266666667,3.89273333333,8.41866666666,9.24876666666
276.67,3.9728,4.49773333333,4.8068,5.782,8.11346666665,9.98666666668,7.4714,4.04566666667,8.50793333333,9.36443333333
277.04,3.96993333333,4.3828,4.75273333333,5.76066666667,8.05116666666,9.91566666667,7.36353333333,4.05662222222,8.4626,9.29899999999
277.41,3.5524,3.9772,4.30386666667,5.38706666667,7.68486666667,9.42433333333,7.0016,3.69764444444,7.88079999999,8.85256666667
277.79,3.03806666667,3.47466666667,3.76873333333,4.67786666667,7.12683333333,8.82299999999,6.54866666667,3.20108888889,7.23253333334,8.38913333334
278.16,3.27033333333,3.63733333333,3.933,4.74386666667,7.2434,8.91833333333,6.51866666667,3.45297777778,7.37060000001,8.43323333334
278.53,2.81686666667,3.1566,3.436,4.35686666667,6.78853333333,8.43140000001,5.84473333333,3.09917777778,6.9022,7.97506666667
278.90,2.2634,2.40606666667,2.8258,3.76953333333,6.0699,7.83533333334,5.10286666667,2.57613333333,6.36206666667,7.33476666667
279.27,2.1888,2.15353333333,2.60366666667,3.6046,5.84206666667,7.69193333333,5.0502,2.44908888889,6.1622,7.17660000001
279.64,2.13953333334,1.96613333333,2.49966666667,3.50813333333,5.749,7.59226666666,4.914,2.41691111111,6.07713333333,7.08673333333
280.02,1.68633333333,1.49253333334,2.04246666667,3.08186666666,5.31956666667,7.19293333333,4.49853333333,1.8242,5.55113333333,6.44290000001
280.39,1.66793333333,1.30806666667,1.9392,2.96586666667,5.29026666667,7.14833333333,4.30673333333,1.72713333333,5.384,6.2497
280.76,1.5594,1.20313333333,1.988,2.88413333333,5.2618,7.00593333333,4.22346666667,1.67268888889,5.357,6.12196666666
281.13,1.95893333333,1.79106666667,2.49186666667,3.33213333333,5.8241,7.54526666667,4.66446666666,2.0718,5.88633333333,6.66779999999
281.50,2.111,1.93813333333,2.592,3.48393333333,5.98593333333,7.77813333333,4.93173333333,2.34746666667,6.08753333333,6.75076666667
281.87,2.3086,2.13126666667,2.80853333333,3.86033333333,6.29846666667,8.03686666667,5.1942,2.61753333333,6.353,6.90420000001
282.25,1.82753333333,1.75853333333,2.473,3.54813333333,5.9632,7.65286666667,4.90593333333,2.25933333333,5.961,6.57426666667
282.62,2.27513333333,2.1448,2.9436,3.8966,6.43003333334,8.03206666667,5.4206,2.59206666667,6.34973333333,7.00633333333
282.99,2.60073333333,2.45813333333,3.2934,4.14986666667,6.85033333333,8.29753333334,5.80813333333,2.93373333333,6.62046666667,7.44633333333
283.36,2.66586666667,2.46833333333,3.45133333333,4.29186666667,7.00843333334,8.32933333334,5.8728,3.07151111111,6.6422,7.46333333333
283.73,2.49493333333,2.29733333333,3.29133333333,4.15773333333,6.8803,8.12373333333,5.80233333334,2.88357777778,6.4632,7.29433333333
284.10,2.5968,2.37473333333,3.3052,4.19533333333,6.93303333333,8.10313333333,5.88286666666,2.97582222222,6.50466666667,7.32206666667
284.47,2.64133333333,2.39366666667,3.26153333333,4.2408,7.11836666667,8.14146666667,6.00313333333,2.93697777778,6.61746666667,7.36336666667
284.85,2.5254,2.3296,3.13273333333,4.1688,6.97403333333,7.98046666667,5.9566,2.80295555555,6.4598,7.2009
285.22,2.40906666667,2.17913333333,3.0102,4.10513333333,6.80763333333,7.86746666667,5.97553333333,2.76073333333,6.279,6.93420000001
285.59,2.39173333333,2.07813333333,3.0614,4.0164,6.82343333333,7.866,5.889,2.58786666667,6.32646666667,6.89516666667
285.96,2.25266666667,1.9786,2.89353333333,3.86973333333,6.70003333333,7.73593333333,5.75006666667,2.40017777778,6.2628,6.79033333334
286.33,2.38413333333,2.1656,3.02333333333,3.99953333333,6.94953333333,7.99233333333,6.02733333333,2.58017777778,6.48326666667,6.91543333333
286.70,2.30286666667,2.16,3.01193333333,4.00473333334,6.9245,7.994,6.00826666667,2.57764444445,6.367,6.91313333333
287.07,2.57053333333,2.51806666667,3.2852,4.34426666667,7.24863333334,8.22706666667,6.2018,2.80135555555,6.61426666667,7.12883333334
287.44,2.50793333333,2.64366666667,3.23093333333,4.28913333333,7.3519,8.1446,6.20106666667,2.78671111111,6.57853333333,7.10493333333
287.82,2.5892,2.80493333333,3.31753333333,4.31426666667,7.58923333333,8.28926666667,6.2708,2.85026666667,6.6208,7.11463333334
288.19,2.65553333333,2.95813333333,3.4274,4.43726666667,7.84773333333,8.50026666666,6.3658,3.03157777778,6.72393333334,7.30766666667
288.56,2.6178,3.10266666667,3.5622,4.50673333333,7.98816666666,8.5178,6.43866666667,3.18413333334,6.73486666667,7.35443333333
288.93,2.53166666667,3.06066666667,3.52606666667,4.43833333333,8.19069999999,8.44973333333,6.42693333333,3.10368888889,6.7248,7.37180000001
289.30,2.66486666667,3.07133333333,3.59166666667,4.43413333333,8.48620000001,8.53299999999,6.41193333334,3.0396,6.80953333334,7.52850000001
289.67,2.716,3.1842,3.5996,4.5652,8.70870000001,8.55413333333,6.43626666667,3.17202222222,6.802,7.68453333333
290.04,2.84466666667,3.3562,3.76713333333,4.64253333333,8.97323333333,8.68546666667,6.4986,3.28995555555,6.7944,7.75566666667
290.41,2.97466666667,3.47826666667,3.8288,4.8398,9.2736,8.7382,6.48053333333,3.45704444444,6.85286666667,7.84553333333
290.78,3.16906666667,3.60386666667,3.93573333333,5.0032,9.63133333332,8.81800000001,6.6464,3.56293333333,7.07573333333,7.91940000001
291.15,3.1666,3.513,3.94813333333,4.95806666667,9.79716666667,8.7956,6.66473333333,3.61313333333,7.04646666667,7.84526666667
291.52,3.28126666667,3.441,3.97733333333,5.00753333333,9.98879999998,8.77866666667,6.62393333333,3.58826666667,7.05646666667,7.91670000001
291.89,3.28926666667,3.35673333333,3.92373333333,5.1084,10.1577333333,8.69233333333,6.53146666667,3.57517777778,7.05146666667,7.96863333333
292.26,3.42073333333,3.41486666667,3.9772,5.1586,10.4283666667,8.61913333333,6.52433333333,3.54868888889,7.13786666667,7.91733333333
292.64,3.27633333334,3.03013333333,3.73153333333,4.90173333333,10.3906333333,8.36773333333,6.17853333334,3.17917777778,6.8546,7.64990000001
293.01,3.54733333333,3.0784,3.905,5.00153333333,10.6323666667,8.43926666667,6.26013333333,3.39875555556,6.9208,7.85886666667
293.38,3.39826666667,2.92013333333,3.80133333333,4.87713333333,10.6931333333,8.18499999999,6.10033333333,3.34917777778,6.7906,7.73650000001
293.75,3.27426666667,2.8234,3.67,4.7076,10.8585333334,8.03306666666,6.0112,3.14562222222,6.6766,7.52306666667
294.12,3.2502,2.7632,3.53933333333,4.61913333333,11.0804333333,7.889,5.96273333333,3.00688888889,6.7136,7.43623333333
294.49,2.94526666667,2.42833333333,3.30833333333,4.17666666667,10.9836,7.51966666666,5.70786666667,2.55197777778,6.38613333333,7.15093333333
294.86,2.97393333333,2.5188,3.42893333333,4.29646666667,11.3068,7.6586,5.8122,2.63082222222,6.47546666667,7.35299999999
295.23,2.5186,2.1826,3.03073333333,3.972,11.1838666667,7.3656,5.49,2.2252,6.13853333334,7.05379999999
295.60,2.1896,2.0092,2.786,3.65573333333,11.0699333333,7.24253333333,5.40513333333,2.05195555556,5.88806666667,6.78263333333
295.97,2.25886666667,2.22113333333,2.98173333334,3.68666666667,11.311,7.37146666667,5.58233333333,2.15731111111,6.01226666667,6.91609999999
296.34,2.489,2.4828,3.24706666667,3.98813333333,11.6824666667,7.65813333333,5.8992,2.49697777778,6.27653333333,7.18213333334
296.71,2.75646666667,2.89733333333,3.53866666667,4.31666666667,12.1029,7.9144,6.16326666667,2.84437777778,6.59253333333,7.54526666666
297.08,2.73326666667,3.00213333333,3.46266666667,4.34786666667,12.2586666667,7.9768,6.1854,2.77442222222,6.6534,7.42050000001
297.45,2.74693333333,3.02913333333,3.4406,4.35046666667,12.4728,8.03793333333,6.2302,2.78766666667,6.6446,7.37276666667
297.82,2.96666666667,3.17653333333,3.64113333333,4.55333333333,12.7584,8.25046666666,6.3864,2.93697777778,6.84706666667,7.52760000001
298.19,2.98213333333,3.15753333333,3.67286666666,4.56753333333,12.9310333333,8.2698,6.4274,2.95055555556,6.9294,7.57606666667
298.56,3.24186666667,3.404,3.89066666667,4.848,13.3021666667,8.57479999999,6.65933333333,3.24433333333,7.2054,7.77566666666
298.93,3.1804,3.359,3.85746666667,4.80453333333,13.3839666667,8.51513333333,6.5454,3.23433333333,7.1788,7.62043333333
299.30,3.3998,3.519,4.0062,4.9142,13.6845,8.55693333333,6.68666666667,3.45157777778,7.30866666667,7.6706
299.67,3.2836,3.4166,3.9512,4.88146666667,13.8777666667,8.41826666668,6.56746666667,3.34722222222,7.23033333333,7.62166666666
300.04,3.2056,3.28693333333,3.79313333333,4.7974,14.0222333333,8.28346666667,6.489,3.24473333333,7.09146666667,7.5
300.41,2.9014,3.02506666667,3.5798,4.52813333333,13.9792,8.0942,6.21326666667,2.93515555555,6.82466666667,7.30399999999
300.78,2.8202,2.93,3.51913333333,4.41786666667,14.1153333333,8.03246666667,6.14106666667,2.90642222222,6.74286666667,7.13823333333
301.15,2.9528,3.07433333333,3.7156,4.56713333333,14.4981666667,8.17566666666,6.29346666666,3.04955555555,6.8894,7.31066666667
301.52,2.8558,3.089,3.64746666667,4.51426666667,14.5169,8.10473333333,6.26073333333,2.98882222222,6.85593333333,7.26453333334
301.89,2.86753333333,3.18613333333,3.75293333333,4.5772,14.8596,8.05226666666,6.41286666667,3.12191111111,6.9242,7.3928
302.26,2.899,3.3352,3.88393333333,4.7266,15.1209666667,8.10226666667,6.57986666667,3.3426,6.9938,7.41050000001
302.63,2.89593333333,3.29346666667,3.85026666667,4.6786,15.3148666667,8.0,6.52793333333,3.36264444445,6.9662,7.40186666667
303.00,2.765,3.15613333333,3.69213333333,4.56013333334,15.4297,7.88133333334,6.42186666667,3.25073333333,6.8132,7.24796666666
303.37,2.71993333333,3.16773333333,3.64333333333,4.44626666667,15.4945333333,7.94153333333,6.38173333333,3.09184444445,6.75186666666,7.20609999999
303.74,3.31673333334,3.67473333333,4.12693333334,4.9704,16.1195333333,8.50500000001,6.89546666667,3.5276,7.34226666667,7.65873333334
304.10,3.32326666667,3.7116,4.20226666667,5.1278,16.4074333333,8.54940000001,7.018,3.69726666667,7.50293333333,7.66933333333
304.47,3.2922,3.65353333333,4.06506666667,5.08706666667,16.6142,8.43913333334,6.9624,3.72515555556,7.50326666667,7.53506666666
304.84,3.29353333333,3.552,3.94026666667,4.983,16.8014333333,8.41420000001,6.93066666667,3.67342222222,7.49073333333,7.49623333333
305.21,3.266,3.51613333333,3.9842,4.9598,17.0190666667,8.39246666666,6.894,3.71384444445,7.40926666667,7.51253333334
305.58,3.36293333333,3.572,4.08366666667,5.11653333333,17.3913,8.44706666667,6.95766666667,3.78057777778,7.46366666667,7.5131
