wavelength,Back_PooTorf,Belly_PooTorf,Breast_PooTorf,Crissum_PooTorf,Crown_PooTorf,DorTail_PooTorf,Patch10_PooTorf,Patch11_PooTorf,Patch12_PooTorf,Patch13_PooTorf,Rump_PooTorf,Throat_PooTorf,WingTip_PooTorf
789.92,18.8985555555,49.21,16.6364444445,33.3049222222,20.1294888889,19.3991111111,49.2013333333,38.1594444444,35.8803333334,41.25,26.7461111111,41.6041111111,22.4726666666
790.23,18.4833333334,49.4296666667,16.3615555555,32.8064111111,19.8479111111,18.8987777778,48.8727777778,37.6292222222,35.6491111111,40.6215,26.2087777778,40.9175555555,21.6475555556
790.54,18.7791111111,49.85,16.5984444444,33.13655,20.1635555556,19.3965555556,49.1866666667,38.1302222222,35.9497777778,40.665,26.2015555555,41.0102222222,22.0857777778
790.85,19.6297777778,51.472,16.9353333333,33.7767777778,20.7296444444,20.1112222222,49.9536666667,38.861,36.8147777778,41.0415555556,26.6758888889,41.6204444444,22.9815555555
791.16,19.8595555555,51.8363333333,17.1077777778,33.9046166667,20.6433777778,20.2011111111,50.2894444445,38.8651111111,36.9485555555,40.5447222222,26.4066666666,41.7782222222,23.5506666667
791.47,19.771,51.4166666667,17.6918888889,34.1040888889,21.0872888889,20.6771111111,50.4342222222,39.0176666667,37.1291111111,40.8295555556,26.638,42.022,23.7004444444
791.78,19.0945555556,50.8543333333,17.1156666667,33.6098944444,20.6408888889,19.9537777778,49.6186666667,38.2373333333,36.4996666667,40.1146666667,25.8228888889,41.1623333333,23.4867777778
792.08,19.1612222222,51.3116666667,16.8355555556,33.5203388889,20.1988222222,19.509,49.682,38.4615555556,36.7622222222,40.3648333333,25.6112222222,40.8766666667,23.4446666667
792.39,19.2954444444,52.249,17.0466666667,33.9612611111,20.1970666667,19.5832222222,50.3902222222,39.0942222222,37.6361111111,40.6656111111,25.7341111111,41.1892222222,23.9063333333
792.70,18.3471111111,51.526,16.6514444445,33.5085777778,19.5435333333,19.1077777778,49.6042222222,38.6782222222,36.8794444445,39.1663333333,24.7507777778,39.9525555556,23.0344444444
793.01,19.3855555556,51.951,17.7777777778,34.5627777778,20.3933111111,20.2968888889,50.3122222222,39.621,37.2452222222,39.7851111111,25.7551111111,41.0037777778,24.3113333333
793.32,20.6554444444,52.9343333333,18.9044444444,35.3063611111,21.3455777778,21.5257777778,51.2751111111,40.5326666667,38.1464444444,40.5629444444,26.902,41.6588888889,25.8371111111
793.62,21.2461111111,52.5666666667,19.3437777778,36.0669611111,21.7531333333,22.2322222222,51.6807777778,40.7206666666,38.1542222222,40.6402777778,27.4457777778,42.2403333333,26.1473333333
793.93,21.0741111111,52.4106666667,18.9977777778,35.5051666667,21.4314666667,21.6831111111,51.5325555555,40.0317777778,37.606,40.4612777778,27.2236666667,42.1583333333,25.6364444445
794.24,20.3335555555,51.8083333333,18.5754444445,34.9342611111,20.9522666667,21.047,51.1051111111,39.6022222222,36.9297777778,40.2855,26.9641111111,42.0532222222,24.8443333334
794.55,19.3776666667,51.1706666667,17.4914444444,34.0582944444,20.5846,20.0296666667,49.6394444444,38.6075555555,35.9604444444,39.7332777778,26.3011111111,40.9186666667,23.6542222222
794.86,19.3588888889,50.308,16.5837777778,33.57675,20.0723111111,19.4762222222,49.2524444444,38.0631111111,35.5224444445,38.7520555556,25.8672222222,40.2226666667,23.3655555556
795.16,19.4297777778,50.703,16.4127777778,33.7970055556,20.0976222222,19.6347777778,50.0,37.8732222222,35.9403333333,39.1135,26.1376666667,40.49,23.4817777778
795.47,17.8732222222,48.8326666667,15.178,32.5394111111,18.9842444444,18.7195555556,49.1925555556,36.8456666667,34.7052222222,38.0326111111,25.0534444445,39.5991111111,22.2805555556
795.78,16.9124444444,47.297,14.272,31.6382055556,18.2173777778,17.635,48.3665555556,36.1954444444,33.6803333334,36.9857222222,24.1012222222,39.1347777778,21.384
796.09,17.0037777778,47.5816666667,14.1307777778,32.2725388889,18.4128666667,17.7562222222,48.9885555556,36.2846666667,34.2032222222,37.8140555556,24.5483333333,39.9002222222,21.548
796.40,15.9333333333,46.767,12.9415555555,31.3512722222,17.7226888889,16.8291111111,48.6074444444,35.0261111111,33.7073333333,37.1763333333,23.5606666667,38.7757777778,20.1652222222
796.70,15.399,45.58,11.9237777778,30.9314222222,17.4938666666,16.28,47.8414444445,34.9584444444,33.0104444444,36.8427777778,23.025,38.3945555556,19.4421111111
797.01,15.3392222222,45.3096666667,12.232,30.7172388889,17.6774444445,16.3423333333,47.9645555556,35.6343333334,33.589,37.5469444444,23.176,38.997,20.0691111111
797.32,15.0997777778,44.5916666667,12.0345555556,30.6312833333,17.6658666667,16.3866666666,47.1953333333,35.6028888889,33.4512222222,37.253,22.8704444444,38.55,19.9625555555
797.63,16.0158888889,44.8136666667,13.0923333333,31.4219111111,18.2032,17.065,47.3583333333,36.043,33.9161111111,37.3448333333,23.1353333333,38.4517777778,21.0178888889
797.93,16.627,44.812,13.8541111111,32.0935777778,18.7934222222,17.7797777778,48.0122222222,37.07,34.8141111111,38.2478888889,23.8224444444,39.3162222222,21.6557777778
798.24,16.2417777778,45.0076666667,13.9683333333,32.2600555556,18.9963777778,17.7983333333,48.2335555556,37.532,35.0126666667,38.2231666667,23.6046666667,39.4676666667,21.618
798.55,15.6186666667,43.514,13.043,31.2627833333,18.1782888889,17.0804444444,46.9588888889,36.9414444444,33.6604444444,37.1508333333,22.6307777778,38.2806666666,20.1367777778
798.85,16.0038888889,44.918,13.0996666667,31.5876444445,18.6617333333,17.2557777778,47.5378888889,37.9312222222,34.1328888889,37.8153333333,23.1271111111,39.236,20.444
799.16,16.2112222222,45.966,13.5755555556,31.8831388889,18.9884222222,17.572,48.2267777778,38.3048888889,34.5117777778,38.4547777778,23.1973333333,39.7405555555,20.5936666667
799.47,15.5212222222,45.1506666667,12.6204444444,30.4956166667,17.7714444444,16.8165555556,47.099,37.3904444444,33.4081111111,37.0797222222,21.5693333333,38.7712222222,19.5141111111
799.78,15.4741111111,45.0706666667,12.276,30.43635,16.9756222222,15.9798888889,46.9941111111,37.9054444444,32.8496666667,37.5590555556,21.2331111111,38.9382222222,19.6614444445
800.08,15.5623333333,46.317,12.7817777778,30.13,17.1566444444,15.9323333333,47.6621111111,37.9975555556,33.3447777778,37.835,21.3141111111,39.2084444444,19.7332222222
800.39,15.736,46.8996666667,12.7098888889,30.2796111111,17.3209777778,16.1012222222,47.8131111111,38.0153333333,33.4018888889,37.9753333333,21.48,38.8603333333,20.0068888889
800.70,16.2081111111,47.3703333333,13.1428888889,30.28215,17.6222,16.1848888889,48.7865555555,38.1747777778,33.6466666667,38.0648333333,21.6417777778,39.0573333333,20.26
801.00,14.9512222222,47.4903333333,11.7852222222,29.4427333333,16.9350888889,15.2038888889,48.357,37.655,33.2851111111,37.2516111111,20.6452222222,39.0635555556,18.6951111111
801.31,14.0408888889,47.1556666667,10.9774444444,28.6614777778,16.0078,14.2717777778,47.9941111111,36.3967777778,32.3728888889,36.0018333333,19.4992222222,38.2203333333,17.7363333333
801.62,14.8588888889,48.0356666667,11.8196666667,29.2877833333,16.7256,14.8588888889,48.1682222222,37.0088888889,32.6366666667,36.3603333333,19.9521111111,38.7265555556,18.2702222222
801.92,16.0441111111,50.0733333333,13.6631111111,30.8003611111,18.1539111111,16.0438888889,49.768,38.4128888889,33.944,37.4664444444,20.977,40.1831111111,20.3664444444
802.23,16.8687777778,48.8933333333,14.549,31.1580111111,18.9293777778,16.3812222222,49.9403333333,37.9727777778,34.3802222222,37.8242222222,21.5084444445,39.7931111111,21.1156666667
802.54,18.0142222222,49.1136666667,15.2482222222,31.9781333333,19.8771333333,17.3523333333,50.0116666667,38.1206666667,34.7163333333,38.6760555556,22.636,39.5388888889,22.1512222222
802.84,19.0678888889,49.1996666667,16.3406666667,32.2915777778,20.9842444444,17.9056666667,50.5514444444,38.7643333333,35.1713333333,39.0136666667,23.6688888889,39.9622222222,23.491
803.15,19.3915555555,50.2116666667,17.3358888889,32.4698777778,21.6701555555,18.9804444444,50.7868888889,38.4895555556,35.9407777778,38.5362222222,24.6652222222,40.6742222222,24.3128888889
803.46,19.2217777778,49.5426666667,17.4754444445,32.7634888889,21.7182444444,19.0576666666,49.8123333333,38.42,35.736,38.0215555556,24.8358888889,40.1547777778,24.3788888889
803.76,18.2413333333,48.753,16.977,32.0402,20.6789333333,18.253,48.6361111111,37.5483333333,34.8435555556,36.9981666667,23.7795555556,39.3864444444,23.2173333333
804.07,17.5281111111,48.699,16.8151111111,32.1338222222,20.6346222222,18.0392222222,48.4135555556,37.2193333333,34.581,36.9757777778,23.5771111111,39.9168888889,23.1134444444
804.38,18.3291111111,48.5223333333,17.6922222222,32.3056833333,21.4736666667,18.8738888889,48.685,37.6202222222,35.222,37.7942777778,24.3311111111,40.2733333333,24.1455555555
804.68,19.0847777778,48.8616666667,19.1415555555,33.2868222222,22.2064888889,20.1383333333,48.9864444445,38.5774444444,36.1422222222,38.5716666667,25.586,41.1935555555,25.5183333333
804.99,18.7854444445,48.5543333333,18.6345555556,33.0105111111,21.4396,19.5633333333,49.2512222222,38.1864444445,35.8526666667,38.6741111111,25.5311111111,41.2978888889,25.5891111111
805.30,18.4486666667,48.5546666667,18.3792222222,32.8486555555,21.5417555556,19.517,49.077,38.2096666667,35.7481111111,38.7262777778,25.6587777778,41.5303333334,25.1247777778
805.60,18.3837777778,49.59,18.7285555555,33.4516222222,21.3022,19.8573333333,49.6851111111,39.0373333334,36.2328888889,38.8355,25.9298888889,42.4006666667,25.49
805.91,17.1903333333,48.6093333333,17.8042222222,32.6659888889,20.0770444444,19.0683333333,49.2595555556,38.919,35.6567777778,37.8418333333,24.7502222222,41.8563333333,24.2687777778
806.21,17.2772222222,49.22,17.7728888889,33.7371055556,20.4376,19.2965555556,49.6433333333,39.7655555556,36.5373333333,38.6229444444,25.3052222222,42.5946666667,24.3863333333
806.52,17.8553333333,48.2896666667,17.5521111111,34.2322222222,20.7399555555,19.0805555556,49.3692222222,40.4293333333,36.5721111111,39.1072777778,25.1577777778,42.1277777778,24.0661111111
806.83,18.3863333334,47.2223333333,17.737,34.014,20.4712222222,19.5166666667,49.8918888889,40.5724444444,36.8565555556,39.1893333333,25.1804444445,42.3642222222,24.4828888889
807.13,19.8817777778,47.376,18.5066666667,34.63085,21.4284666667,20.2315555556,50.573,41.0543333333,37.5678888889,39.9566111111,25.8174444445,42.8398888889,25.4795555556
807.44,21.1171111111,47.6396666667,18.943,35.0421333333,21.8161333333,20.5404444444,50.9548888889,41.7417777778,38.2103333333,40.4263333333,26.1982222222,42.787,26.1018888889
807.74,22.2706666667,47.8263333333,19.6497777778,35.6872611111,22.4058888889,21.2681111111,51.6424444444,42.5122222222,38.611,40.9056666667,26.9806666667,43.5268888889,26.7994444445
808.05,22.2847777778,47.603,18.5267777778,35.2633888889,22.4518,20.6243333333,51.8725555555,42.4095555556,38.5144444444,40.8863333333,26.2173333333,42.8588888889,26.4417777778
808.35,22.1483333333,46.667,17.9754444444,34.8178111111,22.4815777778,20.4566666667,51.1606666667,41.7161111111,37.7036666667,41.0186666667,25.7655555555,42.0987777778,25.4445555555
808.66,22.346,46.2736666667,18.3043333333,34.7601222222,22.2617333333,20.3683333333,51.2421111111,41.4163333334,37.6345555556,41.6389444444,25.8435555556,41.8117777778,25.8064444444
808.97,22.4342222222,46.9136666667,18.4936666667,35.1727666667,23.0950666667,20.5013333333,51.3531111111,41.4264444444,38.0471111111,41.5699444444,25.4271111111,41.701,26.3871111111
809.27,22.7933333334,46.2943333333,18.5227777778,35.0396944444,23.7590666667,20.5833333333,51.223,41.2291111111,38.0757777778,41.1295555556,25.6733333333,41.4898888889,26.9521111111
809.58,22.9337777778,45.9176666667,18.8265555555,34.8601388889,23.9700222222,21.0862222222,51.8477777778,40.8115555556,38.0398888889,41.9038888889,26.2173333333,41.473,27.1285555555
809.88,23.1576666667,46.189,18.9608888889,34.8022777778,24.0374444444,21.5648888889,52.4712222222,40.8923333333,38.2127777778,41.6380555556,26.4061111111,41.5623333334,27.4681111111
810.19,23.1878888889,47.2766666667,18.63,35.11065,23.9628888889,21.1922222222,52.3624444444,40.5174444444,37.7751111111,41.9465,26.3548888889,41.5862222222,27.2821111111
810.49,21.6394444444,46.9606666667,17.7988888889,34.7297833333,23.4141333333,20.2487777778,52.311,40.0477777778,37.0812222222,41.0144444444,26.1421111111,41.266,26.4071111111
810.80,21.0253333333,47.1236666667,17.1222222222,34.4397611111,23.2340666667,20.2228888889,52.5771111111,40.3236666667,37.1956666667,41.2075555556,26.2204444444,41.0307777778,26.3837777778
811.10,19.0077777778,46.2473333333,15.4857777778,32.9168555556,21.8421111111,18.5464444444,51.6841111111,38.6721111111,36.0866666667,39.8811666667,24.7101111111,39.2452222222,24.696
811.41,19.4337777778,47.1616666667,16.2042222222,33.3366611111,21.9689555556,19.0212222222,52.8524444444,39.1805555556,35.9652222222,40.6885555556,25.4376666666,39.7354444445,24.7546666667
811.71,18.7738888889,46.9053333333,16.1951111111,32.4247555556,21.5383333333,18.6707777778,52.682,38.712,36.1921111111,39.5813888889,24.9483333334,39.39,24.7861111111
812.02,18.8783333333,47.3326666667,15.8077777778,32.4206333333,21.5930666667,18.6958888889,52.5612222222,38.4861111111,36.6774444444,38.8965555556,24.8364444444,39.6564444444,24.1676666667
812.32,19.3032222222,46.7216666667,15.3598888889,31.3692777778,20.7550222222,18.5846666667,51.8874444445,37.903,36.0995555556,39.0342222222,24.79,39.9664444445,23.2003333333
812.63,18.6728888889,47.0833333333,14.9847777778,30.6273055556,19.7067333333,18.102,50.8332222222,36.8673333333,35.494,38.2795555556,23.5956666666,39.8766666667,21.7131111111
812.93,18.1904444444,47.1906666667,14.5397777778,30.24925,19.0094666667,17.8254444444,50.2064444445,36.4761111111,35.4285555556,37.3412222222,22.5873333334,39.6191111111,20.6664444445
813.24,17.6086666667,46.6956666667,15.0064444444,30.17405,19.0421333333,17.5127777778,49.9841111111,36.0632222222,35.9195555556,37.3325555556,22.5416666667,39.7987777778,20.9612222222
813.54,16.7483333333,46.1273333333,14.526,29.4870222222,18.6961333334,17.2547777778,50.0653333334,36.2744444444,35.6045555556,36.8301666667,21.9935555556,39.2484444444,20.7188888889
813.85,16.0457777778,45.7026666667,13.1976666666,28.5702055555,17.2677111111,16.1118888889,49.3457777778,35.5357777778,35.0885555555,36.3223888889,20.4834444444,38.4501111111,19.9536666667
814.15,17.0292222222,46.2413333333,14.2927777778,29.7370333333,17.8338888889,16.3204444445,49.7033333333,35.6414444444,35.7237777778,37.5125,21.4968888889,39.4823333333,20.9525555555
814.46,18.5351111111,46.9246666667,14.8974444445,31.1838111111,18.7634222222,17.0964444444,50.5952222222,36.756,36.723,39.0709444444,22.0238888889,40.7075555556,22.1394444444
814.76,16.9407777778,45.6403333333,13.9512222222,30.3346,17.6148444445,16.0271111111,48.8124444444,35.5588888889,35.9077777778,38.2994444444,20.1296666667,39.5448888889,20.7937777778
815.07,17.1092222222,47.247,14.5034444444,31.1521333333,17.5090444444,16.8633333333,49.5903333333,36.3815555556,36.2996666667,38.4138888889,20.2884444445,39.6426666667,21.3207777778
815.37,15.8682222222,46.774,13.832,30.4554444444,16.1777777778,15.6076666667,48.5337777778,35.94,34.7671111111,37.6752222222,19.3223333333,38.498,20.6257777778
815.68,16.1474444445,46.9783333333,15.1086666667,31.2692944444,16.8681111111,16.1317777778,48.7252222222,36.3236666667,35.0173333333,37.8973888889,20.3493333333,38.9676666667,22.0963333333
815.98,16.0512222222,46.4236666667,15.5681111111,31.6410277778,16.9300444444,16.6901111111,49.0103333333,36.637,35.0164444445,38.1956666667,20.96,38.6785555555,22.6116666667
816.29,16.073,46.6206666667,15.6773333334,31.3378833334,17.1811555555,16.4535555555,48.6302222222,36.5448888889,34.2162222222,37.8156666667,20.8828888889,38.4018888889,23.2267777778
816.59,18.1791111111,48.1626666667,17.0134444444,32.6664555555,18.9552888889,18.3708888889,49.5942222222,38.1584444444,35.2072222222,40.4973333333,22.7387777778,39.752,25.011
816.89,19.2458888889,49.415,17.4685555556,33.2699444444,20.0895555556,19.2602222222,50.4407777778,39.1274444444,36.3097777778,41.7642777778,23.7683333333,40.7023333333,25.6611111111
817.20,21.16,50.2726666667,19.7764444444,34.7749166666,22.0656666667,21.3975555555,51.5582222222,40.6008888889,37.9454444444,44.6959444444,26.373,42.4597777778,27.3794444444
817.50,20.5201111111,49.813,18.6662222222,33.8882055555,21.2508444444,21.2675555556,51.1694444445,40.4731111111,37.2215555556,43.801,25.2938888889,41.594,26.3178888889
817.81,19.2851111111,49.709,18.0935555556,32.5298555555,19.8198,20.3658888889,51.1638888889,39.6784444445,35.9378888889,42.6917222222,24.0372222222,40.9945555556,25.1733333334
818.11,18.9976666666,50.1813333333,17.0363333333,31.73985,19.1400888889,19.9383333333,51.3904444444,39.0973333333,35.5234444444,41.8448333333,24.1703333334,40.7498888889,24.8688888889
818.41,20.1678888889,50.775,17.726,32.4515166667,20.3720444444,20.4006666667,51.8215555555,39.5347777778,36.7441111111,42.9588333333,25.4007777778,41.8992222222,25.5816666667
818.72,19.8954444444,50.989,17.5437777778,32.27135,20.3807555556,20.5424444444,51.9471111111,39.7288888889,37.0536666667,42.6961666667,25.2457777778,41.7318888889,25.1583333333
819.02,19.4474444444,51.1553333333,16.6481111111,32.5938166667,19.9242222222,20.2787777778,52.1941111111,40.105,37.2325555555,42.5008333333,24.9234444444,41.2297777778,23.5912222222
819.33,19.6132222222,51.788,16.7566666667,32.762,20.5285555556,20.4791111111,52.9352222222,40.2495555556,37.5505555556,42.7238888889,25.4498888889,41.5654444444,24.0101111111
819.63,19.106,50.5676666667,16.0892222222,32.0349277778,20.0718222222,19.7131111111,51.9912222222,39.6953333333,36.6985555556,41.3729444444,24.9104444445,40.452,22.9292222222
819.93,17.85,50.2456666667,15.0528888889,31.6475722222,19.0136666667,18.6764444445,51.2694444444,39.0997777778,35.3815555556,39.4738888889,23.7283333333,39.8226666667,21.9813333333
820.24,18.0726666667,49.8383333333,15.5557777778,32.2009833333,19.2849333333,18.5327777778,50.9815555555,38.8562222222,35.5123333333,38.9607777778,23.7971111111,39.9135555556,22.4235555555
820.54,18.3943333334,49.901,15.8223333333,32.62055,19.7137111111,18.6406666667,51.2768888889,39.0421111111,35.5326666667,38.7986111111,24.0551111111,40.0157777778,22.8171111111
