wavelength,Back_DigHumf,Belly_DigHumf,Breast_DigHumf,Crissum_DigHumf,Crown_DigHumf,DorTail_DigHumf,Rump_DigHumf,Throat_DigHumf,WingTip_DigHumf
821.15,12.2962666667,14.0014,10.84225,14.5284,10.3368666667,14.387,14.6672,13.6455,16.5536666667
821.45,12.799,14.3612666667,11.4363333333,15.0374,10.8032666667,14.9308,15.0261333333,14.0288666667,16.9480666666
821.76,12.6397333333,14.1599333333,11.5575833333,14.8785333333,10.6146666667,14.8058333333,14.8765333333,13.8991,16.8638666667
822.06,12.7522,14.213,11.7433333333,15.0131333333,10.6714,14.7738333333,14.8289333333,13.9785666667,16.9971333333
822.36,12.7932,14.2438,11.84675,15.0434666667,10.8402666667,14.7516333333,14.9031333333,13.9381666667,17.0214
822.67,13.0315666667,14.5188666667,12.1250833334,15.2713333334,11.1331333333,14.9353333333,15.0396,14.2115,17.2433333333
822.97,13.0453,14.5307333333,12.1185833333,15.2468,11.2170666667,14.9138333333,14.7998,14.1097,17.2589333333
823.27,13.0193666667,14.6152,12.302,15.2376,11.2031333333,14.9041,14.6762,14.0576,17.2344666667
823.58,13.2698,14.8973333333,12.4465,15.3137333333,11.3978,15.1095,14.8191333333,14.1574333333,17.3410666667
823.88,13.4078333333,14.9553333333,12.61925,15.5409333333,11.5726666667,15.1935666667,14.9491333333,14.2848666667,17.4022
824.18,13.4477333334,14.9685333333,12.6234166667,15.4262666667,11.7519333333,15.0573333333,14.8339333333,14.2642666667,17.2722
824.49,13.4184,15.1090666667,12.59075,15.1829333333,11.7669333333,14.9390333333,14.6904,14.1596333333,17.1629333333
824.79,13.0634666667,15.1539333333,12.5954166667,15.0803333333,11.5998666667,14.6293666667,14.3554,13.9520666667,17.1627333333
825.09,13.1292,15.3003333333,12.4556666666,15.1968,11.6563333333,14.4586333333,14.2413333333,13.9337666667,17.2523333333
825.39,13.3301,15.5788,12.7213333333,15.234,11.7392666667,14.5506666667,14.1966666667,13.9643333333,17.2391333333
825.70,13.2224333333,15.6262666666,12.8230833333,15.2352,11.342,14.5444666667,14.0159333333,13.8451666667,17.1372666667
826.00,13.1971,15.4465333333,12.5658333333,15.1336,11.2778,14.424,14.0582,13.5886,17.1582666667
826.30,12.6909,15.0477333333,12.0303333333,14.6667333333,10.6735333334,13.6555333333,13.7766666667,13.1549333333,16.6684
826.61,12.9408666667,15.0691333333,11.9685833333,14.7787333333,10.9681333333,13.9073666667,14.0146,13.4024333333,16.7323333333
826.91,13.1114666667,15.4832,12.4226666667,15.1084,11.4276,14.3018,14.3516,13.8890333333,17.2548
827.21,13.6947666667,15.9765333333,12.9519166667,15.4402,11.735,14.7534,14.7447333333,14.2951,17.7685333333
827.51,13.7787666667,16.3189333333,13.2411666667,15.5591333333,11.6505333333,15.0532,14.8917333333,14.6060333333,18.1151333333
827.82,13.7155,16.3066,13.5565833333,15.7883333333,11.5839333333,15.2499,14.9798,14.7299,18.2616
828.12,13.9906333333,16.3118666667,13.6175833333,15.7222666667,11.5919333334,15.3753333333,15.1522666667,14.8227333333,18.2391333333
828.42,14.0558333333,16.5532,14.1536666667,16.0,11.7152666667,15.7483333334,15.5706666667,15.2652333333,18.4685333333
828.72,14.3007666667,16.9428,14.3970833334,16.4126,12.0477333333,16.0083666667,16.2448,15.8537666667,18.794
829.02,14.9161666667,17.525,14.958,17.0839333333,12.9351333333,16.3573666667,16.897,16.6211333333,19.4004
829.33,15.2384333333,18.1346666667,15.885,17.5939333333,13.5824666666,16.9448666667,17.1488666667,17.2549,19.8411333333
829.63,16.6233333333,19.2252666667,17.2954166667,18.6700666667,15.0449333334,18.3549333333,18.2190666667,18.5054333333,21.3877333333
829.93,17.5525666667,20.5225333333,18.95325,19.7004666667,15.87,19.3021,18.8974,19.5379333333,23.0655333333
830.23,17.8957333333,20.8193333333,18.7849166666,20.0700666667,15.8543333333,19.2751666667,18.7883333333,19.7792666667,23.4312666667
830.54,18.3407,21.8493333333,19.2114166667,20.8426,17.0993333333,19.7612333333,19.1052,20.7308,24.4744
830.84,19.0303,22.7959333333,20.1324166667,21.5108,18.1932,20.3661,19.6183333333,21.3591,25.0936
831.14,19.6389333333,23.6270666667,20.516,22.2063333333,19.2618666666,20.8095333333,19.9205333333,22.1746,26.0792666667
831.44,20.4235666667,24.1726,20.9020833333,23.2627333333,20.455,21.3216,20.4548,22.9959666667,27.2471333333
831.74,20.5864333333,23.6673333333,20.2671666667,22.7691333333,20.8462,21.2770333333,20.0520666667,22.8024666667,27.0527333333
832.04,20.1157666667,22.8842666667,19.2716666667,21.7544666667,20.4913333333,20.9194,19.5229333333,22.0141333333,26.4492666667
832.35,19.8127666667,22.6929333333,18.5466666667,21.0179333333,19.8489333333,20.8047,18.6862666667,21.1329666667,25.8127333333
832.65,19.2192,22.0128,17.4901666667,20.4636,19.0668,20.1616,18.1213333333,20.2561333333,25.0013333333
832.95,18.7517666667,21.6156,16.6814166667,20.3266,18.4833333333,19.9505,18.052,19.6967666667,24.3453333333
833.25,18.3747666667,20.9508,16.2659166667,20.1492666667,18.3802666667,19.3891333333,18.0432,19.2206,23.7701333333
833.55,18.152,20.3946666667,16.4466666666,20.144,18.384,19.1386666667,17.84,18.8053333333,23.7386666667
833.85,17.4059,19.6054,15.746,19.3685333333,17.5111333333,18.6607666667,17.1798666667,18.0321,23.1202
834.16,17.0278666667,19.052,15.4295,19.1464,17.104,18.3475666666,16.8106666667,17.8083333333,23.0793333333
834.46,17.6666666667,19.3954,16.2400833333,19.6485333333,17.7158,18.9457666667,17.5608,18.3048666667,23.3642666667
834.76,17.6119333333,19.3111333333,16.1033333334,19.4924666667,17.5188666667,18.9742333333,17.3737333333,18.2933,22.8386666667
835.06,17.6119,19.1958,16.0621666667,19.6086,17.6038,19.0545333333,17.2778,18.0981333333,22.6566
835.36,17.5007666667,18.8665333333,16.0925833333,19.8663333333,17.7157333333,18.7155666667,16.7508666667,17.6837,22.569
835.66,18.1303,19.0558,16.5644166667,20.5791333334,18.3695333334,19.1343,17.2363333333,18.2876333333,23.4812
835.96,19.9829666667,20.1784,17.7898333333,21.7969333333,19.7256666667,20.3567333333,18.1069333333,19.7565333333,25.185
836.26,20.7953333333,20.7914,18.9724166667,22.3746,20.6681333333,20.7045333333,18.4314,20.8061,26.1437333333
836.57,21.9270666667,21.4343333333,19.341,22.9807333333,21.0496,21.2339,18.7178666667,21.7667333333,26.7547333333
836.87,22.8913333333,22.3232666667,20.1018333333,23.251,21.9332,21.9376,19.2632,23.0646666667,27.5769333333
837.17,24.5597,23.5130666667,21.6755833333,24.2768,23.4502,22.6190666667,20.5389333334,24.0161333333,28.9306666667
837.47,24.8462666667,23.1584,21.2883333333,24.4161333333,24.0945333333,22.6335666667,20.3216,23.7352,29.0023333333
837.77,24.9334,22.7282666667,19.7436666667,24.3486666667,23.9282,22.0359,19.3642,23.4307333333,29.2104
838.07,26.0931333333,24.037,21.3338333334,25.3787333333,25.3248,22.6677333333,20.3895333333,24.5075333333,31.104
838.37,25.4656,24.4516666667,21.87325,25.2121333334,24.8264,21.8015666667,19.8347333333,24.1212666667,31.1955333333
838.67,26.7868,25.9684,22.8723333333,26.2193333333,25.9248,23.1314333333,21.5058,25.5810666667,32.1769333333
838.97,26.5066666667,25.856,23.2266666667,26.2613333333,26.3893333333,23.2426666667,21.3226666667,26.192,31.648
839.27,24.7641666667,25.0696666667,22.2666666667,25.1126666667,25.2516666667,21.7845666667,20.9003333333,24.9036333333,30.1394
839.57,23.7616666667,24.6855333333,21.7028333334,24.7857333333,25.2643333333,21.4858333333,20.6455333333,24.1123666667,29.7830666667
839.87,22.4452333333,23.6424666666,20.6014166666,23.9799333333,24.8567333333,20.7926666666,19.2018,22.7207,28.6788666667
840.17,22.6238666667,24.0137333333,20.2854166667,25.2824666666,25.5016666667,20.6114,19.4233333333,21.9782333333,28.6965333333
840.47,21.5459666667,22.7052666667,18.5686666667,24.843,24.9154666667,19.1245,18.3694666667,20.6039,27.5724
840.77,21.8809,22.6568,18.71525,24.7424666667,25.3011333333,18.6779333333,18.3611333333,21.1794333333,27.3990666667
841.07,21.6025666667,22.6666,20.19225,24.6539333333,25.3589333333,18.923,18.7692,21.2758,27.3204666667
841.37,22.8514666667,23.8546666667,21.03975,25.2936666667,26.6402666667,20.0066,19.9604666667,22.1386666667,27.8416666667
841.67,24.1511666667,24.2886666666,21.15125,25.9106,27.5738,20.4605666667,20.6048666667,23.2647333333,28.7697333333
841.97,24.6592333334,24.9230666667,21.2639166667,26.9888666667,29.0548666666,21.8168,21.1575333333,24.2344666667,30.1683333333
842.27,25.3005666667,25.6986666667,21.2138333333,28.1812,30.2732666666,22.6541,22.576,24.6604,32.1
842.57,27.2016333333,25.5968,21.9959166667,29.8600666667,32.2469333333,24.6996666667,23.8024,26.2798333333,34.2716
842.87,28.5052,25.4123333333,21.6708333333,30.1719333333,32.6804666667,25.6529333333,24.3641333333,27.0273666667,35.1890666666
843.17,29.3821,26.5622,22.7153333333,31.5578666667,34.2209333333,26.8582666667,26.1096,29.5299333333,36.9712666667
843.47,28.2489333333,25.7956,22.4001666667,29.6355333333,33.0843333333,26.8,24.8533333333,30.2666333333,35.8755333333
843.77,28.1307,25.5986,22.7670833333,29.7974,31.9888666667,27.9742,25.3777333333,31.4179,34.8988
844.07,26.8112,24.181,21.0260833333,28.4972,29.1137333333,26.8594,24.4896,29.7013666667,32.5048
844.37,25.2970666667,22.1350666667,17.9253333333,27.1098,27.6333333333,25.6092333333,23.142,27.0696,30.4934666667
844.67,20.7805333333,17.6160666667,14.08225,24.0295333333,23.3756,21.3081,19.0928,21.8143,26.6034666667
844.97,18.2281,14.928,13.0120833333,22.9678666667,21.6389333333,19.7010333333,17.4086666667,19.5237666667,24.3854666667
845.27,18.2352666667,14.2700666667,12.4728333333,22.8539333333,19.6732,17.854,16.1439333333,19.292,23.2025333333
845.57,18.2354333333,12.6181333333,10.3229166667,21.7992666667,17.7162666667,15.8591666667,14.9942666667,18.1546,21.8452666667
845.87,10.3829666667,5.15953333333,1.88391666668,14.7892666667,9.39979999999,7.5223,6.84546666666,11.3280333333,13.6654666667
846.17,11.7728333333,7.36593333334,2.27841666667,16.5044,10.8614666667,8.11483333333,7.29073333334,13.2209666667,14.357
846.47,13.1955666667,8.39606666668,3.0075,16.9925333333,11.8795333333,8.0451,7.84466666667,12.5186333333,15.9898666667
846.77,12.0126,6.08813333332,-0.282833333325,15.3962666667,11.1194,5.3459,6.96853333334,9.8491,15.044
847.07,9.41793333333,4.68266666666,-5.12558333333,11.9842,8.67720000001,1.77243333333,3.30686666667,6.9181,13.5978666667
847.37,6.77980000002,3.53120000002,-11.1228333333,9.91526666667,6.49720000001,-0.028300000012,-0.16953333334,3.91243333333,13.9264666667
847.67,6.98490000001,1.57566666666,-15.4165833334,7.81813333334,4.24246666665,-3.27276666667,-2.39406666666,2.4393,14.2727333333
847.97,6.60156666667,-0.87813333334,-22.439,5.59353333332,2.50406666668,-4.56916666666,-4.29266666667,2.17903333334,13.7887333333
848.26,8.14436666669,0.0986,-25.5746666667,4.82766666667,2.43000000001,-4.58123333333,-3.87506666669,2.67656666666,14.0887333333
848.56,1.6243,-6.73439999998,-31.049,-1.72593333333,-3.65493333335,-9.56006666665,-9.13713333335,-4.94096666668,7.78353333333
848.86,-2.60476666667,-9.7632,-37.0673333333,-5.9018,-7.90533333334,-14.5901666667,-13.9890666667,-10.1274,2.04013333332
849.16,2.347,-3.02713333334,-31.0373333333,-0.272066666666,-1.25853333332,-8.07836666667,-8.50340000001,-4.06466666666,6.05453333333
849.46,-4.52516666668,-13.0100666667,-44.8483333333,-10.5858666667,-9.73720000001,-18.7474333333,-17.8587333334,-12.5252666667,-2.54539999999
849.76,-13.6829333333,-24.2423333333,-61.24725,-23.1702,-21.8181333333,-30.5362666667,-28.9977333333,-22.6573,-16.317
850.06,-14.5274,-24.9253333333,-64.1170833333,-27.3631333333,-25.2238666667,-29.3780666667,-30.7464,-26.9652,-20.2984666667
850.36,-9.30346666667,-23.9303333333,-62.31325,-23.4328666667,-21.3432,-27.0646333333,-26.2685333333,-24.7263666667,-19.4528
850.65,-4.7549,-21.6667333333,-53.5538333333,-19.5098,-16.4214666667,-23.4559333333,-19.5587333333,-18.0883,-18.5784666667
850.95,-6.42046666667,-20.2684,-48.1543333333,-17.047,-15.2124666667,-22.6399,-17.9865333333,-14.7205333333,-17.36
851.25,0.04306666668,-14.2796,-38.1720833333,-11.0538666667,-9.76339999999,-17.6558333333,-12.387,-9.11833333332,-12.3010666667
851.55,-2.2293,-14.2675333333,-38.3228333333,-14.4798,-11.7622666667,-20.8492666667,-10.9130666667,-9.53296666666,-12.7388
851.85,0.31323333332,-12.1700666667,-40.7160833333,-16.0178666667,-11.3647333333,-23.7136333333,-10.0670666667,-9.03796666668,-10.9172666667
852.15,-2.45496666665,-17.0271333333,-43.2994166667,-20.5856,-15.6307333333,-27.4100666667,-12.9278666667,-12.3649,-13.5134
852.45,0.625,-12.8333333333,-35.5729166667,-18.5416666667,-13.4166666667,-23.6041666667,-7.49999999998,-11.5833333333,-9.87500000002
852.74,2.1177,-10.3921333333,-29.36275,-15.4902,-11.8431333333,-20.9413,-3.41166666669,-12.3921666667,-7.33313333332
853.04,-1.2574,-14.0918666667,-31.6866666667,-19.5210666667,-16.1277333333,-22.9541666667,-6.26753333332,-15.7883333333,-6.6268
853.34,-6.1277,-17.6846666667,-36.2775,-21.7564666667,-20.5988666667,-27.2256,-9.66066666667,-19.1217,-10.4592
853.64,-7.5625,-18.0833333334,-33.8541666667,-21.4583333333,-18.75,-28.7708333333,-9.12500000001,-20.2291666667,-8.41666666668
853.94,-4.6997,-14.6998,-31.72875,-18.7578,-16.7288666667,-26.7288666667,-5.9214,-18.9441666667,-5.59
854.23,-0.5695,-9.66233333333,-30.90725,-17.0042666667,-14.7679333333,-24.9577333334,-4.85226666667,-17.2361666667,-4.97893333334
854.53,-8.79983333334,-12.2666,-39.2223333333,-24.7555333333,-22.0444666667,-32.3111666667,-12.2666666667,-24.9110333333,-13.9110666667
854.83,-14.9744,-21.3332666667,-53.58975,-31.3846,-29.7435333333,-40.0769333333,-22.2051333333,-36.8716666667,-24.0512
855.13,-12.9231333333,-15.3846666667,-51.282,-28.8719333333,-24.0,-33.5384666667,-17.4872666667,-29.1538,-19.2306666667
855.43,-7.37380000002,-6.66666666668,-44.1288333333,-20.4546,-15.9596,-24.9495666667,-9.89893333333,-21.6666333333,-11.5656
855.72,-12.8228,-13.8739333333,-56.3063333333,-28.4084666667,-22.102,-32.8829666667,-17.2372,-25.0750666667,-13.8139333333
856.02,-12.3931,-9.34473333332,-50.356,-23.9316666667,-16.9232,-28.8319,-15.4986,-18.7751333333,-8.319
856.32,-5.50846666668,0.96046666668,-42.726,-15.1978666667,-8.19213333333,-22.9660666666,-8.24866666668,-10.5367333333,-3.16380000001
856.62,-12.7105666667,-4.3224,-59.8901666667,-27.7656,-17.3627333333,-39.7436666667,-18.7546,-16.9231333333,-9.01106666666
856.91,-28.4507333333,-18.1220666667,-90.7276666666,-55.3989333333,-42.0657333334,-63.0987,-37.9341999999,-30.6102,-26.7604666667
857.21,-35.9203000001,-21.9900000001,-99.3781666668,-66.3682,-44.2786,-69.7513000001,-48.2588,-32.9849666667,-29.7512666667
857.51,-41.6149333334,-26.8753333333,-102.474166666,-72.1877333334,-44.7918666667,-67.1357,-48.9585333333,-37.6043333334,-27.7086
857.81,-66.0131000001,-54.5098666667,-133.496916667,-100.392133333,-67.3203333333,-87.5162999999,-68.7581333333,-55.2942,-38.4314666666
858.10,-60.9434333332,-46.6666666667,-118.39625,-92.4528666666,-57.3582666667,-75.6605000001,-56.1006666667,-41.5724333333,-26.5408666667
858.40,-75.6864,-68.2353999999,-123.2025,-100.392133333,-71.8953333333,-85.0327000001,-73.464,-51.6341333333,-41.1764666667
858.70,-82.4836333333,-84.5752000001,-126.470583333,-117.124133333,-81.8301999999,-90.6536666666,-90.1961333333,-58.6926666667,-53.987
858.99,-82.5731999999,-79.7660666667,-121.92975,-111.695866667,-77.3099333333,-92.5731333333,-88.7719333332,-62.9239666668,-55.7894
859.29,-150.5406,-149.008866667,-218.4685,-199.459466667,-147.387466667,-155.495433333,-159.099066667,-118.378333333,-106.666666667
859.59,-206.666733333,-199.080533333,-290.229833333,-268.045866667,-200.4598,-204.367833333,-210.574733333,-158.160866667,-139.540333334
859.89,-136.410233333,-133.8462,-190.812,-185.299133333,-131.9658,-135.726466667,-131.111066667,-99.8291333333,-90.4274000001
860.18,-91.8588666665,-86.9231333333,-122.756416667,-118.333333333,-78.9744000001,-83.2051666667,-89.6154666666,-60.4488999999,-58.9743333333
860.48,-61.8579333333,-59.2349333334,-85.51925,-78.3605333335,-53.5518666667,-48.6884666667,-61.2021999999,-34.5900666666,-35.0819333334
860.78,-57.1831000001,-50.4224666667,-69.6009166666,-70.8920666667,-48.8262,-47.0891333333,-56.4320000001,-28.5915333334,-33.7089333333
861.07,-33.0527,-27.2982,-46.49125,-44.7018,-26.3156666667,-29.1578666667,-35.2280666667,-12.386,-15.5087333333
861.37,-43.0369666667,-32.5925333333,-56.9445,-57.1110000001,-38.8889333333,-40.4443666666,-44.5925333333,-21.4814,-23.4074666667
861.67,-54.1881000001,-41.1111333333,-76.3890833334,-79.9999999999,-52.3077333333,-57.6494999999,-57.0085333334,-35.5981333333,-36.1538666667
861.96,-68.7011999999,-49.4372,-89.3940000001,-97.9219999999,-65.1948666667,-70.0433000001,-67.9653333333,-48.1817333334,-53.1600666666
862.26,-75.6771000001,-49.8957999999,-97.1356666666,-111.9792,-71.5623999999,-73.4373666665,-71.7709333333,-51.6146333334,-58.8543333333
862.56,-76.6667666666,-47.957,-99.8655833333,-113.871,-70.4300666666,-73.2794666667,-72.2580666666,-57.7419666668,-62.7957333334
862.85,-67.3430666667,-46.3768666668,-90.7003333334,-104.830866667,-60.4830666667,-70.5796333332,-68.5024000001,-54.9758666667,-60.3864000001
863.15,-77.6119333334,-54.1294666668,-96.2686666665,-115.3234,-66.3682,-78.8556666668,-79.7014000001,-63.3334333333,-67.1641333333
863.45,-73.7557333333,-52.8638,-95.5398333333,-114.366133333,-62.8167999999,-74.9766000001,-75.6806666667,-61.5022666667,-57.8404
863.74,-82.3382,-59.5026,-103.1095,-130.8458,-63.7811333333,-92.6368666668,-87.0646666667,-71.8904,-60.3979333332
864.04,-65.9154999999,-50.9858666666,-91.4318333333,-115.9624,-49.7652,-79.0609333334,-73.7087999999,-59.9998666667,-51.2675999999
864.33,-70.1010000001,-58.2827333333,-94.4445000001,-132.626266666,-56.0606666666,-88.2827999999,-83.0301333333,-63.1313333333,-57.9796666667
864.63,-35.357,-34.127,-57.143,-87.6982666667,-26.8255333333,-51.3889,-54.3652,-30.1984666667,-32.1428
864.93,-17.2380666667,-14.6667333333,-31.5078333333,-54.2857333333,-10.0952,-27.5873,-32.1904666666,-11.7143666667,-13.0157333333
865.22,-16.7025333333,-13.9784,-33.4229166666,-51.9712666667,-7.24020000001,-27.2759666667,-33.8352,-11.6487,-10.2509333333
865.52,-12.8421333333,-10.6666666667,-29.9121666667,-46.7368,-6.73680000002,-23.6491666667,-32.2104,-8.24553333334,-9.96493333334
865.81,-5.12346666668,-3.58026666668,-14.4289166667,-36.2963333333,-2.53080000001,-18.5185,-22.6543333333,0.30856666666,-5.06166666667
866.11,-7.9205,-1.83493333334,-12.0795833333,-33.8227333333,-2.38539999999,-15.4434,-19.8164,1.25379999999,-6.54439999998
866.41,-7.25303333334,-3.9506,-17.5926666667,-32.0987333333,-2.3458,-13.3643333333,-20.1236,1.29626666666,-4.69140000002
866.70,-0.65573333332,7.81406666667,-5.6695,-18.5792,5.90166666667,-3.30603333334,-8.74320000001,8.77056666667,1.91253333334
867.00,-1.92416666666,7.58820000002,-9.75616666668,-19.7832,2.65566666665,-1.70723333334,-7.47966666668,9.4851,1.6802
867.29,-7.47023333334,6.90466666666,-11.97925,-25.3572,-1.84526666666,-3.98803333334,-10.3571333333,6.54773333333,0.89300000002
867.59,-20.0,1.93333333334,-21.5833333333,-32.1333333333,-8.66666666667,-6.56666666668,-15.7333333333,-1.06666666667,-7.26666666666
