wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
625.61,9.36566666665,26.9345555556,9.18788888889,12.7297320261,7.51166666667,9.90466666665,11.3398888889,13.3982222222,12.2286666666,46.2997777778,11.8994444444
625.95,9.41611111111,26.879,9.18844444444,12.7724575163,7.52677777778,9.93766666666,11.3438888889,13.4451111111,12.2153333333,46.3143333333,11.9187777778
626.28,9.2661111111,26.7478888889,9.00511111111,12.6594379085,7.41355555556,9.79866666668,11.2203333333,13.3483333333,12.0817777778,46.222,11.8105
626.61,9.20188888888,26.7231111111,8.94788888889,12.6149215686,7.35711111111,9.74766666667,11.1494444444,13.2837777778,11.9955555556,46.2331111111,11.7533888889
626.94,9.20088888889,26.7767777778,8.96211111111,12.6098431373,7.33944444445,9.75155555557,11.1113333333,13.283,11.9651111111,46.2734444445,11.7791666667
627.28,9.1598888889,26.7835555555,8.93677777778,12.6369869281,7.326,9.72322222223,11.1133333333,13.2655555555,11.9332222222,46.2713333333,11.7722222222
627.61,9.1401111111,26.7644444445,8.89544444444,12.6036862745,7.34577777778,9.7188888889,11.0955555556,13.2156666666,11.9087777778,46.2528888889,11.7605
627.94,9.07255555555,26.6928888889,8.81688888889,12.5506666667,7.25877777778,9.64844444445,11.0407777778,13.1312222222,11.8228888889,46.1747777778,11.7263333333
628.27,9.05055555557,26.711,8.78433333333,12.5343071896,7.20366666667,9.64022222223,10.9538888889,13.1018888889,11.7324444444,46.1535555556,11.7209444444
628.61,8.99922222222,26.695,8.75877777778,12.561124183,7.15466666667,9.66655555555,10.8858888889,13.0747777778,11.6795555556,46.197,11.7069444444
628.94,9.01333333334,26.6725555556,8.75311111111,12.5990065359,7.13044444444,9.71822222222,10.8813333333,13.0104444444,11.6785555556,46.2327777778,11.6498333333
629.27,9.10177777778,26.7017777778,8.80077777778,12.6916143791,7.18777777778,9.80888888889,10.9265555556,13.0524444444,11.7445555556,46.2643333334,11.7011111111
629.60,9.05488888888,26.813,8.83677777778,12.7189346405,7.19933333333,9.8141111111,10.9081111111,13.024,11.7511111111,46.3467777778,11.7112777778
629.94,9.1998888889,27.0603333333,9.02633333333,12.8987058824,7.31577777778,9.98288888889,11.0112222222,13.1026666667,11.8756666667,46.6288888889,11.8637777778
630.27,9.18766666667,27.0398888889,8.972,12.8902875817,7.32133333333,9.97600000001,10.9915555556,13.0686666666,11.8243333333,46.5818888889,11.8575555555
630.60,9.20533333334,26.9796666667,8.95511111111,12.9191111111,7.31788888889,9.97455555556,11.0573333333,13.0765555556,11.8222222222,46.6584444445,11.8162222222
630.93,9.28133333332,27.0341111111,9.02733333333,12.9620980392,7.37077777778,10.0646666667,11.0996666667,13.1433333333,11.9198888889,46.701,11.8906111111
631.26,9.41144444443,27.15,9.12955555556,13.0972875817,7.44222222222,10.1525555556,11.1856666666,13.2185555556,12.0012222222,46.9446666667,12.0012777778
631.60,9.40555555556,27.228,9.16822222222,13.1629346405,7.45711111111,10.156,11.1977777778,13.2383333333,11.9796666667,47.0421111111,11.9696111111
631.93,9.52899999999,27.3352222222,9.29333333333,13.2931764706,7.60266666667,10.2725555556,11.3018888889,13.3392222222,12.1457777778,47.1321111111,12.0347777778
632.26,9.55355555554,27.4282222222,9.313,13.3009150327,7.65855555556,10.2672222222,11.3732222222,13.3356666666,12.2055555556,47.2247777778,12.0725555556
632.59,9.51588888888,27.4344444444,9.25155555555,13.2685816993,7.62144444444,10.248,11.3243333333,13.3364444445,12.1838888889,47.2377777778,12.0708333333
632.92,9.4501111111,27.428,9.21011111111,13.2694444445,7.62077777778,10.205,11.327,13.2886666667,12.1543333334,47.3366666667,12.0526666667
633.26,9.48122222221,27.3902222222,9.18055555555,13.2742091503,7.64088888889,10.2197777778,11.3752222222,13.3021111111,12.1701111111,47.3276666667,12.0740555555
633.59,9.49455555556,27.4061111111,9.19633333333,13.3480392157,7.68811111111,10.269,11.4645555556,13.3573333334,12.175,47.3207777778,12.1099444445
633.92,9.46422222223,27.3854444445,9.26022222222,13.3837973856,7.65711111111,10.3051111111,11.4387777778,13.3911111111,12.2102222222,47.3417777778,12.1315555556
634.25,9.39744444444,27.3723333333,9.20755555556,13.3725686275,7.58911111111,10.2916666667,11.3052222222,13.361,12.1701111111,47.2724444444,12.0837777778
634.58,9.30111111112,27.2953333333,9.08988888889,13.3041111111,7.52144444444,10.2231111111,11.19,13.2668888889,12.0501111111,47.1951111111,12.0171111111
634.91,9.28277777779,27.3193333333,9.03977777778,13.349993464,7.51255555556,10.251,11.1761111111,13.293,12.0405555556,47.192,12.009
635.25,9.32366666668,27.3552222222,8.98822222222,13.3770915033,7.54355555556,10.3061111111,11.2011111111,13.307,12.0506666667,47.2106666667,12.0567777778
635.58,9.24422222223,27.3041111111,8.92666666667,13.333496732,7.46611111111,10.2886666667,11.1295555556,13.2927777778,11.9547777778,47.1703333333,12.0794444444
635.91,9.2508888889,27.2325555556,8.90788888889,13.3630130719,7.45411111111,10.2798888889,11.0765555556,13.2844444444,11.8875555556,47.1313333333,12.0757222222
636.24,9.31266666665,27.386,8.99122222222,13.5017843137,7.578,10.3742222222,11.1652222222,13.3628888889,11.9305555556,47.2425555556,12.187
636.57,9.37344444444,27.3604444444,9.03444444444,13.5601764706,7.63855555556,10.455,11.1765555556,13.3972222222,11.9092222222,47.1811111111,12.274
636.90,9.23988888888,27.349,8.91488888889,13.5050261438,7.55866666667,10.3344444444,11.0308888889,13.276,11.7866666667,47.1888888889,12.1710555556
637.23,9.21399999999,27.3406666667,8.818,13.4446732026,7.51988888889,10.2824444444,10.9012222222,13.2082222222,11.7894444444,47.2228888889,12.1632777778
637.56,9.27155555557,27.3715555555,8.75366666667,13.4826535948,7.55422222222,10.2686666667,10.926,13.159,11.7308888889,47.3055555555,12.1587222222
637.90,9.33944444444,27.4384444444,8.814,13.5926862745,7.64488888889,10.3555555556,11.0238888889,13.1798888889,11.7826666667,47.4982222222,12.2812777778
638.23,9.41511111112,27.508,8.82088888889,13.7173006536,7.70644444444,10.3907777778,11.112,13.2481111111,11.8107777778,47.6487777778,12.3876111111
638.56,9.296,27.4352222222,8.802,13.6805490196,7.674,10.2895555556,11.0531111111,13.1311111111,11.7237777778,47.5657777778,12.3675555556
638.89,9.36033333335,27.4284444444,8.87222222222,13.7616013072,7.75055555555,10.3525555555,11.1398888889,13.286,11.8225555555,47.6178888889,12.4566111111
639.22,9.34911111112,27.372,8.79588888889,13.7569934641,7.759,10.3512222222,11.1716666667,13.2515555556,11.8147777778,47.7002222222,12.4666666667
639.55,9.34444444446,27.4754444444,8.76044444445,13.7888169934,7.77466666667,10.3355555555,11.1495555556,13.2644444445,11.7813333333,47.7974444445,12.5011666667
639.88,9.28499999999,27.3697777778,8.69211111111,13.7011111111,7.70088888889,10.2451111111,11.0666666667,13.2513333333,11.7273333333,47.8267777778,12.5375
640.21,9.27511111112,27.4335555556,8.63544444444,13.7164444444,7.62622222222,10.1785555556,11.0647777778,13.2342222222,11.7417777778,47.9483333333,12.4777777778
640.54,9.37477777779,27.4102222222,8.66288888889,13.750620915,7.65688888889,10.2652222222,11.1191111111,13.296,11.8515555556,47.9837777778,12.4963333333
640.87,9.25955555557,27.2191111111,8.53077777778,13.6872091503,7.53477777778,10.1624444444,11.0572222222,13.1712222222,11.6622222222,47.9415555556,12.4042222222
641.20,9.26344444446,27.3361111111,8.61022222222,13.7848039215,7.574,10.2358888889,11.0947777778,13.2357777778,11.7443333333,48.0855555555,12.5046111111
641.53,9.1978888889,27.279,8.50044444444,13.7262875817,7.48544444444,10.1238888889,10.9942222222,13.1366666667,11.6646666667,48.0002222222,12.4397777778
641.87,9.23166666668,27.3595555556,8.57222222222,13.7792026144,7.52322222222,10.1803333333,11.0345555555,13.1907777778,11.7297777778,48.0404444445,12.3855
642.20,9.30277777779,27.4466666666,8.58122222222,13.7861568627,7.55233333333,10.2023333333,11.003,13.2221111111,11.7945555556,48.1418888889,12.3953888889
642.53,9.2998888889,27.5053333333,8.63044444444,13.8260261438,7.53888888889,10.2084444444,10.9846666667,13.104,11.7816666666,48.2868888889,12.3483888889
642.86,9.2408888889,27.4515555556,8.541,13.802882353,7.44766666667,10.1356666666,10.9051111111,13.0128888889,11.676,48.2633333333,12.2528333333
643.19,9.16600000001,27.3365555556,8.45511111111,13.7517124183,7.35466666667,10.1202222222,10.8547777778,12.9357777778,11.6741111111,48.3745555556,12.1577222222
643.52,9.16133333332,27.4008888889,8.47211111111,13.7996470588,7.35922222222,10.1214444444,10.884,12.9288888889,11.7047777778,48.4002222222,12.0497777778
643.85,9.09311111112,27.3418888889,8.45855555555,13.821,7.30977777778,10.1481111111,10.8541111111,12.898,11.6558888889,48.5101111111,12.0057222222
644.18,9.06444444443,27.3438888889,8.47566666667,13.9332810457,7.31177777778,10.1975555556,10.9063333333,12.9442222222,11.5914444444,48.539,12.0363333333
644.51,9.03355555556,27.3186666667,8.49588888889,13.8914379085,7.29066666667,10.1647777778,10.9091111111,12.9458888889,11.5645555556,48.5708888889,11.9833333333
644.84,8.86844444445,27.1162222222,8.27166666667,13.7482549019,7.10177777778,9.96244444443,10.7413333333,12.7934444445,11.3284444444,48.4164444444,11.7822777778
645.17,8.64733333333,27.004,8.09655555555,13.5551437908,6.934,9.80388888888,10.6113333333,12.613,11.1497777778,48.4048888889,11.6066666667
645.50,8.61488888888,26.9475555555,8.03733333333,13.5079150327,6.921,9.79399999999,10.4923333333,12.5667777778,11.1211111111,48.46,11.6918888889
645.83,8.6231111111,26.942,8.023,13.5743333333,6.89644444444,9.82833333332,10.5445555556,12.6302222222,11.1474444444,48.553,11.7323888889
646.16,8.58822222222,26.899,7.884,13.5074640523,6.83588888889,9.81022222223,10.4366666667,12.5883333333,11.09,48.5284444444,11.714
646.49,8.63533333333,27.0211111111,7.96488888889,13.6042287582,6.91855555555,9.85433333334,10.4608888889,12.6503333333,11.1698888889,48.592,11.7757777778
646.82,8.53055555555,26.8893333333,7.91333333333,13.540379085,6.81833333333,9.74788888888,10.3927777778,12.5927777778,11.0564444444,48.398,11.6635
647.15,8.43833333333,26.7181111111,7.84522222222,13.4698692811,6.686,9.70066666665,10.2816666667,12.4116666667,10.958,48.1966666667,11.6103333333
647.48,8.54666666666,26.8766666667,7.94366666667,13.5899084967,6.79677777778,9.7978888889,10.3613333334,12.5161111111,11.0537777778,48.1642222222,11.7675555555
647.81,8.53766666667,26.932,7.95477777778,13.5740588236,6.74755555556,9.78444444444,10.2891111111,12.5086666667,11.0823333333,48.3271111111,11.7861111111
648.14,8.50766666667,26.9608888889,7.92977777778,13.6153921569,6.69033333333,9.78322222221,10.2378888889,12.5225555556,11.0935555556,48.2685555556,11.7767222222
648.47,8.57088888889,27.0548888889,8.00555555556,13.6537712418,6.73022222222,9.86977777778,10.3241111111,12.6066666667,11.1807777778,48.4067777778,11.8440555555
648.80,8.71055555555,27.0505555555,8.14155555556,13.8284509804,6.87033333333,9.96233333332,10.3962222222,12.7253333333,11.2236666667,48.355,11.9138888889
649.13,8.70188888889,27.0467777778,8.14244444444,13.8742091503,6.83233333333,9.93311111111,10.459,12.7027777778,11.1851111111,48.4033333333,11.8898333333
649.46,8.67511111111,26.9554444444,8.12077777778,13.8726862745,6.81411111111,9.92688888889,10.4403333333,12.6245555555,11.0936666667,48.3447777778,11.7978333333
649.79,8.67922222222,26.9282222222,8.14988888889,13.9093986928,6.81788888889,9.92511111111,10.463,12.6096666667,11.0805555556,48.3734444444,11.8069444444
650.11,8.59433333333,26.807,8.08888888889,13.8575359477,6.74133333333,9.85888888888,10.425,12.5501111111,11.0403333333,48.3405555555,11.7487777778
650.44,8.63588888889,26.8392222222,8.07455555556,13.9278235294,6.81611111111,9.91133333334,10.4218888889,12.5966666667,11.0287777778,48.3382222222,11.8131111111
650.77,8.67844444445,26.8961111111,8.00888888889,13.9673529412,6.87177777778,9.90944444443,10.4572222222,12.6914444444,11.0502222222,48.4646666667,11.839
651.10,8.56266666667,26.708,7.919,13.8325228758,6.77244444444,9.75422222222,10.3516666667,12.5774444444,10.9542222222,48.4581111111,11.6692777778
651.43,8.53666666667,26.5932222222,7.88922222222,13.8125882353,6.74277777778,9.71699999999,10.3095555556,12.5186666666,10.8743333333,48.3441111111,11.6350555556
651.76,8.59711111111,26.635,7.95611111111,13.8969542484,6.80766666666,9.79255555556,10.3497777778,12.5148888889,10.8826666667,48.4256666667,11.6948333333
652.09,8.56177777778,26.6238888889,7.94977777778,13.909882353,6.80588888889,9.79466666667,10.3041111111,12.475,10.9242222222,48.3504444445,11.6869444444
652.42,8.43955555556,26.6544444444,7.81844444445,13.8551830065,6.65411111111,9.73966666668,10.2154444444,12.4123333334,10.8877777778,48.4,11.63
652.75,8.42266666667,26.6058888889,7.83066666667,13.8614313726,6.60566666667,9.73844444443,10.1555555556,12.4404444445,10.837,48.323,11.6336111111
653.08,8.55666666667,26.7518888889,7.96266666667,14.0032222222,6.71911111111,9.86266666666,10.2473333333,12.6101111111,10.9568888889,48.4112222222,11.8016111111
653.41,8.31922222222,26.5967777778,7.77266666667,13.8020326797,6.54933333333,9.55377777778,10.0243333333,12.4558888889,10.7265555555,48.1585555556,11.6438333333
653.74,8.46822222222,26.7615555556,7.91177777778,13.9874509804,6.63322222222,9.68511111112,10.152,12.583,10.829,48.4555555556,11.7958888889
654.06,8.53388888889,26.7868888889,8.00633333334,14.0582418301,6.684,9.76144444443,10.2412222222,12.5696666667,10.9658888889,48.5628888889,11.8896666667
654.39,8.52133333333,26.7752222222,8.046,14.0984705882,6.66633333333,9.8111111111,10.2273333334,12.5482222222,10.9414444445,48.5602222222,11.9490555555
654.72,8.62466666667,26.8704444445,8.122,14.2359215686,6.72655555556,9.923,10.2775555556,12.5774444445,11.0061111111,48.5678888889,12.1121111111
655.05,8.59177777778,26.888,8.05411111111,14.2174836601,6.72411111111,9.905,10.2696666667,12.5272222222,10.9987777778,48.6704444444,12.0794444444
655.38,8.63766666667,26.913,8.09233333333,14.2526732026,6.74433333333,9.93533333335,10.3006666667,12.5715555556,11.0621111111,48.7897777778,12.1499444445
655.71,8.72733333333,26.9594444444,8.18244444444,14.3665163399,6.83833333333,10.0606666667,10.3666666667,12.5986666666,11.0807777778,48.8688888889,12.3011111111
656.04,8.84877777778,26.9455555555,8.25877777778,14.4695163399,6.96466666667,10.1545555555,10.4831111111,12.7126666666,11.199,49.0474444444,12.417
656.37,8.84955555555,26.988,8.28322222222,14.5007777778,7.00666666667,10.1285555555,10.4726666667,12.6687777778,11.2683333333,49.2,12.3995
656.69,8.64788888889,26.7987777778,8.13766666667,14.3495686275,6.86166666667,9.93122222222,10.3002222222,12.4374444444,11.1427777778,49.136,12.2946666667
657.02,8.80844444444,26.8917777778,8.317,14.5055490196,7.02911111111,10.1997777778,10.429,12.5296666667,11.2872222222,49.3466666667,12.4503888889
657.35,8.81466666667,26.8483333333,8.30344444444,14.421745098,7.03211111111,10.1673333333,10.371,12.4707777778,11.191,49.1515555556,12.3807222222
657.68,8.875,27.03,8.39177777778,14.5039738562,7.08011111111,10.2431111111,10.4315555555,12.5152222222,11.2081111111,49.2508888889,12.4782777778
658.01,8.95611111111,27.1256666667,8.45822222222,14.5303071896,7.08988888889,10.2841111111,10.4448888889,12.5784444445,11.3098888889,49.459,12.4605555556
658.34,8.84322222222,27.1106666667,8.40577777778,14.456496732,7.00488888889,10.2848888889,10.3485555555,12.5481111111,11.2781111111,49.5153333333,12.3705
658.66,8.84844444444,27.0816666667,8.40322222222,14.4363660131,6.94611111111,10.2278888889,10.3055555556,12.5971111111,11.1942222222,49.5311111111,12.3932777778
658.99,8.87388888889,27.1143333333,8.36033333333,14.4682875817,6.98766666667,10.2806666667,10.2702222222,12.5773333333,11.213,49.5001111111,12.3496111111
659.32,8.875,27.0743333333,8.33822222222,14.5135947713,7.02366666667,10.2703333333,10.3188888889,12.6437777778,11.2387777778,49.5157777778,12.3637777778
659.65,8.85477777778,27.1086666667,8.37055555556,14.495627451,7.03866666667,10.3193333333,10.315,12.6325555556,11.1952222222,49.4804444445,12.4037222222
659.98,8.84811111111,27.1034444444,8.32866666666,14.5320261438,7.00444444444,10.3578888889,10.3451111111,12.6071111111,11.2002222222,49.4782222222,12.4052222222
660.31,8.97566666668,27.2226666667,8.37322222222,14.6659738562,7.10677777778,10.4568888889,10.4773333333,12.688,11.27,49.577,12.4503333333
660.63,9.01122222222,27.2863333333,8.39155555556,14.7355098039,7.15744444444,10.4692222222,10.5712222222,12.759,11.324,49.6125555556,12.4428888889
660.96,8.84466666667,27.1722222222,8.26177777778,14.7305359477,7.06644444445,10.3937777778,10.4944444444,12.6728888889,11.2408888889,49.549,12.3323333333
661.29,8.73211111111,27.005,8.12055555556,14.6391960784,6.95844444444,10.3045555556,10.3533333333,12.6151111111,11.1296666667,49.4153333333,12.1383888889
661.62,8.66266666667,26.8604444444,8.07177777778,14.6060849673,6.95822222222,10.2313333333,10.3165555555,12.5457777778,11.0416666667,49.1761111111,12.1172777778
661.94,8.70588888889,26.8905555556,8.12066666667,14.6709803922,7.01177777778,10.1966666667,10.3896666667,12.6107777778,11.0504444444,49.2017777778,12.1515555556
662.27,8.72366666667,26.9627777778,8.25511111111,14.7750784314,7.11277777778,10.2821111111,10.4936666667,12.6542222222,11.162,49.1556666667,12.1961666667
662.60,8.63544444444,26.8835555555,8.29955555556,14.7142679738,7.08733333333,10.2332222222,10.5011111111,12.6722222222,11.1661111111,49.111,12.1935555556
662.93,8.56088888889,26.8103333333,8.26322222222,14.6321699346,6.99766666667,10.1712222222,10.3523333333,12.5403333333,11.1244444445,49.128,12.0563888889
663.26,8.57655555556,26.8434444445,8.33311111111,14.6569869281,6.99455555556,10.1011111111,10.3763333333,12.5193333333,11.1425555556,49.0808888889,12.0425555555
663.58,8.60422222222,26.8954444444,8.448,14.6408104575,7.06422222222,10.2056666667,10.4706666667,12.6165555556,11.2535555555,49.1497777778,12.107
663.91,8.61166666667,26.946,8.50355555556,14.6620130719,7.009,10.2722222222,10.4284444445,12.6753333333,11.2644444444,49.2592222222,12.1856111111
664.24,8.606,26.9212222222,8.55544444444,14.7269738562,7.02333333333,10.3345555555,10.3478888889,12.6536666666,11.302,49.2997777778,12.3125555556
