wavelength,Back_ChlNitm,Belly_ChlNitm,Breast_ChlNitm,Crissum_ChlNitm,Crown_ChlNitm,DorTail_ChlNitm,Patch10_ChlNitm,Patch11_ChlNitm,Patch12_ChlNitm,Patch13_ChlNitm,Patch14_ChlNitm,Rump_ChlNitm,Throat_ChlNitm,WingTip_ChlNitm
230.65,-45.7462222222,-28.0333333333,-36.4946666667,-49.0004444445,-27.9404444445,-42.6560481481,-38.1914444444,-48.0007777778,-39.9814444444,-37.3778888889,-45.0488888889,-35.0998888889,-39.7486666667,-28.9633333333
231.02,-42.532,-28.3698888889,-35.2458888889,-47.5408888889,-28.4153333333,-44.3792777778,-37.7505,-46.9262777778,-39.4808888889,-36.8396666666,-42.5318888889,-33.971,-36.8853333333,-27.9598888889
231.40,-46.0317777778,-32.773,-39.9158888889,-50.2335555556,-33.1465555556,-50.3842888889,-41.6666111111,-52.7776666667,-41.7833333333,-39.5424444445,-46.4053333333,-38.4687777778,-37.5348888889,-32.1195555556
231.78,-60.9553333333,-45.2232222222,-52.596,-64.3302222222,-46.3135555555,-66.1699555555,-56.1267777778,-65.3428888889,-54.5171111111,-52.2325555555,-61.6302222222,-52.9594444444,-49.5844444444,-45.1193333333
232.15,-49.1508888889,-34.7404444444,-42.164,-55.0702222222,-38.9131111111,-54.5688481482,-46.8221111111,-52.3289444445,-43.4254444445,-39.9322222222,-51.8197777778,-42.3094444445,-41.7756666667,-34.5463333333
232.53,-43.4557777778,-30.3672222222,-39.3126666666,-50.6591111111,-34.6987777778,-47.7321925926,-42.4905,-48.5640555555,-38.2768888889,-34.4632222222,-48.3052222222,-39.1243333333,-35.8758888889,-32.533
232.90,-41.9754444444,-30.9523333333,-41.0934444444,-49.2944444444,-33.5538888889,-47.8012703703,-42.9012777778,-47.3105555556,-39.5062222222,-34.127,-47.1342222222,-38.977,-34.4355555556,-33.6418888889
233.28,-40.4444444445,-30.4444444444,-40.8444444444,-48.0444444445,-34.4444444445,-47.3451851852,-41.6,-45.8888888889,-39.7333333333,-32.7555555555,-45.2444444445,-37.8222222222,-31.3333333333,-34.4444444444
233.66,-35.3758888889,-29.2892222222,-35.866,-43.3005555556,-30.964,-43.0038925926,-37.6429444444,-40.7883888889,-34.8447777778,-28.0638888889,-40.9314444444,-32.925,-27.7367777778,-31.4952222222
234.03,-38.2671111111,-32.7717777778,-40.0721111111,-44.8454444444,-34.9378888889,-44.3762703704,-40.6537777778,-44.8053333333,-36.5423333333,-30.6058888889,-43.3214444444,-35.74,-31.2475555556,-35.2187777778
234.41,-41.2643333333,-34.5504444444,-41.8531111111,-44.7584444444,-36.3172222222,-46.3055592592,-42.4815,-46.6430555555,-37.4556666667,-32.1553333333,-43.6984444445,-37.8483333333,-31.2916666667,-37.5344444444
234.78,-41.757,-36.5423333333,-45.1663333333,-46.45,-37.5451111111,-47.9008222222,-44.2237777778,-48.2550555556,-37.4648888889,-33.0925555556,-43.6823333333,-37.8257777778,-32.9322222222,-39.671
235.16,-41.2643333333,-34.5212222222,-43.7164444445,-42.7202222222,-33.678,-43.6779592593,-41.2643888889,-44.2719444445,-32.8733333333,-30.0,-40.6131111111,-35.2491111111,-29.6934444445,-37.6628888889
235.54,-39.7873333333,-31.4265555555,-40.154,-40.264,-30.6564444444,-40.2775333333,-39.5490555556,-40.2456666667,-31.4998888889,-28.8228888889,-37.3305555556,-34.1034444445,-28.0162222222,-33.9935555555
235.91,-32.3021111111,-24.6505555556,-32.3021111111,-32.7013333333,-23.3863333333,-32.7655185185,-31.0377222222,-33.0506666667,-24.0185555556,-21.2574444444,-28.4097777778,-26.0145555556,-21.4901111111,-26.8795555556
236.29,-33.9634444445,-26.6996666667,-34.1625555556,-32.3052222222,-23.8806666667,-32.9805666667,-32.0729444444,-34.4111111111,-24.8754444445,-23.549,-28.6236666667,-26.2023333333,-20.995,-28.6897777778
236.66,-31.8853333333,-25.5587777778,-31.9168888889,-30.469,-22.9146666666,-31.8254925926,-31.6021666667,-32.7510555556,-23.2293333333,-23.2923333333,-27.7305555556,-24.8661111111,-20.9315555555,-27.3842222222
237.04,-31.3021111111,-26.1927777778,-31.302,-30.2247777778,-22.6223333334,-30.3344259259,-30.4555,-31.9173888889,-22.4682222222,-22.6838888889,-27.9471111111,-24.9307777778,-20.0368888889,-26.1617777778
237.41,-31.4913333333,-26.53,-31.9666666667,-29.2333333333,-22.7272222222,-31.0081407407,-31.2088888889,-31.9072222222,-22.519,-21.747,-28.4014444444,-26.53,-22.1627777778,-26.946
237.79,-34.4267777778,-27.5116666667,-35.4018888889,-31.1465555556,-25.325,-32.6299037037,-32.7716666667,-34.2492777778,-23.7293333333,-23.9656666667,-31.058,-30.0827777778,-25.0,-28.5163333333
238.17,-38.3315555555,-30.864,-38.8135555556,-35.0193333333,-28.8163333333,-37.297637037,-36.2537777778,-37.3228333333,-26.558,-26.5278888889,-35.0192222222,-33.7847777778,-28.5453333333,-31.4058888889
238.54,-39.1578888889,-32.7657777778,-39.9343333333,-36.2006666667,-30.7048888889,-37.7398222222,-37.8732222222,-38.4857222222,-27.1205555556,-27.1803333334,-35.7227777778,-34.4085555556,-31.631,-32.1685555556
238.92,-37.755,-32.0012222222,-38.1235555556,-35.2324444444,-30.1303333334,-35.7587814815,-36.7488888889,-37.3863333333,-26.5023333333,-27.069,-34.949,-33.5883333333,-30.3855555556,-30.6404444444
239.29,-39.6704444444,-34.9531111111,-40.3807777778,-37.8231111111,-33.8447777778,-38.2591518519,-40.0396666667,-40.6792777778,-28.6161111111,-29.838,-37.9085555556,-35.8341111111,-33.4753333334,-33.5606666667
239.67,-33.7155555555,-30.9887777778,-35.576,-32.9765555556,-30.1223333333,-32.8873444444,-35.2448333333,-35.6142222222,-23.9294444445,-25.1273333333,-33.155,-29.9693333333,-28.1345555556,-28.8736666667
240.04,-29.8268888889,-28.2332222222,-31.7395555556,-28.9617777778,-27.2995555556,-28.3627851852,-32.0468333333,-31.9216666667,-21.1065555556,-22.9507777778,-29.9407777778,-27.0946666667,-24.6357777778,-25.3871111111
240.42,-26.8953333333,-25.2306666667,-28.56,-26.775,-25.1504444444,-25.5228962963,-28.8407222222,-28.4295555555,-18.8326666667,-20.7982222222,-27.8581111111,-25.5316666666,-23.0445555555,-22.523
240.79,-23.081,-22.1171111111,-24.8334444444,-23.5715555555,-22.678,-22.5961222222,-25.4382777778,-25.0263333333,-17.1574444445,-17.7883333333,-23.8695555556,-22.9407777778,-20.1541111111,-18.244
241.17,-19.402,-18.3634444444,-20.2851111111,-19.5413333333,-20.1767777778,-19.1895333333,-21.2615,-21.7031111111,-13.4357777778,-15.1091111111,-19.9752222222,-19.3398888889,-17.3096666667,-14.8302222222
241.54,-16.8676666667,-16.2851111111,-17.1312222222,-17.4504444444,-18.3798888889,-15.8376925926,-18.6986666667,-19.3229444445,-11.3884444444,-13.9964444444,-17.2146666667,-16.091,-15.3557777778,-11.8602222222
241.92,-13.6864444444,-13.4004444444,-13.861,-14.2714444444,-15.7645555556,-12.8293407408,-16.5423888889,-16.4489444444,-9.41877777778,-11.9447777778,-13.5498888889,-12.9026666667,-12.6665555556,-9.04555555557
242.29,-11.4474444444,-11.2271111111,-11.7606666667,-11.7026666667,-13.3843333334,-10.2825185185,-14.2948333333,-14.0629444444,-7.63144444443,-10.4153333333,-11.0066666667,-10.4268888889,-10.972,-6.70377777778
242.67,-9.24833333334,-8.88033333333,-9.83311111111,-9.59511111111,-10.9594444445,-7.56486666668,-11.9612777778,-11.4631111111,-6.097,-9.075,-9.48655555556,-8.6961111111,-8.66377777778,-4.54855555555
243.05,-9.75922222221,-8.86133333332,-9.7378888889,-9.44233333334,-11.0901111111,-7.9015888889,-11.7341666667,-11.6867222222,-6.506,-9.45300000001,-9.84366666666,-8.74522222222,-8.92488888889,-4.552
243.42,-8.96944444443,-7.94377777777,-8.35577777779,-8.24533333333,-10.2061111111,-6.95326666665,-10.02,-10.7187777778,-5.95266666667,-8.57722222222,-9.23066666667,-7.71244444443,-8.29566666667,-3.47911111111
243.80,-9.83511111112,-8.80033333333,-8.95122222221,-8.961,-11.091,-7.72650740741,-10.3173333333,-11.754,-6.74111111111,-9.5438888889,-10.3776666667,-8.38855555554,-9.27277777778,-4.16922222222
244.17,-10.2102222222,-9.54944444444,-9.68977777779,-9.92977777779,-11.8718888889,-8.56441851851,-10.8159444445,-12.8028333333,-7.6978888889,-10.4805555556,-11.3113333333,-8.75866666668,-10.2804444445,-4.74477777778
244.55,-10.1197777778,-9.94455555555,-9.53633333336,-9.8962222222,-12.2095555556,-8.7640925926,-10.8292777778,-13.6626666667,-8.01977777777,-10.9652222222,-10.9944444445,-8.65177777778,-10.5862222222,-4.90911111111
244.92,-10.8922222222,-10.3398888889,-10.1018888889,-9.702,-12.7106666667,-8.33463333333,-10.8968333333,-13.5723333333,-8.12144444443,-11.5301111111,-11.1873333333,-8.37855555555,-10.8254444444,-5.07477777778
245.30,-10.1058888889,-9.559,-9.39133333333,-8.88877777778,-11.9137777778,-7.05463703702,-10.4452777778,-12.3898333333,-7.93666666666,-10.8816666666,-10.1675555555,-7.54855555554,-10.0352222222,-4.14466666666
245.67,-9.39111111112,-8.5838888889,-8.51866666667,-7.81777777778,-10.8991111111,-6.1761037037,-9.19544444447,-11.3760555556,-6.80677777778,-10.0106666667,-9.06499999999,-6.51322222222,-8.97533333333,-2.99188888889
246.05,-9.7222222222,-8.842,-8.53822222223,-8.15866666667,-10.9214444444,-6.13465925926,-8.97466666667,-11.2935,-6.83822222222,-9.98022222223,-9.29722222222,-6.67888888889,-8.87977777778,-3.02822222222
246.42,-8.79755555557,-8.10133333333,-7.66466666666,-7.52122222222,-10.1283333333,-5.1419962963,-8.16616666667,-10.4286666667,-5.99222222222,-9.00911111111,-8.43577777778,-5.80122222222,-7.68511111111,-2.17044444444
246.79,-8.70322222223,-7.84988888889,-7.64755555555,-7.14188888889,-10.3337777778,-5.3058037037,-8.20366666666,-10.3369444444,-5.75155555555,-8.72188888889,-7.96988888889,-5.505,-7.57822222222,-1.94044444445
247.17,-7.70877777777,-6.83933333333,-6.96777777778,-6.25011111111,-9.6231111111,-4.19560740741,-7.53683333333,-9.27016666668,-4.89011111111,-7.86633333333,-6.95022222222,-4.76777777778,-6.71688888889,-0.957111111111
247.54,-6.66133333333,-5.83611111111,-6.13866666667,-5.36322222222,-8.64133333334,-3.16011481481,-6.69694444445,-8.07222222221,-4.16944444445,-7.04077777778,-5.77,-3.95477777778,-5.69855555555,0.0275555555543
247.92,-6.36066666667,-5.51022222222,-5.72822222222,-4.86744444444,-8.37988888889,-2.59955185185,-6.44572222222,-7.71577777777,-3.96411111111,-6.63711111111,-5.24477777778,-3.84177777778,-5.59533333333,0.350666666668
248.29,-6.45433333333,-5.51366666667,-5.62866666667,-4.77166666667,-8.69666666667,-2.48436296296,-6.70822222222,-7.73227777777,-4.07122222222,-6.67922222222,-5.31511111111,-3.94077777778,-5.613,0.151666666664
248.67,-6.75088888889,-5.46888888889,-5.75255555556,-4.71222222222,-8.95711111111,-2.5108037037,-7.024,-7.61766666667,-4.30788888889,-6.72455555555,-5.70533333333,-4.07677777778,-5.74211111111,-0.00522222222233
249.04,-6.75611111111,-5.45322222222,-5.66855555556,-4.83411111111,-8.99011111111,-2.79622962963,-7.18416666667,-8.02944444443,-4.43588888889,-6.86366666667,-5.99711111111,-4.15044444444,-5.88933333333,-0.366111111112
249.42,-7.68611111111,-6.13988888888,-6.71822222222,-5.54422222222,-10.0171111111,-3.88972592593,-8.14427777778,-9.01211111111,-5.23488888889,-7.88666666667,-6.85566666666,-4.91411111111,-6.85577777778,-1.386
249.79,-8.00244444445,-6.70311111112,-7.23122222222,-6.08366666666,-10.668,-4.62562222222,-8.71877777778,-9.58094444446,-5.932,-8.488,-7.54088888889,-5.56777777778,-7.45,-2.13111111111
250.17,-8.45444444444,-7.43355555554,-8.00266666667,-6.524,-11.5168888889,-5.19713333333,-9.45222222223,-10.2181111111,-6.54377777778,-9.11522222222,-8.21233333332,-6.03977777778,-8.07466666667,-2.87922222222
250.54,-9.54722222222,-8.69744444446,-9.09755555554,-7.64077777778,-13.1033333333,-6.31002592593,-10.7682777778,-11.5823888889,-7.705,-10.5327777778,-9.41155555555,-7.16944444444,-9.73266666666,-4.00588888889
250.92,-9.90088888888,-9.45466666667,-9.12955555556,-7.94955555556,-13.6296666667,-6.51763333333,-11.2587777778,-12.0301666667,-8.33511111111,-10.7856666667,-10.037,-7.36711111111,-10.037,-4.71977777778
251.29,-11.0144444445,-10.531,-10.0233333333,-8.72633333333,-14.6724444444,-7.56412222223,-12.2916111111,-13.4639444444,-9.44344444443,-11.9812222222,-11.1514444444,-8.08166666666,-11.1351111111,-5.906
251.66,-13.4153333333,-13.1251111111,-12.6385555556,-11.3072222222,-17.3748888889,-9.86997777778,-15.0622222222,-16.6538888889,-11.9816666667,-14.5673333333,-14.0552222222,-10.5225555555,-13.8591111111,-8.26922222223
252.04,-14.5441111111,-14.297,-14.1116666666,-12.585,-18.5508888889,-11.1216962963,-16.3532777778,-17.9153888889,-13.3174444444,-16.0268888889,-15.206,-11.2523333333,-14.6411111111,-9.38133333334
252.41,-14.9052222222,-14.4716666667,-14.5167777778,-12.8093333333,-18.2924444444,-11.2756555555,-16.3957222222,-18.0624444445,-13.505,-16.4228888889,-15.393,-11.4904444444,-15.0495555556,-9.17788888889
252.79,-15.227,-15.3377777778,-15.1531111111,-13.1045555555,-18.5863333333,-11.8744037037,-16.6575555556,-18.7937222222,-13.972,-17.0911111111,-15.8454444444,-11.7203333333,-15.873,-9.43155555555
253.16,-15.8342222222,-15.6658888889,-15.5537777778,-13.6084444444,-19.192,-12.1470370371,-16.877,-19.1498888889,-13.9823333333,-17.8544444444,-16.1803333334,-12.2242222222,-16.33,-9.32466666667
253.54,-15.9663333333,-15.7795555556,-15.4527777778,-13.6226666666,-19.5798888889,-11.8940703704,-16.989,-19.4352777778,-13.8748888889,-18.3101111111,-16.536,-12.2875555556,-16.4332222222,-8.81411111112
253.91,-17.0807777778,-16.4333333333,-16.3096666667,-14.1292222222,-20.5845555556,-12.0503777778,-18.0803888889,-20.7226111111,-14.9578888889,-19.4134444444,-17.2616666667,-12.8153333333,-17.0617777778,-9.56877777779
254.28,-16.7927777778,-15.8233333333,-15.3383333334,-13.4864444444,-20.0795555555,-11.5554555556,-17.1803888889,-20.2588333333,-14.4077777778,-19.1098888889,-16.8411111111,-12.2455555556,-16.589,-9.03622222222
254.66,-18.3334444444,-17.1616666667,-16.9798888889,-14.2423333333,-21.4747777778,-12.8047111111,-18.606,-21.8535,-16.0911111111,-20.5051111111,-18.4646666667,-13.4546666667,-17.9696666667,-10.5858888889
255.03,-22.4292222222,-21.0021111111,-21.122,-17.7014444445,-25.3486666667,-16.2914,-22.0806111111,-26.0566111111,-20.0108888889,-24.9782222222,-22.2657777778,-17.1023333334,-22.2441111111,-13.8672222222
255.41,-22.3798888889,-21.1191111111,-20.8374444444,-18.2483333333,-25.4755555556,-16.3060555556,-22.0588888889,-25.8303333333,-20.2408888889,-25.0703333333,-22.1885555556,-17.0775555555,-22.65,-13.8805555556
255.78,-21.0846666666,-19.7518888889,-18.9246666667,-16.6953333334,-24.2558888889,-15.1107592592,-20.4011666667,-24.3766666667,-19.5106666667,-23.9686666667,-20.8894444444,-15.6842222222,-21.0617777778,-13.1562222222
256.15,-20.7991111111,-19.364,-17.9638888889,-16.0353333333,-23.6914444444,-14.6920666667,-19.6797777778,-23.7832222222,-19.3068888889,-23.6684444444,-20.7874444445,-15.427,-20.6611111111,-12.5344444444
256.53,-19.7293333333,-18.4215555556,-16.8902222222,-15.1018888889,-22.5241111111,-13.9570407408,-18.7457777778,-22.7308888889,-18.1308888889,-22.5237777778,-19.6065555556,-14.5538888889,-19.193,-11.48
256.90,-20.5293333333,-19.1793333333,-17.9256666667,-16.6721111111,-23.4115555556,-14.8410851852,-19.6613333333,-23.374,-19.0615555556,-23.6043333333,-20.2721111111,-15.5791111111,-19.4792222222,-11.9683333333
257.28,-17.9308888889,-16.6857777778,-15.4502222222,-14.6167777778,-20.2873333333,-12.3717296296,-17.0882777778,-20.3543333333,-17.0498888889,-20.4118888889,-17.5863333333,-13.1993333333,-16.5996666667,-9.77966666668
257.65,-14.9308888889,-13.8442222222,-12.5455555555,-12.2146666667,-16.5606666667,-9.52808888888,-14.0776666667,-17.1801666667,-14.1583333333,-16.8322222222,-14.4128888889,-10.0754444444,-13.5557777778,-7.33388888889
258.02,-12.3685555555,-11.1772222222,-10.3022222222,-9.93455555555,-13.8981111111,-7.14653703703,-11.42,-14.0598333333,-11.6333333333,-13.9347777778,-11.5817777778,-7.618,-11.4198888889,-4.91944444445
258.40,-10.631,-9.17811111111,-8.723,-8.30533333332,-11.7845555556,-5.24303703704,-9.518,-12.1460555556,-9.995,-11.8467777778,-9.50866666664,-5.85488888889,-9.62077777778,-2.88077777778
258.77,-7.81944444445,-6.37711111111,-5.92811111111,-5.833,-8.64377777778,-2.67157777778,-6.68877777778,-8.99244444443,-7.09022222222,-8.74944444444,-6.45611111111,-3.31811111111,-6.63077777778,0.0633333333333
259.15,-5.45811111111,-4.111,-3.83211111111,-3.80433333333,-6.38233333333,-0.427725925924,-4.44772222222,-6.83988888889,-4.92377777778,-6.322,-4.13411111111,-1.24477777778,-4.371,2.12277777778
259.52,-4.79355555556,-3.64288888889,-3.47288888889,-3.12066666667,-5.50244444444,0.258759259259,-3.75972222222,-6.23261111111,-4.131,-5.70633333333,-3.48577777778,-0.704777777776,-3.59222222222,2.70877777778
259.89,-4.55577777778,-3.33122222222,-3.27155555556,-2.96555555556,-5.19166666667,0.518999999999,-3.56783333333,-5.74455555555,-3.60544444444,-5.41455555556,-3.01322222222,-0.413444444447,-3.39888888889,3.12055555556
260.27,-4.14088888889,-2.814,-2.98177777778,-2.60044444444,-4.72433333333,1.03681481481,-3.19327777778,-5.34972222222,-3.06188888889,-5.10944444444,-2.48611111111,0.0915555555567,-3.08866666666,3.49655555555
260.64,-4.26966666667,-2.80111111111,-3.06422222222,-2.636,-4.80655555556,1.00970740741,-3.16927777778,-5.473,-3.24055555556,-5.26455555555,-2.66222222222,0.0902222222223,-3.28188888889,3.58222222222
261.01,-3.80544444444,-2.39788888889,-2.69211111111,-2.05177777778,-4.24111111111,1.51113703704,-2.63455555556,-5.10866666667,-2.66966666667,-4.72877777778,-2.02933333333,0.640333333334,-3.01966666667,3.97288888889
261.39,-3.95666666667,-2.73266666666,-2.929,-2.18055555556,-4.592,1.30163333333,-2.97816666667,-5.62555555556,-2.80788888889,-5.03411111111,-2.15811111111,0.404333333332,-3.47311111111,3.75277777778
261.76,-4.57177777778,-3.25211111111,-3.57233333333,-2.69788888889,-5.20033333333,0.72762962963,-3.539,-6.33044444444,-3.49811111111,-5.59066666667,-2.686,-0.218666666669,-4.14222222222,3.18177777778
