wavelength,Back_PieCinf,Belly_PieCinf,Breast_PieCinf,Crissum_PieCinf,Crown_PieCinf,DorTail_PieCinf,Patch10_PieCinf,Rump_PieCinf,Throat_PieCinf,WingTip_PieCinf
254.66,4.55493333333,6.917,5.553,6.58186666667,5.16766666667,6.80926666667,2.844,5.71100000001,6.74373333333,7.84593333333
255.03,5.55226666667,7.6172,6.66273333333,7.40973333334,6.13933333333,7.96873333333,3.66293333333,6.87840000001,7.88506666667,8.70386666667
255.41,5.54786666667,7.5822,6.65833333333,7.48706666667,6.24393333333,8.11273333333,3.7414,6.81166666666,7.80600000001,8.69699999999
255.78,5.46433333333,7.8182,6.76446666667,7.67373333334,6.43293333333,8.13686666667,3.85393333333,6.96839999999,7.83080000001,8.69333333334
256.15,5.92313333333,8.14526666666,6.95146666667,8.08160000001,6.80693333333,8.41720000001,4.25746666667,7.03206666666,7.9286,9.16926666666
256.53,5.8448,8.03073333333,6.74186666667,8.21013333333,6.66253333333,8.41893333334,4.2344,6.98793333334,7.78053333333,9.11553333333
256.90,5.9992,8.07226666667,6.84726666666,8.40199999999,6.61953333333,8.86526666667,4.4524,7.2712,7.81326666666,9.22646666666
257.28,6.13406666667,7.9978,7.1092,8.52673333333,6.64513333333,9.14913333334,4.56913333333,7.43293333333,7.84313333334,9.45493333334
257.65,6.04906666667,7.83193333333,7.14113333333,8.41133333333,6.3292,9.07666666668,4.54953333333,7.20166666666,7.65046666667,9.3124
258.02,5.4242,7.06333333334,6.5152,7.84026666666,5.5812,8.47113333334,4.01093333333,6.53993333333,6.95866666666,8.9916
258.40,5.32853333333,7.05673333333,6.43733333333,7.72820000001,5.4492,8.50113333333,3.981,6.52473333333,6.87006666667,8.8676
258.77,4.88726666667,6.4536,5.9238,7.11366666667,4.9514,8.1046,3.55486666667,5.97966666667,6.3148,8.52666666666
259.15,4.63653333333,6.28986666667,5.68006666667,6.9142,4.7178,7.83233333333,3.4286,5.65066666667,6.02206666667,8.37353333334
259.52,4.44606666667,6.08786666667,5.52086666667,6.73433333334,4.57646666667,7.6906,3.36966666667,5.514,5.8644,8.2322
259.89,4.3552,5.9918,5.47513333333,6.66026666667,4.47386666667,7.70906666667,3.37926666667,5.41973333333,5.80313333333,8.19699999999
260.27,4.2876,5.9112,5.44486666667,6.67433333333,4.37926666667,7.68206666667,3.3654,5.3562,5.78753333333,8.10546666666
260.64,4.40006666667,6.02593333333,5.57226666667,6.75646666667,4.49593333333,7.72506666667,3.47626666667,5.45693333333,5.82826666667,8.26859999999
261.01,4.25893333333,5.92593333333,5.41413333333,6.553,4.34286666667,7.5722,3.26526666667,5.2676,5.6506,8.13473333333
261.39,4.23006666667,5.9752,5.3518,6.6002,4.28746666667,7.52873333333,3.26686666667,5.17513333333,5.5872,8.08726666666
261.76,4.31886666667,6.1202,5.31366666667,6.73673333333,4.37486666667,7.5526,3.3692,5.27013333333,5.61106666667,8.09599999999
262.13,4.25606666667,6.16713333333,5.18586666667,6.61393333333,4.34993333333,7.47466666667,3.38033333333,5.176,5.5652,7.87700000001
262.51,4.13073333333,6.1232,5.11526666667,6.56813333333,4.292,7.3644,3.30193333333,5.10993333333,5.42546666667,7.73933333333
262.88,4.18186666667,6.32006666667,5.1802,6.712,4.33946666667,7.2948,3.3254,5.21953333333,5.45586666667,7.68446666667
263.25,4.34433333333,6.608,5.2976,6.94746666667,4.40313333333,7.3784,3.46506666667,5.36506666667,5.52406666667,7.76586666667
263.63,4.7688,7.098,5.5332,7.3856,4.6538,7.60846666667,3.78146666667,5.64326666667,5.86373333333,8.09013333333
264.00,4.58073333333,6.9104,5.16493333333,7.11199999999,4.44973333334,7.20906666667,3.4198,5.34586666666,5.70213333333,7.91153333333
264.37,4.6814,6.975,5.2144,6.994,4.54093333333,7.14266666667,3.2806,5.48466666667,5.76326666667,8.00813333333
264.75,4.51026666667,6.66946666667,4.9054,6.62006666667,4.052,6.84773333333,2.9108,5.23453333333,5.4596,7.4898
265.12,4.7402,6.6206,5.0406,6.80200000001,4.1774,6.8506,3.14373333333,5.42486666667,5.65213333333,7.59193333334
265.49,4.4852,6.2622,4.95073333333,6.44320000001,3.9372,6.688,2.85186666667,5.1928,5.40306666667,7.3928
265.87,4.37566666667,5.93213333333,4.96846666667,6.09973333333,3.77793333333,6.64593333333,2.70326666667,5.05866666667,5.24426666667,7.347
266.24,4.15266666667,5.58673333333,4.8036,5.80133333333,3.50673333333,6.45953333333,2.4418,4.851,5.01306666667,7.24786666667
266.61,3.98206666667,5.37646666667,4.61893333333,5.66573333333,3.42746666667,6.2928,2.243,4.51273333333,4.92773333333,7.14426666667
266.98,4.03306666667,5.32313333333,4.6104,5.87453333333,3.5354,6.5522,2.39273333333,4.65466666667,5.1362,7.2438
267.36,4.08933333333,5.2778,4.63353333333,5.85146666667,3.56553333333,6.65073333333,2.4842,4.72913333333,5.1162,7.3042
267.73,3.93113333333,5.1332,4.56533333333,5.66346666667,3.46273333333,6.61793333333,2.2384,4.67793333333,4.93653333333,7.2236
268.10,4.22646666667,5.39946666667,4.9406,5.86686666667,3.69893333334,7.06333333333,2.56446666666,5.0026,5.09493333333,7.43013333333
268.48,4.29786666667,5.518,4.9942,6.03966666667,3.77186666667,7.26406666667,2.76233333333,5.0994,5.1204,7.45753333333
268.85,4.183,5.49346666667,5.0214,6.11346666667,3.82746666667,7.42186666667,2.88086666667,5.04413333333,5.1566,7.54846666667
269.22,3.8156,5.35686666667,4.6732,5.77833333333,3.634,7.26593333333,2.71246666667,4.6752,4.8776,7.39173333333
269.59,3.86513333333,5.45726666667,4.6146,5.80366666667,3.84686666667,7.4282,2.9048,4.73406666667,4.9792,7.48713333333
269.97,3.93506666667,5.49486666667,4.5488,5.9462,4.0104,7.40893333333,2.91773333333,4.632,5.0158,7.55146666667
270.34,4.16013333333,5.75926666667,4.91986666667,6.2102,4.32726666667,7.7354,3.1302,4.809,5.1626,7.81893333333
270.71,4.38566666667,5.9582,5.19733333333,6.4192,4.54126666667,8.06466666666,3.4318,5.11093333333,5.4484,8.12486666666
271.09,4.5626,6.13306666667,5.3804,6.4242,4.6822,8.17366666667,3.63093333333,5.26813333333,5.58306666667,8.30213333334
271.46,4.22986666667,5.83506666667,5.08253333333,6.04913333333,4.414,7.82646666667,3.25793333333,4.97193333333,5.38073333334,8.02100000001
271.83,4.2868,5.94486666667,5.1904,6.1746,4.5164,7.90633333333,3.42073333333,5.12526666667,5.49726666667,8.05553333334
272.20,4.22746666667,5.8508,5.115,6.11286666667,4.54946666667,7.7562,3.3234,5.07013333333,5.4954,7.9612
272.58,4.08073333333,5.814,5.04926666667,6.0194,4.4764,7.6732,3.243,4.92526666667,5.5028,7.91973333334
272.95,4.3802,6.0518,5.256,6.16113333333,4.7702,7.8164,3.4524,5.09626666667,5.71433333333,8.0904
273.32,4.80553333333,6.38133333333,5.6338,6.5168,5.10826666667,8.16053333333,3.78213333333,5.4968,6.11406666667,8.3972
273.69,4.8864,6.37666666667,5.6584,6.52986666667,5.13393333333,8.06586666667,3.7626,5.55413333333,6.17466666667,8.41593333332
274.06,4.50846666667,6.02873333333,5.38366666667,6.0804,4.67726666667,7.72406666667,3.44773333333,5.27526666667,5.88986666667,8.12
274.44,4.33986666667,5.82546666667,5.06746666667,5.88306666667,4.44666666667,7.445,3.30026666667,5.06733333333,5.79153333333,7.9082
274.81,4.2654,5.69373333333,4.92986666667,5.66573333333,4.31246666667,7.27353333333,3.1704,4.98566666667,5.61866666667,7.74086666666
275.18,3.9838,5.37633333333,4.6532,5.33686666667,4.0698,6.987,2.89766666667,4.67473333333,5.3244,7.327
275.55,3.96706666667,5.2966,4.56853333333,5.249,4.00553333333,6.94553333334,2.87393333333,4.55573333333,5.27286666667,7.18213333333
275.93,3.72053333333,4.93073333333,4.27426666667,4.93093333333,3.6532,6.62746666667,2.60366666667,4.1414,4.93253333333,6.8668
276.30,3.9466,5.18446666667,4.51693333333,5.1692,3.78826666667,6.80593333333,2.882,4.33386666667,5.11206666667,7.04633333333
276.67,4.23126666667,5.29586666667,4.7252,5.32826666667,3.969,6.9826,3.1572,4.64106666667,5.2862,7.25066666667
277.04,3.98433333333,5.10293333333,4.45093333333,5.1518,3.6174,6.79946666667,2.9362,4.5348,5.04646666667,7.13133333333
277.41,3.82533333333,4.94566666667,4.34113333333,4.98133333333,3.42033333333,6.61513333333,2.699,4.27793333333,4.841,6.977
277.79,3.96966666667,5.12013333333,4.60386666667,5.19706666667,3.52833333333,6.75733333333,2.8388,4.3854,4.95466666667,7.11793333333
278.16,4.39166666667,5.55066666667,5.01513333333,5.71886666666,4.0418,7.15913333333,3.34986666667,4.86853333333,5.363,7.56193333333
278.53,4.73546666667,5.883,5.37006666667,5.9642,4.36966666667,7.3846,3.69233333333,5.2696,5.65646666667,7.92653333333
278.90,4.71286666667,5.91513333333,5.37766666667,6.09253333334,4.4124,7.4296,3.79566666667,5.27366666667,5.7552,7.93846666667
279.27,4.95926666667,6.27006666667,5.6586,6.39086666667,4.59326666667,7.6516,3.92073333333,5.55893333333,5.97686666667,8.28206666666
279.64,5.31866666667,6.6234,6.05106666667,6.87373333333,4.97973333333,8.0088,4.27,6.00393333333,6.40133333333,8.72633333333
280.02,5.929,7.13686666667,6.5432,7.35453333333,5.54913333333,8.557,4.7764,6.53206666666,6.98566666667,9.33706666667
280.39,5.55333333333,6.72813333333,6.09193333333,6.9794,5.1596,8.21013333333,4.44566666667,6.06293333333,6.59073333333,9.03033333333
280.76,5.2966,6.50246666667,5.83153333333,6.72493333333,4.96993333333,7.94833333333,4.20553333333,5.77853333333,6.3348,8.81353333334
281.13,5.33753333333,6.52273333333,5.8872,6.7266,5.12846666667,7.89646666667,4.26173333333,5.7862,6.38046666667,8.80959999999
281.50,5.33226666667,6.5156,5.90473333333,6.77913333333,5.08713333333,7.90033333333,4.2616,5.8006,6.4502,8.87046666667
281.87,5.2156,6.36666666667,5.6484,6.573,4.90733333333,7.73906666667,4.12193333333,5.6518,6.21086666667,8.75713333333
282.25,5.17486666667,6.28973333333,5.55186666667,6.43993333333,4.82193333333,7.65213333333,3.9386,5.5454,6.1714,8.58013333333
282.62,5.2818,6.3856,5.627,6.58866666666,4.8978,7.783,4.0,5.54886666667,6.33573333333,8.56053333334
282.99,5.43153333333,6.5026,5.67153333333,6.64546666667,4.997,7.78633333333,3.96106666667,5.55466666667,6.39473333333,8.59460000001
283.36,5.395,6.41953333333,5.67466666667,6.61666666667,4.98313333333,7.75733333333,4.01173333333,5.52473333333,6.45486666667,8.5372
283.73,5.34006666667,6.3716,5.5536,6.53486666667,4.87033333334,7.71366666667,4.01233333333,5.4448,6.31573333333,8.34973333333
284.10,5.20186666667,6.30113333333,5.50086666667,6.44646666666,4.79333333333,7.62753333333,3.971,5.40533333333,6.26506666667,8.2022
284.47,5.393,6.48413333333,5.77813333333,6.6828,5.01046666667,7.90013333333,4.1044,5.63046666667,6.54313333333,8.37266666667
284.85,5.43306666667,6.52293333333,5.84846666667,6.76853333333,5.0242,8.00333333333,4.13433333333,5.6278,6.6038,8.38353333333
285.22,5.41233333333,6.48033333333,5.87813333334,6.7636,4.93013333333,7.95926666667,4.09313333333,5.55653333333,6.62186666667,8.39046666666
285.59,5.4806,6.49413333333,5.90306666667,6.77286666667,5.03433333334,7.99526666667,4.21213333333,5.56793333334,6.6642,8.38140000001
285.96,5.49206666667,6.4814,5.95153333333,6.8606,5.07833333333,8.04746666667,4.26706666667,5.60193333333,6.79633333333,8.3772
286.33,5.4316,6.42093333333,5.95506666667,6.91,5.095,8.12033333333,4.27893333333,5.5902,6.74906666667,8.39433333333
286.70,5.24706666667,6.29953333333,5.88713333333,6.84646666667,5.00433333333,8.094,4.1424,5.51413333334,6.589,8.30546666666
287.07,5.1824,6.30826666667,5.9684,6.85333333333,4.98333333333,8.13373333333,4.16893333333,5.58266666667,6.67033333333,8.29306666666
287.44,5.15673333333,6.3342,5.97086666667,6.87073333333,5.0112,8.09433333333,4.181,5.57513333333,6.6592,8.2474
287.82,5.21193333333,6.47813333333,6.17253333333,7.01253333333,5.1666,8.24959999999,4.26886666667,5.64813333333,6.825,8.38420000001
288.19,5.16033333333,6.43366666667,6.13833333333,6.99393333333,5.15786666667,8.22766666667,4.17613333333,5.573,6.8144,8.35739999999
288.56,5.0376,6.337,6.03566666667,6.92686666667,5.02733333333,8.03566666667,4.08853333333,5.49866666667,6.79026666667,8.26993333333
288.93,5.09073333333,6.42226666667,6.11533333333,7.0308,5.1154,8.05799999999,4.09333333333,5.59006666667,6.87733333333,8.32073333334
289.30,5.1236,6.57373333333,6.20773333333,7.178,5.26346666667,8.18613333334,4.1506,5.7068,6.94386666667,8.33799999999
289.67,5.01666666667,6.6116,6.24213333333,7.242,5.19093333333,8.12006666666,4.03786666667,5.786,6.85546666667,8.31806666667
290.04,5.01973333334,6.668,6.31993333333,7.30493333333,5.2168,8.13766666667,3.98873333333,5.79326666667,6.9398,8.28220000001
290.41,5.0196,6.78833333333,6.3574,7.34753333333,5.23353333334,8.13013333333,3.90393333333,5.78486666666,7.06986666667,8.28066666667
290.78,4.87206666667,6.66386666667,6.19566666667,7.2052,5.0658,7.8698,3.72466666667,5.64926666667,7.01953333333,8.12720000001
291.15,4.9658,6.75586666667,6.26773333333,7.34486666667,5.1214,7.8982,3.76886666667,5.66933333333,7.07753333333,8.20546666666
291.52,4.95133333333,6.7446,6.26773333333,7.43633333333,5.04266666667,7.9092,3.61346666666,5.6122,7.067,8.21153333333
291.89,5.0554,6.8916,6.3552,7.59266666668,5.13946666667,7.9054,3.68386666667,5.73386666667,7.2366,8.34693333333
292.26,5.0298,7.01,6.36313333333,7.72946666667,5.0876,7.8338,3.68006666667,5.711,7.27766666667,8.37346666667
292.64,5.32973333333,7.42253333333,6.56273333333,8.16453333333,5.363,8.07286666667,3.9318,5.9608,7.53206666667,8.6762
293.01,5.35526666667,7.54146666667,6.6232,8.34493333333,5.44346666667,8.09146666667,3.98646666667,6.04233333333,7.7122,8.6836
293.38,5.45266666666,7.66346666667,6.73726666667,8.54066666667,5.54586666666,8.19373333333,4.05673333333,6.14066666667,7.92866666667,8.7394
293.75,5.51926666667,7.76886666667,6.763,8.68113333335,5.56746666667,8.26186666667,4.16333333333,6.13693333333,8.1144,8.72086666667
294.12,5.5312,7.90906666667,6.83833333333,8.86739999999,5.5312,8.29320000001,4.24233333333,6.21926666667,8.21733333333,8.79279999999
294.49,5.53413333333,8.00566666667,6.96213333333,8.98919999999,5.53946666667,8.28746666666,4.34566666667,6.3056,8.3176,8.82786666665
294.86,5.7376,8.19753333334,7.20739999999,9.28819999999,5.7164,8.50353333333,4.50773333333,6.45853333333,8.5592,9.00859999999
295.23,5.59573333333,8.15626666667,7.14146666667,9.2564,5.64433333333,8.42186666668,4.39213333334,6.36426666667,8.50719999999,8.87480000001
295.60,5.7978,8.3658,7.30733333333,9.46166666668,5.89466666667,8.54173333332,4.63873333333,6.59993333333,8.80513333334,9.08059999999
295.97,5.75686666667,8.35146666666,7.33113333333,9.52406666665,5.81846666667,8.46660000001,4.55733333333,6.59446666667,8.78753333333,8.99246666666
296.34,5.70113333333,8.35366666667,7.40613333333,9.56873333334,5.80753333333,8.46446666667,4.56333333333,6.63533333333,8.88626666667,8.97573333335
296.71,5.5306,8.24846666667,7.3646,9.48253333333,5.68386666667,8.35380000001,4.37053333333,6.5188,8.801,8.77046666668
297.08,5.55366666667,8.28946666666,7.44880000001,9.54086666667,5.65566666667,8.34566666667,4.38526666667,6.49006666667,8.879,8.78626666667
297.45,5.55986666667,8.30259999999,7.47939999999,9.54173333335,5.63433333333,8.29846666667,4.34193333333,6.48086666667,8.89813333333,8.7468
297.82,5.59793333333,8.37926666666,7.59833333333,9.61313333332,5.74353333333,8.30306666667,4.36113333333,6.5372,9.00573333333,8.82066666667
298.19,5.5826,8.43066666667,7.67720000001,9.57493333333,5.8068,8.282,4.28226666667,6.48013333334,9.05113333334,8.78993333333
298.56,5.54733333333,8.43179999999,7.7336,9.65406666667,5.79906666667,8.25633333333,4.26086666667,6.45026666667,9.11086666667,8.71906666667
298.93,5.54606666667,8.56773333333,7.82093333333,9.76466666667,5.8578,8.27666666666,4.33413333333,6.51733333333,9.22386666667,8.71253333333
299.30,5.61146666667,8.64319999999,7.8994,9.90953333333,5.90506666667,8.31926666667,4.43993333333,6.55053333333,9.31433333333,8.75706666667
299.67,5.58993333333,8.81886666666,8.06006666666,10.0607333333,5.9324,8.333,4.45326666667,6.5452,9.43046666667,8.74466666668
300.04,5.52126666667,8.87019999999,8.1038,10.0657333333,5.93866666667,8.34053333334,4.41306666667,6.50166666667,9.47633333333,8.67166666666
300.41,5.54113333333,9.03046666667,8.17986666667,10.1734666667,6.01673333333,8.35073333334,4.38826666667,6.52546666667,9.50713333332,8.59700000001
300.78,5.72113333333,9.26773333332,8.40613333333,10.3747333333,6.16146666667,8.45073333333,4.6116,6.6756,9.74466666667,8.73453333333
301.15,5.86653333333,9.45459999999,8.57333333333,10.5965333333,6.28953333333,8.53793333333,4.71166666667,6.77806666667,9.8802,8.78806666665
301.52,5.822,9.52766666667,8.57626666666,10.7565333333,6.25026666667,8.48006666667,4.75306666667,6.74673333333,10.0227333333,8.74579999999
301.89,5.90113333333,9.74953333334,8.63553333334,11.0175333333,6.2332,8.51793333334,4.75473333333,6.8356,10.1748666667,8.73400000001
302.26,5.991,9.87733333333,8.65293333333,11.2446,6.246,8.5464,4.85973333333,6.9242,10.2884666667,8.79319999999
302.63,6.23013333333,10.1868,8.87266666666,11.5653333333,6.4766,8.72166666667,5.06966666667,7.21373333333,10.5667333334,9.01293333334
303.00,6.35286666667,10.3213333333,8.9378,11.7222666667,6.51173333333,8.71813333334,5.05006666667,7.25,10.6688,9.0658
303.37,6.571,10.6694666667,9.19173333334,12.0472,6.72473333333,8.87500000001,5.21333333333,7.4648,11.0038,9.33606666666
303.74,6.53713333333,10.5929333333,9.10713333333,11.9987333333,6.62206666667,8.74526666667,5.12706666667,7.32446666667,10.9575333333,9.18566666665
304.10,6.4932,10.5114666667,8.99960000001,12.0639333333,6.5542,8.64866666667,5.09793333333,7.20853333333,11.0112666667,9.10373333333
304.47,6.48006666667,10.4563333333,9.02600000001,12.1932,6.45546666667,8.57526666666,5.08366666667,7.1312,11.0896666667,9.02886666666
304.84,6.3366,10.3632666667,8.93346666667,12.1536,6.29233333333,8.37833333333,4.86273333333,6.96646666667,11.0692,8.76366666667
305.21,6.14146666667,10.2790666667,8.8354,12.0515333333,6.13726666667,8.16739999999,4.7238,6.88693333333,10.9388,8.61626666667
305.58,6.43573333333,10.5988666667,9.21626666667,12.3902,6.45253333334,8.46513333333,4.8946,7.15486666667,11.208,8.87686666666
305.95,6.19406666667,10.303,8.96440000001,12.1434666667,6.251,8.25553333333,4.63853333333,6.85846666667,10.9660666667,8.5514
306.32,6.1284,10.3026,8.91906666667,12.1171333333,6.20926666667,8.11853333334,4.45193333333,6.77553333333,10.9778,8.39879999999
306.69,6.1358,10.3086,8.8416,12.0362666667,6.08993333333,8.00973333333,4.37893333333,6.67773333333,10.9453333333,8.31206666667
307.06,5.98993333333,10.2719333333,8.80633333333,12.042,5.99686666667,7.89433333333,4.3306,6.62933333334,10.9030666667,8.2196
307.43,5.80026666667,10.1583333333,8.6956,11.9966666667,5.79886666667,7.71533333333,4.09486666667,6.48846666667,10.7957333333,7.9128
307.80,5.91293333333,10.4593333333,8.94393333333,12.3712666667,5.94146666667,7.91693333334,4.24173333333,6.7032,11.1278666667,8.06979999999
308.17,6.04653333333,10.7929333333,9.18353333334,12.6906,6.0358,7.97173333333,4.40393333333,6.84453333334,11.3394666667,8.26279999999
308.54,6.1622,11.0192,9.31466666667,12.9072,6.13393333333,8.12726666666,4.51166666667,6.9888,11.5672,8.43153333333
308.90,6.2768,11.2572666666,9.49139999999,13.1848666667,6.29773333333,8.32213333333,4.62513333333,7.174,11.8136666667,8.64639999999
