wavelength,Back_NepOnef,Belly_NepOnef,Breast_NepOnef,Crissum_NepOnef,Crown_NepOnef,DorTail_NepOnef,Rump_NepOnef,Throat_NepOnef,WingTip_NepOnef
717.32,13.0626666667,29.7862666667,30.3468,18.4939333333,12.6810666667,14.4769098039,13.4350666667,32.9249333333,15.0912
717.64,13.0346,29.8218666667,30.4918,18.4816,12.6378666667,14.4894352941,13.4036,33.0436666667,15.0552666667
717.96,13.0182666667,29.8117333333,30.4277333333,18.4639333333,12.5453333333,14.4014,13.2625333333,33.0608,14.9343333333
718.28,13.1455333333,29.9745333333,30.4798,18.5533333333,12.7384,14.5223882353,13.3926,33.1927333334,15.0284
718.60,13.4346666667,30.1730666667,30.6948,18.8156,13.0822,14.8150705883,13.5867333333,33.3173333333,15.2585333333
718.92,13.3105333333,30.1419333333,30.6614,18.7189333333,13.0636,14.7995882353,13.5880666667,33.4005333333,15.2908
719.24,13.2529333333,30.1932666667,30.6664666667,18.6491333333,13.0312666667,14.7758509804,13.5343333333,33.402,15.3013333334
719.56,13.2751333333,30.2112666667,30.7540666667,18.705,13.1558,14.9256235294,13.6034,33.5596,15.4106
719.88,13.2500666667,30.0878666667,30.5148666667,18.5511333333,13.1131333333,14.7421490196,13.4825333333,33.43,15.3204
720.20,13.4039333333,30.1574666667,30.5620666667,18.6802666667,13.2234,14.8649137255,13.5640666667,33.5017333333,15.4935333333
720.52,13.4079333333,30.3589333333,30.8515333333,18.7992666667,13.3264666667,14.9693372549,13.6246,33.6714666667,15.6687333333
720.84,13.5084,30.3980666667,30.8758666667,18.7927333333,13.4056,15.0261882353,13.6208666667,33.6848666667,15.7227333333
721.16,13.5786,30.4945333333,30.8952666667,18.8510666667,13.5280666667,15.1240509804,13.6892,33.7662,15.8231333333
721.48,13.8082666667,30.6912666667,31.2214,19.0982,13.7716,15.4074196078,13.9723333333,33.9652666667,16.1520666667
721.79,13.7206666667,30.5382666666,31.2316666667,19.0176,13.6179333333,15.3207058824,13.846,33.8630666667,16.0244666667
722.11,13.5526,30.4598,31.1778666667,18.8683333333,13.4688,15.1593843137,13.8106,33.8842666667,15.8997333333
722.43,13.614,30.4658666667,31.1790666667,18.8124,13.4402666667,15.1718392157,13.7528,33.8483333333,15.8404666667
722.75,13.683,30.5681333333,31.2513333333,18.884,13.4426666667,15.2376039216,13.8053333333,33.8593333333,15.8144
723.07,13.7704,30.6855333333,31.3216666667,18.9195333333,13.3976666667,15.2390078431,13.8200666667,33.9372,15.7426666667
723.39,13.8002,30.7572,31.4779333333,18.9535333333,13.4038,15.3323764706,13.8325333333,33.9174666667,15.7346
723.71,13.9639333333,30.8832,31.6759333333,19.0938666667,13.5057333333,15.4686235294,13.93,34.0183333333,15.7834
724.03,14.0262666667,30.8207333333,31.5709333333,19.1777333333,13.5128666666,15.4715215686,13.9026,33.9289333333,15.659
724.35,14.0957333333,30.8716,31.565,19.3098,13.6152666667,15.4931686274,14.0399333333,33.9545333333,15.7097333333
724.67,14.0492666667,30.8505333333,31.584,19.2885333333,13.5068,15.3769803922,14.0007333333,33.8933333333,15.7177333333
724.98,13.9098666667,30.6365333333,31.3652666667,19.1058666667,13.3611333333,15.2089294118,13.8659333333,33.7662666667,15.5517333333
725.30,14.0284,30.6783333333,31.3951333333,19.1784666667,13.4394,15.3659411765,14.0676666667,33.8874,15.7616666667
725.62,14.0004666667,30.5954666667,31.2842666667,19.0557333334,13.3906,15.3067764706,13.949,33.7237333333,15.7482666666
725.94,14.0514666667,30.6261333333,31.2971333333,19.1146666667,13.4674666667,15.3533411765,14.0174,33.7759333333,15.8035333333
726.26,13.8208,30.3713333333,31.1466,18.9046,13.2568,15.0862784314,13.8832,33.6464,15.6335333333
726.58,13.7501333334,30.367,31.1294,18.8124,13.2954,15.0921960785,13.8318,33.5678666667,15.7199333333
726.90,13.6781333333,30.3072666667,31.0814,18.7545333333,13.3152666667,15.0389411765,13.8144,33.5154666667,15.7561333333
727.21,13.43,30.1409333333,30.898,18.5454666667,13.1068666667,14.8593843137,13.5833333333,33.3568666667,15.5809333333
727.53,13.3304666666,30.0232,30.8241333333,18.3244,12.9787333333,14.7086039216,13.4688666666,33.1294,15.484
727.85,13.3756,30.0458666667,30.9958,18.2240666667,12.9626666667,14.7553137255,13.4313333333,33.2490666667,15.5182666667
728.17,13.421,30.0565333333,31.0482,18.3163333333,13.1054,14.8854313725,13.6004666667,33.255,15.5833333334
728.49,13.5422,30.2276,31.2046666667,18.5195333333,13.2704,14.9531372549,13.7577333334,33.3199333333,15.6908
728.80,13.6063333334,30.3429333333,31.3628666667,18.6314,13.4170666667,14.9245411765,13.7779333333,33.2454,15.7140666667
729.12,13.6895333333,30.4901333333,31.5436,18.8144,13.4948,15.0204588235,13.8588666667,33.5612666667,15.8044
729.44,13.508,30.4173333333,31.5293333333,18.7186666667,13.2866666667,14.8808627451,13.7186666667,33.4186666667,15.7053333333
729.76,13.4822,30.5436,31.4993333333,18.7280666667,13.3332666667,14.990172549,13.6522666667,33.4781333333,15.7814666667
730.08,13.4144,30.5590666667,31.4536,18.7144,13.2921333333,14.9746588235,13.6456,33.461,15.7366
730.39,13.4168,30.619,31.3638,18.7036666667,13.2326,14.9754078431,13.6448666667,33.5639333333,15.7588
730.71,13.5496666667,30.6882,31.3886666667,18.7571333333,13.3596666667,15.0562666667,13.7950666666,33.6131333333,15.8506666667
731.03,13.4415333333,30.7604,31.4139333334,18.7802,13.3318666667,15.0335882353,13.7926666667,33.5921333333,15.8403333333
731.35,13.1676,30.5931333333,31.1392666667,18.6872666667,13.1820666667,14.9033529412,13.6358,33.2952,15.6971333333
731.67,13.3320666666,30.7078,31.2015333333,18.7258666667,13.2586666667,15.0342235294,13.7404,33.3477333333,15.866
731.98,13.2443333333,30.6208666667,31.1128666667,18.5999333333,13.1069333333,15.0882823529,13.5924666667,33.285,15.8194
732.30,13.1099333333,30.4506666667,30.8110666667,18.5292,12.9324,15.0397294118,13.4664666667,33.1336,15.6295333333
732.62,13.0764,30.2898,30.7012,18.4637333333,12.8339333333,14.9834745098,13.4174,32.9008666667,15.5617333333
732.94,13.1633333333,30.2261333333,30.6388666667,18.5137333333,12.9297333333,15.0371843137,13.4323333333,32.9113333333,15.5529333333
733.25,13.2868666667,30.1688666667,30.7467333333,18.6142,13.0032,15.0973176471,13.5611333333,32.854,15.5604
733.57,13.3184666667,30.1814666667,30.8304,18.6345333333,13.0014,15.1185921569,13.622,32.8517333333,15.5824666667
733.89,13.3181333333,30.0487333333,30.9165333333,18.6694,13.0298,15.1543568627,13.6519333333,32.7400666667,15.5868
734.21,13.1705333333,29.9880666667,30.9539333333,18.6186666667,12.8406,14.965427451,13.4428666667,32.7464666666,15.4489333333
734.52,13.1086,29.8160666667,30.8282,18.5513333333,12.7335333333,14.851572549,13.3332666667,32.7720666667,15.3532
734.84,13.2838,29.9117333333,31.0201333333,18.6987333333,12.8543333333,14.9282666667,13.4792666667,32.9595333333,15.4582
735.16,13.1056666667,29.8284666667,30.9897333333,18.584,12.7115333333,14.7593411765,13.2029333333,32.9556666667,15.1854
735.48,13.0226666667,29.8010666667,30.9918,18.5232,12.6998,14.6672078431,13.1712666667,32.9982666667,15.1178
735.79,13.1187333333,29.8974,31.1613333333,18.4669333334,12.6913333333,14.666882353,13.169,33.2018666667,15.2690666667
736.11,13.4062,30.1906,31.3514666667,18.5922666667,12.9456666667,14.8998117647,13.4219333333,33.4345333333,15.5349333333
736.43,13.4592666667,30.4424666667,31.4215333334,18.6111333333,13.0656,15.0213960784,13.4656666667,33.4658,15.6804
736.74,13.3511333333,30.4226,31.2839333333,18.4802666667,12.9855333333,14.9248941176,13.3204666667,33.5055333333,15.6435333333
737.06,13.5088,30.4848666667,31.3822666667,18.6901333333,13.2012,15.0637058823,13.4234666667,33.6088,15.7822666667
737.38,13.5567333334,30.5874666667,31.3802,18.738,13.2577333333,15.1321882353,13.4201333333,33.7433333333,15.7962
737.69,13.7866,30.7924666667,31.3766,18.9625333333,13.5855333333,15.4197254902,13.7164666667,33.9540666667,16.0545333333
738.01,14.2789333333,31.2512,31.716,19.3314,13.9939333333,15.9491254902,14.1023333333,34.2916,16.4501333333
738.33,14.471,31.4036666667,31.8388,19.4503333333,14.181,16.1422392157,14.3100666666,34.4168,16.6108666667
738.64,14.6513333333,31.4394666667,31.8295333333,19.5987333333,14.3246666666,16.272972549,14.4628,34.4088,16.8054
738.96,14.7266,31.3908666667,31.8274,19.6348666667,14.3395333333,16.3232705882,14.5347333333,34.2696666667,16.8325333333
739.28,14.7582,31.4112,31.8290666667,19.7062,14.4023333333,16.3799490196,14.6279333333,34.2419333333,16.8438
739.59,14.6314666667,31.3524666667,31.9214,19.7178666667,14.3091333333,16.3352235294,14.4792,34.1458,16.7387333333
739.91,14.7318,31.3574666667,32.0396,19.8275333333,14.4173333333,16.3390431373,14.59,34.1753333333,16.7724
740.23,14.9188666667,31.5604,32.3377333333,20.0782666667,14.6304666667,16.4699647059,14.7706,34.2574666667,16.8828
740.54,14.7882,31.3821333333,32.1936666667,19.8647333333,14.3675333333,16.2184392157,14.5672,34.1134666667,16.7029333333
740.86,14.8699333333,31.4405333333,32.2214666667,19.9631333333,14.4119333333,16.2316980392,14.6175333333,34.0707333333,16.7142
741.18,14.8411333333,31.4336666667,32.3502666667,19.9626,14.3486,16.2519019608,14.6214666667,33.9004666667,16.6693333333
741.49,14.5453333334,31.075,32.0317333333,19.6398,14.0108,15.9176,14.335,33.5453333333,16.3314
741.81,14.4485333333,31.0907333333,32.0305333333,19.6037333334,13.8663333334,15.8168117647,14.1802,33.4842,16.2757333333
742.12,14.2860666667,30.91,32.0121333334,19.5513333333,13.7448666667,15.7394666667,14.1596666667,33.344,16.1966
742.44,14.5050666667,31.1539333333,32.1034666667,19.707,13.8290666667,15.8697764706,14.2793333333,33.4490666667,16.3048666667
742.76,14.3346,31.0524666667,32.0977333333,19.5496666667,13.6372,15.7140666667,14.1515333333,33.4488,16.1230666667
743.07,14.2496666667,30.9904666667,31.92,19.3953333333,13.6319333334,15.6136196079,14.1030666667,33.3482,16.049
743.39,13.7747333333,30.6095333333,31.5677333333,19.0100666667,13.1324,15.2399882353,13.7090666667,33.0739333333,15.6833333333
743.70,13.6016666667,30.3422,31.2893333333,18.7559333333,12.8624,15.0561176471,13.6284,32.9099333333,15.5512
744.02,13.5638666667,30.3936666667,31.164,18.759,12.7347333334,14.9858196078,13.6364666667,32.9748666667,15.5389333333
744.34,13.4277333333,30.3026,31.1888,18.6802666666,12.6723333333,14.8508196078,13.5895333333,32.9942666667,15.5223333333
744.65,13.2384666666,30.1878666667,31.0285333333,18.5144,12.5334666667,14.652972549,13.405,32.8859333334,15.3981333333
744.97,13.4855333333,30.5256,31.4320666667,18.8964666667,12.8888,14.9525647059,13.7914666667,33.2864666667,15.7747333333
745.28,13.6670666667,30.5847333333,31.4474666667,18.9361333333,13.0521333333,15.1011882353,13.8077333333,33.3138666667,15.8926666666
745.60,13.5682,30.5730666667,31.2498,18.7886666666,12.8718,14.912827451,13.5838,33.4142,15.7206666667
745.91,13.3372666667,30.4216,31.1698666667,18.7330666667,12.791,14.8811764706,13.4442,33.4145333333,15.6928
746.23,13.5142666667,30.6845333333,31.4436,19.0342666667,13.0451333334,15.1691686275,13.6194,33.5698,15.9841333333
746.55,13.5244666667,30.7076,31.5855333333,19.2476,13.1124,15.2399607843,13.6458,33.8508666667,16.0407333333
746.86,13.8189333333,31.0431333333,31.9565333333,19.5584666667,13.4192666667,15.5649254902,13.8528,34.1746666667,16.3349333333
747.18,13.8510666667,31.0670666666,32.0025333333,19.5964,13.4111333333,15.6080313726,13.747,34.3346,16.3668666667
747.49,13.8738,31.0694,32.1105333333,19.6688,13.5147333333,15.7982784314,13.7582,34.185,16.3336
747.81,14.1614666667,31.273,32.2674,19.8455333333,13.7790666667,16.108345098,13.9356,34.3023333333,16.4893333333
748.12,14.4227333333,31.3488,32.2499333333,19.9588,13.9328,16.2923019608,14.0638666667,34.3205333333,16.5972
748.44,14.4071333333,31.3608,32.1310666667,19.9319333333,13.9149333333,16.2972117647,14.0026,34.0552,16.6286666667
748.75,14.5116666667,31.5832,32.4494666666,20.1854,14.0474,16.4415647059,14.2289333333,34.4200666667,16.7848
749.07,14.8377333333,31.8868,32.8589333333,20.4608666667,14.4098666667,16.8488235294,14.5939333333,34.5918666667,17.0492
749.38,14.9319333333,31.8508,32.9274,20.4562,14.5183333333,16.7414509804,14.5838666667,34.6476666667,17.0368
749.70,15.1216666667,31.9602,32.8080666667,20.5156,14.6640666667,16.7732352941,14.6621333333,34.608,17.0624666667
750.01,14.7691333334,31.562,32.2464,20.0038,14.2911333333,16.4205019608,14.3258666667,34.141,16.6578666667
750.33,14.7765333333,31.5390666667,32.1071333333,20.0287333333,14.3486,16.4852117647,14.4600666666,34.0761333333,16.6512666667
750.64,14.8374,31.8348666667,32.4014,20.3327333333,14.5841333333,16.6304117647,14.5784,34.1260666667,16.8056
750.96,15.1307333333,31.9912,32.6904,20.4784,14.8887333333,16.7989960784,14.8827333333,34.4876666667,17.1101333333
751.27,15.3271333333,32.1176,32.7952666667,20.631,14.9940666667,16.9294156863,15.0735333333,34.6785333333,17.3247333333
751.59,15.4860666667,32.2783333333,33.1309333333,20.9032,15.0793333333,17.1331450981,15.315,34.9431333333,17.6059333333
751.90,15.4971333333,32.3379333334,33.3529333333,20.9934666667,15.1943333333,17.1394431373,15.3103333333,35.2984666667,17.5784666667
752.22,15.3243333333,31.9831333333,33.0461333333,20.7660666667,15.0566666667,16.968054902,15.2326,35.0313333333,17.3838
752.53,14.8947333333,31.5654666666,32.7153333333,20.458,14.7739333333,16.5779137255,14.9494,34.7018666667,17.0584666667
752.85,14.7865333333,31.5746666667,32.6478,20.4094666667,14.6826666667,16.5246901961,15.0078666667,34.6005333333,17.0074666667
753.16,14.4547333333,31.2361333333,32.4555333333,20.1060666667,14.3308,16.2344745098,14.7530666667,34.4780666667,16.7914
753.47,14.9558,31.6498666666,32.9356,20.6252,14.6834,16.6101294118,15.1538666667,34.7385333333,17.1702666667
753.79,15.0008,31.5336666667,32.9455333333,20.5848666666,14.6072666667,16.4657254902,15.0265333333,34.5521333333,17.1472
754.10,15.0108,31.3423333333,32.734,20.3646666667,14.4036666667,16.274282353,14.9181333333,34.3602,16.9523333333
754.42,14.9568666667,31.4024,32.6414,20.4301333333,14.2492,16.265772549,14.7745333333,34.3325333333,16.8558666667
754.73,14.6378666667,31.1876666667,32.3305333333,20.1718,14.0206,16.0218039216,14.5199333333,34.0846,16.5918
755.05,14.6698666667,31.2469333333,32.2460666667,20.1408,14.1513333333,16.021745098,14.4769333333,34.1472,16.5108
755.36,14.7874,31.3006,32.2566,20.2338,14.1562,16.1328313726,14.5412666667,34.2226,16.6344666667
755.67,14.4045333333,31.0884,31.9877333333,19.9016,13.6672,15.7411921569,14.044,33.8699333333,16.2888666667
755.99,14.4492,31.1908,31.9368666667,19.8441333333,13.5577333333,15.6513647059,13.8569333333,33.8798666667,16.2468666667
756.30,14.5005333333,31.1526,31.9272,19.7342,13.5555333333,15.5923960784,13.7093333333,33.7716,16.1681333333
756.62,14.5822666667,31.345,32.1741333333,19.8832,13.7322666667,15.7915137255,13.7844,33.7991333333,16.2363333333
756.93,14.3682,31.1772,32.1445333333,19.7134666667,13.5778,15.7035215686,13.6011333333,33.7486666667,16.1534666667
757.24,14.3691333333,31.186,32.2197333333,19.7101333333,13.6652666667,15.7907137255,13.6296666667,33.8396666667,16.1404
757.56,14.3928,31.2458666667,32.2634,19.8347333333,13.84,16.0303215686,13.7081333333,33.9886666667,16.1956
757.87,14.3074,31.2156,32.2608,19.7908,14.0253333333,16.0542705882,13.7159333333,33.8287333333,16.1785333333
758.18,14.2494,31.0100666667,32.3234,19.6592,13.8707333333,15.7904588235,13.5528666667,33.5842666667,15.9013333333
758.50,14.1543333333,30.9354666667,32.4052666667,19.6682666667,13.7574666667,15.7285058824,13.6042666666,33.5725333333,15.9265333333
758.81,14.0389333333,30.7495333333,32.2507333333,19.3720666667,13.5154666667,15.4914784313,13.4149333333,33.2559333333,15.8103333333
759.13,14.3424,30.9853333333,32.4318,19.6665333333,13.9258,15.7749529412,13.7706666667,33.4596666667,16.0854
759.44,14.6124666667,31.2782,32.8401333333,20.0948,14.2454,16.0517607843,14.1298666667,33.6881333333,16.4263333333
759.75,14.9723333333,31.7334,33.3106666667,20.5442666667,14.6046666667,16.6081803922,14.5204666667,34.0459333333,16.8535333333
760.07,15.0658666667,31.8212,33.3130666667,20.7245333333,14.6842666667,16.6750980392,14.6637333333,34.166,17.0451333333
760.38,15.0744666667,31.8554666667,33.2787333333,20.6884,14.6795333333,16.6044627451,14.6858,34.2300666667,16.9855333333
760.69,14.9099333333,31.8508666667,33.1554,20.7062666667,14.5358,16.5267843137,14.6158666667,34.2036,16.8927333333
761.01,14.7806,31.777,33.1266666667,20.6398,14.5211333333,16.5246392157,14.687,34.248,16.9318
761.32,14.6902666667,31.7726666667,33.1391333333,20.5786,14.3134666667,16.438972549,14.6712,34.4009333333,16.9074
761.63,14.6871333333,32.0051333333,33.0874666667,20.7319333333,14.4321333333,16.6396705882,14.7734666666,34.5423333333,17.1216666667
761.94,14.422,31.7653333333,32.8312,20.4968666667,14.3146,16.4191607843,14.5154,34.3816666667,16.8411333333
762.26,14.3800666667,31.7784666667,32.805,20.6231333333,14.4610666667,16.4232784314,14.5826,34.5202666667,16.8532
762.57,14.3658,31.7830666667,32.8351333333,20.6175333333,14.4082,16.3878784314,14.5471333333,34.5454666667,16.8341333333
762.88,14.4537333333,31.8358,32.8057333333,20.583,14.4774,16.4698313726,14.5948,34.5376,16.8671333333
763.20,14.3246,31.7402,32.7048,20.4957333334,14.3682666667,16.2359647059,14.4434,34.5184,16.7886
763.51,14.376,31.7129333333,32.7046666666,20.4108666667,14.3698,16.2121215686,14.3034,34.4949333333,16.7269333333
763.82,14.5070666666,31.7463333333,32.7855333333,20.5754,14.5684,16.4188039216,14.4627333333,34.4612666667,16.9176
764.14,14.8195333333,32.0320666667,33.1174666667,20.7725333333,14.835,16.6794196078,14.6992666667,34.7410666667,17.2016
764.45,15.0978666667,32.3173333333,33.3033333333,20.9420666667,15.0962,16.7887098039,14.884,34.9123333333,17.3846666667
764.76,15.2459333333,32.4529333333,33.4932,21.1404,15.4009333333,16.939145098,14.9795333333,34.9970666667,17.5770666666
765.07,15.2454666667,32.479,33.6579333333,21.1302666667,15.3783333333,17.0046117647,15.0470666667,35.1261333333,17.6706
765.39,15.1668666667,32.4703333333,33.5874666667,21.0464,15.2444666667,16.8974117647,14.9250666667,34.999,17.5454666667
765.70,15.2000666667,32.5537333333,33.7417333333,21.0088666667,15.3268,17.0450588235,14.9893333333,35.0303333333,17.5326666667
766.01,15.3659333333,32.8157333333,33.9414666667,21.2140666667,15.6434666667,17.3286901961,15.1870666667,35.2362,17.745
766.32,15.2255333333,32.7018,33.764,21.1243333333,15.5549333333,17.2872666667,15.0621333333,35.1220666667,17.6666
766.64,15.5076666667,32.8654,33.7970666667,21.2664,15.8338666667,17.6633843137,15.3766666667,35.1856666667,17.8
766.95,15.6131333333,32.9724,33.8892666667,21.3922,15.9897333333,17.7782862745,15.5279333333,35.2991333333,17.9196666667
767.26,15.3576666667,32.9710666666,33.7191333333,21.1102666667,15.8532666667,17.5422666667,15.3647333333,35.3202666667,17.6461333333
767.57,15.3382666667,32.8888666667,33.5771333333,21.1208666666,15.9204,17.5442156863,15.3864666667,35.4106666667,17.5699333333
767.88,15.0978,32.5259333333,33.4404666667,20.9696666667,15.5764666667,17.4136549019,15.0903333333,35.3146666667,17.3806666667
768.20,15.1363333333,32.2536666666,33.2188,20.8632,15.3984,17.3595529412,15.1946666667,35.1948666667,17.1962666667
768.51,15.6816,32.6077333333,33.3955333333,21.373,16.0117333333,17.825227451,15.4787333333,35.6422,17.6212
768.82,16.1082666667,32.9142,33.8665333333,21.6211333333,16.5222,18.2004078432,15.7633333333,36.0525333333,18.0316666667
769.13,16.1742,33.0666,33.8258,21.8694,16.5797333333,18.2002156863,15.7578666667,36.1738666667,18.1415333333
769.44,15.9053333333,32.8962,33.6535333333,21.8426666667,16.3284,17.9660784314,15.5184666667,36.1141333333,18.007
769.76,15.7234666667,32.7645333333,33.5935333333,21.9296666667,16.1292666667,17.8228431372,15.3430666667,36.3236,17.9788
770.07,15.4222,32.7141333333,33.7008,21.9762666667,15.9378,17.5502588235,15.1939333333,36.6696666667,18.0147333333
770.38,15.2692666667,32.5734666667,33.8459333333,22.0292666667,15.9566,17.6903019608,15.3717333333,36.8098666667,17.9616
770.69,16.002,32.9902,34.4148666667,22.7788666667,16.3816,18.3134039216,15.8487333333,37.2824666666,18.5294
771.00,15.9239333333,33.1934,34.5010666667,22.8988666667,16.4533333333,18.2088039216,15.9737333333,37.2506,18.8572666667
771.32,16.2452,33.7168,34.7814666667,23.3016,16.9136666667,18.5674745098,16.3626,37.4969333333,19.2837333333
771.63,16.2072666667,34.0055333333,34.9570666667,23.2115333333,16.8924,18.6063372549,16.1292,37.5676666666,19.3668
771.94,15.4524666667,33.4996666667,34.3779333333,22.4251333333,16.0912,17.8836901961,15.5788666667,36.8896,18.5928666667
772.25,15.6660666667,33.6786,34.4697333333,22.6982666667,16.2494666666,18.2792,16.0114,36.9633333333,18.9912
772.56,15.9490666667,33.8388,34.6734,22.7514,16.4174,18.5680078432,16.2136666667,37.0585333334,19.1585333333
772.87,16.273,33.8524666667,34.9286,22.7127333334,16.634,18.8575882353,16.5342,36.9364,19.4533333333
773.18,16.9704,34.4542666667,35.6862666667,23.0991333333,17.5740666666,19.537227451,17.3069333333,37.3172666667,20.0416
773.50,16.8904,34.0933333334,35.3288666667,22.6479333333,17.6574666667,19.4351176471,17.0848666667,37.0814,19.6494666667
773.81,16.7450666667,33.9258666667,35.1524666667,22.4706666667,17.6024666667,19.2286078432,16.9159333334,36.9053333333,19.5958
774.12,16.2322666667,33.6534666667,34.9937333333,22.4238666667,17.5232666667,18.9762039216,16.7213333333,36.6894666667,19.5145333333
774.43,16.0482666667,33.1703333333,34.7154666667,22.1618666667,17.1362666667,18.9476509804,16.509,36.5798666667,18.9862
774.74,15.6921333333,32.9378,34.5912,21.7852,16.7718,18.6511058824,16.2836,36.3192,18.6104
775.05,15.453,32.8436666667,34.3664,21.8266666667,16.5756666667,18.5352039216,16.1609333333,36.1466,18.3987333333
775.36,15.5805333333,32.884,34.6388666667,22.0080666667,16.5651333333,18.7229176471,16.2832666667,36.4151333333,18.459
775.67,15.2778,32.5648666667,34.3758666667,21.7893333333,16.0246,18.3118196078,15.8441333333,36.1109333333,18.0338666667
775.98,14.9104,32.0214666667,33.7634,21.3155333334,15.5698666667,17.9262784314,15.5662666667,35.6845333333,17.6128666667
776.30,15.356,32.5659333333,34.1546,21.7751333333,15.9298666667,18.2789647059,15.8185333333,36.3420666667,17.7371333333
776.61,15.2340666667,32.2472,33.4726666667,21.6076666667,15.384,17.9968941177,15.3912,35.9699333333,17.5419333333
776.92,15.4312666667,32.3650666667,33.6454666667,21.8683333333,15.1372,17.9960901961,15.4886,35.9225333333,17.7227333333
777.23,15.5013333333,32.5962,33.7886,21.8609333333,15.0135333333,18.1294509804,15.5882,35.9676,17.7237333333
777.54,15.7952,33.0343333333,34.0590666666,21.7178,15.0875333333,18.2143137255,15.7440666667,36.3056666667,17.7098666667
777.85,15.6966666667,33.2302666667,34.1838,21.7118,15.1260666667,18.2386980392,15.9029333333,36.2451333333,17.7986
778.16,15.9138666667,33.0056,34.0254,21.7632666666,15.1445333333,18.2183294118,15.9544,35.9432666667,17.7729333333
778.47,15.9434,32.6688,33.7665333333,21.6227333333,14.9561333333,18.0126352941,15.7891333333,35.6754666667,17.7458666667
778.78,16.2654666667,32.8859333333,34.0395333333,21.9856666667,15.3669333333,18.2995764706,16.21,35.7627333334,18.0735333333
779.09,16.3937333333,33.1612666667,34.163,22.0739333333,15.6353333333,18.3238823529,16.5283333333,36.0762,18.4678
779.40,16.7105333334,33.3752666667,34.6088,22.3111333333,15.8042666667,18.4306980392,16.7027333334,36.4098,18.9072666667
779.71,16.2954666666,32.9524666667,34.1604,21.808,15.4106,17.9525176471,16.2646666667,35.9800666667,18.7035333333
780.02,15.8841333333,32.6838,34.2134666667,21.475,15.1994666667,17.5204666667,16.0797333333,35.8918666667,18.2746666667
780.33,16.2224666667,32.9049333333,34.4496,21.7098666667,15.6563333334,17.9528431373,16.5132666667,35.9864666667,18.6084
780.64,16.6985333333,33.2576,34.8287333334,22.153,15.9012,18.0947215686,16.7623333333,36.3917333333,19.0829333333
780.95,16.2850666667,32.776,34.2339333333,21.8374,15.1786,17.4107529412,16.3416666667,35.8207333333,18.7320666667
781.26,16.6262666667,32.5817333333,34.101,21.7534666667,15.1596,17.2210313725,16.0606,35.6768666667,18.7150666667
781.57,17.2674666667,33.3292666667,34.7502,22.3508666667,15.7532666667,18.0134235294,16.8938666667,36.4962,19.7644666667
781.88,17.7955333333,34.0394,35.2916,22.8817333333,16.4983333333,18.6228235294,17.5698,37.3891333333,20.4104666667
782.19,17.8940666667,34.0850666667,35.3188,22.8784666667,16.461,18.5157098039,17.3416,37.3955333333,20.515
782.50,17.8902666667,34.0253333333,35.3303333333,22.5724,16.3977333333,18.5148666667,17.0316666667,36.9815333333,20.2876666667
782.81,18.3353333333,34.5472666667,35.5904666667,22.9786666667,16.7001333333,18.9993294117,17.3301333333,37.1880666667,20.4254
783.12,18.6440666667,34.7352666667,36.0076,23.3564,16.8821333333,19.1255019608,17.8154,37.1583333333,20.5608666667
783.43,18.9923333333,35.2097333333,36.2849333333,23.7823333333,17.1707333333,19.6328980392,18.0940666667,37.6260666667,20.759
783.74,18.8387333333,35.5355333333,36.4645333333,23.9784666667,17.1828,19.5992039216,17.9442,38.0303333333,20.7226666667
784.05,18.828,35.434,36.2848,23.8888666667,17.3351333333,19.6066901961,17.8472666667,38.0079333333,20.7639333333
784.36,19.1765333333,35.4764,36.5158,24.2949333333,17.9775333333,20.2690745098,18.1371333333,38.2233333333,21.1601333333
784.67,19.2826,35.5154666667,36.6196,24.6262666667,18.2001333333,20.5568980392,18.2946666667,38.2732,21.3447333333
784.98,18.5326666667,34.7180666667,36.0156,24.1238,17.5397333333,19.857545098,17.2916,37.6922,20.3048
785.29,17.9832666667,34.3569333333,35.8835333334,23.7838,17.2046666667,19.4190666667,16.9335333333,37.2441333333,19.8687333333
785.60,17.5445333333,33.8895333333,35.6106,23.5027333333,16.9665333333,19.2243098039,16.7666,36.9752,19.5349333333
785.91,17.1915333333,33.3463333333,35.3338666667,23.4392666667,16.5607333333,18.9003294118,16.4786666667,37.0188,19.2308666667
786.22,16.5019333334,32.5754666667,34.9261333333,23.0570666667,16.2834,18.4837921569,16.0950666667,36.579,18.8611333333
786.53,16.3029333333,32.3224,34.6319333333,22.9484,16.4339333334,18.6391333334,15.7953333333,36.6074,18.6293333333
786.84,16.6686666667,32.3581333333,34.7469333333,23.0649333333,16.7751333333,18.8796431373,16.263,36.4434666667,19.1395333333
787.14,16.7925333333,32.2508666667,34.5436,22.864,16.6406,19.0145568627,16.2972,35.9056666667,19.2131333333
787.45,17.0421333333,32.6212666667,34.7294666667,23.0640666667,16.7982666666,19.1762823529,16.6802666667,36.0745333333,19.2526666667
787.76,16.981,32.8696,34.8545333333,22.9479333333,16.6706,18.9822313725,16.5879333333,36.1715333333,19.155
788.07,16.458,32.5423333334,34.506,22.4124666666,16.0683333333,18.4757098039,16.1196,35.8244666667,18.6698
788.38,16.651,32.7103333333,34.3808,22.2624,16.0709333333,18.395654902,16.3007333333,35.5373333333,18.8160666667
