wavelength,Back_TanArgf,Belly_TanArgf,Breast_TanArgf,Crissum_TanArgf,Crown_TanArgf,DorTail_TanArgf,Patch10_TanArgf,Patch11_TanArgf,Rump_TanArgf,Throat_TanArgf,WingTip_TanArgf
425.80,5.3155,26.2573333333,15.4993333334,22.8063333333,5.73416666667,6.37368181818,4.81066666666,9.9805,7.72066666667,25.6323333334,4.386
426.16,5.32016666667,26.267,15.5231666667,22.8311666667,5.743,6.37067424241,4.8085,9.9375,7.71033333333,25.6545,4.38683333333
426.51,5.34483333333,26.3185,15.5478333333,22.8658333333,5.75766666667,6.36220454545,4.82466666667,9.939,7.7015,25.6801666667,4.39366666667
426.87,5.36233333334,26.3546666666,15.5606666667,22.8946666667,5.78216666666,6.37123484848,4.85333333333,9.94033333333,7.74083333333,25.72,4.40533333333
427.23,5.39183333334,26.4378333333,15.6178333333,22.923,5.80533333333,6.38720454545,4.86783333333,9.95333333333,7.78016666667,25.7698333334,4.43066666667
427.58,5.42533333333,26.4956666666,15.658,22.9615,5.8415,6.41487121212,4.9305,9.9735,7.798,25.822,4.46883333334
427.94,5.401,26.5225,15.6795,22.9476666667,5.85616666667,6.43026515151,4.92883333333,9.99233333335,7.79566666667,25.8526666667,4.4735
428.30,5.38433333334,26.5026666667,15.7038333334,22.939,5.90216666666,6.43298484848,4.936,9.97366666665,7.79566666667,25.836,4.482
428.65,5.38016666666,26.5278333333,15.7298333334,22.9548333333,5.90633333334,6.4483560606,4.93333333333,9.98416666667,7.78966666666,25.8273333333,4.4715
429.01,5.41483333333,26.5906666666,15.7683333334,23.0011666667,5.932,6.47371969697,4.9595,10.0146666667,7.80583333334,25.851,4.49916666666
429.37,5.41116666667,26.618,15.7576666666,23.0241666667,5.91116666667,6.44690909091,4.92483333334,10.0126666667,7.797,25.8546666667,4.4655
429.72,5.41933333334,26.6953333333,15.8305,23.0571666666,5.90966666667,6.43940151515,4.9175,10.0551666666,7.79883333333,25.876,4.48633333333
430.08,5.3975,26.7561666667,15.8418333333,23.0468333334,5.91283333333,6.42768939393,4.907,10.0736666666,7.81116666666,25.89,4.46916666667
430.44,5.37383333333,26.773,15.8766666666,23.0466666667,5.90666666667,6.43337878789,4.87633333334,10.0816666667,7.81016666667,25.8941666667,4.4605
430.79,5.36716666666,26.8093333333,15.9031666667,23.0298333333,5.89216666667,6.40896212122,4.86283333334,10.0786666666,7.81,25.8733333334,4.441
431.15,5.3935,26.855,15.9375,23.0688333333,5.942,6.42615151515,4.91016666666,10.112,7.8455,25.8768333333,4.4685
431.50,5.36966666667,26.853,15.944,23.061,5.928,6.38654545455,4.88,10.0995,7.8445,25.8305,4.43166666666
431.86,5.35983333334,26.885,15.9676666667,23.0788333333,5.92716666667,6.35993181818,4.85966666667,10.086,7.85416666666,25.8446666666,4.419
432.22,5.33616666667,26.9693333334,15.9661666667,23.0921666667,5.90866666667,6.35775,4.838,10.089,7.8725,25.855,4.43866666667
432.57,5.34916666666,27.0148333333,15.9711666666,23.1113333333,5.93016666667,6.3468939394,4.83,10.0896666667,7.87583333333,25.8768333333,4.43616666667
432.93,5.32183333334,27.0253333334,15.962,23.0863333333,5.91283333333,6.32647727273,4.81683333333,10.0748333333,7.84716666667,25.8438333333,4.41416666667
433.29,5.32266666667,27.057,15.9828333334,23.1005,5.94283333333,6.33481818182,4.8325,10.0883333334,7.848,25.8406666667,4.40566666667
433.64,5.31333333334,27.0541666667,15.9618333334,23.106,5.95766666667,6.3341969697,4.85883333334,10.098,7.88316666666,25.8445,4.41116666667
434.00,5.30766666666,27.051,15.9575,23.1001666667,5.96516666667,6.33702272726,4.8635,10.1068333334,7.882,25.807,4.4195
434.35,5.2955,27.0683333334,15.95,23.1181666666,5.95933333333,6.31490151515,4.857,10.1233333333,7.89583333334,25.786,4.4075
434.71,5.293,27.0968333333,15.9616666667,23.1503333333,5.972,6.3126060606,4.87366666666,10.1448333333,7.89466666666,25.7698333333,4.4145
435.07,5.25833333333,27.0878333334,15.927,23.1535,5.94,6.28831818181,4.84733333333,10.1565,7.88033333333,25.7468333333,4.37416666666
435.42,5.28733333333,27.1503333333,15.9426666667,23.202,5.97933333333,6.3166439394,4.8575,10.2031666667,7.899,25.7746666666,4.4125
435.78,5.346,27.2336666667,15.9986666667,23.2938333334,6.03666666666,6.38457575758,4.92633333334,10.2891666667,7.95183333333,25.7791666666,4.46716666667
436.13,5.37566666666,27.279,16.0255,23.3203333333,6.073,6.38054545455,4.96283333334,10.3326666666,7.96883333333,25.787,4.45533333334
436.49,5.3825,27.2978333333,16.0411666666,23.3188333333,6.08416666667,6.38513636363,4.98683333334,10.361,8.00616666666,25.775,4.4685
436.84,5.41966666667,27.3078333333,16.048,23.3423333333,6.12866666666,6.3941439394,4.99716666667,10.421,8.055,25.7776666666,4.495
437.20,5.45333333334,27.3413333334,16.0675,23.3748333333,6.1475,6.41515909092,5.019,10.4646666667,8.08916666667,25.7946666667,4.519
437.56,5.445,27.3478333333,16.0716666667,23.3456666667,6.15183333334,6.42115151515,4.99933333333,10.474,8.07883333333,25.7638333334,4.50466666666
437.91,5.472,27.3891666667,16.1038333333,23.3758333334,6.183,6.44599242425,5.01533333334,10.4978333333,8.10533333334,25.771,4.5215
438.27,5.51716666667,27.4225,16.114,23.3753333333,6.2465,6.50176515152,5.08,10.5306666666,8.13433333333,25.781,4.566
438.62,5.51516666667,27.4401666667,16.1028333333,23.3596666666,6.2355,6.50501515152,5.06116666667,10.5151666666,8.11216666667,25.7498333333,4.55533333333
438.98,5.5355,27.4943333334,16.1276666667,23.3755,6.249,6.51193939394,5.05783333333,10.5398333333,8.13416666666,25.749,4.58016666667
439.33,5.51883333333,27.4951666667,16.1255,23.3696666667,6.24366666666,6.51357575759,5.061,10.5285,8.1415,25.721,4.56816666667
439.69,5.47783333333,27.4578333334,16.0855,23.301,6.21183333333,6.47583333334,5.02966666666,10.464,8.08633333334,25.6716666667,4.53
440.04,5.464,27.4321666667,16.0738333333,23.2876666667,6.20383333333,6.48052272726,5.01283333333,10.438,8.08566666667,25.6233333333,4.54666666666
440.40,5.4455,27.4353333333,16.0588333334,23.2925,6.19716666667,6.47362121212,4.99766666667,10.4135,8.05616666667,25.5933333333,4.5345
440.75,5.4315,27.4551666667,16.0905,23.3066666666,6.187,6.48828030303,5.00283333333,10.4051666667,8.04716666666,25.5835,4.52583333334
441.11,5.40116666667,27.422,16.073,23.25,6.17083333334,6.46883333333,4.98383333333,10.3648333333,8.014,25.5213333333,4.51383333333
441.47,5.394,27.4498333333,16.0703333333,23.2786666667,6.1725,6.46296212122,4.98833333333,10.3455,8.00116666667,25.5251666667,4.51366666667
441.82,5.3765,27.4628333333,16.0755,23.287,6.16033333334,6.45450757575,4.96916666667,10.3181666667,7.9665,25.5033333333,4.5065
442.18,5.34083333334,27.4903333334,16.0641666667,23.2841666667,6.1225,6.41171969697,4.9185,10.2713333334,7.91633333334,25.48,4.46866666667
442.53,5.334,27.4951666667,16.0871666667,23.3068333333,6.14033333333,6.42032575758,4.91983333334,10.2513333333,7.90516666667,25.4526666667,4.48
442.89,5.32016666667,27.4688333334,16.0878333333,23.3031666667,6.16283333333,6.42601515152,4.91233333334,10.1933333333,7.86116666667,25.4163333333,4.464
443.24,5.32216666666,27.5085,16.123,23.3111666667,6.172,6.43926515152,4.918,10.1636666667,7.82883333333,25.4143333334,4.4845
443.60,5.32616666667,27.5315,16.1463333333,23.352,6.18983333333,6.44906060607,4.91583333333,10.1575,7.82483333333,25.4166666667,4.515
443.95,5.33733333333,27.545,16.1645,23.3751666666,6.20466666667,6.44740909092,4.91883333333,10.1423333333,7.79366666667,25.424,4.49816666666
444.31,5.34366666666,27.5693333333,16.1886666667,23.4,6.214,6.45034848485,4.919,10.13,7.78516666667,25.4241666667,4.5035
444.66,5.3545,27.6243333334,16.2308333333,23.4583333333,6.2465,6.47193939394,4.92283333333,10.1071666667,7.78933333333,25.4465,4.529
445.02,5.34733333333,27.6521666667,16.2635,23.4873333333,6.26266666667,6.4700530303,4.91833333334,10.078,7.78566666667,25.4625,4.538
445.37,5.32316666667,27.6623333333,16.2568333333,23.456,6.23533333334,6.44728787878,4.88616666667,10.0053333333,7.74033333334,25.4455,4.51366666667
445.72,5.3375,27.6785,16.2611666666,23.464,6.2695,6.45465909092,4.88933333333,9.97233333331,7.72716666667,25.4428333334,4.519
446.08,5.33866666667,27.6745,16.261,23.4911666666,6.286,6.46209848485,4.8835,9.93683333335,7.70116666666,25.4033333333,4.5335
446.43,5.3325,27.6791666666,16.2556666667,23.4926666666,6.2975,6.4583560606,4.87183333333,9.88949999999,7.694,25.402,4.52766666667
446.79,5.3315,27.678,16.2496666667,23.4861666666,6.29083333333,6.46023484849,4.87316666666,9.8595,7.67883333333,25.3901666666,4.53366666666
447.14,5.32516666666,27.6411666667,16.2385,23.476,6.28933333333,6.4385530303,4.853,9.80466666665,7.65983333333,25.3666666667,4.5205
447.50,5.314,27.6723333333,16.2396666666,23.4956666667,6.29866666667,6.44006060606,4.839,9.76566666667,7.64466666666,25.375,4.49983333333
447.85,5.29,27.6805,16.2348333334,23.5048333333,6.30116666666,6.44025757575,4.824,9.71333333331,7.61316666667,25.3485,4.49316666667
448.21,5.26,27.671,16.2191666667,23.4766666667,6.30216666667,6.43562121212,4.8055,9.65349999999,7.58666666666,25.3301666667,4.487
448.56,5.238,27.6503333333,16.2101666667,23.4536666667,6.30016666666,6.41461363637,4.8,9.6175,7.54066666667,25.2923333334,4.468
448.92,5.2405,27.665,16.2045,23.4638333333,6.31933333333,6.42012121212,4.7995,9.59833333335,7.50033333333,25.2761666667,4.46933333333
449.27,5.272,27.704,16.254,23.491,6.37016666666,6.45765151515,4.82366666667,9.61383333335,7.53383333334,25.2766666667,4.51333333333
449.62,5.25933333334,27.7405,16.2716666666,23.5088333334,6.3675,6.46841666667,4.8375,9.60516666665,7.53933333333,25.2808333333,4.52416666667
449.98,5.27733333334,27.7346666666,16.2948333333,23.4883333333,6.383,6.49021212122,4.85683333333,9.58766666668,7.54883333333,25.2711666667,4.54566666667
450.33,5.2925,27.7811666667,16.3201666667,23.5176666667,6.39766666667,6.50832575759,4.86566666666,9.60233333335,7.5565,25.2948333333,4.558
450.69,5.2715,27.8336666667,16.349,23.5385,6.40416666667,6.49877272726,4.86383333333,9.58200000002,7.535,25.3058333334,4.54783333333
451.04,5.2635,27.8886666666,16.3673333334,23.5498333334,6.41983333333,6.50215151515,4.8775,9.59216666667,7.54483333333,25.2811666667,4.5555
451.40,5.277,27.8843333333,16.3905,23.5425,6.4285,6.48963636363,4.8795,9.58716666669,7.5355,25.249,4.54966666666
451.75,5.2925,27.912,16.4135,23.5471666667,6.44433333334,6.50059848485,4.89016666666,9.59750000001,7.53133333334,25.2543333333,4.5765
452.10,5.34283333333,27.9715,16.451,23.6261666667,6.488,6.54433333333,4.91866666666,9.63233333335,7.54716666667,25.2671666667,4.61066666666
452.46,5.3495,28.0083333333,16.4491666667,23.6555,6.50333333334,6.56133333333,4.91816666667,9.61533333335,7.55166666666,25.2916666667,4.6035
452.81,5.3655,28.052,16.4636666667,23.6851666666,6.515,6.57632575758,4.92966666667,9.60233333334,7.57833333334,25.2963333333,4.61216666667
453.17,5.37333333334,28.055,16.458,23.7338333333,6.52083333333,6.5791439394,4.94283333333,9.60966666669,7.57466666667,25.3066666667,4.61766666667
453.52,5.37966666666,28.0365,16.4701666666,23.731,6.52416666666,6.57191666667,4.93583333333,9.60483333335,7.57183333334,25.2828333333,4.61483333333
453.87,5.36066666667,28.0916666667,16.4991666667,23.7548333333,6.52966666667,6.55537121212,4.92433333334,9.61033333333,7.57616666666,25.2798333333,4.5975
454.23,5.33266666667,28.06,16.4971666667,23.7111666667,6.50583333333,6.52776515152,4.921,9.57900000002,7.55983333333,25.2081666667,4.5755
454.58,5.35666666667,28.1126666667,16.5376666667,23.7683333333,6.5275,6.548,4.93066666667,9.58733333335,7.58283333333,25.2133333334,4.60133333333
454.93,5.3815,28.1486666667,16.5388333333,23.7943333334,6.53883333333,6.56075,4.9215,9.60666666665,7.58966666666,25.2006666667,4.60833333333
455.29,5.38916666667,28.164,16.5385,23.8055,6.54033333333,6.57251515152,4.94566666666,9.62533333331,7.59516666666,25.196,4.63416666667
455.64,5.38533333333,28.1876666667,16.5405,23.8156666667,6.52733333333,6.56132575758,4.91983333334,9.62400000001,7.611,25.1778333334,4.59766666666
456.00,5.35783333333,28.1905,16.528,23.7858333333,6.50083333333,6.51725757575,4.91933333334,9.63416666665,7.59416666667,25.1558333333,4.56983333333
456.35,5.3755,28.24,16.5641666667,23.7961666667,6.52733333333,6.52918181819,4.938,9.69516666669,7.653,25.1586666666,4.59666666667
456.70,5.3635,28.2415,16.5745,23.7603333333,6.53,6.53003787879,4.95083333333,9.74049999999,7.65733333333,25.1555,4.58916666667
457.06,5.375,28.3091666667,16.5871666667,23.7748333333,6.55833333333,6.54696969697,4.979,9.77383333334,7.6865,25.1378333334,4.57933333334
457.41,5.38533333333,28.403,16.5915,23.7943333334,6.56916666666,6.55509848485,4.98866666667,9.82133333334,7.7065,25.1765,4.57483333333
457.76,5.40733333333,28.4471666667,16.6113333333,23.8223333334,6.5915,6.57609090908,5.00266666667,9.87733333332,7.74566666667,25.2348333334,4.5865
458.12,5.42416666667,28.4801666666,16.6138333333,23.8563333334,6.6225,6.58593939393,5.00833333333,9.92916666665,7.7585,25.2588333334,4.59883333333
458.47,5.41016666666,28.4875,16.577,23.7971666667,6.62933333333,6.5730530303,4.9995,9.93616666666,7.78283333333,25.2338333333,4.5985
458.82,5.4125,28.4993333333,16.612,23.8166666667,6.6305,6.58067424242,5.01083333334,9.97233333331,7.80216666667,25.2655,4.57983333333
459.18,5.39383333334,28.5263333333,16.6045,23.7993333333,6.62016666666,6.55337878789,4.98916666667,9.97283333334,7.8065,25.2571666667,4.56133333333
459.53,5.39716666667,28.5656666666,16.6195,23.8391666667,6.63983333333,6.55059848485,5.0105,10.0076666666,7.83216666667,25.2778333334,4.57783333334
459.88,5.40833333333,28.5786666667,16.639,23.8401666667,6.6545,6.55421969696,5.008,10.0145,7.86766666667,25.2716666667,4.59283333333
460.24,5.40383333334,28.5896666667,16.6226666667,23.8371666666,6.65183333333,6.5423560606,5.00766666667,10.024,7.85916666667,25.2501666667,4.589
460.59,5.40116666667,28.6201666667,16.6391666667,23.8735,6.659,6.53684090908,5.01033333333,10.0451666667,7.88533333333,25.2455,4.58416666667
460.94,5.39016666666,28.6201666667,16.6453333333,23.8633333333,6.652,6.50334090908,4.99533333334,10.0665,7.882,25.2483333333,4.577
461.29,5.38116666667,28.6195,16.6311666667,23.8586666667,6.65366666666,6.46891666667,4.98366666667,10.0785,7.89766666667,25.2101666667,4.5685
461.65,5.3795,28.6205,16.6255,23.8595,6.6585,6.44940909091,4.99466666666,10.0976666667,7.91733333333,25.1866666667,4.56716666666
462.00,5.395,28.6701666666,16.6456666667,23.8785,6.65866666666,6.43707575759,4.99516666667,10.1516666667,7.96183333333,25.2173333333,4.5645
462.35,5.41766666667,28.699,16.6875,23.9235,6.659,6.43107575758,5.00583333333,10.2318333333,8.00133333333,25.233,4.55116666667
462.71,5.42966666667,28.759,16.6931666667,23.9498333333,6.672,6.40986363636,5.02233333334,10.296,8.0415,25.241,4.55933333334
463.06,5.47216666667,28.8108333333,16.7263333333,23.9875,6.70683333334,6.41720454545,5.05333333333,10.392,8.11466666667,25.2625,4.55316666667
463.41,5.51166666667,28.887,16.767,24.0083333334,6.74016666667,6.4413560606,5.09233333334,10.5046666667,8.197,25.2905,4.579
463.76,5.55383333333,28.958,16.7626666666,24.023,6.75566666667,6.47032575758,5.12333333333,10.6263333333,8.27433333333,25.3056666666,4.56833333334
464.12,5.586,29.0175,16.8058333333,24.0446666666,6.754,6.47024242425,5.1415,10.7168333333,8.359,25.2998333334,4.56983333333
464.47,5.61816666667,29.1003333333,16.8361666667,24.0721666666,6.76266666666,6.48033333334,5.16333333334,10.8166666667,8.4485,25.3151666667,4.56983333333
464.82,5.67516666666,29.1418333334,16.831,24.0868333333,6.7665,6.48581818182,5.17483333334,10.9323333333,8.54816666667,25.2848333333,4.5615
465.17,5.74066666667,29.1865,16.8913333333,24.1285,6.80983333333,6.52675757575,5.24916666667,11.0635,8.67033333333,25.3325,4.5845
465.53,5.82633333334,29.285,16.9355,24.1601666667,6.86066666667,6.5606439394,5.30283333333,11.209,8.795,25.3463333333,4.604
465.88,5.87383333333,29.3556666667,16.9746666667,24.1733333333,6.8895,6.57140151515,5.34683333334,11.3063333334,8.89300000002,25.33,4.61033333334
466.23,5.9215,29.4235,16.977,24.1908333333,6.9015,6.57504545455,5.3825,11.3976666667,8.98000000001,25.3378333333,4.61133333333
466.58,5.97583333333,29.5041666667,17.0131666667,24.205,6.93933333334,6.60509848485,5.4205,11.497,9.10349999999,25.364,4.63016666666
466.94,6.03666666667,29.5533333333,17.0485,24.2511666667,6.9855,6.64109090908,5.45133333333,11.6188333334,9.21883333333,25.3856666667,4.68616666666
467.29,6.08833333334,29.6083333333,17.0751666666,24.2415,6.98616666667,6.6448560606,5.47383333333,11.7113333333,9.31149999998,25.392,4.67583333333
467.64,6.109,29.6516666667,17.1093333334,24.2683333333,7.00166666667,6.63434090908,5.4935,11.8058333333,9.39383333332,25.4163333333,4.6825
467.99,6.156,29.7493333333,17.1291666667,24.3158333333,7.03933333333,6.65037121212,5.51316666667,11.919,9.48533333335,25.4863333334,4.67483333334
468.35,6.2115,29.7871666667,17.1298333333,24.325,7.06,6.64868181818,5.54683333333,12.022,9.56666666665,25.4983333333,4.68983333333
468.70,6.23983333333,29.8741666667,17.188,24.346,7.1045,6.68959090908,5.60266666666,12.1345,9.65966666669,25.5626666666,4.72183333333
469.05,6.27266666666,29.9226666667,17.2013333333,24.3645,7.11966666667,6.70665151515,5.606,12.2066666666,9.72016666665,25.5766666667,4.72616666667
469.40,6.29166666666,29.9396666666,17.2401666666,24.3975,7.11616666667,6.72487878788,5.60916666667,12.2915,9.77016666667,25.6343333333,4.71433333334
469.75,6.32433333333,30.0108333333,17.2866666666,24.4293333334,7.135,6.76481060607,5.63483333333,12.4016666666,9.86883333331,25.682,4.72966666667
470.11,6.33566666667,30.0148333333,17.306,24.4501666667,7.15383333333,6.75931818181,5.63833333333,12.474,9.92666666669,25.6915,4.711
470.46,6.33533333333,30.029,17.3215,24.4728333334,7.149,6.72874242425,5.61733333334,12.5393333333,9.95533333334,25.6835,4.69266666666
470.81,6.35166666667,30.1078333334,17.3626666667,24.4945,7.15833333334,6.73352272727,5.64266666667,12.6168333334,10.012,25.7445,4.6635
471.16,6.36783333333,30.0916666667,17.382,24.5168333333,7.18,6.71959090908,5.65266666667,12.6791666667,10.0515,25.7576666666,4.66583333333
471.51,6.4025,30.1258333333,17.4351666667,24.5261666666,7.195,6.73182575758,5.679,12.7621666666,10.1131666667,25.8,4.685
471.87,6.4175,30.1253333333,17.464,24.4996666667,7.19283333333,6.73377272726,5.71016666666,12.8065,10.14,25.7846666667,4.69083333334
472.22,6.42883333333,30.1081666666,17.474,24.4868333333,7.20483333333,6.7349469697,5.704,12.8298333333,10.1723333333,25.7961666667,4.667
472.57,6.42983333333,30.1038333333,17.5081666666,24.536,7.19183333334,6.731,5.71716666667,12.8623333334,10.2093333333,25.8343333334,4.65033333334
472.92,6.43366666667,30.1773333333,17.5551666666,24.5776666667,7.18916666666,6.7313939394,5.71183333333,12.8931666666,10.23,25.8875,4.64033333334
473.27,6.43016666667,30.2011666667,17.582,24.5908333333,7.18216666667,6.70622727274,5.72183333334,12.8885,10.2471666667,25.8878333334,4.64816666667
473.62,6.45733333333,30.238,17.6138333334,24.6456666667,7.2385,6.72143939393,5.77133333333,12.9001666667,10.2491666667,25.9453333333,4.67633333334
473.98,6.51066666667,30.2903333333,17.675,24.6463333334,7.30233333334,6.77121212122,5.82583333333,12.9305,10.2825,25.9991666666,4.73266666667
474.33,6.51666666666,30.2921666667,17.6753333334,24.6315,7.31083333334,6.79927272727,5.834,12.899,10.2421666667,26.0478333333,4.73383333334
474.68,6.47016666666,30.2831666667,17.6711666667,24.6013333333,7.30633333334,6.7831060606,5.80333333334,12.8453333334,10.1888333334,26.0286666667,4.72183333333
475.03,6.44383333333,30.3356666666,17.6985,24.6033333334,7.33633333334,6.78525757575,5.78166666667,12.7745,10.1406666667,26.0708333334,4.70483333333
475.38,6.40483333334,30.3598333333,17.7086666667,24.5956666667,7.3385,6.76595454545,5.7505,12.6628333333,10.0845,26.0705,4.67666666666
