wavelength,Back_ComLorf,Belly_ComLorf,Breast_ComLorf,Crissum_ComLorf,Crown_ComLorf,DorTail_ComLorf,Rump_ComLorf,Throat_ComLorf,WingTip_ComLorf
424.37,5.68058333333,4.28125,3.5605,4.08266666667,3.7345,5.462,5.33533333333,3.68083333334,4.82433333333
424.73,5.65558333333,4.25570833333,3.523,4.07091666667,3.70808333333,5.45191666666,5.312,3.65466666667,4.79466666667
425.08,5.64775,4.25891666667,3.52975,4.0675,3.70991666667,5.44866666666,5.30291666667,3.64716666667,4.787
425.44,5.61766666667,4.25429166667,3.518875,4.05183333333,3.69758333333,5.42583333333,5.28125,3.6335,4.74991666667
425.80,5.57808333333,4.22425,3.48791666667,4.02416666666,3.67233333333,5.39433333334,5.25108333333,3.58941666667,4.70954166667
426.16,5.56666666667,4.23383333333,3.47316666667,4.01541666666,3.673,5.39333333333,5.25416666667,3.582,4.713625
426.51,5.54158333333,4.216375,3.4585,3.99958333333,3.66408333333,5.37866666667,5.25183333333,3.57183333333,4.69195833333
426.87,5.50933333334,4.17958333333,3.41066666667,3.95216666667,3.63741666667,5.34008333334,5.221,3.52858333333,4.64920833333
427.23,5.51308333333,4.19633333333,3.42204166667,3.96333333334,3.65058333333,5.35275,5.23966666667,3.55341666667,4.66191666667
427.58,5.49583333333,4.19083333333,3.40691666666,3.94833333333,3.64433333333,5.33983333334,5.23391666667,3.55183333333,4.64783333333
427.94,5.48908333333,4.18954166666,3.405,3.943,3.64683333333,5.32833333334,5.2345,3.55225,4.636875
428.30,5.49925,4.20554166667,3.42670833333,3.94991666667,3.64333333333,5.34658333334,5.2545,3.55583333333,4.6205
428.65,5.47158333333,4.19275,3.38804166667,3.91933333333,3.61033333333,5.32541666667,5.21733333333,3.53233333333,4.59791666667
429.01,5.47425,4.211375,3.38475,3.92716666667,3.61116666666,5.33366666667,5.24858333333,3.55758333333,4.625375
429.37,5.47783333333,4.20816666666,3.39508333333,3.91425,3.616,5.35766666666,5.24125,3.55366666667,4.64216666667
429.72,5.52375,4.261125,3.44741666667,3.97741666666,3.667,5.40733333333,5.29991666667,3.61583333333,4.69666666667
430.08,5.57183333334,4.293,3.490125,4.02183333333,3.71,5.42858333333,5.34383333334,3.65308333334,4.731375
430.44,5.59133333334,4.30216666667,3.50029166667,4.016,3.71583333333,5.44508333333,5.34558333334,3.65425,4.739375
430.79,5.61083333334,4.32983333333,3.53133333333,4.05066666667,3.74908333334,5.46341666667,5.36425,3.67341666667,4.781125
431.15,5.60616666667,4.32325,3.52695833333,4.03891666667,3.72566666667,5.44941666667,5.35908333333,3.64916666666,4.77495833333
431.50,5.60533333333,4.33441666666,3.54908333333,4.07016666667,3.74783333334,5.48408333333,5.382,3.67491666667,4.79975
431.86,5.57791666667,4.32779166667,3.51983333333,4.05091666667,3.7325,5.48516666667,5.35816666666,3.65133333333,4.77558333333
432.22,5.58783333334,4.341875,3.53508333333,4.0675,3.7595,5.49875,5.35158333333,3.6775,4.808625
432.57,5.65108333334,4.3955,3.621,4.142,3.82708333333,5.55658333333,5.419,3.75408333333,4.886625
432.93,5.64458333333,4.39133333333,3.62316666667,4.13716666667,3.828,5.54141666667,5.39275,3.72933333334,4.87841666667
433.29,5.67558333333,4.41683333334,3.6355,4.17475,3.85941666667,5.57183333333,5.4205,3.76241666667,4.90433333333
433.64,5.677,4.42054166667,3.62754166667,4.16991666667,3.84541666666,5.57475,5.39808333333,3.74516666667,4.89420833334
434.00,5.64008333333,4.381125,3.6005,4.1435,3.80775,5.54966666667,5.34633333333,3.70525,4.87191666667
434.35,5.63666666666,4.38979166667,3.60554166667,4.13441666667,3.814,5.56091666667,5.36525,3.71225,4.874125
434.71,5.648,4.412,3.61208333333,4.147,3.83266666667,5.56516666667,5.38808333333,3.72108333333,4.904625
435.07,5.64525,4.42166666667,3.6185,4.15933333333,3.85891666667,5.58658333333,5.39291666667,3.73133333333,4.90820833333
435.42,5.64616666666,4.40020833333,3.59091666667,4.1245,3.84133333334,5.56366666667,5.362,3.69366666667,4.89233333333
435.78,5.66191666667,4.42970833334,3.624875,4.15541666667,3.86166666667,5.58158333333,5.375,3.72608333334,4.91533333333
436.13,5.67641666667,4.452,3.63820833334,4.16058333333,3.87458333333,5.58583333333,5.40241666667,3.746,4.93395833333
436.49,5.6655,4.44375,3.62408333334,4.13933333333,3.87091666666,5.58016666667,5.38466666666,3.7315,4.93141666667
436.84,5.68325,4.46425,3.64804166667,4.16991666667,3.88341666667,5.61225,5.413,3.75683333333,4.95075
437.20,5.63191666667,4.446375,3.61725,4.1455,3.857,5.571,5.37875,3.72441666667,4.918875
437.56,5.63108333333,4.44566666667,3.61508333333,4.1405,3.86091666667,5.57783333334,5.39258333333,3.75308333333,4.93741666667
437.91,5.66591666667,4.46633333333,3.632625,4.14591666667,3.88883333334,5.60966666666,5.42766666666,3.77208333333,4.95108333334
438.27,5.68675,4.47525,3.65483333333,4.176,3.9225,5.63166666666,5.43316666667,3.7865,4.98745833333
438.62,5.66491666667,4.45354166667,3.63866666667,4.14825,3.88941666667,5.62116666667,5.40541666667,3.78191666667,4.94820833333
438.98,5.68091666667,4.46466666667,3.63845833334,4.163,3.89466666667,5.6415,5.41133333333,3.7975,4.95416666667
439.33,5.72508333333,4.50595833334,3.67908333333,4.207,3.9335,5.67708333333,5.46216666667,3.848,4.98554166667
439.69,5.71533333333,4.47575,3.65916666667,4.19583333333,3.92866666667,5.662,5.46108333333,3.82625,4.98366666667
440.04,5.71116666667,4.47925,3.65958333333,4.19958333333,3.92916666667,5.66308333333,5.45266666667,3.80775,4.97920833333
440.40,5.70891666666,4.47916666667,3.66875,4.20266666667,3.93758333333,5.66233333333,5.44725,3.805,4.98845833333
440.75,5.73575,4.49566666667,3.68470833333,4.239,3.96825,5.69666666667,5.45958333333,3.84233333334,5.02945833333
441.11,5.7555,4.48954166666,3.70229166666,4.26091666667,3.98258333333,5.7085,5.47775,3.84133333333,5.059375
441.47,5.76258333333,4.49666666667,3.71779166667,4.28741666667,3.99625,5.713,5.4755,3.83541666667,5.08041666667
441.82,5.748,4.49754166667,3.73541666667,4.313,4.00441666667,5.71241666667,5.47525,3.84916666667,5.08725
442.18,5.78883333333,4.539375,3.77045833333,4.35358333334,4.04366666667,5.74858333333,5.5225,3.88941666666,5.11291666667
442.53,5.8445,4.58420833333,3.82941666667,4.42333333333,4.1035,5.79116666667,5.56083333334,3.93391666667,5.17504166667
442.89,5.84758333333,4.59941666667,3.83858333333,4.42241666666,4.10625,5.78391666667,5.56766666667,3.93825,5.192125
443.24,5.86358333333,4.62904166667,3.87045833333,4.45233333333,4.13116666667,5.79925,5.56958333334,3.96058333333,5.225375
443.60,5.86083333333,4.64554166667,3.87191666666,4.46791666667,4.13125,5.80366666667,5.54708333333,3.95833333333,5.23208333333
443.95,5.83758333333,4.6375,3.85029166667,4.46108333333,4.10691666667,5.78616666667,5.53241666667,3.94933333333,5.21720833333
444.31,5.81233333333,4.607875,3.81666666667,4.43958333334,4.08308333333,5.77108333333,5.50825,3.9235,5.18004166666
444.66,5.79766666667,4.59904166667,3.79870833334,4.42175,4.06216666667,5.75991666667,5.50066666667,3.9025,5.15483333333
445.02,5.81191666666,4.62545833333,3.80695833333,4.43791666667,4.07675,5.791,5.5125,3.92783333334,5.161
445.37,5.82891666667,4.63066666667,3.81175,4.43566666666,4.081,5.80516666667,5.51825,3.94541666667,5.14729166667
445.72,5.83808333333,4.65866666667,3.82129166667,4.43883333333,4.0935,5.83341666667,5.54366666667,3.96125,5.16304166667
446.08,5.838,4.66104166667,3.81983333333,4.44441666667,4.08583333333,5.83358333333,5.53358333333,3.96258333334,5.18066666667
446.43,5.84425,4.66766666667,3.82225,4.45358333333,4.09783333334,5.85191666667,5.54325,3.97366666667,5.18758333333
446.79,5.84175,4.67816666666,3.833875,4.46983333333,4.11308333333,5.85991666666,5.53866666667,3.98925,5.19120833334
447.14,5.82091666667,4.66895833333,3.80258333333,4.45133333334,4.09858333333,5.84608333333,5.5285,3.97008333334,5.17475
447.50,5.8025,4.66020833333,3.79741666667,4.43783333333,4.09233333334,5.8415,5.52266666667,3.9615,5.179375
447.85,5.8025,4.65466666666,3.79808333333,4.42725,4.09825,5.86116666666,5.51841666667,3.96633333333,5.183375
448.21,5.82341666667,4.67408333333,3.80645833333,4.45283333333,4.11675,5.88358333333,5.53708333333,3.98266666667,5.20079166667
448.56,5.83741666667,4.69816666667,3.82120833333,4.46616666666,4.14291666667,5.90516666667,5.55608333333,4.008,5.22425
448.92,5.84266666667,4.71420833333,3.83420833333,4.47483333333,4.14891666667,5.91683333333,5.57116666667,4.01641666667,5.23983333333
449.27,5.83591666667,4.725625,3.84795833333,4.494,4.16175,5.93183333333,5.58908333334,4.01841666667,5.25745833333
449.62,5.83633333333,4.70841666667,3.84108333333,4.5055,4.14708333333,5.9125,5.5635,4.01033333333,5.24558333334
449.98,5.81558333334,4.69325,3.84404166666,4.49083333333,4.14491666666,5.90983333333,5.5605,4.00325,5.222125
450.33,5.78375,4.66604166667,3.81258333333,4.46216666666,4.11,5.89108333333,5.53158333333,3.96716666666,5.18933333333
450.69,5.75525,4.62833333333,3.785375,4.44325,4.0745,5.864,5.50666666666,3.93225,5.155
451.04,5.77091666667,4.64370833333,3.82395833333,4.4755,4.10575,5.89366666667,5.51741666667,3.94558333333,5.17854166667
451.40,5.792,4.66475,3.84945833333,4.49866666667,4.13775,5.93241666667,5.53258333333,3.98058333333,5.19420833334
451.75,5.78958333333,4.6765,3.85804166667,4.52566666667,4.15008333334,5.93841666667,5.54383333333,3.99358333334,5.20925
452.10,5.82258333333,4.720125,3.90891666667,4.55125,4.17533333333,5.96408333333,5.573,4.03991666667,5.24875
452.46,5.81866666666,4.71391666667,3.92325,4.56708333333,4.17591666667,5.96291666667,5.56183333333,4.04266666667,5.24145833333
452.81,5.82841666667,4.718,3.91454166666,4.56475,4.18875,5.97366666667,5.55183333333,4.05091666667,5.2545
453.17,5.82783333333,4.71183333333,3.90358333333,4.53658333333,4.18641666667,5.97183333333,5.54091666667,4.03583333333,5.25575
453.52,5.87916666667,4.775375,3.93929166667,4.58875,4.23766666667,6.01841666667,5.58891666667,4.07758333334,5.315
453.87,5.86358333333,4.773375,3.91795833334,4.57683333333,4.22725,6.01175,5.57216666667,4.07266666667,5.318375
454.23,5.85883333333,4.77675,3.92433333333,4.57225,4.22075,6.01641666667,5.57166666667,4.06,5.33108333333
454.58,5.885,4.80766666666,3.95079166666,4.59666666667,4.25175,6.04883333333,5.5995,4.07316666667,5.344875
454.93,5.87983333334,4.79633333333,3.94845833333,4.589,4.24266666667,6.04108333333,5.61066666667,4.0695,5.34483333333
455.29,5.8805,4.783625,3.93329166667,4.58866666667,4.23491666667,6.02608333333,5.60625,4.04575,5.34558333333
455.64,5.916,4.81008333334,3.96075,4.622,4.27275,6.05116666667,5.62391666667,4.05866666667,5.36266666667
456.00,5.89416666666,4.817125,3.94429166667,4.624,4.28016666667,6.04641666667,5.6325,4.05466666667,5.368375
456.35,5.87808333333,4.805375,3.921375,4.59716666667,4.27433333333,6.03991666667,5.61775,4.0385,5.36033333333
456.70,5.88191666667,4.80295833333,3.9425,4.6145,4.27983333333,6.03008333333,5.61866666666,4.04475,5.37766666667
457.06,5.867,4.78720833333,3.92120833333,4.60958333333,4.26383333333,6.0075,5.59033333333,4.03183333333,5.36516666666
457.41,5.8045,4.742625,3.894,4.54608333333,4.21458333333,5.97575,5.54591666666,3.98658333334,5.32341666667
457.76,5.80533333333,4.74283333333,3.894625,4.54025,4.19925,5.96008333333,5.53075,3.97091666666,5.29454166667
458.12,5.78158333333,4.727875,3.871625,4.52425,4.19175,5.94591666667,5.514,3.96666666667,5.27504166667
458.47,5.79916666667,4.74775,3.87520833333,4.532,4.19908333334,5.96875,5.51883333333,3.99216666667,5.29383333333
458.82,5.78958333333,4.742125,3.854,4.51991666667,4.16866666667,5.95416666667,5.4875,3.9795,5.26720833333
459.18,5.81741666667,4.77454166667,3.87620833333,4.54391666667,4.185,5.98441666667,5.51533333333,4.01333333333,5.27616666667
459.53,5.792,4.74858333333,3.85154166667,4.5165,4.142,5.95266666667,5.48583333333,3.98275,5.25054166667
459.88,5.7885,4.74154166667,3.85833333333,4.52241666667,4.13625,5.95025,5.47491666666,3.97025,5.23741666667
460.24,5.77125,4.72783333333,3.84404166666,4.50183333333,4.11441666667,5.93383333333,5.45591666667,3.95216666667,5.21691666666
460.59,5.75925,4.72816666667,3.82983333333,4.48016666667,4.10366666667,5.93433333334,5.454,3.94441666667,5.21975
460.94,5.78516666667,4.75466666667,3.85166666667,4.50958333333,4.12841666667,5.9655,5.48358333333,3.97525,5.24079166667
461.29,5.79425,4.75604166667,3.85179166667,4.51366666667,4.1415,5.9625,5.47925,3.9775,5.24333333333
461.65,5.78058333333,4.75779166667,3.85220833334,4.52483333333,4.15641666667,5.9725,5.48283333333,3.97791666667,5.27683333333
462.00,5.79166666666,4.78408333333,3.86916666666,4.54616666667,4.165,5.97675,5.49383333333,3.98925,5.28754166667
462.35,5.77158333333,4.764375,3.86354166666,4.52816666667,4.15366666667,5.95916666667,5.47216666667,3.96933333333,5.28166666667
462.71,5.73675,4.75204166667,3.85891666667,4.52875,4.15058333333,5.94666666667,5.4665,3.964,5.277625
463.06,5.69583333333,4.720625,3.82870833333,4.48858333333,4.13575,5.91025,5.43233333333,3.92458333333,5.24691666667
463.41,5.70558333333,4.73208333333,3.845375,4.49958333333,4.16741666666,5.9375,5.44141666666,3.959,5.27733333333
463.76,5.715,4.744125,3.84991666667,4.51525,4.18683333333,5.96425,5.45408333333,3.98558333333,5.30045833333
464.12,5.73316666667,4.76979166667,3.86991666667,4.54075,4.20625,5.98408333333,5.47891666667,4.00258333333,5.33370833334
464.47,5.74958333333,4.77979166667,3.8815,4.56191666667,4.21691666666,5.99041666667,5.46925,4.00483333333,5.3095
464.82,5.72858333334,4.765625,3.86208333333,4.55308333333,4.2005,5.96425,5.45291666667,3.98566666667,5.28004166667
465.17,5.69883333334,4.74754166667,3.84941666667,4.55116666667,4.1775,5.96433333333,5.4465,3.972,5.263375
465.53,5.75125,4.76525,3.87904166666,4.58091666666,4.19391666667,6.00416666667,5.48583333333,4.00991666667,5.25229166667
465.88,5.76883333333,4.76870833333,3.89379166667,4.60841666667,4.21183333333,6.022,5.48975,4.02625,5.27979166667
466.23,5.77016666667,4.78929166667,3.91033333334,4.64483333333,4.22416666667,6.03483333333,5.51591666667,4.03933333333,5.30616666667
466.58,5.80766666667,4.81520833333,3.93091666667,4.65466666667,4.26591666667,6.0775,5.54441666667,4.073,5.34075
466.94,5.84233333333,4.85691666667,3.98004166667,4.7035,4.3005,6.126,5.58233333333,4.13216666667,5.39395833333
467.29,5.83325,4.862125,3.9835,4.71475,4.2975,6.1205,5.57316666667,4.11466666667,5.38245833333
467.64,5.81041666667,4.83970833333,3.945625,4.68175,4.27683333334,6.09308333333,5.54575,4.07975,5.36566666667
467.99,5.80841666666,4.84633333333,3.9655,4.7005,4.30341666667,6.10016666667,5.55375,4.10041666667,5.38366666667
468.35,5.79383333333,4.85320833333,3.95966666667,4.69991666666,4.3045,6.11866666667,5.5675,4.10691666666,5.38070833333
468.70,5.77075,4.85116666666,3.95783333333,4.6855,4.28616666667,6.11575,5.53716666667,4.09308333333,5.37391666667
469.05,5.83866666667,4.93041666667,4.002875,4.73483333333,4.34633333333,6.18175,5.58358333333,4.15858333333,5.44454166667
469.40,5.84816666667,4.95870833333,3.99904166667,4.75616666666,4.369,6.18258333333,5.57275,4.17675,5.46229166667
469.75,5.85091666667,4.96233333333,3.99620833333,4.74958333333,4.38908333333,6.20375,5.57841666666,4.18058333333,5.46025
470.11,5.85575,4.95166666666,3.99783333333,4.74375,4.41366666666,6.21058333333,5.5705,4.19883333333,5.45966666667
470.46,5.85366666667,4.95641666667,3.99408333333,4.76316666667,4.41741666667,6.21833333333,5.5655,4.20325,5.45816666667
470.81,5.83125,4.95033333333,3.95983333333,4.75308333333,4.39991666666,6.202,5.5445,4.18258333333,5.43316666667
471.16,5.85683333333,4.97520833333,3.96758333333,4.76658333333,4.41208333333,6.21808333333,5.57066666667,4.2115,5.44816666667
471.51,5.84375,4.96454166667,3.981125,4.77991666667,4.41258333333,6.21933333333,5.55141666667,4.20691666667,5.42783333333
471.87,5.86166666667,4.9715,3.987875,4.806,4.41425,6.23841666667,5.57333333334,4.2015,5.44545833333
472.22,5.88991666667,4.97470833334,4.00129166667,4.83191666667,4.43658333333,6.25491666667,5.58941666667,4.21791666667,5.46779166667
472.57,5.89266666667,4.951375,3.99829166667,4.83075,4.45116666667,6.26666666667,5.59266666667,4.21091666667,5.48758333333
472.92,5.84808333333,4.89766666666,3.95825,4.80291666667,4.41,6.20858333333,5.55658333333,4.16183333334,5.4465
473.27,5.8325,4.89470833333,3.97675,4.82325,4.424,6.23,5.5555,4.15075,5.465375
473.62,5.8675,4.92154166667,4.01254166667,4.85891666667,4.44475,6.24533333334,5.58991666667,4.19475,5.48354166667
473.98,5.88991666667,4.960375,4.03766666667,4.88791666667,4.46383333333,6.27683333333,5.62075,4.21641666667,5.512375
474.33,5.90208333333,4.96145833333,4.05625,4.89675,4.47025,6.271,5.63666666667,4.207,5.4985
474.68,5.86366666667,4.88654166667,4.00841666667,4.84075,4.43558333333,6.22975,5.58466666667,4.14958333334,5.48366666667
475.03,5.83716666667,4.868375,3.98854166667,4.81225,4.42116666667,6.208,5.556,4.13591666667,5.46670833334
475.38,5.84041666667,4.87783333333,3.968625,4.80275,4.40966666667,6.20875,5.56791666667,4.12283333333,5.452125
475.73,5.84008333334,4.88975,3.952125,4.79033333333,4.4145,6.20716666666,5.53758333333,4.13258333333,5.449625
476.08,5.76058333334,4.84383333334,3.914875,4.74775,4.34733333333,6.13425,5.46758333333,4.056,5.392
476.44,5.76166666667,4.862,3.92320833333,4.73158333334,4.3515,6.1435,5.48175,4.06,5.38845833334
476.79,5.71958333333,4.84529166667,3.90875,4.706,4.34275,6.14616666667,5.45966666667,4.05575,5.37329166667
477.14,5.68791666667,4.81854166667,3.87579166667,4.65516666667,4.29,6.10875,5.44241666667,4.02758333333,5.34345833333
477.49,5.69041666666,4.84783333333,3.895125,4.66583333333,4.29741666667,6.13583333333,5.45308333333,4.01891666667,5.36820833333
477.84,5.655,4.83925,3.86841666666,4.64816666667,4.27008333333,6.12383333333,5.4325,3.99166666667,5.34825
478.19,5.677,4.85833333334,3.88520833334,4.66433333333,4.28691666667,6.15916666667,5.45358333334,4.02458333333,5.39183333333
478.54,5.704,4.92304166667,3.95266666667,4.72675,4.31516666667,6.202,5.48916666667,4.071,5.41241666667
478.89,5.72883333333,4.95783333333,3.99920833333,4.76433333334,4.35608333333,6.25508333333,5.54541666666,4.1025,5.462625
479.24,5.69841666667,4.93191666667,3.974,4.72966666667,4.33475,6.228,5.51375,4.08466666667,5.45291666666
479.60,5.66875,4.92641666667,3.97420833334,4.7165,4.32583333333,6.22016666667,5.50183333333,4.07258333334,5.42816666667
479.95,5.69066666667,4.93954166667,3.994875,4.71033333333,4.34041666667,6.25066666667,5.5235,4.10016666667,5.442375
480.30,5.71825,4.992625,4.03770833333,4.76958333333,4.39191666667,6.294,5.54983333333,4.14933333333,5.50045833333
480.65,5.73208333333,5.00316666666,4.05233333333,4.78416666667,4.40025,6.29016666667,5.54516666666,4.15783333333,5.50904166667
481.00,5.706,4.97991666667,4.02816666667,4.7625,4.3745,6.25966666667,5.51008333333,4.13983333333,5.49504166667
481.35,5.65641666667,4.92329166666,3.98120833333,4.72041666667,4.3285,6.21241666666,5.46575,4.10308333333,5.45954166667
481.70,5.64725,4.90575,3.97058333334,4.72608333333,4.31575,6.196,5.45066666667,4.09933333334,5.43520833333
482.05,5.61491666667,4.88291666667,3.941125,4.69791666667,4.29291666667,6.16308333333,5.42416666667,4.07883333333,5.41879166667
482.40,5.61408333333,4.878,3.92670833333,4.68608333333,4.27908333333,6.15541666667,5.42158333333,4.08091666667,5.41495833333
