wavelength,Back_TanLabm,Belly_TanLabm,Breast_TanLabm,Crissum_TanLabm,Crown_TanLabm,DorTail_TanLabm,Patch10_TanLabm,Rump_TanLabm,Throat_TanLabm,WingTip_TanLabm
256.53,13.2754,11.9347666667,16.4058666667,7.2754,9.26080000001,13.8115333333,13.8840666667,20.8116,8.08680000001,16.7246
256.90,13.4285333333,10.8655,16.6733333334,7.68913333333,10.0202666667,14.2192,14.6829333333,20.8996666667,9.12039999999,16.4482666667
257.28,15.6765333333,12.4435666667,19.1854666667,9.42353333335,11.228,15.8146,16.4161333333,22.3433333333,11.767,17.8571333333
257.65,15.6355333333,12.4222333333,18.538,9.86373333333,10.8238,15.832,16.2684,21.5931333333,12.0022,17.2834
258.02,15.7342666667,12.3351,17.6459333333,9.19953333334,10.5744666667,15.6308,16.1205333333,20.97,12.7212666667,16.9303
258.40,14.3797333333,10.6184333333,16.0999333333,7.63386666667,8.7674,14.1894,14.1418666667,19.1676666667,11.7875333333,15.5569666667
258.77,14.4888,10.2804,15.241,7.1932,8.42393333334,14.0718,13.1828666667,18.5846666667,11.7333333333,15.1385
259.15,14.3384666667,9.91206666667,15.0652666667,7.1328,7.92606666667,14.169,12.419,18.2258,11.6016,14.7502666667
259.52,13.8232,8.95393333333,14.2627333334,6.4218,6.9728,13.5726666667,11.5804,17.3956666667,11.0352,13.5782
259.89,13.0494666667,7.58526666667,13.2508,5.35093333333,6.08346666667,12.6109333333,10.3353333333,15.8306,10.2476666667,12.5516
260.27,13.0074666666,7.3729,13.1950666667,4.97773333333,5.8222,12.563,10.2766,15.6888666667,10.3406666667,12.4173333333
260.64,13.3042666667,7.6876,13.4494666667,5.18626666667,6.03286666667,12.6994666667,10.4256666667,16.1344666666,10.2613333333,12.8277
261.01,13.1548,7.3663,12.9280666667,4.57313333333,5.52333333333,12.3976,9.86493333335,15.8659333333,9.72013333333,12.5542666667
261.39,12.2538666667,6.3021,11.5487333333,3.54966666667,4.8092,11.4661333333,9.12233333333,15.1034,8.7186,11.6071666667
261.76,12.2718666667,6.37406666667,11.3392666667,3.34813333333,4.77673333333,11.3642,8.8988,15.0992,8.4524,11.5080666667
262.13,12.0792,6.2793,11.4572,3.11473333333,4.75886666667,11.436,8.60606666667,15.1357333333,8.11586666667,11.3649
262.51,12.2338,6.35853333333,11.6061333333,3.02826666667,5.0144,11.5371333333,8.99826666667,15.4519333333,8.3938,11.474
262.88,11.8979333333,5.662,11.2152666666,2.32226666667,4.58686666667,10.9218,8.83579999999,15.126,7.93633333333,11.0112666667
263.25,13.0610666667,6.57586666667,12.1466,2.88306666667,5.70346666667,11.8046,10.4642,16.4467333333,8.99133333333,11.8673
263.63,13.1652666667,6.65163333333,12.5162,3.1082,5.63573333333,12.1649333333,10.9582666667,16.8690666667,9.15620000001,12.3712
264.00,14.5178,7.61,13.8663333333,4.09473333333,6.80213333333,13.7901333333,12.8342666667,19.0354666667,10.4484,13.5151333333
264.37,13.3244666667,6.51016666667,12.7516666667,3.2126,5.37806666667,12.6621333333,11.7136666667,18.2818666667,9.41400000001,12.2863333333
264.75,12.1963333333,6.12563333333,12.151,2.71033333333,4.18373333333,11.7325333333,11.4416,18.1628,9.54980000001,11.5461
265.12,12.9211333333,6.9266,13.2168,4.0502,4.991,12.5268666667,11.9624666667,18.6378666667,10.5106666667,11.7829666667
265.49,12.621,6.8513,13.3158666667,4.327,4.723,12.6384,11.6182,18.2145333333,10.862,12.1372666667
265.87,13.4207333333,7.67586666667,14.3294,5.426,5.52213333333,13.6217333333,12.3808666667,18.8641333333,12.2410666667,12.9401333333
266.24,14.1987333333,8.19123333333,14.5694666667,6.01573333334,5.94973333333,14.042,12.8883333333,19.1841333333,13.0696666667,13.5352333333
266.61,14.2934666667,8.2904,14.1842,6.64320000001,6.1826,14.3246666667,12.6776,18.8524666667,12.8572,13.1967666667
266.98,14.4754666666,8.99143333334,14.9425333333,7.57893333333,6.79273333333,15.0167333333,12.9625333333,19.2510666667,13.8005333333,13.4928666667
267.36,13.9230666667,8.96796666667,14.4407333333,7.66626666668,6.49406666667,14.9297333333,12.1249333333,18.6406666667,13.5563333333,13.1642
267.73,12.8974666667,8.19233333333,13.7620666667,7.05246666666,6.07366666667,13.9049333333,11.5826,17.9920666667,12.4328,12.1006
268.10,13.0750666667,8.6701,13.9266,7.10653333334,5.94766666667,13.6682666667,11.6578,17.9196,12.0210666667,11.9232
268.48,13.4302,8.75376666667,13.7834,7.22046666666,6.4174,13.6864666667,12.1634666667,18.1930666667,12.1632666667,12.2637
268.85,14.6082666667,9.49146666667,14.4183333333,8.06379999999,7.44666666667,14.5811333333,12.7298,18.4808666667,13.0553333334,12.8756
269.22,14.3078666666,8.9078,14.1262666666,7.60746666665,7.31846666667,13.703,12.2848666667,18.0108666667,12.8494666667,12.5034
269.59,14.9038666667,9.2214,14.7780666667,7.7072,7.58786666667,14.3406,12.7700666667,18.5950666667,13.2207333333,12.6971666667
269.97,13.667,7.65133333333,13.3782,6.2366,6.07,12.7942,11.2738,17.1125333333,11.4212666667,11.1132333333
270.34,12.8072,6.89466666667,12.8906666667,5.454,5.28073333333,11.9538666667,10.4459333333,16.4004,10.7796,9.90059999999
270.71,12.4914,6.5914,12.7175333333,4.8384,4.945,11.618,10.311,16.5126,10.4556,9.75496666667
271.09,12.4072666667,6.15116666667,12.2160666667,4.20993333333,4.51866666667,11.0433333333,9.88893333334,16.3024666667,9.59893333334,9.34563333334
271.46,12.5276666667,5.7952,12.0263333334,3.83746666667,4.33893333333,10.5283333333,9.7106,16.0012666667,9.5852,8.9943
271.83,12.9320666667,6.0533,12.1237333333,3.5712,4.2248,10.6506666667,9.40673333332,15.9472666667,10.0945333333,9.24050000001
272.20,12.6618,5.57043333333,12.001,3.49713333333,4.26306666667,10.5522666667,9.03693333335,15.9755333333,9.94733333334,9.09243333333
272.58,12.6226666667,5.38656666667,12.0802666666,3.27653333333,3.99233333333,10.5668666667,8.74959999999,15.9859333333,9.878,8.91513333334
272.95,12.5199333333,5.0985,11.8607333333,3.041,3.84913333333,10.4625333333,8.76659999999,16.0766666667,9.63313333333,8.66023333333
273.32,12.9891333333,5.93323333333,12.3908666667,3.4578,4.27846666667,11.4376666667,9.61613333333,16.8758,10.045,9.47063333333
273.69,12.5019333333,5.5048,11.5428666667,3.04826666667,3.77306666667,10.6048666667,8.75039999999,16.1844,9.27246666667,8.73423333333
274.06,13.4207333333,6.42876666667,12.4091333333,3.6424,4.88366666667,11.5997333333,9.75126666667,17.3475333333,10.5934666667,9.92343333333
274.44,13.5972666667,6.61986666667,12.5191333333,4.19133333334,5.33,11.6996666667,10.2144666667,17.7557333333,10.7975333334,10.6600333333
274.81,14.5124,7.80383333333,13.4060666667,5.22506666667,6.1022,12.3051333333,10.9080666667,18.1839333333,11.5899333334,11.5228333333
275.18,15.0181333333,8.4935,14.0139333333,5.9694,6.5886,12.9316,11.5426,18.4044666667,12.0781333333,12.0363666667
275.55,15.0184666667,8.78763333333,14.3365333333,6.042,6.50033333333,13.2531333333,11.6078,18.5956666667,11.8026666667,12.3845666667
275.93,15.9582,10.0523333333,15.3716666667,7.19506666667,7.73520000001,14.5876666667,12.95,19.5645333333,12.8573333333,13.4089333333
276.30,15.2500666666,9.74403333333,14.4643333333,6.30953333333,7.08926666666,13.8274,12.9108,18.7321333333,12.5298,12.8571
276.67,15.5658,10.8098,14.4736666667,6.90306666667,7.72206666666,14.1584,13.3455333333,18.8596666667,12.7994666667,12.9452666667
277.04,15.7354,11.2653333333,14.7917333333,7.44493333333,8.22306666668,14.6078666667,13.4742666667,18.9705333333,13.1065333333,13.3455333333
277.41,15.4375333333,11.3968333333,14.9434666667,7.64253333333,8.0696,14.7727333333,13.1746666666,18.4385333333,13.0406,12.9552666667
277.79,15.533,11.3854666667,15.4408666667,7.71733333333,8.10446666667,15.0292666667,13.5545333333,18.5253333333,13.4133333333,12.9554666667
278.16,14.4536666667,10.0670666667,14.2404,6.5082,6.6972,13.8998,12.1522,17.3334,12.3348,11.7048
278.53,14.4436,9.9581,14.3599333333,6.7144,6.78006666667,13.8407333333,12.1575333333,17.2546666667,12.3604666667,11.6712
278.90,14.5748666667,9.71640000001,14.6345333333,6.4638,7.1084,14.0733333333,12.2768666667,17.5766666667,12.5097333334,11.6830666667
279.27,13.7702,8.7958,13.5276,5.399,6.12073333333,13.2544666667,11.2526,16.7729333334,11.8166666667,10.6066666667
279.64,14.3018,9.28826666667,13.7407333333,5.87533333333,6.77886666667,13.6522,11.6504666667,16.9531333333,12.4180666667,10.6643333333
280.02,13.2163333334,8.08333333333,12.7597333333,4.8698,5.97006666667,12.5842,10.6118,16.0784666667,11.2202,9.35043333333
280.39,13.3616666667,8.3346,13.2994,5.1512,6.03333333333,12.9826666667,10.3816666667,16.0531333334,11.0604,9.64656666667
280.76,13.5147333333,7.87583333333,13.6905333333,4.96853333333,6.0786,13.1408666667,10.4534666667,16.0757333333,10.9865333333,10.0548333333
281.13,13.3872666667,7.51093333333,13.7809333333,4.91913333333,5.95466666667,12.9719333333,10.3074666667,16.0462666667,10.782,9.92176666667
281.50,13.1112,6.89146666667,13.0581333333,4.24333333333,5.59266666667,12.1270666667,9.72493333333,15.6932,10.1746666667,9.32796666667
281.87,13.8066,7.74063333333,13.8269333333,5.0584,6.76353333333,12.6870666667,10.3970666667,16.5292,10.9058666667,10.3536
282.25,14.2258666667,8.06016666667,14.3504,5.45506666667,7.3398,12.8844666667,10.9448666667,16.9334666667,11.259,10.8352333333
282.62,13.8063333333,7.64436666667,13.7818666667,4.9304,6.69606666667,12.4896666667,10.5828,16.4446666666,10.6557333333,10.2875
282.99,13.4835333333,7.72996666667,13.3098666667,4.93426666667,6.35673333333,12.2489333333,10.2722666667,15.9155333334,10.4365333333,10.2088333333
283.36,13.7988,8.0405,13.8349333333,5.49606666667,6.60326666667,12.6462666667,10.8564,16.2260666667,10.8972,10.8813333333
283.73,13.1344,7.5507,13.4172666667,5.1328,6.0786,11.9541333333,10.3934,15.9194666667,10.4243333333,10.7958
284.10,13.4009333333,7.92273333333,13.5445333333,5.6196,6.20206666667,12.147,10.6142,16.0058,10.7915333334,11.4882
284.47,14.0867333333,8.6682,13.8911333333,6.3164,7.0536,12.6083333333,11.3744,16.6646,11.354,12.1298333333
284.85,13.6966666667,8.76796666667,13.5464666667,6.19286666666,6.6666,12.2788,11.0743333333,16.4651333333,11.1175333333,11.9234333333
285.22,14.0998666667,9.5213,13.7568,6.66266666667,7.23113333333,12.8032,11.4797333333,16.5751333333,11.556,12.254
285.59,14.2739333333,9.687,13.9255333333,7.11246666667,7.4236,13.1348,11.9806,16.8258,11.8043333334,12.7825
285.96,14.4830666667,9.96313333333,13.9267333333,7.34853333333,7.44426666667,13.4364666667,12.3825333333,16.8748666667,12.1392666666,12.8746666667
286.33,15.2881333334,10.9700333333,14.8249333333,8.47926666667,8.3552,14.431,13.4428,17.5418666667,13.016,13.8384666667
286.70,15.8664,11.7873666667,15.6486666667,9.15993333334,9.0438,15.2386,13.9539333333,18.2870666666,13.7907333333,14.4764666667
287.07,15.7302,11.7054333333,15.6601333333,8.9418,8.87893333333,15.2913333333,13.9158666667,18.2410666667,13.7425333333,14.4009333333
287.44,15.6866666667,11.906,15.7869333333,8.96439999999,9.24273333334,15.5792,14.0719333333,18.3147333333,13.6116,14.4876666667
287.82,16.3144666667,12.3268333333,16.281,9.45126666666,10.0296666667,16.2884666667,14.7126666667,18.8877333333,14.2456,15.1629666667
288.19,16.2450666667,12.1059333333,16.2639333333,9.39486666666,10.013,16.3013333334,14.731,18.9171333333,14.2102,14.9335333333
288.56,16.3735333333,12.1555,16.6118,9.54819999999,10.2589333333,16.7139333333,14.7702,18.8843333333,14.9139333333,15.0236333333
288.93,17.0584,12.6212666667,17.3768,10.3578,11.1523333333,17.5192,15.4506,19.303,15.7429333333,15.475
289.30,16.3706,11.8719333333,16.8290666667,9.6772,10.3953333333,16.9972666667,14.8806,18.7926666667,15.0679333334,14.9359666667
289.67,16.251,11.8158666667,16.7726,9.53886666666,10.4610666667,16.9048,14.5164,18.4732,15.0265333333,14.7523666667
290.04,15.4592666667,11.1693333333,16.4198,9.15719999999,9.78746666668,16.3780666667,13.8534666667,17.9728,14.3810666667,14.1800333333
290.41,14.5019333333,10.5216333333,15.5150666667,8.33993333333,9.11020000001,15.6593333333,13.0182666667,17.2149333333,13.6103333333,13.358
290.78,14.0054666666,10.1055666667,14.7274,7.8148,8.54066666667,15.0807333333,12.5728,16.4862,13.1144,12.7804333333
291.15,14.0861333333,10.4651333333,14.9083333333,8.3768,8.76660000001,15.2556666667,12.8430666667,16.8347333333,13.4144,12.9454
291.52,14.6186666667,10.8982,15.2341333333,8.79593333334,9.07486666667,15.3386666667,13.1435333333,17.0924666667,13.9412,13.2287666667
291.89,14.3644,10.8376666667,14.9737333333,8.62726666667,8.55306666667,15.1103333333,13.017,16.8052,13.8137333333,12.6518
292.26,15.3638,11.7766,15.9984666667,9.57760000001,9.66500000001,16.0302,14.0869333333,17.6006,14.8404666667,13.7201333333
292.64,14.9779333333,11.5339,15.7178,9.25606666667,8.9906,15.4081333333,13.623,17.4990666667,14.2941333333,13.2248
293.01,14.9161333333,11.4356666667,15.4341333333,8.92066666667,8.523,15.0278,13.4411333333,17.344,13.9630666667,13.1385666667
293.38,15.2220666667,11.9030666667,15.809,9.44386666668,8.92733333333,15.0691333333,13.9944666667,17.669,14.383,13.6038666667
293.75,15.3452666667,12.0956333333,15.8588666667,9.27586666667,8.77893333333,14.8986,14.185,17.704,14.6984,13.7946666667
294.12,15.3732666667,12.0235333333,15.5903333333,8.99446666667,8.6358,14.7224666667,14.1303333333,17.5761333333,14.7311333333,13.8715666667
294.49,15.6386666667,12.2420333333,15.7817333333,9.3684,8.80433333333,14.8947333333,14.1262,17.6946666667,14.9562,13.8647666667
294.86,15.5859333333,11.835,15.7758,9.14086666665,8.7728,14.8298,13.9073333333,17.4148,14.7307333333,13.8577666667
295.23,15.8045333333,11.8117,15.8750666667,9.15286666667,8.96313333333,14.7936666667,13.8795333333,17.3762666667,14.8420666667,13.9817333333
295.60,15.2513333334,11.4438,15.2548,8.58820000001,8.66246666667,14.2744666667,13.2802666667,16.9957333333,14.3488666667,13.5492
295.97,15.0656666667,11.2856333333,14.9940666667,8.3888,8.52173333333,14.1516666667,12.9718666667,16.757,13.9574666667,13.4065666667
296.34,14.0501333333,10.8212666667,13.9556,7.5596,7.52033333333,13.33,12.0331333333,15.8423333333,13.0044,12.4096
296.71,14.0324666667,10.7537666667,13.6516,7.5562,7.5188,13.3395333333,12.0662666667,15.646,12.8901333333,12.514
297.08,13.186,10.2396,13.1214,7.02606666667,7.04433333334,12.8204666667,11.5368666667,15.2372666667,12.5348666667,11.9500333333
297.45,13.0976,10.2127333333,12.8832666667,6.7188,6.9392,12.7455333333,11.4285333333,15.2012666667,12.4023333333,11.7655
297.82,13.4272666667,10.6338333333,13.3604,7.24266666667,7.44586666667,13.2848666667,11.9114,15.6374,12.5632666667,12.1175666667
298.19,13.8404666667,11.1297333333,13.8770666667,7.76926666667,8.00926666667,13.6217333333,12.3128666667,15.9756666667,12.7925333333,12.4358333333
298.56,13.7902666667,11.1130333333,13.915,7.7266,8.0494,13.5495333333,12.4502666667,16.0714,12.7364666667,12.5629666667
298.93,13.8536,11.6173,14.2322,8.07633333333,8.3932,13.7303333333,12.9917333333,16.4911333333,13.0100666667,12.8548666667
299.30,13.5635333333,11.6019333333,14.0617333333,8.1016,8.36006666667,13.6612,12.9138666667,16.4301333333,12.8286,12.9328
299.67,13.7514666667,11.7533333333,14.2699333333,8.41666666667,8.43626666667,13.9588666666,13.1939333333,16.4868,13.0028,13.0336333333
300.04,14.0066,12.2055666667,14.5738,8.85226666667,8.77926666666,14.1990666667,13.5356,16.6169333333,13.4826,13.4411
300.41,14.9374666667,12.9692333333,15.2761333333,9.62873333334,9.65626666666,14.7871333333,14.3184666667,17.4722,14.3287333333,14.3458666667
300.78,15.2457333333,13.5409333333,15.668,9.95566666666,10.0160666667,15.1462666667,14.9263333333,17.9777333333,14.7951333333,14.6532333333
301.15,16.1262666667,14.3443,16.5116666667,10.9405333333,10.9045333334,15.8956,15.6757333333,18.8216,15.5568,15.5659
301.52,15.7258,14.0480333333,16.448,10.8424,10.5654,15.5761333333,15.3645333333,18.5848,15.4012,15.2515666667
301.89,15.0535333333,13.3776333333,15.8066,10.1957333333,9.84866666667,14.7729333333,14.5181333333,17.7741333333,14.9170666667,14.5495333333
302.26,14.8615333333,13.3536666667,15.5998,10.1626,9.69000000001,14.57,14.3522,17.6190666667,14.8762666667,14.4981
302.63,15.3344,13.8464666667,15.831,10.5318666667,9.83879999999,14.7378666667,14.6414,17.8914666667,15.2120666667,14.6692666667
303.00,16.0891333333,14.0863333333,16.1477333333,10.9941333333,10.2778,15.1900666667,14.7953333333,18.326,15.6139333333,15.0621333333
303.37,16.1732,14.0211333333,16.0374666667,10.7282666667,10.1888,14.9073333333,14.8376666667,18.1911333333,15.4430666666,15.0045
303.74,15.956,13.7723666667,15.9742,10.5896666667,10.0202,14.7841333333,14.5527333333,18.1414,15.416,15.0322333333
304.10,15.3900666667,13.1037,15.3382,9.89066666666,9.25693333333,14.0188666666,13.8854666667,17.7321333333,14.7119333333,14.4746666667
304.47,15.2194,13.1517666667,15.5828,10.0091333333,9.372,14.2116,13.9634,17.7952,14.6527333333,14.5561
304.84,15.2311333333,12.9141333333,15.6617333333,9.98686666669,9.58260000001,14.2879333333,13.8760666667,17.8214666667,14.6734666667,14.7932
305.21,15.3614666667,13.2214666667,15.7236666667,9.9122,9.6322,14.3193333333,14.14,17.7478666666,14.7338666667,14.7842333333
305.58,15.6054,13.4527333333,15.762,10.1548,9.9084,14.5831333333,14.2808,17.8212666667,15.0346,14.9973
305.95,15.8762666667,13.9576666667,15.7794,10.4436666667,10.1864,14.7538666667,14.6793333333,18.1880666667,15.1008,15.2386
306.32,15.6199333333,13.5972666667,15.2891333333,10.0649333333,9.78606666667,14.538,14.3780666667,17.7801333333,14.5751333333,15.0084666667
306.69,14.7833333333,12.9053666667,14.503,9.13306666665,8.94993333333,13.9348666667,13.6919333333,17.044,13.9089333333,14.4282
307.06,13.8740666667,12.2841,13.7038666667,8.33800000001,7.78593333333,12.9891333333,12.9552666667,16.298,13.0912666667,13.5525666667
307.43,13.6531333333,12.3169333333,13.6609333333,8.23646666667,7.6116,13.1450666667,12.9004666667,16.1866666667,13.1002,13.0585333333
307.80,13.7679333333,12.739,13.9164,8.53126666667,7.8366,13.3704666667,13.2144666667,16.4047333333,13.1994,13.2255666667
