wavelength,Back_DacCayf,Belly_DacCayf,Breast_DacCayf,Crissum_DacCayf,Crown_DacCayf,DorTail_DacCayf,Rump_DacCayf,Throat_DacCayf,WingTip_DacCayf
630.60,12.8626666667,30.8698666667,24.6624,29.031,12.8794,11.6004666667,19.2987333333,24.5794666667,10.5076
630.93,12.9079333333,30.9025333333,24.7065333333,29.1074,12.9569333333,11.6853333333,19.3546666667,24.6668666667,10.6
631.26,12.8270666667,30.8233333333,24.6027333333,28.9910666667,12.8429333333,11.6322666667,19.1879333333,24.5936,10.5346666667
631.60,12.7530666667,30.6872,24.47,28.842,12.7561333333,11.5814,19.0484666667,24.5332,10.5214
631.93,12.7376,30.6290666667,24.4891333333,28.8378,12.7569333333,11.6098666667,19.0148,24.563,10.5756666667
632.26,12.7650666666,30.6711333333,24.544,28.8356,12.8057333333,11.6768,19.036,24.6511333333,10.6419333333
632.59,12.6764,30.46,24.3716,28.6606666667,12.6554666667,11.5517333333,18.8596,24.4622666667,10.5571333333
632.92,12.668,30.3032,24.3185333334,28.5422666667,12.6287333333,11.5411333333,18.7799333333,24.439,10.5568
633.26,12.6892666666,30.2068,24.2628,28.5228666667,12.6572,11.5853333334,18.7277333333,24.4683333333,10.6427333333
633.59,12.6918666667,30.1534666667,24.2317333333,28.4654666666,12.6425333333,11.6004666667,18.6661333333,24.4495333333,10.7027333333
633.92,12.6817333333,30.1014,24.1780666666,28.4215333333,12.6485333333,11.6517333333,18.6228666667,24.4232,10.7792
634.25,12.6576666667,30.0316,24.1153333333,28.3884,12.6206666667,11.6171333333,18.5488666667,24.3658,10.8119333333
634.58,12.5958,29.8943333333,23.9958666667,28.2808,12.5816666667,11.5862,18.4434666667,24.3095333333,10.7860666667
634.91,12.5885333333,29.8076666667,23.9640666667,28.2622666667,12.6030666667,11.5968,18.4349333333,24.2999333333,10.8366666667
635.25,12.6415333333,29.7871333333,23.9552666667,28.2888,12.6219333333,11.6526,18.403,24.344,10.922
635.58,12.6390666667,29.7442,23.8955333333,28.2603333333,12.5908666667,11.6941333333,18.353,24.3604666667,10.9434
635.91,12.6966,29.6754,23.8467333334,28.2860666667,12.6141333333,11.7599333333,18.3372666667,24.3618666667,10.9718
636.24,12.7228666666,29.7767333333,23.8977333334,28.4301333333,12.7045333333,11.8562666667,18.4436,24.5346666667,11.0676666667
636.57,12.7968666667,29.888,23.9494,28.5391333333,12.7694666667,11.9415333333,18.5473333333,24.6492666667,11.1396666667
636.90,12.7073333333,29.7302666666,23.8092,28.3622666667,12.6638,11.8757333333,18.4105333333,24.5442,11.0206666667
637.23,12.6631333333,29.6144666667,23.7332,28.3146,12.6225333333,11.8549333333,18.3777333333,24.5384666667,10.9846666667
637.56,12.6423333333,29.5148,23.658,28.2498,12.5739333333,11.8199333333,18.2416,24.5161333333,10.9459333333
637.90,12.5902666667,29.3366,23.5326,28.1421333334,12.4736666667,11.7969333333,18.1161333333,24.445,10.8862666667
638.23,12.6076,29.2981333333,23.5427333333,28.1392,12.4225333333,11.801,18.0923333333,24.5241333333,10.9070666667
638.56,12.5694666667,29.1836666667,23.4754,28.0658,12.3648,11.8131333333,18.0024,24.5094666667,10.8896
638.89,12.5596,29.1401333333,23.4770666667,28.0516,12.3579333333,11.8338666667,18.0173333333,24.5502,10.8803333333
639.22,12.4850666667,29.0152,23.396,27.9531333333,12.3058666667,11.7467333333,17.9294666667,24.5175333334,10.833
639.55,12.3741333333,28.8598666667,23.2886666667,27.8205333333,12.2352666667,11.6762,17.8026666667,24.4761333333,10.7880666667
639.88,12.4096666667,28.7231333333,23.234,27.7162,12.1890666667,11.6992666667,17.6950666667,24.4788666667,10.7643333333
640.21,12.3234,28.5393333333,23.0514666667,27.5261333333,12.0698,11.6536,17.5234,24.3406,10.7726
640.54,12.3116666667,28.5486,23.0752666667,27.5691333333,12.0557333333,11.6748666667,17.4893333333,24.3481333333,10.8392
640.87,12.2378666667,28.4819333333,22.9466,27.4448666667,11.9618666667,11.6303333333,17.387,24.3146,10.792
641.20,12.1488,28.4198,22.8911333333,27.3759333333,11.8968666667,11.5864,17.3546,24.3414666667,10.7568
641.53,12.1862,28.4314,22.9083333333,27.4099333333,11.9838,11.6494666666,17.3824666667,24.4313333333,10.8155333333
641.87,12.1054666667,28.332,22.8572,27.3577333333,11.937,11.6679333333,17.3319333334,24.3512,10.7892
642.20,12.0858,28.2655333333,22.7730666667,27.2582,11.8819333333,11.6757333333,17.2854,24.2998,10.7706
642.53,12.0831333333,28.2812666667,22.7878,27.2353333333,11.8978,11.7374666667,17.2683333333,24.3382666667,10.8620666667
642.86,12.1907333333,28.3139333333,22.7942,27.2701333333,11.9863333333,11.8679333333,17.34,24.4082666667,10.9919333333
643.19,12.2335333333,28.3118666667,22.7788666667,27.2837333333,11.9934,11.8832666667,17.3630666667,24.4080666667,11.0495333333
643.52,12.2345333333,28.2812,22.7664666666,27.2702666667,12.0223333333,11.8814,17.3722666667,24.3781333333,11.0803333333
643.85,12.2441333333,28.3020666667,22.7968666666,27.2934,12.0907333333,11.879,17.3959333333,24.4498666667,11.0734
644.18,12.2980666667,28.3033333333,22.8065333333,27.3749333333,12.1832,11.9519333333,17.462,24.5310666667,11.1415333333
644.51,12.3432,28.2510666666,22.8646666667,27.4376666667,12.3051333333,12.0434,17.4629333333,24.5693333333,11.1728
644.84,12.3915333333,28.2164,22.8338666667,27.4554666667,12.363,12.0850666667,17.4923333333,24.5417333333,11.2157333333
645.17,12.3859333333,28.195,22.8200666667,27.4032666667,12.3662,12.1017333333,17.4987333333,24.5803333333,11.2226666667
645.50,12.4656666667,28.2285333334,22.7970666667,27.4392,12.3888666667,12.1005333333,17.4738,24.6503333333,11.2463333333
645.83,12.5214666667,28.2135333333,22.8260666667,27.5592,12.4572,12.1540666667,17.4636666667,24.7294666667,11.3103333333
646.16,12.482,28.0996666667,22.7089333333,27.5034,12.3872666667,12.0220666667,17.3680666667,24.6386666667,11.2017333333
646.49,12.4129333334,28.0299333333,22.6157333333,27.4236666667,12.3197333333,11.9663333333,17.2673333333,24.5728666667,11.1598
646.82,12.4902666667,28.0676,22.6918,27.4652666667,12.3411333333,12.0386666667,17.2956,24.6844,11.26
647.15,12.5064666667,28.1069333333,22.7084666667,27.5464,12.3828,12.0947333333,17.3338666666,24.7961333333,11.3193333333
647.48,12.5022,27.9993333333,22.7352,27.5438666667,12.3627333333,12.1214666666,17.2648,24.8048,11.3468666667
647.81,12.4532666667,27.8983333333,22.6933333333,27.4331333333,12.2648,12.0822,17.1790666667,24.7641333333,11.2706666667
648.14,12.3654666667,27.8172,22.5476,27.3450666667,12.1613333333,12.0023333333,17.0812666667,24.6691333333,11.2082666667
648.47,12.2806,27.6726,22.4440666667,27.1836666667,12.0096666667,11.9188,16.9437333333,24.5717333333,11.0949333333
648.80,12.2696666667,27.6324666667,22.4684,27.1705333333,11.9691333333,11.9373333333,16.9068,24.6016,11.0988666667
649.13,12.3104,27.6248666667,22.5191333333,27.1406666667,12.0331333333,12.0344,16.9674,24.6288666667,11.1682
649.46,12.2911333333,27.6265333333,22.5305333333,27.0795333333,12.0218,12.0406666667,16.977,24.6571333333,11.1632666667
649.79,12.2316666666,27.5262,22.4646666667,27.0146,11.9608666667,12.0606,16.8989333333,24.6894,11.1754666667
650.11,12.1923333333,27.4354666667,22.4113333333,26.9586666667,11.8991333333,12.0351333333,16.8316666667,24.634,11.1334
650.44,12.0221333333,27.2826,22.2797333333,26.8447333333,11.7534,11.938,16.6914666667,24.533,10.9836666667
650.77,11.9075333334,27.0984666667,22.1590666667,26.73,11.6468,11.8485333333,16.5418,24.3808,10.8662666667
651.10,11.8252666667,27.0695333333,22.0697333333,26.6411333333,11.5903333333,11.8224666667,16.4928666667,24.3243333334,10.8326666667
651.43,11.7708666667,27.0329333333,21.9785333333,26.5738666667,11.5053333333,11.7591333333,16.4203333333,24.254,10.8188
651.76,11.7801333333,27.0116,21.9948666667,26.5235333333,11.4713333333,11.7614,16.3771333333,24.2394,10.8378666667
652.09,11.8348666666,27.0785333333,22.1031333334,26.6364666667,11.5676,11.8317333333,16.4056666667,24.3250666667,10.9482666667
652.42,11.8620666667,27.0848,22.0825333333,26.6837333333,11.5773333333,11.854,16.3830666667,24.3029333333,10.9628666667
652.75,11.8209333333,27.045,22.0168666667,26.7108,11.5726,11.8824666666,16.3148,24.3249333333,10.9194
653.08,11.8343333333,27.0654,21.9852,26.7329333333,11.5992666667,11.9265333333,16.2986666667,24.3572666667,10.9756
653.41,11.8568666667,27.022,21.9488666667,26.6804666667,11.6042666667,11.93,16.3081333333,24.2754,10.9527333333
653.74,11.9153333333,27.0494,21.9794,26.7081333333,11.6723333333,11.9959333333,16.3387333333,24.3579333333,11.0523333333
654.06,12.0708666667,27.181,22.098,26.8371333333,11.8278666667,12.0888,16.4498,24.4803333333,11.2096
654.39,12.1588,27.3053333333,22.1708666667,26.9391333333,11.8918,12.1314,16.5194,24.6066666667,11.3546
654.72,12.1816,27.2512,22.1001333333,26.935,11.8482666667,12.1166,16.5081333333,24.5822666667,11.3532
655.05,12.2597333333,27.2892,22.1662,27.0154666667,11.9418666667,12.2242666667,16.5690666667,24.6785333333,11.4499333333
655.38,12.2882,27.2485333333,22.1044666667,27.0436,11.9670666667,12.245,16.574,24.6572,11.4480666667
655.71,12.1630666666,27.1138666667,21.9541333333,26.9259333333,11.8219333333,12.1491333333,16.4338666667,24.5496,11.3588
656.04,12.0066666666,26.9258666667,21.7546666667,26.7440666667,11.6498,12.0158666667,16.2383333333,24.4149333333,11.2504666667
656.37,11.9445333333,26.9156666667,21.6859333333,26.627,11.5118,11.908,16.1802666667,24.3827333333,11.2382666667
656.69,11.9517333333,26.9602666667,21.7133333333,26.6472666666,11.5116666666,11.8694,16.1460666667,24.4081333333,11.2562
657.02,12.0600666667,27.0486,21.7849333334,26.7650666667,11.5973333333,11.9594666667,16.1961333333,24.548,11.3852
657.35,12.0184666667,27.0294,21.7757333333,26.7591333333,11.5355333333,11.9132,16.1446666667,24.5053333334,11.3577333334
657.68,12.0575333333,27.0728,21.8284,26.8047333333,11.5942,12.0232,16.1859333333,24.5434666667,11.4112
658.01,11.8501333333,26.8054,21.5888666667,26.5521333333,11.3997333333,11.8347333333,15.9406,24.275,11.1894666667
658.34,11.8469333333,26.7690666667,21.6053333333,26.553,11.3774666666,11.8587333333,15.9040666667,24.2966666667,11.1852666667
658.66,11.7798666667,26.6758,21.5092666667,26.4472666667,11.3178,11.7948,15.7856,24.2446666667,11.1588666667
658.99,11.757,26.698,21.5507333333,26.4438,11.3243333333,11.8136666667,15.7700666667,24.2614666667,11.1772
659.32,11.8662,26.8069333333,21.6215333333,26.5704,11.4370666667,11.9419333333,15.8641333333,24.3526666667,11.2667333333
659.65,11.9079333334,26.8470666667,21.6633333333,26.6264666667,11.5004,11.9668666667,15.9158666667,24.4149333333,11.3290666667
659.98,11.9900666667,26.8076666667,21.7030666667,26.6390666667,11.5937333333,12.017,15.9364666667,24.4488,11.4204666667
660.31,11.9279333333,26.6322,21.5668,26.513,11.5150666667,11.996,15.8714,24.3310666667,11.3594
660.63,11.8048,26.6148,21.4992666667,26.4538,11.4463333333,11.9498,15.7777333333,24.2894666667,11.3042
660.96,11.7996,26.5701333333,21.4541333333,26.4238,11.4623333333,12.003,15.7409333333,24.2637333333,11.3011333333
661.29,11.6489333333,26.356,21.2174666667,26.244,11.3032666667,11.8344666667,15.5634666667,24.0851333333,11.1675333333
661.62,11.7442666667,26.4634,21.2908666667,26.2979333333,11.4052,11.9772666667,15.6763333333,24.223,11.3209333333
661.94,11.7699333333,26.5105333333,21.2681333333,26.3283333333,11.4383333333,12.0259333333,15.6943333333,24.2285333333,11.3777333333
662.27,11.8016,26.4851333333,21.2552,26.3303333333,11.447,12.0758,15.7155333333,24.226,11.4113333333
662.60,11.8172,26.4756,21.2156,26.3427333333,11.4404,12.0950666667,15.7085333333,24.3446,11.4646666667
662.93,11.7886666667,26.3723333333,21.1371333333,26.2192666667,11.3731333333,12.0605333333,15.6483333333,24.3013333334,11.4601333333
663.26,11.8118,26.345,21.1364,26.1864666667,11.3828,12.0993333333,15.6356666667,24.2992,11.4494666667
663.58,11.6024,26.1654,20.9612,26.0651333333,11.2188,11.9862,15.4693333333,24.0823333333,11.2958666667
663.91,11.5312666667,26.0594,20.9333333333,25.9738,11.1226,11.9005333333,15.3918,24.0464666667,11.2394666667
664.24,11.4791333333,25.9072666667,20.8708666667,25.8928,11.0458666667,11.8264666666,15.2965333333,23.979,11.1608666667
664.57,11.4172666667,25.8544,20.8218666667,25.8915333333,10.9783333333,11.7086666667,15.2036,23.9494666667,11.0850666667
664.89,11.4101333333,25.8342,20.8453333333,25.9083333333,10.9546666667,11.721,15.1660666667,23.9719333333,11.0809333333
665.22,11.4117333333,25.7650666666,20.8700666667,25.8719333333,10.9187333333,11.6949333333,15.1524666667,23.9678,11.1055333333
665.55,11.3678666667,25.6879333333,20.8260666667,25.7696,10.9362,11.6103333333,15.0792,23.9350666667,11.1405333333
665.87,11.3289333333,25.7071333333,20.796,25.7414,10.8945333333,11.5866666667,15.0458,23.9383333333,11.1233333333
666.20,11.2849333333,25.6154,20.7365333333,25.6285333333,10.7826666666,11.5262666667,14.9318666667,23.8326,11.0982
666.53,11.2104666667,25.5682,20.7251333333,25.6092,10.7286666667,11.479,14.906,23.8083333333,11.0338
666.86,11.2474,25.6349333333,20.8351333333,25.6924666667,10.7776,11.5082666666,14.9609333333,23.9204666667,11.1308
667.18,11.3858666667,25.7050666667,20.8821333333,25.7085333333,10.8700666666,11.6005333333,15.0219333334,24.0248666667,11.2176666667
667.51,11.5721333333,25.9416666667,21.0594666666,25.8780666667,11.1028666667,11.7891333333,15.2095333333,24.1788,11.4322666667
667.84,11.6981333333,25.9880666667,21.1337333334,25.9351333333,11.179,11.8976,15.2924666667,24.225,11.531
668.16,11.7245333333,25.9704,21.1691333333,25.9195333333,11.2075333333,11.9782,15.3531333333,24.2706666667,11.5918666667
668.49,11.7441333333,26.0092,21.2258,25.9737333333,11.2518666667,12.0414666667,15.4154666667,24.3465333333,11.6468
668.82,11.7967333334,26.1051333333,21.2432,26.1245333333,11.3088,12.1188,15.418,24.4398666666,11.6867333333
669.14,11.7348,26.0852666666,21.1983333333,26.0710666667,11.2041333333,12.097,15.3515333333,24.4056,11.6273333333
669.47,11.6948666667,26.0464,21.2142,26.0538666667,11.1872,12.0841333333,15.2926666666,24.4144,11.6124
669.80,11.5994666667,25.9812,21.1325333333,26.0051333333,11.1454666667,12.0347333333,15.2456666667,24.3707333333,11.5944
670.13,11.6178,25.9534,21.1126,25.9748666667,11.1672666667,12.0754666667,15.2155333333,24.4211333334,11.6376666667
670.45,11.5164,25.788,20.9397333334,25.8464,11.0034666667,12.0268,15.0865333333,24.268,11.5518
670.78,11.4859333333,25.7550666667,20.9098,25.8830666667,10.9676,12.0095333333,15.0649333333,24.2650666667,11.5294666667
671.10,11.3405333333,25.6014666667,20.8254666667,25.8658,10.7942,11.9272666667,14.9041333333,24.1909333333,11.4064666667
671.43,11.3196,25.6006666667,20.8062,25.8656,10.8161333334,11.9040666667,14.8986666667,24.1787333333,11.4308
671.76,11.3171333333,25.6091333333,20.7756666667,25.8056,10.8546666667,11.9157333333,14.863,24.1996,11.4903333333
672.08,11.2776,25.5304666667,20.6783333334,25.7046,10.8124666667,11.8665333333,14.7947333334,24.1304,11.5006666667
672.41,11.3,25.5516,20.7094,25.7020666667,10.8333333333,11.9010666667,14.7920666667,24.2132,11.5179333334
672.74,11.3251333333,25.4661333333,20.7258666667,25.7514,10.8624,11.9232666667,14.8106,24.2639333333,11.5046666667
673.06,11.4252666667,25.5207333333,20.7808,25.8536,10.9699333333,11.991,14.9003333333,24.3290666667,11.5923333334
673.39,11.5654,25.5008666667,20.8212,25.8919333333,11.0916,12.1089333333,14.9823333333,24.3496,11.6054666667
673.72,11.6698,25.6197333333,20.8939333333,26.0042666667,11.1686666667,12.1894666667,15.0697333333,24.4227333333,11.6996
674.04,11.661,25.6154666667,20.8956666667,26.0202666667,11.1897333333,12.1772666667,15.0609333333,24.4144666667,11.72
674.37,11.6174,25.6662666667,20.941,25.968,11.1601333333,12.1546666667,15.0095333333,24.4388,11.6881333333
674.69,11.6106,25.5914,20.8228,25.8467333333,11.1762666667,12.1638666667,14.9882,24.4285333333,11.6311333333
675.02,11.4757333333,25.4906666667,20.7421333333,25.727,11.0919333333,12.1214,14.8828,24.4081333333,11.5372666667
675.35,11.4551333333,25.4916666667,20.7078,25.7816,10.9840666667,12.1014,14.8524,24.4312,11.4797333333
675.67,11.4127333334,25.4474666667,20.6937333333,25.7825333333,10.9271333333,12.08,14.8242,24.3901333333,11.4061333333
676.00,11.4174666667,25.4144666667,20.6995333333,25.7901333333,10.9071333333,12.0670666667,14.8576,24.3441333333,11.4259333334
676.32,11.3378,25.3511333333,20.5961333333,25.6914,10.809,11.971,14.8066,24.2546,11.3724666667
676.65,11.3606,25.3361333333,20.6078666666,25.7236666666,10.7583333333,11.9924,14.8101333333,24.2978666667,11.3523333334
676.97,11.3810666667,25.4446,20.7164666666,25.8651333333,10.7691333333,12.0562666667,14.8376,24.4448666667,11.4112666667
677.30,11.3413333333,25.3696,20.6661333333,25.8404,10.7741333333,12.0344,14.7879333333,24.4413333333,11.4096666667
677.63,11.4920666667,25.5696,20.8246,25.9624,10.9242,12.1912,14.9019333333,24.6290666667,11.5866666667
677.95,11.6061333333,25.5754666667,20.8640666667,26.0775333334,11.0056666667,12.3136666667,14.9922666667,24.7174,11.7064
678.28,11.6723333333,25.7041333333,20.9583333333,26.1986,11.0340666667,12.3513333333,15.0256,24.7603333333,11.7706
678.60,11.7966666667,25.7952666667,21.0472,26.2955333333,11.0981333333,12.4671333333,15.0791333334,24.8580666667,11.828
678.93,11.7463333333,25.7049333333,20.9642666667,26.2071333333,11.1058666667,12.4304,15.0146666667,24.7502666667,11.7908666667
679.25,11.8002,25.7842,21.0488,26.2626,11.1931333333,12.537,15.0304666667,24.7985333333,11.886
679.58,11.8081333333,25.788,21.0756,26.2509333333,11.2478,12.6374666667,15.0365333333,24.8047333333,11.8725333334
679.90,11.8757333333,25.8793333333,21.1832,26.4054666667,11.3394666667,12.7322666667,15.1034666667,24.9112,11.9325333333
680.23,11.8377333333,25.8165333333,21.1150666667,26.3776,11.3201333333,12.7071333333,15.0676666667,24.8440666666,11.9338
680.55,11.7967333333,25.7923333333,21.0433333333,26.253,11.3081333333,12.6534666667,15.0433333333,24.7721333333,11.9293333333
680.88,11.8526666667,25.8168,21.083,26.2137333333,11.3182666667,12.7243333333,15.0726,24.7682,11.9778
681.20,11.827,25.7638,21.0926666667,26.1972,11.3182666667,12.7228,15.0772666667,24.7464666667,11.9287333333
681.53,11.7528666667,25.7806,21.0941333333,26.1676,11.2840666667,12.6935333333,15.0328666667,24.7016,11.9220666667
681.85,11.6982666667,25.7417333333,21.0702,26.1138666667,11.2761333333,12.7104,14.9869333333,24.661,11.952
682.18,11.6166666667,25.6742,20.9367333333,26.022,11.1802666667,12.5804,14.9105333333,24.5161333333,11.8775333333
682.50,11.6414,25.7351333333,20.9624,26.0232666667,11.164,12.5944666667,14.944,24.5425333334,11.8482
682.83,11.6468666667,25.6186666667,20.8130666667,25.8862,11.1122666667,12.5203333333,14.9278,24.4966,11.7958666667
683.15,11.6048,25.5623333333,20.678,25.7802,11.0622,12.4148,14.8673333333,24.4191333333,11.7680666666
683.48,11.6922,25.6233333333,20.704,25.7956,11.1568,12.4915333333,14.9296,24.4681333333,11.8862
683.80,11.6243333333,25.6204,20.6603333333,25.7248,11.133,12.4535333333,14.9030666667,24.4555333333,11.8509333333
684.13,11.6941333333,25.6214,20.7152666667,25.8384,11.1774,12.5104,14.9014666667,24.5095333333,11.9154666667
