wavelength,Back_DacFlam,Belly_DacFlam,Breast_DacFlam,Crissum_DacFlam,Crown_DacFlam,DorTail_DacFlam,Patch10_DacFlam,Rump_DacFlam,Throat_DacFlam,WingTip_DacFlam
632.92,7.60133333333,50.7608666667,37.9965333333,53.8368666667,13.783,9.30193333333,44.5488,52.8148,8.1594,8.7168
633.26,7.67873333333,50.6402,37.935,53.7454666667,13.8241333333,9.38473333333,44.4716666667,52.719,8.21746666667,8.76386666667
633.59,7.74126666667,50.8232666667,38.0675333333,53.9145333333,13.8524666666,9.45906666667,44.6453333333,52.8652,8.3352,8.86213333333
633.92,7.74773333333,50.7083333333,37.9942666667,53.7849333333,13.809,9.47526666667,44.5346,52.7326,8.33146666667,8.86813333333
634.25,7.8318,50.6874,38.0059333333,53.765,13.8744,9.5562,44.6066666667,52.7682666667,8.3982,8.9628
634.58,7.83673333333,50.7244,38.0448,53.8488666667,13.8754666667,9.6002,44.5966,52.7876,8.45366666667,9.0062
634.91,7.90126666667,50.7957333333,38.1392666667,53.9136666667,13.9008666667,9.63326666667,44.6984666667,52.8702,8.53226666667,9.05826666667
635.25,8.02846666667,51.0324,38.3158,54.0988666667,14.0199333333,9.81599999999,44.8472666667,53.0432,8.65586666667,9.2078
635.58,7.9862,51.0046,38.2428,54.0963333333,13.9999333333,9.76640000001,44.7638,53.0026,8.5658,9.24306666667
635.91,8.06386666667,51.1844666667,38.3378,54.3112,14.0678666667,9.81893333333,44.8228666667,53.1376666667,8.6092,9.34219999999
636.24,8.14253333333,51.2998,38.4358666667,54.3959333333,14.1417333333,9.84973333334,44.8716,53.1798,8.688,9.4094
636.57,8.0618,51.3066,38.4206666667,54.4697333333,14.0416,9.74826666666,44.8627333333,53.1623333333,8.61086666667,9.35193333333
636.90,7.99746666667,51.3160666667,38.3514,54.4464,13.9774666667,9.64933333332,44.8444666667,53.113,8.541,9.33793333333
637.23,7.97,51.2746666667,38.2795333333,54.3855333333,13.9266,9.61706666665,44.8131333333,53.0848666667,8.48846666667,9.3024
637.56,7.8676,51.2461333333,38.2079333333,54.3794666667,13.8456666667,9.51293333333,44.7548,53.0845333333,8.4444,9.22793333333
637.90,7.90366666667,51.2033333333,38.2218,54.365,13.8098666667,9.53966666667,44.7128666667,53.0412,8.4268,9.2678
638.23,7.85146666667,51.1983333333,38.1523333333,54.346,13.7795333333,9.5312,44.6406,52.9720666667,8.40406666667,9.21146666666
638.56,7.77826666667,51.1664,38.0924666667,54.3943333333,13.7358666667,9.48259999999,44.5346,52.9799333333,8.31486666667,9.1514
638.89,7.81913333333,51.2084666667,38.1318,54.4842666667,13.7735333333,9.46526666667,44.5114,53.0614666667,8.3918,9.1696
639.22,7.83713333333,51.3656,38.208,54.6355333333,13.7712666667,9.49446666666,44.6194,53.1710666667,8.4546,9.1872
639.55,7.84186666667,51.1877333333,38.0846,54.4368666667,13.6871333333,9.44633333333,44.5248666667,53.01,8.36373333333,9.1178
639.88,7.8444,51.222,38.0814666667,54.5082,13.6460666667,9.47593333332,44.5237333333,53.0582,8.4106,9.1258
640.21,7.9132,51.2052,38.0878,54.5056,13.6734,9.47846666667,44.5243333333,53.1130666667,8.4508,9.17426666666
640.54,7.99546666667,51.2123333333,38.0928,54.4886,13.7054666667,9.53900000001,44.4439333333,53.1124666667,8.4884,9.20733333333
640.87,7.9564,51.1397333333,37.9786666667,54.3974666667,13.6651333333,9.46486666667,44.3366666667,53.0030666667,8.46786666667,9.19686666667
641.20,8.1626,51.4211333333,38.1804666667,54.6586,13.8072,9.64126666667,44.6081333333,53.2283333333,8.666,9.35479999999
641.53,7.9874,51.4937333333,38.0934,54.6786,13.6440666667,9.53266666666,44.6307333333,53.2237333333,8.57546666667,9.18673333334
641.87,8.0618,51.5714,38.1560666666,54.8280666667,13.6458,9.54633333333,44.782,53.3580666667,8.58326666667,9.22106666666
642.20,8.09713333333,51.7283333333,38.1848,54.9102666667,13.6658666667,9.55246666667,44.903,53.4178666667,8.58726666667,9.27466666667
642.53,8.0888,51.5609333333,38.0678,54.6828666667,13.5666666667,9.57706666666,44.8118666667,53.1800666666,8.54966666667,9.29133333334
642.86,8.11273333333,51.4598,38.073,54.7022,13.5766666667,9.61233333332,44.8101333333,53.1524666667,8.6026,9.3358
643.19,8.11866666667,51.5326666666,38.2034666666,54.8039333333,13.6102666667,9.69953333333,44.8736,53.2117333333,8.69826666667,9.40620000001
643.52,8.09726666667,51.5434,38.1920666667,54.8205333333,13.6222,9.67066666667,44.8938666667,53.1625333333,8.67066666667,9.46153333333
643.85,8.20186666667,51.6756,38.3405333333,54.9145333333,13.7568,9.88846666666,44.9610666667,53.2187333333,8.83753333333,9.64799999999
644.18,8.1866,51.8033333333,38.4800666667,55.0764666667,13.7760666667,9.87513333331,45.1332,53.3664666667,8.87586666667,9.68186666666
644.51,8.30226666667,51.9394,38.6518,55.2615333333,13.8356666667,9.96706666666,45.241,53.4932666667,8.95886666667,9.71780000001
644.84,8.29846666667,51.8708,38.6859333333,55.2688,13.8756666667,10.0320666667,45.134,53.4877333333,8.92333333333,9.79340000001
645.17,8.21973333333,51.8202666667,38.7418,55.3062,13.8316,9.875,45.0799333333,53.478,8.88453333333,9.74786666666
645.50,8.27206666667,51.9926666666,38.8863333333,55.4714666667,13.8696,9.91500000001,45.1896666667,53.6047333333,8.8744,9.84046666666
645.83,8.18766666667,51.8349333333,38.8504666667,55.3674666667,13.7440666667,9.83953333333,45.0761333333,53.4891333333,8.79886666667,9.72786666666
646.16,8.18826666667,51.9134,38.8591333333,55.4796,13.7310666667,9.79059999999,45.0872,53.551,8.74493333333,9.7032
646.49,8.19333333333,51.9118,38.8057333334,55.4008666667,13.7614666667,9.81159999999,45.0543333333,53.5478,8.79893333334,9.72333333334
646.82,8.2408,51.9534666667,38.7632,55.3836666667,13.7262,9.78946666666,45.0496,53.5595333333,8.80686666667,9.72493333333
647.15,8.2404,51.8532666667,38.7766666666,55.3776,13.7182,9.75093333332,45.0770666667,53.6151333333,8.79933333333,9.68513333334
647.48,8.00926666667,51.6317333333,38.5806666667,55.2187333333,13.4564666667,9.44966666666,44.9128,53.3922666667,8.5386,9.37126666667
647.81,8.03986666667,51.5197333333,38.5216666666,55.1695333333,13.3996666667,9.46599999999,44.7943333334,53.3072,8.53573333333,9.38259999999
648.14,7.90866666667,51.3179333333,38.3984666667,54.9834666667,13.3626,9.40879999999,44.6787333333,53.1775333334,8.43253333333,9.33333333333
648.47,7.81493333333,51.2391333333,38.3164666667,54.8981333333,13.2260666667,9.224,44.7208,53.1296666667,8.31846666667,9.16686666667
648.80,8.0788,51.408,38.4131333333,55.0438666667,13.4336,9.44260000001,44.9201333333,53.2923333333,8.49166666667,9.36326666667
649.13,7.9106,51.1948666667,38.2215333333,54.7789333333,13.2707333333,9.28306666666,44.7415333333,53.1006,8.36233333333,9.19053333333
649.46,7.97733333333,51.2998666666,38.2324,54.8340666667,13.3432666667,9.3484,44.864,53.2028,8.46413333333,9.27113333333
649.79,7.823,51.2174,38.1986,54.7843333333,13.2379333333,9.23426666666,44.8154666667,53.179,8.40406666667,9.15773333333
650.11,7.89273333333,51.3544666667,38.3081333333,54.9524666667,13.2571333333,9.26293333333,44.9532666667,53.2679333333,8.39346666667,9.16526666666
650.44,7.91213333333,51.4342,38.3729333333,55.177,13.2826666667,9.26606666667,45.0960666667,53.3708,8.40733333333,9.1932
650.77,7.95793333334,51.4874666667,38.3706,55.1666,13.2562,9.35686666667,45.0712666667,53.3582666667,8.39306666667,9.21833333333
651.10,8.09406666667,51.6795333333,38.4756,55.2565333333,13.3780666667,9.49313333333,45.1455333333,53.4902666667,8.48966666667,9.4086
651.43,7.94813333333,51.7282666667,38.4766666667,55.2872666667,13.2958,9.41393333333,45.1841333333,53.47,8.38526666667,9.28446666667
651.76,7.962,51.8319333333,38.5648666667,55.3654666666,13.2518,9.37746666666,45.3033333334,53.5797333333,8.3202,9.22873333333
652.09,7.91733333334,51.8607333333,38.5164666667,55.4044666667,13.2088666667,9.36960000001,45.2509333333,53.5780666667,8.31773333333,9.2172
652.42,7.84953333333,51.7618,38.4881333333,55.3449333333,13.104,9.3186,45.1948,53.4909333333,8.22713333333,9.12093333333
652.75,7.855,51.762,38.5126666667,55.4378,13.0465333334,9.33299999999,45.2086,53.4569333333,8.32213333333,9.1782
653.08,7.78786666667,51.7240666667,38.4930666667,55.4281333333,12.8954666667,9.20086666666,45.146,53.4122666667,8.2082,9.05886666667
653.41,7.84526666667,51.8427333333,38.562,55.5449333333,12.9068,9.23766666667,45.2515333333,53.5339333334,8.23786666667,9.09566666667
653.74,7.7804,51.6804,38.4298666667,55.3367333333,12.8030666667,9.12633333333,45.0958,53.3598666667,8.15193333333,9.05653333333
654.06,7.53346666667,51.5132,38.2948666667,55.1621333333,12.6427333333,8.97166666666,44.9347333333,53.2211333333,7.98133333333,8.8266
654.39,7.68906666667,51.641,38.4757333333,55.2797333333,12.7589333333,9.10173333333,45.0216666667,53.2842,8.19273333333,8.97813333333
654.72,7.6218,51.6212,38.4813333333,55.2506666667,12.6473333333,9.04306666667,45.0886666667,53.3288,8.16093333333,8.8982
655.05,7.8098,51.6461333333,38.4839333333,55.2925333333,12.7785333333,9.15366666667,45.1696,53.3874,8.262,9.0124
655.38,7.88613333333,51.783,38.5620666667,55.5456666667,12.8254,9.25940000001,45.3249333333,53.4924,8.38446666667,9.1308
655.71,7.99826666667,51.7672666667,38.5972,55.5032666667,12.8580666667,9.32433333332,45.3877333333,53.4688666667,8.3978,9.16293333333
656.04,7.9484,51.6921333333,38.5161333334,55.3645333333,12.8730666667,9.31646666665,45.3242,53.421,8.3474,9.1838
656.37,7.8832,51.5680666667,38.4690666667,55.1831333333,12.8697333333,9.26686666667,45.2426,53.3824,8.26753333333,9.10573333333
656.69,7.8624,51.4154666667,38.4206,55.0071333333,12.827,9.27406666667,45.2080666667,53.2694666667,8.2168,9.08166666667
657.02,7.93846666667,51.3972666666,38.3572666667,54.9237333333,12.8325333333,9.34779999999,45.1987333333,53.1921333333,8.1738,9.123
657.35,7.943,51.4789333334,38.4239333333,55.0155333333,12.8023333333,9.35733333333,45.3472666667,53.3954666667,8.1504,9.0854
657.68,8.17,51.5548666667,38.5168,54.9868666666,12.9984666667,9.57106666667,45.4747333333,53.4728666667,8.29413333333,9.33173333333
658.01,7.90273333333,51.3927333333,38.2734666667,54.8601333333,12.7418666667,9.342,45.3994666667,53.3720666667,8.01506666667,9.1204
658.34,7.9612,51.3436,38.2782666667,54.9374666667,12.8197333334,9.38819999999,45.4378666667,53.3526666667,8.04593333333,9.14086666667
658.66,7.9002,51.3662,38.3334666667,54.9416666667,12.7069333333,9.33080000001,45.4720666667,53.3951333333,8.0024,9.07053333333
658.99,7.74726666667,51.2238666667,38.2804666667,54.7718666667,12.5866,9.22433333333,45.3556666667,53.3347333333,7.8574,8.94313333333
659.32,7.6524,51.1652,38.2752666667,54.7552666667,12.5348,9.14773333333,45.2935333333,53.3558,7.81473333333,8.90093333333
659.65,7.619,51.1702666667,38.2372,54.8010666667,12.4762,9.10433333334,45.2633333333,53.3501333333,7.81233333333,8.85486666667
659.98,7.71066666667,51.3544666667,38.3472666667,54.9735333333,12.5613333334,9.16166666667,45.3854,53.4972,7.82553333333,8.92146666667
660.31,7.62473333333,51.4684666666,38.3722,55.1306,12.5372,9.12213333332,45.4070666667,53.6544666667,7.76433333333,8.8692
660.63,7.55966666667,51.5013333333,38.4364666667,55.2437333333,12.5233333334,9.03720000001,45.4243333333,53.7492,7.72886666667,8.79193333333
660.96,7.57233333333,51.4949333333,38.4406,55.1771333333,12.5602666667,9.13233333333,45.3327333333,53.6558666667,7.83046666667,8.8624
661.29,7.44393333333,51.4500666667,38.3778,55.1568666667,12.3745333333,8.98833333333,45.1933333333,53.6156666667,7.73826666667,8.71673333333
661.62,7.455,51.4771333333,38.413,55.1314666667,12.4397333333,8.95193333334,45.1706,53.6295333333,7.78746666667,8.69033333334
661.94,7.3342,51.4458,38.3104666667,55.0282,12.3466666667,8.83273333333,45.0636666667,53.5780666667,7.6966,8.58533333333
662.27,7.24473333333,51.4199333333,38.2666,54.9984,12.3278,8.72986666667,45.0254666667,53.5142666667,7.59153333333,8.56133333333
662.60,7.3186,51.5324666667,38.2854,55.0516666666,12.4048,8.74053333334,45.0788,53.5454,7.64866666667,8.66433333333
662.93,7.34313333333,51.6139333333,38.2853333334,55.1082666667,12.4329333333,8.79333333333,45.1554,53.5286,7.65866666667,8.749
663.26,7.39993333333,51.6698666667,38.3694666667,55.1496666667,12.5643333333,8.86479999999,45.2349333333,53.6406666667,7.69493333333,8.88433333333
663.58,7.45413333333,51.6007333333,38.3180666667,55.1540666667,12.5919333333,8.97906666667,45.266,53.6624666667,7.78233333334,8.92646666666
663.91,7.6694,51.6760666667,38.4433333333,55.1926666667,12.7638666667,9.23080000001,45.3796666667,53.6571333333,8.04926666667,9.14773333333
664.24,7.65833333333,51.6518,38.4326666667,55.0422666667,12.7538666667,9.28526666666,45.3094666666,53.6392,8.12246666667,9.21186666667
664.57,7.6344,51.7117333333,38.5032,55.1382666667,12.7508666667,9.23020000001,45.3868,53.7444666667,8.02686666667,9.12633333333
664.89,7.51066666667,51.5994,38.4185333333,55.0543333333,12.7277333333,9.15693333333,45.3388,53.6816,7.94866666667,9.07406666667
665.22,7.70986666667,51.7122666667,38.5575333333,55.1831333333,12.8849333333,9.32406666668,45.4891333333,53.828,8.09606666667,9.23073333333
665.55,7.85426666667,51.6598666667,38.5394,55.1101333333,12.9227333333,9.43826666667,45.5454,53.8644666667,8.15726666667,9.35393333334
665.87,7.85073333334,51.6078666667,38.4091333333,55.0538,12.8843333333,9.45573333333,45.5328,53.8706,8.1962,9.34126666666
666.20,7.98193333333,51.6594,38.4572666667,55.1296,12.9607333333,9.58266666667,45.5827333333,53.9945333333,8.31553333333,9.39539999999
666.53,7.894,51.5322,38.3573333333,54.9388,12.8652666667,9.48953333335,45.4751333333,53.8840666667,8.25526666667,9.2482
666.86,7.72746666667,51.3088,38.201,54.7299333333,12.6171333333,9.2842,45.3216666667,53.6422666667,8.14386666667,9.03586666666
667.18,7.7482,51.3275333333,38.1916666667,54.6222666667,12.6034,9.24740000001,45.3046,53.604,8.152,9.00246666667
667.51,7.737,51.2031333333,38.127,54.5315333333,12.6152,9.1876,45.2268,53.5868,8.1074,8.95506666667
667.84,7.70106666667,51.1064,38.0296666667,54.5182,12.5812666667,9.14973333333,45.2101333333,53.5697333333,8.06153333333,8.9416
668.16,7.6092,51.0276,37.923,54.4765333333,12.5175333334,9.14179999999,45.1565333333,53.4852666667,8.06,8.90226666667
668.49,7.836,51.2423333333,38.0556666667,54.7517333333,12.6821333333,9.40113333335,45.4319333333,53.6580666667,8.27046666667,9.09593333333
668.82,7.89713333333,51.3132666667,38.0963333333,54.8471333333,12.7706,9.5094,45.5100666667,53.7136,8.42086666666,9.17186666667
669.14,7.86313333333,51.4818,38.2798,55.0594,12.8474666667,9.6076,45.5723333333,53.8571333333,8.4774,9.25146666667
669.47,8.00126666667,51.4373333334,38.385,55.0357333333,12.9792666667,9.81159999999,45.5518666667,53.8790666667,8.71066666667,9.41593333333
669.80,8.02233333333,51.4961333333,38.3898,55.0922666667,12.9860666667,9.85973333334,45.5796666667,53.8772666667,8.75506666667,9.43619999999
670.13,8.30866666667,51.6981333334,38.5926666667,55.2014,13.2802,10.1592,45.7542,54.0739333333,9.04046666667,9.73693333334
670.45,8.4028,52.0268666667,38.7124,55.4047333333,13.3998,10.2767333333,45.9096666667,54.38,9.1726,9.80953333335
670.78,8.38326666667,52.1025333333,38.8114,55.5035333334,13.3714666667,10.2718666667,45.8954666667,54.4189333333,9.26546666667,9.90339999999
671.10,8.25526666666,52.186,38.8244,55.5742,13.2564,10.1781333333,45.8688,54.4372,9.17966666667,9.81786666667
671.43,8.43226666667,52.2796,38.9768666667,55.6563333333,13.4201333333,10.3252666666,46.0376666667,54.5126666667,9.44913333333,9.92293333333
671.76,8.54766666667,52.2236,39.0473333333,55.6748,13.5528666667,10.4134,46.0368666667,54.5282,9.62766666667,10.0995333333
672.08,8.46266666667,52.0982,39.0436666667,55.5022,13.4602,10.2204666667,45.8497333333,54.4468,9.56153333331,10.0056666667
672.41,8.2478,52.0692,39.008,55.3984,13.2456,10.1313333333,45.6716666667,54.396,9.36386666667,9.81633333332
672.74,8.4178,52.1738,39.0468666667,55.4324666667,13.3616666667,10.2536666666,45.7449333333,54.4280666667,9.55220000001,9.96546666666
673.06,8.28653333333,51.9998,38.9159333333,55.2468666667,13.2575333333,10.1062666667,45.6017333334,54.2890666667,9.40533333333,9.85466666665
673.39,8.26006666667,51.8876,38.8738666667,55.0732,13.2364,10.1128666667,45.4445333333,54.1728,9.42313333334,9.78486666667
673.72,7.94733333333,51.6788666667,38.6184666667,54.9316666666,12.8777333333,9.73453333333,45.232,53.9428,9.0974,9.46466666666
674.04,7.97026666667,51.5609333333,38.6815333333,54.9506,12.8985333334,9.83833333333,45.1578666667,53.865,9.02273333333,9.55659999999
674.37,8.0304,51.5864666667,38.7311333333,55.0537333333,13.0048,9.97053333333,45.2792666667,53.995,9.041,9.6024
674.69,7.97386666667,51.4316666667,38.5326666667,54.8445333333,12.8916,9.87133333334,45.1512666667,53.819,8.9834,9.52446666667
675.02,7.80606666667,51.2299333333,38.3328666667,54.6208666667,12.7364666667,9.77653333334,44.8589333334,53.5556666667,8.7296,9.42453333334
675.35,7.8718,51.4588666667,38.4483333333,54.8103333333,12.7675333333,9.88159999999,45.0384666667,53.6872,8.735,9.42026666667
675.67,7.857,51.4375333333,38.4128666667,54.8132,12.7934666667,9.96713333333,45.0393333333,53.5699333333,8.73426666667,9.45993333333
676.00,8.0208,51.3972,38.4694,54.7662,12.9405333333,10.0588,45.1749333333,53.4866666667,8.88533333333,9.67006666666
676.32,7.6554,51.0885333334,38.1794,54.5237333333,12.6236666667,9.70473333333,44.9453333333,53.3187333333,8.5426,9.34120000001
676.65,7.7542,51.3155333333,38.3848,54.7022,12.7498666667,9.90126666665,45.0939333333,53.3602,8.65746666667,9.47586666667
676.97,7.9174,51.3435333333,38.3796666667,54.7104,12.8987333333,10.0274666667,45.2416666667,53.4259333333,8.84273333333,9.72626666667
677.30,8.1138,51.3991333333,38.5827333333,54.8204666667,13.1216666667,10.2804666667,45.3942,53.5868666666,9.04986666667,9.9242
677.63,8.19533333333,51.355,38.5808,54.6998,13.0966666667,10.3034,45.4419333333,53.5562,9.1384,9.96933333333
677.95,8.17,51.2734,38.5578,54.588,13.0090666667,10.2462666667,45.3861333334,53.4327333333,9.1122,9.93073333333
678.28,8.27093333333,51.4391333333,38.7138,54.7638666667,13.1514666667,10.4127333333,45.6469333333,53.5922,9.227,10.0902
678.60,8.28993333333,51.5052,38.7963333333,54.8874,13.146,10.3893333333,45.6999333333,53.6560666667,9.22053333334,10.1088666667
678.93,8.2836,51.3305333333,38.6405333333,54.6603333333,13.0858666667,10.29,45.5321333333,53.476,9.15446666667,10.1020666667
679.25,8.2914,51.3641333333,38.5730666667,54.6428,13.0254666667,10.3075333333,45.4562,53.5158,9.1754,10.0842
679.58,8.32866666667,51.3514666667,38.5652,54.7312,13.0012,10.3581333333,45.4246666667,53.5958,9.17513333333,10.1210666667
679.90,8.56693333333,51.5014666667,38.7850666667,54.8988666667,13.2305333333,10.58,45.4892666667,53.6062,9.39733333333,10.3350666667
680.23,8.656,51.4558666667,38.6968666667,54.8766666667,13.1988666667,10.5665333334,45.4642,53.6024,9.41253333334,10.3800666667
680.55,8.48606666667,51.4570666667,38.7482666667,54.9313333333,13.0420666666,10.4260666667,45.408,53.6011333333,9.23286666666,10.2384666667
680.88,8.51466666667,51.5581333333,38.7890666666,55.0601333333,13.0178666667,10.5027333333,45.4452666667,53.6435333333,9.2108,10.2707333333
681.20,8.45226666667,51.6082666667,38.7557333333,55.1081333333,13.0141333333,10.4457333333,45.4305333333,53.6586,9.15879999999,10.2059333333
681.53,8.55306666667,51.6920666667,38.7034,55.13,13.1671333333,10.5312,45.4338,53.6054,9.24166666666,10.3155333333
