wavelength,Back_SpoCaef,Belly_SpoCaef,Breast_SpoCaef,Crissum_SpoCaef,Crown_SpoCaef,DorTail_SpoCaef,Rump_SpoCaef,Throat_SpoCaef,WingTip_SpoCaef
445.37,8.43546666667,38.5336,14.6450666667,34.9760666667,8.39653333333,7.7626,8.93786666666,28.5855666667,9.33466666667
445.72,8.4362,38.5140666667,14.6514666667,34.9658666667,8.38853333333,7.76566666666,8.94246666666,28.5941666667,9.35173333333
446.08,8.43086666667,38.4699333333,14.6576,34.9399333333,8.39053333334,7.77726666667,8.94766666667,28.5530666667,9.35460000001
446.43,8.41286666667,38.4624,14.6529333333,34.9504666667,8.36246666667,7.76426666667,8.92393333333,28.5484,9.34186666668
446.79,8.40813333333,38.4538666667,14.666,34.9676666667,8.3642,7.7714,8.91973333333,28.5543666667,9.34206666666
447.14,8.41046666667,38.4264,14.6845333333,34.9610666667,8.36353333333,7.77233333333,8.92673333334,28.5271666667,9.342
447.50,8.43433333333,38.4194666667,14.7042,34.9679333333,8.37686666667,7.79106666667,8.942,28.5187,9.36866666665
447.85,8.4158,38.362,14.6981333333,34.9348666667,8.38473333333,7.78613333334,8.93606666667,28.4725,9.36359999999
448.21,8.42293333333,38.3302,14.7122,34.9389333333,8.38713333333,7.79253333333,8.93026666667,28.4651666667,9.37213333333
448.56,8.42273333333,38.3158,14.7083333333,34.9283333333,8.38733333333,7.78893333333,8.92886666667,28.4434333333,9.37060000001
448.92,8.40973333334,38.3328666667,14.7188666667,34.9475333333,8.38273333333,7.79326666667,8.9222,28.4611,9.37013333334
449.27,8.41493333333,38.2977333333,14.7222,34.9227333333,8.39713333333,7.7968,8.9372,28.4466333333,9.37299999998
449.62,8.4192,38.2922,14.7393333333,34.9477333333,8.40753333334,7.82533333333,8.94346666667,28.4287,9.38733333335
449.98,8.4208,38.2704666667,14.7409333333,34.9466,8.40146666667,7.82046666667,8.94113333334,28.4191666667,9.40340000001
450.33,8.4182,38.2401333333,14.7470666667,34.94,8.40666666667,7.82866666667,8.9526,28.4013,9.41306666667
450.69,8.4428,38.2307333333,14.7679333333,34.9428,8.4098,7.8478,8.9804,28.4104333333,9.43686666666
451.04,8.4662,38.2208,14.7816,34.9418666667,8.41733333333,7.86733333333,8.99966666667,28.4236333333,9.45706666667
451.40,8.477,38.2286,14.8024666667,34.9338666667,8.4298,7.8826,9.01146666667,28.438,9.46506666666
451.75,8.48606666667,38.2318,14.831,34.954,8.41313333333,7.8988,9.02073333334,28.4566,9.48100000001
452.10,8.51373333333,38.2535333333,14.8580666666,34.9734666667,8.44593333333,7.9352,9.05933333334,28.4885333333,9.51579999999
452.46,8.53646666667,38.3104,14.8952666667,35.0408,8.4558,7.96786666667,9.08086666667,28.5367333333,9.54246666665
452.81,8.53853333333,38.2770666667,14.8984666667,35.0193333333,8.4676,7.97426666667,9.07173333334,28.5098333333,9.54833333334
453.17,8.54626666667,38.3272666667,14.945,35.0832,8.47373333334,7.9916,9.09193333333,28.5486,9.56346666667
453.52,8.54446666667,38.3444666667,14.9422666667,35.0817333333,8.45393333333,7.96686666667,9.08346666667,28.5515666667,9.54060000001
453.87,8.5534,38.3985333333,14.958,35.1465333333,8.45373333333,7.96533333333,9.07393333333,28.5989333333,9.54333333333
454.23,8.57793333333,38.4634666667,14.9866666667,35.2059333333,8.46246666666,7.96913333333,9.08486666667,28.642,9.55480000001
454.58,8.60233333333,38.5678666666,15.0401333333,35.3045333333,8.4836,7.99626666667,9.10273333333,28.6973666666,9.58326666667
454.93,8.595,38.65,15.0530666666,35.3886666667,8.49266666667,8.0004,9.08619999999,28.7274,9.57186666667
455.29,8.61246666667,38.6549333333,15.0656,35.4057333333,8.48806666667,8.00113333333,9.09126666667,28.7164666667,9.5728
455.64,8.64133333333,38.7584666667,15.0994,35.4918,8.50806666667,8.0134,9.11113333333,28.7702333333,9.58206666666
456.00,8.6248,38.8108666667,15.1086666667,35.5305333333,8.49573333333,7.99413333334,9.10259999999,28.7774666667,9.55600000001
456.35,8.63726666666,38.8388666667,15.1229333333,35.5536,8.5118,7.97753333333,9.113,28.7848666667,9.54706666667
456.70,8.65686666666,38.8935333333,15.1504666666,35.6126666667,8.51366666667,7.98726666666,9.15219999999,28.8163666667,9.55480000001
457.06,8.67153333333,38.9421333333,15.1725333333,35.6561333333,8.52986666667,7.99626666667,9.16113333334,28.8652333333,9.56693333333
457.41,8.70299999999,39.0418,15.2233333333,35.7568666667,8.57406666667,8.03653333333,9.20793333334,28.9254,9.58259999999
457.76,8.71673333334,39.1089333333,15.2550666667,35.8079333333,8.60006666666,8.05726666667,9.24573333333,28.9636,9.58273333333
458.12,8.72426666666,39.1580666667,15.2759333333,35.8776666667,8.614,8.05873333333,9.25266666666,28.9980333333,9.58086666667
458.47,8.73466666666,39.2008,15.2899333333,35.9174,8.6278,8.06113333333,9.26433333333,29.0206333333,9.57780000001
458.82,8.77873333333,39.2521333334,15.3364,35.9696,8.66113333333,8.08913333333,9.30333333333,29.0775333333,9.60833333334
459.18,8.79219999999,39.3434666667,15.3808,36.0449333333,8.68506666667,8.1,9.32813333333,29.1352666667,9.62413333335
459.53,8.81453333334,39.4209333333,15.4164666667,36.1122,8.71793333333,8.10886666667,9.34193333334,29.1728333333,9.62540000001
459.88,8.85453333332,39.5001333333,15.4622666667,36.1702666667,8.7478,8.12506666667,9.38066666667,29.2274,9.64453333333
460.24,8.88353333333,39.5657333333,15.5057333333,36.2399333333,8.77573333333,8.15253333333,9.41026666667,29.2857666667,9.66519999999
460.59,8.8944,39.6532,15.5448,36.3102,8.7918,8.1488,9.40546666666,29.3322,9.66713333335
460.94,8.89999999999,39.7176666667,15.5666666667,36.3545333333,8.79859999999,8.14206666667,9.41579999999,29.3459666667,9.65833333333
461.29,8.918,39.8019333333,15.6124666667,36.4302666667,8.81646666666,8.1394,9.43113333334,29.3962333333,9.67653333333
461.65,8.94613333333,39.9317333333,15.6725333333,36.5438666667,8.83733333333,8.14453333333,9.44480000001,29.4827,9.69246666666
462.00,8.98153333334,40.0510666667,15.7339333334,36.6165333333,8.87333333333,8.16073333333,9.4908,29.5466333333,9.70686666665
462.35,9.02166666666,40.1864,15.806,36.7115333333,8.91539999999,8.18013333333,9.53233333333,29.6208333333,9.7268
462.71,9.05493333333,40.3307333333,15.8786,36.8350666667,8.9546,8.18766666667,9.56346666667,29.6905,9.73466666668
463.06,9.07533333333,40.4316666667,15.9150666667,36.9410666667,8.97379999999,8.18373333333,9.5806,29.7419666667,9.71893333333
463.41,9.0638,40.5286,15.9533333333,37.028,8.95246666666,8.17633333334,9.57873333335,29.8077,9.71073333333
463.76,9.08786666667,40.6492,16.0092,37.146,8.98726666666,8.1862,9.58786666667,29.8817666667,9.72506666667
464.12,9.09713333334,40.8396,16.0634666667,37.3064666667,9.00793333333,8.18093333333,9.60286666667,29.9918,9.72333333334
464.47,9.15453333334,41.0066666667,16.1478,37.4504666667,9.06066666666,8.22426666667,9.66966666667,30.0891,9.75093333332
464.82,9.21173333333,41.1694666667,16.2110666667,37.6113333333,9.11066666667,8.2542,9.71653333335,30.1885666667,9.78173333335
465.17,9.25933333333,41.3606666667,16.2913333334,37.7811333333,9.16066666667,8.28966666667,9.74793333333,30.3111666667,9.80113333334
465.53,9.27139999999,41.4472,16.3197333333,37.8684,9.18853333333,8.28926666667,9.76166666667,30.3396,9.78853333333
465.88,9.31046666666,41.5905333333,16.3830666667,38.0262,9.23586666666,8.3282,9.79006666667,30.4137666667,9.80486666667
466.23,9.32819999999,41.6776,16.4221333333,38.1295333333,9.25599999999,8.32606666667,9.80713333333,30.4777,9.80433333334
466.58,9.33479999999,41.8112,16.4416666667,38.2454666667,9.26433333334,8.32066666667,9.81986666668,30.5423333333,9.79533333334
466.94,9.35833333333,41.941,16.5018666667,38.3636,9.29073333334,8.33853333333,9.8472,30.6191333333,9.80986666665
467.29,9.39693333333,42.0708,16.5497333333,38.4728,9.34000000001,8.35746666667,9.89313333333,30.6988666667,9.83013333333
467.64,9.42666666666,42.2151333333,16.6116666667,38.6150666667,9.36606666668,8.37266666667,9.9272,30.7759666667,9.83320000001
467.99,9.44700000001,42.2758,16.6502666667,38.6657333333,9.38346666666,8.37706666667,9.94493333335,30.8102333333,9.82626666667
468.35,9.4554,42.3730666667,16.6936,38.7498,9.40353333334,8.3774,9.96706666667,30.8812666667,9.83413333334
468.70,9.47046666667,42.4914666667,16.7421333333,38.8616,9.42613333334,8.39333333333,9.97866666667,30.9512,9.83606666666
469.05,9.47593333334,42.5164666667,16.7634,38.8857333333,9.44946666667,8.39773333333,10.0022,30.9677666667,9.83040000001
469.40,9.51766666667,42.6609333333,16.841,38.9913333333,9.47666666667,8.43393333333,10.0553333333,31.0474,9.86213333333
469.75,9.51806666668,42.7140666667,16.8536,39.0067333333,9.47120000001,8.40733333333,10.0542666667,31.0969,9.85646666667
470.11,9.54753333333,42.8306,16.9083333333,39.1244666667,9.48119999999,8.42813333333,10.0720666667,31.1748333333,9.8644
470.46,9.57993333333,42.9156666667,16.9843333333,39.1974666667,9.52299999999,8.46226666667,10.1151333333,31.2443333333,9.89573333331
470.81,9.61299999999,43.006,17.0358666667,39.2596,9.56153333334,8.47713333333,10.134,31.2805,9.91440000001
471.16,9.64893333334,43.0884,17.1131333333,39.3504666667,9.59039999999,8.5142,10.1886,31.3304666667,9.94993333333
471.51,9.64693333333,43.1500666667,17.1301333333,39.3778666667,9.592,8.51606666667,10.2000666667,31.369,9.95466666667
471.87,9.62113333335,43.2091333334,17.1263333333,39.4220666667,9.57266666667,8.48186666667,10.1663333333,31.3727666667,9.92386666667
472.22,9.59933333333,43.1783333333,17.1026666667,39.4323333333,9.55713333334,8.4494,10.1410666667,31.3392666667,9.88793333333
472.57,9.62013333332,43.1884,17.1356,39.4471333333,9.58026666667,8.45786666667,10.1686666667,31.3628333333,9.89693333333
472.92,9.6312,43.1810666667,17.1371333333,39.4466666667,9.56593333333,8.46266666667,10.1684,31.3339333333,9.90573333334
473.27,9.6362,43.2052666667,17.1649333333,39.4828,9.58306666667,8.4714,10.172,31.3433,9.9246
473.62,9.68573333335,43.2412,17.2336666667,39.5418,9.62646666666,8.53233333333,10.2154,31.3744333333,9.97006666667
473.98,9.68913333332,43.2545333333,17.2433333333,39.5483333333,9.66546666667,8.55026666667,10.2292,31.3417666667,9.9826
474.33,9.68086666667,43.2252666667,17.2263333333,39.5242666667,9.64653333334,8.54273333333,10.2126666667,31.2893,9.98740000001
474.68,9.69066666667,43.2168,17.2193333334,39.5258,9.64020000001,8.55406666667,10.2355333333,31.2793666667,10.0022
475.03,9.68886666667,43.1327333333,17.1909333334,39.4507333333,9.64559999999,8.5482,10.2014666667,31.2168333333,9.98686666667
475.38,9.70426666667,43.0808666667,17.1897333333,39.4468666667,9.63746666667,8.56593333333,10.1899333333,31.1835,9.98746666665
475.73,9.76813333333,43.0469333333,17.2466666667,39.4349333333,9.69533333334,8.64686666667,10.2626666667,31.1859,10.0568
476.08,9.80033333333,43.0914,17.295,39.4567333333,9.72613333333,8.70739999999,10.2976666667,31.2223333333,10.1007333333
476.44,9.7914,43.0662,17.311,39.4390666667,9.72646666666,8.7288,10.3017333333,31.2043,10.1244
476.79,9.80173333334,43.0367333333,17.3228666667,39.4442,9.73953333333,8.72366666666,10.3099333333,31.1894666667,10.1288666667
477.14,9.80740000001,42.9296,17.2979333333,39.3868,9.739,8.72499999999,10.3027333333,31.1401,10.1209333333
477.49,9.79460000001,42.8254666667,17.2676,39.3222,9.72213333333,8.70686666667,10.2971333333,31.0581,10.1094666666
477.84,9.77393333333,42.7274,17.2238666667,39.2493333333,9.69906666666,8.69306666667,10.2804666667,31.0193,10.1026
478.19,9.76933333334,42.6554666667,17.2220666667,39.2166666666,9.69166666667,8.69193333334,10.2828666667,30.9926333333,10.1
478.54,9.7606,42.5816,17.2257333333,39.1781333333,9.67919999999,8.70013333333,10.2762,30.9709,10.0994
478.89,9.72186666668,42.4815333333,17.1917333333,39.1070666667,9.62780000001,8.6608,10.2546,30.9039666667,10.0749333334
479.24,9.70960000001,42.3647333333,17.1627333333,39.0214,9.61533333334,8.6646,10.2685333333,30.8299333333,10.0867333333
479.60,9.69346666667,42.2931333333,17.1326666667,38.9500666667,9.581,8.65013333334,10.2591333334,30.7754666667,10.0764
479.95,9.68213333333,42.1644666667,17.0936666667,38.852,9.5464,8.63513333333,10.2427333333,30.7013333333,10.0734666667
480.30,9.66466666665,42.0335333333,17.029,38.7555333333,9.50133333333,8.6206,10.2124666667,30.6138333333,10.0566
480.65,9.6356,41.9440666667,16.9854,38.6766,9.46206666667,8.62233333333,10.1953333333,30.5628333333,10.0531333333
481.00,9.60553333333,41.8803333333,16.9722666666,38.5996666667,9.40073333333,8.607,10.1636666667,30.5186333333,10.057
481.35,9.58893333333,41.9104666667,16.9783333333,38.6150666667,9.3698,8.61693333333,10.1596666667,30.5341666667,10.0754
481.70,9.5922,41.9258,16.9991333333,38.6420666667,9.35713333334,8.63219999999,10.1742,30.5623333333,10.0924
482.05,9.59766666667,41.9965333333,17.0217333333,38.6956666667,9.35706666667,8.65326666667,10.1825333333,30.6058666667,10.1086666667
482.40,9.58913333334,42.0412666667,17.0373333334,38.7531333333,9.35406666667,8.66319999999,10.1832,30.6401333333,10.1215333333
482.75,9.61373333335,42.1258666667,17.0714,38.8302666667,9.3666,8.68526666666,10.2036,30.6894666667,10.1492
483.10,9.61046666666,42.1657333334,17.0923333333,38.8662,9.36339999999,8.68693333334,10.2004666667,30.7088333333,10.1554666667
483.45,9.59526666667,42.157,17.0921333333,38.8806,9.35953333333,8.6796,10.1851333333,30.7104333333,10.1612666667
483.80,9.59133333332,42.1462,17.086,38.8829333333,9.35093333333,8.67573333333,10.1736,30.6945666667,10.1567333333
484.15,9.58780000001,42.1566,17.0962,38.8915333333,9.34473333334,8.66486666667,10.1686,30.6958333333,10.1567333333
484.50,9.58946666666,42.1857333333,17.1169333333,38.9273333333,9.34486666667,8.66486666666,10.171,30.7145666667,10.1632666667
484.85,9.59919999999,42.2170666667,17.1284666666,38.9681333333,9.3542,8.67313333334,10.1816666667,30.7332,10.1672666667
485.20,9.60306666667,42.2415333333,17.137,38.984,9.3574,8.67246666666,10.1800666667,30.7403,10.1654666667
485.55,9.60986666666,42.2697333334,17.1523333333,39.016,9.35966666667,8.67246666666,10.1766666667,30.7459666667,10.1658666667
485.90,9.60673333333,42.2580666667,17.1648,39.0248,9.35820000001,8.6612,10.1766,30.7412,10.1619333333
486.25,9.61533333334,42.278,17.1798,39.0311333333,9.35480000001,8.65706666667,10.1800666667,30.7334333333,10.1582666666
486.60,9.61153333333,42.2821333333,17.1858666667,39.0380666667,9.35840000001,8.65493333333,10.1753333333,30.7286666667,10.1538666667
486.95,9.6278,42.3154,17.2083333333,39.0723333333,9.37353333333,8.66013333334,10.1915333333,30.7450333333,10.1635333334
487.30,9.64693333333,42.3573333333,17.2360666667,39.0970666667,9.38166666666,8.66306666667,10.2072,30.7518,10.1621333333
487.65,9.65493333333,42.4107333333,17.2604666667,39.1320666667,9.39106666666,8.66126666667,10.2261333333,30.7853666667,10.1610666667
488.00,9.66573333333,42.4608666667,17.2833333333,39.1659333333,9.40753333334,8.66386666667,10.2366666667,30.8070666667,10.1544
488.35,9.68166666666,42.5096666667,17.3080666667,39.2004,9.42706666666,8.66793333334,10.2486666667,30.829,10.1537333333
488.70,9.69533333335,42.5859333333,17.3396666667,39.2612,9.45020000001,8.66746666667,10.2663333333,30.8665,10.1497333333
489.05,9.71113333333,42.6544666667,17.3858,39.3312,9.47386666667,8.67646666667,10.2832666667,30.9242,10.1513333333
489.40,9.7384,42.7350666667,17.4442,39.3983333333,9.51186666667,8.69353333333,10.3174,30.9664,10.1646666667
489.75,9.76973333335,42.8579333333,17.4894666667,39.4912,9.539,8.70206666666,10.3385333333,31.0236333333,10.1716666667
490.10,9.80173333332,42.9561333333,17.5378,39.5784,9.57726666666,8.7078,10.3594666667,31.0769333333,10.1790666667
490.45,9.8408,43.1026,17.6105333333,39.7188,9.61886666667,8.72786666667,10.4037333333,31.1769666667,10.1922666667
490.80,9.86006666667,43.2168,17.6576,39.8081333333,9.6394,8.73039999999,10.4160666667,31.2407333333,10.1939333333
491.15,9.87919999999,43.3594666667,17.7115333333,39.9405333333,9.67253333333,8.73933333333,10.4457333333,31.3349333333,10.1931333333
491.50,9.90986666668,43.4922,17.7766666667,40.0554666667,9.71886666667,8.76246666667,10.4736,31.4132333333,10.2115333333
491.85,9.93433333333,43.6408666667,17.8489333333,40.1937333333,9.75193333333,8.7832,10.5115333333,31.5108666667,10.2342
492.20,9.96519999999,43.785,17.9152666667,40.3236,9.78966666666,8.80346666666,10.5460666667,31.5932333333,10.2482
492.55,10.0088666667,43.9331333333,17.9978,40.464,9.83659999999,8.83186666667,10.5867333333,31.6974,10.2841333333
492.90,10.0478,44.0841333333,18.0634666667,40.6078666667,9.89566666667,8.85113333333,10.6323333333,31.7810333333,10.3044
493.25,10.064,44.2326666667,18.0991333333,40.7199333334,9.91813333333,8.83973333333,10.6446,31.8497666667,10.2908
493.60,10.108,44.3928,18.1753333333,40.8635333333,9.97873333334,8.86520000001,10.6925333333,31.9503333333,10.3071333333
493.95,10.1505333333,44.6106,18.2731333333,41.0561333333,10.0440666667,8.89419999999,10.7534666667,32.0872333333,10.331
494.30,10.2004,44.7932666667,18.3567333333,41.1928666667,10.1061333333,8.91306666667,10.7933333333,32.1712,10.3475333333
494.65,10.2328666667,45.0071333333,18.4372,41.3653333333,10.1575333333,8.91320000001,10.8208666667,32.2828666667,10.3328
495.00,10.2911333333,45.2258666666,18.5258666666,41.5541333333,10.2123333334,8.9346,10.8572,32.4148,10.3554666667
495.34,10.3322,45.4845333333,18.6168666667,41.7864666667,10.2566,8.93753333333,10.8902,32.5492666667,10.3502666667
495.69,10.4044,45.7517333333,18.7362666667,42.0288666667,10.3393333334,8.98006666667,10.9464666667,32.7053666667,10.3768
496.04,10.4408,45.9742,18.8157333333,42.2082666667,10.3773333333,8.99226666666,10.9864666667,32.8539333334,10.3835333333
496.39,10.4476,46.1574666666,18.859,42.3438666667,10.3982,8.97040000001,10.9826,32.9214333333,10.3378666667
496.74,10.4851333333,46.3541333334,18.9349333333,42.5161333334,10.4321333333,8.9754,11.0134666667,33.0177666667,10.3352
497.09,10.5256666667,46.5876,19.029,42.7284666667,10.478,8.99346666666,11.0632,33.1656333333,10.3550666667
497.44,10.5569333333,46.7824,19.1092,42.8844,10.5238,9.00586666667,11.0897333333,33.2604333333,10.3639333333
497.79,10.5511333333,46.9354,19.1522666667,42.9956666667,10.5272666667,8.9914,11.089,33.3432666667,10.3382
498.14,10.5485333333,47.1209333333,19.2018,43.1478,10.5469333333,8.97066666667,11.1074666667,33.4438,10.3170666667
498.48,10.6242,47.3779333333,19.3153333333,43.3845333333,10.6239333333,9.0234,11.185,33.6067666667,10.3587333334
498.83,10.6695333333,47.5748666666,19.4021333333,43.5354,10.6743333334,9.04233333333,11.2352,33.6839666667,10.3729333333
499.18,10.7222666667,47.8188666666,19.511,43.7356,10.7361333333,9.06999999999,11.2858,33.8126,10.3998
499.53,10.7844666667,48.0377333333,19.5924666667,43.9170666667,10.7928666667,9.09413333334,11.3438666666,33.9336333333,10.4231333333
499.88,10.8116666667,48.2682,19.6618666667,44.1108,10.8449333333,9.08646666667,11.3656,34.0184,10.4174666667
500.23,10.8643333333,48.5082666667,19.7638,44.3056666667,10.9185333333,9.11873333332,11.4449333333,34.1655333333,10.4444666667
500.58,10.8966,48.7256666667,19.8514666667,44.4835333333,10.9637333333,9.12719999999,11.4768,34.2781333333,10.457
500.92,10.9330666667,48.9334,19.9333333333,44.6612666667,11.0172,9.13706666665,11.516,34.3917,10.4558666667
501.27,10.9707333333,49.1669333334,20.029,44.8460666667,11.0574666667,9.14020000001,11.5578,34.5153,10.4557333333
501.62,11.051,49.4289333334,20.1401333333,45.0744,11.145,9.17793333332,11.6288,34.6467666667,10.4938
