wavelength,Back_PipMelm,Belly_PipMelm,Breast_PipMelm,Crissum_PipMelm,Crown_PipMelm,DorTail_PipMelm,Patch10_PipMelm,Patch11_PipMelm,Rump_PipMelm,Throat_PipMelm,WingTip_PipMelm
368.56,18.9845333333,7.97066666667,5.11426666667,8.58433333333,52.8478666667,8.6934,54.4901333333,4.95286666667,45.3404,8.72893333333,7.1068
368.93,19.0588,7.95773333333,5.16333333333,8.60940000001,52.8455333333,8.64453333333,54.4244666667,4.95933333333,45.2348,8.70586666667,7.076
369.29,19.0325333333,8.05786666667,5.20973333333,8.66173333333,52.8022,8.6488,54.3975333333,4.97266666667,45.1709333333,8.76613333334,7.09813333333
369.65,19.0974666667,8.14286666667,5.30506666667,8.81313333334,52.8662666667,8.73526666667,54.3177333333,5.05826666667,45.0354666667,8.90313333333,7.20173333333
370.01,18.9863333333,8.12306666667,5.26913333333,8.73606666667,52.7633333333,8.70766666667,54.2196666666,4.992,44.9890666666,8.8458,7.12793333333
370.38,19.0970666667,8.28966666667,5.38793333333,8.93726666666,52.7542666667,8.79706666668,54.1964,5.09413333333,45.0466,8.94113333334,7.2834
370.74,19.1251333333,8.33246666667,5.38246666667,8.996,52.6859333333,8.8506,54.0888,5.08126666667,44.9714,9.01033333334,7.33486666667
371.10,19.1884,8.45633333334,5.50013333333,9.1194,52.8480666666,8.92359999999,54.1925333333,5.11586666667,45.1196,9.01666666667,7.43353333333
371.46,19.1666,8.40513333334,5.5026,9.05813333333,52.8364,8.93699999999,54.1960666667,4.98113333333,45.0321333333,8.98706666667,7.48666666667
371.83,19.0146,8.32246666668,5.43453333333,8.98173333334,52.7097333333,8.86813333334,54.0666666667,4.87486666667,44.8654666667,8.96946666666,7.3858
372.19,18.9128,8.24699999999,5.33426666667,8.88773333332,52.5921333333,8.81293333333,53.986,4.8382,44.8038,8.91373333333,7.324
372.55,18.8704,8.14253333333,5.29,8.83193333333,52.4768,8.7464,53.8962666667,4.7652,44.7122666667,8.85686666666,7.23233333333
372.92,18.8518,8.2116,5.32766666667,8.85693333334,52.5108,8.82253333333,53.9750666667,4.70266666667,44.8434,8.90526666667,7.2518
373.28,19.0653333333,8.31346666667,5.51033333333,9.0478,52.5538,8.96380000001,54.0510666667,4.81753333334,44.9024666666,8.99693333334,7.40826666667
373.64,18.9656,8.14840000001,5.4348,8.9568,52.5304666667,8.84886666667,54.0931333333,4.67713333333,44.9176666667,8.885,7.289
374.00,19.028,8.24513333333,5.5138,9.06539999999,52.5266,8.98146666666,54.1025333333,4.751,44.9200666667,8.99886666667,7.38206666667
374.37,18.8987333333,8.11473333333,5.38293333334,8.92539999999,52.5426,8.8384,54.0614,4.56853333333,44.8300666667,8.85193333334,7.21693333333
374.73,18.763,8.06006666667,5.27766666666,8.85973333333,52.5024666667,8.72473333333,53.9898,4.50233333333,44.6336666667,8.76766666667,7.08806666667
375.09,18.8144666667,8.16853333333,5.3002,8.88739999999,52.5502,8.7274,54.0934666667,4.5196,44.67,8.82493333333,7.08853333333
375.45,18.9056666667,8.27453333333,5.39253333333,9.09033333334,52.5582,8.75033333333,54.0405333333,4.62673333333,44.6620666667,8.9526,7.12606666667
375.81,18.9344666667,8.25546666667,5.3146,9.09699999999,52.6146666667,8.5972,54.1297333333,4.6194,44.6964,8.89746666666,7.08526666667
376.18,18.8596666667,8.17413333333,5.22153333333,9.04600000001,52.5476,8.47046666666,54.0275333333,4.51473333333,44.6461333334,8.81686666666,7.0338
376.54,18.8082,8.17093333333,5.21766666667,8.9736,52.5366666667,8.37846666667,53.9872,4.47166666667,44.5762,8.8036,7.01513333333
376.90,18.9354666667,8.306,5.3662,9.10153333333,52.5192666667,8.49633333333,53.9194,4.62806666667,44.5455333333,8.93920000001,7.13326666667
377.26,18.7826,8.20446666666,5.18826666667,8.98873333333,52.5648666667,8.3584,53.9266,4.469,44.5554666667,8.83026666666,7.00453333333
377.63,18.9531333333,8.41146666667,5.2904,9.11633333334,52.7256,8.48506666667,54.0328,4.5982,44.7087333333,8.92106666667,7.12073333333
377.99,18.8838666667,8.28340000001,5.17286666667,9.0418,52.7660666666,8.32286666667,53.9528666667,4.47593333333,44.6142,8.83580000001,6.95326666667
378.35,18.95,8.38006666667,5.29986666667,9.15026666667,52.7106666667,8.43693333333,53.9545333333,4.59046666667,44.6282,8.95046666667,7.0542
378.71,19.0136,8.36226666667,5.31226666667,9.18279999999,52.7694,8.43733333333,54.0074,4.56773333333,44.7758666667,8.98446666667,7.125
379.07,19.0149333333,8.34153333334,5.33173333333,9.19520000001,52.6746666667,8.45153333333,53.7788,4.52533333333,44.5995333333,9.02680000001,7.0938
379.44,19.024,8.36046666667,5.3244,9.14333333333,52.7184666667,8.4474,53.8080666666,4.46193333333,44.5943333333,8.99573333333,7.05046666667
379.80,19.0443333333,8.35506666667,5.30493333333,9.17326666667,52.8192666667,8.48666666667,53.8293333333,4.38773333333,44.6848666667,9.03020000001,7.04313333333
380.16,19.1191333333,8.43013333335,5.33546666667,9.21953333333,52.9962666667,8.52373333333,53.977,4.34866666667,44.7794,9.08886666667,7.08906666667
380.52,19.0186666667,8.2838,5.16993333333,9.13500000001,52.9879333333,8.43066666667,53.9294,4.1744,44.698,8.97766666666,6.84873333333
380.88,18.9351333333,8.1424,4.99086666667,9.04133333333,53.0341333333,8.23146666667,53.9375333333,3.98,44.6804666667,8.85526666667,6.68306666667
381.24,18.9394,8.13733333333,5.04046666667,9.08393333333,53.0528,8.26193333333,53.8403333333,4.02866666667,44.6230666667,8.9212,6.71106666666
381.61,18.8324,8.07559999999,4.97006666667,9.05853333333,53.0164,8.1438,53.8192666667,3.9614,44.5520666667,8.856,6.625
381.97,18.8353333333,8.06153333333,4.96273333333,9.09053333333,53.059,8.1858,53.9066666667,3.98506666667,44.6220666667,8.88426666667,6.65506666667
382.33,18.8076,8.12393333333,4.98026666667,9.14186666667,53.1483333333,8.185,53.9326666667,4.03566666667,44.6300666667,8.95540000001,6.69733333333
382.69,18.8309333333,8.16699999999,5.06806666667,9.19560000001,53.2526,8.221,54.0084666667,4.0562,44.6651333333,8.99226666667,6.6786
383.05,18.8092,8.09986666667,5.059,9.19586666667,53.3078,8.2184,54.1323333333,4.06913333333,44.7863333333,8.98386666667,6.70406666667
383.41,18.8779333333,8.23726666666,5.17173333334,9.27600000001,53.2755333333,8.35093333333,54.1175333333,4.21453333333,44.8096,9.1528,6.826
383.77,18.8874666667,8.27573333333,5.1882,9.27986666667,53.2804,8.32946666666,54.1497333333,4.24973333333,44.7431333333,9.18006666667,6.84013333333
384.14,18.9098666667,8.30853333333,5.18533333333,9.34400000001,53.3268,8.42920000001,54.1686666667,4.2942,44.7769333333,9.23413333333,6.8622
384.50,18.9304666667,8.41606666666,5.24746666667,9.40279999999,53.3276,8.46400000001,54.1524,4.41866666667,44.7723333333,9.3626,6.9838
384.86,18.8957333333,8.39006666667,5.19106666667,9.35039999999,53.3250666667,8.41726666666,54.1592666667,4.43,44.7408,9.3638,6.97173333333
385.22,18.9936,8.52753333334,5.30086666667,9.4398,53.3307333333,8.51813333334,54.2594666667,4.48533333333,44.7756666667,9.49206666667,7.04673333333
385.58,18.9868666667,8.4998,5.30406666666,9.40119999999,53.3146,8.49060000001,54.2006666667,4.4684,44.7111333333,9.53713333333,7.0018
385.94,19.1113333333,8.62653333335,5.38413333333,9.51206666667,53.3856,8.54653333333,54.302,4.56646666667,44.8088666667,9.61413333333,7.09426666666
386.30,19.0697333333,8.56573333333,5.31646666667,9.44826666667,53.4007333333,8.49233333333,54.3253333333,4.44013333333,44.8477333334,9.53566666667,7.013
386.66,18.9966666667,8.53386666667,5.22906666667,9.38413333334,53.3376,8.39053333334,54.2196,4.324,44.7587333333,9.48046666667,6.9232
387.03,18.9514666667,8.53426666667,5.1468,9.31093333333,53.3133333333,8.30406666667,54.1063333333,4.26533333333,44.6912,9.45626666667,6.82546666667
387.39,18.9382666667,8.45626666667,5.141,9.31486666667,53.4380666667,8.25373333334,54.1944,4.25706666667,44.73,9.44393333333,6.78473333333
387.75,19.0272666667,8.57080000001,5.2854,9.45186666667,53.4843333333,8.37966666667,54.2594666667,4.34746666667,44.8426666667,9.5844,6.90726666667
388.11,18.9188666667,8.48373333333,5.20913333333,9.4108,53.4374666667,8.19386666666,54.1954666667,4.2816,44.765,9.53353333333,6.78153333333
388.47,18.9749333333,8.54046666665,5.272,9.50313333333,53.5376666667,8.27260000001,54.2956,4.32293333333,44.8646666666,9.61146666668,6.84613333333
388.83,18.9512666667,8.56733333333,5.3186,9.58706666667,53.5988,8.28553333333,54.301,4.31446666667,44.883,9.66413333335,6.8316
389.19,18.9063333333,8.55719999999,5.30126666667,9.59286666666,53.7864,8.25246666667,54.4136,4.3148,44.9668666667,9.64026666667,6.82266666667
389.55,18.9104,8.59926666666,5.30293333333,9.62959999999,53.7779333333,8.27500000001,54.3954,4.3268,44.974,9.66346666666,6.86626666667
389.91,18.7879333334,8.50133333334,5.2326,9.52293333333,53.7146,8.17533333334,54.2968666667,4.2198,44.8614666667,9.60600000001,6.7626
390.27,18.899,8.62893333333,5.35133333333,9.63633333333,53.8666666667,8.27266666666,54.4098666667,4.36866666667,44.9476666667,9.79753333333,6.83413333334
390.63,18.9257333333,8.71146666667,5.3766,9.71979999999,53.9040666667,8.32620000001,54.5135333333,4.45513333333,45.0220666667,9.89973333333,6.87153333333
391.00,18.9833333333,8.8034,5.43933333333,9.84793333335,54.0870666667,8.3898,54.7657333333,4.51593333333,45.1715333333,10.0105333333,6.93286666667
391.36,18.8832666667,8.78153333332,5.36153333333,9.82139999999,54.0812,8.30426666666,54.7783333333,4.43193333333,45.1824666667,10.0178,6.88833333333
391.72,18.8512,8.79760000001,5.33633333333,9.81546666668,54.0728666667,8.28593333334,54.7605333333,4.42993333333,45.1388,10.0123333333,6.83386666667
392.08,18.9107333333,8.86686666667,5.36426666667,9.86146666665,54.2258,8.34393333334,54.8776,4.46073333333,45.2256,10.0830666667,6.89166666667
392.44,18.9223333333,8.88940000001,5.36893333333,9.90513333333,54.2402666667,8.34979999999,54.828,4.48553333333,45.1973333333,10.1004666667,6.88406666667
392.80,18.9290666667,8.91153333332,5.369,9.90666666666,54.3044666666,8.34506666667,54.9142,4.47346666667,45.2569333333,10.1250666667,6.90606666667
393.16,18.9298,8.9746,5.3628,9.97500000001,54.1937333333,8.3892,54.8082,4.51346666667,45.2099333333,10.1878,6.91566666667
393.52,18.9791333333,9.03753333334,5.40726666667,10.0402666667,54.3485333333,8.43073333333,54.9177333333,4.54633333333,45.2977333333,10.2353333333,6.9474
393.88,18.9554,9.06533333333,5.41093333334,10.0818,54.4153333333,8.41486666667,54.9184666667,4.52213333333,45.2718,10.2674666667,6.95146666667
394.24,18.8908666667,8.96206666667,5.30673333333,10.0269333333,54.4640666667,8.33666666667,54.903,4.39226666667,45.2476666667,10.1920666667,6.86926666667
394.60,18.9805333333,9.02073333333,5.36846666667,10.0981333333,54.6092666667,8.37213333334,55.028,4.42633333333,45.3804,10.2774666667,6.93693333333
394.96,18.8721333333,8.94233333335,5.33006666667,10.0483333333,54.4890666667,8.27646666667,54.8161333333,4.36093333333,45.2274,10.2229333333,6.88913333333
395.32,18.9253333333,9.00059999999,5.3496,10.0977333333,54.6087333333,8.30586666666,54.8528,4.43946666667,45.2516,10.2432,6.89293333333
395.68,18.8790666667,8.94113333333,5.31093333333,10.0862,54.7152,8.23666666666,54.8512,4.39906666667,45.2909333333,10.2248,6.87673333333
396.04,18.9156,9.01746666668,5.4278,10.1746,54.6826,8.2802,54.8346,4.4604,45.2562,10.3394,6.93573333333
396.40,18.8392,8.99046666667,5.40693333333,10.1193333333,54.6968,8.19486666667,54.8056666667,4.38546666667,45.2324,10.3007333333,6.882
396.76,18.8774,9.05626666667,5.48393333333,10.2188,54.8412,8.24,54.8571333333,4.46106666667,45.2588666667,10.4006,6.9326
397.12,18.8822,9.00893333332,5.49406666667,10.2010666667,54.9114666667,8.16466666667,54.8943333333,4.4232,45.2821333333,10.3902666667,6.93946666667
397.48,18.7906,8.94773333333,5.44006666667,10.1545333333,54.8094666667,8.09973333333,54.792,4.3782,45.1979333333,10.3915333333,6.86746666667
397.84,18.8047333333,8.96806666667,5.44173333333,10.1660666667,54.9086,8.08800000001,54.8162,4.38286666667,45.2816,10.4469333333,6.851
398.20,18.8234,9.04586666667,5.48793333333,10.2140666667,54.9396666667,8.07626666667,54.8032666667,4.4338,45.3242,10.4841333333,6.8714
398.56,18.7042,8.9572,5.39946666667,10.1419333333,54.9066,7.97653333333,54.7314666667,4.3418,45.2391333334,10.4264666667,6.80766666667
398.92,18.7643333333,9.03326666667,5.4568,10.1964,55.0175333333,8.00853333333,54.8056666667,4.35953333333,45.3358,10.5075333333,6.83333333333
399.28,18.803,9.12039999999,5.5496,10.3111333333,55.1071333333,8.0794,54.837,4.40973333333,45.4246666667,10.6570666667,6.9332
399.64,18.8388666667,9.22093333333,5.6198,10.3550666667,55.0794666667,8.12673333333,54.7571333333,4.50273333333,45.3649333334,10.7734,7.00873333333
400.00,18.7559333333,9.17700000001,5.5734,10.3038666667,55.0507333333,8.09606666667,54.6466,4.48346666667,45.3491333333,10.7326,6.95966666667
400.36,18.8146666667,9.29800000001,5.6426,10.422,55.1850666667,8.18213333333,54.7861333333,4.56946666667,45.4752,10.8791333333,7.04253333333
400.72,18.8225333333,9.3856,5.69413333333,10.4344,55.1514666667,8.19173333333,54.7178,4.60666666667,45.4790666667,10.9418,7.08713333333
401.08,18.7788666667,9.40426666667,5.69473333333,10.4092666667,55.1898,8.15426666667,54.7126,4.54006666667,45.5033333333,10.9604666667,7.03793333333
401.44,18.8313333333,9.56440000001,5.8056,10.5165333333,55.2930666667,8.27700000001,54.7582,4.6698,45.6147333333,11.0758666667,7.15513333333
401.80,18.8190666667,9.61546666667,5.8472,10.5779333333,55.383,8.34120000001,54.8371333333,4.73286666667,45.6628,11.1666,7.25366666667
402.16,18.7709333333,9.63213333335,5.86026666667,10.6060666667,55.4197333333,8.33086666666,54.8616,4.7434,45.6211333333,11.2132,7.28606666667
402.52,18.7945333333,9.71000000001,5.93806666667,10.6729333333,55.4807333333,8.41026666667,54.8719333333,4.812,45.6905333333,11.2832666667,7.3262
402.88,18.7776,9.73686666667,5.92006666667,10.7042666667,55.5771333333,8.42706666666,54.9410666667,4.85273333333,45.7547333333,11.3264,7.36506666667
403.24,18.6771333333,9.66313333334,5.8276,10.6054666667,55.4703333333,8.31346666667,54.8494,4.75273333333,45.6461333333,11.1992666667,7.25133333333
403.60,18.5988,9.63573333333,5.76453333334,10.5774,55.5684,8.25046666667,54.9182,4.6616,45.7200666667,11.1428666667,7.17746666666
403.95,18.6341333333,9.7508,5.85633333333,10.6597333333,55.6286,8.32213333333,54.9822,4.7056,45.816,11.2226,7.26846666667
404.31,18.5926666667,9.73860000001,5.81413333333,10.6303333333,55.6938,8.28233333334,54.9643333333,4.66746666667,45.8473333333,11.1824666667,7.23373333333
404.67,18.6352666667,9.78786666667,5.8352,10.7015333333,55.8936666667,8.33273333333,55.142,4.71313333333,45.9897333333,11.2462666667,7.2768
405.03,18.7058666667,9.9206,5.93213333333,10.8174,56.0572,8.446,55.2284,4.8514,46.0982,11.383,7.3834
405.39,18.6586,9.89706666665,5.90406666667,10.8139333333,56.0556,8.38466666667,55.2388666667,4.80706666667,46.0805333333,11.3956666667,7.3582
405.75,18.664,9.95659999999,6.00006666667,10.8818666667,56.0271333333,8.41853333334,55.1756,4.87573333333,46.0832666667,11.4431333333,7.39533333333
406.11,18.6853333333,10.0444,6.06366666667,10.9436666667,56.0249333333,8.48773333333,55.1061333333,4.95853333333,46.1068666667,11.5246,7.48213333333
406.47,18.6767333333,10.1062666667,6.0888,10.9632,56.0490666666,8.49153333334,55.0306,5.01106666667,46.0755333333,11.5707333333,7.51846666667
406.83,18.7194666667,10.2328666667,6.20073333333,11.0326,56.1036,8.58619999999,55.0088,5.11626666667,46.1195333333,11.6467333333,7.58866666667
407.19,18.7761333333,10.3648666667,6.3126,11.1594666667,56.2952,8.6942,55.1068,5.21326666667,46.2678,11.7788,7.70406666666
407.55,18.7478666667,10.3751333333,6.30873333333,11.1794666667,56.2762666667,8.70393333334,55.1111333333,5.22333333333,46.273,11.8006666667,7.71853333333
407.90,18.6981333333,10.3998666667,6.31293333333,11.1912666667,56.3314666667,8.70800000001,55.0898666667,5.2364,46.247,11.8306,7.71053333333
408.26,18.6413333333,10.4102,6.34773333333,11.1946666667,56.2836,8.70553333333,55.0206,5.2652,46.1848666667,11.8636666667,7.7406
408.62,18.5274,10.3782,6.304,11.147,56.2079333333,8.6488,54.9040666667,5.19413333333,46.1114666667,11.8086,7.67746666667
408.98,18.4920666667,10.3662,6.30513333333,11.1619333333,56.1897333333,8.606,54.8305333333,5.17906666667,46.0793333333,11.7856666667,7.68566666667
409.34,18.4767333333,10.3866666667,6.32593333333,11.1839333333,56.3173333333,8.60233333334,54.8554,5.19166666667,46.1221333333,11.8024666667,7.6992
409.70,18.4767333333,10.4414666667,6.3592,11.2224666667,56.3994,8.6456,54.9078,5.20553333333,46.2101333333,11.8301333333,7.70593333333
410.06,18.4060666667,10.3833333333,6.30406666666,11.1954,56.4713333333,8.58866666666,54.9246666667,5.1134,46.2452,11.7668666667,7.60333333333
410.42,18.423,10.4182,6.36466666667,11.2530666667,56.5736666667,8.64066666667,55.0061333333,5.16026666667,46.3154,11.8320666667,7.62813333334
410.77,18.4212,10.417,6.37193333333,11.3100666667,56.6679333334,8.62040000001,55.0794,5.1436,46.4012666667,11.9000666667,7.62006666666
411.13,18.4200666667,10.4452666667,6.4256,11.3520666667,56.7035333333,8.6348,55.0712666667,5.18086666667,46.4306,11.9458,7.6182
411.49,18.4728,10.5349333333,6.54706666667,11.4223333333,56.8908666667,8.68786666667,55.1486666667,5.24866666667,46.5386666667,12.0551333333,7.65106666667
411.85,18.4738666667,10.5498666667,6.563,11.4458666667,56.9978,8.68866666667,55.2168666667,5.24413333333,46.5812666667,12.0692666667,7.63933333333
412.21,18.4552666667,10.5689333333,6.591,11.4639333333,57.1025333333,8.68786666667,55.2809333333,5.23386666667,46.6563333333,12.1037333333,7.61926666667
412.57,18.4905333333,10.6678666667,6.67953333334,11.5421333333,57.1397333333,8.76546666666,55.2759333333,5.32026666667,46.6886666667,12.2061333333,7.69006666667
412.92,18.4896666667,10.7257333333,6.70706666667,11.5996,57.2264,8.8274,55.3689333333,5.3662,46.8313333333,12.2868,7.68233333333
413.28,18.5772666667,10.8659333333,6.8336,11.7412666667,57.3651333333,8.94966666666,55.459,5.46453333333,46.969,12.4284666667,7.7622
413.64,18.5276,10.894,6.83986666666,11.7569333333,57.4258,8.94026666666,55.4537333333,5.44173333333,46.9999333333,12.4558,7.74966666667
414.00,18.4812666667,10.9435333333,6.8904,11.8,57.4258666667,8.96680000001,55.4603333333,5.4684,47.0297333334,12.513,7.78213333333
414.36,18.3715333333,10.9070666667,6.87706666667,11.7992666666,57.4196,8.90213333334,55.432,5.37533333333,47.0296666667,12.4790666667,7.7136
414.72,18.2656,10.8793333333,6.8364,11.7618666667,57.3749333334,8.86740000001,55.3455333333,5.30953333333,46.976,12.4258666667,7.65693333333
415.07,18.1811333334,10.9125333333,6.82793333334,11.7808,57.3500666666,8.88346666666,55.3292,5.27506666667,46.9680666667,12.4384,7.6488
415.43,18.1467333333,10.9555333333,6.86086666667,11.8614666667,57.2924666667,8.92526666667,55.2548,5.29373333333,46.9635333333,12.4582666667,7.68333333333
415.79,18.1108,10.9935333333,6.88233333333,11.9016,57.3378666667,8.94180000001,55.2896,5.28853333333,47.0478,12.4684666667,7.68046666667
416.15,18.0482,10.9948666667,6.8606,11.922,57.3739333333,8.90999999999,55.297,5.23646666667,47.1124,12.4454666667,7.60993333333
416.51,18.0386666667,11.0400666667,6.91293333333,11.9731333334,57.5046666667,8.94333333333,55.4080666667,5.24013333333,47.2488666667,12.4780666667,7.58966666667
416.86,17.9700666667,11.0784,6.94833333333,11.992,57.4595333333,8.93766666667,55.3352666667,5.24193333333,47.1729333333,12.4690666667,7.60186666667
417.22,17.8452666667,11.0533333333,6.9026,11.9596666667,57.3738666667,8.89026666667,55.2719333333,5.16666666667,47.1458666667,12.4126666667,7.51493333333
