wavelength,Back_SicLucm,Belly_SicLucm,Breast_SicLucm,Crissum_SicLucm,Crown_SicLucm,DorTail_SicLucm,Patch10_SicLucm,Patch11_SicLucm,Rump_SicLucm,Throat_SicLucm,WingTip_SicLucm
383.05,7.619,9.61626666665,7.21966666667,11.0853647059,5.44233333333,5.06073333333,6.66546666667,13.1952666667,8.85326666667,10.9256666667,6.02626666667
383.41,7.61713333333,9.55686666667,7.19886666667,11.0346470588,5.44986666667,5.0266,6.6332,13.1551333333,8.8444,10.8977333333,6.02973333333
383.77,7.6654,9.53559999999,7.2084,11.0274078431,5.46463333333,5.07126666667,6.6672,13.1879333333,8.89700000001,10.8945333333,6.07133333333
384.14,7.69373333333,9.53753333332,7.1472,11.0184980392,5.4646,5.06133333333,6.6254,13.2402666667,8.93686666666,10.8828666667,6.04913333333
384.50,7.75313333333,9.57179999999,7.15146666667,11.043772549,5.5081,5.1266,6.669,13.2599333333,8.988,10.8944,6.11993333333
384.86,7.6758,9.45846666666,7.09726666667,10.947027451,5.44113333333,5.0664,6.59306666667,13.1914666667,8.94146666667,10.7996,6.0526
385.22,7.74973333333,9.48719999999,7.15,11.0066,5.5322,5.13853333333,6.6484,13.2844,9.03133333333,10.8350666667,6.1042
385.58,7.8508,9.59786666667,7.2794,11.0638117647,5.6174,5.23713333333,6.73433333333,13.3710666667,9.1872,10.8652,6.21
385.94,7.96186666667,9.67620000001,7.3918,11.1236588235,5.7161,5.3298,6.8094,13.4761333333,9.29713333333,10.9259333333,6.2628
386.30,7.9796,9.65879999999,7.41213333333,11.1228588235,5.73143333334,5.34466666667,6.81013333333,13.5012,9.3132,10.9024666667,6.25746666667
386.66,8.01753333333,9.65033333335,7.36013333333,11.1314901961,5.75496666667,5.35973333333,6.80333333333,13.5258,9.36559999999,10.9086666667,6.28546666667
387.03,8.0296,9.62153333334,7.337,11.1076705882,5.7648,5.36133333334,6.81566666667,13.5857333333,9.41026666667,10.9084,6.289
387.39,8.05626666667,9.60719999999,7.27746666667,11.0738313726,5.76843333334,5.36446666667,6.85326666667,13.6358666667,9.41599999999,10.8752666667,6.28093333333
387.75,8.12253333334,9.6566,7.2906,11.1111921569,5.82086666667,5.40966666667,6.87613333333,13.7260666667,9.47206666666,10.8894666667,6.32966666667
388.11,8.1342,9.55846666668,7.26993333333,11.0539372549,5.80286666667,5.4052,6.86753333333,13.7091333333,9.44426666666,10.7866,6.3086
388.47,8.12966666667,9.48226666667,7.27173333333,10.9955254902,5.76613333333,5.37193333333,6.83033333333,13.7272666667,9.45746666666,10.7401333333,6.2932
388.83,8.1772,9.48640000001,7.238,10.9736901961,5.8086,5.41853333333,6.859,13.808,9.51393333333,10.7269333333,6.32686666667
389.19,8.18273333333,9.48439999999,7.2324,10.9391333333,5.8041,5.41546666667,6.84786666667,13.8347333333,9.52013333333,10.6836,6.36013333333
389.55,8.22513333333,9.46473333333,7.19013333333,10.9115372549,5.83146666667,5.4306,6.8388,13.9254666667,9.52493333332,10.6774666667,6.3816
389.91,8.21513333333,9.37446666667,7.13766666667,10.864745098,5.82196666667,5.40906666667,6.82993333333,13.9649333333,9.5314,10.6340666667,6.384
390.27,8.22026666667,9.32880000001,7.13186666667,10.8364823529,5.85003333333,5.41406666667,6.84493333333,14.0316,9.5552,10.6013333333,6.41986666667
390.63,8.259,9.30313333333,7.13273333333,10.8036313726,5.87513333334,5.43753333333,6.85473333333,14.072,9.57526666666,10.5396666667,6.432
391.00,8.2918,9.26073333333,7.12706666667,10.7796823529,5.8777,5.46226666667,6.8508,14.1093333333,9.5962,10.5149333334,6.4508
391.36,8.35880000001,9.25099999999,7.20413333333,10.8166235294,5.94056666667,5.53913333333,6.86513333333,14.1643333333,9.69233333333,10.5376666667,6.54400000001
391.72,8.3858,9.21626666666,7.17673333333,10.7873568627,5.95943333333,5.57,6.8528,14.2056666667,9.71893333333,10.5142,6.55160000001
392.08,8.38926666667,9.20186666666,7.14826666667,10.7382313726,5.96343333334,5.59873333333,6.834,14.2468,9.75206666667,10.4859333333,6.59719999999
392.44,8.46533333333,9.2042,7.1476,10.7546117647,6.02396666667,5.67113333333,6.84213333333,14.3400666667,9.80413333332,10.4698666667,6.64986666666
392.80,8.50933333333,9.17106666667,7.14153333333,10.7417960784,6.0508,5.6816,6.83893333333,14.3964,9.81313333333,10.4376,6.72413333333
393.16,8.57046666667,9.13206666667,7.11046666667,10.7041882353,6.088,5.7136,6.85326666667,14.4616,9.8602,10.4216666667,6.76926666667
393.52,8.62273333333,9.10133333333,7.09253333333,10.6727803922,6.11096666667,5.74546666667,6.84666666667,14.4722,9.89553333333,10.4158666667,6.79953333334
393.88,8.73960000001,9.1368,7.09633333333,10.6953529412,6.18233333333,5.84266666667,6.90666666667,14.5521333333,10.0144666667,10.4396,6.90846666667
394.24,8.72799999999,9.06446666666,7.0018,10.6083529412,6.15296666667,5.82726666667,6.8532,14.5269333333,10.0091333333,10.3982,6.89206666666
394.60,8.76766666667,9.0116,7.0052,10.5496039216,6.14433333333,5.84993333333,6.85326666667,14.5810666667,10.0369333333,10.3674,6.90626666667
394.96,8.81866666666,9.02000000001,7.01433333333,10.5132784314,6.18793333333,5.91313333333,6.87466666667,14.6367333333,10.1003333333,10.314,6.95913333333
395.32,8.81553333333,8.97726666667,6.95466666667,10.4282980392,6.17533333333,5.9058,6.8532,14.6788,10.0868666667,10.2314,6.93613333334
395.68,8.83459999999,8.91513333333,6.90233333333,10.3619647059,6.17853333333,5.87853333333,6.83546666667,14.6688666667,10.1012666667,10.1589333333,6.93760000001
396.04,8.89239999999,8.8786,6.9028,10.3269019608,6.2268,5.9002,6.8528,14.7382666667,10.1393333333,10.1538666667,6.96666666667
396.40,8.84973333333,8.75320000001,6.77946666667,10.1629882353,6.15586666667,5.811,6.77966666667,14.6752666667,10.0622,10.0372,6.89986666667
396.76,8.82933333333,8.65793333333,6.72306666667,10.0611294118,6.13403333333,5.79366666667,6.71726666667,14.6832666667,10.0562666667,9.96873333333,6.85166666666
397.12,8.86553333335,8.60919999999,6.74186666667,10.012254902,6.17046666666,5.8342,6.71206666667,14.7508666667,10.0916,9.91973333333,6.84533333334
397.48,8.80653333334,8.49386666667,6.67993333333,9.89372941179,6.1201,5.79593333334,6.6346,14.7162,10.0517333333,9.78206666667,6.81886666667
397.84,8.74919999999,8.36373333334,6.61726666667,9.76124705882,6.07903333333,5.7296,6.54586666667,14.6987333333,9.98846666666,9.67386666667,6.7306
398.20,8.81066666667,8.33679999999,6.59966666667,9.73001568628,6.11153333333,5.7724,6.55006666667,14.7669333333,10.0282666667,9.60199999999,6.79413333333
398.56,8.78926666667,8.25353333333,6.51306666667,9.63694117649,6.09556666667,5.74433333333,6.46573333333,14.7902666667,10.0141333333,9.49853333333,6.79266666666
398.92,8.75800000001,8.12786666666,6.44746666667,9.54295686274,6.03613333333,5.70966666667,6.37206666667,14.7346666667,9.96146666667,9.40646666665,6.73946666667
399.28,8.77546666666,8.0412,6.3762,9.47978431373,6.0175,5.70766666667,6.31026666667,14.7593333333,9.97093333334,9.35386666667,6.73566666666
399.64,8.773,7.96660000001,6.37973333333,9.40594509803,5.99133333333,5.74486666667,6.28306666666,14.7884,9.95480000001,9.33446666666,6.76886666667
400.00,8.8236,7.95413333333,6.34166666667,9.37601568629,5.98306666667,5.763,6.25493333333,14.8181333333,9.96213333332,9.2948,6.78020000001
400.36,8.88193333333,7.96719999999,6.33666666667,9.38528235294,6.01896666667,5.8184,6.2734,14.8986,10.0199333333,9.26966666667,6.84546666667
400.72,8.93106666667,7.95446666667,6.33333333333,9.36869411765,6.03146666667,5.85953333333,6.30213333333,14.956,10.0748,9.25253333333,6.89119999999
401.08,8.91413333332,7.8806,6.24213333333,9.29298039215,5.9937,5.83513333333,6.26473333333,14.9301333333,10.0715333333,9.20106666665,6.90166666666
401.44,8.88639999999,7.74833333333,6.11466666667,9.17699215687,5.91143333334,5.7526,6.183,14.9354666667,10.0117333333,9.08780000001,6.81146666666
401.80,8.85573333334,7.66746666667,6.017,9.09650588235,5.8508,5.70853333333,6.1166,14.952,9.97186666667,8.97706666667,6.79233333333
402.16,8.86400000001,7.62533333333,6.0016,9.08140784315,5.86723333333,5.7446,6.09553333333,14.9823333333,9.984,8.93366666667,6.79746666666
402.52,8.87253333334,7.5868,5.9742,9.06769019609,5.86656666666,5.75213333333,6.10473333333,14.9782666667,10.0070666667,8.92413333332,6.835
402.88,8.87593333334,7.53913333334,5.91986666667,9.00927843138,5.87456666667,5.72293333333,6.1008,15.0282,9.99753333333,8.89086666667,6.85453333333
403.24,8.90966666666,7.49886666667,5.92153333333,8.97459607843,5.89403333333,5.73213333333,6.11033333333,15.0652666667,10.0162666667,8.89286666665,6.887
403.60,8.9026,7.43213333334,5.8324,8.91377254902,5.868,5.68953333333,6.05373333333,15.0856666667,10.0042666667,8.82153333333,6.84613333334
403.95,8.88466666667,7.38346666667,5.8092,8.8920627451,5.86923333333,5.71466666667,6.07786666667,15.0926,10.0504,8.80193333333,6.85273333333
404.31,8.8694,7.3452,5.82193333333,8.84033333334,5.86613333333,5.70973333333,6.05993333333,15.0997333333,10.0664666667,8.76166666666,6.82833333333
404.67,8.89293333333,7.32166666667,5.806,8.80018823529,5.88656666667,5.70653333333,6.05773333333,15.1196666667,10.0772,8.73300000001,6.83653333334
405.03,8.9136,7.27946666667,5.78593333333,8.78489803921,5.87056666667,5.7132,6.0478,15.1398666667,10.0915333333,8.71073333334,6.84619999999
405.39,8.93213333333,7.27320000001,5.8204,8.78912156863,5.89973333334,5.74546666667,6.0664,15.1659333333,10.1317333333,8.71466666667,6.87273333334
405.75,8.97446666667,7.28313333333,5.83013333333,8.77284313726,5.92126666667,5.77653333333,6.08186666667,15.1744,10.1684666667,8.73266666667,6.89993333334
406.11,8.98839999999,7.24933333333,5.80133333333,8.71733333333,5.89183333333,5.7456,6.07326666667,15.1674666667,10.1794666667,8.73319999999,6.87653333334
406.47,9.03320000001,7.24959999999,5.80933333333,8.68688627451,5.9096,5.7584,6.1032,15.1774,10.1962666667,8.72660000001,6.83866666666
406.83,8.99533333335,7.17479999999,5.75066666667,8.62282352941,5.85483333333,5.71806666667,6.05973333333,15.1447333333,10.1739333333,8.66046666666,6.79913333334
407.19,8.94833333333,7.12106666666,5.68873333333,8.55847843137,5.81336666667,5.68446666667,5.99786666667,15.1202,10.1451333333,8.59486666667,6.73726666667
407.55,9.00066666665,7.13533333333,5.7102,8.57752156863,5.8578,5.7234,6.02566666667,15.1462666667,10.1782,8.61180000001,6.78020000001
407.90,9.00400000001,7.08939999999,5.6846,8.56738039216,5.8366,5.6758,5.96753333333,15.1354666667,10.1479333333,8.57513333333,6.7618
408.26,9.02646666665,7.06286666667,5.64733333333,8.58098039216,5.84663333333,5.68833333333,5.96513333333,15.1544,10.1427333333,8.59293333333,6.78479999999
408.62,9.01886666668,7.01926666667,5.6054,8.55380784314,5.8302,5.66933333333,5.9278,15.1500666667,10.123,8.555,6.7544
408.98,8.99180000001,6.9878,5.56826666667,8.51323529412,5.8125,5.64646666667,5.905,15.1273333333,10.0914,8.49626666667,6.71446666667
409.34,8.98733333332,6.96573333333,5.54426666667,8.49189803922,5.8098,5.6274,5.88413333333,15.1356,10.0914,8.48926666667,6.72626666666
409.70,8.95513333333,6.91106666667,5.4976,8.4688,5.77423333333,5.60493333333,5.8574,15.1298666667,10.068,8.44926666666,6.70846666667
410.06,8.93486666666,6.8666,5.495,8.46945098039,5.7759,5.60213333333,5.84813333333,15.1482,10.0638666667,8.40206666667,6.70273333333
410.42,8.92253333335,6.8208,5.4698,8.45048235294,5.76043333333,5.59426666667,5.8068,15.1801333333,10.0643333333,8.3784,6.70433333334
410.77,9.00766666667,6.8772,5.4988,8.51150588235,5.82146666667,5.65086666667,5.85286666667,15.2714,10.1409333333,8.4234,6.75600000001
411.13,9.07406666667,6.91126666667,5.55486666667,8.56520784314,5.85856666667,5.7008,5.9188,15.3306666667,10.2193333333,8.44873333334,6.80900000001
411.49,9.07993333333,6.9074,5.5876,8.56381960784,5.85993333333,5.71206666667,5.937,15.3647333333,10.2625333333,8.44673333333,6.80286666666
411.85,9.06660000001,6.85973333333,5.53246666667,8.47844705882,5.81316666667,5.68266666667,5.90273333334,15.3736666667,10.2486,8.39799999999,6.76546666667
412.21,9.09839999999,6.8414,5.54733333333,8.47311372549,5.8319,5.6964,5.9292,15.402,10.2847333333,8.40153333333,6.76626666667
412.57,9.06573333334,6.78573333333,5.48973333333,8.42694509804,5.77223333333,5.6702,5.8914,15.4104,10.2646,8.34766666667,6.72753333334
412.92,9.06633333334,6.74306666667,5.48846666667,8.38172156863,5.77153333333,5.65066666667,5.86526666667,15.4365333333,10.2622,8.35213333333,6.70593333333
413.28,9.10679999999,6.72453333333,5.49006666667,8.36494117647,5.7688,5.66266666666,5.88046666667,15.4669333333,10.2906666667,8.34506666667,6.69986666668
413.64,9.16426666667,6.74306666667,5.50526666667,8.37512941177,5.80053333333,5.68966666667,5.9006,15.5336,10.3520666667,8.344,6.71799999999
414.00,9.18393333333,6.69653333333,5.46153333333,8.3362627451,5.78333333333,5.6774,5.87773333333,15.5893333333,10.3774,8.34393333333,6.71253333333
414.36,9.21413333334,6.68873333333,5.47793333333,8.34995294118,5.80733333333,5.71346666667,5.89806666667,15.6514666667,10.4189333333,8.35886666667,6.75860000001
414.72,9.21913333332,6.66166666667,5.4784,8.31751372549,5.81286666667,5.7258,5.8736,15.6490666667,10.4332,8.33,6.75859999999
415.07,9.24046666667,6.632,5.45246666667,8.27905490196,5.835,5.7402,5.86393333333,15.6679333333,10.4222,8.30213333333,6.77800000001
415.43,9.19693333333,6.538,5.3458,8.19728627451,5.76963333333,5.67906666667,5.7704,15.6228666667,10.3776666667,8.21253333334,6.73146666666
415.79,9.21373333333,6.51886666667,5.36173333333,8.19316862745,5.81163333333,5.71333333333,5.7952,15.6611333333,10.4174666667,8.206,6.77833333333
416.15,9.21860000001,6.48786666667,5.3226,8.14521960784,5.78946666667,5.72133333333,5.7518,15.6696666667,10.4391333333,8.15193333333,6.79633333333
416.51,9.26960000001,6.49993333333,5.35766666667,8.1611254902,5.85373333333,5.79526666667,5.7984,15.7048666667,10.5162666667,8.1574,6.87306666667
416.86,9.34420000001,6.52373333333,5.38786666667,8.18669019608,5.91373333333,5.86193333333,5.84853333333,15.7608,10.5841333333,8.16346666667,6.94793333333
417.22,9.40200000001,6.53766666667,5.40033333333,8.18336470588,5.97946666667,5.91706666667,5.88053333334,15.8385333333,10.6416,8.14506666667,7.00553333333
417.58,9.40733333333,6.48606666667,5.38993333333,8.13174509804,5.98553333333,5.93433333333,5.872,15.8366,10.6407333333,8.1172,7.01506666667
417.94,9.42386666667,6.45286666667,5.36593333333,8.08268627451,5.99293333333,5.94686666667,5.85553333333,15.8228666667,10.6328,8.06126666667,7.03219999999
418.29,9.41453333333,6.40373333333,5.31713333333,8.01299215686,5.98513333333,5.94393333334,5.81833333333,15.7862666667,10.6199333333,7.99826666666,7.01533333333
418.65,9.40760000001,6.3428,5.2698,7.94615294118,5.9666,5.93753333334,5.7824,15.7829333333,10.6079333333,7.94013333333,7.0166
419.01,9.38613333333,6.27433333333,5.20606666667,7.87156078431,5.93763333333,5.92226666667,5.75513333333,15.7552666667,10.5906,7.86146666667,7.00359999999
419.37,9.40846666668,6.2412,5.19806666667,7.8343372549,5.9679,5.95366666667,5.77233333333,15.7786,10.6134,7.82033333333,7.03266666666
419.73,9.43826666666,6.21553333333,5.18386666667,7.8038627451,5.98146666667,5.98013333333,5.76766666667,15.7920666667,10.6313333333,7.78446666667,7.04879999999
420.08,9.47733333334,6.2142,5.19406666667,7.79774117647,6.01956666666,6.02286666667,5.8032,15.8387333333,10.6808,7.7774,7.10000000001
420.44,9.49340000001,6.16486666667,5.1666,7.75330980392,6.01826666667,6.0284,5.76926666667,15.8539333333,10.6748666667,7.74193333333,7.0976
420.80,9.48653333333,6.0904,5.0994,7.68489019608,5.98923333333,6.013,5.72406666667,15.8461333333,10.6649333333,7.6658,7.07966666667
421.16,9.49986666666,6.05413333333,5.07386666667,7.65109411765,5.98933333333,6.0288,5.702,15.8605333333,10.677,7.63353333333,7.09653333333
421.51,9.54386666666,6.05733333333,5.0826,7.6530627451,6.0348,6.07093333333,5.71333333333,15.9069333333,10.7194,7.62293333333,7.14393333333
421.87,9.59319999999,6.0536,5.097,7.64717647059,6.06973333333,6.1154,5.73473333333,15.9498666667,10.7788,7.613,7.1796
422.23,9.6022,6.01173333334,5.06866666667,7.60437254902,6.0613,6.11066666667,5.70953333334,15.9539333333,10.782,7.55546666667,7.17486666667
422.58,9.63033333333,5.99493333333,5.06573333333,7.58048235294,6.08226666667,6.13853333333,5.71426666667,15.9740666667,10.8147333333,7.5382,7.18993333333
422.94,9.64013333335,5.95033333333,5.03893333333,7.53252941177,6.0806,6.1356,5.6742,15.9777333333,10.816,7.49886666667,7.17926666666
423.30,9.66246666666,5.92746666667,5.01913333333,7.50304313725,6.0828,6.1436,5.6586,16.0028,10.8281333333,7.4736,7.18633333333
423.66,9.70366666666,5.92906666667,5.01973333333,7.49644313725,6.1248,6.1742,5.67093333333,16.0499333333,10.8672666667,7.46406666667,7.21773333333
424.01,9.72059999999,5.88386666667,4.997,7.45481960784,6.1253,6.178,5.6508,16.0586666667,10.8727333333,7.4274,7.20586666666
424.37,9.75026666667,5.88693333333,4.999,7.43700392157,6.14363333333,6.18593333333,5.66013333333,16.1072,10.9084,7.40513333334,7.22166666667
424.73,9.76693333332,5.87613333333,5.0052,7.41504313725,6.15496666667,6.20246666667,5.64786666667,16.1265333333,10.9268666667,7.39533333334,7.23613333333
425.08,9.76953333333,5.8396,4.97086666667,7.36522352941,6.14706666667,6.198,5.62393333333,16.113,10.9276,7.35973333333,7.22206666666
425.44,9.77706666667,5.80553333333,4.9442,7.32554901961,6.1427,6.1918,5.60633333333,16.1127333333,10.935,7.33666666667,7.21513333334
425.80,9.77779999999,5.7932,4.92586666667,7.3062,6.1489,6.19426666667,5.59186666666,16.1292666667,10.9375333333,7.31686666667,7.21179999999
426.16,9.80133333332,5.78406666667,4.9204,7.29295686274,6.16793333334,6.20853333333,5.59586666667,16.1699333333,10.9610666667,7.3082,7.23293333334
426.51,9.82480000002,5.7632,4.909,7.27598039216,6.1752,6.2068,5.584,16.2005333333,10.9785333333,7.28553333333,7.23140000001
426.87,9.87766666666,5.79413333333,4.9316,7.31005098039,6.22846666667,6.2536,5.6206,16.2664666667,11.0452,7.31733333333,7.28346666666
427.23,9.89793333335,5.79273333333,4.93173333333,7.31026666667,6.2529,6.27953333333,5.63006666667,16.2806666667,11.0765333333,7.31393333333,7.30213333333
427.58,9.88640000001,5.7526,4.895,7.27763137255,6.2301,6.2656,5.6006,16.2758,11.0728,7.2626,7.28433333333
427.94,9.88386666667,5.7392,4.856,7.26081960784,6.22936666667,6.2654,5.5678,16.2886,11.0714666667,7.22806666667,7.27993333333
428.30,9.8714,5.6844,4.81286666667,7.21720392157,6.1984,6.2468,5.53246666667,16.2365333333,11.0508666667,7.18686666667,7.25446666667
428.65,9.90580000002,5.71753333333,4.82333333333,7.24151372549,6.25493333333,6.28986666667,5.58166666667,16.2728666667,11.0877333333,7.2112,7.28253333334
429.01,9.9308,5.721,4.842,7.26557254902,6.27373333333,6.31433333333,5.5998,16.3212666667,11.1032666667,7.19826666667,7.29486666666
429.37,9.89160000001,5.671,4.77806666667,7.20430588235,6.2117,6.2718,5.54466666667,16.2917333333,11.0508,7.1224,7.23813333334
429.72,9.86093333332,5.60686666667,4.73026666667,7.1473254902,6.16833333333,6.215,5.50126666667,16.2618666667,11.0111333333,7.06453333333,7.20139999999
430.08,9.86626666667,5.5916,4.72333333333,7.14628235294,6.16253333334,6.2158,5.49666666667,16.2780666667,11.0193333333,7.05773333333,7.20553333333
430.44,9.87966666666,5.59033333333,4.729,7.14593333333,6.16783333333,6.22333333333,5.51006666667,16.3066666667,11.0214666667,7.0432,7.22213333333
430.79,9.87253333333,5.5772,4.75253333333,7.13090980392,6.14436666667,6.22666666667,5.518,16.3184666667,11.0221333333,7.0084,7.20339999999
431.15,9.88726666667,5.5738,4.74526666667,7.12404705882,6.13603333333,6.2238,5.50506666667,16.3282,11.0222666667,6.99566666667,7.19340000001
