wavelength,Back_SicLebf,Belly_SicLebf,Breast_SicLebf,Crissum_SicLebf,Crown_SicLebf,DorTail_SicLebf,Rump_SicLebf,Throat_SicLebf,WingTip_SicLebf
453.17,13.3506666667,19.09,21.977,26.373,11.2576666667,12.0303333333,13.188,17.87,13.2743333333
453.52,13.3826666667,19.1416666667,21.903,26.3386666667,11.2766666667,12.0513333333,13.267,17.913,13.351
453.87,13.4143333333,19.157,21.9145,26.3816666667,11.344,12.144,13.333,17.932,13.366
454.23,13.4166666667,19.1496666667,21.852,26.3336666667,11.295,12.1116666667,13.2983333333,17.931,13.338
454.58,13.3266666667,19.1036666667,21.8515,26.292,11.2273333333,12.0533333333,13.2396666667,17.892,13.31
454.93,13.353,19.035,21.9135,26.2616666667,11.22,12.0773333333,13.2783333333,17.835,13.322
455.29,13.3706666667,19.0246666667,22.0005,26.3186666667,11.2816666667,12.127,13.363,17.769,13.3603333333
455.64,13.4206666667,19.0523333333,21.987,26.33,11.3086666667,12.132,13.4013333333,17.797,13.382
456.00,13.4506666667,19.0593333333,22.0265,26.41,11.2856666667,12.1373333333,13.405,17.841,13.361
456.35,13.396,18.9576666667,22.0205,26.417,11.286,12.0713333333,13.3866666667,17.821,13.328
456.70,13.468,19.0406666667,22.1505,26.515,11.318,12.1403333333,13.4753333333,17.974,13.3773333333
457.06,13.5063333333,19.143,22.181,26.5886666667,11.373,12.181,13.4956666667,18.01,13.4353333333
457.41,13.5363333333,19.2046666667,22.293,26.6663333333,11.3676666667,12.197,13.5113333333,17.957,13.4033333333
457.76,13.493,19.236,22.319,26.678,11.3683333333,12.1333333333,13.5,17.949,13.4276666667
458.12,13.509,19.2903333333,22.3685,26.7526666667,11.3953333333,12.1596666667,13.519,18.014,13.4776666667
458.47,13.5226666667,19.3383333333,22.3725,26.825,11.4183333333,12.1646666667,13.525,18.038,13.4926666667
458.82,13.543,19.441,22.393,26.917,11.4646666667,12.1866666667,13.5243333333,18.082,13.5123333333
459.18,13.5296666667,19.44,22.3735,26.9353333333,11.4343333333,12.1443333333,13.463,18.106,13.4723333333
459.53,13.5243333333,19.549,22.4875,27.0733333333,11.4703333333,12.1603333333,13.5106666667,18.13,13.492
459.88,13.543,19.5916666667,22.553,27.1413333333,11.5013333333,12.1976666667,13.5436666667,18.163,13.5163333333
460.24,13.6096666667,19.7016666667,22.647,27.2103333333,11.5393333333,12.232,13.6036666667,18.201,13.5566666667
460.59,13.6273333333,19.7556666667,22.681,27.2676666667,11.552,12.2283333333,13.6426666667,18.219,13.5556666667
460.94,13.6336666667,19.8436666667,22.734,27.3756666667,11.5526666667,12.232,13.7006666667,18.275,13.5746666667
461.29,13.6606666667,19.8963333333,22.7615,27.4696666667,11.6003333333,12.2376666667,13.7363333333,18.36,13.6343333333
461.65,13.72,20.015,22.833,27.57,11.6356666667,12.264,13.777,18.444,13.641
462.00,13.7596666667,20.1256666667,22.915,27.722,11.6806666667,12.299,13.888,18.478,13.669
462.35,13.807,20.2966666667,22.998,27.881,11.7286666667,12.328,13.9473333333,18.562,13.7073333333
462.71,13.8093333333,20.4296666667,23.075,27.9993333333,11.7316666667,12.337,13.9786666667,18.619,13.7116666667
463.06,13.8173333333,20.609,23.132,28.1156666667,11.7536666667,12.365,14.049,18.667,13.7556666667
463.41,13.824,20.685,23.145,28.2413333333,11.76,12.3783333333,14.0786666667,18.641,13.74
463.76,13.8553333333,20.906,23.214,28.4113333333,11.825,12.4003333333,14.16,18.841,13.813
464.12,13.9123333333,21.1056666667,23.316,28.5906666667,11.883,12.4226666667,14.2406666667,18.989,13.8673333333
464.47,13.9696666667,21.301,23.411,28.7816666667,11.9706666667,12.4873333333,14.3686666667,19.147,13.9403333333
464.82,13.997,21.4116666667,23.4975,28.9096666667,12.0016666667,12.5046666667,14.3853333333,19.163,13.925
465.17,13.9433333333,21.5646666667,23.582,29.0713333333,11.968,12.5013333333,14.3636666667,19.262,13.8873333333
465.53,13.935,21.6816666667,23.591,29.21,11.9036666667,12.471,14.3836666667,19.26,13.8846666667
465.88,13.8843333333,21.7976666667,23.6655,29.336,11.883,12.4473333333,14.341,19.345,13.9073333333
466.23,13.9396666667,21.8596666667,23.6965,29.407,11.8953333333,12.4556666667,14.3733333333,19.283,13.9343333333
466.58,13.9923333333,22.0113333333,23.773,29.5896666667,11.9743333333,12.4746666667,14.4693333333,19.323,13.964
466.94,14.0656666667,22.223,23.8895,29.7996666667,11.987,12.5236666667,14.5496666667,19.426,14.0113333333
467.29,14.117,22.4083333333,23.9485,29.941,12.0343333333,12.5713333333,14.5956666667,19.565,14.042
467.64,14.097,22.472,23.9865,30.088,12.03,12.5723333333,14.5626666667,19.481,14.002
467.99,14.094,22.6363333333,24.012,30.2473333333,12.0253333333,12.6273333333,14.5813333333,19.503,14.0123333333
468.35,14.094,22.7286666667,24.0395,30.3596666667,12.0183333333,12.633,14.536,19.473,13.9703333333
468.70,14.1496666667,22.9186666667,24.0805,30.5056666667,12.0376666667,12.6223333333,14.5963333333,19.629,14.021
469.05,14.2123333333,23.0506666667,24.14,30.6333333333,12.0933333333,12.6606666667,14.6616666667,19.643,14.026
469.40,14.1896666667,23.145,24.1975,30.7486666667,12.1393333333,12.7376666667,14.711,19.732,14.007
469.75,14.257,23.2966666667,24.2795,30.8503333333,12.205,12.7346666667,14.7853333333,19.726,14.0303333333
470.11,14.2136666667,23.4006666667,24.3585,31.0483333333,12.199,12.7646666667,14.7986666667,19.878,13.992
470.46,14.1773333333,23.392,24.342,31.133,12.1763333333,12.7486666667,14.7613333333,19.856,13.9806666667
470.81,14.2446666667,23.4576666667,24.4185,31.231,12.1936666667,12.7296666667,14.7686666667,19.95,14.0083333333
471.16,14.288,23.5483333333,24.5675,31.327,12.196,12.7446666667,14.798,19.988,14.0566666667
471.51,14.375,23.6316666667,24.654,31.4086666667,12.207,12.721,14.8523333333,20.111,14.1283333333
471.87,14.3653333333,23.6316666667,24.5755,31.4713333333,12.2156666667,12.6953333333,14.8153333333,20.14,14.1553333333
472.22,14.3916666667,23.711,24.661,31.5326666667,12.221,12.6396666667,14.8343333333,20.217,14.209
472.57,14.391,23.7206666667,24.673,31.577,12.2426666667,12.671,14.837,20.153,14.248
472.92,14.4316666667,23.753,24.7495,31.6456666667,12.252,12.6686666667,14.9003333333,20.208,14.31
473.27,14.5706666667,23.831,24.827,31.726,12.317,12.7326666667,14.9363333333,20.26,14.4336666667
473.62,14.5853333333,23.8033333333,24.7605,31.7256666667,12.3096666667,12.7696666667,14.9036666667,20.288,14.4286666667
473.98,14.604,23.8373333333,24.8,31.671,12.3886666667,12.761,14.9693333333,20.329,14.4986666667
474.33,14.6576666667,23.8726666667,24.8595,31.6666666667,12.3966666667,12.8066666667,15.03,20.442,14.537
474.68,14.6393333333,23.8446666667,24.8625,31.6826666667,12.4623333333,12.9053333333,15.09,20.391,14.548
475.03,14.636,23.826,24.765,31.6483333333,12.4536666667,12.89,15.1026666667,20.361,14.59
475.38,14.618,23.803,24.694,31.5773333333,12.468,12.9213333333,15.0953333333,20.315,14.556
475.73,14.6516666667,23.7666666667,24.8235,31.5266666667,12.5246666667,12.9546666667,15.1166666667,20.283,14.6006666667
476.08,14.6126666667,23.6136666667,24.767,31.439,12.4483333333,12.9366666667,15.037,20.249,14.5203333333
476.44,14.633,23.506,24.7735,31.405,12.4666666667,12.9426666667,15.0716666667,20.322,14.5503333333
476.79,14.6473333333,23.4523333333,24.681,31.3303333333,12.515,12.9713333333,15.0363333333,20.279,14.6036666667
477.14,14.639,23.37,24.671,31.259,12.5466666667,12.9433333333,15.0673333333,20.324,14.6266666667
477.49,14.6423333333,23.315,24.699,31.209,12.5476666667,12.9636666667,15.0376666667,20.338,14.6653333333
477.84,14.7026666667,23.2393333333,24.644,31.2033333333,12.5833333333,13.0123333333,15.0256666667,20.345,14.7283333333
478.19,14.7026666667,23.1686666667,24.626,31.1266666667,12.5816666667,12.9796666667,15.023,20.286,14.781
478.54,14.6676666667,23.0343333333,24.5405,30.9806666667,12.549,12.9076666667,14.938,20.191,14.7503333333
478.89,14.6786666667,22.916,24.54,30.853,12.6003333333,12.9026666667,14.9163333333,20.24,14.7383333333
479.24,14.6263333333,22.716,24.4895,30.7113333333,12.5676666667,12.8836666667,14.8683333333,20.072,14.7346666667
479.60,14.597,22.5973333333,24.4625,30.5763333333,12.4866666667,12.8653333333,14.8793333333,20.037,14.682
479.95,14.5803333333,22.5006666667,24.408,30.4393333333,12.5346666667,12.8753333333,14.8736666667,19.941,14.731
480.30,14.5576666667,22.3536666667,24.3155,30.2593333333,12.524,12.9066666667,14.8253333333,19.837,14.7143333333
480.65,14.5256666667,22.156,24.2475,30.0643333333,12.482,12.882,14.7753333333,19.74,14.6693333333
481.00,14.4513333333,21.9133333333,24.1475,29.864,12.394,12.855,14.6713333333,19.605,14.597
481.35,14.4426666667,21.735,24.072,29.6543333333,12.3723333333,12.874,14.625,19.483,14.5846666667
481.70,14.4506666667,21.6026666667,24.044,29.5186666667,12.3386666667,12.8703333333,14.606,19.385,14.61
482.05,14.4363333333,21.4693333333,24.0035,29.4133333333,12.3036666667,12.87,14.5376666667,19.326,14.6033333333
482.40,14.4956666667,21.4223333333,24.043,29.3826666667,12.2986666667,12.899,14.5733333333,19.362,14.6403333333
482.75,14.508,21.321,24.026,29.3003333333,12.2796666667,12.9066666667,14.543,19.33,14.6606666667
483.10,14.5206666667,21.2886666667,23.9935,29.239,12.2713333333,12.905,14.5416666667,19.366,14.685
483.45,14.5186666667,21.248,23.9555,29.2026666667,12.2843333333,12.913,14.5156666667,19.346,14.6953333333
483.80,14.5286666667,21.231,23.9445,29.2033333333,12.2706666667,12.932,14.5223333333,19.358,14.6906666667
484.15,14.5296666667,21.1903333333,23.9565,29.1573333333,12.2656666667,12.9373333333,14.5186666667,19.345,14.6943333333
484.50,14.5276666667,21.1786666667,23.968,29.1406666667,12.2583333333,12.9463333333,14.4996666667,19.315,14.7003333333
484.85,14.5413333333,21.172,23.961,29.1276666667,12.2663333333,12.9563333333,14.4976666667,19.338,14.7206666667
485.20,14.582,21.1686666667,23.9865,29.1523333333,12.2836666667,12.9663333333,14.5086666667,19.36,14.7466666667
485.55,14.5583333333,21.1263333333,23.9635,29.113,12.2666666667,12.9543333333,14.4873333333,19.354,14.712
485.90,14.5573333333,21.1176666667,23.982,29.1063333333,12.282,12.976,14.4986666667,19.365,14.713
486.25,14.528,21.093,23.9635,29.063,12.2843333333,12.9716666667,14.48,19.347,14.704
486.60,14.5033333333,21.0973333333,23.9255,29.0493333333,12.2956666667,12.9503333333,14.4806666667,19.304,14.693
486.95,14.5293333333,21.108,23.9805,29.0576666667,12.3236666667,12.9763333333,14.505,19.307,14.704
487.30,14.554,21.1276666667,23.978,29.0626666667,12.34,12.9956666667,14.52,19.313,14.7053333333
487.65,14.5566666667,21.147,23.994,29.0523333333,12.344,12.9983333333,14.5196666667,19.323,14.7136666667
488.00,14.5933333333,21.2233333333,24.0205,29.114,12.3583333333,12.9916666667,14.534,19.36,14.7283333333
488.35,14.6273333333,21.2513333333,24.042,29.1573333333,12.3706666667,12.987,14.5553333333,19.422,14.7393333333
488.70,14.6396666667,21.3023333333,24.0515,29.1743333333,12.3646666667,12.9726666667,14.5743333333,19.388,14.718
489.05,14.632,21.3666666667,24.0655,29.2263333333,12.3503333333,12.958,14.6123333333,19.397,14.7143333333
489.40,14.691,21.5333333333,24.156,29.332,12.3956666667,12.9953333333,14.674,19.503,14.7533333333
489.75,14.733,21.6483333333,24.2075,29.4443333333,12.4223333333,13.0143333333,14.715,19.615,14.757
490.10,14.7623333333,21.767,24.252,29.5713333333,12.4413333333,13.029,14.7573333333,19.659,14.7746666667
490.45,14.8003333333,21.9256666667,24.331,29.7186666667,12.451,13.0673333333,14.7936666667,19.753,14.7866666667
490.80,14.839,22.095,24.3755,29.8776666667,12.493,13.0876666667,14.854,19.842,14.8213333333
491.15,14.882,22.2373333333,24.4825,30.0293333333,12.519,13.0706666667,14.913,19.936,14.863
491.50,14.918,22.3706666667,24.5795,30.2003333333,12.585,13.092,14.974,20.011,14.913
491.85,14.908,22.4846666667,24.6215,30.3223333333,12.5896666667,13.0916666667,15.0063333333,20.043,14.906
492.20,14.9453333333,22.6716666667,24.67,30.461,12.6166666667,13.1093333333,15.0806666667,20.099,14.9406666667
492.55,14.9933333333,22.833,24.7765,30.654,12.6506666667,13.1466666667,15.1233333333,20.206,15.01
492.90,15.0116666667,22.9886666667,24.829,30.801,12.7016666667,13.1703333333,15.1673333333,20.313,15.0456666667
493.25,15.02,23.1296666667,24.8805,31.006,12.7203333333,13.19,15.2033333333,20.332,15.0746666667
493.60,15.06,23.3366666667,24.927,31.1926666667,12.7533333333,13.1773333333,15.2883333333,20.4,15.1373333333
493.95,15.1203333333,23.593,25.038,31.453,12.8103333333,13.1963333333,15.3513333333,20.546,15.184
494.30,15.1953333333,23.881,25.1785,31.7423333333,12.8636666667,13.2556666667,15.4816666667,20.688,15.253
494.65,15.2296666667,24.155,25.3155,32.0083333333,12.8796666667,13.258,15.5373333333,20.783,15.261
495.00,15.2683333333,24.4703333333,25.455,32.313,12.9263333333,13.3246666667,15.6366666667,20.868,15.318
495.34,15.324,24.7983333333,25.5455,32.578,12.958,13.3213333333,15.7013333333,20.986,15.3553333333
495.69,15.427,25.146,25.747,32.9043333333,13.073,13.4133333333,15.8783333333,21.18,15.4666666667
496.04,15.4536666667,25.3973333333,25.8615,33.1803333333,13.155,13.446,15.928,21.326,15.511
496.39,15.4823333333,25.7616666667,25.988,33.5243333333,13.2563333333,13.4823333333,16.095,21.439,15.547
496.74,15.506,26.046,26.0915,33.7826666667,13.288,13.4706666667,16.1486666667,21.514,15.517
497.09,15.5416666667,26.3323333333,26.2245,34.0303333333,13.3273333333,13.4726666667,16.2456666667,21.616,15.5356666667
497.44,15.6206666667,26.6766666667,26.385,34.2796666667,13.408,13.5406666667,16.3576666667,21.703,15.566
497.79,15.6676666667,26.9936666667,26.4965,34.494,13.441,13.5816666667,16.4386666667,21.739,15.6003333333
498.14,15.6926666667,27.2706666667,26.6285,34.78,13.468,13.5586666667,16.48,21.881,15.613
498.48,15.7233333333,27.595,26.766,35.0316666667,13.5,13.5966666667,16.5623333333,22.0,15.6496666667
498.83,15.73,27.904,26.8225,35.2846666667,13.5373333333,13.6023333333,16.622,22.117,15.616
499.18,15.724,28.2066666667,26.9085,35.5376666667,13.5046666667,13.6186666667,16.6953333333,22.176,15.573
499.53,15.699,28.473,26.955,35.8033333333,13.5063333333,13.5883333333,16.689,22.23,15.54
499.88,15.7296666667,28.7833333333,27.0145,36.0616666667,13.476,13.559,16.7516666667,22.286,15.4866666667
500.23,15.7853333333,29.185,27.1925,36.3363333333,13.5546666667,13.5883333333,16.8276666667,22.394,15.5283333333
500.58,15.8916666667,29.6243333333,27.409,36.7213333333,13.631,13.671,16.9393333333,22.567,15.599
500.92,15.931,30.0286666667,27.517,36.984,13.7093333333,13.6613333333,16.981,22.667,15.6226666667
501.27,15.956,30.4443333333,27.6335,37.3256666667,13.7436666667,13.6503333333,17.0133333333,22.752,15.6793333333
501.62,15.9783333333,30.8063333333,27.6825,37.6493333333,13.774,13.6063333333,17.104,22.829,15.6953333333
501.97,15.9226666667,31.195,27.719,37.9276666667,13.8496666667,13.6433333333,17.189,22.776,15.7073333333
502.32,15.9376666667,31.645,27.727,38.3033333333,13.958,13.6676666667,17.2583333333,22.873,15.7276666667
502.67,16.007,32.073,27.9075,38.703,14.0313333333,13.6706666667,17.3606666667,23.002,15.8086666667
503.01,16.166,32.5403333333,28.059,39.044,14.1986666667,13.735,17.461,23.154,15.9933333333
503.36,16.1816666667,32.943,28.08,39.2513333333,14.265,13.765,17.5453333333,23.231,16.0043333333
503.71,16.226,33.401,28.263,39.612,14.3586666667,13.8686666667,17.6546666667,23.471,16.1153333333
504.06,16.271,33.7276666667,28.2885,39.8693333333,14.3763333333,13.896,17.7023333333,23.63,16.0793333333
504.41,16.2423333333,34.043,28.323,40.088,14.4213333333,13.92,17.77,23.689,16.1116666667
504.75,16.276,34.4143333333,28.358,40.385,14.4226666667,13.952,17.87,23.814,16.1713333333
505.10,16.2926666667,34.705,28.3725,40.625,14.4596666667,13.9923333333,17.9433333333,23.921,16.15
505.45,16.4146666667,35.1423333333,28.545,40.882,14.5416666667,14.1013333333,18.0236666667,24.164,16.2336666667
505.80,16.52,35.4813333333,28.662,41.1066666667,14.5233333333,14.065,18.0976666667,24.371,16.2556666667
506.15,16.5976666667,35.826,28.7455,41.399,14.4973333333,14.0636666667,18.1126666667,24.485,16.284
506.49,16.53,36.1006666667,28.7115,41.4996666667,14.4423333333,14.0243333333,18.0936666667,24.512,16.2016666667
506.84,16.4976666667,36.4686666667,28.7835,41.7246666667,14.4103333333,14.0116666667,18.153,24.535,16.163
507.19,16.5923333333,36.912,28.9345,42.104,14.4836666667,14.0576666667,18.2073333333,24.573,16.2326666667
507.54,16.571,37.2356666667,29.0105,42.3616666667,14.5346666667,13.97,18.213,24.565,16.2406666667
507.88,16.528,37.5686666667,29.0715,42.5083333333,14.509,13.951,18.2006666667,24.471,16.2383333333
508.23,16.5673333333,37.9946666667,29.1775,42.757,14.5633333333,13.929,18.2783333333,24.457,16.263
508.58,16.6006666667,38.3113333333,29.314,42.99,14.601,13.951,18.3093333333,24.431,16.2536666667
508.93,16.5793333333,38.5696666667,29.358,43.1396666667,14.595,13.8826666667,18.3133333333,24.443,16.2823333333
509.27,16.5186666667,38.8576666667,29.3615,43.369,14.6353333333,13.835,18.3446666667,24.415,16.2603333333
509.62,16.5516666667,39.197,29.3575,43.6043333333,14.697,13.919,18.3436666667,24.428,16.2866666667
509.97,16.563,39.5276666667,29.4535,43.7793333333,14.778,13.9463333333,18.434,24.47,16.308
510.32,16.6673333333,39.9306666667,29.5955,44.0716666667,14.883,14.0343333333,18.521,24.525,16.4256666667
510.66,16.6916666667,40.269,29.6865,44.3073333333,14.963,14.065,18.553,24.649,16.4453333333
511.01,16.6893333333,40.5546666667,29.7155,44.4483333333,14.9476666667,14.0626666667,18.621,24.779,16.4536666667
511.36,16.7306666667,40.8286666667,29.7315,44.5536666667,14.928,14.0996666667,18.726,24.754,16.454
511.70,16.82,41.157,29.847,44.855,15.0203333333,14.1396666667,18.8166666667,24.936,16.527
512.05,16.8686666667,41.388,29.798,44.9343333333,15.0226666667,14.1703333333,18.8496666667,25.055,16.5366666667
512.40,16.9053333333,41.6173333333,29.795,45.0896666667,15.082,14.1623333333,18.9003333333,25.154,16.596
512.75,16.9133333333,41.9176666667,29.8125,45.285,15.1283333333,14.1826666667,18.8973333333,25.206,16.555
513.09,16.961,42.155,29.8925,45.457,15.1676666667,14.2556666667,18.9336666667,25.298,16.6136666667
513.44,17.0026666667,42.4466666667,30.026,45.5913333333,15.2196666667,14.2313333333,19.004,25.347,16.652
513.79,17.0116666667,42.5986666667,30.0495,45.7353333333,15.2333333333,14.245,19.014,25.372,16.6706666667
514.13,17.01,42.809,30.0395,45.8496666667,15.2343333333,14.2443333333,19.0256666667,25.422,16.6793333333
514.48,17.0276666667,43.0033333333,30.049,45.9526666667,15.2483333333,14.2536666667,19.0986666667,25.395,16.68
514.83,17.055,43.199,30.139,46.077,15.3203333333,14.282,19.1236666667,25.429,16.7453333333
515.17,17.1096666667,43.444,30.148,46.1763333333,15.4183333333,14.3366666667,19.1386666667,25.495,16.804
515.52,17.1103333333,43.644,30.0655,46.2246666667,15.365,14.3273333333,19.1766666667,25.493,16.7933333333
515.87,17.0996666667,43.7903333333,30.106,46.3786666667,15.3476666667,14.328,19.1736666667,25.45,16.8076666667
516.21,17.1053333333,44.0536666667,30.167,46.438,15.3683333333,14.371,19.1933333333,25.498,16.783
516.56,17.178,44.2963333333,30.2245,46.561,15.361,14.4613333333,19.307,25.513,16.8396666667
516.91,17.1576666667,44.4943333333,30.253,46.637,15.3626666667,14.454,19.3433333333,25.434,16.8326666667
517.25,17.1926666667,44.6463333333,30.256,46.801,15.355,14.4596666667,19.396,25.41,16.8726666667
517.60,17.2033333333,44.8263333333,30.306,46.8586666667,15.3573333333,14.471,19.397,25.48,16.9043333333
