wavelength,Back_DigBruf,Belly_DigBruf,Breast_DigBruf,Crissum_DigBruf,Crown_DigBruf,DorTail_DigBruf,Patch10_DigBruf,Patch11_DigBruf,Rump_DigBruf,Throat_DigBruf,WingTip_DigBruf
597.84,6.55586666667,19.5322666667,16.372,20.5863333333,5.927,7.70033333333,21.6131333333,24.1408,13.0465555556,5.93753333333,9.36733333333
598.18,6.62346666667,19.6015333333,16.4166666667,20.6294,5.96393333333,7.72333333333,21.6466,24.1816666667,13.0975,5.9688,9.42293333333
598.52,6.69486666667,19.6908666666,16.4879333333,20.7191333333,6.03066666667,7.7744,21.6855333333,24.1844666667,13.1368111111,6.03513333333,9.48380000001
598.85,6.74613333333,19.7458666667,16.5313333333,20.7728666667,6.0622,7.793,21.7029333334,24.1781333333,13.1457555556,6.07446666667,9.50513333333
599.19,6.788,19.8532,16.6207333333,20.8127333333,6.09886666667,7.84486666667,21.6824,24.1999333333,13.1733333333,6.13186666667,9.55273333333
599.53,6.78146666667,19.8302666667,16.6370666667,20.8240666667,6.06166666667,7.833,21.6497333333,24.1806666667,13.1234444444,6.07906666667,9.49793333334
599.86,6.80093333333,19.8699333333,16.6808666667,20.8524666667,6.0806,7.8364,21.6390666667,24.1853333333,13.1335444444,6.09313333333,9.4972
600.20,6.78873333333,19.8927333333,16.6697333333,20.851,6.0804,7.8436,21.6364666667,24.1290666667,13.1183444444,6.09853333333,9.47986666666
600.53,6.78193333333,19.9174666667,16.6905333333,20.8760666667,6.09726666667,7.84646666667,21.6219333334,24.1367333333,13.0794555555,6.11353333333,9.47399999999
600.87,6.77686666667,19.9884,16.7234666667,20.9301333333,6.09246666667,7.84366666667,21.6342,24.1592,13.0601444444,6.11966666667,9.47606666667
601.21,6.76206666667,20.0366,16.7171333333,20.9655333333,6.07213333333,7.81253333333,21.6420666667,24.1678666667,13.0568,6.1136,9.44293333334
601.54,6.70433333333,20.0478666667,16.7249333333,20.9592,6.0346,7.76466666667,21.6394,24.1578666667,13.0318222222,6.07886666667,9.42093333333
601.88,6.70233333333,20.1463333333,16.7853333333,21.0418666667,6.0436,7.79153333334,21.6579333333,24.1686,13.0349222222,6.11426666667,9.43873333334
602.21,6.61513333333,20.1466666667,16.766,21.032,5.96833333333,7.74926666667,21.6125333333,24.1488666667,12.9835888889,6.038,9.35453333333
602.55,6.49613333333,20.0868,16.7154,20.9961333333,5.8658,7.6476,21.5273333333,24.0632,12.8807222222,5.92133333333,9.24446666666
602.88,6.44333333333,20.0976,16.7132,21.0240666667,5.83766666666,7.615,21.5668666667,24.0609333333,12.8514,5.86233333333,9.2268
603.22,6.40433333333,20.1183333333,16.7138,21.0216666667,5.8276,7.5624,21.5450666667,24.0322,12.8550444444,5.83933333333,9.20566666668
603.56,6.3644,20.1498,16.7358,21.0601333333,5.81773333333,7.54773333333,21.5564,24.0678666667,12.8439,5.81153333333,9.18553333333
603.89,6.33413333333,20.1352,16.7391333334,21.0582,5.78573333333,7.50613333333,21.5304666667,24.0538,12.7995,5.76993333333,9.15866666666
604.23,6.3598,20.1992,16.7892666667,21.1128666667,5.80633333333,7.5354,21.5657333333,24.0808666667,12.8386333333,5.7886,9.18653333334
604.56,6.3582,20.2136,16.8302666667,21.1301333333,5.80413333333,7.54366666667,21.5792666667,24.0871333333,12.8446666667,5.79553333333,9.19433333333
604.90,6.38093333333,20.2740666667,16.8957333333,21.1767333333,5.7976,7.5656,21.5936,24.1376,12.8675444445,5.79593333333,9.21659999999
605.23,6.40066666667,20.3012666667,16.9381333333,21.2156,5.81893333333,7.58753333333,21.6084666667,24.1654666667,12.8742555556,5.80826666667,9.20973333333
605.57,6.3672,20.3010666667,16.9412666667,21.2379333333,5.80073333333,7.58006666667,21.6119333333,24.1586,12.8690111111,5.79233333333,9.1998
605.90,6.40233333333,20.3491333333,16.9722,21.2654,5.82266666667,7.59213333333,21.6255333333,24.2015333333,12.8749333333,5.8128,9.24953333334
606.24,6.4794,20.4790666667,17.1076666667,21.3656,5.90366666667,7.67546666667,21.7175333333,24.2896666666,12.9698,5.88513333333,9.32713333334
606.58,6.56613333334,20.5867333333,17.1910666667,21.4643333333,5.97186666667,7.74493333333,21.7554,24.3429333333,13.0283444445,5.97186666667,9.39573333334
606.91,6.56026666667,20.6053333333,17.2252666667,21.4950666667,5.94413333333,7.75166666667,21.7537333333,24.3416,13.0180333334,5.97386666667,9.39759999999
607.25,6.55986666667,20.606,17.2371333333,21.4855333333,5.9044,7.70993333333,21.7150666667,24.2856,12.9913333334,5.9462,9.40780000001
607.58,6.55646666666,20.6778666667,17.275,21.5432666667,5.90413333333,7.70133333333,21.7252666667,24.2924,13.0177555556,5.95406666667,9.42353333334
607.92,6.48306666667,20.646,17.2805333333,21.5132666667,5.82373333333,7.6224,21.6459333333,24.2326,12.9435666667,5.87786666667,9.36486666666
608.25,6.47133333333,20.6622666667,17.2703333334,21.5060666667,5.80346666667,7.6052,21.5915333333,24.2056666667,12.9083444445,5.852,9.35619999999
608.59,6.4736,20.6791333333,17.2984666667,21.5320666667,5.81886666667,7.59066666667,21.5825333333,24.1964,12.9057,5.8434,9.33806666667
608.92,6.46113333333,20.7286666667,17.3159333333,21.5507333333,5.82126666667,7.6132,21.5480666667,24.1888,12.9104777778,5.853,9.34540000001
609.26,6.52053333333,20.7834,17.3619333333,21.6064666667,5.86746666667,7.62646666667,21.5658,24.1918,12.9219333333,5.88126666667,9.37293333333
609.59,6.4744,20.7274666667,17.3526,21.5871333333,5.8398,7.58593333333,21.5204,24.1083333333,12.8770777778,5.8414,9.30853333333
609.93,6.49666666667,20.7794666667,17.3374666667,21.6399333333,5.85593333333,7.5986,21.5082666667,24.1249333333,12.8745666667,5.8566,9.33146666667
610.26,6.43546666667,20.7047333333,17.3004666667,21.5855333333,5.80953333333,7.5204,21.4175333333,24.0517333333,12.8310888889,5.80833333333,9.26919999999
610.60,6.47473333333,20.7513333333,17.3362,21.6424666667,5.853,7.54306666667,21.4278666667,24.0486,12.8707222222,5.8344,9.32266666667
610.93,6.48053333334,20.7924,17.3776,21.7016,5.8764,7.5956,21.4087333333,24.0484,12.8666777778,5.8728,9.31720000001
611.27,6.54986666667,20.8632,17.4663333333,21.7817333333,5.92886666667,7.64593333333,21.4271333334,24.1042666667,12.8952333333,5.91553333333,9.34306666667
611.60,6.65786666667,20.9689333333,17.5073333334,21.8792,6.04493333333,7.73666666667,21.4754,24.14,12.9748333333,6.00746666667,9.40733333334
611.93,6.72573333333,21.0993333333,17.6078,22.0164,6.13733333333,7.82926666666,21.5915333333,24.205,13.0828111111,6.09193333333,9.4784
612.27,6.7266,21.1403333333,17.6198,22.0568,6.13326666667,7.833,21.5759333333,24.1868666667,13.0908444445,6.10073333333,9.50940000001
612.60,6.7298,21.2058,17.6636,22.1606,6.14866666667,7.8148,21.6358666667,24.2006666667,13.1316888889,6.0914,9.51713333333
612.94,6.66486666667,21.1626,17.6036,22.0975333333,6.11486666667,7.79106666667,21.549,24.1297333333,13.0536555556,6.0212,9.46200000001
613.27,6.7296,21.3228666667,17.7296666667,22.2538,6.16913333333,7.84106666667,21.6085333333,24.2120666667,13.1141,6.10113333333,9.54313333333
613.61,6.7014,21.318,17.7339333333,22.2699333333,6.1508,7.8358,21.5815333333,24.1842,13.0921333333,6.09046666666,9.5374
613.94,6.67993333333,21.3652,17.7366,22.2917333333,6.10706666667,7.83846666667,21.5763333334,24.1828666667,13.0353111111,6.04926666667,9.48053333334
614.28,6.71486666666,21.4614666667,17.8143333333,22.3674,6.1286,7.84926666666,21.6272666667,24.2498666667,13.0307,6.08573333333,9.48100000001
614.61,6.77126666667,21.5166666667,17.8290666667,22.4067333333,6.18653333333,7.8642,21.6954,24.2752,13.0746333333,6.09733333334,9.50173333334
614.94,6.75513333333,21.5396666666,17.842,22.4424666667,6.17853333333,7.85233333333,21.6960666666,24.27,13.0642666667,6.1104,9.51239999999
615.28,6.69486666667,21.559,17.8510666667,22.4380666667,6.11233333333,7.804,21.6596666666,24.2759333333,13.0391555556,6.076,9.49153333333
615.61,6.70346666667,21.5576666667,17.917,22.4748666667,6.14173333333,7.81693333333,21.619,24.2752,13.0316888889,6.0704,9.50100000001
615.95,6.6656,21.5912666667,17.9683333333,22.4976666667,6.12886666667,7.81773333333,21.6307333333,24.2672666667,12.9904777778,6.05513333333,9.48293333333
616.28,6.65426666667,21.5919333333,17.9866666667,22.4854666667,6.10386666667,7.79793333333,21.5639333333,24.2329333333,12.9363333333,6.029,9.4532
616.61,6.6894,21.7246666667,18.1264,22.6212,6.1004,7.80566666667,21.6201333333,24.3246666667,12.9951777778,6.0746,9.48013333333
616.95,6.69773333333,21.7626666667,18.1184666667,22.6241333333,6.09373333333,7.81126666667,21.5982666667,24.3282666667,12.9856777778,6.05533333333,9.47733333334
617.28,6.693,21.8302,18.2204,22.6528666667,6.0708,7.80393333333,21.623,24.3336666667,12.9804666667,6.04713333333,9.47813333333
617.62,6.73033333333,21.9236666667,18.3124666667,22.78,6.09246666667,7.83686666667,21.6823333333,24.3862666667,13.0370888889,6.08206666667,9.55233333334
617.95,6.68633333333,21.9414,18.3251333333,22.7762666667,6.05693333333,7.80153333333,21.6387333334,24.3512666667,13.0236222222,6.02113333334,9.54633333333
618.28,6.62426666667,21.9246666667,18.3646666667,22.7519333334,5.96633333333,7.73953333333,21.5748666667,24.2950666667,12.9860888889,5.972,9.5174
618.62,6.68493333333,22.0064,18.4267333333,22.7934,6.00553333333,7.82066666667,21.6394666667,24.3458,13.0714555556,6.02653333333,9.59433333334
618.95,6.742,22.089,18.5239333333,22.8888666667,6.0916,7.87606666667,21.704,24.397,13.1183555556,6.08526666667,9.65613333334
619.28,6.7338,22.1393333333,18.5557333333,22.937,6.05646666667,7.8386,21.7016666667,24.4095333333,13.1079,6.08566666667,9.66526666666
619.62,6.7738,22.1910666667,18.5884,23.0328,6.10313333333,7.8792,21.7284,24.4922,13.1378,6.0984,9.72046666667
619.95,6.80226666667,22.2262,18.619,23.0609333333,6.112,7.9148,21.7374,24.52,13.1450888889,6.15013333333,9.7612
620.28,6.77433333333,22.2437333333,18.6191333333,23.0847333333,6.09206666667,7.89846666667,21.7288666667,24.476,13.1334444445,6.12446666667,9.75126666667
620.62,6.7246,22.2192,18.6093333333,23.0804666667,6.07986666667,7.8788,21.6799333333,24.4558,13.1187444445,6.08913333333,9.73246666665
620.95,6.7136,22.2087333333,18.6003333333,23.1083333333,6.06286666667,7.8624,21.6522,24.4341333333,13.1108777778,6.05613333333,9.7516
621.28,6.73826666667,22.3089333333,18.6805333333,23.1838,6.13046666667,7.9108,21.7254,24.5101333333,13.1700555555,6.092,9.78673333333
621.62,6.7348,22.3586,18.7109333333,23.2585333333,6.14353333333,7.9066,21.7183333333,24.5118666667,13.1567444444,6.1472,9.83253333333
621.95,6.71246666667,22.4292,18.6894,23.3082666667,6.13646666667,7.9082,21.7176666667,24.4939333333,13.1234777778,6.13433333333,9.82766666667
622.28,6.62393333333,22.3924,18.6936,23.3355333333,6.06333333333,7.82653333333,21.6654,24.4706666667,13.0501333333,6.06366666667,9.72740000001
622.62,6.5842,22.3921333333,18.6898666667,23.3534666667,5.98326666667,7.7662,21.6235333333,24.4090666667,13.0011444445,5.9964,9.67433333333
622.95,6.50333333333,22.3762,18.5952,23.3047333333,5.872,7.6846,21.5349333333,24.3472,12.9078555556,5.89006666667,9.58293333334
623.28,6.48866666667,22.4538666667,18.6589333333,23.3473333333,5.83993333333,7.65593333333,21.5583333333,24.3544666667,12.9143777778,5.90526666667,9.56326666667
623.62,6.46106666667,22.5197333333,18.6972,23.3944666667,5.82006666667,7.63413333333,21.5894666667,24.3873333333,12.9105888889,5.8662,9.55466666666
623.95,6.5386,22.5778,18.8016,23.4733333333,5.91053333333,7.70726666667,21.6565333333,24.4816,12.9810666667,5.942,9.64339999999
624.28,6.63433333333,22.6713333333,18.9058,23.5529333333,5.954,7.78506666667,21.7466666667,24.546,13.0357666667,6.0368,9.69600000001
624.62,6.6924,22.771,18.9870666667,23.6406666667,6.00806666667,7.82326666667,21.7979333333,24.6284,13.0628666667,6.1254,9.72013333333
624.95,6.7208,22.8274,19.0027333333,23.6585333333,6.01146666667,7.87713333333,21.7798666667,24.5854666666,13.0761111111,6.14893333333,9.73780000001
625.28,6.7772,22.9179333333,19.0793333333,23.6866,6.04406666667,7.95313333333,21.8404666667,24.6226,13.1275666667,6.16,9.72833333332
625.61,6.86133333333,23.0050666667,19.1846666667,23.8015333333,6.11286666667,8.0192,21.9253333333,24.6872,13.1851,6.24313333333,9.78446666667
625.95,6.90213333333,23.0812666667,19.22,23.8254,6.15426666667,8.04773333333,21.9195333333,24.6558666667,13.2065,6.27146666667,9.81953333332
626.28,6.9266,23.1314666667,19.3002666667,23.8474666667,6.21806666667,8.114,21.9734666667,24.7086666667,13.2515444444,6.33373333333,9.89313333332
626.61,6.91813333333,23.1392666667,19.374,23.8709333333,6.2508,8.1462,21.9941333333,24.6816666667,13.2695333333,6.3514,9.91086666667
626.94,6.91653333333,23.1434,19.3709333333,23.8657333333,6.2556,8.12786666667,21.9239333333,24.6128,13.2339444445,6.32253333333,9.88213333334
627.28,6.919,23.1326666667,19.3782,23.8425333333,6.25066666667,8.13453333333,21.8932666667,24.5789333333,13.2196222222,6.31033333333,9.88126666665
627.61,6.87326666667,23.1825333333,19.3754666667,23.8488,6.18666666666,8.08646666667,21.8721333333,24.5755333334,13.1881888889,6.27706666667,9.84873333333
627.94,6.83933333333,23.2122,19.3872666667,23.9157333333,6.15406666667,8.04486666667,21.8490666667,24.5371333333,13.1872222222,6.23846666667,9.85826666668
628.27,6.82006666667,23.2273333333,19.4204,23.9187333333,6.15866666667,8.03826666667,21.8214666667,24.4928666667,13.1891111111,6.20613333333,9.8514
628.61,6.8028,23.22,19.4540666667,23.9664,6.16333333333,8.00186666667,21.8068,24.518,13.1961,6.19513333333,9.86600000001
628.94,6.7726,23.1841333333,19.4654,24.0208,6.1644,7.9664,21.7675333333,24.4992666667,13.1745666667,6.1912,9.87346666666
629.27,6.769,23.1795333333,19.5176666667,24.0076666667,6.17606666667,7.95893333333,21.7220666667,24.5336,13.1631888889,6.21146666667,9.87086666665
629.60,6.7096,23.1421333333,19.5271333333,23.9848,6.1622,7.89886666667,21.6646666667,24.4832,13.1094111111,6.17026666667,9.85786666667
629.94,6.61413333333,23.1161333333,19.4689333333,23.9774,6.0488,7.7926,21.5638,24.4161333333,12.9939222222,6.09373333333,9.72920000001
630.27,6.648,23.1778,19.5021333333,24.0519333333,6.05226666667,7.77186666667,21.5833333333,24.4451333333,13.0027,6.12106666667,9.74153333333
630.60,6.60866666667,23.1757333333,19.4618,24.0544666667,5.99553333333,7.72773333333,21.5708,24.4342666667,12.9744444444,6.07713333333,9.70453333332
630.93,6.607,23.2512666667,19.4928666667,24.1228,6.01033333333,7.72573333333,21.5785333333,24.4628,12.9769666667,6.09073333334,9.70180000001
631.26,6.65206666666,23.2866,19.5508666667,24.1656666667,6.0558,7.75833333333,21.6100666667,24.4304,12.9763,6.13286666667,9.71446666667
631.60,6.718,23.4054,19.6597333333,24.2458,6.129,7.82866666667,21.7008,24.5100666667,13.0265222222,6.21006666667,9.75653333333
631.93,6.74426666667,23.4606666667,19.6607333333,24.2954666667,6.10746666667,7.83233333333,21.7181333333,24.5306,13.0416222222,6.26773333333,9.78633333333
632.26,6.6672,23.3828666667,19.597,24.2318,5.9972,7.72493333333,21.6327333333,24.3993333333,12.9023666667,6.19293333333,9.69060000001
632.59,6.60273333334,23.437,19.6334666667,24.2148666667,5.93773333333,7.69746666667,21.6498666667,24.4136666667,12.8420333333,6.1422,9.65506666667
632.92,6.5014,23.4548666667,19.5531333333,24.1944666667,5.83706666667,7.6356,21.6083333333,24.3103333333,12.7848777778,6.03633333333,9.59886666666
633.26,6.5544,23.5948666667,19.6225333333,24.316,5.86113333333,7.73066666667,21.7124666667,24.4355333333,12.8657444444,6.10093333333,9.65293333333
633.59,6.6282,23.6986666667,19.7388666667,24.4368,5.90773333333,7.8096,21.8114,24.5464666667,12.9375333333,6.13333333333,9.76406666667
633.92,6.62313333333,23.7491333333,19.7917333333,24.4462,5.89166666667,7.83633333333,21.7864,24.5521333333,12.9253333333,6.1314,9.78479999999
634.25,6.71073333333,23.8512,19.9108666667,24.6172666666,6.0046,7.9544,21.8842,24.6226,13.0474333333,6.22586666667,9.92466666667
634.58,6.79826666667,23.9046,20.0408666667,24.7386666667,6.0714,8.02033333333,21.9418,24.6804666666,13.1476888889,6.3274,9.99026666665
634.91,6.81146666667,23.9388,20.1007333333,24.8472666667,6.1096,8.0626,21.9831333333,24.7716,13.2145888889,6.33353333333,10.0628666667
635.25,6.75386666667,23.8851333333,20.0550666667,24.8097333333,6.03706666667,7.99393333333,21.9378,24.7007333333,13.1513,6.22453333333,10.0047333333
635.58,6.69566666667,23.8814666667,20.0813333333,24.8116666667,6.05106666667,7.97773333333,21.9182,24.6988666667,13.1344555556,6.1416,9.95299999998
635.91,6.8262,24.0952,20.2918,25.0418666667,6.24706666667,8.13593333333,22.0988,24.8974,13.3358333333,6.27886666666,10.1196666667
636.24,6.87226666667,24.0738666667,20.2896666667,25.1077333334,6.26553333333,8.1478,22.0612666667,24.8970666667,13.3580888889,6.29373333333,10.0971333333
636.57,6.95613333334,24.2217333333,20.4808666667,25.2920666667,6.35346666667,8.2226,22.1643333333,25.0501333333,13.4435111111,6.3688,10.1566
636.90,6.87993333333,24.183,20.4470666667,25.2646,6.28493333333,8.1328,22.0826,24.9697333333,13.3665555555,6.27093333333,10.0487333333
637.23,6.84813333333,24.23,20.4420666667,25.2828666667,6.3116,8.1536,22.0686666667,24.9236,13.3829222222,6.28966666667,10.0512666667
637.56,6.83846666667,24.2595333333,20.4368666667,25.328,6.29453333333,8.134,22.061,24.9485333333,13.3884222222,6.269,10.0450666667
637.90,6.7954,24.2735333333,20.4136,25.2276666667,6.23726666667,8.08413333333,22.0130666667,24.8968666667,13.3029888889,6.219,9.96466666667
638.23,6.79666666667,24.3310666667,20.4475333334,25.2643333333,6.2486,8.10066666667,22.0102,24.8932666667,13.2479,6.2308,9.97913333334
638.56,6.81593333333,24.3984,20.4587333333,25.2706666667,6.24553333333,8.08593333333,21.9611333333,24.8516666667,13.2503111111,6.22953333334,9.94373333333
638.89,6.81393333333,24.4631333334,20.5067333333,25.3276,6.32066666667,8.14106666667,21.9640666667,24.9074,13.2949,6.3102,10.002
639.22,6.8262,24.533,20.5776666667,25.3877333333,6.34426666667,8.1934,21.9754,24.9179333333,13.3230333333,6.37813333333,10.0214
639.55,6.80046666666,24.558,20.5743333333,25.3448,6.27593333333,8.19626666667,21.9128,24.8956666667,13.2746,6.34586666667,9.9842
639.88,6.88193333333,24.7224666667,20.7044,25.4875333333,6.35106666667,8.30706666666,22.0028666667,24.9907333333,13.3910555555,6.45073333333,10.1076666667
640.21,6.89126666667,24.7588,20.7103333333,25.4967333333,6.39733333334,8.31953333333,22.005,25.0420666667,13.4038111111,6.469,10.1564
640.54,7.008,24.9171333333,20.8764,25.6295333333,6.50333333333,8.44813333333,22.0964,25.1659333333,13.4911444444,6.60613333333,10.3006666667
640.87,7.061,24.9778,20.9855333333,25.7090666667,6.56013333333,8.474,22.1541333333,25.2594666667,13.5547111111,6.6568,10.3206666667
641.20,7.04873333333,24.9683333333,20.9842,25.6852,6.58346666667,8.461,22.1290666667,25.2187333333,13.5663555555,6.66806666667,10.3101333333
641.53,7.1216,25.0577333333,21.1533333333,25.8334,6.63613333334,8.52933333333,22.1706,25.3477333333,13.6666222222,6.80253333333,10.4099333333
641.87,7.078,25.0899333333,21.1317333333,25.8592,6.5828,8.49526666667,22.179,25.3383333333,13.6592333333,6.75926666667,10.375
642.20,7.00013333333,25.0946666667,21.1474,25.8129333333,6.52713333333,8.47093333333,22.1458,25.3008,13.5723,6.72753333333,10.3216
642.53,7.03093333333,25.1367333333,21.2267333333,25.8397333333,6.5122,8.51066666667,22.1767333333,25.3342,13.6115111111,6.7642,10.3471333333
642.86,7.0982,25.1954666667,21.2638,25.8922666667,6.55013333333,8.5378,22.2068,25.3755333333,13.6480888889,6.82406666667,10.3754666667
643.19,7.07586666667,25.1708666667,21.2754666667,25.8857333333,6.53166666667,8.51193333333,22.1886666667,25.3633333333,13.6126222222,6.81326666667,10.3283333333
