wavelength,Back_SicCitf,Belly_SicCitf,Breast_SicCitf,Crissum_SicCitf,Crown_SicCitf,DorTail_SicCitf,Patch10_SicCitf,Patch11_SicCitf,Rump_SicCitf,Throat_SicCitf,WingTip_SicCitf
247.17,12.9587333334,10.6848666667,7.584,10.1325666667,11.8412,11.7958,9.91606666667,23.9923333333,13.7392333333,9.06326666667,12.5887416667
247.54,12.4374666667,10.9359333333,7.71093333333,10.3181333333,11.9494,12.2520666667,10.0216666667,23.9605333333,13.8689111111,9.51500000001,12.8421083333
247.92,12.1418,11.2778666667,7.70326666667,9.93153333333,11.3850666667,12.0791666667,9.77066666665,23.4733333333,13.7057,9.53240000001,12.8694583333
248.29,11.7603333333,11.3098666667,7.74853333333,9.65489999999,11.0936,11.8742,9.7194,23.3334,13.6414444444,9.16366666666,12.6374916667
248.67,11.7242,11.3998,7.89266666667,9.94396666667,10.8812,11.5442,9.73179999999,23.5366,13.9030444444,9.41953333334,12.70055
249.04,12.5947333333,11.9702,8.76873333333,10.9519666667,11.5195333333,12.4443333333,10.4625333333,24.2102666667,14.6718555556,10.6606,13.333325
249.42,12.4586,12.1524,9.34706666668,10.8527666667,11.3027333333,12.7462,10.6904,24.1237333333,15.0317555556,10.9028,13.4190416667
249.79,11.9201333333,11.3725333333,8.87773333333,10.1826333333,10.8113333333,11.3524666667,10.0136,23.7321333333,14.7002111111,10.2567333333,12.894725
250.17,11.0549333333,10.3808,7.78019999999,9.0073,9.88266666667,10.1282666667,9.03293333333,22.6594,13.7204777778,9.50186666667,11.6345916666
250.54,10.6921333333,10.207,7.46226666667,8.50453333333,9.08533333333,9.10116666667,8.71933333333,21.9490666667,13.0390666667,9.13293333333,11.0691083333
250.92,9.95753333333,9.643,7.55946666666,7.8146,8.42693333334,7.69570000001,8.42686666667,20.9778666666,12.4944111111,8.98820000001,10.6558583334
251.29,10.0946,9.63466666667,7.52360000001,7.82146666667,8.21826666666,7.34766666667,8.0018,20.6223333333,12.4838444445,8.88586666666,10.454325
251.66,9.27099999999,8.05153333334,6.6392,6.42833333333,6.90519999999,5.9194,6.53826666667,19.404,11.3664777778,7.41866666667,8.78140000001
252.04,9.77946666667,7.91553333333,7.06166666667,7.2821,8.31953333333,6.4143,7.01553333333,20.5049333333,12.0600333334,8.08993333333,8.88419166667
252.41,9.41846666667,7.12993333333,5.99533333333,6.94093333333,8.65253333333,6.52473333333,6.20333333333,20.312,11.3584333333,7.60280000001,8.74234166667
252.79,9.24700000001,6.42693333333,5.29506666667,6.50846666667,8.23986666666,6.60936666667,6.04306666667,19.7218,10.5468444444,7.20393333333,7.911225
253.16,8.54826666668,5.7966,4.47266666667,6.1134,7.82033333334,6.32623333333,4.7186,18.695,9.93213333333,6.4114,7.29786666667
253.54,9.03466666667,5.8962,4.77413333333,6.7142,8.26446666667,7.25146666667,5.27813333333,18.9254666667,9.90647777777,6.3148,8.02649166667
253.91,8.31660000001,5.6844,4.168,6.9147,7.63946666667,7.63936666666,4.99766666667,18.6554,9.19724444445,5.58893333333,7.818225
254.28,9.35073333333,7.2094,5.21326666667,8.1007,8.39153333333,8.87583333334,5.969,19.8157333333,10.2002888889,6.79273333333,9.14115
254.66,8.82920000001,7.01553333333,4.59406666666,7.80273333333,8.59993333334,8.61500000001,5.66033333333,19.4319333333,10.0780222222,6.24806666667,8.47778333334
255.03,7.56860000001,6.42806666667,3.22453333333,6.4386,7.73466666666,7.44959999999,4.5516,18.6832,8.82662222223,4.8834,6.89879999999
255.41,7.36833333334,6.94286666667,3.24286666667,6.6668,8.05953333334,7.35249999999,4.774,18.8303333333,9.15645555556,4.58253333333,6.53635833333
255.78,8.45906666667,9.0164,4.75393333333,8.42626666667,8.99453333334,8.74856666666,6.74319999999,19.6065333333,10.3406333333,5.74873333333,8.24173333333
256.15,7.83993333333,9.00213333333,3.66233333333,7.74686666667,7.54379999999,7.79060000001,5.91013333333,18.4868,9.29651111111,4.57246666667,7.25329166666
256.53,6.656,8.85373333333,2.99686666667,6.43516666667,5.68860000001,6.48253333333,4.50046666667,17.1186666667,8.35954444444,4.36373333333,5.62703333333
256.90,7.80253333333,10.5876666667,4.73093333333,7.7086,7.16046666666,8.21726666667,5.02713333333,18.3506666667,9.66248888887,5.92586666667,7.27652499999
257.28,6.70466666667,9.23673333333,3.03446666667,5.78946666667,5.46233333333,6.31103333333,3.48993333333,17.3543333333,8.11924444444,4.25793333333,5.45291666667
257.65,7.08966666667,9.00166666667,3.02866666667,6.24356666667,5.68526666666,6.03643333333,3.3926,17.8172666667,8.28254444444,4.45846666667,5.39971666667
258.02,7.09146666667,8.19773333333,2.99633333333,5.87193333333,5.68499999999,6.15743333333,3.58973333333,17.7215333333,8.10372222222,4.73266666667,5.73168333333
258.40,7.04206666667,7.4796,2.92066666667,5.88816666667,5.58466666666,6.0599,3.55846666667,17.3734,8.00707777778,4.5904,6.05128333333
258.77,7.98493333333,7.84493333334,3.84726666667,6.74203333333,6.19866666667,7.14546666667,4.4068,18.0468666667,8.75435555556,5.66586666667,7.06019166667
259.15,8.22860000001,8.16266666666,4.24846666667,7.3299,6.54446666667,7.90643333333,4.91173333333,18.0992666666,9.29582222221,6.1256,7.59473333333
259.52,8.43973333333,7.98386666667,4.08433333333,7.25403333333,6.33100000001,7.9642,4.95373333333,18.0892,9.16308888888,6.06413333334,7.742125
259.89,8.2662,7.5044,3.78426666667,6.72066666667,6.37406666666,7.90726666667,4.74226666667,17.9916,8.87700000001,5.6804,7.390275
260.27,8.48693333334,7.6114,4.255,6.93146666667,6.92400000001,8.29296666667,5.21113333333,18.1260666667,9.07388888888,5.9908,7.71164166667
260.64,8.90633333334,7.70986666667,4.85453333333,7.46573333333,7.36426666666,8.73573333333,5.7888,18.4992666667,9.44102222222,6.299,8.157
261.01,8.76653333334,7.43793333333,4.63413333333,7.288,7.10840000001,8.2855,5.802,18.3979333333,9.39853333333,6.04146666667,8.04735
261.39,8.90379999999,7.87106666667,5.2498,8.05750000001,7.68086666666,8.74533333333,6.34973333333,18.7621333333,9.85701111111,6.3722,8.693525
261.76,8.79226666667,8.025,5.12873333333,8.09009999999,7.76940000001,9.01176666667,6.3538,18.7940666667,10.0380444444,6.4682,8.74964166667
262.13,8.82846666667,7.93093333333,5.08453333333,8.0496,7.62873333333,8.85873333333,6.08293333334,18.6232,9.97651111112,6.3446,8.52844166666
262.51,9.09173333333,8.16606666667,5.21513333333,8.24856666667,7.8532,9.03733333333,6.34513333333,18.8352666667,10.1122333333,6.38413333333,8.53546666667
262.88,9.62486666665,8.66433333334,5.48626666667,8.88646666667,8.4062,9.32846666667,6.93426666667,19.5412666667,10.7256333333,6.42293333333,9.04544166666
263.25,10.2069333333,8.93913333334,5.79106666667,9.14589999999,8.74026666666,9.38766666666,7.21453333333,20.0323333333,10.9544777778,6.63973333333,9.25396666666
263.63,10.1592,9.25066666667,6.0768,9.27733333334,9.03239999999,9.29500000001,7.17406666667,20.0235333333,10.9617,6.83186666667,8.98381666667
264.00,10.1062,9.24953333333,5.97746666666,9.2624,8.79866666666,9.32706666667,6.78913333333,20.0322,10.9404333333,6.91146666667,8.81780833333
264.37,9.40786666666,8.65646666667,5.25886666667,8.45360000001,7.92553333333,8.68373333333,6.01686666667,19.2690666666,10.1341777778,6.07086666667,7.84180833333
264.75,9.37599999999,8.30739999999,4.4192,7.9697,7.52860000001,8.30036666667,5.57046666667,18.8557333333,10.0826888889,5.73606666667,7.50106666667
265.12,8.41313333333,7.04046666667,3.2348,7.0675,6.52406666666,7.567,4.5464,17.6554,8.92624444445,4.6416,6.37425833333
265.49,9.10493333334,7.43493333333,3.2398,6.96386666667,6.84693333333,8.12296666667,5.2104,17.9958666667,9.28958888889,5.34393333333,6.78421666667
265.87,9.01026666667,6.84893333333,2.82553333333,6.2013,6.5558,7.5067,4.99346666667,17.617,8.67948888889,4.83093333333,6.61541666667
266.24,9.09473333334,7.09293333333,3.5034,6.3391,7.13639999999,7.86256666667,5.8512,18.1835333333,9.32344444444,5.2456,7.30919166667
266.61,9.55246666666,7.62066666667,4.3876,6.75206666667,7.5912,8.60136666667,6.48393333333,18.7103333333,10.1737444445,5.92473333333,7.89535
266.98,8.62026666667,6.97326666667,3.81026666667,5.89433333333,6.85973333333,7.7087,5.8774,17.8137333333,9.47388888889,5.5764,7.31903333333
267.36,8.03180000001,6.069,3.03166666667,5.16166666667,6.14026666667,7.0722,4.92866666667,17.1052,8.70325555554,4.85213333333,6.83865833333
267.73,6.83866666667,4.81713333333,1.61306666667,3.87896666667,4.81186666666,6.1641,3.97306666667,16.258,7.61106666667,3.58606666667,5.90179166667
268.10,6.78713333334,4.62433333333,1.63906666667,4.07686666666,4.74480000001,5.72656666667,4.3154,16.1352,7.61548888889,3.65013333333,6.21108333333
268.48,7.20113333333,5.10913333333,2.0508,4.45116666667,5.16073333334,6.28883333333,4.7598,16.7104,8.15472222222,4.25613333333,6.946875
268.85,7.47866666667,5.76906666667,2.7988,4.91693333333,5.69340000001,6.9087,5.49173333333,17.1709333333,8.44417777776,4.66473333333,7.60523333333
269.22,7.98226666667,6.4398,3.6018,5.30446666667,6.4056,7.2629,5.98673333334,17.6348666667,8.98164444445,5.37586666667,8.13209166667
269.59,7.57766666666,6.119,3.47386666667,5.12356666667,5.89153333333,6.669,5.5668,17.3352666667,8.56913333331,5.0678,7.4455
269.97,8.42166666667,6.84066666667,4.3802,5.7727,6.63366666667,7.62163333333,6.32786666667,18.3109333333,9.83759999999,6.0126,7.99741666667
270.34,8.73846666667,7.35713333333,4.40153333333,6.21083333333,6.84633333333,8.09856666667,6.4872,18.2689333333,9.93557777779,6.29846666667,7.73303333333
270.71,8.22906666666,6.70286666667,3.69113333333,5.80156666667,6.34500000001,7.6676,6.08246666667,17.7806666667,9.29279999999,5.67033333334,7.254375
271.09,8.42246666666,6.71066666667,3.8326,6.17623333333,6.38486666666,7.82406666667,6.06826666667,17.8701333333,9.43822222222,5.6414,7.22724166667
271.46,8.39846666667,6.64086666666,4.0068,6.5492,6.61539999999,7.96463333333,6.3588,17.956,9.56457777778,5.83273333333,7.3792
271.83,9.0526,7.26513333334,4.97413333333,7.3726,7.34780000001,8.57993333333,7.0052,18.3984,10.2758111111,6.67086666667,8.29359166666
272.20,9.19386666667,7.44866666667,4.99393333333,7.39023333333,7.51306666667,9.05676666667,6.86826666667,18.6898666667,10.4015888889,6.94886666667,8.47394999999
272.58,8.71893333333,6.8818,4.28766666667,6.93973333333,7.04920000001,8.629,6.41973333333,18.2308,9.95344444444,6.43546666667,7.93134166667
272.95,8.66066666667,6.61873333333,4.09553333333,7.05666666667,7.07260000001,8.58713333333,6.3124,18.189,9.91119999999,6.396,7.80686666667
273.32,8.52860000001,6.3504,3.77173333333,6.96293333333,6.73466666666,8.44453333334,6.2222,17.9818666666,9.74765555554,6.16233333333,7.63761666667
273.69,9.29466666667,6.79166666667,4.47013333334,7.62,7.51306666667,9.38139999999,6.90853333333,18.5167333333,10.5347666667,6.82806666667,8.49663333333
274.06,8.48899999999,6.07313333333,3.68613333333,6.9075,6.5836,8.72139999999,6.17693333333,17.6421333334,9.40228888889,6.19353333333,7.891325
274.44,8.89453333334,6.15546666666,4.08526666667,7.0053,6.87113333334,9.19710000001,6.38973333334,18.0872666667,9.72955555556,6.5262,8.40688333333
274.81,8.61333333334,6.07386666667,3.8676,6.66883333333,6.72300000001,8.84263333333,6.0696,17.6855333333,9.45206666666,6.31186666667,8.12724166667
275.18,8.03113333334,5.69333333333,3.3956,5.9089,6.32006666667,8.83113333333,5.71566666667,17.1334,8.79332222222,5.95993333333,7.85395833332
275.55,7.91146666667,5.99693333333,3.34466666667,5.74113333333,6.27753333334,9.06763333333,5.63926666667,16.9541333333,8.91004444445,5.97873333333,7.81630833333
275.93,7.45833333333,5.69006666667,2.95833333333,5.4006,6.14339999999,9.07643333333,5.27773333333,16.6111333333,8.63884444444,5.49086666667,7.27204166667
276.30,7.71806666667,5.8132,3.32853333333,5.5728,6.19986666667,9.23166666666,5.38426666667,16.4592666667,8.68843333334,5.28046666667,7.12045833333
276.67,8.4714,6.67153333333,4.61433333333,6.4238,7.0524,10.2642333333,6.2142,17.2999333333,9.67228888889,6.22846666667,8.05179166667
277.04,8.70693333333,7.217,4.79706666667,6.4816,7.25513333333,10.5671333333,6.60966666667,17.3856,9.87897777777,6.41986666667,8.32986666667
277.41,9.32866666666,7.59506666667,5.26666666667,7.03343333333,7.86186666667,11.1332333333,7.03333333333,17.9998666667,10.1666444444,6.79526666666,8.86782499999
277.79,9.17220000001,7.68786666667,5.20646666667,7.0247,7.86440000001,10.9282,6.83366666667,18.1960666667,10.1336222222,6.78133333333,8.82073333333
278.16,9.81506666668,8.34366666667,6.03413333333,8.05333333333,8.86386666666,11.3891333333,7.53333333333,18.8335333333,10.9331111111,7.18213333333,9.26965833333
278.53,9.01613333333,7.6806,5.14533333333,7.4925,7.95066666667,10.5885666667,7.0528,18.0182,10.1877555555,6.3038,8.57518333333
278.90,9.43593333333,8.0352,5.46466666667,7.92183333333,8.331,11.0426666667,7.374,18.5575333333,10.4953555555,6.68053333333,8.88345000001
279.27,9.65653333335,8.0404,5.5678,8.18903333333,8.60800000001,11.0121333333,7.66486666667,19.0383333333,10.8471,6.91853333333,9.02417499999
279.64,10.1012666667,8.39966666667,5.9104,8.66743333333,8.81853333334,11.5777333333,8.2152,19.5768666667,11.3250444444,7.39146666667,9.57114999999
280.02,10.6745333333,8.87273333333,6.67986666667,9.2396,9.00913333333,12.1556333333,8.9254,20.0790666667,11.7168444445,8.0642,10.4192166667
280.39,10.5667333333,9.17293333333,6.40233333333,9.24983333333,8.9812,11.5942333333,9.04520000001,20.0426,11.7995555556,8.03066666667,10.5951
280.76,9.73320000001,8.23366666667,5.20473333333,8.51526666667,7.91853333333,10.4096,8.15793333333,19.1136666667,10.6237888889,7.0238,9.76118333333
281.13,9.47706666666,7.9574,5.12673333333,8.43556666667,7.57353333333,9.86526666668,7.7164,18.9093333334,10.3997,6.7892,9.52114166666
281.50,8.76633333333,7.54433333333,4.6936,7.7185,7.07406666667,9.47626666666,7.29926666667,18.2483333333,9.9808888889,6.41753333333,9.23345833333
281.87,8.24826666666,7.39006666667,4.22253333333,7.334,6.62766666667,8.96773333333,7.03033333333,17.5791333333,9.50096666667,5.95506666667,8.77480833333
282.25,7.76893333334,7.29746666667,3.60326666667,6.6401,6.0396,8.46636666667,6.36626666667,17.1796666667,9.09723333332,5.46946666667,8.32069166667
282.62,7.70173333333,7.44013333333,3.636,6.68726666667,6.1174,8.2492,6.03886666667,17.2235333333,9.08952222223,5.4036,8.32916666667
282.99,7.24173333333,7.0622,3.28946666667,6.3849,5.71419999999,8.00183333333,5.7362,16.8718,8.75088888889,5.033,8.02149166667
283.36,7.70266666667,7.40813333333,3.6616,6.74646666667,5.96406666666,8.41763333333,6.04933333333,16.9806,8.93313333333,5.35393333333,8.39130833333
283.73,7.29526666667,6.957,3.30566666667,6.2626,5.61326666667,7.74253333333,5.5336,16.5182,8.42541111111,4.77026666667,7.89943333333
284.10,7.18393333334,6.6666,2.885,6.12756666667,5.71620000001,7.59203333333,5.2964,16.4534666667,8.28091111111,4.63466666667,7.56375
284.47,6.76486666667,6.00826666667,2.52913333333,5.69386666667,5.24820000001,7.3201,4.86486666667,16.0,7.78001111111,4.3146,7.01305833333
284.85,7.373,6.6982,3.41093333333,6.37363333333,6.00786666667,8.0823,5.5898,16.5732,8.4808111111,5.19093333333,7.623075
285.22,7.22366666666,6.51193333333,3.26833333333,6.0182,5.93940000001,8.1862,5.5184,16.4685333333,8.41121111112,5.0696,7.492275
285.59,7.4284,6.7702,3.44,6.3635,6.0632,8.36833333333,5.7068,16.7001333333,8.51754444443,5.32593333333,7.40560833333
285.96,7.36313333333,6.54013333333,3.26266666667,6.1887,5.88273333334,8.55266666667,5.53313333333,16.825,8.36668888889,5.17113333333,7.33260833333
286.33,7.42066666667,6.47293333333,3.41533333333,6.47013333333,6.05886666666,8.69316666667,5.7012,16.8202,8.32412222222,5.36133333333,7.43110833333
286.70,7.35899999999,6.45373333333,3.1394,6.28193333333,5.89433333333,8.6033,5.60726666667,16.4728,8.02188888889,5.29653333333,7.151625
287.07,7.8742,6.9396,3.67006666667,6.70986666667,6.38473333334,8.88153333333,6.05246666667,16.9202666667,8.49615555555,5.6846,7.413975
287.44,7.57853333334,6.91706666667,3.5464,6.5638,6.38646666666,8.6455,5.7786,16.8768,8.43946666667,5.51333333333,7.16845833333
287.82,8.172,7.33326666667,4.1508,7.1117,7.06473333333,9.1193,6.29266666667,17.5898,8.86527777779,6.0152,7.60105833333
288.19,8.26846666667,7.42646666667,4.19526666667,7.1975,7.02679999999,9.13513333333,6.13573333333,17.6658666667,8.77900000001,6.01366666667,7.479725
288.56,8.99806666667,8.0006,4.97173333333,8.01116666667,7.79253333333,9.93886666667,6.92966666667,18.4214,9.51547777778,6.8778,8.18213333333
288.93,8.84073333333,7.77226666667,4.53566666667,7.84423333333,7.64633333333,9.71613333333,6.68506666666,18.4522666667,9.4605,6.56526666667,7.69108333333
289.30,8.82806666667,7.72586666667,4.44333333333,7.93146666667,7.80606666667,9.38396666667,6.555,18.4951333333,9.36832222223,6.62326666667,7.4144
289.67,8.97086666666,7.86073333333,4.46826666667,7.93826666667,8.03173333333,9.02353333333,6.51426666667,18.7967333333,9.54036666667,6.651,7.442125
290.04,9.54933333335,8.256,5.22826666667,8.60486666667,8.63279999999,9.41813333333,7.08646666667,19.1912666667,10.1532222222,7.26546666667,8.02075833333
290.41,9.64393333332,8.37806666667,5.41006666667,8.67239999999,8.57313333333,9.54056666667,7.2022,19.2727333333,10.2233111111,7.55186666667,8.14080833333
290.78,10.2381333333,8.87846666667,6.1596,9.35903333333,9.0994,10.1666,7.852,20.0498666667,10.8886444444,8.2004,8.60526666667
291.15,10.2324666667,9.00346666667,6.2798,9.55846666667,9.16246666667,10.3759,7.88033333333,20.2308666667,11.0264888889,8.47913333333,8.78875833333
291.52,10.9652666667,9.77786666668,7.04146666667,10.4645,9.66766666667,11.4061333333,8.68526666667,20.973,11.7656555556,9.26466666666,9.54643333333
291.89,10.6737333333,9.77766666667,6.93366666667,10.5210666667,9.42480000001,11.2869333333,8.56053333333,20.8992666667,11.6539666667,9.2058,9.40503333333
292.26,10.9042666667,10.1226666667,7.2416,10.8494333333,9.5574,11.1806,8.77266666667,21.0658666667,11.9584111111,9.38313333334,9.64708333332
292.64,10.6648,10.3488,7.259,10.7471333333,9.43079999999,11.0907333333,8.44026666667,21.1616,11.8054,9.03926666667,9.49709166666
293.01,10.69,10.4633333333,7.44,10.795,9.43000000001,11.21,8.32333333333,21.3133333333,11.8277777778,9.14,9.72833333333
293.38,11.2818,10.9336,7.96853333333,11.4575333333,9.77246666667,11.7654,8.92233333333,21.7972666667,12.3572777778,9.80926666667,10.2802916667
293.75,11.4014,11.1010666667,8.05146666667,11.6351,9.92660000001,12.1220333333,8.91893333333,21.8018,12.4652,9.97333333333,10.4738
294.12,11.2272,11.0397333333,7.6344,11.4566333333,9.58646666667,11.5938666667,8.4614,21.7477333333,12.1524222222,9.92126666668,9.97494166667
294.49,11.1406,10.9108666667,7.30013333333,11.4493,9.34513333333,11.1472333333,8.24873333333,21.6281333333,11.9569,9.55506666666,9.65660000001
