wavelength,Back_SpoCaem,Belly_SpoCaem,Breast_SpoCaem,Crissum_SpoCaem,Crown_SpoCaem,DorTail_SpoCaem,Rump_SpoCaem,Throat_SpoCaem,WingTip_SpoCaem
405.03,8.68133333334,39.0406666667,4.18026666667,35.0786666667,8.08286666667,8.74903946078,10.4651851852,32.9297333333,6.35553333333
405.39,8.74893333334,39.2389333333,4.24753333334,35.2589333334,8.1478,8.81280465687,10.5603703704,33.0414,6.40646666667
405.75,8.7974,39.3195333333,4.2586,35.3545333333,8.1802,8.8197247549,10.5889703704,33.0771333333,6.4244
406.11,8.81193333333,39.3276666667,4.2732,35.4034,8.18966666667,8.82477892156,10.6073481482,33.0690666667,6.42686666667
406.47,8.85953333333,39.4062,4.30293333334,35.5238,8.206,8.84258921568,10.6452666667,33.1384666666,6.4564
406.83,8.84586666668,39.4646666667,4.281,35.5498666667,8.18153333333,8.82911691177,10.6126888889,33.1347333333,6.43586666667
407.19,8.87900000001,39.5899333333,4.31306666666,35.6915333333,8.2266,8.87115612746,10.672162963,33.1916,6.48673333333
407.55,8.90093333334,39.6993333333,4.31366666667,35.7982666667,8.2272,8.87084191176,10.7098962963,33.2400666667,6.5098
407.90,8.96566666667,39.8074666667,4.3576,35.9118666667,8.27766666667,8.92876813725,10.7748888889,33.3306666667,6.559
408.26,9.0492,39.9318666667,4.46393333333,36.0572666667,8.36246666667,9.00051887255,10.8858592593,33.4368,6.65726666667
408.62,9.05766666666,39.9445333333,4.47673333333,36.1102,8.36146666667,8.99976617648,10.9049777778,33.4418,6.69793333333
408.98,9.09366666667,40.0045333334,4.5128,36.1645333333,8.39893333333,9.04521078431,10.9570740741,33.5012,6.72213333333
409.34,9.08186666667,40.0569333333,4.4694,36.2174666666,8.39286666667,9.01607745099,10.9386074074,33.5222666667,6.70086666667
409.70,9.07986666667,40.1626,4.46646666667,36.3285333333,8.38833333333,9.01309117647,10.9525777778,33.5676,6.69573333333
410.06,9.11686666667,40.2500666667,4.5058,36.4212666667,8.4184,9.04701299019,10.9973407407,33.629,6.73466666666
410.42,9.09713333334,40.3130666667,4.4892,36.4593333333,8.4108,9.02067769608,10.9948444444,33.5964666667,6.73873333333
410.77,9.06820000001,40.3369333333,4.463,36.5117333333,8.39653333333,8.99971813725,10.9895925926,33.6061333333,6.7162
411.13,8.99913333333,40.3138,4.40213333333,36.4718,8.32973333333,8.92737573529,10.9435703704,33.5415333333,6.6316
411.49,8.99426666666,40.3813333333,4.38366666667,36.5500666667,8.33846666667,8.9416997549,10.9428148148,33.5945333333,6.6148
411.85,8.9626,40.4209333333,4.35233333333,36.5798666667,8.29853333333,8.91551985293,10.9407703704,33.5924,6.60366666667
412.21,8.92733333332,40.4212666667,4.30186666667,36.6204666667,8.27273333333,8.89972450979,10.9228222222,33.5837333333,6.5704
412.57,8.96733333333,40.5267333333,4.32213333333,36.7520666667,8.3262,8.96179705884,10.9670222222,33.6812,6.6034
412.92,8.96813333334,40.5809333333,4.3166,36.8142,8.33473333333,8.96833357843,10.9925111111,33.6756666667,6.61493333333
413.28,9.00779999999,40.6510666667,4.3518,36.9105333333,8.36333333333,9.02571642158,11.0190518519,33.7328,6.646
413.64,9.02000000001,40.7002666667,4.3666,36.9250666666,8.35773333333,9.05359803921,11.0593037037,33.7409333333,6.67733333333
414.00,8.98653333333,40.7256,4.31926666667,36.9396,8.31773333333,8.99769240195,11.0192222222,33.6835333333,6.64593333333
414.36,8.98033333333,40.7686,4.30153333334,36.9848666667,8.3098,8.98817769607,11.0113111111,33.7146,6.6162
414.72,9.02186666666,40.8318666667,4.31486666667,37.0559333333,8.32033333333,8.99369436274,11.0334888889,33.7519333333,6.64666666667
415.07,9.12406666667,40.9231333333,4.4032,37.1896,8.40146666667,9.09728455881,11.1440074074,33.849,6.76153333333
415.43,9.16893333334,41.0220666667,4.45746666667,37.2879333333,8.43713333333,9.12874901961,11.1777555555,33.8691333334,6.81153333333
415.79,9.18406666667,41.0798,4.4758,37.3412,8.45746666667,9.14250931374,11.1904,33.8500666667,6.82506666667
416.15,9.17233333334,41.1012666667,4.426,37.3494,8.41866666667,9.09948921569,11.1491333333,33.8288,6.78666666667
416.51,9.146,41.1824,4.3988,37.3954,8.4006,9.05785784314,11.1251851852,33.807,6.73986666667
416.86,9.16446666667,41.2521333333,4.39873333333,37.4774,8.40446666667,9.06532622549,11.1362444445,33.8466,6.74873333333
417.22,9.19873333333,41.317,4.41873333333,37.5320666667,8.41433333333,9.07430980391,11.1704444444,33.8486666667,6.7666
417.58,9.21640000001,41.3710666667,4.45206666667,37.6046666667,8.44293333333,9.09611789216,11.1889185185,33.8621333333,6.7792
417.94,9.28253333333,41.4500666667,4.50993333333,37.6972666667,8.50806666667,9.16189460783,11.2560592593,33.9299333333,6.82686666667
418.29,9.35126666666,41.5192666667,4.563,37.79,8.56726666666,9.23684877452,11.3194888889,33.9812,6.8968
418.65,9.34700000001,41.5529333333,4.56413333333,37.8358666667,8.57306666667,9.24452500001,11.3320296296,33.9908666667,6.89533333333
419.01,9.35873333333,41.625,4.5614,37.8983333333,8.57313333333,9.2526504902,11.3282444445,34.0072666667,6.89673333333
419.37,9.35819999999,41.6688666667,4.56053333334,37.9436,8.58046666667,9.26292328431,11.3494740741,34.0301333333,6.89613333333
419.73,9.38993333334,41.7454666667,4.57826666667,38.0328,8.60806666667,9.28723872549,11.3756148148,34.0884,6.9096
420.08,9.42900000001,41.8147333333,4.6228,38.1130666667,8.64646666667,9.33953431371,11.4304814815,34.1414,6.95513333333
420.44,9.46393333333,41.8344666666,4.65133333333,38.1561333333,8.67133333333,9.37125808824,11.4715111111,34.1583333333,6.98806666667
420.80,9.48546666667,41.8758,4.66993333333,38.2148,8.68693333333,9.39212377451,11.5005111111,34.1733333333,7.01313333333
421.16,9.50840000001,41.9031333333,4.70026666667,38.2665333333,8.7226,9.42704117647,11.5361481482,34.1908,7.04626666667
421.51,9.54433333333,41.9456666667,4.72013333333,38.304,8.7532,9.45656740197,11.5695259259,34.2133333333,7.07886666667
421.87,9.54726666667,41.9930666667,4.72593333333,38.3586666667,8.76633333333,9.47062401962,11.588037037,34.2242666667,7.0996
422.23,9.5384,42.0429333333,4.72253333333,38.4156,8.75693333333,9.45115171568,11.586837037,34.2296666667,7.08286666667
422.58,9.58460000001,42.1318,4.7674,38.5046666667,8.79173333333,9.49854583333,11.6401407408,34.2932666667,7.1208
422.94,9.61253333333,42.1996666667,4.79606666667,38.5793333333,8.8214,9.53020686275,11.6732666667,34.3142,7.14713333333
423.30,9.63893333334,42.2488,4.80466666667,38.6483333333,8.83566666667,9.54657475491,11.7006814815,34.3427333333,7.17106666667
423.66,9.66880000001,42.3163333333,4.827,38.723,8.85113333333,9.57292941177,11.735037037,34.3874,7.19026666666
424.01,9.67326666667,42.3791333333,4.83293333333,38.7935333333,8.85686666667,9.57595392156,11.7470962963,34.4076,7.201
424.37,9.6646,42.4200666667,4.81413333333,38.8336,8.8456,9.57458946077,11.7373333333,34.4148,7.18406666667
424.73,9.65986666667,42.4674666666,4.80086666667,38.8826666667,8.8466,9.57347622551,11.7281703704,34.4282,7.16866666667
425.08,9.65153333333,42.5024,4.77233333334,38.9246666667,8.841,9.55545367647,11.7219333333,34.4344666667,7.15846666667
425.44,9.64113333333,42.5577333333,4.74126666667,39.0124666667,8.82073333333,9.52916470589,11.7132962963,34.4682666667,7.1296
425.80,9.63026666666,42.5788,4.72753333333,39.0502,8.7998,9.50406838235,11.6961925926,34.4588,7.10313333333
426.16,9.64273333334,42.6360666667,4.7208,39.1010666667,8.8058,9.52001495097,11.7064888889,34.4728666667,7.11446666667
426.51,9.6318,42.7020666667,4.68533333333,39.1615333334,8.79026666667,9.50243921569,11.6964444445,34.4853333334,7.10493333333
426.87,9.61253333333,42.735,4.65886666667,39.2142,8.7572,9.47173088235,11.6848222222,34.5023333333,7.07446666667
427.23,9.60460000001,42.7573333333,4.6366,39.2544,8.74133333333,9.4504490196,11.6622518519,34.503,7.04513333333
427.58,9.59413333333,42.7770666667,4.6078,39.2812666667,8.7258,9.41734166667,11.6536962963,34.465,7.03706666667
427.94,9.59833333333,42.8112,4.5928,39.3184,8.71613333333,9.41285465687,11.6470888889,34.4694666667,7.0256
428.30,9.66406666667,42.9354,4.63366666667,39.4798,8.7616,9.45652671567,11.7082962963,34.5554666667,7.0782
428.65,9.69166666666,42.9672,4.64546666667,39.5227333333,8.7718,9.45973333333,11.7338222222,34.5653333333,7.09173333333
429.01,9.7136,43.0774666667,4.66826666667,39.6282,8.7818,9.47240980392,11.7547333333,34.5923333333,7.1028
429.37,9.72653333333,43.1244666667,4.6844,39.6912,8.79593333333,9.49340612746,11.7741629629,34.6048666667,7.12346666667
429.72,9.72853333334,43.2244666666,4.65573333334,39.7713333334,8.799,9.49583504903,11.7861703704,34.6532,7.12366666667
430.08,9.75233333333,43.2984,4.67766666667,39.8540666667,8.81193333333,9.5101379902,11.8300222222,34.7022,7.14006666667
430.44,9.7866,43.3551333333,4.71346666667,39.9433333333,8.85073333333,9.54350980393,11.8695185185,34.7148,7.1746
430.79,9.81026666667,43.3800666667,4.71646666667,39.9754666667,8.876,9.56456838234,11.8868592593,34.7223333333,7.19346666667
431.15,9.82826666668,43.4602,4.73813333333,40.0474666667,8.89073333334,9.59276593137,11.9195777778,34.7508,7.2136
431.50,9.83840000001,43.5174,4.74506666667,40.1334666667,8.90746666666,9.62792377449,11.9483185185,34.7920666667,7.23553333333
431.86,9.89206666667,43.6449333333,4.77753333333,40.2722666667,8.95666666667,9.66762671569,12.0080518519,34.8757333333,7.27473333334
432.22,9.86986666667,43.6496,4.7624,40.3031333333,8.945,9.65417009805,12.0042296296,34.8604,7.26666666667
432.57,9.88920000001,43.7454666667,4.77866666667,40.3984,8.9832,9.69964754902,12.0331333333,34.9307333333,7.2752
432.93,9.89073333334,43.7702666667,4.7788,40.4334,8.96853333333,9.7109752451,12.0480666667,34.9494666667,7.2734
433.29,9.8912,43.8193333333,4.78333333333,40.4864666667,8.97946666666,9.71446372548,12.0511111111,34.9564,7.26993333333
433.64,9.9244,43.86,4.80926666667,40.5604666667,9.004,9.74093602942,12.0975851852,34.9822,7.29306666667
434.00,9.91659999999,43.8804,4.79326666666,40.5901333333,9.00606666667,9.74021715685,12.0900296296,34.9842666667,7.28386666667
434.35,9.9216,43.9348666667,4.79606666667,40.6375333333,9.00133333333,9.7495620098,12.0965259259,34.9932,7.2774
434.71,9.92873333333,43.9911333333,4.80166666667,40.7058,9.01026666667,9.7493625,12.100037037,35.0209333333,7.27426666667
435.07,9.90653333334,44.0406666667,4.76513333333,40.7541333333,8.99133333333,9.72294068627,12.0871925926,35.0249333333,7.24846666667
435.42,9.90653333332,44.0883333333,4.77406666667,40.7978,8.99273333333,9.73274754903,12.0940148148,35.0363333333,7.2378
435.78,9.91266666667,44.1035333333,4.78033333333,40.835,9.0048,9.7547612745,12.1204444445,35.0356666667,7.24606666667
436.13,9.92820000001,44.1808666667,4.78526666667,40.8802666667,9.0048,9.76752867646,12.1296666667,35.0602666667,7.24646666667
436.49,9.91633333332,44.1732,4.77913333333,40.8806666667,8.97853333333,9.74317034315,12.1272888889,35.0089333333,7.25726666667
436.84,9.95313333333,44.2331333333,4.7912,40.9629333333,9.01173333333,9.75926617647,12.1497407407,35.0463333333,7.2848
437.20,9.98253333334,44.2959333334,4.80653333333,41.0387333333,9.0294,9.78001985294,12.1871259259,35.0722666666,7.30033333333
437.56,10.0087333333,44.3366,4.8182,41.1020666667,9.04653333333,9.8039120098,12.2036148148,35.0739333333,7.3194
437.91,10.0285333333,44.4242,4.82846666667,41.1892,9.0658,9.83165318627,12.2393851852,35.0988,7.33373333333
438.27,10.0613333333,44.4896666667,4.85106666667,41.2554,9.10666666667,9.85233161765,12.2815851852,35.1496666667,7.35946666667
438.62,10.0749333333,44.5362,4.8586,41.3104666667,9.11633333333,9.87349852941,12.3171333333,35.1538,7.38446666667
438.98,10.0861333333,44.5968666667,4.87913333333,41.3917333333,9.14406666667,9.90111691176,12.3431555556,35.2045333333,7.40773333333
439.33,10.1029333333,44.6471333333,4.8974,41.4377333333,9.16113333333,9.91786764705,12.3664370371,35.2373333333,7.43493333333
439.69,10.0848666667,44.7009333333,4.88226666667,41.4786,9.1452,9.89930637255,12.3544962963,35.2409333333,7.42546666667
440.04,10.0836666667,44.7138,4.88473333333,41.5082666667,9.1634,9.90354509803,12.3708962963,35.2426,7.42633333333
440.40,10.0968666667,44.7785333333,4.88153333333,41.5672666667,9.17166666667,9.91458725489,12.3855777778,35.2726666667,7.44086666667
440.75,10.0970666667,44.8211333333,4.8886,41.6124,9.18353333333,9.92806470588,12.4081407407,35.2941333334,7.45333333333
441.11,10.0783333333,44.8247333333,4.87486666667,41.6097333333,9.17206666667,9.92178014707,12.4056074074,35.2774666667,7.45906666667
441.47,10.0704,44.8676,4.8786,41.6486666667,9.16793333333,9.92259754901,12.4175111111,35.3082666667,7.45633333333
441.82,10.0662666667,44.8274,4.8772,41.6592666667,9.15306666667,9.90286691178,12.4080592593,35.2983333333,7.4578
442.18,10.0609333333,44.8248666667,4.8612,41.6888666667,9.1442,9.89746764707,12.4014592593,35.2884,7.45046666667
442.53,10.0718,44.8624,4.8654,41.72,9.15533333333,9.90247181373,12.4094740741,35.304,7.4568
442.89,10.0765333333,44.8552,4.87046666666,41.7070666667,9.14399999999,9.89460269607,12.4184740741,35.2644,7.44206666667
443.24,10.0662,44.8815333333,4.84093333333,41.7482666667,9.12760000001,9.87079681373,12.4122888889,35.2738666667,7.41786666667
443.60,10.0658,44.9212666667,4.82573333334,41.7850666667,9.1128,9.87005539215,12.4156740741,35.2558,7.41233333333
443.95,10.0886666667,45.0053333333,4.84113333333,41.8896666667,9.12493333333,9.88954044117,12.4361111111,35.305,7.43726666667
444.31,10.0921333333,45.0335333333,4.84866666667,41.9463333333,9.12813333333,9.89265269608,12.4521777778,35.3049333333,7.42213333333
444.66,10.1145333333,45.0652,4.8618,41.9877333333,9.13746666667,9.91815906863,12.4714074074,35.3135333333,7.4304
445.02,10.1512,45.1614,4.87726666667,42.0750666667,9.1576,9.95120024511,12.5080444444,35.3558,7.45386666666
445.37,10.1602666667,45.2299333333,4.87233333333,42.1331333333,9.1586,9.95730784313,12.5080518519,35.369,7.46866666667
445.72,10.1799333333,45.3146,4.8784,42.2005333333,9.17426666667,9.98536985293,12.5400740741,35.3889333333,7.48546666667
446.08,10.1920666667,45.3456,4.89893333333,42.245,9.1852,9.9966252451,12.5685333333,35.3906,7.50313333333
446.43,10.1881333333,45.4179333333,4.8932,42.3254666667,9.1782,9.99740661765,12.5785333333,35.426,7.5024
446.79,10.2040666667,45.4865333333,4.8916,42.3954666667,9.18533333333,10.0019598039,12.5956888889,35.4633333333,7.52586666667
447.14,10.2236,45.5437333333,4.90386666667,42.4546,9.20326666667,10.0182904412,12.6159407407,35.4608666667,7.54393333334
447.50,10.2479333333,45.5846,4.92413333333,42.5227333333,9.22773333333,10.0319781863,12.6438962963,35.5123333333,7.56126666667
447.85,10.2548,45.5710666667,4.9232,42.5185333333,9.22826666667,10.0288507353,12.6449777778,35.4765333333,7.5532
448.21,10.2701333333,45.6206,4.92326666667,42.5872666667,9.2346,10.0343892157,12.6568814815,35.5029333333,7.572
448.56,10.2758666666,45.6744666667,4.92326666667,42.6398666667,9.24266666667,10.0241985294,12.6605333333,35.4996666667,7.5702
448.92,10.2840666667,45.7306,4.91953333333,42.7216,9.24839999999,10.0269137255,12.6753111111,35.5469333333,7.5624
449.27,10.2904666667,45.7502666667,4.92606666667,42.7519333333,9.25633333333,10.0282855392,12.6935555555,35.5538666667,7.5556
449.62,10.3058666667,45.8276,4.92873333333,42.8234,9.26793333334,10.028975,12.7010518519,35.5835333333,7.56133333333
449.98,10.3071333333,45.8696666667,4.91366666667,42.8664666667,9.27053333333,10.0397181372,12.71,35.6092666667,7.5696
450.33,10.3226,45.9106666667,4.91966666667,42.9087333333,9.2824,10.0537394608,12.7359037037,35.6057333333,7.57173333333
450.69,10.3513333333,45.9447333333,4.9292,42.9707333333,9.30953333333,10.0913129902,12.7635037037,35.6187333333,7.58466666667
451.04,10.3803333333,45.9652,4.9484,43.0032666667,9.33606666667,10.1085507353,12.7812444445,35.6281333333,7.60486666667
451.40,10.4016666667,46.0097333333,4.96226666667,43.0642666667,9.35139999999,10.1322723039,12.8006814815,35.618,7.62546666667
451.75,10.4048,46.0813333333,4.963,43.1418666667,9.36366666667,10.1364703431,12.8220962963,35.6392,7.64933333333
452.10,10.4344,46.1411333333,4.9902,43.1908,9.39113333334,10.1644196078,12.8696666667,35.6722666667,7.68073333333
452.46,10.4564,46.271,5.00386666666,43.2945333333,9.40706666666,10.1920629902,12.9149111111,35.7621333333,7.7062
452.81,10.4568666667,46.2771333333,5.00226666666,43.3031333333,9.40686666666,10.1851808823,12.9067407408,35.7408,7.7164
453.17,10.4857333333,46.3532666667,5.0054,43.3936666667,9.42573333334,10.2078419118,12.9389407407,35.7891333333,7.7308
453.52,10.4670666667,46.3654,4.99726666667,43.4126666667,9.42466666667,10.1982514706,12.935962963,35.7783333333,7.7146
453.87,10.4708666667,46.4484666667,4.99166666667,43.4949333333,9.41906666667,10.1929335784,12.9314518519,35.7896,7.70186666667
454.23,10.4854,46.5082666667,4.99446666667,43.5739333333,9.42306666666,10.1948946078,12.9492444444,35.8154,7.71033333333
454.58,10.5085333333,46.6214,5.00733333333,43.7004666667,9.43266666667,10.2090085784,12.9846222222,35.8717333333,7.73486666667
454.93,10.4845333333,46.6938,4.97606666667,43.7807333334,9.41359999999,10.2112438725,12.9904666667,35.9122,7.7234
455.29,10.4664,46.6948666667,4.96246666667,43.7592666667,9.407,10.1980558824,12.9830888889,35.9076666667,7.70833333333
455.64,10.4939333333,46.7618,4.96086666667,43.832,9.41633333333,10.2110960784,12.9940666667,35.9558666667,7.71146666667
456.00,10.4809333333,46.7676666667,4.93333333333,43.8488666667,9.38946666667,10.1899267157,12.9634222222,35.9231333333,7.677
456.35,10.4804,46.7212666667,4.9204,43.8564666667,9.39453333334,10.1980220588,12.9681259259,35.8841333333,7.68753333333
456.70,10.4921333334,46.7162,4.93913333333,43.8536666666,9.40993333333,10.2068443628,12.9754444444,35.8739333333,7.70113333333
457.06,10.4812666667,46.7087333333,4.9454,43.8337333333,9.40486666667,10.2101237745,12.9742592592,35.8454,7.7094
457.41,10.5168666667,46.7474666667,4.97493333333,43.8808666666,9.42586666667,10.2503867647,13.0120888889,35.9037333333,7.746
457.76,10.5422,46.7577333333,5.00046666667,43.9010666667,9.43446666667,10.2733921569,13.0323259259,35.9186666667,7.757
458.12,10.5386,46.7604666667,5.00553333333,43.9066,9.43853333333,10.2790328431,13.0319185185,35.9304,7.7686
458.47,10.5397333333,46.7608,5.01553333333,43.8892,9.43913333333,10.2852811274,13.0447333333,35.9304666667,7.77673333333
458.82,10.5784,46.7809333333,5.04953333333,43.9102,9.46113333334,10.3107696078,13.0722666667,35.9182666667,7.80226666667
459.18,10.6108666667,46.8072,5.07393333333,43.9651333333,9.48173333333,10.3347004902,13.1071555556,35.9392666667,7.82693333333
459.53,10.63,46.843,5.08846666667,44.0108666667,9.49353333334,10.3543720588,13.1373037037,35.9602,7.84486666666
459.88,10.6539333334,46.8682,5.11573333333,44.05,9.51753333333,10.383967647,13.1726962963,35.9924666667,7.87813333333
460.24,10.6789333333,46.9144,5.14126666667,44.0801333333,9.53153333334,10.3925026961,13.1903185185,36.0127333333,7.8958
460.59,10.6875333333,46.9861333334,5.14006666667,44.1392,9.53159999999,10.3988580882,13.2063259259,36.0272666667,7.89493333334
