wavelength,Back_IdiBram,Belly_IdiBram,Breast_IdiBram,Crissum_IdiBram,Crown_IdiBram,DorTail_IdiBram,Rump_IdiBram,Throat_IdiBram,WingTip_IdiBram
827.82,10.9205555556,25.0527777778,21.7061111111,24.5366666667,11.4197777778,13.9375555556,12.2028888889,26.1951111111,12.3425555556
828.12,11.1603333333,25.1747777778,21.9551111111,24.921,11.5831111111,14.215,12.5006666666,26.4618888889,12.6028888889
828.42,11.425,25.4295555556,22.2746666667,25.2438888889,11.739,14.6705555556,12.7147777778,26.6381111111,12.9575555556
828.72,11.28,25.3756666667,22.1965555556,25.0945555556,11.6581111111,14.7447777778,12.6545555555,26.6278888889,12.9306666667
829.02,11.2124444445,25.5192222222,22.4584444444,25.3952222222,11.7637777778,14.7342222222,12.8607777778,26.9086666667,13.2658888889
829.33,11.5088888889,25.951,22.6758888889,25.3978888889,11.8133333333,15.0075555556,13.1927777778,27.0942222222,13.547
829.63,12.2096666667,26.8173333333,23.2933333333,25.9672222222,12.8247777778,15.7821111111,13.9857777778,27.8814444444,14.5247777778
829.93,12.3822222222,26.878,23.4015555556,25.9746666667,13.0254444444,16.0272222222,14.3654444445,28.1186666667,14.8174444444
830.23,12.4183333334,27.5682222222,23.8646666667,26.0683333333,13.3401111111,16.231,14.5802222222,28.4733333333,15.083
830.54,13.3084444444,27.8,24.3128888889,26.2698888889,13.6285555556,16.3952222222,14.9897777778,28.8142222222,15.4523333333
830.84,12.7364444444,26.8411111111,22.8743333333,25.5922222222,12.9566666667,15.8953333333,14.0862222222,27.7593333333,14.6005555556
831.14,13.2813333333,27.3603333333,23.2702222222,26.0527777778,13.3185555555,16.2491111111,14.4685555555,28.566,15.0805555556
831.44,13.3946666667,27.8093333333,23.0615555555,25.9408888889,13.2592222222,16.4185555556,14.7126666667,28.8023333333,15.0555555555
831.74,12.573,27.3735555556,22.6092222222,25.4988888889,12.5817777778,15.8238888889,14.3962222222,28.2766666666,14.1642222222
832.04,12.7463333333,27.3485555555,22.5901111111,26.0076666667,12.3537777778,15.6571111111,14.316,28.3052222222,14.0706666667
832.35,12.7775555556,27.4283333333,22.6062222222,25.7621111111,12.1401111111,15.4724444444,14.3208888889,28.1732222222,14.0751111111
832.65,12.5854444444,27.0655555556,22.5428888889,25.8691111111,12.1296666667,15.4844444444,14.5156666667,28.1694444445,13.8674444445
832.95,13.1235555555,27.4291111111,23.0391111111,26.174,12.5987777778,16.1518888889,14.8502222222,28.5116666667,14.3786666667
833.25,13.6496666667,28.1434444444,23.7916666667,26.6492222222,13.2622222222,16.5822222222,15.4942222222,29.019,14.9814444444
833.55,13.8014444444,28.1041111111,23.9331111111,26.7803333333,13.3416666667,16.7936666667,15.6632222222,29.3798888889,14.9316666667
833.85,13.8624444445,28.09,23.9246666667,27.1062222222,13.3498888889,17.1025555555,15.6591111111,29.3566666666,14.9638888889
834.16,14.5007777778,28.8258888889,24.9093333333,27.9182222222,13.9093333333,17.6853333333,16.5376666667,30.2015555555,15.6304444444
834.46,14.1267777778,28.4311111111,24.4635555556,27.6032222222,13.6478888889,17.2551111111,16.4093333333,29.6731111111,15.274
834.76,14.1541111111,28.3083333334,24.6186666667,27.8326666667,13.6601111111,16.9472222222,16.4654444444,29.4485555556,15.2214444444
835.06,14.3426666666,28.3773333333,24.6008888889,28.1528888889,13.9256666667,17.1443333333,16.5864444445,29.4864444444,15.4133333333
835.36,14.3234444445,28.423,24.3887777778,28.1307777778,14.1335555556,17.1148888889,16.6463333333,29.3738888889,15.3966666667
835.66,14.7175555556,28.5807777778,24.6823333333,28.7777777778,14.4838888889,17.5061111111,16.8856666667,30.0627777778,15.5715555555
835.96,14.5763333333,28.3898888889,24.8292222222,28.7712222222,14.298,17.525,16.762,29.8203333333,15.5621111111
836.26,13.5341111111,27.3152222222,23.8171111111,27.9494444445,13.0231111111,16.3364444445,15.9572222222,28.8836666667,14.0011111111
836.57,13.1435555555,26.6686666667,23.1896666667,27.7337777778,12.4205555555,16.1146666667,15.4498888889,28.4081111111,13.4564444444
836.87,12.672,26.0814444444,22.4173333333,27.5122222222,11.7614444445,15.7073333333,15.057,27.9351111111,13.3007777778
837.17,11.2886666667,25.8587777778,21.5353333333,26.4391111111,11.1583333333,14.7593333333,14.9252222222,27.3276666667,12.4375555556
837.47,10.5874444444,26.0151111111,20.8045555556,26.2067777778,11.009,14.6488888889,14.9552222222,26.5004444445,11.6602222222
837.77,11.2332222222,27.0308888889,21.3934444444,26.8947777778,11.5321111111,15.5393333334,15.2946666667,27.0851111111,12.2113333333
838.07,10.7212222222,26.7055555556,21.3171111111,26.4688888889,11.2922222222,16.2768888889,15.2462222222,27.4158888889,12.0577777778
838.37,11.4187777778,27.1481111111,22.3903333333,26.4762222222,11.6708888889,17.1984444444,15.5891111111,28.2676666667,12.9303333333
838.67,11.9128888889,27.201,22.6582222222,26.5118888889,11.7158888889,18.031,15.6961111111,28.9592222222,12.8692222222
838.97,10.8537777778,25.9403333333,21.6646666667,25.4254444444,10.6106666667,17.1314444445,14.8577777778,27.6275555556,12.1407777778
839.27,10.9792222222,26.3504444445,21.0071111111,25.516,10.1157777778,17.04,14.4487777778,27.5802222222,12.7653333333
839.57,10.8062222222,26.4343333333,20.552,25.1706666667,9.67322222223,17.1097777778,14.4662222222,27.6832222222,13.1153333333
839.87,11.3152222222,26.9986666667,21.0572222222,25.5425555556,9.93144444447,17.1544444444,14.7952222222,28.0472222222,13.2808888889
840.17,11.6277777778,27.2895555555,21.5617777778,25.2081111111,9.58944444446,17.2265555556,14.829,28.0935555556,13.2787777778
840.47,11.3475555556,26.9207777778,22.2814444445,25.6944444445,8.79144444445,16.7995555555,14.1105555555,27.9847777778,13.1354444445
840.77,10.2306666667,25.4097777778,21.8123333333,24.742,7.05822222222,16.3327777778,13.1753333333,27.5651111111,12.1432222222
841.07,9.20144444444,24.1951111111,21.3068888889,24.0213333333,5.58711111111,15.2777777778,11.8528888889,27.0358888889,11.0322222222
841.37,8.51066666667,23.8263333333,20.7532222222,23.3031111111,4.60988888889,14.235,10.5708888889,26.0045555556,10.6552222222
841.67,7.60788888889,23.2307777778,19.4797777778,22.7883333333,3.07877777778,12.6857777778,9.55411111112,25.2301111111,9.83722222221
841.97,6.914,23.5337777778,19.8613333334,22.5033333333,2.34211111111,12.1978888889,9.29344444444,24.7516666667,9.66811111111
842.27,5.93111111111,23.8038888889,20.3834444445,22.4595555556,2.39222222222,12.5147777778,9.54933333334,24.9505555555,9.23299999999
842.57,4.46544444445,22.3898888889,20.6078888889,21.8657777778,1.99155555556,11.8867777778,9.37100000002,24.2976666667,7.52622222221
842.87,4.76833333333,23.0093333333,22.987,24.0665555555,3.89122222222,13.2478888889,11.0661111111,24.7638888889,9.04177777777
843.17,3.21888888889,23.5335555556,23.4144444445,24.9642222222,3.74355555555,13.5671111111,11.3733333333,24.845,9.5851111111
843.47,1.25933333333,22.3704444445,22.4937777778,24.7901111111,3.75311111111,12.7162222222,10.5676666667,23.5308888889,8.54322222222
843.77,2.56611111111,22.92,22.1723333333,24.863,5.13188888889,14.1753333333,12.3318888889,23.6921111111,9.64122222221
844.07,4.66522222222,25.0064444444,23.8777777778,26.5112222222,7.80022222222,16.1022222222,13.6946666667,25.4578888889,12.2647777778
844.37,4.55722222222,24.6031111111,22.9391111111,26.3953333333,7.09177777778,16.6154444444,13.6202222222,24.936,12.2888888889
844.67,5.40066666667,23.7986666666,22.4032222222,27.1833333333,6.71833333333,17.106,13.4884444444,25.3746666667,11.7571111111
844.97,6.92822222222,24.7843333333,23.3987777778,28.1046666667,9.0978888889,19.2418888889,15.7646666667,26.2482222222,13.3332222222
845.27,9.55444444444,26.248,25.6575555556,30.569,11.299,21.9001111111,19.0553333333,28.0193333333,16.0761111111
845.57,14.0006666667,29.078,27.5545555556,33.78,14.0268888889,25.348,22.485,30.1287777778,19.2278888889
845.87,15.5714444444,29.7441111111,27.3685555556,34.4418888889,14.6741111111,25.8378888889,22.9874444444,31.3805555556,19.6621111111
846.17,16.3825555556,30.5168888889,27.1058888889,34.0051111111,13.4624444444,25.8913333333,23.4883333333,31.4728888889,19.2765555555
846.47,18.1818888889,30.5807777778,26.9191111111,33.6615555556,13.9646666667,26.6163333333,24.1918888889,32.0201111111,19.4444444444
846.77,20.4116666667,31.2003333333,27.7033333333,34.3997777778,15.0296666667,27.9512222222,25.4711111111,32.2667777778,20.2132222222
847.07,20.3275555556,30.7218888889,26.6002222222,34.3062222222,14.593,28.1362222222,23.8352222222,32.0276666667,19.1245555556
847.37,21.1948888889,30.7111111111,25.6015555555,34.1173333333,14.1118888889,27.6562222222,23.4928888889,31.8465555556,18.1128888889
847.67,20.5486666666,30.4801111111,25.0205555556,33.6352222222,15.1438888889,26.0905555556,24.0056666667,31.9617777778,17.5582222222
847.97,20.9691111111,32.47,26.4552222222,34.5027777778,17.2654444444,26.6778888889,26.5663333333,33.5842222222,19.6046666667
848.26,18.0588888889,30.5771111111,23.8012222222,32.5295555556,14.6712222222,24.835,24.1172222222,32.5581111111,16.2216666667
848.56,16.1416666667,28.9385555555,20.3427777778,29.215,12.4653333333,22.4157777778,20.5914444444,31.2048888889,14.3172222222
848.86,12.8978888889,25.5165555555,16.89,25.7397777778,9.32444444443,18.3418888889,17.4762222222,28.6431111111,10.5248888889
849.16,13.1161111111,26.427,16.7918888889,26.5106666667,9.74666666666,18.964,18.3235555555,28.5714444444,11.1946666667
849.46,10.9954444445,24.4791111111,15.4225555556,25.5498888889,9.20144444443,17.014,14.8726666666,27.0543333333,8.82533333335
849.76,4.55833333333,17.2838888889,9.90833333332,21.2725555555,3.19744444445,12.8518888889,8.2621111111,21.2725555555,2.374
850.06,2.66111111111,15.9681111111,8.71577777778,20.9581111111,0.598666666667,11.843,5.72177777777,19.8601111111,0.532222222233
850.36,0.574222222222,13.3062222222,7.19366666666,19.419,-1.68844444444,9.52377777779,3.98522222222,18.8113333333,-2.26277777778
850.65,-0.163333333333,12.0587777778,6.63411111111,18.4313333333,-1.86266666667,8.46411111111,2.843,17.2548888889,-2.94122222222
850.95,-1.08066666667,12.3606666667,6.687,19.1488888889,-2.87055555554,9.18622222223,2.90433333333,17.6966666667,-3.34322222222
851.25,-0.367111111111,11.3781111111,5.87233333334,19.2193333334,-3.70355555556,9.50955555553,2.53588888889,17.4841111111,-4.23755555556
851.55,-0.100333333333,11.2452222222,8.56766666667,20.2475555556,-2.20877777778,9.73888888887,4.48466666667,17.5367777778,-3.44711111111
851.85,-4.40744444445,8.11122222221,7.11100000001,18.4814444445,-5.96277777779,7.51844444444,2.70377777779,14.4444444444,-7.77777777777
852.15,-6.29366666665,6.56566666666,6.60455555557,16.5892222222,-7.96411111112,6.41011111111,0.388444444433,13.1703333333,-8.54699999999
852.45,-6.19811111111,5.85788888889,7.29399999999,16.1375555556,-7.89855555557,6.42466666666,-0.264666666667,13.0006666667,-8.50344444444
852.74,-3.32955555556,8.04355555556,9.12844444444,18.3315555556,-5.20022222222,8.64199999999,3.40455555555,15.4507777778,-5.61166666667
853.04,1.49866666667,13.9254444444,14.108,21.7836666666,-0.255777777778,11.038,8.58933333334,20.8335555555,-1.27933333333
853.34,-0.304444444444,11.6056666667,13.3181111111,20.4338888889,-0.152222222223,8.25733333334,6.88733333333,21.1566666666,-2.89188888889
853.64,4.19922222222,15.6077777778,17.6142222222,23.8201111111,4.34788888889,10.4793333333,11.4826666667,24.006,2.34111111111
853.94,4.6451111111,16.0536666667,19.7324444444,24.7121111111,5.35122222222,12.5604444445,13.3406666667,26.1242222222,4.422
854.23,8.53922222222,19.5472222222,22.5308888889,25.5485555555,9.19088888889,16.1182222222,15.7064444445,27.4348888889,7.3388888889
854.53,7.89311111111,20.901,22.6627777778,24.3563333334,8.73988888889,15.3794444445,15.0067777778,26.3548888889,7.18166666667
854.83,11.5451111111,24.3243333333,23.9905555556,27.0937777778,11.0444444444,17.9181111111,16.0493333333,29.196,10.11
855.13,17.4472222222,27.8542222222,27.5786666666,31.5274444444,16.8044444444,21.916,18.7633333333,33.0576666667,15.58
855.43,20.3895555556,29.9592222222,29.9884444444,33.8568888889,20.6225555556,24.6363333333,21.815,35.3112222222,17.8008888889
855.72,23.1554444445,32.6103333333,34.0556666666,36.6753333333,23.7275555556,27.371,24.6912222222,38.4821111111,21.2283333333
856.02,21.833,32.1953333333,33.3931111111,35.909,22.6714444444,26.5048888889,23.3902222222,37.4363333333,21.3537777778
856.32,22.1323333333,33.3034444444,33.3634444444,36.4178888889,23.001,26.9842222222,24.2287777778,37.1367777778,22.3718888889
856.62,23.1677777778,34.5447777778,33.2742222222,37.7364444445,22.9313333333,27.3343333333,25.7978888889,37.5592222222,22.5473333333
856.91,20.4824444444,32.9974444444,32.0512222222,36.8741111111,20.7875555555,26.3126666667,23.138,35.5615555556,20.1465555555
857.21,21.5024444445,35.2737777778,33.4898888889,38.6228888889,21.1267777778,26.4787777778,23.0361111111,35.3991111111,21.4395555555
857.51,21.4617777778,33.697,33.0686666667,38.8558888889,19.9405555556,25.0661111111,21.4285555555,34.7884444444,21.4285555555
857.81,19.3055555555,31.5276666667,31.9445555556,37.9168888889,18.6805555556,22.7777777778,20.2431111111,33.2987777778,20.1042222222
858.10,18.7153333333,29.9307777778,31.979,36.5972222222,17.7777777778,22.8817777778,20.5555555556,32.6042222222,20.6596666667
858.40,13.0953333333,25.6493333333,27.9942222222,32.3594444444,13.7444444445,18.6146666666,16.8831111111,28.86,15.5121111111
858.70,6.73755555556,22.7345555556,23.562,30.0238888889,7.80133333334,13.1597777778,12.3326666667,23.5225555555,10.8352222222
858.99,3.02666666667,20.4698888889,19.1954444444,27.3595555555,3.82322222222,8.52233333332,9.75700000001,20.4697777778,7.44733333333
859.29,-0.6811111111,18.3908888889,17.2413333333,24.9042222222,0.638777777777,5.32133333332,7.02433333334,18.9444444444,3.53344444444
859.59,-0.995,17.9521111111,14.8423333333,23.5487777778,0.456,5.72144444446,4.85077777777,19.1957777778,3.64844444444
859.89,0.370555555557,21.358,18.2715555556,24.9793333333,3.78611111111,10.3704444444,6.13166666667,22.7572222222,5.96722222222
860.18,1.82477777778,20.2351111111,17.8833333334,24.3308888889,4.74444444445,9.81355555554,7.82644444444,24.5336666667,6.12322222221
860.48,-1.33166666667,16.6043333333,14.5236666667,20.8905555556,1.24833333333,7.24100000001,5.78444444443,22.8047777778,1.29011111111
860.78,-3.52744444445,16.0051111111,14.2857777778,22.0457777778,1.19055555556,6.79011111111,6.2168888889,24.1621111111,0.0
861.07,-1.37222222222,17.1314444444,17.7512222222,24.3026666667,5.53333333333,11.0668888889,6.99422222223,28.0655555555,1.59355555555
861.37,-4.36166666668,14.7841111111,15.0597777778,21.6713333333,3.35177777779,6.70355555556,3.35155555557,24.472,-3.85666666666
861.67,-7.51933333332,12.1646666667,14.9424444444,21.5996666667,1.24533333332,4.78944444445,3.40055555556,22.2222222222,-4.5021111111
861.96,-4.02,14.0018888889,17.7506666667,22.403,4.42633333334,7.90433333332,5.23933333332,25.5644444445,-0.8131111111
862.26,-6.06066666667,11.7538888889,17.1716666666,19.0082222222,2.98422222221,6.84122222223,2.20377777779,23.416,-2.158
862.56,-2.57711111111,12.2517777778,17.4483333333,18.5468888889,4.14022222221,9.16766666668,3.46422222221,22.6867777778,1.90100000001
862.85,-2.92411111111,9.98344444444,17.4184444445,17.0843333333,2.63166666666,8.6047777778,2.58977777778,21.7625555555,0.75188888889
863.15,-10.339,1.287,10.4246666667,9.30933333332,-4.41877777777,1.37288888889,-3.046,12.7843333334,-5.27677777778
863.45,-5.93155555557,6.05688888889,14.2858888889,12.0718888889,-0.167111111123,6.558,0.793666666667,15.497,-0.459666666667
863.74,-2.46,9.43,17.466,16.113,4.633,10.414,4.387,18.532,3.608
864.04,-2.13822222222,10.2712222222,15.9221111111,14.1655555555,4.39111111112,11.5311111111,2.29088888889,17.373,2.86377777778
864.33,-3.62822222222,9.97733333334,14.2102222222,12.6606666667,1.85188888889,10.8843333333,1.58722222222,15.306,3.02344444445
864.63,-2.461,13.1991111111,15.3243333333,14.8023333333,3.80311111112,13.6466666667,4.21333333333,19.053,7.15888888889
864.93,-1.06333333333,15.6215555556,14.4481111111,15.0714444445,4.1438888889,14.0814444444,2.93366666667,19.2885555556,7.07733333333
865.22,-1.05455555556,15.1788888889,15.4801111111,14.275,3.57822222221,13.9358888889,1.2051111111,18.2674444444,6.32777777777
865.52,-1.45588888889,14.8658888889,13.9463333333,14.7126666667,3.60144444443,14.2146666667,-0.6128888889,18.4291111111,5.36388888888
865.81,-1.41922222222,15.0851111111,14.7202222222,16.2611111111,5.02822222221,14.7201111111,-2.06822222222,19.2213333334,4.29855555555
866.11,-0.332888888887,17.3533333333,15.106,17.6444444444,7.78188888888,14.8565555555,-1.2901111111,19.2258888889,6.15900000001
866.41,8.827,23.461,20.2477777778,24.2354444444,13.4727777778,19.667,4.60700000001,26.4422222222,13.3565555555
866.70,7.67755555555,22.4923333334,19.0201111111,22.5308888889,10.8796666667,18.4027777778,2.23777777779,24.3827777778,12.2685555556
867.00,6.40299999999,19.7741111111,16.5348888889,18.9832222222,8.58777777777,15.5554444444,-0.56499999999,21.9586666666,10.6592222222
867.29,7.43266666666,19.6435555555,18.4301111111,19.6435555556,8.83566666668,14.7135555556,1.09977777779,22.0704444444,10.8457777778
867.59,10.0841111111,20.352,18.8852222222,21.3787777778,10.7811111111,15.5482222222,3.667,23.1023333333,12.0645555556
867.88,6.16855555557,16.4751111111,13.7547777778,18.5438888889,6.28366666668,10.383,-1.22588888891,18.0841111111,5.93866666668
868.18,7.39477777777,16.3822222222,13.6896666667,18.923,6.63644444445,10.5802222222,-1.32733333334,18.8472222222,6.78811111112
868.48,10.074,17.8146666667,15.037,20.963,7.9258888889,12.7037777778,0.37022222221,20.6666666667,9.25922222221
868.77,12.2331111111,18.8201111111,16.54,22.6203333333,9.62722222221,14.839,3.32977777778,21.4621111111,11.835
869.07,10.0563333333,17.2643333333,14.2055555556,22.0112222222,7.91144444445,13.0802222222,4.00844444443,20.0773333333,10.4077777778
869.36,8.88877777777,15.873,13.7918888889,21.0934444445,6.31388888888,12.0987777778,4.23288888888,19.3296666667,7.93644444445
