wavelength,Back_HemParm,Belly_HemParm,Breast_HemParm,Crissum_HemParm,Crown_HemParm,DorTail_HemParm,Patch10_HemParm,Rump_HemParm,Throat_HemParm,WingTip_HemParm
791.47,18.3420333333,44.359625,37.401,28.05075,14.5422916667,25.4668917824,38.6333333333,21.9536666667,42.6490833333,21.1735833333
791.78,18.76895,44.292375,37.40525,28.5554166667,15.250375,25.5318686342,38.731,22.3312916667,42.9320833333,22.0815833333
792.08,18.0567833334,43.710125,36.5514166667,27.9078333333,14.3217916667,24.5192418981,37.9344166667,21.449375,42.3138333334,21.0461666666
792.39,17.6962166666,43.6975416666,36.15375,27.24525,13.285,24.0533877315,37.3035833333,21.1117916666,41.8309166667,20.9839166667
792.70,16.4639833333,43.401125,35.64925,26.265,12.2907083333,23.1455341435,36.3280833334,20.540375,41.1458333333,20.01475
793.01,15.7696333333,44.0658333333,35.11025,25.74125,11.939375,22.9356568287,36.3833333333,20.177625,41.2199166667,19.3365833333
793.32,15.0057,43.865375,34.13975,25.04775,11.7845416667,21.836802662,35.4454166666,19.3260416667,40.52425,18.77875
793.62,13.3274833333,43.4215833334,33.4313333333,24.588,10.5733333333,20.7791168982,34.21575,18.0588333333,39.8038333333,18.13725
793.93,12.6209666667,43.09625,32.7578333333,23.8971666667,9.87016666666,20.0076116898,33.3235833333,17.686375,39.598,17.78875
794.24,12.2451333333,42.5220833333,31.9588333334,23.097,9.97695833332,19.3896498843,32.968,17.5411666666,38.764,18.0315
794.55,11.9826666667,41.3751666667,32.10125,22.4321666667,9.476125,18.907802662,32.4586666666,17.1839583333,37.782,17.4660833333
794.86,11.79755,42.2639583333,33.0205,22.611,9.65100000001,19.6742349537,32.6981666667,17.444,37.865,17.2733333333
795.16,12.1071666667,42.867375,33.5230833333,22.74125,9.63837500001,20.2369097222,33.2098333333,17.84825,38.4966666667,16.5244166666
795.47,11.9566,42.7374583333,33.1555833334,22.8674166667,9.63333333333,20.5468935185,33.1463333333,17.7564166667,38.67375,16.62
795.78,12.1318833333,42.1839166666,32.8203333333,23.26925,10.6914583333,20.6029346064,33.37,17.8524583333,39.1118333333,16.4835833333
796.09,12.5838666667,41.6985833333,32.4598333333,23.4078333333,10.898875,20.5903096065,33.2514166667,17.5809166667,38.9191666667,16.785
796.40,13.61895,41.9225416667,33.0999166667,24.74875,11.593,21.5582077546,33.5488333334,18.4266666667,39.5115,17.8879166667
796.70,14.8896833333,42.7816666666,34.11525,25.782,12.651,23.0573391204,35.0125,19.5674583333,40.334,19.0475833333
797.01,15.3232666667,42.1854166666,33.4740833333,25.7296666667,12.530875,22.8503420139,34.8278333333,19.0664166666,39.44275,18.4950833333
797.32,14.44385,40.7960833333,32.3206666667,24.42275,11.3895833333,22.0931921296,33.6353333333,17.5863333333,37.8286666667,17.0396666666
797.63,14.8273,41.9210833333,33.2606666667,25.0001666667,11.2594583333,22.4686238426,34.1966666667,17.9296666667,38.995,16.921
797.93,16.1678833334,43.564375,34.1218333333,26.467,12.0415833333,23.4444236111,34.9925833333,19.118875,39.9524166667,18.2434166666
798.24,17.22645,44.1364583333,34.2115,27.3234166667,12.7515,23.6042575231,35.5469166667,19.8910416667,40.1114166667,19.1456666667
798.55,17.66915,44.1499583333,34.3843333333,27.4460833333,12.9647916667,24.0628263889,36.2071666666,19.7683333334,40.4389166667,19.6335
798.85,19.5383333333,44.4930833333,35.2236666667,28.53525,14.5583333333,25.3175405093,37.5771666667,21.0920833333,40.90325,20.7379166667
799.16,19.8153,45.5207083334,36.2075,29.3671666667,13.9885,25.6482430556,37.7659166667,21.3232083333,40.7615,21.118
799.47,20.2428166667,45.824,36.6665833333,29.51975,14.1524166667,25.9422112269,38.4933333333,21.8925833334,41.3654166666,21.4219166666
799.78,20.4353666667,46.3225416666,36.8814166667,29.0565,14.1542916666,25.9072708333,38.8378333333,21.749125,40.79425,21.4039166667
800.08,20.5403333333,46.25475,36.657,29.0899166666,14.4060416667,25.1005821759,38.525,21.9444166667,40.2873333333,21.389
800.39,20.9459,46.4244166667,37.0241666667,29.0753333333,14.614625,25.2306313657,38.9753333333,22.356625,40.84,21.7129166667
800.70,22.1080333334,47.9882083334,37.6530833333,30.3038333333,16.112375,26.206140625,40.3574166667,23.8292083333,42.09675,22.7733333333
801.00,22.4223,47.3248333333,37.8030833333,30.7479166667,17.0597083333,26.6126568287,40.9566666667,23.8258333333,41.8940833333,23.2576666667
801.31,21.6109,46.608,37.5578333333,30.0230833333,16.7869583334,26.536453125,40.3484166667,22.8830416667,41.5319166667,22.6039166667
801.62,20.2262166667,45.190375,35.9338333333,28.8380833333,15.6612083333,25.2463217593,38.7953333333,21.3020833333,40.3423333333,20.91075
801.92,19.7360666667,45.0467916667,35.6389166667,28.81025,15.6165,24.6643767361,38.3841666667,21.2681666666,39.6931666667,21.3853333333
802.23,18.57425,45.3380416667,35.44725,29.0540833333,14.7417083333,23.6921134259,37.7859166667,20.7771666667,39.62425,21.49725
802.54,19.5664,45.3160833333,35.72,29.85275,15.9704166667,24.1428680556,37.8579166667,21.80775,39.9265,22.2751666667
802.84,19.2840833333,45.2565833334,35.6901666667,30.5985833333,16.3633333333,24.0510706019,37.669,21.8276666666,39.14075,21.8375
803.15,18.94125,44.8697916667,35.77675,30.55225,17.1532916667,24.10046875,37.8425,21.791875,39.4319166667,21.8315
803.46,17.8306666666,43.40075,35.0423333333,29.433,16.1791666667,23.7838136574,37.06275,20.738,39.3144166667,20.9788333333
803.76,18.1787833333,43.443875,35.64275,29.4378333333,17.1535416667,24.4761643518,37.0984166667,21.3053333333,39.6786666667,22.03825
804.07,18.2946666666,43.594875,36.1721666667,29.8025,17.6335,24.2513975694,37.1795,21.3422083333,40.1505833333,22.5680833333
804.38,17.1056166667,42.8977083333,35.55825,28.9140833333,16.5894583334,23.459353588,36.0425,20.411,39.69925,21.7448333333
804.68,16.8783166667,42.6530416667,34.9259166667,28.8224166667,16.450875,22.9099398148,36.2721666667,20.443,39.8584166667,21.6090833334
804.99,17.9790333333,44.18525,36.53675,29.9134166667,17.969875,24.8887667824,37.9068333333,22.1414583333,41.2956666667,23.3620833333
805.30,17.94885,44.0722083333,36.3526666667,29.7403333333,18.2416666667,24.9840023148,37.2583333334,22.0510416667,40.5899166667,23.0576666667
805.60,18.0272333333,43.25075,36.2435,28.9828333333,18.1219166667,25.0818917824,36.8495,21.732125,39.7895833333,22.03025
805.91,16.8778833333,43.0125416667,35.6418333333,27.9711666666,17.0755416667,25.0211006945,36.7908333333,20.3520833333,39.2650833333,21.1903333333
806.21,16.1770833333,41.84375,34.6458333333,26.1354166667,15.6145833333,23.7989728009,35.65625,18.8854166667,38.8125,20.7604166667
806.52,15.5708333333,40.546875,33.84375,25.5520833333,14.375,23.1892361111,34.5520833333,18.1041666667,37.8854166667,19.3541666667
806.83,15.2198,40.3735,33.3230833333,25.1025,14.260125,22.9494074074,33.9183333333,17.7340833334,37.16125,19.0886666667
807.13,14.55695,39.6375,32.5093333333,25.1545833333,13.4321666667,22.6855295139,33.3229166667,17.0684166667,36.8150833333,18.3971666667
807.44,15.2031833333,38.72475,33.0386666667,25.4166666667,13.4045833333,23.4065711806,33.5670833333,16.986875,36.7175833333,18.4958333333
807.74,16.9534166667,39.9140833333,34.1009166667,27.0505833333,14.8687083333,24.6820173611,34.8686666667,18.616125,37.4444166666,19.6868333333
808.05,16.6124833333,39.8875416667,33.9575833333,26.6958333333,14.0397083333,24.2749033565,34.21775,17.80075,36.8393333333,18.92425
808.35,17.4684666667,40.1157916666,34.6804166667,27.3915,14.03,24.6901956019,34.5341666667,18.280125,37.5731666667,19.19375
808.66,17.9464,40.3274583333,35.1509166666,28.0081666667,13.913625,25.231818287,34.88525,18.691625,38.4779166667,19.40875
808.97,17.7576666667,41.0227916667,34.79425,27.88975,14.237,25.1226018518,35.2598333333,18.8690833334,39.1558333333,19.9460833333
809.27,18.7409833334,41.6454166667,35.4565,28.18475,15.010625,25.4318831019,35.9553333333,20.0370416667,39.89375,20.98725
809.58,20.1000166667,43.2662916667,37.2660833333,29.5810833334,16.704,27.2829311342,37.7233333333,21.90675,40.9225833333,22.789
809.88,20.7388833333,43.707,37.71425,30.1091666667,17.1111666667,27.6212326389,38.4855,23.03975,41.1098333333,24.0575833333
810.19,20.3536833333,44.4185416667,37.7874166667,30.2939166666,17.1972083333,27.817275463,39.1469166667,23.3697916667,41.25775,24.2705833333
810.49,20.10085,45.2275833333,38.2346666666,30.0583333333,17.435,27.6689398148,39.33375,23.6989166666,41.3525833333,24.5401666667
810.80,20.0551,46.7172083334,38.4068333334,30.6474166666,17.6022083333,27.9347633102,39.7268333333,24.265375,41.9651666667,25.2525833333
811.10,19.74,46.2452916667,38.3821666667,29.63075,17.4790416666,27.459859375,39.61225,24.2164583333,41.82925,24.7679166666
811.41,21.2573333334,47.5857916666,39.2245,31.17375,19.6857083333,28.7340584491,40.89775,26.0118333334,42.639,26.5716666666
811.71,19.97485,46.681625,38.12475,29.6768333333,19.389125,27.1718113426,39.4429166667,24.5874583333,41.19675,25.69925
812.02,19.8287166667,47.3709583334,38.4976666667,29.1666666667,19.5013333333,27.108004051,39.7535833333,24.69475,41.3615833333,25.1875833333
812.32,19.7024166667,47.0060416667,38.5714166667,29.2380833333,18.9820416667,26.9854143519,39.3095,24.2261666667,40.9048333333,24.6905833333
812.63,19.6613,47.2301666667,38.5583333333,30.1645833333,19.5391666667,27.395828125,39.69525,24.7822083333,41.2311666667,24.879
812.93,18.5293666667,46.32975,37.32825,30.2571666667,18.8787083333,26.6927094908,38.8725,24.2277916667,40.6128333333,23.2841666667
813.24,18.6044833334,46.95025,37.9768333333,30.5220833334,18.6997916667,27.107134838,39.2193333333,23.7449583333,41.7168333333,23.4313333333
813.54,21.1616833333,48.3644583333,39.7635833333,32.3755,20.3669583333,28.8742314815,41.4925833333,25.5533333333,43.9305,24.7510833333
813.85,22.5834666667,48.729375,41.2055833333,33.5451666667,21.2133333334,29.7648454861,42.7629166667,26.4200833334,44.0706666667,25.36125
814.15,21.23145,46.7661666667,39.602,32.0645,19.676625,28.5666469908,41.4179166667,24.7760833333,42.1764166666,23.3085833333
814.46,20.12415,45.5107916667,37.5060833333,30.87575,18.011,27.7750868055,39.6229166666,23.43675,40.35275,22.652
814.76,20.6656333333,45.0856666666,37.4216666666,30.7164166667,17.5592083333,27.9958408565,39.5321666667,23.6072083333,40.6416666667,22.419
815.07,20.7285166667,44.4346666667,37.1666666667,30.7856666667,17.0952083333,28.2425075231,39.7143333333,23.494,39.7023333333,21.9048333333
815.37,20.58035,43.05375,35.8868333333,30.3968333333,16.608625,27.2354490741,39.60075,22.864375,38.6374166666,21.64575
815.68,21.4006333333,43.0762916667,36.175,30.4579166667,17.6532916666,27.2636689815,39.8624166667,23.2071666667,39.1970833333,22.21475
815.98,22.2160666667,43.8487083333,37.5395833333,30.6875833333,18.227,27.8388831019,40.2985,23.27575,40.0609166667,22.1730833334
816.29,23.6485333333,44.83025,38.6134166666,30.93025,19.1359583333,29.1172685185,41.2255833333,24.0134583333,41.6666666667,23.2913333333
816.59,24.0314666667,45.65075,38.5095,31.1424166667,20.0924583333,29.3630677084,41.1940833333,24.8229166667,42.0425,23.883
816.89,24.1667,45.4356666667,38.66625,31.66875,20.239625,29.5201226852,40.67,25.0423333333,41.8044166666,24.1943333333
817.20,23.5913333333,45.7645,38.251,31.5566666667,19.4322083333,28.8585387732,40.34475,24.9947083333,42.1848333333,23.68875
817.50,25.4852333333,48.4864166667,39.884,33.0590833333,21.0495833333,30.5554484954,42.2784166667,26.9727083333,44.3353333334,25.4010833334
817.81,26.7472,50.4082083333,41.5605833333,34.42525,22.45025,31.798583912,44.1793333333,28.6419583333,46.5118333333,26.6221666667
818.11,25.5546333333,50.460625,41.5411666667,34.35925,22.2360833333,31.402583912,44.36775,28.098875,46.1788333333,26.2563333333
818.41,25.93415,51.5810833333,41.891,34.70025,22.5621666667,31.7867013889,44.8796666667,28.6414166667,47.4296666667,27.0910833333
818.72,26.35235,51.8198333333,42.48625,34.9529166666,23.1995833333,32.2484641204,45.07225,29.0836666667,48.0971666666,27.89825
819.02,25.4393,51.27,42.0653333333,33.8245833333,22.0662083333,31.7038969907,44.0674166667,28.34175,47.0338333333,26.9281666667
819.33,24.50485,50.2246666667,41.5903333333,33.0366666667,21.6514166667,31.1023217592,43.7435833333,28.10275,46.1259166666,27.0260833333
819.63,22.8139666667,48.9544583333,40.6638333333,31.4911666667,20.0442916667,29.2935601852,42.3428333333,26.4963333334,44.8383333333,25.4741666667
819.93,21.70405,47.5122083333,39.5933333333,30.2635,18.8569583333,28.1359149306,41.4860833334,25.4680833333,43.6263333333,24.3044166666
820.24,20.1983333333,46.6428333333,38.4460833333,28.722,17.6641666667,26.8616278935,40.3955833334,24.1763333334,42.6128333333,23.1989166667
820.54,20.0914833333,46.0623333333,37.9198333333,28.5079166667,17.5593333333,26.7861585648,39.9625833333,23.8164166667,42.2060833334,23.277
820.85,18.9865,44.65225,37.0941666667,27.6279166666,16.7370833333,25.8029519676,38.6893333333,22.7318333333,41.3291666666,22.57325
821.15,18.4466,44.050375,36.5366666667,27.1851666667,16.2263333333,25.3522112268,38.0350833333,22.2071666667,40.9418333333,22.13125
821.45,18.1580166667,43.9074583333,36.2846666666,26.8893333333,15.9427083333,25.1338686343,37.6264166667,21.9698333333,40.8848333334,22.0335833333
821.76,17.9901833334,44.0967083333,36.4719166667,26.9511666666,15.9345833333,25.103870949,37.7063333333,22.0110416667,41.0908333333,21.9970833333
822.06,17.7071833333,44.1819583333,36.3793333333,26.82,15.596125,25.0256469907,37.6208333333,21.7188333333,41.0574166667,21.8536666667
822.36,17.3731833333,43.9924166667,36.2291666667,26.79225,15.3714166667,24.9100445602,37.63325,21.6439583333,41.0025833333,21.7355833333
822.67,17.1123,43.82125,35.8864166666,26.4970833334,15.01875,24.7193836805,37.2891666667,21.278875,40.82025,21.5558333333
822.97,17.0138166667,43.95625,35.8765833333,26.4485,14.9723333333,24.7501921296,37.30675,21.2922916667,40.8655833333,21.6275833333
823.27,16.7034333333,43.8547916667,35.7641666666,26.3215833333,14.7987916667,24.4486984954,37.0076666667,20.9275,40.807,21.3798333333
823.58,16.6933166666,43.9229166667,35.8553333333,26.4010833333,14.6978333333,24.5279045139,37.07125,20.844375,40.8405833333,21.3549166666
823.88,16.4132333333,44.0869166666,36.0429166667,26.2643333333,14.5230833333,24.4710682871,37.0204166667,20.7259166667,40.9041666666,21.3050833334
824.18,16.58255,44.546125,36.3116666667,26.5240833333,14.7038333333,24.6516822917,37.2785833333,20.9434166667,41.2040833333,21.42825
824.49,16.5292,44.8707083334,36.548,26.6410833334,14.8300416667,24.7812384259,37.5014166667,20.9035,41.3489166667,21.51325
824.79,16.5952333333,44.9434166667,36.8494166667,26.63175,14.9270416667,24.9845248843,37.7494166667,21.0507083333,41.5385833333,21.46725
825.09,16.4659333333,44.5387083334,36.6483333333,26.2764166667,14.6972916666,24.8020052083,37.4871666667,20.75125,41.1851666666,21.4003333333
825.39,16.6245333333,44.3100833334,36.9059166667,26.3481666667,14.88025,25.042941551,37.4318333333,21.0652083333,41.1368333333,21.6028333333
825.70,16.6575333333,44.7565833334,37.1211666667,26.35875,14.9085,24.9754490741,37.5288333333,20.9897916667,41.4113333334,21.7431666666
826.00,16.46575,44.519625,37.0125833333,26.2008333333,14.9314583334,24.7683877315,37.5235,21.056875,41.1215833333,21.53825
826.30,16.6786833333,44.9091666667,37.122,26.5295833334,15.2879583333,24.9032326389,37.7948333333,21.3314166667,41.3215,21.7575
826.61,17.2083,45.09075,37.3759166667,26.8750833333,15.5362916666,25.3407725695,38.2801666667,21.7177916667,41.3609166667,22.25625
826.91,17.71065,45.105125,37.6404166667,27.1735,15.8471666667,25.3748883102,38.3261666667,22.182875,41.5019166667,22.684
827.21,17.9731833333,45.391125,37.6420833333,27.319,16.00575,25.4719259259,38.5128333334,22.2252916667,41.6755833333,22.9245
827.51,17.3277333333,45.090375,37.1075833334,26.6760833333,15.3342083334,24.9610063658,38.1290833333,21.7270416666,41.2071666667,22.7251666667
827.82,16.7913666666,44.6928333333,36.9715833333,26.3141666666,14.7142083333,24.3185092592,37.519,21.31175,40.5714166667,22.4285
828.12,16.8178166667,44.8925,37.0775,26.2545833334,14.69075,24.2003478009,37.453,21.3049583333,40.6245,22.6931666667
828.42,17.1427833333,45.1195833333,37.147,26.85525,15.0740833333,24.4723368056,37.7138333333,21.8201666666,40.8678333333,22.99525
828.72,17.2874,46.2045833334,37.7371666666,27.23825,15.447125,24.7106145833,38.128,22.1004583333,41.6053333333,23.0853333334
829.02,17.8332333333,46.4947916667,38.1433333334,27.83175,16.0655,25.2280376157,38.4081666667,22.93775,42.11775,23.6471666667
829.33,17.95005,47.27025,38.4244166667,28.229,16.1172916666,25.3198773148,38.6588333334,23.0674166667,42.6044166667,24.0150833333
829.63,16.7065666667,45.9181666667,37.4519166667,27.3101666667,15.0242916667,24.0373125,37.3708333333,21.84075,41.4305833333,23.0071666667
829.93,16.6650333333,46.8824583334,37.9435833333,27.2055,15.310875,23.9534461805,37.4791666667,22.0273333334,41.7993333333,22.9768333334
830.23,17.3694666667,48.166625,38.6575833333,28.4415,16.9503333333,25.2380659722,38.4143333333,22.7522083333,42.5945833334,24.1713333333
830.54,17.0136,47.5193333333,38.13,28.7788333333,17.3450833333,24.8297673611,38.2558333333,22.4564166667,41.89925,23.5270833333
830.84,17.4384166667,47.3535,38.6970833334,29.4949166667,18.1413333333,24.9120474537,38.5858333333,22.8735833333,41.899,23.424
831.14,19.1949166667,48.9179583333,40.0356666667,31.2421666667,19.9445,26.4400787037,40.3073333333,24.7019583333,43.7891666667,24.6759166667
831.44,18.3079,47.629625,38.4535833333,30.42575,18.7946666667,25.2632748843,39.1909166667,23.3405,42.2565,22.98775
831.74,17.3156333333,46.23375,37.5685,29.2455833333,17.7782083333,24.424650463,38.4006666666,21.828875,41.3716666667,21.7235833333
832.04,16.93545,44.4745833333,36.7028333334,28.3894166666,17.0779583333,23.5680295139,37.8358333333,21.0989166667,40.7140833334,21.4099166667
832.35,16.8950666666,44.026125,36.4194166667,27.6615833333,16.8647916666,23.934884838,37.6085,20.625875,40.2510833333,21.4515
832.65,18.0131166666,44.5052083333,37.115,28.392,17.5493333333,25.039328125,37.885,21.711625,41.1041666667,22.3
832.95,19.5546333333,45.6257916667,38.2663333333,29.4220833333,18.9455833333,26.7872696759,39.2481666667,23.2760416667,42.3850833333,23.97825
833.25,19.3996166667,45.2171666667,38.11975,29.6520833333,18.5856666667,27.2553854167,39.0606666667,23.27125,42.6448333333,24.1114166667
833.55,18.2426333333,44.34575,37.4195833334,28.37725,17.0285416667,26.2645353009,38.2455833333,22.2734166667,42.2221666667,22.7925
833.85,18.1025333333,44.2379166667,36.99775,27.3840833333,16.4544166667,26.186818287,37.8254166667,22.2624166666,42.275,22.83525
