wavelength,Back_TanSelf,Belly_TanSelf,Breast_TanSelf,Crissum_TanSelf,Crown_TanSelf,DorTail_TanSelf,Patch10_TanSelf,Patch11_TanSelf,Patch12_TanSelf,Patch13_TanSelf,Rump_TanSelf,Throat_TanSelf,WingTip_TanSelf
598.52,32.7527333334,42.2598666667,37.6358,32.0514666667,36.4057333333,8.4913,34.3184545454,9.33826666667,6.48753333333,58.7814,29.289,8.56713333333,9.88353333333
598.85,32.5722,42.0074666667,37.3198,31.8410666667,36.0734,8.459,34.0458242424,9.2406,6.42153333333,58.4176666667,29.2342666667,8.53680000001,9.83019999999
599.19,32.3666666667,41.7598666666,36.9680666667,31.5984666667,35.75,8.39243333333,33.7776666667,9.20046666667,6.3836,58.0653333334,29.1672,8.4972,9.788
599.53,32.1958666666,41.5065333333,36.6184,31.3844,35.3873333333,8.33603333333,33.478230303,9.15313333333,6.3468,57.6291333333,29.0995333333,8.47146666667,9.72606666667
599.86,32.0092666667,41.3213333333,36.3142666667,31.1928666667,35.0782666667,8.3461,33.2289090909,9.1394,6.33013333333,57.2369333333,29.0892666667,8.47539999999,9.73213333334
600.20,31.8574666667,41.0467333333,35.9446,30.9782,34.7328,8.29836666667,32.9385212121,9.071,6.2654,56.8205333333,28.9958,8.4462,9.7144
600.53,31.7311333333,40.8665333333,35.6459333333,30.8496,34.4679333333,8.38086666667,32.7296727273,9.13746666667,6.34546666667,56.4178666667,29.03,8.54153333334,9.78193333333
600.87,31.5707333333,40.641,35.3044,30.6632,34.1143333333,8.38056666667,32.4517575758,9.08880000001,6.3074,56.0086,28.9980666667,8.55913333334,9.7842
601.21,31.4096,40.4224666667,35.0228666667,30.4596,33.7188666667,8.37623333333,32.2030242424,9.10533333333,6.29426666667,55.5683333333,28.9786666667,8.58653333333,9.79880000001
601.54,31.2714666667,40.2565333333,34.7732,30.2980666667,33.4138,8.37013333333,31.9961212121,9.06553333333,6.27386666667,55.2648,29.0332666667,8.57940000001,9.83186666666
601.88,31.1290666667,40.1109333333,34.5016,30.1300666667,33.0934666667,8.41396666667,31.7671757576,9.09186666667,6.329,54.8998,29.0736,8.63026666666,9.90793333333
602.21,31.0587333333,40.0324666667,34.2824666667,30.0464,32.8426,8.49746666667,31.6216484848,9.14566666666,6.39986666667,54.6503333333,29.1515333333,8.72426666667,9.98506666667
602.55,30.9266,39.8906,33.9923333334,29.8594,32.5031333333,8.50456666667,31.3886545455,9.15086666667,6.42406666667,54.2703333333,29.1452,8.74253333335,10.0388
602.88,30.8022,39.756,33.7499333333,29.7257333333,32.2156,8.47323333333,31.1932848485,9.08180000001,6.37586666667,53.9307333333,29.1154,8.69606666665,10.0342666667
603.22,30.6702,39.6339333333,33.5223333333,29.5975333333,31.9581333333,8.52223333333,31.043260606,9.086,6.38586666667,53.6735333333,29.1374,8.71726666666,10.0995333333
603.56,30.6076,39.5492666667,33.3344,29.4769333333,31.7368,8.5152,30.9024727273,9.09153333333,6.37486666667,53.4446,29.1494666667,8.72266666667,10.1279333333
603.89,30.4713333333,39.4338,33.1502666667,29.3647333333,31.5128,8.5403,30.7437878788,9.10913333332,6.3704,53.1602,29.1622,8.75426666667,10.1574
604.23,30.3372666667,39.3369333333,32.9801333333,29.2381333333,31.2664666667,8.5175,30.5846787879,9.07866666666,6.33553333333,52.9081333333,29.1468,8.74166666665,10.1736666667
604.56,30.1852,39.2362666667,32.7697333333,29.0950666667,31.0498,8.50246666667,30.4550666667,9.06706666667,6.33686666667,52.6566,29.131,8.74546666667,10.1811333333
604.90,30.0734666667,39.1064,32.5606666667,28.9748666667,30.8446,8.50503333333,30.2849757576,9.04500000001,6.31446666666,52.4184,29.1226,8.73446666667,10.2152666667
605.23,29.9520666667,38.9365333333,32.3243333333,28.8405333334,30.6341333333,8.53306666667,30.111969697,9.05613333333,6.32673333333,52.084,29.0976,8.76873333333,10.2259333333
605.57,29.8431333333,38.8023333333,32.1066666667,28.7531333333,30.4324,8.54883333333,29.9452909091,9.05193333333,6.31393333333,51.7752,29.0866666667,8.77620000001,10.2398666667
605.90,29.6535333333,38.5928,31.8644,28.5811333333,30.1730666667,8.50606666667,29.7334,9.01193333334,6.2686,51.4096666667,29.0629333334,8.74906666666,10.2346666667
606.24,29.4221333334,38.3599333333,31.5810666667,28.4047333333,29.8931333333,8.4628,29.5047212121,8.95893333333,6.24353333333,51.03,28.9985333333,8.73353333335,10.2277333333
606.58,29.2725333333,38.2006666667,31.3458666667,28.2407333333,29.6422,8.46796666667,29.3096666667,8.94386666665,6.23013333333,50.7152,29.0368666667,8.76,10.2498
606.91,29.1200666667,38.0036,31.0871333333,28.06,29.3415333333,8.424,29.075030303,8.89746666668,6.17326666667,50.3477333333,29.0088666667,8.70273333333,10.2124666667
607.25,28.9122,37.7800666667,30.7829333333,27.872,29.024,8.39923333333,28.8147939394,8.82813333333,6.1296,49.9663333333,28.9589333333,8.67413333332,10.1826666667
607.58,28.7412,37.5846,30.514,27.6949333333,28.7402,8.37486666667,28.5996848485,8.79993333333,6.11773333333,49.6005333333,28.9362,8.66440000001,10.1692
607.92,28.6416666667,37.4111333333,30.2755333333,27.5602,28.5282666667,8.42186666667,28.4263757576,8.78799999999,6.13813333333,49.3081333333,28.9625333333,8.6824,10.2099333333
608.25,28.491,37.1536,30.0188666667,27.3674666667,28.2152666667,8.42386666667,28.1685454545,8.76873333334,6.15966666666,48.9112,28.8913333333,8.64626666667,10.1798666667
608.59,28.3338666667,36.9730666667,29.7726,27.1883333333,27.9516,8.41803333333,27.9518545455,8.71753333333,6.15213333333,48.6027333333,28.8780666666,8.63466666666,10.1588
608.92,28.1975333333,36.8492666667,29.5887333333,27.0645333333,27.7214,8.411,27.7581090909,8.68533333333,6.14213333333,48.3477333333,28.8756,8.60593333334,10.1514
609.26,28.0759333333,36.7154666667,29.4178,26.9438666667,27.5302,8.42516666667,27.6255575758,8.71139999999,6.17233333333,48.1248,28.9054666667,8.64866666667,10.1719333333
609.59,27.9532666667,36.5895333333,29.2247333333,26.804,27.2947333334,8.4485,27.4377454545,8.68133333334,6.17506666667,47.8643333333,28.8441333333,8.64453333333,10.1718
609.93,27.8813333333,36.4888666667,29.0784666667,26.7536666667,27.1435333333,8.51783333333,27.3203575758,8.71833333333,6.18246666667,47.6485333333,28.8600666667,8.67420000001,10.1958666667
610.26,27.7854666667,36.3563333333,28.9422666667,26.6676666667,26.9763333333,8.57253333333,27.1855333333,8.7482,6.23346666666,47.4422666667,28.8491333333,8.72239999999,10.2284
610.60,27.6688,36.2089333333,28.7711333333,26.5449333333,26.7838666667,8.58666666667,27.0134121212,8.73533333334,6.2556,47.1628666667,28.8181333333,8.73640000001,10.2231333333
610.93,27.5404,36.0586,28.6012666667,26.4409333333,26.6084666667,8.6477,26.8685575757,8.75393333333,6.30273333333,46.8502,28.8242666667,8.7594,10.2862
611.27,27.4442666667,35.9325333333,28.4798666667,26.3562666666,26.4460666667,8.73033333333,26.7499878788,8.80386666667,6.4032,46.5980666667,28.8562666667,8.82593333335,10.3612
611.60,27.1992666666,35.7023333333,28.1924,26.1290666667,26.1369333333,8.67123333333,26.4749878788,8.75246666666,6.3518,46.1634,28.7232666667,8.76366666666,10.2856
611.93,26.9718,35.5368,27.9780666667,25.955,25.8835333333,8.59463333333,26.2659030303,8.64666666666,6.23646666667,45.8265333333,28.6534666667,8.70606666666,10.2402666667
612.27,26.7938,35.3547333333,27.7827333333,25.8132,25.6714666667,8.58833333334,26.0743939394,8.64453333333,6.22506666667,45.4841333333,28.5976,8.69533333334,10.2392666667
612.60,26.6238,35.2160666667,27.5904666667,25.692,25.42,8.56870000001,25.9063515152,8.60873333333,6.2048,45.1666,28.5689333333,8.67953333334,10.2184666667
612.94,26.4024666667,35.008,27.3490666667,25.4980666667,25.1156666667,8.50403333333,25.6614787879,8.52553333333,6.14013333333,44.7974,28.478,8.61366666666,10.1738
613.27,26.2352,34.8609333334,27.1281333334,25.3609333334,24.894,8.5116,25.488230303,8.53273333333,6.113,44.4548666667,28.4710666667,8.62153333333,10.1836666667
613.61,26.0762,34.7184666666,26.9801333333,25.1972,24.6488,8.49266666667,25.3203515152,8.52406666667,6.11613333333,44.1144666667,28.4526,8.62833333333,10.1962
613.94,25.9022666667,34.5594666667,26.7715333334,25.0708,24.3940666667,8.48636666667,25.1082666667,8.52459999999,6.11466666667,43.6658,28.4158,8.64053333333,10.2172
614.28,25.675,34.378,26.5658666667,24.8838,24.136,8.48686666667,24.8947939394,8.52779999999,6.09346666667,43.2227333333,28.3440666667,8.67273333333,10.2454
614.61,25.6057333333,34.3404666667,26.4897333333,24.8214666667,23.9749333333,8.51476666667,24.8060242424,8.58206666666,6.1196,42.9730666667,28.3947333333,8.75120000001,10.3002
614.94,25.4020666666,34.1509333333,26.2340666667,24.6202666667,23.6888666667,8.42486666667,24.5437878788,8.49746666667,5.99993333333,42.5837333333,28.3112666667,8.70799999999,10.2494666667
615.28,25.2869333333,34.0142666667,26.0870666667,24.5033333333,23.5140666667,8.40603333333,24.4214666667,8.49306666666,5.98186666666,42.2962,28.3394666667,8.72686666667,10.3027333333
615.61,25.2832,33.9852666667,26.0270666667,24.515,23.4433333333,8.50253333333,24.341660606,8.592,6.05793333333,42.0907333333,28.4752666667,8.8454,10.4188
615.95,25.1642666667,33.8826666667,25.8838666666,24.4060666667,23.2610666667,8.51696666667,24.2110121212,8.60066666667,6.08673333333,41.6982,28.4652,8.89553333333,10.4470666667
616.28,25.0291333334,33.7702666667,25.7428666667,24.3172666667,23.0796666667,8.52773333333,24.0395151515,8.61566666667,6.08066666667,41.3474666666,28.4878,8.96,10.5118666667
616.61,24.8624,33.6702,25.556,24.1798666667,22.8791333333,8.474,23.8441636363,8.57793333333,6.01666666667,40.9842,28.4556666667,8.9592,10.5202
616.95,24.7314666667,33.5148,25.4596666667,24.1231333333,22.7283333333,8.48966666667,23.6839878788,8.61926666667,6.05653333333,40.6232666667,28.4874666667,9.01753333333,10.6096666667
617.28,24.5284666667,33.3275333333,25.247,23.9421333334,22.5110666667,8.4796,23.4676424242,8.5926,6.02766666667,40.2053333333,28.4308666667,8.99766666667,10.6256
617.62,24.349,33.1831333333,25.067,23.7587333333,22.2892,8.43943333333,23.2964363636,8.52739999999,5.9702,39.9091333333,28.3929333333,8.9484,10.5991333333
617.95,24.2776666667,33.1305333333,24.9632666667,23.7282666667,22.174,8.45926666667,23.2158909091,8.54493333334,5.9844,39.7288666667,28.4807333333,8.99439999999,10.6469333333
618.28,24.0738,32.9396666667,24.7439333333,23.5638666666,21.9544,8.43053333333,23.0006242424,8.5148,5.94446666667,39.3873333333,28.4104,8.98699999999,10.6301333333
618.62,23.9705333333,32.8665333333,24.6464666667,23.5006,21.8199333333,8.45996666667,22.9120484848,8.56586666666,5.9886,39.1323333333,28.4625333333,9.01846666668,10.6583333333
618.95,23.8714,32.8445333333,24.5837333333,23.4797333333,21.6870666667,8.56306666667,22.8205939394,8.64419999999,6.0696,38.891,28.519,9.12293333333,10.7534
619.28,23.79,32.8023333333,24.475,23.428,21.5725333333,8.6421,22.7355939394,8.71253333333,6.15273333333,38.6637333333,28.5475333334,9.2022,10.8384666667
619.62,23.7038,32.7637333333,24.3905333333,23.3936666666,21.4732,8.71196666667,22.6503939394,8.77560000001,6.20466666667,38.5033333333,28.6135333333,9.25366666666,10.9193333333
619.95,23.6042,32.6826,24.2765333333,23.2816666666,21.339,8.72783333333,22.5552848485,8.81853333334,6.23066666667,38.2812,28.6115333334,9.24566666665,10.9694
620.28,23.4392,32.5903333333,24.1414666667,23.2072666667,21.1823333333,8.77303333333,22.4445454545,8.80786666667,6.22993333333,38.0506666667,28.5989333333,9.24673333332,10.9734666667
620.62,23.2704666667,32.4818666667,23.9406,23.0218,20.9332666667,8.66266666667,22.2604787879,8.6812,6.0888,37.7879333333,28.4944,9.13346666667,10.8586
620.95,23.1889333333,32.4762666667,23.8502666667,22.9831333334,20.8236,8.65373333333,22.1617515152,8.64806666667,6.05626666667,37.5984666667,28.5452,9.12286666666,10.8416
621.28,23.0792,32.4473333333,23.7598,22.9691333333,20.7658666667,8.72793333333,22.0672,8.72453333334,6.118,37.3622,28.6084,9.19459999999,10.9241333333
621.62,22.8542666667,32.2792666667,23.5638666667,22.7984,20.5688666667,8.68093333333,21.8759515151,8.6744,6.04833333333,37.0054666667,28.5402,9.13286666667,10.9002666667
621.95,22.6868666667,32.1569333333,23.425,22.6824666667,20.3732666667,8.60856666667,21.7127333333,8.60946666667,6.0002,36.6994666667,28.5274,9.07066666667,10.8288
622.28,22.5254666667,32.0467333333,23.2350666667,22.5501333333,20.1774666667,8.57893333333,21.5236666667,8.55539999999,5.94426666667,36.384,28.4543333333,9.00766666666,10.797
622.62,22.3364,31.8592666667,23.0400666667,22.3966,19.9730666667,8.48086666667,21.3374,8.47760000001,5.84186666667,36.0632666667,28.3948666667,8.93073333334,10.7112
622.95,22.1040666667,31.6723333333,22.8201333334,22.1852,19.7124,8.34406666667,21.0772484849,8.32946666667,5.68493333333,35.7068666667,28.273,8.78219999999,10.5316666667
623.28,21.881,31.4978666667,22.6323333333,22.0086,19.4411333333,8.26993333333,20.8353272727,8.21813333333,5.5926,35.3348666667,28.1728666667,8.71546666665,10.4452
623.62,21.6524666667,31.3231333333,22.4268666667,21.8672666667,19.2282666667,8.18876666667,20.6135272727,8.13566666667,5.52886666667,35.0032666667,28.0856666667,8.63473333333,10.3710666667
623.95,21.5695333333,31.1851333333,22.3404,21.7604666667,19.0948,8.16643333333,20.4566484848,8.15813333334,5.525,34.6994,28.0714666667,8.63793333334,10.3624666667
624.28,21.4284,31.1042,22.2514,21.674,18.9667333333,8.19156666667,20.3449393939,8.17386666667,5.55106666667,34.4442666667,28.0778666667,8.67000000001,10.3942
624.62,21.2122,30.876,22.0656,21.4968666667,18.7254,8.11533333333,20.176230303,8.10673333333,5.47573333333,34.0870666667,27.9666,8.63253333334,10.3372
624.95,21.1006,30.8154,22.0117333333,21.4373333333,18.6090666667,8.1328,20.0923030303,8.11566666667,5.45413333333,33.9074666667,27.956,8.64380000001,10.3407333333
625.28,21.0666666667,30.8368,22.001,21.4550666667,18.5406666666,8.24076666667,20.0940969697,8.20886666666,5.56533333333,33.7501333333,27.9994666667,8.74913333333,10.4109333333
625.61,20.9958,30.8073333333,21.9508,21.4045333333,18.4422666667,8.27913333333,20.0227151515,8.2262,5.5812,33.5504666667,28.0091333333,8.79946666666,10.4801333333
625.95,20.8456,30.7288,21.8948,21.3322666667,18.3158666667,8.25903333333,19.9176484849,8.20873333333,5.57353333333,33.3103333334,27.9915333333,8.827,10.5098666667
626.28,20.7149333333,30.7016,21.8389333333,21.2804666667,18.2228,8.2367,19.8222484848,8.17399999999,5.5348,33.0950666667,27.9868666666,8.79733333333,10.5138
626.61,20.5444,30.5906,21.7650666667,21.2141333333,18.0841333333,8.24623333333,19.7565090909,8.183,5.53966666667,32.8211333333,27.9654666667,8.80966666667,10.5818
626.94,20.5288,30.5988666666,21.7362666667,21.1929333333,18.0560666667,8.2893,19.7377030303,8.24353333333,5.57693333333,32.6679333333,28.004,8.85766666665,10.6332
627.28,20.4640666667,30.5258666667,21.7072,21.1436666667,17.9776666667,8.33233333333,19.6889272727,8.2756,5.60786666667,32.4838,27.9910666667,8.94020000001,10.6733333333
627.61,20.3388666667,30.4698666667,21.6322,21.0826,17.8838666666,8.35033333333,19.6295393939,8.26466666667,5.60773333333,32.2908666666,27.9730666667,8.92880000001,10.7141333333
627.94,20.2013333333,30.3532,21.4932666667,20.9888,17.7356,8.30246666667,19.4917333333,8.20693333334,5.58366666667,32.0164666667,27.9116,8.89899999999,10.6741333333
628.27,20.164,30.3608,21.4794666667,21.0029333333,17.7181333333,8.40056666667,19.4457333333,8.309,5.68753333333,31.8795333333,27.9614666667,8.96606666666,10.7588
628.61,19.9428666667,30.1305333333,21.2484666666,20.7987333333,17.4581333333,8.26606666667,19.2135878788,8.19180000001,5.5584,31.4801333333,27.8137333333,8.831,10.6487333333
628.94,19.7501333333,29.957,21.0837333333,20.6599333333,17.2825333333,8.17143333333,19.0116848485,8.04120000001,5.4456,31.2076,27.7265333333,8.7356,10.5932666667
629.27,19.5487333333,29.7962,20.9416,20.5300666667,17.1616666667,8.14133333333,18.8656363636,7.98293333333,5.42086666667,30.9382,27.6644666667,8.67553333333,10.5388666667
629.60,19.4174666667,29.6823333333,20.8381333333,20.4549333333,17.0714666667,8.17123333333,18.7764606061,7.99073333333,5.43413333333,30.7047333333,27.639,8.68639999999,10.5262666667
629.94,19.3248,29.6028666667,20.728,20.3804666667,16.964,8.21106666667,18.6937878788,8.01533333333,5.4902,30.5202,27.6105333333,8.74200000001,10.5742
630.27,19.2493333333,29.5003333333,20.6072666667,20.31,16.8523333333,8.2281,18.5862909091,8.01346666667,5.46466666667,30.3314,27.5910666667,8.75273333335,10.5671333333
630.60,19.0164,29.3063333333,20.4242,20.1609333333,16.6435333333,8.1537,18.4009212121,7.91393333333,5.3588,30.0396,27.516,8.68453333335,10.5174666667
630.93,18.8804,29.2426666667,20.3246,20.1016666667,16.529,8.19023333333,18.3120424242,7.90826666667,5.33493333333,29.8004666667,27.5276,8.64933333333,10.5017333333
631.26,18.809,29.1768,20.2235333333,20.0717333333,16.4114,8.20823333333,18.2112727273,7.90906666667,5.36513333333,29.5892666667,27.5049333333,8.67733333335,10.5187333333
631.60,18.7238,29.1553333333,20.1918666667,20.0492,16.3458,8.27056666667,18.1883515151,7.96786666667,5.37626666667,29.4515333333,27.5654666667,8.70906666667,10.5858666667
631.93,18.5688666667,29.0959333333,20.0996666667,19.9524,16.1908,8.20903333333,18.055430303,7.89393333333,5.28953333333,29.2494,27.5416,8.66600000001,10.5552
632.26,18.5139333333,29.0831333333,20.0534666667,19.9408,16.1487333333,8.29993333333,18.0502787879,7.9362,5.3736,29.1092666667,27.5542,8.76806666667,10.6701333333
632.59,18.4572,29.1297333333,20.0427333333,19.9098,16.0880666667,8.37173333333,18.0227151515,8.0482,5.44146666667,28.9482666667,27.5988666667,8.83366666666,10.7324666667
632.92,18.4180666667,29.1380666667,20.0014,19.8989333333,15.9894666667,8.38166666667,17.9707878788,8.07506666667,5.4332,28.7795333333,27.618,8.86586666667,10.785
633.26,18.2947333333,29.0344666667,19.8844,19.7877333333,15.8572,8.3214,17.8299212121,7.99993333333,5.34606666667,28.5774666667,27.5894666667,8.80453333332,10.7406666667
633.59,18.1581333333,28.9080666667,19.8048666667,19.7122,15.7448666667,8.29376666667,17.6878969697,7.9642,5.2982,28.3426,27.5749333333,8.76860000001,10.7186666667
633.92,18.02,28.8680666667,19.6994,19.5972,15.6305333333,8.197,17.5582848485,7.89113333333,5.24666666667,28.1384666667,27.5707333333,8.72446666666,10.6809333333
634.25,17.9226666667,28.8706,19.6847333333,19.5922666667,15.5998666667,8.2385,17.5149636364,7.948,5.29286666667,27.9701333333,27.5430666667,8.77093333333,10.714
634.58,17.8384,28.8602666667,19.6306,19.5462,15.5433333333,8.19433333333,17.4282787879,7.9416,5.26733333333,27.8266666666,27.5489333333,8.80673333333,10.7017333333
634.91,17.7291333334,28.8044,19.6018,19.4723333333,15.4885333333,8.19426666667,17.3910121212,7.9438,5.2504,27.6388,27.5584666667,8.84426666667,10.7332
635.25,17.6117333333,28.7098666667,19.5158,19.3556,15.3873333333,8.1721,17.2716787879,7.91633333333,5.26,27.403,27.4527333333,8.85499999999,10.7378
