wavelength,Back_TanVirf,Belly_TanVirf,Breast_TanVirf,Crissum_TanVirf,Crown_TanVirf,DorTail_TanVirf,Patch10_TanVirf,Patch11_TanVirf,Patch12_TanVirf,Rump_TanVirf,Throat_TanVirf,WingTip_TanVirf
208.77,-104.532333333,-148.538,-172.368333334,-129.824777778,-178.07025,-160.805344697,-161.842083333,-148.391833333,-146.052666667,-134.973863426,-139.766166667,-226.462083334
209.14,-120.912,-169.811416667,-183.018916666,-141.509555555,-195.754666667,-190.952060606,-185.062916667,-165.8805,-166.5095,-149.00190625,-158.333416667,-247.48425
209.52,-65.0464166667,-96.9907500001,-104.629666667,-78.3951111112,-111.805666667,-114.893878788,-114.583333333,-94.3285833334,-93.7500833333,-84.0969166667,-93.1713333333,-153.00925
209.90,-38.5540833333,-62.4499166667,-72.3896666666,-47.5233333332,-73.8956666669,-81.4849621211,-82.6305,-60.4419166667,-60.2408333333,-52.8349814815,-61.6468333334,-110.54225
210.28,-46.4135,-69.93675,-77.5315833333,-49.3669999999,-79.8524166668,-82.6093636364,-94.5146666666,-64.7679999999,-61.1814166667,-58.4154224537,-68.5651666667,-111.075916666
210.66,-39.58325,-61.9048333333,-64.98025,-40.8727777778,-66.6668333333,-71.3518560606,-82.7382499999,-57.0436666666,-48.3135,-48.4924583333,-57.5395833334,-94.9405833333
211.03,-43.3735,-64.759,-70.6826666666,-47.2557777779,-65.1605833335,-75.4975492423,-84.5382500001,-57.3291666667,-47.0884166667,-53.5043402777,-60.34125,-95.2811666665
211.41,-69.2488333333,-86.3849166668,-93.6619999999,-74.4914444445,-87.7935000001,-105.617738636,-113.732583333,-83.6853333333,-69.2487499999,-80.1611354167,-80.8685833333,-125.821583333
211.79,-83.7120833334,-96.2121666665,-107.449666667,-91.9192222222,-97.4749166666,-123.169147727,-132.9545,-95.5808333332,-79.9244166667,-92.2084386573,-98.7374999999,-140.277833333
212.17,-97.3118333333,-101.881666667,-118.414083333,-104.838555556,-111.424583333,-132.025848485,-150.941,-102.8225,-90.1880833334,-101.26575463,-104.301,-149.193583333
212.55,-159.782583333,-165.217416667,-186.775416667,-168.598888889,-174.637583333,-211.726003788,-231.159416666,-166.666583333,-147.101416667,-160.092105324,-167.934833333,-218.297166667
212.92,-152.482166667,-165.070916667,-187.056583333,-163.356888889,-169.858166667,-206.092840909,-224.645333333,-158.688083334,-138.475333333,-158.774125,-158.510583333,-199.113416667
213.30,-133.666666667,-138.5,-164.0,-140.0,-151.5,-177.257575758,-200.166666667,-138.666666667,-119.0,-133.368055556,-125.666666667,-173.166666667
213.68,-149.830083333,-161.904833333,-182.312916667,-153.514666667,-166.83675,-196.815219697,-214.625916667,-157.142916667,-137.074916667,-146.981333333,-135.374166667,-193.707583333
214.06,-186.742333333,-209.46975,-228.030416667,-194.949555556,-207.9545,-233.686291667,-256.628833333,-199.810583333,-175.757583333,-185.116795139,-170.644,-236.553
214.44,-166.843916667,-189.361583333,-205.67375,-175.650111111,-184.397166667,-212.225996212,-225.886583333,-180.67375,-159.21975,-159.175585648,-151.950416667,-214.007166667
214.81,-137.01925,-155.769416667,-173.397416667,-147.863333333,-152.083333333,-182.342465909,-187.660333333,-151.282,-133.333333333,-131.904262732,-125.320416667,-178.205166667
215.19,-228.921416667,-245.588333333,-277.941166667,-242.810555555,-255.147,-299.598981061,-296.813583333,-253.676333333,-234.313666667,-209.552128472,-198.039333333,-288.235333333
215.57,-281.250083333,-312.202416667,-355.654666667,-284.126888889,-313.690333333,-353.896140152,-351.785583333,-303.273833333,-289.28575,-261.66503588,-241.6665,-347.02375
215.95,-279.427083333,-293.489583333,-345.572916667,-274.652777778,-314.583333333,-329.332386364,-332.291666667,-311.979166667,-291.40625,-262.764033565,-241.666666666,-330.208333333
216.32,-286.828,-303.225916666,-362.096666667,-279.928444445,-320.967916667,-341.947723485,-340.053916667,-326.881833334,-301.344083333,-278.031689815,-263.709666667,-342.741833333
216.70,-227.314833333,-234.259166667,-292.824,-217.283888889,-247.916583333,-262.920806818,-267.129583334,-257.4075,-236.805333333,-219.897773148,-191.898083333,-258.101916667
217.08,-332.716083333,-333.024833333,-419.135916666,-319.753111111,-359.876666667,-375.897825757,-385.185166667,-383.950583333,-350.000083334,-318.994435185,-286.728333334,-367.283916667
217.46,-856.944500001,-845.833499999,-1055.55575,-821.296222221,-891.666749999,-974.40017803,-957.638916667,-937.499833334,-896.527833334,-840.769638889,-809.027666667,-927.0835
217.83,5529.16666666,5458.33333334,6712.5,5122.22222222,5754.16666666,6301.13636364,6033.33333334,5908.33333333,5858.33333333,5490.56712963,5425.0,5966.66666666
218.21,610.964916667,603.070333333,737.71925,560.233888889,629.385833333,702.432352273,652.192916667,663.158083333,646.491166667,615.850305556,609.2105,644.298333333
218.59,305.921083334,301.0965,371.7105,292.689888889,316.447333334,356.280030303,330.263083333,334.86825,319.956083333,318.963215278,307.894833333,331.798166667
218.97,197.00525,189.973833334,232.291833333,182.291666667,204.947916666,225.603859848,211.4585,210.1565,207.9425,205.381990741,190.10425,212.10925
219.34,209.027833333,205.416583333,242.361083334,181.851888889,212.499833333,237.954462121,219.166666667,219.166583333,218.749916667,219.170530093,205.27775,221.388916667
219.72,186.642166667,181.617583333,214.460833333,168.137222222,190.073583333,217.167916667,205.88225,200.245083333,195.220666666,197.390732639,190.808916667,198.529583333
220.10,145.0395,143.84925,168.84925,134.127111111,146.32925,172.700079545,164.484166667,155.357083333,150.7935,154.57990625,154.662666667,158.135
220.47,132.993166667,130.78225,151.10525,122.675888889,134.35375,157.131155303,151.2755,141.4115,140.561333333,138.817988426,143.197083333,143.622416667
220.85,123.863583333,121.13625,138.105916667,113.636444444,126.893833333,145.247977273,139.772666667,129.46975,133.939333333,128.690003472,135.1515,137.575833333
221.23,111.842083333,108.479583333,125.292416667,100.292222222,112.207583333,131.386117424,127.777666667,110.233916667,122.222166667,116.271658565,122.880083333,125.95025
221.61,99.8600000001,99.2996666665,111.554583333,91.5967777777,103.7815,120.457662879,117.717,98.3193333333,112.25475,103.511107639,110.854416667,116.456583333
221.98,95.1978333333,92.3727499999,106.497333333,89.4537777779,100.211833334,112.441992424,114.124166667,95.9745833332,106.6385,97.1985451388,101.83625,109.039416667
222.36,91.4548333334,84.1100833333,99.29375,85.6875555554,95.4095,103.656424242,111.79375,87.7825833334,101.2005,91.6794340279,92.4437500001,106.28525
222.74,99.5690000001,91.5947499998,107.8305,89.8467777779,102.442416667,112.245337121,117.95975,93.6780833334,108.692583333,99.0938935185,94.5403333333,112.35625
223.11,110.41675,104.647333333,120.593,101.388888889,110.73725,124.493689394,130.528833333,100.881333333,115.624916667,108.75284838,108.493416667,123.637833333
223.49,110.079333333,105.873083333,124.047666667,104.232888889,113.17475,124.895488636,130.476166667,101.26975,114.523833333,108.725708333,108.730166667,125.793583333
223.87,104.207833333,100.165,117.32675,95.5995555556,107.508166667,119.652159091,119.14175,92.2443333333,110.065833333,100.809092593,96.3695833332,121.287083334
224.24,116.574166667,111.20375,128.5185,99.1357777777,115.185,131.233189394,127.037166666,97.8703333332,123.148083333,111.534258102,102.407416667,130.83325
224.62,127.02975,123.290666667,145.513,106.837666667,124.89325,143.09435606,132.478666667,104.380333333,134.081083333,121.775438658,106.410083333,142.948666667
225.00,131.807583333,136.619583334,155.28175,117.996888889,134.507083333,151.600409091,142.605583333,112.44125,140.6105,130.580048611,110.5635,151.995166667
225.38,166.666583333,178.961666667,191.393416667,155.009222222,171.72125,188.42526894,182.650166667,151.229583333,174.863333333,164.467697917,139.89075,189.754083334
225.75,200.868083333,211.284666667,226.215416667,185.648111111,195.486083333,208.278121212,211.45825,182.638833333,204.166666667,196.045542824,156.944416667,218.0555
226.13,281.98925,298.92475,314.247416667,256.630666667,277.150666667,283.382238637,301.075166666,248.387166667,291.9355,277.389314815,227.150583333,313.440916667
226.51,332.715916667,377.160583333,377.160416666,302.469111111,332.098666667,339.267799243,353.39525,312.654333333,338.888916667,329.843851852,281.481583333,368.827083333
226.88,364.236083333,429.86125,429.513916667,336.111111111,368.055416667,360.290348485,386.805416667,352.777916667,381.944416667,365.880557871,342.013916666,409.028
227.26,218.452416666,264.881,263.690666666,206.084555555,238.09525,226.587166667,242.261916667,225.000166667,239.682666667,227.7365,214.6825,249.008
227.64,181.862666667,212.581583333,206.53575,172.549,188.235416667,184.358352273,206.372583333,187.41825,197.712416667,190.881546296,176.307083334,207.679833333
228.01,147.916666667,171.6435,160.300833333,143.364111111,153.240916667,151.146799242,168.518583334,154.282333333,160.0695,154.623206019,148.263833333,168.055666667
228.39,120.604333333,140.75075,128.29675,118.437111111,128.937666667,124.629515152,139.652083333,130.4945,129.853416666,125.68046412,121.4285,138.278416666
228.76,101.610666667,118.6275,106.092416667,98.7862222223,104.621833333,103.985306818,116.246416667,106.65275,106.582666667,104.711148148,104.621916667,114.355666667
229.14,91.0165000001,102.482333333,92.9076666668,87.7068888889,88.8887500001,93.2248636363,100.65,92.1985000001,92.7304166667,92.6367500001,93.8533333332,98.04975
229.52,74.8521666667,83.0868333332,77.1202499999,71.8605555556,73.422,77.1472727272,80.6706666667,74.6055833333,75.444,76.2976331018,77.9093333333,79.2899166667
229.89,68.1895,75.5923333333,71.5735,64.8055555556,67.3856666667,70.9774507576,73.3925833333,69.4160833334,69.2045833334,70.0572685185,71.912,72.2926666667
230.27,65.6156666667,70.1201666666,67.9805,61.912,62.5751666667,69.3028371212,69.3695,65.2778333334,65.8784166666,66.8933726852,67.9429166667,68.281
230.65,65.00725,66.3716666667,65.5235833333,60.2752222222,59.0339166667,67.0804810606,66.261,63.09,65.37625,64.0357835648,66.0399166667,65.3025
231.02,60.3061666667,60.068,60.238,56.7344444445,54.0475833333,62.9993333333,61.2585,59.3536666667,61.3265833334,59.7585196759,60.8843333333,60.136
231.40,61.7939166667,58.7570833333,60.9109166666,57.6271111111,53.21325,62.1517840909,61.1934166667,59.67525,61.8996666667,59.2990393518,61.582,60.8404166667
231.78,61.65275,59.61275,62.2405,58.3677777778,55.5325833333,61.841530303,63.209,58.9903333334,63.2435833334,60.0858368056,62.51725,61.7218333333
232.15,58.40525,55.3519166667,61.0273333333,55.0765555556,53.089,58.4525643939,60.4165,55.9984166667,61.6739166667,57.5102465278,60.4166666667,57.9381666666
232.53,56.4340833333,53.7983333333,61.0465,52.248,50.31,55.8948901515,58.3720833333,53.0619166666,60.1550833333,56.5385462963,59.4186666666,55.6589166667
232.90,53.8918333333,47.885,57.318,47.3774444444,47.8004166667,53.5897954545,55.5838333334,48.731,57.7410833334,52.8695243056,57.1066666666,52.9611666667
233.28,52.5775,47.0790833333,57.3025833333,46.3918888889,49.39875,52.2414507576,55.5411666666,48.36775,58.0756666667,52.3165671296,56.09975,55.06875
233.66,54.5329166667,46.1539166666,59.478,46.7644444444,51.2820833333,56.8619507576,57.3719166666,50.1373333333,61.7215833333,54.7142222222,59.3864166667,57.92125
234.03,53.58425,43.9964166667,60.0805833333,48.8648888889,52.0608333333,58.4717537879,57.6164166667,49.4176666667,61.335,55.6470196759,59.4534166667,58.9605833334
234.41,50.3269166666,43.995,58.2106666666,48.7473333333,51.0620833333,56.6345075757,54.16675,49.8775,58.8645,53.8579479167,57.2714166667,56.5359166667
234.78,47.39825,42.0438333334,55.7315833333,47.1092222222,49.58525,55.172530303,51.5836666667,46.3046666667,55.8070833333,52.5379282407,55.6938333333,54.7135833333
235.16,45.40225,40.5891666667,52.1910833333,45.8812222222,48.8865833334,52.4913257576,49.46125,42.9955833333,53.125,49.3234895833,53.7356666667,53.484
235.54,40.6598333334,36.45825,46.6319166666,41.9907777778,43.7154166667,46.6068598485,45.382,37.7778333333,48.09025,44.9926585648,48.1596666666,48.2986666667
235.91,36.2868333334,32.5248333333,42.54575,36.2867777778,38.0450833333,41.5692462121,38.221,34.353,42.89725,38.4348240741,41.8425,41.56125
236.29,39.6089166667,36.1111666667,44.856,40.1462222222,39.8491666667,43.2302765151,40.15775,37.9285833333,43.8614166667,40.3796550926,42.5240833333,44.8218333333
236.66,45.84825,41.9675,49.0975,46.3698888889,45.78825,47.9500227273,46.14925,44.3441666667,49.2779166667,45.4568969907,47.7736666667,51.2635
237.04,45.02275,42.0365,47.9806666667,47.2885555556,45.9044166667,45.8335492424,45.4778333333,45.0225833333,48.40725,46.0202175926,44.79525,50.85325
237.41,43.8078333334,41.5509166666,44.76275,44.8688888889,44.1550833333,43.7197121212,44.1550833333,44.0681666667,46.8171666667,44.6689525463,44.1550833333,49.4503333333
237.79,42.6388333334,41.2498333333,43.5,44.2963333333,43.1111666667,40.1643674243,42.8334166667,44.2500833333,45.5278333333,43.3588090277,42.9445833333,47.6111666667
238.17,41.75325,41.6665833333,43.2579166667,41.7053333333,42.7661666667,39.3651060606,41.9269166667,43.5474166667,45.0519166667,44.0325115741,42.10075,46.9328333333
238.54,39.5479166667,40.1129166667,41.6949166667,38.4556666667,40.4520833333,36.3289318182,39.774,39.548,42.1751666667,42.1190219907,40.1411666667,44.80225
238.92,37.8691666667,36.84075,39.89975,36.533,38.2385,34.4866401515,37.843,38.0536666667,39.39875,40.5832233796,38.212,43.24875
239.29,35.4829166666,33.174,37.6594166667,31.7055555555,34.0499166666,31.3586818182,35.5625833333,36.0136666667,36.3324166667,38.5929490741,35.0051666666,40.2600833333
239.67,34.7531666667,31.4945833334,36.4293333334,29.4846666667,32.2859166667,31.6436742424,34.4738333333,36.2663333333,35.73075,38.3142638889,33.9851666666,39.3389166667
240.04,32.5794166666,28.7100833333,33.4523333333,27.9628888889,30.4761666667,30.0404242424,32.4405833333,33.234,34.0279166667,36.7807997685,31.78575,37.004
240.42,29.8625833333,25.3780833333,30.3265,24.6964444444,27.4741666667,27.9600113636,29.6219166667,29.8454166666,30.9620833333,33.9193020833,29.12375,33.5395
240.79,24.53525,19.6408333333,24.56625,18.3188888889,21.9485833333,22.9518106061,23.2496666667,23.4511666667,25.3871666666,28.1607118056,22.6145,27.4628333333
241.17,22.9963333333,18.6704166667,22.6246666667,16.2773333333,19.97075,22.1614166667,21.3508333333,21.66925,23.6598333333,26.3069085648,21.78875,25.3184166667
241.54,21.6853333333,16.4449166667,21.0433333333,14.9237777778,18.1721666666,20.4858181818,19.6078333333,19.5494166666,22.32725,24.5637523148,20.2148333334,23.5294166667
241.92,19.6730833333,14.3355833333,18.4388333334,12.4893333333,15.728,18.4360378788,17.3628333334,16.5821666667,19.9366666667,22.4379872685,17.5949166667,21.403
242.29,19.69175,14.1618333333,17.3411666667,12.7295555555,14.98075,17.6619924242,17.20625,16.368,19.1908333333,21.3876898148,17.0905,21.1271666667
242.67,19.9528333333,13.7618333333,16.712,12.854,14.951,17.685844697,16.99325,16.9481666666,19.2809166667,21.3540277778,16.6394166667,20.5791666667
243.05,19.6635,13.93275,16.0093333333,12.3728888889,14.6863333333,17.4114545454,16.6140833333,16.75425,19.1729166666,21.2064085648,16.2284166667,20.0754166667
243.42,19.5891666667,14.1033333333,16.174,12.6698888889,14.7545,17.3919356061,16.4745833333,16.6915833333,19.19675,21.0892962963,16.032,19.923
243.80,19.2970833333,14.028,16.06025,12.4112222222,14.4460833333,17.1676666667,16.1586666667,16.1750833333,18.6251666666,20.5494328703,15.64225,19.5263333333
244.17,19.9773333333,14.5268333333,16.5535,12.8875555556,14.8095,17.6330189394,16.8444166667,16.24675,18.8550833333,21.0108842592,16.4083333334,19.9209166667
244.55,20.0376666667,15.46725,16.549,13.0553333333,15.1300833334,17.4473409091,16.9253333333,16.0238333333,19.2458333333,21.2138993056,16.3375,19.78675
244.92,19.412,15.5178333333,16.36075,13.0905555556,14.6000833333,17.1066628788,16.4578333333,15.80875,18.9795,20.7794120371,16.19675,19.248
245.30,18.6184166666,15.061,15.843,13.0954444444,14.11275,16.3714734849,16.099,15.5245833333,18.63925,20.0238738426,15.5454166667,18.8191666667
245.67,18.09725,14.8924166666,15.536,13.0851111111,13.837,15.8524507576,15.561,15.36725,18.1223333333,19.2579872685,14.98625,18.5158333334
246.05,17.56,14.9425,15.24775,13.1464444444,13.7719166667,15.4198977272,15.2759166667,15.23625,17.81425,18.6581134259,14.5975,18.5324166667
246.42,16.543,14.4365,14.5755833334,12.5668888889,13.2725833333,14.6326666667,14.5705833334,14.6324166667,17.1611666667,17.8224560185,13.8286666667,17.9026666667
246.79,15.39625,13.5854166667,13.7325,11.6294444445,12.37675,13.8133598485,13.6804166667,13.5286666667,16.1405,16.8060578704,12.903,17.3209166666
247.17,14.89875,13.1975,13.33525,11.2592222222,11.7625833333,13.266,13.0774166667,12.9753333333,15.6184166667,16.1762025463,12.37575,17.1774166667
247.54,14.7728333333,13.3240833333,13.0994166667,11.2411111111,11.5531666667,13.2476287879,12.8325833333,12.7054166667,15.49725,16.0781192129,12.2774166667,17.0564166667
247.92,14.5875,13.3269166666,12.725,11.1218888889,11.2843333333,12.8661969697,12.3936666667,12.4140833333,15.2299166667,15.8199699074,12.11925,16.9451666667
248.29,13.862,12.9460833333,12.1026666667,10.4923333333,10.6495833333,12.2283068182,11.7474166667,12.0379166667,14.5316666667,15.1290451389,11.33175,16.348
248.67,13.64325,12.6599166667,11.8666666667,10.1882222222,10.1545,12.0139204545,11.36475,11.9515833333,14.0115,14.7717523148,11.0570833333,16.2054166667
249.04,13.8098333333,12.7185833333,11.869,10.3226666667,10.2865,11.9092121212,11.5441666667,12.12725,14.0680833333,14.7512384259,11.1610833333,16.3585
249.42,14.27875,13.3640833334,12.4935,10.9175555556,10.86625,12.3389962121,11.9614166667,12.5726666667,14.5383333333,15.1828865741,11.6665833333,16.9394166667
249.79,14.3756666667,13.7306666667,12.6825833333,10.9845555556,10.9515,12.4796287879,12.104,12.78225,14.575,15.4870034722,11.7150833333,17.0745833333
250.17,14.5091666667,13.6656666667,12.6943333333,10.9542222222,10.905,12.7054318182,12.2239166667,12.95,14.5298333333,15.6485277778,11.6514166667,16.9476666667
250.54,15.2340833333,14.1895833333,13.3859166667,11.3953333333,11.4666666667,13.5244166667,12.4944166667,13.4130833334,15.2121666667,16.2097835648,11.96425,17.33925
250.92,15.7019166666,14.92325,13.5923333334,11.8627777778,11.8665833333,13.7975416667,12.8370833333,13.7494166667,15.7658333333,16.5355891204,12.0873333333,17.6314166667
251.29,15.64,15.5071666667,14.07,11.9887777778,12.4094166667,13.8657045455,13.1763333333,14.076,16.0203333333,16.8492210648,12.0471666667,17.5664166667
251.66,15.8779166667,15.67925,14.4126666667,12.386,13.00925,14.2211893939,13.4376666667,14.6051666667,16.1575833333,17.208806713,12.1274166667,17.772
252.04,15.5808333333,15.2854166667,13.8845833333,12.1477777778,13.1008333333,13.8984962121,13.14575,14.35375,16.1205,17.0445729167,11.6550833333,17.4248333333
252.41,15.8326666667,15.13675,13.98725,12.4858888889,13.4094166667,14.0148787878,13.1271666666,14.36825,16.5746666667,17.2376840278,11.8530833333,17.4744166667
252.79,15.8259166667,14.9455,14.0914166666,12.7478888889,13.87775,14.1527803031,13.3238333333,14.4115833333,17.047,17.3045011574,11.9429166667,17.4075
253.16,16.4465833333,15.2189166667,14.5783333333,13.4418888889,14.2248333334,14.6527992424,13.7244166667,14.88525,17.5406666667,17.9005219908,12.35,18.0943333333
253.54,16.0189166667,14.6760833333,13.6709166667,12.7753333333,13.63025,13.9485378788,13.374,14.4805,17.0985,17.5401319444,11.82175,17.6655
253.91,16.5918333333,15.2536666667,14.011,13.3747777778,14.18075,14.4592727273,13.8955833333,14.9346666667,17.78025,18.1381203704,12.381,18.17425
254.28,17.5489166667,16.6668333333,14.9435,14.5665555555,15.2673333333,15.0875757576,14.7434166667,15.681,18.96175,19.1284340278,13.6061666667,19.1343333333
254.66,17.9095833333,17.3205833333,15.2944166666,15.134,15.69675,15.3295416667,15.431,16.3219166667,19.4324166667,19.7122534722,14.612,19.85625
255.03,18.849,18.3856666666,16.5845,15.8444444444,16.9805833333,16.0247007576,16.659,17.6608333333,20.4856666667,20.5762268518,15.8745,21.0163333333
255.41,19.2973333333,17.9741666666,16.4381666667,16.2571111111,17.3360833334,16.269655303,17.17075,17.7930833334,20.89625,20.5665439815,16.1309166667,21.1798333333
255.78,19.3714166666,18.2260833333,16.7154166667,16.3635555555,17.53575,16.5148636364,17.6981666667,18.0149166667,21.4505833334,20.582431713,16.60175,21.5643333333
256.15,20.1821666667,19.2395,18.4324166666,17.2045555556,18.1289166667,17.6588068182,19.0955,19.0956666667,22.04375,21.1962731481,17.6813333333,22.5791666667
256.53,20.36775,19.90225,18.81575,17.7323333333,18.4046666667,18.0459318182,19.6539166667,19.5685,22.2455,21.4454282407,18.0941666667,23.3550833333
256.90,19.2406666667,19.1975,17.8314166667,16.8344444445,17.0118333333,16.9127537879,18.7734166667,18.3131666667,20.7363333333,20.4907650463,17.42175,22.56275
257.28,17.58875,17.983,16.4194166667,15.4682222222,15.711,15.5139810606,17.5688333333,16.92075,19.186,19.2266770833,16.3593333333,21.1374166667
257.65,15.8581666667,16.0960833333,14.6934166667,13.6393333334,13.6768333334,14.1011439394,15.66225,14.9785833333,17.3204166667,17.2753935185,14.5804166666,19.1333333333
258.02,14.9626666667,14.9575833333,13.79225,12.7475555556,12.8341666667,13.2436439394,14.4188333333,14.0098333333,16.0245,15.9938379629,13.7040833334,18.1166666667
258.40,13.59375,13.3781666666,12.336,11.4286666667,11.4510833333,12.2024318182,12.9603333333,12.7448333333,14.663,14.5413402778,12.22825,16.9091666667
258.77,13.0178333333,12.52375,11.6095,10.6767777778,10.7580833333,11.6920909091,12.0840833333,11.82525,13.9240833333,13.8450856482,11.36625,16.1838333333
259.15,12.4771666667,11.5263333333,10.88425,10.166,9.75091666665,11.0721477273,11.1404166667,11.0421666667,13.11925,13.2356435185,10.55075,15.3404166667
259.52,12.1670833333,11.1854166667,10.5576666667,9.76844444443,9.32749999999,10.6235909091,10.64375,10.6596666667,12.7214166667,12.9059872685,10.30275,14.9235833334
259.89,12.2884166667,11.1259166667,10.384,9.66466666668,9.47174999999,10.4499924242,10.5655833333,10.7474166667,12.75925,12.9241967593,10.363,14.91725
260.27,12.20375,11.0133333333,10.0326666667,9.56977777779,9.54675000001,10.2891136364,10.2886666667,10.6999166667,12.78475,12.9277442129,10.2024166667,14.7745833333
260.64,12.3333333333,11.17075,10.1708333333,9.58744444445,9.71424999999,10.4674810606,10.4315833333,10.8265,12.944,13.0649085648,10.2381666667,14.8205833334
261.01,12.5914166667,11.4468333333,10.4259166667,9.75355555555,10.0853333333,10.7957765152,10.6029166667,11.0163333333,13.3986666667,13.3165162037,10.3836666666,15.0860833333
261.39,12.86225,11.7028333333,10.6800833333,9.94433333333,10.3475833334,11.0224659091,10.7255833334,11.1460833333,13.6378333333,13.447869213,10.45875,15.246
261.76,13.33675,12.13775,11.244,10.3545555555,10.8745,11.3585492424,11.13625,11.6456666667,14.1226666666,13.9272164352,10.8715,15.84
262.13,13.8889166667,12.6285833333,11.8575833333,10.948,11.469,11.9919280303,11.7779166667,12.2645833334,14.8616666667,14.5929953704,11.42925,16.422
262.51,14.79875,13.4703333333,12.8385833333,11.6153333333,12.28275,12.7461477273,12.6085833334,13.0755833334,15.73925,15.4762106482,12.3520833333,17.1830833333
262.88,15.3236666667,14.1814166667,13.56175,12.2665555556,12.9960833333,13.2507462121,13.1820833334,13.8911666667,16.4805,16.2199722222,13.0318333334,17.7661666667
263.25,16.0398333333,15.11725,14.4079166667,13.0031111111,14.1201666667,13.9853636364,13.9308333333,14.609,17.4394166667,17.0481481482,13.9860833333,18.5904166667
263.63,16.6753333333,16.2309166667,14.96675,13.6856666667,14.8706666667,15.0402045454,14.6399166667,15.32425,18.1528333333,17.7981087963,14.7315833333,19.151
264.00,16.9398333333,16.6524166667,15.1359166667,14.1825555556,14.87175,15.4022878788,14.7964166666,15.44675,18.287,18.0559768518,14.84825,19.2858333333
264.37,16.88775,16.68125,15.11775,14.3491111111,14.6703333333,15.4652689394,14.7785,15.38325,18.0480833333,17.929400463,14.808,19.27725
264.75,16.1793333333,15.6715,14.39475,13.7313333333,13.8419166667,14.4291818182,13.7060833333,14.4803333333,17.2849166667,17.0354629629,14.2239166667,18.5615833333
265.12,16.0865,15.0259166666,14.06575,13.372,13.4803333333,14.0452840909,13.1603333333,14.37075,16.8268333333,16.7520324074,14.14075,18.1324166667
265.49,15.3451666666,14.1566666667,13.1459166667,12.5312222222,12.80075,13.3628068182,12.3816666667,13.6440833333,16.15375,16.2046574074,13.5405,17.3866666667
265.87,15.0864166666,13.9625,12.92025,12.6158888889,12.776,13.2400378788,12.1516666667,13.3476666666,15.8741666666,15.9449641204,13.2131666667,16.902
266.24,14.30225,13.2014166667,12.15625,11.6191111111,11.8265,12.2197651515,11.44075,12.2723333333,14.869,15.1013321759,12.2445,16.1695833333
266.61,13.5835833333,12.4503333333,11.3940833333,10.9366666667,11.0193333333,11.5085719697,10.7665833333,11.5024166667,13.9580833333,14.3116956019,11.3625,15.5245
266.98,13.0890833333,11.4785833333,10.7023333333,10.364,10.226,10.7307348485,10.1420833333,10.5963333333,13.15075,13.5048275463,10.6758333333,14.6945833333
267.36,12.65825,11.0810833333,10.4400833333,9.88022222221,9.82491666666,10.4350378788,9.94008333332,10.41875,12.6196666667,13.0809942129,10.1668333333,14.2394166667
267.73,12.8486666667,10.9604166667,10.7403333333,9.94922222222,10.0845833334,10.3235984849,10.0473333333,10.6615833333,12.9233333333,13.2902118056,10.1553333333,14.3633333333
268.10,12.59525,10.8183333333,10.7859166666,9.74588888888,10.0939166667,10.1098636364,9.99658333332,10.4905,12.89475,13.1562939815,10.03725,14.18975
268.48,12.4299166667,10.7720833333,10.7479166667,9.50388888889,10.0913333333,9.92967803031,9.89108333334,10.2394166667,12.86625,13.1082384259,9.90708333332,14.0638333333
268.85,12.89725,11.2251666667,11.186,9.93077777779,10.6783333333,10.6036363636,10.4581666667,10.7845,13.3458333333,13.7797418981,10.2928333333,14.2785
269.22,12.57325,11.01475,11.0264166667,9.75188888889,10.6264166667,10.2989810606,10.44925,10.64925,13.21175,13.6198287037,9.87608333332,14.0195833333
269.59,12.8424166667,11.4055,11.47275,10.1981111111,11.0461666667,10.6726666667,10.9265,11.0051666667,13.55325,14.0783900463,10.122,14.4215
269.97,12.9095,11.53225,11.54325,10.2102222222,11.1833333333,10.7197159091,11.0694166667,11.1943333333,13.6881666667,14.2909386574,10.27975,14.6174166667
270.34,12.6945833333,11.487,11.289,10.1882222222,11.1266666667,10.6854772727,10.8995833333,11.0835,13.603,14.0518946759,10.1175,14.3778333334
270.71,13.1075833333,11.76,11.71475,10.5912222222,11.4988333333,10.9326666667,11.1889166667,11.51975,14.0235,14.3779050926,10.5376666667,14.69575
271.09,13.22675,11.9138333333,11.97425,10.6064444444,11.6391666667,11.2448030303,11.3443333333,11.696,14.2316666667,14.4407523148,10.6175833333,14.9083333333
271.46,13.4694166666,12.13675,11.9714166667,10.8645555556,11.7086666667,11.4494886364,11.4883333333,11.7544166667,14.4941666667,14.7036331019,10.8495,15.15575
271.83,13.42325,12.1011666667,11.894,11.0484444444,11.64925,11.5522575758,11.57375,11.6805,14.3433333333,14.7346967592,10.8735,15.26625
272.20,13.4125,12.1028333333,11.8359166667,11.1071111111,11.7041666667,11.6826174242,11.6243333334,11.7070833333,14.302,14.7589305556,11.04775,15.3200833334
272.58,13.4645,12.1436666667,11.83675,11.155,11.6934166667,11.8159772727,11.89625,11.7560833333,14.36775,14.6920196759,11.2045833334,15.328
272.95,13.337,12.031,11.7403333333,11.0281111111,11.45825,11.6308030303,11.7463333333,11.5859166667,14.2003333334,14.5222638889,11.1080833333,15.50925
273.32,13.5015833334,12.289,11.959,11.2736666667,11.5669166667,12.0144204546,11.9531666667,11.6618333333,14.4049166666,14.6792824074,11.52525,15.787
