wavelength,Back_SalCinm,Belly_SalCinm,Breast_SalCinm,Crissum_SalCinm,Crown_SalCinm,DorTail_SalCinm,Patch10_SalCinm,Rump_SalCinm,Throat_SalCinm,WingTip_SalCinm
813.54,7.95699999999,47.6366666667,2.83558333333,51.9289166666,5.94141666667,8.15008333333,30.8255833334,7.28208333334,8.04391666667,9.45216666667
813.85,8.80533333334,48.24675,3.60316666667,52.8131666667,7.08099999999,9.39308333334,31.7919166666,8.45858333333,9.25800000001,10.12525
814.15,9.42824999999,49.0505,4.27325,54.0891666667,7.55825000001,10.1161666667,32.5388333333,9.3605,9.9225,10.8333333333
814.46,8.74624999999,48.2238333334,3.725,53.0913333334,7.00841666666,9.60058333333,31.7875833333,9.21658333332,9.60075,10.7238333333
814.76,8.30425,48.2809166667,3.18566666667,52.875,6.556,9.16875000001,31.216,8.93549999999,8.85758333333,10.3048333333
815.07,8.793,48.80275,3.31416666667,53.6685,7.41374999999,9.97124999999,31.0248333333,9.55924999999,9.08991666667,10.498
815.37,8.74091666668,49.4763333333,2.92016666667,54.16175,7.20791666666,10.1280833333,31.0146666667,9.61383333334,9.35191666666,9.77883333333
815.68,8.55516666666,49.1029166667,2.334,53.7325833333,6.983,9.78008333332,29.9189166666,9.01808333333,8.69016666666,9.182
815.98,9.77024999999,49.8083333333,3.74516666667,54.5113333334,8.59191666667,10.9195833333,30.6226666667,10.1053333333,9.82775000001,10.201
816.29,10.7903333333,49.617,4.61508333333,54.4283333333,9.79983333333,11.6218333334,30.96975,10.73425,10.6221666667,10.9305
816.59,12.031,50.082,5.92883333333,55.3005,11.5118333333,12.8051666667,32.0674166667,11.8851666667,11.7303333333,11.93075
816.89,13.22325,49.57825,7.00758333333,54.76075,12.5860833334,13.6708333334,32.4983333333,12.87025,12.7841666667,13.292
817.20,14.0588333333,49.638,8.11941666666,54.2366666667,13.35975,13.919,32.4119166667,13.5243333334,13.21175,14.0425
817.50,14.1405,49.4915833333,8.28575,53.543,13.3220833333,13.8863333333,32.3164166666,13.6558333333,13.1316666667,13.9975
817.81,14.5423333334,50.0468333333,8.91125000001,54.22525,14.0503333333,14.6674166667,33.0054166666,14.0269166667,13.1599166667,14.2379166666
818.11,14.4749166666,49.7755,8.6175,54.1366666667,13.8315833334,14.3775,32.3309166667,13.697,12.97125,13.9363333334
818.41,13.48275,49.1659166667,7.61541666667,53.4523333333,12.5035,13.5045,31.7594166667,12.70675,12.0103333333,13.1345833334
818.72,12.685,48.3621666667,6.88716666667,52.1246666667,11.4446666667,12.46575,30.695,11.6708333333,11.1499166667,12.5615833333
819.02,12.3680833333,48.4814166667,6.80175,52.3358333333,11.345,12.2973333333,30.6691666667,11.60875,11.3835,12.4003333333
819.33,11.4680833333,48.3381666667,5.89675,52.3716666667,10.2318333334,11.1248333333,29.78475,10.563,10.5630833333,11.5565833333
819.63,10.9781666667,48.45475,5.52266666667,52.3335,9.88391666666,10.4595833333,29.0865,10.0965833333,10.1430833333,10.9053333333
819.93,10.27325,48.6518333333,4.82275,52.25575,9.06758333333,9.71708333334,28.24775,9.46341666666,9.58791666667,10.3221666667
820.24,9.75049999999,48.5185,4.48216666666,52.3015833333,8.54866666668,9.28558333333,27.34325,8.95699999999,9.31591666666,9.81116666666
820.54,9.50666666667,48.3978333334,4.17141666667,52.6466666666,8.17541666667,9.10374999999,26.9053333333,8.70733333334,9.12308333332,9.50683333334
820.85,9.74433333334,48.8629166667,4.48483333334,53.0378333333,8.61841666667,9.13566666667,26.7599166667,8.94183333333,9.52866666667,9.70849999999
821.15,9.82566666666,49.0779166667,4.55183333333,53.3049166667,8.78824999999,8.98083333333,26.6536666667,9.14208333333,9.69100000001,9.80650000001
821.45,9.97424999999,49.41525,4.65083333333,53.5410833334,8.92675,9.13466666667,26.76325,9.34433333333,9.79883333334,10.0279166667
821.76,10.2463333333,49.4255,4.95158333333,53.4695,9.23141666666,9.36575,26.7940833333,9.66966666667,10.1234166667,10.2851666667
822.06,10.6018333333,49.66475,5.34533333333,53.7509166667,9.6435,9.68316666667,27.024,10.1036666667,10.3971666667,10.6074166667
822.36,10.8681666667,50.0051666667,5.53291666667,54.0060833333,9.80124999999,9.74900000001,27.1653333333,10.32875,10.48475,10.771
822.67,10.9046666667,50.015,5.57591666667,53.9789166667,9.79325,9.73416666666,27.1314166667,10.338,10.51575,10.7795833333
822.97,11.0066666667,50.4170833333,5.72641666667,54.3710833333,9.88633333333,9.81641666667,27.406,10.4890833333,10.6985,10.9438333333
823.27,11.08825,50.5499166666,5.86458333333,54.4101666667,9.99200000001,9.89425,27.4931666667,10.5733333333,10.8214166667,10.9155833333
823.58,11.1661666667,50.88375,5.86783333333,54.6791666666,10.12275,9.94633333333,27.71725,10.6756666667,10.8686666667,10.97325
823.88,11.1495833333,51.0100833333,5.8445,54.57175,10.1886666667,9.90241666667,27.8026666667,10.70825,10.8790833333,11.0240833333
824.18,10.9335833333,50.8029166667,5.57333333334,54.3808333333,9.88149999999,9.72816666667,27.8345,10.427,10.5886666667,10.8654166667
824.49,10.9885833333,50.9685,5.64041666666,54.4685833333,9.81191666669,9.84708333332,28.0671666667,10.4084166667,10.7898333333,10.87875
824.79,11.028,51.0938333334,5.94508333333,54.46775,9.82858333334,9.98308333334,28.3121666667,10.5595,10.9660833333,10.8631666667
825.09,11.1943333333,51.753,6.168,54.8694166667,10.00775,10.1649166667,28.7248333333,10.8070833333,11.0848333333,11.00075
825.39,10.9853333334,51.7921666667,5.974,54.87575,9.73941666667,10.0108333333,28.7475,10.6023333333,10.9403333333,10.9219166667
825.70,11.0359166666,51.5626666667,6.15691666667,54.81025,9.90858333332,10.2438333333,28.7768333333,10.776,11.12675,11.0485833333
826.00,10.9261666667,51.3124166667,6.06133333333,54.63675,9.84783333334,10.2653333333,28.71575,10.8973333333,11.0704166667,10.9773333333
826.30,10.6431666667,50.8673333334,5.67558333333,54.2755,9.56774999999,10.10075,28.25525,10.7213333333,10.744,10.6335
826.61,10.7608333333,50.6949166667,5.73291666667,54.19275,9.77550000001,10.2518333333,28.2366666667,11.0055833333,10.6891666667,10.81625
826.91,10.7746666667,50.4359166667,5.79691666667,53.97825,9.82433333333,10.2504166667,28.16225,11.0631666667,10.6370833333,10.8239166666
827.21,10.396,50.1195,5.44833333333,53.661,9.44433333335,9.80908333333,27.84875,10.648,10.2435,10.3761666667
827.51,10.4578333334,50.1245833334,5.54308333333,53.6641666667,9.57041666667,9.89308333332,27.9245,10.8343333333,10.4006666667,10.4308333333
827.82,10.3074166667,49.8299166666,5.478,53.37225,9.40875,9.68308333333,27.58125,10.7270833333,9.95008333334,10.283
828.12,10.4013333333,49.6286666666,5.31883333334,53.4766666666,9.53475,9.57475,27.5519166667,10.64875,9.91324999999,10.26625
828.42,10.03275,49.0801666667,4.84083333334,53.4611666667,9.19458333332,9.144,27.35425,10.3055,9.72483333333,9.81833333333
828.72,9.77974999999,48.9075833333,4.49983333333,53.47925,8.89416666668,8.8605,27.3658333333,10.0795,9.53525,9.40041666666
829.02,9.24300000001,48.1994166666,3.79033333333,53.05625,8.241,8.56408333333,27.2439166667,9.35833333332,9.06741666666,8.79975000001
829.33,9.12033333331,47.8233333333,3.37741666666,52.7538333334,7.90416666667,8.52241666667,27.4115,9.06408333333,8.75241666667,8.46108333333
829.63,9.09333333333,47.044,3.13625,52.0158333333,7.84358333333,8.64316666666,27.286,8.77825,8.50233333333,8.31641666667
829.93,8.92283333333,46.3329166667,2.99691666667,51.2473333333,7.533,8.56291666667,27.2151666666,8.31483333334,8.71183333332,8.15958333333
830.23,7.644,45.74725,1.88191666667,50.71,6.13458333333,7.25808333333,26.6128333333,7.09266666667,7.651,6.92033333333
830.54,8.05533333333,46.2728333333,2.45725,51.70575,6.69533333333,8.14541666666,27.4648333333,7.47666666668,7.95000000001,7.35641666666
830.84,7.45833333333,45.769,1.67,51.4610833333,6.08550000001,7.51433333334,27.1354166667,6.84000000001,6.82408333333,6.52691666666
831.14,7.17691666667,45.9318333333,1.09908333333,51.9193333333,5.99566666667,7.36541666667,27.5016666667,6.32383333334,6.53708333334,6.21716666667
831.44,7.23016666666,46.31225,1.20783333333,51.8036666667,5.70050000001,7.39133333333,27.8018333333,6.35266666667,6.69891666666,6.40075
831.74,7.63200000001,46.6148333333,1.67725,51.1894166667,5.76408333334,7.63183333333,27.577,6.229,6.45766666666,6.839
832.04,7.95458333334,47.027,2.09391666667,51.5080833334,6.48949999999,7.76858333334,27.4801666667,6.71825000001,6.44649999999,7.26133333333
832.35,7.96433333334,47.57125,1.95916666667,51.5431666667,6.70949999999,7.347,27.0933333334,6.84374999999,6.23991666667,7.36708333333
832.65,8.17800000002,48.2288333333,2.61625,51.8455,7.51941666667,7.57533333333,26.8455,7.37641666667,6.71766666667,7.84241666666
832.95,7.9685,48.8463333333,2.45991666667,52.3126666667,7.55049999999,7.1445,26.9125833333,7.17399999999,6.8915,7.79191666666
833.25,8.39483333333,49.519,2.87475,53.0873333334,8.00891666667,7.39933333333,27.18125,7.51675000001,7.12525,8.26058333334
833.55,9.14391666666,49.7405,3.62358333334,53.2899166667,8.8365,8.38108333333,27.5641666666,8.28025000001,7.68708333333,9.075
833.85,9.7865,50.2001666667,3.90208333334,53.548,9.1035,8.64658333332,27.937,8.68758333333,8.21533333334,9.56550000001
834.16,10.5996666667,50.93375,4.60825,54.0228333334,9.70116666666,9.23675000002,28.32125,9.29749999999,8.9795,10.2260833333
834.46,11.0184166667,51.4210833333,5.16783333333,54.1261666667,10.0980833333,9.65800000002,28.3676666667,9.83516666666,9.30925000001,10.8463333333
834.76,11.1299166667,51.4578333334,5.30391666667,54.2339166666,10.3288333333,9.98241666666,28.3135833333,10.1580833333,9.41875000001,11.0421666667
835.06,11.2503333333,51.7458333333,5.22125,54.7874166667,10.4910833333,10.231,28.4915833334,10.3883333333,9.47733333334,11.0496666667
835.36,11.37925,51.4658333333,5.21341666667,54.2723333333,10.324,10.438,28.4963333334,10.4038333333,9.77066666667,10.9401666667
835.66,11.7978333333,51.9178333333,5.72875,55.1720833333,10.5976666667,10.9131666667,29.0893333333,10.8636666667,10.0965,11.2844166667
835.96,11.95675,51.58575,5.506,55.2699166667,10.3980833333,10.8703333333,29.08225,10.7489166667,9.88533333334,11.51825
836.26,12.2605,51.9819166667,6.09333333333,55.4008333333,10.5659166667,11.5605833334,29.42075,11.6195,9.82166666667,12.0910833333
836.57,11.5759166667,51.2645833333,5.14741666667,54.5801666667,9.65475000001,11.0651666667,29.037,11.3406666667,8.97383333333,11.45425
836.87,11.456,50.99025,4.90708333333,54.14875,9.09174999999,10.8760833333,29.1131666667,11.27775,8.90433333333,10.8761666667
837.17,10.3609166667,49.9418333333,4.18125,52.7065833333,8.12975,10.1280833333,28.2500833333,10.16675,7.99383333332,9.41991666667
837.47,10.4885,49.1481666667,4.772,51.8678333333,8.28200000001,10.9298333333,28.7048333333,10.2525,8.58991666668,9.99583333332
837.77,11.7264166667,49.0076666667,5.8365,51.5045,9.09091666667,12.1426666667,29.9190833333,11.2888333333,9.97633333333,10.7233333333
838.07,11.4375,48.43125,5.35158333333,50.8455,8.67816666667,11.671,29.82875,10.9479166667,9.21241666666,10.3025833334
838.37,11.9015,47.4734166666,6.39416666666,49.6231666667,9.36391666667,11.8350833333,30.0975,11.2920833333,10.1174166667,10.7825
838.67,12.38125,48.05525,7.59850000001,50.5653333333,10.41375,12.5508333333,30.9701666667,11.8724166667,11.1489166667,11.6236666667
838.97,11.1895833333,47.043,6.72049999999,48.7903333333,10.1140833333,11.7383333333,30.58925,10.8983333333,10.5735,10.8420833333
839.27,11.4835,47.92225,7.52891666667,48.90525,10.858,12.08675,31.4679166667,11.1708333333,11.4499166667,10.9919166667
839.57,12.1394166667,47.6809166667,7.46791666666,49.05675,11.1851666667,12.4611666666,31.8355,11.1851666667,11.9285,11.5069166667
839.87,11.9535833333,47.2296666667,7.36191666666,48.8520833333,11.0264166667,12.2405833333,31.4681666666,10.7175,11.5231666667,11.3685833333
840.17,10.8611666667,46.4764166666,5.6375,47.9978333334,10.4920833333,11.2528333333,30.7046666667,9.27299999999,10.35825,10.3469166667
840.47,11.8193333334,46.6355833333,6.27483333334,48.7385,11.8415833333,12.37275,31.68425,10.403,11.2770833333,11.7419166667
840.77,11.605,46.8080833333,5.65433333333,49.1221666667,12.0610833333,12.4143333333,31.8173333333,10.27125,10.4994166667,11.2746666667
841.07,10.5214166667,45.1581666667,4.37625,48.2656666667,11.499,11.6270833333,31.1221666666,9.10158333335,9.13641666667,10.5449166667
841.37,10.4586666667,45.4130833334,4.93525,48.5110833333,12.2478333333,12.0438333333,31.5080833333,8.81358333333,9.71425000001,10.8068333333
841.67,10.3820833333,46.0155833334,4.82666666666,49.0324166667,12.2046666667,11.9155833333,32.3025833333,8.83616666666,9.90450000001,11.1236666667
841.97,10.4329166667,45.1658333333,4.31566666666,48.3151666667,12.0269166667,11.8195833333,32.19275,8.64441666665,9.13691666667,11.042
842.27,11.4734166667,45.6924166667,5.56908333333,48.685,12.4934166667,13.1374166666,32.4610833333,9.87641666668,9.47391666666,11.67475
842.57,12.6766666667,46.5053333333,6.53658333333,49.2643333333,13.5116666667,14.7,33.9699166667,11.1348333333,10.4979166667,12.8325
842.87,12.4999166666,46.5625833333,6.75599999999,48.9286666667,13.4820833333,14.70225,33.6755833333,10.7738333333,10.65475,11.9641666667
843.17,13.1159166667,47.48875,6.94175,50.1439166667,14.2675,15.0353333333,35.2206666667,10.7005833333,11.8201666667,11.9480833333
843.47,14.5505833333,48.13,8.89099999999,51.378,15.35425,16.4533333333,36.811,11.9094166667,13.7139166667,13.9108333334
843.77,12.2093333333,47.2514166667,6.69483333333,49.7710833333,12.5439166667,14.02375,35.659,9.54891666666,11.68075,11.1345
844.07,12.0931666666,46.8546666666,6.97758333333,49.3313333334,11.2618333333,13.72025,35.6291666667,9.81566666667,11.8401666667,10.5206666667
844.37,12.74725,48.8013333334,7.28683333333,50.1140833333,11.3775833333,14.612,36.8149166666,10.4451666667,12.7093333333,10.8066666667
844.67,9.89458333333,47.06,3.30483333333,48.2968333333,7.05600000001,11.2124166667,34.7729166667,7.84675,9.712,7.62366666667
844.97,5.40791666667,45.54525,-1.75091666667,46.3873333333,2.6595,6.915,31.53825,3.50175,4.8315,2.41575
845.27,2.76966666667,46.824,-4.107,47.30175,0.191,5.44424999999,31.447,1.55208333333,3.0325,0.0955000000017
845.57,1.77508333333,47.0660833333,-4.51191666667,47.6824166667,0.0244999999992,5.10366666667,32.1251666667,1.28208333333,3.35316666667,-0.542416666668
845.87,1.01925,46.84,-5.91233333332,48.2415,-1.4525,4.25583333332,33.0021666667,-0.203916666668,0.968416666676,-1.93683333333
846.17,1.10075000001,45.7023333333,-6.89199999999,48.7159166667,-2.51575,2.80400000001,34.8533333334,-0.393083333333,-0.05225,-1.62466666667
846.47,1.90066666668,45.3905833333,-5.39091666667,48.95825,-1.82316666667,4.50508333333,35.729,0.885166666682,1.11958333333,0.286166666665
846.77,-0.529583333341,45.931,-8.47258333332,49.30325,-3.84591666666,2.73133333334,35.9251666667,-0.585166666683,-1.42133333334,-2.36891666668
847.07,3.42166666667,49.0066666667,-3.8355,53.47675,1.29691666667,7.42275000001,38.6589166667,4.08383333332,3.03541666667,2.84233333332
847.37,4.42350000001,50.59925,-2.99666666668,55.3939166667,3.396,7.90524999999,39.8686666667,4.59475000001,4.36658333334,3.79566666666
847.67,0.392416666675,50.36225,-6.40099999999,53.23075,0.936,4.77066666666,38.134,1.35866666668,1.78133333333,0.332249999997
847.97,3.54675,51.3840833333,-2.278,52.94125,4.87300000002,8.07391666665,39.0426666666,4.64233333333,4.58483333333,4.12333333334
848.26,6.11291666668,49.4793333333,0.411166666667,51.9461666667,7.01741666666,10.3070833333,39.501,7.04491666667,6.41450000001,6.93541666666
848.56,7.33875,48.4140833333,-0.134250000002,49.2741666667,6.23666666667,9.11291666665,37.8764166667,5.96758333333,5.51066666668,6.58591666666
848.86,6.89849999999,48.0684166667,-1.26925,48.9514166666,4.71850000001,6.89833333334,37.362,4.00125,4.58058333333,6.09825000001
849.16,4.06783333332,45.8191666666,-3.78533333333,46.8079166667,2.57066666667,4.94333333333,34.8588333333,1.44058333332,4.18083333333,4.23724999999
849.46,4.06974999999,45.1826666667,-4.42975,44.9335833333,2.90691666667,6.69991666666,34.0254166667,1.27349999999,5.37108333333,3.40525
849.76,4.15308333333,45.0,-4.89075,43.388,2.95066666667,6.88516666667,33.4426666666,1.80333333333,4.50816666666,3.03275
850.06,4.81491666666,44.0210833333,-3.67733333333,43.0423333334,3.2805,7.38091666667,33.3598333333,2.77791666668,4.47074999999,4.41791666667
850.36,2.4115,41.6666666667,-6.56475,40.7288333334,0.107166666667,4.04608333333,30.8413333334,0.85758333334,1.39358333333,2.06333333333
850.65,-4.62966666667,36.9249166666,-14.1133333333,36.2233333333,-6.59383333333,-3.395,24.2143333333,-4.06858333333,-5.30316666664,-4.09674999999
850.95,-3.887,34.8434166667,-14.4295833333,36.9965833334,-7.55016666667,-5.25725,24.4965833333,-3.83108333333,-5.25725,-4.08291666668
851.25,-1.29066666666,36.2795833334,-13.1314166667,39.2818333333,-4.88208333333,-3.59141666666,26.7396666667,-1.90791666668,-4.04050000001,-2.24458333333
851.55,1.71149999999,39.506,-10.1291666667,41.8070833333,-2.21675,-0.729583333333,28.4231666667,1.09433333333,-0.954000000008,0.112166666658
851.85,0.0842500000075,38.9450833333,-9.87650000001,42.284,-1.85175,-0.897833333333,27.9180833333,1.99225,-0.42074999999,0.448916666668
852.15,7.4998340871e-12,39.0833333333,-9.77783333334,42.8333333333,-0.888916666665,0.333333333332,27.4165833333,3.08325,0.111083333326,1.30558333333
852.45,0.6475,41.554,-9.572,44.5383333333,-0.112666666667,1.29516666667,26.9145833333,4.67341666667,-0.760166666666,2.36483333333
852.74,0.53858333334,43.1405833334,-8.07816666666,45.0679166667,0.595333333335,-0.1985,26.2755,4.10991666666,-1.644,1.67208333333
853.04,0.288250000001,43.1949166667,-7.35308333334,46.4821666667,0.0287499999993,-1.06691666667,25.5766666666,3.25850000001,-1.55708333333,1.78783333334
853.34,3.94749999999,46.2570833333,-3.59641666666,49.7368333333,1.05275,1.43291666667,26.8713333333,6.19883333334,1.49116666666,3.85966666666
853.64,6.01683333334,45.5083333333,-1.55383333333,48.9265833333,3.55933333334,4.3785,26.6384166667,7.28816666667,3.44625,4.68933333334
853.94,6.50541666668,43.4676666667,-0.83325,47.4731666667,2.58058333333,5.43016666667,27.4999166667,6.37099999999,2.95708333334,4.54291666667
854.23,4.32941666667,39.5646666666,-1.07608333333,43.5435,0.375416666668,4.4045,24.3744166667,4.72966666666,0.650750000008,1.927
854.53,2.07083333333,37.4750833333,-2.19566666666,41.6915,-1.547,3.2185,22.7795,3.11875,0.0997499999925,-0.573916666667
854.83,0.19725,35.92225,-3.96941666667,40.6805,-2.66275,2.88458333333,22.4359166667,0.912416666667,-1.13433333334,-2.09575
855.13,1.23366666667,36.4803333333,-3.52458333332,42.2206666667,-1.96366666666,3.77641666667,24.6474166667,1.13291666668,-1.25874999999,-1.68675
