wavelength,Back_SalAlbm,Belly_SalAlbm,Breast_SalAlbm,Crissum_SalAlbm,Crown_SalAlbm,DorTail_SalAlbm,Patch10_SalAlbm,Patch11_SalAlbm,Rump_SalAlbm,Throat_SalAlbm,WingTip_SalAlbm
249.04,4.79933333333,6.65686666667,5.51006666667,6.28766666667,4.515,8.77360000001,5.64666666667,5.1616,5.77473333333,4.74073333333,8.43353333334
249.42,4.69506666667,6.54426666667,5.47,6.0948,4.47986666667,8.6529,5.54373333333,5.143,5.84146666667,4.636,8.3702
249.79,4.60433333333,6.56943333333,5.53206666667,6.018,4.27513333333,8.50656666666,5.43466666667,5.08066666667,5.67926666667,4.49773333333,8.19633333333
250.17,4.97946666667,7.1911,5.78426666667,6.53433333334,4.54846666667,8.91719999999,5.8622,5.4004,5.8926,4.8168,8.52006666666
250.54,5.02446666667,7.35583333333,5.7268,6.7728,4.7176,8.9084,5.83633333333,5.47446666667,6.03766666667,5.13813333334,8.56826666666
250.92,4.727,7.12913333333,5.38,6.52286666667,4.4976,8.31876666667,5.51986666667,4.97953333333,5.65986666667,4.7774,8.412
251.29,4.67766666667,7.05746666666,5.4022,6.27786666667,4.25206666667,8.18083333334,5.4552,4.79226666667,5.353,4.60413333333,8.19726666666
251.66,4.906,7.42656666667,5.7336,6.35833333333,4.2644,8.27743333333,5.31153333333,5.189,5.46333333333,4.9018,8.42306666667
252.04,5.37713333333,7.9927,6.12066666667,6.78273333333,4.8528,8.977,5.83706666667,5.8758,5.8242,5.6566,8.97920000001
252.41,4.73706666667,7.24266666667,5.41513333333,5.9278,4.23733333333,8.50930000001,5.2152,5.36713333333,5.43233333333,5.21946666666,8.3356
252.79,4.86533333333,7.38633333333,5.64686666667,5.90293333333,4.62693333333,8.61813333333,5.39946666667,5.6204,5.6512,5.60706666667,8.75919999999
253.16,4.98673333333,7.59753333333,5.66053333333,6.22786666667,4.9912,8.81003333333,5.69593333334,5.78013333333,5.96173333333,6.1082,9.01593333333
253.54,5.13526666667,8.02716666667,5.9054,6.51353333333,5.10366666667,9.1397,5.86473333333,5.9098,6.06306666667,6.42806666667,9.4368
253.91,4.76386666667,7.81236666667,5.50006666667,6.27326666667,4.8426,8.72683333333,5.57413333333,5.70373333333,5.79173333333,6.12046666667,9.13406666667
254.28,4.1566,6.72146666666,4.98206666667,5.3496,4.13266666667,8.12926666666,4.86746666667,5.0536,5.2494,5.6168,8.5182
254.66,3.96,6.25826666667,4.92733333333,5.0928,3.70426666667,8.06026666667,4.61133333333,4.86213333333,4.91726666667,5.3834,8.3006
255.03,3.93606666667,6.51473333333,5.22533333334,5.59213333333,3.8418,8.35163333333,4.7432,5.28826666667,5.2358,5.739,8.52726666666
255.41,4.00973333333,6.95306666667,5.499,6.2356,4.04793333333,8.57596666667,4.62066666667,5.70646666667,5.57,6.16453333333,8.77786666667
255.78,3.43266666667,6.2185,4.8228,5.91213333333,3.3986,8.03413333333,4.1986,5.13486666667,4.9758,5.50913333333,8.1194
256.15,2.90973333333,5.54586666667,4.1028,5.28953333333,2.67946666667,7.22839999999,3.24393333333,4.34453333333,4.41953333333,4.96686666667,7.51946666667
256.53,2.72333333333,5.63403333334,4.12473333333,5.21993333333,2.37733333333,6.98996666667,2.8426,4.01693333333,4.19866666667,4.99846666667,7.55733333333
256.90,3.52406666667,6.15953333333,4.86286666667,5.668,3.06946666667,7.5869,3.3622,4.74246666667,5.07706666667,5.58433333333,8.08366666667
257.28,3.76413333333,6.2142,5.16013333333,5.64153333333,3.10953333333,7.615,3.34546666667,4.87126666667,5.30933333333,5.34293333333,8.12513333333
257.65,3.59273333333,5.62943333334,4.70586666667,5.2288,2.83786666667,7.21263333333,3.33133333333,4.52453333333,5.09806666667,4.68486666667,7.81793333333
258.02,4.0894,6.1687,5.02353333333,5.59066666667,3.44973333333,7.93173333333,3.87146666667,4.85273333333,5.57606666667,5.01633333333,8.43686666667
258.40,4.1568,6.4417,5.13833333333,5.80406666667,3.67246666667,8.20589999999,4.3038,4.98513333333,5.7448,5.01333333333,8.66386666668
258.77,4.20986666667,6.70163333333,5.17786666667,5.81986666667,3.85106666667,8.32396666667,4.6412,5.12406666667,5.94393333333,5.0324,8.6894
259.15,4.5322,6.98603333333,5.4486,5.98226666667,4.09186666667,8.67320000001,5.07533333333,5.42006666667,6.19526666667,5.18053333333,8.79166666666
259.52,4.62426666667,6.90366666667,5.54833333333,6.0134,4.13273333333,8.78106666667,5.34946666667,5.47606666667,6.22326666667,5.27306666667,8.82273333334
259.89,4.71626666667,6.83733333333,5.64233333333,5.97973333333,4.10726666667,8.8459,5.43793333333,5.43173333333,6.16373333333,5.2152,8.91946666668
260.27,4.61873333333,6.71006666667,5.5718,5.84393333333,4.02673333334,8.69590000001,5.43553333333,5.2974,5.9822,4.90093333333,8.84486666667
260.64,4.84066666667,6.89013333333,5.68573333333,6.0508,4.2522,8.9277,5.68186666667,5.51873333334,6.18293333333,5.01953333333,8.99173333332
261.01,4.67053333333,6.79103333333,5.5238,6.0098,4.0642,8.76403333333,5.5802,5.41113333333,6.0194,4.84933333333,8.8882
261.39,4.428,6.59863333333,5.19726666667,5.81853333333,3.7516,8.47236666667,5.35513333333,5.10653333333,5.72586666667,4.53453333333,8.65086666667
261.76,4.271,6.47173333334,5.0402,5.65046666667,3.58333333333,8.3145,5.0608,4.99346666667,5.53626666667,4.40166666667,8.40519999999
262.13,4.0224,6.18973333333,4.91173333333,5.53626666666,3.31826666667,8.10736666667,4.931,4.88806666667,5.23913333333,4.24413333333,8.10293333333
262.51,4.14613333333,6.29813333333,4.95753333333,5.69233333333,3.43693333333,8.06529999999,4.96706666667,4.99486666667,5.31573333333,4.38773333333,8.15253333333
262.88,4.17746666667,6.3342,5.007,5.89853333333,3.4248,8.06596666666,4.99673333333,4.89886666667,5.306,4.49166666667,8.30046666667
263.25,4.1696,6.2758,4.91093333333,5.97993333333,3.4224,7.97273333333,4.95693333334,4.93686666667,5.20973333333,4.5402,8.37353333334
263.63,4.033,6.14146666667,4.5502,5.89873333333,3.2968,7.74546666667,4.58826666667,4.82306666667,5.00066666667,4.29313333333,8.29753333333
264.00,4.11146666667,6.26483333333,4.51153333333,5.9824,3.56086666667,7.75266666667,4.51853333333,4.79213333333,5.14813333333,4.42273333333,8.28446666666
264.37,5.02126666667,7.1257,5.41306666667,6.808,4.262,8.61053333333,5.3318,5.70273333333,5.83333333333,5.40953333333,8.81013333333
264.75,5.20973333333,7.39696666667,5.78886666667,7.02193333333,4.52026666667,8.77770000001,5.69986666667,5.9914,6.1408,5.65386666667,8.941
265.12,5.21066666667,7.27476666667,5.8488,7.0334,4.57953333333,9.05496666667,5.75706666667,5.8416,6.24346666667,5.69346666666,8.90893333333
265.49,5.63726666667,7.59546666667,6.35306666667,7.45746666667,5.13973333333,9.65916666666,6.20993333333,6.39733333333,6.75526666667,6.2474,9.50226666667
265.87,6.16786666667,8.03763333333,6.85166666667,7.932,5.59626666667,10.109,6.65346666666,6.8616,7.22173333333,6.65986666667,10.0198
266.24,6.4248,8.23943333333,7.21413333333,7.99106666667,5.8708,10.2293,6.76846666667,7.10266666667,7.58686666667,6.7908,10.3183333333
266.61,6.06613333333,8.00069999999,7.07213333333,7.63533333333,5.55866666667,10.0571666667,6.54913333333,6.85246666667,7.42793333333,6.4624,10.0463333333
266.98,5.7224,7.5897,6.67266666667,7.08153333333,5.18133333333,9.69329999999,6.1344,6.51933333334,7.06353333333,5.8278,9.59853333333
267.36,5.39633333333,7.32073333333,6.42473333333,6.5412,4.88346666667,9.2323,5.7052,6.15673333333,6.7396,5.48653333333,9.25406666667
267.73,4.94173333333,6.90026666667,6.18,5.95226666667,4.50046666667,8.79303333334,5.37993333333,5.7416,6.41053333333,5.02413333333,8.86706666667
268.10,4.71906666667,6.75886666667,6.07993333333,5.8144,4.3476,8.64623333333,5.38406666667,5.67473333333,6.27566666667,4.85606666667,8.79299999999
268.48,4.48106666667,6.61156666667,6.02526666667,5.7666,4.25553333333,8.70503333333,5.43906666667,5.56566666667,6.30893333333,4.61593333333,8.97886666667
268.85,4.68506666667,6.71923333333,6.18546666667,5.88533333333,4.38226666667,8.87120000001,5.52846666667,5.72053333333,6.3342,4.693,9.197
269.22,4.83533333333,6.91163333333,6.3078,6.00533333333,4.49526666667,8.89696666667,5.7188,5.8848,6.4392,4.82993333333,9.40826666667
269.59,4.9698,6.97386666667,6.5412,6.11506666667,4.64853333333,9.0078,5.85106666667,5.92946666667,6.48366666667,4.90973333333,9.35173333333
269.97,4.77693333333,6.8718,6.31533333333,5.96153333333,4.53073333333,8.98850000001,5.75633333334,5.76146666667,6.29213333333,4.87686666667,9.28466666667
270.34,4.66313333333,6.55996666667,5.88993333333,5.807,4.359,8.80579999999,5.5732,5.51786666667,5.96793333333,4.78126666667,9.01719999999
270.71,5.01493333333,6.7846,6.05426666667,6.059,4.60993333333,8.98373333333,5.89746666667,5.85906666667,6.24966666667,5.0054,9.10659999999
271.09,5.1062,6.92216666667,6.11386666667,6.2654,4.7352,9.08556666667,6.0182,6.0462,6.42646666667,5.2298,9.21393333334
271.46,5.14733333333,6.85633333333,5.97366666667,6.3506,4.73633333333,9.14103333333,6.02546666667,5.95993333333,6.40013333333,5.25106666667,9.24046666666
271.83,5.42893333333,7.1077,6.1558,6.76493333333,4.99226666667,9.3671,6.24533333333,6.12753333333,6.6316,5.51413333333,9.44539999999
272.20,5.31506666667,6.97006666667,6.0558,6.71773333333,4.868,9.24763333333,6.1026,6.07913333333,6.49006666667,5.45333333333,9.29966666667
272.58,5.19953333333,6.79786666667,5.8102,6.55333333333,4.80893333333,9.05759999999,5.9004,6.0138,6.33913333333,5.5374,9.05953333334
272.95,4.7674,6.31396666667,5.34526666667,6.10313333333,4.40406666667,8.62240000001,5.46866666667,5.62933333333,5.91313333333,5.195,8.46379999999
273.32,4.36966666667,5.99046666667,5.07706666667,5.77193333333,4.08033333333,8.19393333333,5.03953333333,5.31226666667,5.45153333333,4.78366666667,8.03573333333
273.69,4.1804,5.89116666667,4.8192,5.53806666667,3.90293333333,8.01700000001,4.84033333333,5.16593333333,5.27953333334,4.52706666666,7.9698
274.06,3.9478,5.6401,4.6308,5.46133333333,3.7102,7.7789,4.70993333333,5.00746666667,5.15953333333,4.36733333333,7.76053333333
274.44,3.9486,5.8129,4.79153333333,5.5362,3.78093333333,7.80476666667,4.7674,5.0266,5.2728,4.35153333333,7.834
274.81,3.88046666667,5.85093333333,4.64893333333,5.5522,3.69393333333,7.8003,4.669,4.8938,5.22626666667,4.3612,7.8462
275.18,3.7958,5.68013333333,4.586,5.31913333333,3.45326666667,7.6018,4.57,4.72306666667,4.9994,4.17733333333,7.571
275.55,3.42986666667,5.41553333333,4.33613333333,5.09173333333,3.15446666667,7.39876666667,4.38553333333,4.4774,4.69393333333,3.8488,7.1798
275.93,2.90526666666,4.8746,3.82446666667,4.53993333333,2.6288,6.9916,3.9044,4.04026666667,4.09113333334,3.3538,6.606
276.30,2.97273333333,4.97956666667,3.81253333333,4.55346666667,2.6632,7.12253333333,4.03333333333,3.98386666667,4.13973333334,3.5154,6.68653333333
276.67,2.61846666667,4.62496666667,3.60346666667,4.312,2.37206666667,6.6956,3.66133333333,3.54826666667,3.77946666667,3.07826666667,6.43293333333
277.04,3.09806666667,5.1227,4.1022,4.871,2.87293333333,7.07006666667,4.1376,3.97566666667,4.2842,3.561,6.99793333333
277.41,3.47933333333,5.49846666667,4.36073333333,5.1658,3.22806666667,7.55823333333,4.64766666667,4.447,4.73906666667,4.0534,7.43373333333
277.79,3.5738,5.52406666667,4.56546666667,5.31713333333,3.369,7.6828,4.7496,4.54,4.88,4.38393333333,7.5586
278.16,3.7758,5.85396666667,5.05906666666,5.4648,3.64893333333,7.95483333333,4.9246,4.8612,5.0842,4.57966666667,7.81786666667
278.53,3.7582,5.78563333333,5.17853333333,5.43486666667,3.6048,7.9435,4.99753333333,4.95466666667,5.14326666667,4.6354,7.76766666667
278.90,3.60373333333,5.6037,5.266,5.3184,3.61366666667,7.87166666667,4.88466666667,4.89473333333,4.98453333333,4.50586666667,7.69846666667
279.27,3.63373333333,5.73476666667,5.36853333333,5.463,3.80493333333,7.97343333333,4.964,5.0236,4.99866666667,4.6164,7.92013333333
279.64,3.8558,5.99633333333,5.6092,5.65806666667,3.95113333333,8.10763333333,5.1306,5.31386666667,5.26726666667,4.81073333333,8.27106666667
280.02,4.16906666667,6.41386666667,5.886,5.94106666667,4.27206666667,8.29369999999,5.4838,5.6346,5.67306666667,5.01926666667,8.6566
280.39,4.34233333333,6.615,6.104,6.14133333333,4.56633333333,8.45146666667,5.614,5.95233333333,5.943,5.16133333333,8.82966666667
280.76,4.39913333333,6.68613333333,5.92966666667,6.0296,4.41506666666,8.44113333333,5.59406666667,5.9978,5.84126666667,5.13833333333,8.78900000001
281.13,4.29566666667,6.5784,5.74966666667,5.83366666667,4.22266666667,8.40566666667,5.49333333333,5.8092,5.69653333333,4.87246666667,8.77473333333
281.50,4.50446666667,6.6012,5.8114,5.86073333333,4.28533333333,8.43653333333,5.52333333333,5.72106666667,5.75973333333,4.86126666667,8.8244
281.87,4.64613333333,6.7744,5.81233333333,5.93806666667,4.34866666667,8.58566666666,5.7328,5.8982,5.79766666667,4.96013333333,8.92166666667
282.25,4.67506666667,6.83086666667,5.63786666667,5.96246666667,4.404,8.61003333333,5.86593333333,5.92973333333,5.755,5.02406666667,8.93539999999
282.62,4.5538,6.83876666667,5.39573333334,5.85493333333,4.30613333334,8.51160000001,5.81473333333,5.85506666667,5.5912,4.91846666667,8.76533333333
282.99,4.5574,6.85343333333,5.32746666667,5.86306666667,4.27173333333,8.45663333334,5.781,5.86906666667,5.5446,4.94226666667,8.78006666666
283.36,4.6104,6.76256666667,5.25086666667,5.80586666667,4.21706666666,8.38463333333,5.61193333334,5.86266666667,5.59473333333,4.9372,8.6394
283.73,4.66233333333,6.6888,5.23833333333,5.75186666667,4.2776,8.35726666666,5.56606666667,5.80893333333,5.54026666667,5.06153333333,8.57913333333
284.10,4.88233333333,6.812,5.49493333333,5.92473333333,4.42206666667,8.52453333333,5.77086666667,6.001,5.70186666667,5.32833333333,8.77846666666
284.47,4.62533333333,6.5274,5.19753333333,5.67693333333,4.09106666667,8.25006666667,5.49306666666,5.69053333333,5.41753333333,5.00346666667,8.4364
284.85,4.61293333333,6.52823333333,5.28186666666,5.69246666667,4.1792,8.2116,5.47386666667,5.619,5.4038,5.0034,8.39006666667
285.22,4.3064,6.26133333333,4.94066666667,5.4156,3.856,7.81820000001,5.16766666667,5.36006666667,5.13006666667,4.77453333333,8.02053333333
285.59,3.88833333333,5.922,4.549,5.12153333333,3.50453333333,7.42966666667,4.77606666667,5.0688,4.7712,4.4626,7.5288
285.96,3.69073333333,5.76416666667,4.3866,4.97346666667,3.3294,7.19603333333,4.5064,4.86933333333,4.67526666667,4.27153333333,7.26626666667
286.33,3.57786666667,5.71003333333,4.2704,4.92393333333,3.14026666667,7.07613333333,4.31873333333,4.7502,4.5924,4.1906,7.1136
286.70,3.656,5.8018,4.32433333333,4.92433333333,3.14786666667,7.16146666667,4.29646666667,4.7374,4.67666666667,4.2308,7.21673333333
287.07,3.74953333333,5.94203333333,4.45693333333,4.96713333333,3.191,7.21296666667,4.42086666667,4.8514,4.79346666666,4.349,7.23773333333
287.44,3.83893333333,6.06013333333,4.62826666667,5.12386666667,3.2808,7.31543333333,4.59406666667,4.8988,4.8346,4.50493333333,7.40286666667
287.82,3.92313333333,6.2101,4.78573333333,5.26246666667,3.25493333333,7.41156666667,4.66073333333,4.98526666667,4.95686666667,4.57053333333,7.5532
288.19,3.95933333334,6.2947,4.76373333333,5.36346666667,3.25426666667,7.55416666667,4.66286666667,5.02106666667,5.0708,4.72373333333,7.55566666667
288.56,4.23766666667,6.6183,5.04193333333,5.64473333333,3.37366666667,7.84086666667,4.86626666667,5.31593333333,5.3224,5.03233333333,7.89826666667
288.93,4.3284,6.78233333334,5.1714,5.82213333333,3.48393333333,8.02876666667,5.00213333333,5.4088,5.49666666667,5.21026666667,8.04666666667
289.30,4.60286666667,7.1498,5.651,6.2932,3.9296,8.44960000001,5.3546,5.75446666667,5.83453333333,5.6822,8.4506
289.67,4.89246666666,7.57949999999,6.0168,6.69973333333,4.24766666666,8.71116666666,5.68786666667,6.03493333333,6.16226666667,5.982,8.85579999999
290.04,4.94846666667,7.69453333333,6.09786666667,6.88786666667,4.29493333333,8.81743333333,5.72526666667,6.0796,6.1742,6.14773333333,8.98199999999
290.41,5.21813333333,7.82326666667,6.31086666667,7.07926666667,4.4968,8.98263333333,5.92666666667,6.23053333333,6.32753333333,6.36926666667,9.16060000001
290.78,5.2902,7.80376666667,6.3192,7.19966666667,4.52593333333,8.88320000001,5.89906666667,6.2922,6.31246666667,6.4844,9.17000000001
291.15,5.29633333333,7.85516666667,6.3776,7.36546666667,4.54986666667,8.90243333334,5.8812,6.25693333333,6.24493333333,6.4864,9.20513333333
291.52,5.2194,7.93093333334,6.31986666667,7.36526666667,4.5106,8.84003333333,5.85773333333,6.27686666666,6.20266666667,6.52533333333,9.14526666667
291.89,5.4006,8.20680000001,6.54193333333,7.612,4.79886666667,8.93163333334,6.077,6.44986666667,6.2904,6.82786666667,9.28026666666
292.26,5.41106666666,8.36473333333,6.63126666667,7.7846,4.8548,8.80796666666,6.02033333333,6.483,6.2888,6.83446666667,9.33140000001
292.64,5.3842,8.48076666667,6.56806666667,7.872,4.9502,8.68353333334,6.0532,6.40113333333,6.30433333333,6.90886666667,9.305
293.01,5.45586666667,8.62026666667,6.54673333333,8.01753333333,4.9376,8.65456666667,6.1886,6.4704,6.35946666667,7.05386666666,9.21013333334
293.38,5.2864,8.5451,6.32333333333,7.8222,4.67513333333,8.46663333334,5.95473333333,6.27233333333,6.1574,6.84733333333,9.01073333333
293.75,4.8262,8.1742,5.91333333333,7.37446666667,4.29186666667,8.0611,5.5486,5.897,5.73293333333,6.5828,8.57280000001
294.12,4.65393333333,8.01996666666,5.7988,7.20473333333,4.1214,7.9003,5.47446666667,5.79526666667,5.5906,6.4402,8.29353333333
294.49,4.30326666667,7.94093333334,5.65406666667,6.96913333333,3.86906666667,7.617,5.202,5.597,5.40666666667,6.27873333333,7.99966666667
294.86,4.30353333333,8.11573333333,5.73126666667,7.11813333334,3.99586666667,7.78323333333,5.3228,5.7364,5.47666666667,6.37933333333,8.084
295.23,4.13326666667,7.90953333334,5.46473333333,6.87146666667,3.76653333333,7.5559,5.0782,5.5578,5.3468,6.2082,7.95393333333
295.60,3.97873333333,7.82320000001,5.3712,6.73713333333,3.70586666667,7.4352,4.83493333333,5.4106,5.31486666667,6.052,7.77226666667
295.97,3.76966666667,7.58736666667,5.08773333333,6.52873333333,3.4952,7.23043333333,4.6094,5.22113333333,5.12073333333,5.764,7.44806666667
296.34,3.63926666667,7.48393333333,4.9102,6.3206,3.3534,7.06883333333,4.5052,5.14433333333,4.95773333334,5.6414,7.27566666667
296.71,3.49073333333,7.28489999999,4.78973333333,6.14313333333,3.15646666667,6.85536666667,4.34546666667,5.06413333333,4.7702,5.50813333333,7.10806666667
297.08,3.39793333333,7.21143333334,4.693,6.0748,3.0402,6.7442,4.2236,5.05873333333,4.74186666667,5.43966666667,7.0476
297.45,3.4088,7.16133333333,4.63746666667,6.08753333333,2.98366666667,6.65913333333,4.19193333333,5.04386666667,4.7118,5.4448,6.9298
