wavelength,Back_TanGyrm,Belly_TanGyrm,Breast_TanGyrm,Crissum_TanGyrm,Crown_TanGyrm,DorTail_TanGyrm,Patch10_TanGyrm,Patch11_TanGyrm,Patch12_TanGyrm,Patch13_TanGyrm,Rump_TanGyrm,Throat_TanGyrm,WingTip_TanGyrm
345.99,6.72006666667,39.5512,34.3794,17.6504,3.63933333333,5.21356666667,5.2378,4.4908,4.427,3.5808,29.7410666666,12.5737333333,6.6404
346.35,6.69913333334,39.7592,34.5434,17.7086,3.65646666667,5.23233333333,5.2972,4.51673333333,4.43506666667,3.5894,29.9406666667,12.5999333333,6.66346666667
346.72,6.82206666667,39.9832,34.7504666667,17.7914666667,3.67613333333,5.2773,5.3798,4.58826666667,4.51993333333,3.67286666667,30.0636,12.6834666667,6.82
347.08,7.019,40.3208666667,34.9787333333,18.0148666667,3.87666666667,5.5073,5.56613333333,4.81713333333,4.69406666667,3.85993333333,30.3193333333,12.8758,7.0074
347.45,7.05826666667,40.5363333333,35.1523333333,18.0416,3.8944,5.4326,5.50966666667,4.8086,4.62606666667,3.81726666667,30.4395333333,12.8656,6.9096
347.81,7.07986666667,40.7987333333,35.3683333333,18.1455333334,3.9552,5.40773333333,5.57486666667,4.80273333333,4.61573333333,3.83293333333,30.6387333333,12.9796,6.92786666667
348.18,7.13073333333,40.8562666667,35.4055333333,18.0551333333,4.0084,5.3978,5.64713333333,4.8256,4.6402,3.804,30.7578,12.9930666667,6.91266666667
348.54,7.1916,41.0020666667,35.5459333333,18.1258,3.99686666667,5.48936666667,5.65293333333,4.82326666667,4.67206666667,3.818,30.8772666667,13.1174,6.92386666667
348.91,7.29066666667,41.34,35.9106,18.2508,4.0546,5.52786666667,5.72113333333,4.8616,4.72286666667,3.95306666667,31.1134666667,13.2593333333,7.02726666667
349.27,7.1276,41.3669333333,35.9816,18.0516,3.84286666667,5.34246666667,5.5334,4.62306666667,4.62093333333,3.84926666667,31.072,13.1452,6.89513333333
349.64,7.02313333333,41.3898,36.0017333333,17.8856,3.66913333333,5.128,5.34506666667,4.37353333333,4.4788,3.80166666666,30.9530666667,13.1019333333,6.77166666667
350.00,7.0964,41.4999333333,36.188,17.9114666666,3.6594,5.14476666667,5.39666666667,4.36613333333,4.50186666667,3.91446666667,30.9971333333,13.1546,6.7492
350.37,7.13406666667,41.6942,36.3156,17.8508,3.6512,5.16986666667,5.3878,4.2952,4.48433333333,3.90046666667,31.0459333333,13.1432,6.67493333333
350.73,7.05973333333,41.7350666667,36.2339333333,17.6971333333,3.55733333333,5.08203333333,5.2858,4.1704,4.41733333333,3.82573333333,31.1056,13.0564666667,6.571
351.10,7.20146666667,42.0142666667,36.634,17.8273333333,3.67893333333,5.22036666667,5.409,4.25053333333,4.5736,3.9334,31.4294666667,13.2668666667,6.7086
351.46,7.2996,42.1377333333,36.8168,17.8978666667,3.83433333333,5.39,5.56353333333,4.33273333333,4.76453333333,4.1478,31.59,13.4880666667,6.9346
351.83,7.40406666667,42.3888,37.1116666667,18.0054666667,3.9288,5.52293333333,5.6112,4.37506666667,4.9612,4.2888,31.7290666667,13.6172,7.0508
352.19,7.2606,42.4712,37.2484,17.9562666667,3.7542,5.38166666667,5.4316,4.2084,4.83053333333,4.20146666667,31.7618666667,13.5200666667,6.9612
352.55,7.20946666667,42.7455333333,37.4356666667,17.9462666667,3.71353333333,5.33833333333,5.41613333334,4.13993333333,4.79886666667,4.1846,31.915,13.5202,6.98473333333
352.92,7.218,42.8956,37.6131333333,17.9402,3.7502,5.41436666667,5.41593333333,4.12373333333,4.88053333333,4.2146,32.0944,13.5556666667,7.02346666667
353.28,7.29413333333,43.1593333333,37.7834666667,18.0253333333,3.88806666667,5.54406666667,5.516,4.194,4.88573333334,4.2564,32.2714,13.652,7.08753333333
353.65,7.39573333333,43.3911333333,38.0064,18.1477333333,4.1018,5.74536666667,5.6838,4.32673333333,5.03166666667,4.3702,32.5862,13.772,7.24286666667
354.01,7.23566666667,43.574,38.1653333333,18.054,4.01546666667,5.6579,5.5524,4.16206666667,4.8834,4.24313333333,32.649,13.6978,7.2042
354.38,7.05373333333,43.7245333334,38.2284,17.9644,3.873,5.55776666667,5.3948,4.0346,4.72706666667,4.12573333333,32.7348666667,13.6594,7.1166
354.74,7.0742,43.9576,38.4568,18.0338,3.97786666667,5.59053333333,5.4406,4.0638,4.7254,4.183,32.8639333333,13.6891333333,7.11766666667
355.11,7.1222,44.1696,38.6246,18.0178666667,4.05353333333,5.6485,5.56306666667,4.12153333333,4.76073333333,4.28166666667,33.0011333333,13.8484666667,7.19446666667
355.47,7.0834,44.3262,38.6934666667,17.9776666667,3.99666666667,5.61376666667,5.48453333333,4.06953333333,4.6922,4.18166666667,33.042,13.8192,7.1196
355.83,6.99506666667,44.506,38.8367333334,17.8768,3.95966666667,5.56843333334,5.4478,4.02153333333,4.54086666667,4.04946666667,33.1739333333,13.8064666667,7.04833333333
356.20,7.029,44.8002666667,39.0283333333,17.8916,4.03373333333,5.63883333333,5.50786666667,4.04133333333,4.5404,4.0986,33.3187333333,13.9144666667,7.10586666667
356.56,7.17066666667,45.0488666667,39.2443333333,17.9980666667,4.1884,5.8087,5.6602,4.16233333333,4.64393333333,4.2722,33.5790666667,14.1006666667,7.25206666667
356.93,7.12613333333,45.1143333333,39.2566666667,17.9149333333,4.16586666667,5.76276666667,5.66733333333,4.13626666667,4.60546666667,4.22213333333,33.5655333333,14.0948,7.23293333333
357.29,7.0742,45.2054,39.3548,17.8322,4.09606666667,5.69756666667,5.59013333333,4.0766,4.56246666667,4.18306666667,33.6026,14.0907333333,7.18826666667
357.66,7.00253333333,45.3708,39.4296,17.7366666667,3.9958,5.6095,5.5116,3.9764,4.4532,4.0942,33.6337333333,14.0936666667,7.0856
358.02,6.96893333333,45.4429333333,39.4549333333,17.6274666667,3.95593333333,5.54066666667,5.4572,3.94546666667,4.39793333333,4.07186666667,33.7031333333,14.0688666667,6.9952
358.38,6.9712,45.5810666667,39.6742,17.5709333333,3.92126666667,5.46633333333,5.42053333333,3.89,4.34493333333,4.08506666667,33.7837333333,14.0776,6.94946666667
358.75,6.8048,45.7146,39.7671333333,17.3582666667,3.7294,5.30646666667,5.25713333333,3.70233333333,4.19406666667,3.8844,33.8526666667,13.9512,6.8078
359.11,6.70206666667,45.7411333333,39.7302,17.1943333333,3.59846666667,5.2118,5.10126666667,3.57673333333,4.09906666667,3.73353333333,33.8103333333,13.8072666667,6.68093333333
359.48,6.7464,45.8276,39.8296666666,17.1570666667,3.65773333333,5.24483333333,5.18026666667,3.62633333333,4.1728,3.82013333333,33.9368666667,13.9091333333,6.75666666667
359.84,6.6974,46.0833333333,39.965,17.0996666667,3.6266,5.19673333333,5.13553333333,3.5438,4.14433333333,3.86186666667,34.04,13.9294,6.726
360.20,6.61386666667,46.1546,40.0437333333,16.9962666667,3.5642,5.12216666667,5.03746666667,3.47286666666,4.11406666667,3.82673333333,34.0986666667,13.9016,6.65773333333
360.57,6.44526666667,46.1542666667,40.0188666667,16.7842666667,3.39886666667,4.93816666667,4.83486666667,3.2902,3.98833333333,3.69533333333,34.0058,13.7715333333,6.46146666667
360.93,6.3358,46.2545333333,40.0857333333,16.6647333333,3.31073333333,4.8441,4.7292,3.16573333333,3.882,3.62613333333,34.0053333333,13.7698666667,6.36473333333
361.29,6.23626666666,46.3634666666,40.1557333334,16.583,3.23086666667,4.76066666667,4.65206666667,3.06166666667,3.77566666667,3.57166666667,34.0656666667,13.7464,6.286
361.66,6.1478,46.3893333333,40.2105333333,16.4791333333,3.15133333333,4.69223333333,4.56506666667,2.94473333333,3.7072,3.46433333333,34.0359333333,13.6907333333,6.21193333333
362.02,6.26966666667,46.5863333333,40.3718,16.5716,3.28153333333,4.83496666667,4.70966666667,3.05286666667,3.83986666667,3.60046666667,34.166,13.8676666667,6.3438
362.39,6.34566666667,46.7608666667,40.4643333333,16.6419333333,3.39846666667,4.98056666667,4.83493333333,3.1424,3.9582,3.68506666666,34.3004666667,13.9841333333,6.4666
362.75,6.46466666667,46.8288666667,40.5374,16.7728666667,3.53206666667,5.13443333333,4.9404,3.2564,4.06886666667,3.84826666667,34.4024,14.1576,6.61013333333
363.11,6.40926666667,47.0348666667,40.6560666667,16.7791333333,3.52773333333,5.08343333333,4.9144,3.2028,4.01606666667,3.8476,34.4565333333,14.1767333333,6.58213333333
363.48,6.2784,47.1058,40.6291333333,16.6673333333,3.44386666667,5.01896666667,4.80693333333,3.0888,3.8994,3.7494,34.3848666667,14.0544,6.4488
363.84,6.28506666667,47.1396666667,40.6452666667,16.674,3.46633333333,5.05323333333,4.7948,3.11133333333,3.91706666666,3.7674,34.4516,14.0902,6.44753333333
364.20,6.49333333333,47.3946666667,40.8618,16.8606,3.68213333333,5.23113333333,5.01726666667,3.285,4.0766,3.95466666667,34.6966,14.3191333333,6.62146666667
364.57,6.57506666667,47.51,40.9736,16.9206,3.80513333333,5.28806666667,5.08926666667,3.3644,4.1418,3.9868,34.7710666667,14.452,6.69393333333
364.93,6.77426666667,47.7566,41.1732,17.07,4.01033333333,5.4838,5.27893333333,3.55786666667,4.3354,4.1878,34.9852666667,14.6181333333,6.88613333333
365.29,6.79406666666,47.8419333333,41.25,17.0746,4.00946666667,5.5142,5.3178,3.5788,4.375,4.22413333333,35.0394666667,14.6355333333,6.89753333333
365.66,6.84153333333,48.0025333333,41.3172666667,17.1170666667,4.06453333333,5.571,5.37693333333,3.65726666667,4.39313333333,4.29906666667,35.1478666667,14.7046,6.9336
366.02,6.69873333333,48.0145333333,41.2732666667,16.9943333333,3.92986666667,5.40886666667,5.19473333333,3.48666666667,4.2386,4.17326666667,35.1245333333,14.5912666667,6.77966666667
366.38,6.65973333333,48.0128666667,41.2488666666,16.8861333333,3.89926666667,5.33786666667,5.10473333333,3.40013333333,4.16253333333,4.11266666667,35.1087333333,14.564,6.72553333334
366.75,6.6356,48.0364666667,41.2733333333,16.8038666667,3.86073333333,5.26723333333,5.0706,3.35293333333,4.123,4.04633333333,35.0271333333,14.5386,6.63226666667
367.11,6.57366666667,47.8629333333,41.1314666667,16.6726666667,3.81066666667,5.2344,5.01046666667,3.30486666667,4.08333333333,3.97766666667,34.9058666667,14.4570666667,6.59333333333
367.47,6.649,47.9956,41.293,16.6783333333,3.8744,5.304,5.06713333333,3.38453333333,4.15726666666,4.04986666667,35.0284,14.5916666667,6.69433333333
367.84,6.65186666667,47.9768666667,41.2428666667,16.6359333333,3.88033333333,5.30116666667,5.07353333333,3.35933333333,4.12353333333,4.02006666667,34.9442,14.606,6.66393333333
368.20,6.4536,47.7918666667,41.0384,16.3755333333,3.68353333334,5.09866666667,4.8726,3.17493333333,3.9378,3.79853333333,34.7425333333,14.4044,6.45073333333
368.56,6.40566666666,47.8152666667,41.0439333333,16.293,3.5982,5.10393333333,4.85193333333,3.12106666667,3.87613333333,3.75746666667,34.7477333334,14.3415333333,6.42426666667
368.93,6.32893333333,47.6688666667,40.949,16.2074,3.53493333333,5.0332,4.73946666667,3.04306666667,3.7932,3.64426666667,34.66,14.2646,6.33233333333
369.29,6.35793333333,47.6656,40.9023333333,16.1808666667,3.597,5.03873333333,4.75313333333,3.04926666666,3.8444,3.67113333333,34.6340666667,14.3068,6.3916
369.65,6.45393333333,47.6881333333,40.9340666667,16.1912666667,3.70453333333,5.0993,4.80086666667,3.12166666666,3.936,3.74013333333,34.6248666667,14.4142,6.52046666667
370.01,6.49513333334,47.6821333333,40.9668666667,16.1630666667,3.7404,5.1538,4.83713333334,3.17786666667,3.97653333334,3.75766666667,34.603,14.4608,6.5674
370.38,6.48853333334,47.7788,41.0378,16.1749333334,3.73213333333,5.17666666667,4.8614,3.23053333333,4.0108,3.81266666667,34.5878,14.5108666667,6.57866666667
370.74,6.4136,47.7359333333,40.9588,16.0730666667,3.67666666667,5.1403,4.8078,3.20273333333,3.96573333333,3.79946666667,34.6111333333,14.5342,6.56653333333
371.10,6.3706,47.7404666667,40.9601333333,16.0099333333,3.636,5.06776666667,4.7756,3.13633333333,3.92246666667,3.80186666667,34.6156666667,14.5569333333,6.55693333334
371.46,6.28366666667,47.6633333333,40.8912,15.9008666667,3.5732,4.94753333333,4.70266666667,3.03446666667,3.84506666667,3.73253333333,34.498,14.4858666667,6.4618
371.83,6.2454,47.711,40.9246,15.8363333333,3.53126666667,4.90843333334,4.70173333333,3.01246666667,3.84213333333,3.72906666667,34.5540666667,14.524,6.4614
372.19,6.222,47.7433333333,41.0202,15.7768,3.556,4.93556666667,4.7338,3.00693333333,3.85246666667,3.77666666667,34.5163333333,14.5861333333,6.53966666667
372.55,6.24586666667,47.8038666667,41.0602,15.7707333333,3.609,4.99906666667,4.75546666667,3.08673333333,3.91713333333,3.8596,34.554,14.6878666667,6.57253333333
372.92,6.15913333333,47.8912,41.0886666667,15.6392666667,3.5524,4.94696666667,4.708,3.00626666667,3.85193333333,3.82806666667,34.5195333333,14.695,6.5242
373.28,6.04326666667,47.8449333333,41.0632,15.4632666667,3.46166666667,4.8709,4.60493333334,2.91526666667,3.76466666667,3.74413333333,34.4506666667,14.6728,6.43193333333
373.64,5.93953333333,47.7035333334,40.9614,15.2842,3.37513333333,4.83473333333,4.54966666667,2.84066666667,3.70873333333,3.75093333333,34.4172,14.6345333334,6.32506666667
374.00,5.994,47.7233333333,40.9591333333,15.2193333333,3.45113333333,4.86056666667,4.581,2.861,3.77873333333,3.7984,34.4374,14.6843333333,6.4044
374.37,5.96293333333,47.6418666667,40.9180666667,15.0868,3.479,4.84443333333,4.56093333333,2.83613333333,3.7826,3.7944,34.4206,14.7308666666,6.42393333333
374.73,5.95373333333,47.6455333333,40.9366666667,14.9798666667,3.55513333333,4.87096666667,4.60493333333,2.87333333333,3.82773333333,3.86273333333,34.3408666667,14.7756,6.45453333333
375.09,6.08633333333,47.7720666667,41.1157333333,15.03,3.7408,5.08763333333,4.74453333333,3.07306666667,3.97646666667,4.057,34.4722,14.9648,6.60513333333
375.45,6.147,47.86,41.1706666667,15.0137333333,3.837,5.20026666667,4.8098,3.15346666667,4.0236,4.143,34.5745333333,15.0708666667,6.72753333333
375.81,6.21126666667,47.8046,41.1275333333,14.9537333333,3.95513333333,5.28906666667,4.85346666667,3.21406666667,4.10993333333,4.2206,34.5137333333,15.1374,6.8418
376.18,6.23886666667,47.8748666667,41.0919333333,14.8629333333,3.995,5.33933333333,4.85646666667,3.2584,4.1536,4.28646666667,34.5332,15.2064,6.84033333333
376.54,6.14306666667,47.8562666667,41.0196666667,14.7090666667,3.9822,5.26773333333,4.80026666667,3.18326666667,4.1126,4.2446,34.4578666667,15.1924666667,6.8082
376.90,6.18753333333,47.7714666667,40.9511333333,14.6426,4.06433333333,5.3461,4.8748,3.26133333333,4.19273333333,4.33966666667,34.4383333334,15.2562,6.89413333333
377.26,6.25553333333,47.7910666667,40.9579333333,14.6176666667,4.15673333333,5.42936666667,4.961,3.3156,4.25386666667,4.45786666667,34.4154666667,15.3399333333,6.9632
377.63,6.21793333333,47.8537333333,40.9492,14.5208666667,4.17086666667,5.41726666667,4.95766666667,3.294,4.2478,4.4634,34.3675333333,15.3496,7.00173333333
377.99,6.18486666667,47.7661333333,40.8403333333,14.4457333333,4.20213333333,5.44463333333,4.9826,3.32646666667,4.2422,4.5152,34.2766666667,15.3846666667,6.98793333333
378.35,6.16766666667,47.718,40.7702,14.3615333334,4.20146666667,5.43873333333,4.9682,3.33093333333,4.228,4.50973333333,34.1972666667,15.3716,6.96226666666
378.71,6.13626666667,47.7027333333,40.7343333333,14.2574666667,4.1628,5.41576666667,4.90113333333,3.28506666667,4.19653333333,4.44253333333,34.1324,15.3177333334,6.92633333333
379.07,6.08593333333,47.6146,40.6181333333,14.1179333333,4.11153333334,5.32083333333,4.8572,3.2162,4.1626,4.38786666667,34.0042666667,15.2555333333,6.887
379.44,6.02813333333,47.514,40.4948,13.9526666667,4.0492,5.2703,4.79133333333,3.14633333334,4.10966666667,4.34586666666,33.8550666667,15.2213333333,6.7984
379.80,5.92553333334,47.4346666667,40.4377333333,13.7758666667,3.9478,5.18906666667,4.71406666667,3.09993333333,4.02353333333,4.28693333333,33.7397333333,15.1330666667,6.68526666667
380.16,5.86373333333,47.2700666667,40.2833333333,13.6964,3.93613333333,5.16333333333,4.68646666667,3.08906666667,4.00506666667,4.24593333333,33.6554666667,15.1110666667,6.64766666667
380.52,5.86386666667,47.0652666667,40.1420666667,13.5876666667,3.90086666667,5.1455,4.6884,3.0822,3.9994,4.24566666667,33.5517333333,15.0796666667,6.66066666667
380.88,5.8308,47.0349333333,40.1186,13.4923333333,3.8468,5.0941,4.64773333333,3.0598,3.9644,4.18673333333,33.4822,15.0770666667,6.6138
381.24,5.75273333333,46.8701333333,39.9583333333,13.3338,3.80133333333,5.00983333333,4.59346666667,3.05626666667,3.9184,4.09573333333,33.3415333333,14.9986666667,6.5544
381.61,5.70006666667,46.7218,39.8509333333,13.2232666667,3.76786666667,4.96126666667,4.5404,3.02133333333,3.87686666667,4.03886666667,33.2199333333,14.932,6.4838
381.97,5.61246666667,46.6053333333,39.7690666667,13.0845333333,3.6716,4.86256666667,4.4488,2.92833333333,3.79026666667,3.94566666667,33.0987333334,14.8719333333,6.41673333333
382.33,5.48913333333,46.3792666667,39.5579333333,12.899,3.51166666667,4.7758,4.33006666667,2.78126666667,3.6686,3.81573333333,32.9086,14.7361333333,6.31006666667
382.69,5.46486666667,46.2850666667,39.4876666667,12.8524666667,3.52646666667,4.78673333334,4.3482,2.7828,3.6772,3.8586,32.8740666667,14.7918666667,6.32926666667
383.05,5.4016,46.2014,39.3973333334,12.754,3.4982,4.76386666667,4.30673333333,2.71946666666,3.63366666667,3.82386666667,32.8022666667,14.7801333333,6.2928
383.41,5.34586666667,45.9791333333,39.2617333333,12.6893333333,3.4512,4.70516666667,4.27993333333,2.67326666667,3.61986666667,3.80126666667,32.6792666667,14.7459333333,6.27473333333
383.77,5.36813333333,45.8626,39.1334,12.7023333333,3.5004,4.7417,4.28866666667,2.695,3.65126666667,3.86053333333,32.5905333334,14.7752,6.32993333333
384.14,5.36153333333,45.7586,39.0608666667,12.6470666667,3.45626666667,4.71956666667,4.26526666667,2.673,3.60373333333,3.85026666666,32.4659333333,14.7530666667,6.32526666667
384.50,5.26266666667,45.5444666667,38.8932666667,12.5183333333,3.4034,4.65016666667,4.17626666667,2.59073333333,3.4932,3.7648,32.2516666667,14.7068,6.2162
384.86,5.24373333333,45.4392,38.7989333333,12.4931333333,3.41633333333,4.65446666667,4.16933333333,2.5772,3.49293333333,3.78306666667,32.1928,14.7252666667,6.23453333333
385.22,5.22093333333,45.31,38.7212666667,12.4746666667,3.39126666667,4.62956666667,4.16086666667,2.5202,3.47533333333,3.77606666667,32.1226,14.7534,6.22206666667
385.58,5.2744,45.2175333333,38.6758,12.5171333333,3.44866666667,4.68766666667,4.23386666667,2.58866666667,3.53533333333,3.8476,32.1108666667,14.8474666667,6.30253333333
385.94,5.2986,45.1211333333,38.582,12.5166,3.47786666667,4.72093333333,4.281,2.61953333333,3.56806666667,3.88113333333,32.0652,14.8547333333,6.32966666667
386.30,5.35953333333,45.0438,38.5434666667,12.5753333333,3.5812,4.7501,4.36253333333,2.6992,3.64106666667,3.95913333333,32.0372,14.9409333333,6.3908
386.66,5.36006666667,44.8896,38.4113333333,12.5501333334,3.56246666667,4.7405,4.3418,2.66926666666,3.6116,3.94946666667,31.9193333333,14.8848666667,6.38193333334
387.03,5.35586666667,44.7522666667,38.2896666667,12.5496,3.55346666667,4.74473333333,4.34106666667,2.693,3.59646666667,3.94733333333,31.8693333333,14.8856,6.37086666667
387.39,5.45953333333,44.7105333333,38.2838666667,12.6245333333,3.65493333333,4.85296666667,4.4082,2.78633333333,3.68473333333,4.00833333333,31.871,14.9662,6.456
387.75,5.43793333333,44.5736,38.2038666667,12.6066,3.61266666667,4.83,4.39786666667,2.76873333333,3.67606666667,3.97173333333,31.8273333333,14.977,6.4366
388.11,5.36933333334,44.3907333333,38.0713333333,12.5618,3.59946666667,4.78113333333,4.35746666667,2.73053333333,3.654,3.93966666667,31.7112666667,14.9062,6.38773333333
388.47,5.47053333333,44.4554,38.0897333333,12.6679333333,3.6984,4.85963333333,4.42866666666,2.83026666667,3.74686666667,4.04706666667,31.7915333333,14.9548666667,6.50813333333
388.83,5.42173333333,44.2821333333,37.9528,12.6399333334,3.6394,4.81423333333,4.368,2.7824,3.68306666667,3.98446666667,31.6724,14.891,6.45613333333
389.19,5.36093333333,44.1329333333,37.824,12.5662,3.56873333334,4.75813333333,4.2582,2.7326,3.58913333333,3.90033333333,31.5735333333,14.788,6.38533333333
389.55,5.29533333333,44.0010666667,37.6642,12.492,3.47713333333,4.66356666667,4.14813333333,2.6528,3.5122,3.81886666667,31.4560666667,14.6931333333,6.27966666667
