wavelength,Back_ConSitf,Belly_ConSitf,Breast_ConSitf,Crissum_ConSitf,Crown_ConSitf,DorTail_ConSitf,Rump_ConSitf,Throat_ConSitf,WingTip_ConSitf
651.76,8.2058,39.166,32.9186666667,32.1968,5.6744,8.74224444444,11.2248666667,8.19886666666,7.33253333333
652.09,8.27493333333,39.2346,32.9966,32.2486,5.6842,8.80798222222,11.2092,8.245,7.36653333333
652.42,8.1612,39.1496,32.9377333333,32.2022,5.60446666667,8.73593333333,11.1189333333,8.21186666667,7.29586666667
652.75,8.1306,39.2279333333,32.9756666667,32.2014666667,5.61966666666,8.72876000001,11.0988666667,8.19373333333,7.2846
653.08,8.19026666667,39.3927666667,33.13,32.3603333334,5.70613333333,8.85297777779,11.1789333333,8.2504,7.40013333334
653.41,8.25953333333,39.5248333333,33.2146666667,32.4416666667,5.75006666667,8.90263555556,11.2319333333,8.31986666667,7.45286666667
653.74,8.40966666667,39.6261333333,33.3013333333,32.429,5.84333333333,8.95297777779,11.3165333333,8.4008,7.53306666667
654.06,8.40366666667,39.6418333333,33.2967333333,32.4426,5.85373333333,8.90152888889,11.2437333333,8.3556,7.53846666667
654.39,8.4496,39.7481666667,33.3816666667,32.5655333333,5.91966666667,8.97543555555,11.2826,8.39033333333,7.6284
654.72,8.6014,39.9490333333,33.446,32.7116,6.06846666667,9.07477777777,11.3887333333,8.48933333334,7.81713333333
655.05,8.6456,39.9981333333,33.4660666667,32.8039333333,6.118,9.12536000001,11.4025333333,8.4866,7.91446666667
655.38,8.63846666667,40.1249333333,33.5694666667,32.8218666667,6.1394,9.12880444444,11.4494,8.50706666667,7.92846666667
655.71,8.67146666666,40.1587666667,33.6289333333,32.8816,6.18193333333,9.15054222222,11.4746,8.5352,7.94006666667
656.04,8.7156,40.2604333333,33.6324666666,32.9902,6.1796,9.18670666667,11.4531333333,8.58046666667,7.95406666667
656.37,8.7648,40.4242333333,33.7600666667,33.1553333333,6.206,9.27062222223,11.5272,8.66946666667,8.00653333333
656.69,8.79286666667,40.4761,33.7664,33.2375333333,6.16833333333,9.27087555555,11.4953333333,8.68706666667,7.98786666667
657.02,8.62186666666,40.4158666667,33.7686666667,33.2002666667,6.065,9.22098666667,11.3916,8.59026666667,7.89446666667
657.35,8.4748,40.3954333333,33.643,33.1831333333,5.96413333333,9.19864,11.2844666667,8.50126666667,7.80966666667
657.68,8.4724,40.5237,33.8144666667,33.3975333333,6.01893333333,9.29512,11.3959333333,8.61986666667,7.83653333333
658.01,8.48093333333,40.5356666667,33.7897333333,33.4100666667,6.0824,9.34503111111,11.3913333334,8.64306666666,7.8934
658.34,8.36906666667,40.4588333334,33.767,33.3804666667,5.9844,9.31802666667,11.3096666667,8.56293333334,7.81073333333
658.66,8.38906666667,40.5861666667,33.8346,33.4355333333,6.03346666667,9.37692888889,11.3887333333,8.61613333333,7.8496
658.99,8.458,40.6169333334,33.8404,33.4691333333,6.09593333333,9.45210666667,11.4262,8.6552,7.9224
659.32,8.47133333333,40.7102,33.9247333333,33.5559333333,6.09386666667,9.49444888888,11.4896666667,8.70726666667,8.01
659.65,8.3762,40.6628666666,33.9299333334,33.5064666667,6.06086666667,9.41991111111,11.4173333333,8.62806666666,7.95893333333
659.98,8.2698,40.5904666667,33.8592,33.409,5.94686666667,9.32148444445,11.3146666667,8.48046666667,7.843
660.31,8.2424,40.5733333333,33.8544666666,33.3349333333,5.92893333333,9.30428888888,11.3074,8.47633333333,7.8194
660.63,8.40073333333,40.6438,33.9024,33.3983333333,6.0582,9.39382222223,11.4004,8.6214,7.96
660.96,8.48186666667,40.6389666667,33.9678666667,33.3956666667,6.1322,9.41947999999,11.4568,8.68266666667,8.03033333333
661.29,8.51126666666,40.6178333333,33.9177333333,33.3334,6.1398,9.40287999999,11.4363333333,8.6836,8.05626666667
661.62,8.50266666667,40.6403666667,33.9986666667,33.3925333333,6.064,9.36307555555,11.4352666666,8.67393333333,8.02766666667
661.94,8.52406666666,40.7699,34.0648,33.4378,6.11013333333,9.41657777779,11.4662,8.74,8.0952
662.27,8.44739999999,40.7608333334,34.1276,33.4496666667,6.01086666667,9.31549333334,11.3433333333,8.65346666667,8.0244
662.60,8.4516,40.8862,34.2543333333,33.6126666667,6.0098,9.30288888888,11.3709333333,8.6788,8.00293333333
662.93,8.42186666667,40.9155666667,34.2536666667,33.5782,6.02046666667,9.26960000001,11.2876,8.63353333333,7.9188
663.26,8.56413333334,41.1338,34.3658666667,33.7518666667,6.14973333333,9.39554222222,11.3722666667,8.80566666667,8.0296
663.58,8.63519999999,41.1499333333,34.4052,33.8048,6.25246666667,9.49454666667,11.4024666667,8.93233333333,8.14893333334
663.91,8.56993333334,41.1648333333,34.4264,33.8423333333,6.2404,9.43517777778,11.3135333333,8.89946666667,8.1088
664.24,8.51686666667,41.24,34.4446666667,33.9155333333,6.181,9.36618222222,11.2418,8.80193333333,8.06146666667
664.57,8.56146666667,41.3664333333,34.5022,34.0653333333,6.151,9.4062,11.2842,8.8452,8.0872
664.89,8.60586666667,41.5107333333,34.5806666667,34.1394,6.22446666667,9.43265777777,11.3138,8.9018,8.15686666667
665.22,8.54586666667,41.5357666667,34.5102,34.098,6.21466666667,9.40265333334,11.269,8.8838,8.12313333333
665.55,8.54173333333,41.5378333333,34.4842,34.0898,6.1496,9.31941333333,11.1857333333,8.82946666667,8.05153333333
665.87,8.5288,41.5206,34.3754666667,34.0620666667,6.1616,9.35402222221,11.1684666667,8.87486666667,8.0524
666.20,8.50259999999,41.4434666667,34.3276666667,34.0132666667,6.08,9.37733777777,11.1243333333,8.861,8.0526
666.53,8.3894,41.4420333333,34.2890666667,34.0792666667,6.00326666667,9.34057333333,11.0830666667,8.794,7.98526666667
666.86,8.25973333333,41.4045666667,34.2819333333,34.0358,5.851,9.19092444444,11.0431333333,8.6114,7.89526666667
667.18,8.22273333333,41.4721333334,34.2873333333,34.0561333333,5.81426666667,9.14288888888,11.0026666667,8.54953333333,7.82266666667
667.51,8.19193333333,41.4789666667,34.2942,34.1046666667,5.8028,9.14804000001,11.0209333333,8.5108,7.8518
667.84,8.10673333333,41.4486,34.2901333333,34.1033333333,5.74453333333,9.11211111111,11.0281333333,8.4648,7.84806666667
668.16,7.92373333333,41.4114333333,34.3341333333,34.0844,5.66926666667,9.04570666666,10.9401333333,8.3606,7.7618
668.49,7.74153333333,41.2842333333,34.2412666667,33.9664,5.4884,8.92356444444,10.8030666667,8.1758,7.571
668.82,7.69466666667,41.3703,34.3327333333,34.0379333333,5.44086666667,8.90621777778,10.7660666667,8.14233333333,7.5358
669.14,7.601,41.3831333333,34.3247333333,34.0342666667,5.41366666667,8.83060444444,10.7276666667,8.08373333334,7.47053333333
669.47,7.62586666667,41.3854666667,34.4313333333,34.1371333333,5.38653333333,8.88493777779,10.7674666667,8.08653333333,7.49713333333
669.80,7.60646666667,41.4899,34.4940666667,34.1756,5.43846666667,8.86695111111,10.7124,8.02506666667,7.4992
670.13,7.78846666667,41.6227333333,34.5968,34.311,5.59526666667,8.99101333333,10.8191333333,8.1468,7.677
670.45,7.84033333333,41.6103,34.6714,34.3706,5.6494,9.11699555555,10.9158,8.2052,7.69986666667
670.78,7.93846666667,41.6539333333,34.8126,34.4617333333,5.7282,9.21196444444,11.0276666667,8.3336,7.79493333333
671.10,7.9324,41.7562,34.8970666667,34.4480666667,5.72013333333,9.23043111111,10.9882666667,8.33933333333,7.787
671.43,8.0614,41.8600333333,35.0047333333,34.5116,5.75226666667,9.34348000001,11.0098,8.43673333333,7.84906666667
671.76,8.20119999999,42.0017666667,35.1164666667,34.6024,5.8638,9.40267555557,11.1093333333,8.5544,7.95773333333
672.08,8.30013333333,42.1225,35.2481333333,34.7111333333,5.9616,9.45236888889,11.1587333333,8.62513333333,8.04720000001
672.41,8.37313333333,42.1628,35.3210666667,34.7422666667,6.07486666667,9.50737777778,11.2386,8.7122,8.14573333333
672.74,8.42313333333,42.2011333333,35.4116666667,34.8120666667,6.0666,9.56991999999,11.2641333333,8.77833333333,8.22986666666
673.06,8.49353333333,42.4309666667,35.5034,34.9014666667,6.128,9.56600888887,11.2571333333,8.82826666667,8.23526666667
673.39,8.61773333333,42.4880333333,35.5692666666,35.003,6.22533333333,9.68917777778,11.3341333334,8.97226666666,8.2936
673.72,8.63193333333,42.3104666667,35.5641333333,34.9362,6.22153333333,9.68012888889,11.2814,8.95026666667,8.22473333333
674.04,8.76693333333,42.4148333333,35.5808,34.9579333333,6.29926666667,9.74449777778,11.2948,9.09026666667,8.3188
674.37,8.74753333333,42.4377,35.5410666667,34.9050666667,6.26646666667,9.65628444445,11.2234666666,9.01726666667,8.2866
674.69,8.76206666667,42.3475333333,35.4808,34.9360666666,6.23646666667,9.60347555555,11.1638666667,8.9638,8.23093333333
675.02,8.6828,42.3610666667,35.498,34.9933333333,6.23026666667,9.51926666667,11.1073333333,8.85133333333,8.11506666667
675.35,8.65386666667,42.3061666667,35.4656,34.9657333333,6.18573333333,9.52816888888,11.0191333333,8.76266666667,8.02573333333
675.67,8.77006666667,42.4612,35.5717333333,35.0932666667,6.29746666667,9.68535999999,11.1306,8.91893333333,8.12713333333
676.00,8.83686666667,42.4671666667,35.6819333333,35.1828666667,6.33146666667,9.79201777777,11.1922,8.96246666667,8.18906666667
676.32,8.84906666667,42.6390333333,35.7645333333,35.3616,6.3938,9.84398222222,11.2678,8.97946666666,8.2084
676.65,8.7718,42.6046333333,35.7894666667,35.3752,6.3476,9.84802222222,11.2511333333,8.90226666667,8.21806666667
676.97,8.65253333334,42.613,35.7694666667,35.3347333333,6.2706,9.78395555555,11.2057333333,8.8464,8.20086666667
677.30,8.5566,42.8452,35.8867333333,35.4528,6.22693333333,9.76595111112,11.2713333333,8.84313333333,8.2552
677.63,8.54453333333,42.9537,36.0215333333,35.6176666667,6.267,9.81259999999,11.3100666667,8.91773333333,8.30113333333
677.95,8.5956,43.1407,36.1838,35.8034,6.29153333333,9.92170666667,11.4371333333,9.00173333334,8.42526666667
678.28,8.668,43.3501,36.3853333333,36.0116666666,6.35593333333,10.1012177778,11.6228,9.16106666667,8.57446666667
678.60,8.67506666667,43.5435,36.5605333333,36.121,6.40526666667,10.1930533333,11.6758,9.2966,8.67093333333
678.93,8.68053333333,43.5718666667,36.6014666667,36.1428666667,6.4074,10.1999688889,11.683,9.32453333333,8.7426
679.25,8.54106666667,43.5112333333,36.5719333333,36.0950666667,6.27666666667,10.0295422222,11.5059333333,9.12613333333,8.63786666667
679.58,8.48573333333,43.5200333333,36.5782,36.0958666666,6.23573333333,9.94687999999,11.3921333333,9.07326666667,8.5668
679.90,8.45733333333,43.4137,36.5852,35.9864,6.21626666667,9.88751555556,11.2902,9.04453333333,8.47213333333
680.23,8.43486666666,43.3500333333,36.546,35.8597333333,6.14633333333,9.80899111111,11.2150666667,9.033,8.38233333333
680.55,8.3744,43.4051,36.5766,35.8239333333,6.09546666667,9.71251555557,11.2028,8.96426666667,8.32373333333
680.88,8.39219999999,43.3836,36.51,35.7342666667,6.03793333333,9.67783111112,11.1198,8.91526666667,8.25253333333
681.20,8.36553333333,43.3824666667,36.4747333333,35.6677333333,5.99506666667,9.59961333333,11.0653333333,8.79093333333,8.21953333333
681.53,8.28726666666,43.326,36.4562666667,35.6610666667,5.96333333333,9.54350666666,10.9174,8.75046666667,8.1094
681.85,8.16139999999,43.2018666667,36.3508,35.4917333333,5.89493333333,9.39717333333,10.7547333333,8.6414,7.9912
682.18,8.22253333333,43.0620333333,36.2373333334,35.3682,5.9246,9.40567111111,10.7353333333,8.614,7.99353333333
682.50,8.18293333333,43.0204333333,36.1838666667,35.3510666667,5.86553333333,9.37180444445,10.685,8.5802,7.9468
682.83,8.28226666667,43.0920333333,36.202,35.4797333333,5.92606666667,9.43791999999,10.7963333333,8.69306666667,8.0152
683.15,8.3498,43.1367333333,36.1200666667,35.4664666667,5.9144,9.43886222221,10.8570666667,8.72466666667,7.98546666667
683.48,8.3678,43.2687,36.1735333333,35.5519333334,5.91533333333,9.47157777778,10.8742666667,8.68673333333,8.05293333333
683.80,8.36486666667,43.348,36.1310666667,35.6506666667,5.92033333333,9.47419555555,10.8470666667,8.64533333333,8.09226666667
684.13,8.40566666667,43.3387,36.063,35.7398,5.96326666667,9.51813333333,10.8106,8.60913333333,8.11706666667
684.45,8.5014,43.4377666667,36.2303333333,35.8818,6.13253333333,9.60335999999,10.9017333333,8.7158,8.2604
684.78,8.56933333333,43.4979,36.3119333333,35.9576666667,6.29446666667,9.73120888888,10.9692,8.8356,8.35026666667
685.10,8.65653333333,43.5666,36.3784,36.05,6.3752,9.80481777777,11.0482666667,8.87646666667,8.45266666667
685.43,8.87006666667,43.6889666667,36.5098666667,36.2140666667,6.4818,9.98939999999,11.1809333334,8.99766666666,8.59326666666
685.75,8.89713333333,43.7665666667,36.5719333333,36.3553333333,6.50533333333,10.0309111111,11.2370666666,9.06466666667,8.62113333333
686.08,8.92659999999,43.9603666667,36.7218666667,36.4813333333,6.57046666667,10.0353822222,11.2347333333,9.07546666666,8.62693333333
686.40,8.9188,43.911,36.7768,36.4324,6.57793333333,10.0442977778,11.2455333333,9.10006666667,8.6516
686.72,8.75686666667,43.8872666667,36.7619333333,36.3698,6.48673333333,9.94583555557,11.0997333333,8.9608,8.59633333333
687.05,8.79393333333,43.9297666667,36.7797333333,36.4478666667,6.52626666667,10.0414622222,11.1720666667,9.1212,8.6834
687.37,8.83266666667,43.9179,36.8934,36.5183333333,6.6044,10.1457288889,11.2675333333,9.20646666666,8.742
687.70,8.97200000001,43.9877333333,37.0586,36.6335333333,6.6536,10.26104,11.3510666667,9.38966666666,8.88913333333
688.02,8.76460000001,43.9510333333,36.9828,36.5373333333,6.43066666667,10.0933244445,11.1709333333,9.2374,8.70133333333
688.34,8.6722,44.0361666667,36.9956666666,36.6152,6.29506666667,10.0130755556,11.0792666667,9.1336,8.6456
688.67,8.54493333333,44.0025,36.8404666666,36.5656666667,6.14773333333,9.89488444445,11.0286666667,9.015,8.51353333334
688.99,8.36206666667,44.0453,36.8180666667,36.4986,6.03513333333,9.70608444446,10.9054,8.89206666667,8.4222
689.32,8.32846666667,44.0700666666,36.8532666667,36.5352666667,6.0024,9.67705333333,10.8661333333,8.8028,8.40766666667
689.64,8.2368,44.0167333333,36.7907333333,36.4547333333,5.93473333333,9.69531111111,10.8802,8.78206666667,8.4278
689.96,8.17526666667,44.1435333333,36.8040666667,36.4681333333,5.87393333333,9.72453333333,10.8630666667,8.72886666667,8.40533333333
690.29,8.22666666667,44.0857,36.8309333333,36.4962666667,5.86613333333,9.77836000001,10.8929333333,8.7822,8.39166666666
690.61,8.25346666667,44.0536,36.8587333333,36.4689333333,5.8988,9.77378666666,10.9422666667,8.76133333333,8.37366666667
690.94,8.37086666667,44.1162,36.947,36.5189333333,6.00046666667,9.81285777778,11.0159333333,8.836,8.4002
691.26,8.2024,44.1444,36.9079333333,36.3924,5.871,9.69114222222,10.9052666667,8.7082,8.2114
691.58,8.33086666667,44.1750666667,37.0044666667,36.5096,5.96893333333,9.85826222223,11.0081333333,8.83833333333,8.2774
691.91,8.32106666667,44.0097666667,36.9309333333,36.4203333333,5.91293333333,9.79808444444,10.9262,8.79426666667,8.22493333333
692.23,8.3726,43.9557,37.027,36.3406666667,5.97866666667,9.79988444444,10.8936,8.84853333333,8.24226666667
692.55,8.4482,43.9452666667,37.0656666667,36.4201333333,6.07513333333,9.8858,10.9582666667,8.92346666667,8.2788
692.88,8.50933333333,44.0228333333,37.1425333333,36.4603333333,6.0806,9.95890666666,11.0284,9.0314,8.41806666667
693.20,8.60919999999,44.0616333333,37.1848666667,36.6086,6.09886666666,9.99379555555,10.9936666667,9.09386666667,8.3772
693.52,8.57059999999,43.9849666667,37.1139333333,36.5345333333,6.06626666667,9.91823111111,10.8646,9.02146666666,8.3432
693.85,8.63446666666,44.2486333333,37.3296666667,36.8103333333,6.18486666667,10.0637111111,10.9716,9.12113333333,8.57313333333
694.17,8.68886666667,44.4150333333,37.4061333333,36.9150666667,6.20533333333,10.04544,10.9677333333,9.13873333334,8.61793333333
694.49,8.64719999999,44.5226333333,37.4783333333,36.9968666667,6.1852,10.0711377778,10.9754666667,9.13540000001,8.6368
694.82,8.66740000001,44.5431333333,37.486,37.1231333333,6.223,10.0326977778,10.9606666667,9.10533333333,8.61306666667
695.14,8.57366666666,44.5670666667,37.395,37.1622,6.15866666667,9.94359111111,10.9565333333,9.0016,8.61086666666
695.46,8.51266666666,44.6907666667,37.4293333334,37.2003333333,6.09186666667,9.92595111112,10.9920666667,8.98986666667,8.55073333334
695.79,8.56366666667,44.9400333333,37.4376666667,37.382,6.11486666667,10.0286488889,11.0456666667,9.03166666667,8.64646666666
696.11,8.5104,44.9861666667,37.4478666667,37.4200666667,6.0272,10.0150844444,10.9933333333,8.96333333333,8.59393333334
696.43,8.39893333333,45.0833666667,37.4811333333,37.4604,5.98833333333,9.94728888889,10.9725333333,8.91933333333,8.45000000001
696.75,8.49386666666,45.2440666667,37.6182,37.5981333333,6.10706666666,10.0985822222,11.1102666667,8.99753333333,8.62900000001
697.08,8.57953333334,45.3883666667,37.8193333333,37.7460666667,6.2062,10.2380844445,11.2615333333,9.13913333333,8.7594
697.40,8.61179999999,45.3676666667,37.7992666667,37.7410666667,6.25206666667,10.2536,11.2877333333,9.16460000001,8.73433333334
697.72,8.46453333333,45.2624333333,37.7296666667,37.7269333333,6.10646666667,10.14228,11.1383333333,9.05113333333,8.56053333333
698.05,8.39993333333,45.2495333333,37.6587333333,37.7038666667,6.05946666667,10.07132,11.0738,9.024,8.55659999999
698.37,8.3746,45.2511333333,37.6645333333,37.7441333333,6.04866666667,10.1203422222,11.1088666667,9.0016,8.56786666666
698.69,8.41226666666,45.2635333333,37.7186666667,37.7709333333,6.08366666667,10.1763288889,11.1012,9.06733333333,8.60359999999
699.01,8.43733333334,45.3293,37.8070666667,37.8272,6.16393333333,10.22992,11.1314666667,9.12433333333,8.66406666667
699.34,8.506,45.3570666667,37.9658666667,37.9214666667,6.29606666667,10.30976,11.2352666667,9.23713333333,8.78033333333
699.66,8.59739999999,45.506,38.1366666667,38.1359333333,6.43373333333,10.4498133333,11.3376,9.32146666667,8.89013333333
699.98,8.62293333334,45.4495666666,38.1056,38.1286,6.4344,10.4377511111,11.2898666667,9.27780000001,8.91626666667
700.30,8.56680000001,45.4176666667,38.084,38.0926666667,6.377,10.3651066667,11.2689333333,9.19626666667,8.87473333333
700.63,8.54113333335,45.4254333333,37.9939333333,38.0623333333,6.39513333333,10.3193111111,11.2288,9.10753333333,8.8184
700.95,8.45753333334,45.4664333333,38.0250666667,38.0480666667,6.3704,10.2839822222,11.2015333333,9.04506666667,8.716
701.27,8.59573333335,45.6104333333,38.1114,38.0538666667,6.52406666667,10.5204577778,11.3869333333,9.1732,8.85459999999
701.59,8.66399999999,45.7874333333,38.3135333333,38.2672,6.6308,10.6384444444,11.4581333333,9.21893333333,8.88573333334
701.91,8.83426666667,45.8759333333,38.4521333333,38.2997333333,6.76953333333,10.8131288889,11.5646,9.40566666667,9.06706666665
702.24,8.94453333332,45.916,38.4971333333,38.3322,6.8944,10.8625511111,11.6201333333,9.46379999999,9.15839999999
702.56,9.08086666668,45.9215,38.448,38.3528,6.8694,10.9234,11.6208666667,9.4324,9.15666666667
702.88,8.86673333333,45.7817,38.2555333333,38.0896,6.60333333333,10.7270266667,11.3309333333,9.15033333333,8.88339999999
703.20,8.83533333333,45.5836,38.0777333334,37.8806666667,6.46586666667,10.6247644445,11.2445333333,9.10886666667,8.77586666667
703.52,8.77273333333,45.6311333333,38.0586,37.932,6.48013333333,10.6378533333,11.2416666667,9.0874,8.75239999999
703.85,8.60406666667,45.6056333333,38.074,37.9149333333,6.34993333333,10.5732933333,11.0744666667,8.9988,8.65233333333
704.17,8.64126666668,45.5259,38.0941333333,38.0512,6.32026666666,10.6359822222,11.0669333333,9.0928,8.67306666666
704.49,8.6206,45.5172,38.0762666667,37.9836,6.31026666667,10.6234666667,11.0752,9.0848,8.73153333333
