wavelength,Back_CamPalm,Belly_CamPalm,Breast_CamPalm,Crissum_CamPalm,Crown_CamPalm,DorTail_CamPalm,Rump_CamPalm,Throat_CamPalm,WingTip_CamPalm
634.91,18.8206666667,53.2961,40.8224666667,37.747,17.3752,17.2421333333,22.8670666667,36.1609,18.3493333333
635.25,18.8177111111,53.2746,40.8268,37.7556,17.3348666667,17.1979333333,22.8300083333,36.1827,18.3370666667
635.58,18.8198,53.3024,40.8371333333,37.7532,17.3313333333,17.1875333333,22.8537083333,36.1444,18.3102
635.91,18.7948444444,53.2505,40.8136666667,37.7052666667,17.3102,17.1888666667,22.7984416667,36.1245333333,18.3133333333
636.24,18.7683555555,53.2624666667,40.846,37.6512,17.2810666667,17.1972,22.7399083333,36.1542666667,18.2948666667
636.57,18.8222222222,53.3604333333,40.9862666667,37.7284666667,17.3861333333,17.2514,22.81395,36.3022,18.3813333333
636.90,18.9074444444,53.4887,41.0748666667,37.8266,17.4414666667,17.3076666667,22.8505416667,36.3518666667,18.4369333333
637.23,19.0286444444,53.5675,41.1876,37.9534,17.5270666667,17.4309333333,22.9826083333,36.5069333333,18.5443333333
637.56,19.1469777778,53.5828666667,41.2198,38.0306,17.6314,17.5906,23.082425,36.6097,18.6590666667
637.90,19.3172,53.7650333333,41.3733333333,38.1846666667,17.8178,17.7680666667,23.2413333333,36.6997666667,18.8436
638.23,19.2695333333,53.7001,41.2734666667,38.0934,17.7866666667,17.7381333333,23.1794333333,36.7130666667,18.8113333333
638.56,19.3256666667,53.904,41.4286,38.2112666667,17.8176,17.7749333333,23.237175,36.8777333333,18.8975333333
638.89,19.3812666667,53.8764,41.3881333333,38.2162666667,17.9232666667,17.9288666667,23.2906583333,36.9217333333,19.0159333333
639.22,19.4339111111,53.8929,41.4564666667,38.3117333333,18.0083333333,18.0893333333,23.3191166667,36.9775,19.0997333333
639.55,19.5235777778,54.0315333333,41.5858,38.4677333333,18.1177333333,18.2221333333,23.4719,37.0841666667,19.2121333333
639.88,19.5268444444,54.0546666667,41.5794,38.5018,18.1104,18.1723333333,23.4988416667,37.0183666667,19.206
640.21,19.6311333333,54.1887333333,41.6832666667,38.5916,18.2020666667,18.302,23.6096166667,37.1141666667,19.3070666667
640.54,19.7116222222,54.1569,41.7379333333,38.6307333333,18.2855333333,18.4419333333,23.7159,37.1194,19.4210666667
640.87,19.7575555555,54.1462666667,41.7430666667,38.6154,18.2994666667,18.4398666667,23.7611166667,37.1358333333,19.4585333333
641.20,19.6884,54.0857,41.6898,38.5298666667,18.1948666667,18.3287333333,23.6643083333,37.0540333333,19.3994
641.53,19.5382222222,53.9921666667,41.5318,38.3678,18.011,18.1671333333,23.5260166667,36.9602666667,19.2488
641.87,19.5431555555,53.9120333333,41.5310666667,38.3540666667,18.0192666667,18.1691333333,23.479825,36.8443333333,19.2198
642.20,19.5158222222,53.8267,41.4320666667,38.2720666667,17.966,18.1415333333,23.4375333333,36.7772666667,19.156
642.53,19.5345111111,54.0071333333,41.5872666667,38.3926,18.0432666667,18.1565333333,23.5118666667,36.8202,19.2128666667
642.86,19.4361333333,54.039,41.5305333333,38.3267333333,17.9350666667,18.0064666667,23.4713333333,36.7876666667,19.1412666667
643.19,19.4105333333,54.0011,41.4892,38.3034,17.8964666666,17.9705333334,23.3753666667,36.7318666667,19.0966666667
643.52,19.5516888889,54.0829,41.6666666667,38.416,18.0592666667,18.0788666667,23.488775,36.9519,19.2921333333
643.85,19.4537555556,54.0928333334,41.6097333333,38.4204,17.9929333333,17.9406666667,23.4383083333,36.9309666667,19.2208
644.18,19.4257777778,54.1935666667,41.6607333333,38.4877333333,17.9891333333,17.8462666667,23.4232583333,37.0051,19.1978666667
644.51,19.4193111111,54.1437,41.6355333333,38.4858666667,18.0624,17.8838666667,23.3776666666,36.9271666667,19.2195333333
644.84,19.4960444444,54.3254666667,41.7948,38.5969333333,18.2074666667,18.0184,23.5099916667,37.0318333333,19.2646666667
645.17,19.5731777778,54.3391,41.9154666667,38.7268,18.3564,18.0801333333,23.5995583333,37.1223666667,19.3889333333
645.50,19.7414444445,54.6462666667,42.1708,38.9892,18.4542666667,18.1890666667,23.8183333334,37.3711,19.5428
645.83,19.7024,54.6317333333,42.1634666667,38.9666666667,18.4375333333,18.1607333333,23.8034166667,37.3299,19.5274
646.16,19.7277333333,54.6452666667,42.1412666667,38.9533333333,18.3804666667,18.1582666667,23.805,37.2682,19.4974
646.49,19.8212,54.6183,42.0816666666,39.0086,18.4588,18.2562666667,23.8236083333,37.3154,19.587
646.82,19.8295111111,54.6161666667,42.1254,39.0053333333,18.44,18.2173333333,23.8633,37.3061,19.5941333333
647.15,19.791,54.5189333333,41.9653333333,38.8908666667,18.3654666667,18.1868,23.8213833333,37.1376666667,19.4905333333
647.48,19.9222,54.5151666667,42.02,38.9297333333,18.3886666667,18.2958666666,23.887075,37.1055,19.5526666667
647.81,19.8639555556,54.3249666667,41.8583333333,38.7532,18.2586666666,18.1866666667,23.7519833333,36.9500333333,19.4128
648.14,19.8795555556,54.4677666667,41.9272666667,38.8136,18.2426,18.1420666666,23.7443833333,37.0187666667,19.3738
648.47,20.0360444444,54.4662666667,41.9951333333,38.9086,18.3667333333,18.2211333333,23.8752083333,37.1062333333,19.5344666667
648.80,20.0369555556,54.367,41.8744,38.8225333333,18.3015333333,18.2059333333,23.8051916666,37.0785,19.4496
649.13,19.9065555556,54.1946666667,41.7231333333,38.702,18.2599333333,18.1746666667,23.7000916667,37.0504666667,19.4002666667
649.46,19.8601555556,54.1612,41.6966666667,38.7604,18.3083333333,18.1765333333,23.6517666667,37.0872,19.382
649.79,19.7148,53.9924666667,41.5174,38.5849333333,18.1772,18.0061333333,23.4336666667,36.9508333333,19.2202666667
650.11,19.7510222222,54.0252,41.5802666667,38.6600666667,18.2258666667,18.1031333333,23.5192333333,36.9891,19.2520666667
650.44,19.7868,53.9937,41.526,38.6896666667,18.2435333333,18.1594,23.5257583333,37.0234333333,19.2818
650.77,19.7458,54.0748333333,41.58,38.7466666667,18.2332,18.1550666667,23.487475,37.0676666667,19.2297333333
651.10,19.4902222222,53.8651666667,41.3345333333,38.5324,18.039,17.9044666667,23.255375,36.9492,19.0504
651.43,19.5107555556,53.9514,41.3706666667,38.6080666666,18.0963333333,18.0108666667,23.305675,36.9803666667,19.1201333333
651.76,19.3841777778,53.8277,41.2638666667,38.5102,17.9929333333,17.9274,23.218775,36.8158333333,19.0727333333
652.09,19.1931555556,53.8019333333,41.1058,38.4034,17.7540666666,17.7420666667,23.0365666667,36.7501,18.9039333333
652.42,19.1100666666,53.9456666667,41.1496666667,38.4465333333,17.6922666667,17.6536,23.0215916666,36.6776,18.8328
652.75,19.1224,53.8862666667,41.0907333333,38.3551333333,17.7027333333,17.6224666667,22.9538583333,36.5840333333,18.7970666667
653.08,19.1505333333,53.9332,41.1087333333,38.2315333333,17.6352666667,17.5614666667,22.9353166667,36.4861,18.8140666667
653.41,19.2241777778,54.0192666667,41.2022,38.3066666667,17.6762,17.6496,23.0560083333,36.6354333333,18.8496
653.74,19.0985333333,54.0408666667,41.1824,38.2185333333,17.5484666667,17.4064,22.9425916667,36.5510666667,18.7218
654.06,19.0298444445,53.9836333333,41.1638666667,38.1432666667,17.4543333333,17.246,22.8549,36.4558,18.6286
654.39,19.0458666667,53.9622333333,41.0671333333,38.1024,17.4691333333,17.1955333333,22.8660833333,36.4646333333,18.6327333333
654.72,19.1199111111,53.9894,41.1398,38.1194666667,17.5292,17.3344,22.9034916667,36.4818,18.6606666667
655.05,19.1038,53.9766333333,41.1889333333,38.1316,17.5106,17.2684,22.9062916667,36.5964333333,18.6672
655.38,19.2092666667,54.0116,41.2689333334,38.2036,17.5838,17.4112,23.0407916667,36.7933666667,18.7433333333
655.71,19.1971333333,54.1263,41.3508666667,38.234,17.6467333333,17.4710666667,23.0549666667,36.8242,18.7117333333
656.04,19.2444666667,53.9702666667,41.2691333333,38.1794,17.6662,17.5142666667,23.0704416667,36.887,18.7567333333
656.37,19.3564444444,54.1004,41.3802,38.3868666667,17.7292,17.6176666667,23.229575,37.0408333333,18.8861333333
656.69,19.4720666667,54.1994666667,41.4662,38.5368666667,17.8565333333,17.7828,23.3826916667,37.2135333333,19.0323333333
657.02,19.4154666667,54.1874,41.3934666667,38.5599333333,17.8122666667,17.7268666667,23.3289,37.1975,19.0626666667
657.35,19.4252888889,54.0955,41.3013333333,38.5051333333,17.8486666667,17.7911333334,23.3371416667,37.119,19.1252666667
657.68,19.4763777778,54.0948333333,41.2638,38.5069333334,17.8918666667,17.9254,23.3464,37.1046666667,19.1552
658.01,19.4383555555,54.0985,41.2869333333,38.5243333333,17.8180666667,17.8566,23.2941583333,37.0556,19.1169333333
658.34,19.4444666667,54.1742666667,41.2903333333,38.5668,17.7884666667,17.8430666667,23.3265416667,37.0984666667,19.1436666667
658.66,19.4272888889,54.2312666667,41.3020666666,38.5462,17.7534666667,17.8567333333,23.2730916666,36.9817666667,19.0957333333
658.99,19.3220444445,54.1357333333,41.1648,38.4717333333,17.6139333334,17.7193333333,23.1327333333,36.8153666667,18.9758666667
659.32,19.2991777778,53.9114333333,41.0459333333,38.3574666667,17.58,17.6388666666,23.0513833334,36.7364666667,18.9591333334
659.65,19.2586222222,53.9967666667,41.0536,38.343,17.551,17.6724666667,22.9992166667,36.7053666667,18.9673333333
659.98,19.1939777778,53.8890666667,40.9747333333,38.2173333333,17.5064666667,17.6354666667,22.9104583333,36.5466333333,18.8994
660.31,19.064,53.7073666667,40.786,38.1595333333,17.3910666667,17.5501333333,22.768125,36.3796333333,18.7671333333
660.63,19.0839333334,53.6397666667,40.7736666666,38.0907333333,17.3761333333,17.551,22.7629916667,36.2891,18.7266666667
660.96,19.1116666667,53.6924333333,40.8258,38.1638,17.3098666667,17.546,22.724725,36.3445,18.6784
661.29,19.0590888889,53.6884666667,40.7927333333,38.1469333333,17.2642666667,17.4681333333,22.6789583333,36.3950333333,18.6136666667
661.62,18.9574222222,53.5948333334,40.7436,38.0486,17.1864,17.4108,22.5566916667,36.3548,18.5222
661.94,18.9338222222,53.5319,40.7378,38.0542,17.1764,17.3377333333,22.508125,36.2563333333,18.4549333333
662.27,18.9152444445,53.3398,40.5521333333,37.9544666667,17.1835333333,17.3185333333,22.479025,36.2479333333,18.4596
662.60,18.9608666667,53.3968333333,40.5714,37.9513333333,17.2177333333,17.3678,22.4998916667,36.2727333333,18.4571333333
662.93,19.0729555555,53.5240333333,40.7022666667,38.0858,17.355,17.5676666667,22.6304916667,36.2739666667,18.5692
663.26,19.3070666667,53.687,40.8364666667,38.2694,17.5664,17.7416666667,22.8480583333,36.4759,18.7662
663.58,19.3433111111,53.8045,40.8258,38.3639333333,17.4734666667,17.6910666666,22.801925,36.5808333333,18.7192666667
663.91,19.4380888889,53.8676,40.9028666667,38.4046666667,17.5362666667,17.746,22.8277833333,36.7445,18.8042
664.24,19.5023777778,53.989,40.9893333333,38.5288,17.603,17.8201333333,22.8643916667,36.7963,18.8303333333
664.57,19.5403333333,53.9987,41.0232,38.5018,17.6855333333,17.8192,22.9082666667,36.7961666667,18.8584
664.89,19.4666888889,53.9441333333,41.0066,38.4615333333,17.6071333333,17.7548,22.898225,36.7428333333,18.8073333333
665.22,19.6000444444,54.0464666667,41.0339333334,38.5889333333,17.6822,17.8762666667,23.06465,36.8684,18.9222666667
665.55,19.6754666667,54.1265,41.0537333333,38.6243333333,17.8218666667,18.0028,23.119525,37.0102666667,19.0668
665.87,19.8496,54.3962,41.2950666667,38.8976666667,17.9556,18.1992666667,23.31995,37.2160666667,19.2080666667
666.20,19.8421777778,54.511,41.391,38.9434,17.9600666667,18.2105333333,23.3851083333,37.3132666667,19.2982
666.53,19.8528444444,54.5504,41.3179333333,38.9087333333,17.912,18.1455333333,23.3769583333,37.3745666667,19.2956
666.86,19.8061111111,54.4622,41.2589333333,38.8368,17.787,18.0359333333,23.28435,37.2940333333,19.1851333333
667.18,19.8094,54.5107333333,41.3642666667,38.8763333333,17.8796666667,18.1211333333,23.37275,37.3632,19.2216666666
667.51,19.757,54.5009333333,41.4218666667,38.7950666667,17.8052,18.0408,23.41945,37.2532333333,19.1482
667.84,19.6554888889,54.4265666667,41.3410666667,38.6880666667,17.7777333333,17.9489333333,23.4001916667,37.2132666667,19.1264666667
668.16,19.4969111111,54.3024,41.1651333333,38.5064666667,17.5941333333,17.8351333333,23.2265833333,36.9634666667,19.0208
668.49,19.5383777778,54.3994,41.1777333333,38.5061333333,17.6554666667,17.8823333333,23.22135,36.9979,19.1088
668.82,19.4162888889,54.3683666667,41.0918666667,38.4671333333,17.5653333333,17.7717333333,23.133525,36.8284333333,19.0596
669.14,19.3998666667,54.3958666667,41.068,38.4852,17.4722,17.7476666667,23.1399166666,36.7618666667,19.018
669.47,19.2218,54.2316333333,40.9067333333,38.3139333334,17.3184,17.4949333333,22.9362,36.6579,18.8382
669.80,19.3252444445,54.1739666667,40.9814,38.3392666667,17.4441333333,17.4949333333,22.9601583333,36.6387,18.8832666667
670.13,19.2886222222,54.0972666667,40.9604666667,38.2853333333,17.4212,17.4568,22.8993666667,36.5562,18.8456
670.45,19.1226,54.0331666667,40.8502666667,38.1789333333,17.3346,17.3140666667,22.8040666667,36.4267333333,18.7668666667
670.78,19.0730666667,53.8341666667,40.7638666666,38.0212666667,17.273,17.2396,22.7695666667,36.2814,18.7779333333
671.10,19.1277333333,53.8507666667,40.7299333333,38.0418666667,17.3698,17.3448,22.749275,36.3399333333,18.8351333333
671.43,19.3576666666,53.9820666667,40.8924,38.2004,17.6035333333,17.5869333333,23.001525,36.463,19.1067333333
671.76,19.4869333333,54.1451333333,41.0075333333,38.3508,17.7747333333,17.7262666667,23.16035,36.6318,19.2294
672.08,19.6070222222,54.2003,41.0741333333,38.54,17.8844666667,17.8224,23.3050583333,36.6626333333,19.3587333333
672.41,19.7479777778,54.1546,41.1233333333,38.5704,18.1179333334,18.0060666667,23.4161833333,36.7671666667,19.5226666667
672.74,19.7605777778,54.0739333333,41.2020666667,38.5588,18.2010666667,17.986,23.43875,36.745,19.5743333333
673.06,19.9171777778,54.1237666667,41.3101333333,38.6369333333,18.3224666667,18.1624,23.593825,36.6878333333,19.6893333333
673.39,19.8054444444,54.0895333333,41.1715333333,38.6144,18.225,18.1222,23.5356666667,36.5857,19.6152666667
673.72,19.7795777778,54.2169666667,41.1803333333,38.6198666667,18.259,18.1486666667,23.6312,36.6173,19.6816666667
674.04,19.9239333333,54.3886,41.3662666667,38.7962,18.4109333333,18.3028666667,23.7583666667,36.7993666667,19.8174
674.37,19.9760222222,54.4747333333,41.3583333333,38.9326,18.4782,18.3288666667,23.7853833333,36.7641666667,19.8714666667
674.69,19.9871555555,54.5276333333,41.4288,39.0052666667,18.5554666667,18.3252,23.8701583333,36.7378666667,19.8765333333
675.02,19.7736666667,54.2507666667,41.2189333333,38.866,18.351,18.0964666667,23.5846666667,36.6239333333,19.6439333333
675.35,19.8622888889,54.3289666667,41.3192,39.0075333333,18.5188,18.1597333333,23.701925,36.7226,19.7463333333
675.67,19.8184,54.3833333333,41.3681333333,38.9802666667,18.5813333333,18.1676666667,23.6907916667,36.7289,19.6982666667
676.00,19.9825555556,54.7604666667,41.6676,39.2045333333,18.7266,18.3839333333,23.9125666667,37.0156333333,19.8047333333
676.32,20.0629777778,54.7570333333,41.6031333333,39.2291333333,18.8409333333,18.5577333333,23.9533916667,37.0726333333,19.8064666667
676.65,20.1248222222,54.8981,41.7076666667,39.3108,18.9316,18.6107333334,24.0318583333,37.2545,19.9199333333
676.97,20.2096888889,54.9015333333,41.7514666667,39.3386,19.0474,18.7066666667,24.146525,37.2951,19.9973333333
677.30,20.1455555555,54.8263333333,41.7144,39.3844,19.0236,18.6909333333,24.0769583333,37.3057333333,19.945
677.63,20.1581111111,54.7930333333,41.6751333333,39.272,19.0351333333,18.6914,24.0634833333,37.2187333333,19.9330666667
677.95,20.2133111111,54.9552333334,41.8525333333,39.3187333333,19.1562666667,18.7904,24.1617333333,37.374,19.9786666667
678.28,20.2479333333,54.9056333333,41.8327333333,39.2259333333,19.1508,18.8026,24.1221333333,37.3204,19.9832
678.60,20.3456888889,55.0508666667,41.9304,39.2873333333,19.2162666667,18.9318666667,24.2586,37.4788333333,20.1380666667
678.93,20.1467555556,54.8180666667,41.7472,39.0629333333,19.0102666667,18.7642,24.0776583333,37.3281333333,20.0071333333
679.25,20.1392888889,54.8170666667,41.7470666667,39.0512,18.9588666667,18.7735333333,24.0768666667,37.2618666667,20.0093333333
679.58,20.0800666667,54.6307,41.6625333333,38.9388,18.8821333333,18.6885333333,24.0165416667,37.0428666667,19.9678
679.90,20.1445777778,54.7775333333,41.8134666667,39.0247333333,18.9318666667,18.6922,24.131875,37.1089666667,20.1012
680.23,20.1701777778,54.7724,41.8592,39.0701333333,18.9299333333,18.7598666667,24.1806666666,37.1320333333,20.1867333333
680.55,20.2601555556,54.8652,41.9706666667,39.1512,19.0498,18.8684,24.21735,37.2553,20.2954
680.88,20.3216666667,54.8627666667,41.9898,39.1295333333,19.0537333333,18.8506,24.2204583333,37.2653333333,20.3089333333
681.20,20.3781555556,54.899,42.0680666667,39.2226,19.1532,18.9037333333,24.3247916667,37.3131333333,20.4086
681.53,20.3678888889,54.8199666667,41.9482,39.1923333333,19.149,18.8715333333,24.2935666667,37.2203666667,20.4368
681.85,20.4975555556,55.0091333333,42.0652666667,39.3892,19.3012666667,18.9836,24.4805583334,37.3748333333,20.684
682.18,20.4331555556,55.0063666667,42.0452666667,39.3683333333,19.3345333333,18.9258,24.4101583333,37.2332666667,20.5590666667
682.50,20.5873333333,55.0793333333,42.0968,39.461,19.4656,19.1326,24.5827833333,37.2619,20.6806666667
682.83,20.6278444444,55.066,42.0848,39.438,19.5598,19.1651333333,24.6246333333,37.3610666667,20.7408
683.15,20.5453777778,54.9491333333,41.9838,39.3823333333,19.5084,19.0104666667,24.5217333333,37.3238666667,20.6710666667
683.48,20.5554666667,55.0104,41.9688,39.4098,19.5313333333,19.0466,24.5232083333,37.4082333333,20.6821333333
683.80,20.4574222222,54.9817,41.8216,39.2920666667,19.5067333333,18.9212,24.4181833333,37.2082,20.5658666667
684.13,20.2090666667,54.8546666667,41.6031333333,39.0978666667,19.3234666667,18.7072,24.2422,37.0529333333,20.4031333333
684.45,20.2452888889,54.9493666667,41.6518666667,39.1789333333,19.41,18.7930666667,24.3257666667,36.9759666667,20.4486
684.78,20.2667333333,54.9210666667,41.6500666667,39.2696,19.4514666667,18.8495333333,24.3495416667,36.9879666667,20.4426
685.10,20.2006222222,54.9123666667,41.6541333333,39.2183333333,19.3958666667,18.7742666667,24.351925,37.0341333333,20.3862666667
685.43,19.9741555556,54.7716,41.5001333333,38.9792666667,19.1372,18.5489333333,24.1225,36.8163666667,20.1071333333
685.75,20.1408666667,54.8296666667,41.6326666667,39.0879333333,19.2170666667,18.6504666667,24.2322916667,36.9245,20.2972666667
686.08,20.1723555555,54.874,41.7557333333,39.1608666667,19.292,18.6128,24.2419083334,37.0155,20.3611333333
686.40,20.1811555556,54.8778666667,41.8085333333,39.1856666667,19.3121333333,18.5916,24.2524416667,37.0196333333,20.3794666667
686.72,20.2018,54.9894,41.7942666667,39.1606666667,19.3709333333,18.6885333333,24.2453083333,37.0144666667,20.4130666667
687.05,20.1064888889,54.8663,41.7342,39.0896666667,19.2926,18.5552,24.1285916667,36.8509333333,20.2611333333
687.37,20.1170222222,54.8825,41.781,39.1245333334,19.3541333333,18.5992,24.1397166666,36.9803,20.2578666667
