wavelength,Back_NesAcum,Belly_NesAcum,Breast_NesAcum,Crissum_NesAcum,Crown_NesAcum,DorTail_NesAcum,Rump_NesAcum,Throat_NesAcum,WingTip_NesAcum
785.29,21.2281666667,41.3985,33.3018333333,41.9666666666,23.2165,23.2953333334,27.9670833334,36.6951666667,24.1793333334
785.60,20.0948333333,40.8211666667,32.4011666666,41.5641666666,23.0015,22.3853333333,27.3934166666,35.9241666667,23.8388333334
785.91,19.9461666667,41.0645,32.8105,41.9835,22.7345,22.8928333333,27.6695833333,36.3438333333,23.3683333334
786.22,19.1218333334,40.809,32.1531666667,41.6901666667,22.348,22.1751666667,27.2898333333,36.0088333333,23.1031666666
786.53,18.9243333333,39.5456666666,31.8788333333,40.9545,22.2575,21.985,27.2651666667,35.2423333334,22.303
786.84,18.4225,37.8841666667,30.4946666667,39.3765,21.4955,20.749,26.1853333334,33.904,20.6463333334
787.14,18.5773333333,37.6818333333,30.1966666667,38.8365,21.514,20.4448333334,26.1833333333,33.7611666666,20.074
787.45,18.2405,37.1531666667,30.5151666667,38.6125,21.3448333334,20.0573333333,26.0158333334,34.063,19.943
787.76,18.3586666666,37.3236666666,31.1478333334,39.1568333334,21.6018333333,20.8265,26.5085833333,33.9396666667,20.3468333333
788.07,18.1931666667,37.0325,31.133,38.9026666666,21.1633333333,20.627,25.99675,33.4708333334,20.3383333334
788.38,18.8746666667,38.0856666667,31.7178333333,39.3511666667,21.715,21.3115,26.9251666667,33.7238333334,20.49
788.69,19.0095,38.2986666667,31.8158333333,39.6166666667,21.805,21.0461666666,27.2299166666,33.2536666667,20.474
789.00,20.2398333333,39.5171666667,32.7665,40.6385,22.5605,22.231,28.6128333334,34.2956666666,21.5455
789.31,21.2348333333,40.7978333333,33.228,41.9166666667,23.6308333334,22.9596666667,29.76575,35.15,22.7885
789.62,21.2685,40.5458333333,33.808,42.2073333334,23.7475,23.0878333333,29.793,35.0341666666,22.2311666667
789.92,20.6203333334,40.1888333333,32.894,41.56,22.9498333333,22.2843333333,28.7603333333,34.3716666667,21.3258333333
790.23,20.1318333334,40.4013333333,33.031,41.378,22.5521666667,22.2635,28.6165,34.172,21.6861666667
790.54,20.2211666667,41.0998333334,33.5573333334,41.3936666666,22.628,22.8938333334,28.96025,34.8725,22.6561666667
790.85,20.1923333333,40.8725,32.9293333333,41.1648333333,22.5893333333,22.7008333333,28.7206666666,34.0438333333,22.8121666667
791.16,20.4188333334,40.9778333333,32.9118333333,40.8375,22.9621666666,22.4986666667,28.8715,34.1063333333,23.8898333334
791.47,21.1913333333,40.8078333334,33.09,40.7073333333,23.3391666667,22.7376666667,28.8515833333,34.078,24.2843333333
791.78,21.5278333333,40.4551666667,33.688,41.179,23.493,22.9756666666,29.44025,34.5596666667,25.074
792.08,21.825,40.4675,33.1828333333,40.9048333333,23.258,22.9108333333,29.4494166667,34.8265,25.1431666666
792.39,20.814,39.1983333333,32.1261666667,39.972,21.9435,21.6496666666,28.0949166667,33.4108333333,23.584
792.70,20.9196666666,38.6221666667,32.015,39.7363333333,21.72,21.7828333333,28.1621666667,33.1135,23.6816666667
793.01,21.031,38.8836666667,32.1,39.7058333333,21.3155,21.9481666667,28.0201666666,32.7483333334,24.4468333333
793.32,21.4008333333,39.0336666667,32.8503333334,40.4346666667,21.7713333334,22.3995,27.947,33.1565,25.2011666666
793.62,21.25,38.3011666666,32.0833333333,40.1601666667,21.0898333333,21.3623333333,27.2755833333,32.7883333334,25.0801666667
793.93,22.1155,38.9901666666,32.1153333334,41.6825,21.6508333334,21.2338333333,27.6040833333,32.8846666667,25.673
794.24,21.785,38.6595,32.1018333333,41.7306666667,21.881,20.8571666667,27.3434166667,32.4216666667,25.4318333333
794.55,22.3291666666,39.3486666667,32.2585,42.7013333334,22.4095,21.3346666667,27.58275,32.9803333333,24.8155
794.86,21.5666666667,39.6356666666,32.9628333333,43.4075,22.4531666666,21.6151666667,28.4735,33.3655,24.1298333333
795.16,21.5968333333,40.8238333334,33.6831666667,43.5753333334,22.869,22.4076666667,28.68975,33.1901666667,23.6165
795.47,20.6056666667,39.6265,33.2865,42.9533333334,22.191,22.0653333333,28.2485,32.266,23.4305
795.78,20.6193333333,39.4646666667,33.411,42.7326666667,22.3001666667,22.1755,28.1044166666,32.244,23.218
796.09,19.0475,38.4996666667,32.5241666667,41.581,21.5531666667,21.1018333334,26.7039166667,31.3258333333,22.1285
796.40,19.0211666667,39.0026666667,32.1406666666,41.5581666667,22.2893333334,21.0036666666,26.9981666667,32.1096666666,22.0105
796.70,19.7696666667,39.739,32.0583333333,41.5668333333,22.4883333333,21.874,27.381,32.4575,21.7666666666
797.01,20.9128333334,41.371,33.5608333334,42.5083333333,23.764,23.582,29.32975,33.4393333333,23.0816666667
797.32,21.1578333333,41.3076666667,33.7,42.331,23.8313333334,24.0453333334,29.8808333333,33.7,22.5786666667
797.63,20.806,41.5181666667,33.3646666666,41.815,22.7738333333,23.5551666667,29.6080833334,33.6456666667,21.5248333333
797.93,20.6615,41.2431666666,33.4291666667,41.2913333333,22.2755,23.2503333333,29.2345,33.1733333334,21.4443333334
798.24,20.9568333334,41.6906666667,33.0141666667,40.8451666667,22.3603333333,22.8706666667,28.7240833334,32.8546666667,21.6428333333
798.55,20.1278333334,40.5261666666,31.7223333333,40.7016666667,21.8343333334,21.5151666666,27.9509166667,31.9935,21.0368333333
798.85,20.5671666666,41.5216666666,31.8825,41.1831666667,22.6145,21.5828333333,27.7804166666,32.6563333333,20.9541666666
799.16,21.489,42.473,32.7468333333,42.1798333333,23.6395,22.2875,28.3075,33.2356666667,21.3915
799.47,22.6411666667,43.1765,33.5456666666,42.5071666667,24.2898333333,23.3758333334,29.2035833334,33.3658333333,21.874
799.78,22.445,43.036,33.2831666667,41.5498333333,23.4803333333,23.4301666666,28.3818333333,32.699,21.1253333333
800.08,21.687,42.6978333334,33.3838333333,41.3963333334,23.3605,22.6843333334,28.1863333333,32.336,21.9573333334
800.39,20.0865,40.7596666667,32.1591666666,40.6736666667,22.7806666666,21.1051666666,26.2263333333,31.6408333334,19.9826666666
800.70,18.571,39.5526666666,31.3241666667,38.6441666666,20.8595,19.9858333333,24.3796666666,29.9966666667,18.99
801.00,18.1326666666,39.459,30.733,37.8361666667,20.733,20.7155,23.79575,29.459,18.4466666666
801.31,16.8081666667,38.5823333334,29.551,36.0196666666,19.3,19.1763333334,22.4461666667,27.7306666667,16.0655
801.62,15.8095,37.3996666667,28.6468333334,35.4121666667,18.7091666666,18.5083333334,21.3895833334,26.6776666667,15.4813333334
801.92,14.6536666667,36.9263333333,28.4801666667,33.9165,17.3061666667,17.8141666667,19.159,25.8276666667,14.8983333333
802.23,13.8728333334,35.9356666667,27.5163333333,33.0273333334,16.1693333333,16.2648333333,18.0826666666,25.1626666667,13.4136666667
802.54,12.9823333333,35.4358333333,27.4691666667,32.0988333334,15.6443333333,16.011,17.4864166667,24.9421666667,13.2331666666
802.84,13.4273333333,35.905,27.2281666667,32.0965,15.7243333333,15.8423333334,17.4715,25.0686666666,12.0333333334
803.15,13.8986666666,36.556,27.837,33.5311666667,16.2711666667,15.6781666667,18.7919166667,24.9503333334,12.5346666667
803.46,13.9488333333,36.5106666667,27.4178333333,33.7328333334,16.467,15.5476666666,18.6849166666,24.3206666666,11.5905
803.76,15.6733333333,37.4491666667,27.7776666666,33.5968333333,16.9305,16.4436666666,18.9073333333,24.4726666666,11.2326666667
804.07,18.116,39.1708333334,29.7301666667,36.232,19.3838333333,18.6595,20.5818333333,26.57,11.8963333334
804.38,19.0708333334,40.3231666667,31.8385,37.9796666667,20.7476666667,19.2726666667,21.81825,28.2221666666,13.2526666667
804.68,19.5423333333,40.1995,31.827,38.5171666666,20.9898333333,20.755,22.9363333333,29.2056666666,13.4781666667
804.99,18.6628333334,40.0968333334,31.1628333334,37.7908333333,20.0775,19.7675,22.91675,27.9263333334,12.2091666666
805.30,20.0801666667,40.1028333333,31.7315,38.6156666667,21.3958333333,20.8046666667,24.09425,28.795,12.9286666666
805.60,21.1823333333,41.5698333333,33.3333333333,40.1356666667,22.5386666667,22.6163333333,26.0465833334,29.5541666666,14.2245
805.91,20.9456666666,41.7741666667,32.9815,40.0155,22.2158333333,22.3916666666,26.4458333333,29.3278333333,13.4815
806.21,19.2731666666,40.2051666667,32.0103333333,39.1983333333,20.774,20.695,25.2666666666,28.436,13.0335
806.52,17.7621666666,38.7323333333,30.9661666667,38.1065,19.9921666667,19.7575,23.7969166666,27.5038333333,12.0498333333
806.83,16.1461666667,38.6155,30.5523333333,36.4946666667,18.7475,18.9676666667,22.8089166666,27.331,10.3841666667
807.13,15.3158333333,39.114,30.3138333334,36.8493333334,18.5736666666,18.991,23.0631666667,26.8375,10.8066666667
807.44,12.1908333333,37.2108333333,28.4241666666,35.0865,15.5115,16.1303333333,20.9365833334,24.2575,8.82833333333
807.74,11.2783333333,35.8605,27.4851666667,34.5656666667,13.7218333333,15.205,20.2276666667,23.1828333333,7.5605
808.05,11.1618333333,35.8475,27.6335,35.457,13.5458333333,14.5643333333,19.5926666667,22.7568333333,8.95116666666
808.35,11.8576666667,37.132,28.4585,36.2098333333,13.922,15.3931666666,20.3228333333,24.7253333334,9.88133333334
808.66,10.6225,37.8438333333,27.402,35.4758333333,12.8326666666,14.8173333333,20.1059166666,23.5453333334,9.47233333334
808.97,8.29883333335,36.0385,24.828,33.1268333333,10.7061666667,12.311,17.6639166666,21.2516666667,7.38216666667
809.27,8.05166666669,35.4695,23.967,33.0986666667,10.0705,12.0891666666,16.69,20.2581666666,7.27683333334
809.58,7.12583333334,35.1088333333,23.6508333334,32.0076666667,9.18566666668,11.7658333334,15.4358333334,19.5076666666,6.2265
809.88,7.76983333333,34.6761666667,22.7096666667,32.0383333333,9.13666666665,12.518,14.9038333334,19.2806666666,5.37183333334
810.19,8.16766666666,33.783,22.7273333333,32.5996666666,9.65916666668,12.2396666667,15.5536666666,19.105,4.94816666666
810.49,8.59600000001,33.429,23.7108333333,32.9513333333,9.78983333332,12.679,16.1176666666,19.9856666666,5.37266666666
810.80,10.4433333333,35.3361666667,25.0835,33.7386666667,11.0396666666,14.163,17.2626666666,21.5068333334,5.50783333334
811.10,10.8771666667,35.1503333333,24.6851666666,32.873,10.7075,13.3963333334,17.127,20.7606666666,4.91783333334
811.41,10.2753333333,34.7836666667,24.2131666667,32.4728333333,9.98033333334,12.2173333333,16.96175,20.182,4.25283333334
811.71,9.22583333332,33.635,23.9065,32.3778333333,9.60283333335,11.4126666667,15.88725,18.5771666667,3.243
812.02,8.39683333333,31.8368333334,23.6681666667,32.4455,9.28466666667,10.8828333333,15.3601666667,19.102,1.47116666666
812.32,9.965,32.4115,25.461,33.7568333333,10.9118333333,12.5808333334,16.1185833333,19.9053333334,2.74033333334
812.63,9.59533333335,32.2588333333,25.6121666667,33.5331666666,9.61999999998,11.5191666667,16.34175,19.3651666667,1.29916666666
812.93,9.3435,31.7675,25.0506666667,34.0655,9.92416666667,10.4798333333,16.78025,19.0151666666,1.31316666666
813.24,10.0205,32.9755,27.0193333333,34.4581666667,10.6083333333,10.5316666667,18.96725,20.4755,2.76033333333
813.54,10.5073333333,32.0908333333,26.1645,33.9543333334,9.88633333335,9.57550000001,18.7758333334,19.9795,2.355
813.85,8.09216666667,30.1715,23.7405,31.8865,7.74383333334,6.96683333333,17.3366666667,17.4168333333,0.107166666665
814.15,5.22716666667,27.4765,21.0728333334,29.064,5.93866666667,4.57033333334,15.3805,14.8333333333,-1.69666666666
814.46,4.324,26.9291666667,20.3065,28.3251666667,6.02083333334,5.22716666667,14.21725,13.93,-2.43533333333
814.76,5.57333333334,29.2533333333,22.0533333333,28.16,7.6,6.69333333333,15.56,15.3066666666,-1.49333333333
815.07,5.68916666667,29.0863333333,21.9283333334,27.7778333334,7.3185,6.03649999998,15.23775,16.2928333333,-0.855
815.37,6.69866666667,29.5285,22.4278333334,27.7331666666,6.29716666667,5.73416666667,15.7824166667,16.1843333334,-0.348333333335
815.68,5.70916666667,29.1395,22.105,26.5423333333,4.73483333333,5.16766666667,15.8278333334,15.4223333334,0.325
815.98,5.65483333333,29.4641666666,22.078,25.6763333333,5.84416666667,5.303,15.8548333334,15.3681666667,1.813
816.29,6.47566666667,31.1305,22.3725,25.6103333333,5.5465,7.086,15.71125,15.021,1.3535
816.59,6.328,30.4166666667,21.4843333334,24.7396666667,5.13033333333,7.29166666666,14.7785833333,13.828,0.260333333334
816.89,5.7835,32.7551666666,22.3975,25.3416666666,5.23133333333,8.93799999998,14.76075,14.1955,1.104
817.20,6.65083333333,34.3136666667,22.8933333333,25.8875,5.11383333333,9.486,14.0565833334,15.289,0.900833333333
817.50,9.59666666668,35.8601666667,25.5743333333,29.1221666667,7.60583333334,11.5365,17.3174166667,18.4278333334,3.65
817.81,12.2255,37.6523333334,27.3303333334,31.4055,9.66333333332,12.7133333333,19.74125,20.6441666667,6.857
818.11,11.8036666667,36.1898333333,26.3218333333,31.1615,8.80550000001,12.6533333333,18.9211666667,19.712,6.23233333334
818.41,13.4346666666,37.0275,25.6376666666,31.4645,9.8725,13.6763333333,19.624,19.0193333333,6.53016666667
818.72,12.7563333333,38.3763333333,26.1325,32.0513333333,10.8758333333,13.6538333334,19.7436666667,19.53,7.7995
819.02,12.9468333333,38.7588333333,26.3666666666,33.2101666667,11.7345,13.4608333333,19.95475,21.0233333334,7.43933333334
819.33,14.123,38.8765,27.3348333333,34.681,12.6801666666,14.4076666667,20.9375833333,22.5323333333,8.82683333335
819.63,15.0201666667,38.5946666666,28.7,35.1495,13.7981666666,14.3923333333,21.5885833333,24.2701666666,10.8958333334
819.93,15.4813333333,39.2168333334,29.474,35.9931666666,15.0621666667,14.773,22.1524166667,25.9178333333,12.7636666666
820.24,16.583,39.7516666666,29.9095,36.5306666667,15.9866666667,15.4496666667,23.06725,26.8311666666,14.6143333334
820.54,17.4985,40.7028333334,31.0335,37.7078333333,17.3221666666,16.6273333334,24.4423333333,28.2931666667,16.3928333333
820.85,17.894,41.2271666666,31.5756666667,38.3415,17.6701666667,17.355,24.7345,28.7728333333,17.5953333333
821.15,17.8156666667,41.4346666667,31.9201666667,38.4795,17.7373333334,17.6231666667,24.8609166666,29.2506666666,17.9873333334
821.45,18.258,42.0926666667,32.6495,38.947,18.5688333333,18.2581666666,25.7085,30.3246666667,18.923
821.76,18.464,42.2638333333,32.9425,39.1495,18.4973333333,18.581,25.8485,30.8551666666,19.3458333334
822.06,18.929,42.3928333333,33.0835,39.351,18.8321666667,18.9953333333,26.10325,31.2848333334,19.5861666667
822.36,19.2885,42.7171666667,33.2951666667,39.5796666666,18.9588333334,19.2598333333,26.3680833334,31.4613333333,19.7518333333
822.67,19.509,43.1613333333,33.6031666666,39.8701666667,19.1931666667,19.5321666666,26.673,32.024,19.9533333334
822.97,19.763,43.4526666667,33.6031666666,40.069,19.2596666667,19.848,27.0108333333,32.3448333333,20.1403333334
823.27,20.092,43.8871666667,33.9935,40.4528333334,19.2811666667,20.1236666666,27.4734166667,32.6726666667,20.5841666666
823.58,20.3018333334,44.0323333333,34.3633333333,40.646,19.3286666667,20.2738333333,27.8099166667,32.9478333334,20.7161666667
823.88,20.5776666666,44.3858333333,34.5601666667,40.7301666666,19.2306666667,20.3628333334,28.0299166667,32.9976666667,20.8833333333
824.18,20.5513333334,44.4551666667,34.236,40.463,19.1865,20.1483333333,27.9955,33.0325,20.444
824.49,20.7556666667,44.7508333333,34.2531666667,40.6033333333,19.3611666666,20.5038333334,28.465,33.5206666667,20.5036666666
824.79,20.8301666667,44.7923333333,34.1698333333,40.577,18.8131666666,20.3501666666,28.2296666667,33.5148333333,20.0778333334
825.09,21.0213333334,44.8003333333,34.5151666667,40.6316666667,18.887,20.2118333333,28.3518333334,33.8131666666,19.9255
825.39,21.2956666666,44.767,34.7345,40.4165,18.4705,20.1656666667,28.4681666666,33.9836666667,20.073
825.70,21.3353333334,44.4908333333,34.6148333333,40.0018333334,18.3398333333,20.0946666666,28.5953333333,33.9618333333,20.1843333334
826.00,21.1226666667,43.8046666667,33.839,39.4173333333,17.6435,19.6571666666,28.0934166667,33.1108333334,19.9745
826.30,20.924,44.1266666667,34.146,39.3835,17.7088333334,19.5108333333,28.0384166667,32.8651666667,19.9701666667
826.61,20.6773333333,43.5916666667,33.8056666667,38.9126666666,17.4955,19.2246666667,27.4286666667,32.1925,19.2335
826.91,20.7181666666,43.7015,33.8026666666,38.9098333334,17.6233333334,19.049,27.2155,32.4218333333,19.5093333333
827.21,20.5458333334,42.9641666667,33.2708333333,38.4251666667,17.2016666667,19.012,26.8773333334,32.2188333334,19.5473333334
827.51,21.0188333334,43.015,33.8128333333,38.4908333333,17.2638333334,19.2725,27.3795833333,32.691,20.0778333334
827.82,20.74,42.956,33.7911666666,38.0978333333,17.0966666667,18.5351666666,26.8964166667,32.0346666667,19.7118333334
828.12,20.124,41.9385,32.5756666666,37.4708333334,16.4141666667,17.8128333333,25.92275,31.1091666667,19.3476666666
828.42,19.659,41.483,31.7911666666,36.8975,16.0638333334,17.0341666667,25.6485833334,30.719,19.148
828.72,19.3523333333,41.258,31.1116666667,36.5055,15.672,16.4788333333,25.4366666666,29.8851666667,18.3465
829.02,18.3676666667,41.0181666667,30.5555,35.793,14.4886666667,15.2716666666,24.4245833334,29.0871666667,17.5843333333
829.33,17.7373333333,40.8701666667,30.241,34.9263333334,13.842,13.9758333333,24.0026666667,28.9155,17.2021666667
829.63,17.6638333333,40.1931666667,29.4938333333,34.7023333333,13.1101666666,13.5266666667,23.8614166667,28.7351666667,16.756
829.93,17.1,39.95,28.4666666666,33.9666666666,12.1,12.3,23.5083333333,28.6333333333,15.5166666666
830.23,16.128,38.61,27.5363333333,32.8873333333,10.9998333334,11.5755,22.9468333333,27.2386666667,13.5265
830.54,15.2953333333,38.207,27.2365,32.6581666667,10.4853333334,10.6118333333,22.5635,26.8565,12.2363333334
830.84,13.5778333334,36.5838333334,25.3343333333,31.1203333334,9.0825,8.94433333333,20.9775833333,24.8731666667,11.0418333334
831.14,13.2338333333,36.1033333333,24.432,30.5868333333,8.073,7.69433333333,20.5849166666,24.1475,10.9846666666
831.44,15.3623333333,39.3235,27.029,32.174,10.4831666666,8.74400000001,24.0941666667,26.0626666667,11.7148333334
831.74,16.8318333333,40.8166666667,28.6826666667,33.404,11.7563333333,11.0718333333,26.0506666667,26.9121666667,13.3855
832.04,17.2163333333,41.139,29.5733333333,33.663,12.7308333333,12.0051666667,26.63825,27.7265,14.5998333333
832.35,19.9558333333,42.3786666666,30.9466666667,35.4393333333,15.363,14.9015,29.0815833334,30.1643333333,16.9875
832.65,21.0751666666,43.2665,32.05,36.7186666667,16.6851666666,16.9643333333,30.0129166666,30.4313333333,17.9873333334
832.95,20.7556666667,43.4435,32.212,36.4561666666,17.1671666666,17.3913333333,29.49475,31.0041666667,18.547
833.25,20.8088333334,42.9238333334,32.3821666667,36.3313333333,17.1501666667,17.7306666667,28.8925,31.0608333334,19.536
833.55,20.8296666666,43.0161666667,32.0066666666,36.3676666666,16.9565,17.0326666667,28.4691666667,31.2291666667,19.5795
833.85,21.1393333333,43.6045,32.7651666667,37.2233333333,17.7156666667,17.4678333334,29.0064166666,31.8765,20.2066666667
834.16,21.4148333333,44.1876666667,33.6555,37.549,18.1651666667,18.0111666666,29.0475833333,32.591,20.8826666666
834.46,21.4001666667,44.3028333333,33.957,38.0953333333,17.5311666667,18.0413333333,28.8123333333,33.149,21.2303333333
