wavelength,Back_SpoLinm,Belly_SpoLinm,Breast_SpoLinm,Crissum_SpoLinm,Crown_SpoLinm,DorTail_SpoLinm,Patch10_SpoLinm,Patch11_SpoLinm,Patch12_SpoLinm,Rump_SpoLinm,Throat_SpoLinm,WingTip_SpoLinm
434.71,8.02583333334,40.9320666667,41.298,37.2430666667,6.89446666667,7.93513333333,32.8710666666,31.0621333333,30.036,10.1727333333,5.124,7.14386666667
435.07,7.98296666666,40.8967333333,41.2731333333,37.2374,6.85686666666,7.88943333333,32.8208,31.0484666667,30.0214666667,10.1286666667,5.07413333333,7.09833333333
435.42,7.94969999999,40.9461333333,41.252,37.2714666667,6.81493333334,7.8391,32.8142,31.0563333333,30.0604,10.0901333333,5.02206666667,7.0652
435.78,7.92433333334,40.9918666667,41.2228,37.2995333333,6.78986666666,7.78983333333,32.8086666667,31.0746,30.0963333333,10.0744,5.00213333333,7.0276
436.13,7.94173333333,40.9869333333,41.1894,37.3174666666,6.81666666666,7.77696666667,32.8097333333,31.053,30.1316666667,10.0953333333,5.0264,6.9984
436.49,7.96266666667,41.0132,41.2004666667,37.3395333333,6.82266666666,7.7808,32.8089333333,31.0816666667,30.1517333333,10.1184666667,5.0554,7.00253333333
436.84,7.94216666667,40.9956666667,41.1998,37.3370666667,6.813,7.75733333334,32.8093333333,31.0725333333,30.129,10.0957333333,5.045,7.01266666667
437.20,7.96436666666,41.0971333333,41.2904666667,37.4340666667,6.8452,7.78033333333,32.8777333333,31.1491333333,30.2364666667,10.1192666667,5.06406666667,7.05306666666
437.56,8.05883333334,41.2115333333,41.3896,37.5388666667,6.92133333333,7.88213333333,32.9694666667,31.2156,30.334,10.2198,5.14613333333,7.1632
437.91,8.09043333333,41.2901333333,41.4665333333,37.6025333333,6.95366666666,7.91263333333,33.0228666667,31.2735333333,30.3966,10.2614,5.13926666667,7.19233333333
438.27,8.1018,41.4096666667,41.5830666667,37.6868666667,6.95800000001,7.92223333333,33.0777333333,31.3536,30.4665333333,10.2790666667,5.14473333333,7.2056
438.62,8.06993333333,41.4744,41.6466,37.7472,6.93413333333,7.89226666667,33.1252666667,31.3809333333,30.5072,10.2585333333,5.126,7.20646666667
438.98,8.08756666667,41.5711333333,41.7027333333,37.8184,6.97260000001,7.93966666667,33.2074,31.4322,30.5799333333,10.3156666667,5.1508,7.23606666667
439.33,8.11173333333,41.6374666667,41.7824666667,37.8576666667,7.0004,7.96206666667,33.2274666667,31.4730666667,30.6214,10.3394,5.15813333333,7.25553333333
439.69,8.17086666667,41.7219333333,41.8842,37.9532,7.05273333333,8.0062,33.3034,31.5661333333,30.716,10.3943333333,5.21633333333,7.3246
440.04,8.21186666667,41.8407333333,41.9634,38.0591333333,7.07993333333,8.03613333333,33.3734666667,31.6464,30.7773333334,10.4297333333,5.24033333333,7.3862
440.40,8.20666666667,41.88,41.9741333333,38.0917333333,7.08506666666,8.02343333333,33.4039333333,31.6720666667,30.808,10.4181333333,5.2076,7.3858
440.75,8.21529999999,41.9622,41.9956666667,38.1689333333,7.08213333333,8.04213333333,33.4592666667,31.7024,30.8658666667,10.4314666667,5.19473333333,7.38233333333
441.11,8.25989999999,41.995,42.0127333333,38.2120666667,7.14266666667,8.08156666667,33.5155333333,31.774,30.916,10.4843333333,5.25273333333,7.41853333333
441.47,8.22396666666,42.0314,42.0134666667,38.2546,7.131,8.0481,33.5275333333,31.8078666667,30.9525333333,10.47,5.23606666667,7.392
441.82,8.22269999999,42.0625333333,42.0311333334,38.3274,7.13026666667,8.05073333334,33.5379333333,31.8484,30.9975333333,10.4716666667,5.2686,7.37766666667
442.18,8.2359,42.1168,42.0349333333,38.3934,7.15926666667,8.0624,33.5712,31.8858666667,31.0572666667,10.4884666667,5.29153333333,7.40613333333
442.53,8.26230000001,42.1627333333,42.0781333333,38.4134666667,7.15606666666,8.0537,33.6083333333,31.9210666667,31.0882666667,10.4752,5.29053333333,7.3878
442.89,8.31973333334,42.2018,42.1200666667,38.4902,7.17939999999,8.08473333333,33.6325333333,31.9822666667,31.1518,10.5062666667,5.32586666667,7.41586666667
443.24,8.37826666667,42.2636,42.1832,38.5812,7.22353333334,8.14683333333,33.6853333334,32.0595333333,31.2219333334,10.5643333333,5.39313333333,7.46346666667
443.60,8.38733333333,42.3460666667,42.2318,38.6529333333,7.22646666667,8.13726666667,33.7476,32.1088666667,31.2776,10.5753333333,5.38753333333,7.46613333333
443.95,8.37523333334,42.3858,42.305,38.6965333333,7.21293333333,8.12783333333,33.7987333333,32.1542666667,31.3172666667,10.5762666667,5.37146666667,7.44446666667
444.31,8.39153333333,42.4668666667,42.3723333333,38.757,7.22686666667,8.13586666667,33.8602666667,32.2046,31.3692,10.5892,5.392,7.45506666667
444.66,8.37833333334,42.5281333333,42.4244,38.7934666667,7.21406666666,8.09923333333,33.8674666667,32.2546,31.4081333333,10.5814666667,5.38906666667,7.4454
445.02,8.35929999999,42.5974,42.5022666667,38.8514,7.18300000001,8.08266666667,33.9128,32.2766666667,31.4484,10.5738,5.3676,7.43406666667
445.37,8.37993333334,42.6400666667,42.5299333333,38.8759333333,7.20293333333,8.0906,33.941,32.3003333334,31.4743333333,10.584,5.37693333333,7.45586666666
445.72,8.38276666667,42.7338,42.6131333333,38.9402,7.21499999999,8.08083333333,34.0126666667,32.3621333333,31.5427333333,10.6000666667,5.3598,7.4714
446.08,8.39329999999,42.7906666667,42.6755333333,38.9933333334,7.22233333334,8.08453333333,34.0544,32.4190666667,31.6116666667,10.6310666667,5.3706,7.4732
446.43,8.38046666667,42.8154,42.6691333333,39.0062666667,7.21733333334,8.0807,34.0572666667,32.4394666667,31.6392666667,10.6414,5.3762,7.47193333333
446.79,8.36476666667,42.8368,42.6770666667,39.015,7.203,8.05953333333,34.0552666667,32.4380666667,31.6422,10.6314,5.35366666667,7.4686
447.14,8.38270000001,42.8963333333,42.7092666667,39.0718666667,7.22633333334,8.07046666667,34.091,32.4826666667,31.6948666667,10.6559333333,5.36866666667,7.50893333333
447.50,8.36663333333,42.8976666667,42.6981333333,39.0750666666,7.21713333333,8.07346666667,34.068,32.4856,31.7129333333,10.6455333333,5.35813333333,7.50186666667
447.85,8.41443333333,42.9522666667,42.728,39.1308666667,7.28473333333,8.13273333333,34.0849333333,32.5272,31.7955333333,10.7014666667,5.41953333333,7.56153333333
448.21,8.42153333333,42.9979333334,42.7708666667,39.1882,7.2882,8.144,34.0928666667,32.5645333333,31.8668,10.7185333333,5.42773333333,7.5634
448.56,8.48469999999,43.0753333333,42.8640666667,39.2968666667,7.35186666666,8.2076,34.1729333333,32.6416666667,31.9918,10.793,5.4812,7.61753333333
448.92,8.5232,43.1150666667,42.8519333333,39.3362666667,7.37313333333,8.2206,34.1723333333,32.6672,32.0374,10.8176666667,5.4938,7.63873333333
449.27,8.55316666667,43.1579333333,42.907,39.4017333333,7.40166666667,8.2606,34.192,32.7306,32.1149333333,10.8593333333,5.52153333333,7.66633333333
449.62,8.59190000001,43.2341333333,42.9483333333,39.479,7.43393333333,8.30356666667,34.2383333333,32.7840666667,32.1962,10.9114666667,5.56306666667,7.71033333333
449.98,8.63446666666,43.3222,43.0310666667,39.5807333333,7.45913333333,8.3219,34.3128666667,32.8313333333,32.2601333333,10.9348666667,5.5738,7.742
450.33,8.72546666666,43.4304,43.1286666667,39.7222,7.55773333334,8.39653333333,34.3927333333,32.9328,32.3812666667,11.0264,5.65166666667,7.81446666666
450.69,8.7639,43.5108,43.1794,39.8180666666,7.61780000001,8.4156,34.4682666667,33.0083333333,32.4818666667,11.0886666667,5.68426666667,7.86346666667
451.04,8.76566666667,43.5618666667,43.2148666667,39.8730666667,7.62513333333,8.41483333333,34.5150666667,33.0504666667,32.5498666667,11.1036666667,5.69,7.84533333334
451.40,8.8274,43.6301333333,43.3046666666,39.9681333333,7.67219999999,8.4366,34.5664666667,33.1105333333,32.5914666667,11.1323333333,5.72506666667,7.86913333333
451.75,8.80323333333,43.6638666667,43.3449333333,40.0353333333,7.65126666667,8.38946666667,34.6093333333,33.1628666667,32.6284,11.0966,5.69773333333,7.8582
452.10,8.80273333333,43.6744666667,43.3182,40.0492666667,7.67413333334,8.37716666667,34.621,33.1878666667,32.6643333333,11.0982666667,5.70026666667,7.87066666667
452.46,8.79673333333,43.6918,43.2926666667,40.0640666667,7.68399999999,8.35523333333,34.6134,33.1823333333,32.6674,11.0954,5.7002,7.86540000001
452.81,8.79373333334,43.7144,43.3016,40.093,7.683,8.363,34.6335333333,33.2093333333,32.6895333333,11.0889333333,5.6934,7.86513333333
453.17,8.81700000001,43.8417333333,43.4003333333,40.2148,7.71940000001,8.373,34.7231333333,33.2748666667,32.7965333333,11.1213333333,5.718,7.88393333333
453.52,8.86143333333,43.8672666666,43.4499333334,40.263,7.75999999999,8.38303333333,34.7231333333,33.3132666667,32.8462,11.1585333333,5.74006666667,7.90560000001
453.87,8.82636666667,43.8144666667,43.3648666667,40.2004,7.7506,8.35606666667,34.6508,33.2723333333,32.8331333334,11.1354,5.7384,7.88440000001
454.23,8.80830000001,43.8304,43.3609333333,40.2099333333,7.73133333334,8.33233333333,34.6223333333,33.2908,32.8350666667,11.1163333333,5.7148,7.87813333334
454.58,8.82750000001,43.9143333334,43.4181333334,40.2682666667,7.7442,8.35353333333,34.648,33.3662,32.9112666667,11.1318666667,5.75873333333,7.8978
454.93,8.81633333334,43.946,43.4359333333,40.2864,7.7374,8.34236666667,34.6686,33.3664666667,32.92,11.1138666667,5.7602,7.90273333333
455.29,8.81236666666,43.9849333333,43.4116,40.2927333333,7.75766666667,8.36573333333,34.6765333333,33.3799333333,32.9880666667,11.1291333333,5.78473333333,7.92133333333
455.64,8.78226666667,44.016,43.4047333333,40.2834,7.71846666666,8.3283,34.6394,33.3799333333,33.0024666667,11.1122666667,5.75673333333,7.87453333333
456.00,8.81780000001,44.1033333333,43.5237333333,40.3456,7.73606666666,8.38156666666,34.6803333333,33.4441333333,33.0646666667,11.1471333333,5.78513333334,7.92306666667
456.35,8.83616666667,44.2452666667,43.6912,40.5009333333,7.75786666667,8.41926666667,34.8046,33.5469333333,33.1768666666,11.1764666667,5.79693333333,7.94326666667
456.70,8.82716666667,44.269,43.698,40.5042666666,7.75326666667,8.40343333333,34.8108666667,33.5452,33.2008666667,11.1958,5.80173333333,7.94719999999
457.06,8.7841,44.2670666667,43.6758,40.4624,7.703,8.3409,34.7772666667,33.5372666667,33.177,11.1562,5.7478,7.91126666667
457.41,8.74996666667,44.2824,43.6724666667,40.471,7.67766666667,8.34056666667,34.8058666667,33.5306,33.1810666667,11.1422666667,5.7296,7.89926666666
457.76,8.82406666667,44.3795333334,43.7416666667,40.5793333333,7.72433333333,8.4145,34.8956,33.6090666667,33.2662666667,11.2172,5.78686666667,7.96486666667
458.12,8.8253,44.4356,43.8168666667,40.6429333333,7.73726666667,8.41773333333,34.9705333333,33.6372,33.3306,11.2364666667,5.791,7.97600000001
458.47,8.8219,44.4709333333,43.8692,40.6722666667,7.72786666667,8.4173,35.0080666667,33.6544,33.3502666667,11.2391333333,5.77866666667,7.95453333333
458.82,8.84626666666,44.5700666666,43.9559333333,40.7772666666,7.74079999999,8.4109,35.0791333333,33.7211333333,33.4274666667,11.2669333333,5.7862,7.97233333334
459.18,8.82216666666,44.5607333333,43.9443333333,40.7650666667,7.71779999999,8.37003333333,35.0399333333,33.7046666667,33.4042666667,11.2467333333,5.75186666667,7.94813333333
459.53,8.84859999999,44.6228666667,44.0097333333,40.8412666667,7.74813333333,8.4024,35.0993333333,33.7400666667,33.4596,11.2794,5.77006666667,7.97146666666
459.88,8.86086666667,44.6761333333,44.0462,40.9240666667,7.7514,8.40266666667,35.1368,33.7732666667,33.5144666667,11.3016666667,5.78606666667,7.96399999999
460.24,8.9001,44.6870666667,44.0040666667,40.9206,7.79840000001,8.42043333333,35.1215333333,33.8067333333,33.5308,11.3389333333,5.83306666667,7.9956
460.59,8.92616666666,44.7668666667,44.0755333333,41.0138666667,7.82733333333,8.43696666667,35.1594666667,33.8470666667,33.6186,11.3542666667,5.85426666667,8.00980000001
460.94,8.94703333334,44.7766,44.0983333333,41.0636,7.86273333333,8.4787,35.1682,33.8698666667,33.6648,11.38,5.89,8.02460000001
461.29,8.96976666667,44.801,44.1292,41.117,7.8834,8.48566666667,35.1667333334,33.89,33.7093333333,11.3853333333,5.9072,8.03326666667
461.65,8.96913333333,44.8901333333,44.2113333333,41.2046666667,7.89266666667,8.4696,35.1848,33.9528666667,33.8026,11.384,5.894,8.01933333334
462.00,9.00503333334,44.9200666667,44.2172666667,41.259,7.92806666667,8.498,35.2057333333,33.99,33.8644666667,11.4002,5.93346666667,8.04066666666
462.35,9.03190000001,44.9820666667,44.2337333334,41.3406,7.96146666667,8.51926666667,35.2192666667,34.0213333333,33.9532666667,11.4157333333,5.95333333333,8.06906666667
462.71,9.06469999999,44.9788,44.2404,41.3634666667,8.01446666667,8.53476666667,35.2384666667,34.0407333333,34.0402,11.4354666667,5.98106666667,8.07533333334
463.06,9.1669,45.1583333333,44.4043333333,41.5573333333,8.1066,8.6382,35.3791333333,34.1978,34.253,11.5476666667,6.08286666667,8.15760000001
463.41,9.23789999999,45.2603333334,44.4916666667,41.6746,8.15653333333,8.66933333333,35.4664666667,34.3218666667,34.3758666667,11.5915333333,6.13946666667,8.20766666667
463.76,9.29833333333,45.3569333333,44.5649333333,41.74,8.22760000001,8.71490000001,35.5141333333,34.4094666667,34.4748666667,11.646,6.19866666667,8.27533333333
464.12,9.25993333333,45.3606666667,44.5708666667,41.7602,8.17299999999,8.69386666666,35.5169333333,34.3907333333,34.4928666666,11.603,6.14693333333,8.24020000001
464.47,9.25926666666,45.4441333333,44.6411333333,41.8386666667,8.18346666666,8.68963333333,35.598,34.4609333334,34.5684666667,11.6200666667,6.1448,8.23306666666
464.82,9.30810000001,45.5499333333,44.7223333333,41.9636666667,8.19653333333,8.69573333334,35.7286,34.5553333333,34.6857333333,11.6460666667,6.14866666667,8.24906666667
465.17,9.33076666666,45.6129333333,44.7699333333,42.0207333333,8.21113333333,8.70990000001,35.7904,34.6021333333,34.7700666667,11.6617333333,6.17686666667,8.27213333334
465.53,9.32693333334,45.6263333333,44.8054,42.0563333333,8.20179999999,8.71166666667,35.8317333333,34.6139333333,34.8156666667,11.6703333333,6.16993333333,8.28426666666
465.88,9.29370000001,45.6874666667,44.883,42.1299333333,8.1554,8.68556666667,35.8405333333,34.6340666667,34.8899333333,11.6566666667,6.1246,8.24086666667
466.23,9.31553333334,45.7638666667,44.9532666666,42.2119333333,8.17893333334,8.6837,35.9134,34.6937333333,34.9708666667,11.6973333333,6.15313333333,8.26820000001
466.58,9.29326666666,45.8073333333,44.9536666667,42.2264666667,8.13359999999,8.6843,35.9005333333,34.7154666667,34.9980666667,11.7076,6.13946666667,8.26066666667
466.94,9.25006666666,45.8256,44.9382,42.2782666667,8.09993333333,8.6272,35.9474666667,34.7212,35.0346666667,11.6854666667,6.10093333333,8.21713333333
467.29,9.20913333333,45.7904666667,44.868,42.2521333333,8.07406666667,8.60503333333,35.9012666667,34.6706666667,35.0231333333,11.6468,6.0828,8.19326666666
467.64,9.15170000001,45.7738666667,44.8406666667,42.3012,8.02239999999,8.55063333333,35.9152666667,34.6792666667,35.0466666667,11.6030666667,6.01533333333,8.12853333333
467.99,9.16446666667,45.8094,44.8969333333,42.3379333333,8.03413333332,8.54846666667,35.9156666667,34.7184,35.1411333333,11.6367333333,6.03433333333,8.1342
468.35,9.1553,45.7805333333,44.8577333333,42.3363333333,8.0132,8.5393,35.8874666667,34.7351333333,35.1592,11.6130666667,6.0248,8.132
468.70,9.18573333333,45.8387333333,44.8669333333,42.3905333333,8.05059999999,8.58643333334,35.8859333333,34.7604666667,35.216,11.6539333333,6.06746666667,8.17753333333
469.05,9.22623333333,45.9682666667,44.9728666667,42.5010666667,8.10820000001,8.61776666667,35.9814,34.8681333333,35.3435333333,11.7304666667,6.12293333333,8.19500000001
469.40,9.22556666667,46.0148666667,44.9786,42.5342666667,8.11006666667,8.60906666666,36.0076,34.9042666667,35.3586,11.7272,6.1306,8.1684
469.75,9.27773333333,46.1103333333,45.0123333333,42.5986666667,8.15813333333,8.65176666667,36.0652666667,34.9822,35.4138666667,11.7623333333,6.17266666667,8.19806666668
470.11,9.30376666667,46.109,45.001,42.6242,8.19953333333,8.6752,36.0781333333,34.9992666667,35.4618666667,11.7811333333,6.17986666667,8.19186666666
470.46,9.39273333333,46.2308,45.1263333333,42.7994,8.29580000001,8.72873333334,36.1453333333,35.0991333333,35.5984,11.8430666667,6.2336,8.25139999999
470.81,9.42480000001,46.2898,45.1932,42.8493333333,8.34913333333,8.76063333333,36.1656,35.1478666667,35.6590666667,11.8789333333,6.27313333333,8.3044
471.16,9.52340000001,46.4185333333,45.2967333333,42.9612,8.46346666667,8.84583333334,36.2591333333,35.2658,35.7882666667,11.9967333333,6.36513333333,8.40386666667
471.51,9.6079,46.5308,45.3892666667,43.0484666667,8.54913333334,8.91646666667,36.3420666667,35.3375333333,35.9126666667,12.0886666667,6.44913333333,8.45466666666
471.87,9.63883333333,46.6448,45.4626,43.1838666667,8.58780000001,8.96513333333,36.4460666667,35.4256,36.0129333333,12.1057333333,6.4782,8.49833333334
472.22,9.71433333334,46.7539333333,45.5807333333,43.2866666667,8.67206666667,9.0406,36.5452,35.5286666667,36.1267333333,12.203,6.55046666667,8.56706666667
472.57,9.69223333334,46.7195333333,45.5777333333,43.2726666667,8.67346666667,9.01783333334,36.5289333334,35.5148666667,36.128,12.1884,6.54846666667,8.5558
472.92,9.70866666667,46.7632666667,45.5860666667,43.3276,8.66706666667,9.01473333333,36.5269333333,35.5473333333,36.1634666667,12.1757333333,6.53013333333,8.58540000001
473.27,9.71196666666,46.8149333333,45.6383333333,43.3791333333,8.67893333334,9.00133333334,36.5655333333,35.5478666666,36.2558,12.1621333333,6.52813333333,8.58546666666
473.62,9.7096,46.8418,45.7081333333,43.4211333333,8.69646666667,8.97469999999,36.5892,35.574,36.328,12.1834666667,6.52413333333,8.59446666667
473.98,9.72756666667,46.9515333333,45.8317333334,43.5207333333,8.70580000001,8.97519999999,36.645,35.685,36.3997333333,12.2028666667,6.55253333333,8.60733333334
474.33,9.6759,46.9876666667,45.8535333333,43.5221333333,8.67786666667,8.9493,36.6932666667,35.7216666667,36.4137333333,12.1728666667,6.51033333333,8.57013333334
474.68,9.72536666666,47.0785333333,45.9252666667,43.5741333333,8.71486666667,8.99016666667,36.7706666667,35.7988666667,36.4918,12.1960666667,6.53686666667,8.60193333334
475.03,9.65293333334,46.9968,45.8348666667,43.5138,8.632,8.91713333334,36.7091333333,35.6988,36.4532,12.1047333333,6.44306666667,8.50606666667
475.38,9.62583333333,47.0583333333,45.8674,43.5072,8.60246666666,8.88106666667,36.7026,35.6882666667,36.4357333333,12.0618,6.41326666666,8.47320000001
475.73,9.62303333334,47.0310666667,45.8629333333,43.5039333333,8.59726666666,8.83790000001,36.6883333333,35.6690666667,36.4157333333,12.0618,6.39046666667,8.48293333334
476.08,9.58593333333,46.9365333333,45.8027333333,43.4380666667,8.55086666666,8.77103333334,36.6244666667,35.592,36.3800666667,12.005,6.331,8.42346666667
476.44,9.51690000001,46.9768,45.825,43.4626666667,8.48060000001,8.70573333333,36.6372,35.6142666667,36.3966,11.9518,6.2568,8.32986666667
476.79,9.42966666667,46.9589333333,45.7804,43.434,8.39266666667,8.6424,36.6144,35.5795333333,36.3634666667,11.8778,6.16206666667,8.24293333333
477.14,9.47346666667,46.9699333333,45.7627333333,43.4686,8.4272,8.69306666667,36.6232,35.5982666667,36.3654666667,11.9313333333,6.20573333333,8.2714
477.49,9.47689999999,47.0514666667,45.79,43.5825333333,8.41986666667,8.70333333333,36.6558,35.6486666667,36.4201333333,11.9426666667,6.21486666667,8.26999999999
477.84,9.43383333333,47.0314,45.7456,43.5588666667,8.38446666667,8.67793333333,36.5985333333,35.6038,36.3953333333,11.8998,6.16513333333,8.24093333333
