wavelength,Back_ConMarf,Belly_ConMarf,Breast_ConMarf,Crissum_ConMarf,Crown_ConMarf,DorTail_ConMarf,Rump_ConMarf,Throat_ConMarf,WingTip_ConMarf
261.01,2.44416666667,2.001,2.00116666667,3.47316666666,1.6905,4.18136274509,4.802,2.43416666666,4.4555
261.39,2.244,1.69466666667,1.94333333333,3.20283333334,1.71,3.85005882353,4.545,2.38916666666,4.36883333334
261.76,1.928,1.5455,1.81483333333,2.93466666667,1.57266666666,3.66456862746,4.48566666667,2.30483333333,4.38333333333
262.13,1.88716666666,1.50433333333,1.8645,2.7055,1.45266666666,3.53902941177,4.42683333334,2.25366666667,4.51816666666
262.51,1.7875,1.4885,1.72533333334,2.4165,1.27033333333,3.26314705883,4.19166666667,1.80616666667,4.57783333333
262.88,1.287,1.445,1.16983333333,2.0095,0.812166666666,2.64975490196,3.66083333333,1.5345,4.27333333333
263.25,0.491666666669,1.05866666667,0.453666666667,1.24016666667,0.431,2.29147058823,2.88116666666,1.12666666667,3.91733333333
263.63,0.0986666666665,0.715,0.049166666667,0.805333333333,0.0903333333334,1.9028627451,2.4325,0.715,3.59133333334
264.00,-0.133333333334,0.257833333335,-0.506666666667,0.657666666668,-0.248833333333,1.55921568627,2.00866666667,0.391166666665,3.40433333333
264.37,0.147,0.477666666665,-0.744333333334,0.725833333333,-0.137666666667,1.54502941176,2.03033333333,0.9005,3.53733333333
264.75,0.519166666667,0.7045,-0.482166666666,0.751,0.185333333333,1.70381372549,2.05783333334,1.409,4.06933333333
265.12,0.0456666666665,0.650333333335,-0.659333333333,0.155833333333,-0.219833333334,1.29545098039,1.786,1.19983333333,3.5625
265.49,0.336833333333,0.993,-0.4785,0.656166666667,-0.3725,1.53983333333,2.03,1.30316666666,3.60833333333
265.87,0.397666666666,1.063,-0.285166666667,0.941833333334,-0.345666666666,1.72651960784,1.918,1.40816666667,3.66366666666
266.24,0.473666666667,0.989,-0.3325,1.2555,-0.2825,1.82979411765,1.94533333334,1.3135,3.59116666666
266.61,0.363666666667,1.27716666667,-0.169666666667,1.57583333334,-0.161666666667,2.35283333333,2.11733333333,1.66516666667,3.896
266.98,0.359000000002,0.912833333332,-0.0858333333335,1.545,-0.242,2.41594117647,2.04416666667,1.45133333333,3.77666666666
267.36,0.795666666667,1.17483333333,0.113666666667,2.33466666667,0.189666666667,2.64277450981,2.42533333333,1.59166666667,4.08533333333
267.73,0.911500000002,1.1785,0.066666666667,2.42333333334,0.503833333333,2.71760784314,2.59383333334,1.81583333333,4.17233333333
268.10,0.71,0.934499999998,-0.144833333333,2.09433333334,0.239333333333,2.65831372549,2.50716666667,1.56516666667,4.07266666667
268.48,0.449166666666,0.848166666667,-0.221,1.99616666666,0.235166666667,2.72418627451,2.27433333333,1.25466666667,4.206
268.85,0.183666666667,1.002,-0.4445,2.0745,0.077833333333,2.75555882353,2.24383333333,0.952666666665,3.994
269.22,0.806333333331,1.2235,-0.271,2.78016666667,0.472666666667,3.17717647059,2.7175,1.25116666667,4.21866666667
269.59,0.853166666665,0.908333333335,-0.337166666667,2.608,0.364833333333,3.04590196078,2.6355,1.0185,4.19083333334
269.97,1.137,1.137,-0.107166666666,2.80233333334,0.548333333335,3.14176470588,2.876,1.26416666667,4.28683333334
270.34,0.949000000002,1.02133333333,-0.171333333333,2.48433333333,0.171166666666,2.89997058823,2.70866666666,1.09383333334,3.98683333333
270.71,1.25816666666,0.938833333331,-0.140666666666,2.65633333334,0.485166666667,2.65763725491,2.77783333333,1.2005,3.921
271.09,1.925,1.69516666667,0.484333333334,3.2415,1.13016666667,3.13623529412,3.409,1.832,4.5705
271.46,2.4265,2.05933333333,1.168,3.58866666667,1.54733333334,3.51437254902,3.8595,2.3965,4.95533333334
271.83,2.71416666667,2.397,1.63316666666,3.89483333333,1.72716666667,3.75078431373,4.31816666667,2.73166666667,5.205
272.20,2.71366666667,2.63316666666,1.94866666667,4.33483333333,2.09266666667,3.95657843138,4.5245,2.90333333333,5.34083333334
272.58,2.79766666667,2.72366666666,2.3435,4.60766666666,2.128,4.04634313725,4.852,3.17783333334,5.39083333333
272.95,2.81883333334,2.52166666667,2.59466666667,4.67933333333,2.16866666667,3.97823529412,4.92633333333,3.284,5.537
273.32,2.57083333333,2.25116666667,2.55983333333,4.41766666667,1.98716666667,3.80906862745,4.67616666667,3.11,5.45066666667
273.69,2.564,2.38916666666,2.60366666667,4.40516666667,2.09533333333,3.81423529412,4.5745,3.2475,5.50666666666
274.06,2.28616666667,2.05533333333,2.19933333333,3.989,1.92233333333,3.61250980392,4.32983333333,2.76516666666,5.20133333334
274.44,2.58333333334,2.29766666667,2.37933333333,4.263,2.3675,3.99753921569,4.64783333333,2.91583333333,5.59266666667
274.81,2.55833333333,2.36733333333,2.60583333334,4.2635,2.36133333333,4.32811764705,4.7405,2.92183333333,5.64716666667
275.18,2.2065,1.9205,2.2185,4.06016666667,1.99966666667,4.28943137254,4.57083333333,2.58316666666,5.32483333333
275.55,1.861,1.81733333333,2.02216666667,4.00066666667,1.73683333333,4.28935294118,4.4845,2.382,5.05533333333
275.93,1.75166666667,1.66916666666,1.82133333333,3.83333333334,1.47883333333,3.97380392156,3.9795,2.088,4.8615
276.30,1.874,1.62216666666,1.54433333333,3.65766666667,1.18233333333,3.76195098039,3.76116666666,1.93233333333,4.67883333333
276.67,1.71016666667,1.48633333333,1.19033333333,3.39383333333,0.802499999998,3.47665686275,3.407,1.65116666667,4.3935
277.04,1.883,1.83616666667,1.349,3.41216666667,0.974833333332,3.84602941177,3.519,1.78966666667,4.414
277.41,2.17733333334,2.011,1.485,3.60233333333,1.33183333333,4.16561764706,3.569,2.11766666666,4.761
277.79,2.10316666666,1.936,1.5475,3.61083333334,1.13216666666,4.2057254902,3.63783333333,2.17716666667,4.58183333334
278.16,2.63966666666,2.29466666667,2.11566666667,4.039,1.51883333333,4.48205882353,3.913,2.759,4.94116666667
278.53,2.8385,2.45533333334,2.43566666666,4.24416666667,1.65683333333,4.57286274509,4.099,3.16183333333,4.93716666667
278.90,2.75716666666,2.338,2.22,4.1975,1.552,4.39616666667,4.02083333334,3.019,4.91166666667
279.27,2.80033333333,2.49583333333,2.282,4.14233333333,1.72433333333,4.19996078431,4.04516666667,3.0275,4.84233333334
279.64,2.56766666667,2.209,2.13233333334,4.02733333334,1.66483333334,3.90214705882,3.89283333333,2.93233333333,4.77016666667
280.02,2.54583333334,2.0795,2.1235,3.90066666666,1.80866666667,4.0959117647,4.1085,3.03716666666,4.953
280.39,2.46733333333,1.764,2.12166666666,3.71333333333,1.801,3.86587254902,3.92316666667,3.07816666667,4.9285
280.76,2.92066666666,1.83183333334,2.3435,3.88983333333,2.19483333333,4.12139215686,4.19333333334,3.206,5.19866666667
281.13,3.23416666667,1.91066666667,2.43433333334,4.14933333333,2.41716666667,4.30353921568,4.29316666666,3.2575,5.358
281.50,3.0805,1.941,2.33566666666,3.97216666667,2.15533333333,4.19411764706,4.15266666667,3.05816666667,5.106
281.87,2.94766666666,1.90066666667,2.237,3.97266666666,2.182,4.23978431372,4.0495,2.88166666666,5.1515
282.25,2.71466666667,1.88183333333,2.07666666667,4.12066666667,1.952,4.20125490196,4.02883333333,2.612,4.9805
282.62,2.943,2.174,2.36516666666,4.4065,2.24816666667,4.68657843137,4.27416666666,2.81583333334,5.2975
282.99,2.85716666666,2.08083333333,2.33466666667,4.30633333334,2.153,4.53062745098,4.2235,2.86216666667,5.25866666667
283.36,2.771,1.92466666667,2.237,4.10616666667,1.975,4.41442156863,3.955,2.81133333333,5.0335
283.73,2.867,1.97216666667,2.30166666667,3.9145,1.8935,4.40516666667,4.00816666666,2.7835,5.04583333334
284.10,2.882,2.12833333333,2.46966666666,3.95833333334,2.005,4.44925490196,3.977,2.81566666666,5.12866666666
284.47,3.0115,2.48733333334,2.639,4.06866666666,2.0875,4.73050980392,4.207,2.892,5.25516666666
284.85,2.96916666667,2.59966666667,2.68516666667,4.16783333334,2.2665,4.86943137255,4.4065,2.98733333334,5.32133333333
285.22,2.78283333333,2.393,2.4595,3.9795,2.02983333333,4.59082352941,4.38716666667,2.98233333334,5.105
285.59,2.64816666667,2.17616666667,2.3905,3.91083333333,1.9575,4.38405882353,4.44416666666,2.95416666667,5.021
285.96,2.75766666667,2.27333333334,2.56733333333,4.02833333334,2.0445,4.46247058823,4.63366666667,3.207,5.21716666666
286.33,2.7395,2.0935,2.45116666667,3.77783333333,2.03316666667,4.38305882353,4.52316666667,3.2435,5.10033333333
286.70,2.5875,1.768,2.32583333333,3.55733333333,1.9525,4.04661764706,4.377,3.09816666667,4.96066666667
287.07,2.5075,1.7435,2.33483333334,3.52583333334,2.02833333333,4.01540196079,4.4795,3.19333333334,4.894
287.44,2.75766666667,1.99983333334,2.671,4.0305,2.41116666667,4.39584313725,4.89183333334,3.61483333334,5.32483333334
287.82,2.594,1.85716666667,2.4545,4.0895,2.33683333333,4.24400980392,4.691,3.46583333333,5.153
288.19,2.59333333333,1.62316666666,2.2405,4.203,2.14316666667,4.06719607843,4.64866666667,3.43133333333,4.80733333334
288.56,2.40633333334,1.14766666667,1.99566666667,4.10766666667,1.978,3.72190196078,4.56283333333,3.33083333333,4.49133333333
288.93,2.21183333333,0.810833333331,1.77033333333,3.81516666667,1.65316666667,3.3006372549,4.19816666667,3.12616666667,4.1395
289.30,2.25016666667,1.08683333333,2.06966666666,4.05383333333,1.831,3.52767647058,4.44616666667,3.26033333333,4.27033333333
289.67,2.626,1.5745,2.328,4.52966666666,2.16566666666,3.87298039216,4.89533333333,3.70416666667,4.566
290.04,2.56033333333,1.527,2.13433333333,4.604,2.116,3.67725490196,4.74433333333,3.48483333333,4.31833333333
290.41,2.59133333334,1.73483333333,2.29983333334,4.81316666666,2.20866666667,3.7739117647,4.84533333333,3.62933333333,4.44466666667
290.78,2.59033333333,1.90733333333,2.19633333334,4.91983333334,2.13633333334,3.81276470588,4.83266666667,3.57633333334,4.40166666666
291.15,2.881,2.12383333333,2.27616666667,5.143,2.156,3.96554901961,4.85716666666,3.592,4.4415
291.52,2.90283333333,2.0225,2.11133333333,5.0,1.83983333333,3.71640196079,4.738,3.394,4.17633333334
291.89,3.4345,2.39383333333,2.441,5.1945,2.07683333333,4.12279411765,5.15166666667,3.884,4.4185
292.26,3.59283333334,2.673,2.726,5.40366666667,2.2755,4.38454901961,5.519,4.2685,4.75716666667
292.64,3.81466666667,3.18866666667,2.786,5.75133333333,2.70833333334,4.72339215686,5.95033333334,4.475,5.06716666667
293.01,3.868,3.45666666667,2.78133333333,5.90983333333,2.8105,4.94178431372,6.23283333333,4.59266666667,5.239
293.38,3.74766666666,3.17283333333,2.5285,5.77066666666,2.588,4.68390196079,6.07283333333,4.55083333333,4.898
293.75,3.36233333334,2.81783333333,2.35316666666,5.6405,2.18833333333,4.31037254902,5.92533333333,4.12166666666,4.68116666666
294.12,3.55683333333,2.99333333333,2.50433333333,5.7695,2.40066666667,4.45650980392,6.36716666667,4.44566666667,4.85083333334
294.49,3.78383333334,3.19666666667,2.6285,6.215,2.59,4.50946078431,6.70616666667,4.66466666667,5.00666666667
294.86,4.2235,3.58783333333,3.01233333333,6.80883333334,3.09583333334,4.77478431373,7.23116666667,5.24,5.305
295.23,4.28116666667,3.73866666666,3.18766666666,6.8685,3.10766666667,4.85352941176,7.41966666667,5.357,5.3925
295.60,4.51233333334,4.07983333333,3.46066666666,7.18833333334,3.40966666667,5.06606862745,7.72683333333,5.61066666666,5.63616666667
295.97,4.65216666666,4.292,3.73383333334,7.57283333333,3.53183333334,5.11342156863,7.94916666667,5.73233333334,5.69166666667
296.34,4.82733333333,4.41133333333,3.914,7.75383333333,3.63016666666,5.2922745098,8.104,5.79533333333,5.6865
296.71,5.324,4.79816666666,4.4605,8.0535,3.85616666666,5.66338235294,8.52316666667,6.19133333334,5.95116666667
297.08,5.48316666667,4.95333333333,4.66983333334,8.26166666667,3.8935,5.65158823529,8.58883333333,6.42533333334,6.04616666667
297.45,5.58583333333,5.10316666667,4.68216666666,8.3805,3.91266666666,5.64885294118,8.6165,6.46783333334,6.1375
297.82,5.8105,5.2875,4.82933333333,8.51183333333,4.079,5.78426470588,8.60583333333,6.6795,6.18183333333
298.19,5.83816666666,5.33433333333,5.0045,8.52366666667,4.04066666666,5.80481372549,8.53433333334,6.82033333334,6.1245
298.56,6.0235,5.42566666667,5.22033333333,8.535,4.14666666667,5.89262745098,8.70366666667,6.97683333333,6.258
298.93,5.89266666667,5.38333333333,5.181,8.4775,3.84716666667,5.72505882353,8.6085,6.97183333333,6.14366666667
299.30,6.10133333333,5.544,5.43616666667,8.77733333334,3.98683333333,5.90368627451,8.8735,7.3395,6.20916666667
299.67,5.73933333333,5.344,5.35183333333,8.543,3.6585,5.6565882353,8.61866666666,7.24483333334,5.967
300.04,5.70016666666,5.41933333334,5.3655,8.42033333333,3.7245,5.68628431373,8.59783333334,7.45283333334,6.002
300.41,5.58016666666,5.51983333333,5.447,8.3825,3.744,5.62211764706,8.66066666667,7.471,5.98616666666
300.78,5.1985,5.36233333333,5.23366666667,8.506,3.54216666667,5.37124509804,8.36433333334,7.45233333333,5.743
301.15,5.26233333333,5.48583333334,5.24883333333,8.68433333334,3.55416666667,5.48097058823,8.52466666666,7.49066666666,5.6635
301.52,4.98733333334,5.45766666667,5.08983333334,8.64766666666,3.31566666667,5.29433333334,8.4475,7.38566666667,5.44383333334
301.89,5.065,5.714,5.14516666667,8.9915,3.39066666667,5.32603921569,8.8085,7.64216666667,5.4085
302.26,5.52583333333,6.32266666667,5.55883333334,9.82399999999,3.78716666666,5.78185294117,9.54233333333,8.10816666666,5.85416666666
302.63,5.51166666667,6.4975,5.5445,9.94366666665,3.70883333333,5.85164705882,9.64333333334,8.23466666667,5.751
303.00,5.50666666667,6.53233333333,5.51133333334,9.93116666665,3.512,5.78644117647,9.605,8.10633333333,5.65783333334
303.37,4.87466666667,6.146,4.92716666667,9.583,3.15133333333,5.17444117647,9.09733333333,7.45483333333,5.22683333333
303.74,4.964,6.26883333333,4.83083333334,9.81866666666,3.14633333333,5.15799019608,9.30633333334,7.555,5.2725
304.10,4.81633333333,6.23266666667,4.66383333333,9.9235,2.86116666666,4.9505,9.24183333333,7.42483333334,5.10733333334
304.47,4.60266666666,6.01033333333,4.35766666666,10.0078333333,2.51283333334,4.70368627451,8.98916666667,7.42766666667,4.694
304.84,4.50333333334,5.89333333334,4.2475,9.82733333335,2.1335,4.46118627451,8.83283333333,7.24016666666,4.349
305.21,4.50183333333,5.85333333333,4.35266666666,9.75216666667,2.017,4.42920588235,8.70966666667,7.25266666667,4.38633333333
305.58,5.03183333333,6.28,4.839,10.1598333333,2.40516666667,4.77554901961,9.16216666667,7.68283333334,4.70866666667
305.95,5.39366666667,6.78783333333,5.30716666667,10.5663333333,2.91333333333,5.3667745098,9.57116666667,8.15316666667,5.062
306.32,5.20016666666,6.68316666667,5.04016666666,10.2501666667,2.69466666667,5.02031372549,9.33899999998,7.948,4.74916666667
306.69,5.34216666666,6.95783333333,5.245,10.5968333334,2.71233333333,5.14968627451,9.33033333335,8.035,4.716
307.06,5.434,7.20516666666,5.36666666667,10.9831666667,2.88483333334,5.25521568628,9.52833333335,8.13166666667,4.60833333334
307.43,5.9975,7.52783333333,5.71716666666,11.458,3.06516666667,5.57545098039,9.78500000001,8.51649999998,4.857
307.80,6.346,7.91733333333,6.11683333334,11.8685,3.36683333334,5.92573529412,10.0028333333,8.68416666665,5.09716666667
308.17,6.716,8.19466666667,6.48833333333,12.4031666667,3.6265,6.21425490196,10.3146666666,9.04549999998,5.3645
308.54,7.12,8.88233333333,7.04033333333,12.9425,4.0825,6.58751960784,10.7333333333,9.36949999999,5.876
308.90,7.35566666667,9.16483333334,7.20116666667,13.2251666667,4.2665,6.71867647059,10.9693333334,9.63316666666,6.12733333333
309.27,7.55266666666,9.5845,7.42783333333,13.6483333333,4.67133333334,6.83988235294,11.3621666667,9.855,6.1955
309.64,7.7845,9.82766666666,7.59616666666,14.0625,5.05633333334,7.10021568627,11.5383333333,9.96000000002,6.42233333334
310.01,7.7985,9.8405,7.472,14.2006666666,4.9865,6.87575490196,11.3848333333,9.78216666666,6.32816666667
310.38,7.95666666666,10.013,7.47183333333,14.5381666666,5.105,6.93601960785,11.4178333333,9.86533333333,6.347
310.75,8.21616666666,10.1901666667,7.55833333333,14.9008333334,5.37233333333,6.97592156864,11.7073333333,10.086,6.417
311.12,8.394,10.2601666667,7.71083333333,14.9251666667,5.48816666667,6.98425490197,11.803,10.2563333333,6.44316666667
311.49,8.4395,10.5055,7.90483333333,15.0511666666,5.66283333333,7.05460784313,12.0586666667,10.4688333334,6.414
311.85,8.37383333333,10.5273333334,7.7885,15.0545,5.5175,6.81332352941,12.0106666666,10.5198333333,6.31616666666
312.22,8.502,10.9186666666,8.0335,15.3551666666,5.79283333333,7.01570588235,12.3203333333,10.7238333334,6.4485
312.59,8.62733333333,10.8886666666,7.98233333334,15.2398333333,5.6835,6.9569509804,12.3188333333,10.805,6.37
312.96,8.87633333331,11.2063333333,8.28116666667,15.5731666667,5.97416666666,7.07069607843,12.6286666667,10.9206666667,6.573
313.33,9.007,11.318,8.3985,15.9673333333,6.01233333334,7.11073529411,12.6688333334,11.0491666666,6.668
313.70,9.08549999999,11.5266666666,8.466,16.1,5.9305,7.10709803922,12.7741666667,11.3435,6.58683333333
314.07,9.24766666665,11.7833333334,8.64083333333,16.0933333333,6.02566666667,7.22196078432,13.001,11.7751666666,6.51933333334
314.43,9.14333333335,12.0346666667,8.72116666667,16.0806666666,5.96766666667,7.32933333333,12.991,11.8966666667,6.38566666667
314.80,8.81666666665,11.859,8.64016666667,15.8721666666,5.84116666666,7.07038235294,12.7901666667,11.6998333333,6.2915
315.17,8.67666666667,11.8986666666,8.55033333333,15.8758333333,5.78916666667,6.93929411765,12.6988333333,11.7363333334,6.15966666667
315.54,8.83566666667,12.1598333334,8.5755,16.1963333334,5.94966666667,7.08717647058,12.7031666667,11.9086666666,6.20566666666
315.91,9.21349999999,12.4236666666,8.86116666666,16.6296666666,6.31366666667,7.46881372548,13.1276666667,12.2198333333,6.29483333333
316.28,8.94666666666,12.1768333334,8.48783333334,16.4186666667,6.0065,7.10901960785,12.7763333333,12.0505,5.90833333333
316.64,9.07283333333,12.4241666667,8.63183333333,16.9176666667,6.27616666667,7.16602941177,13.0168333333,12.1538333333,5.8685
317.01,9.02183333333,12.2966666667,8.53416666666,16.9391666667,6.12466666667,7.14793137255,12.9038333334,12.292,5.5125
317.38,9.30416666668,12.6683333334,8.73216666666,17.0751666666,6.262,7.3623627451,13.2401666666,12.6968333333,5.45483333333
317.75,9.20249999999,12.7505,8.7715,17.2231666667,6.235,7.21885294118,13.2831666667,12.7698333334,5.30566666667
318.12,9.17583333333,12.6818333333,8.707,17.5261666666,6.19716666666,7.11112745099,13.2288333333,12.633,5.318
318.49,9.18066666668,12.7063333333,8.795,17.5748333333,6.14783333333,7.09959803922,13.2238333334,12.7063333333,5.42033333333
318.85,9.29766666669,13.0481666667,8.8435,17.7506666667,6.10883333333,7.376,13.3411666667,12.9893333334,5.43966666667
319.22,9.47033333333,13.2675,9.07283333333,17.9386666667,6.14,7.54518627452,13.6606666667,13.0563333334,5.49666666666
319.59,9.405,13.2313333334,9.1625,17.8201666666,5.82616666667,7.28975490196,13.6918333333,12.984,5.549
319.96,9.05533333335,13.1636666667,8.91133333333,17.525,5.458,7.00121568627,13.3225,12.856,5.081
