wavelength,Back_CyiCyif,Belly_CyiCyif,Breast_CyiCyif,Crissum_CyiCyif,Crown_CyiCyif,DorTail_CyiCyif,Patch10_CyiCyif,Rump_CyiCyif,Throat_CyiCyif,WingTip_CyiCyif
638.89,14.0215,64.6562948718,68.2861666667,48.7025,12.1698333333,10.0603333333,12.3785,13.6666666667,47.2388333333,11.8665
639.22,13.9638333333,64.7234487179,68.3726666667,48.7851666666,12.0996666667,10.027,12.291,13.6081666666,47.2381666667,11.8285
639.55,13.9648333333,64.823948718,68.491,48.8318333334,12.1038333333,10.0808333333,12.2071666667,13.5515,47.2836666667,11.7305
639.88,13.9421666666,64.8748076923,68.558,48.8063333333,12.1068333334,10.1108333333,12.2558333333,13.5296666667,47.3575,11.784
640.21,14.0355,64.9985897435,68.685,48.9403333333,12.153,10.2738333333,12.3205,13.5623333334,47.432,11.845
640.54,14.0131666667,65.0619743589,68.6625,48.9041666666,12.1863333333,10.269,12.3553333333,13.5835,47.5825,11.8316666666
640.87,14.013,65.1258846154,68.7451666666,49.0218333334,12.17,10.3626666667,12.422,13.6155,47.612,11.833
641.20,13.9676666667,65.2725,68.8523333333,49.1105,12.225,10.4326666667,12.415,13.5951666666,47.6416666667,11.9786666666
641.53,14.0066666667,65.2574102564,68.8956666667,49.0898333334,12.2276666667,10.5121666666,12.393,13.5946666666,47.7193333334,11.981
641.87,14.0853333333,65.2944743589,68.8728333334,49.1245,12.2455,10.6001666667,12.4486666667,13.6455,47.837,12.004
642.20,14.089,65.0553717949,68.7196666667,49.068,12.1813333334,10.648,12.489,13.6396666667,47.7703333333,12.1096666666
642.53,14.074,65.1104615384,68.8658333333,49.1405,12.1286666667,10.5863333333,12.4183333333,13.6256666666,47.8165,12.0706666667
642.86,14.04,64.9387564102,68.709,48.9853333333,12.0508333333,10.6021666667,12.398,13.62,47.7468333333,12.0475
643.19,13.9691666667,65.0408205129,68.8356666666,49.0735,12.0573333333,10.6185,12.466,13.5926666667,47.8848333333,12.0413333333
643.52,14.049,65.0232051282,68.8495,49.0705,12.1221666666,10.7435,12.5251666667,13.6658333334,48.034,12.1205
643.85,13.9225,64.9909743589,68.7666666666,48.9528333333,11.9988333333,10.6618333333,12.4308333333,13.5553333333,47.8948333333,12.0475
644.18,13.8795,64.9942564103,68.7203333333,48.9983333334,11.9901666667,10.6813333333,12.3571666667,13.5085,47.8255,12.0608333334
644.51,13.993,65.1025512821,68.8226666666,49.0301666667,11.9841666667,10.658,12.2621666666,13.4591666666,48.0436666666,12.1405
644.84,13.9468333333,64.9940641025,68.6228333334,48.9818333333,11.8866666667,10.6306666667,12.2286666666,13.4195,48.109,12.0651666667
645.17,13.7683333333,64.8923846153,68.6481666667,48.999,11.7356666667,10.4336666667,12.0553333333,13.2405,47.98,11.9383333333
645.50,13.7543333333,64.8707435898,68.6168333333,48.9721666666,11.6855,10.4365,12.0216666666,13.2211666666,47.9165,11.9758333333
645.83,13.7486666666,65.0985384615,68.8876666667,49.0141666666,11.685,10.4391666667,12.0453333334,13.2308333333,48.0168333333,12.0308333333
646.16,13.7105,65.0761410257,68.8948333333,48.9286666667,11.6906666667,10.4346666667,12.113,13.1603333333,47.9541666666,12.0156666666
646.49,13.7196666667,65.0879871794,68.85,48.9506666667,11.7453333334,10.5291666667,12.1573333333,13.1538333334,48.11,12.1206666667
646.82,13.6133333333,64.8537307693,68.6358333334,48.799,11.6245,10.4121666667,11.9826666667,13.0996666667,47.9301666667,12.0666666667
647.15,13.6446666667,64.7936666666,68.5576666667,48.7446666667,11.6148333333,10.4286666667,12.0021666667,13.115,47.8861666666,12.1173333334
647.48,13.5408333333,64.8128076923,68.5515,48.7623333333,11.581,10.3543333333,11.9703333333,13.0618333334,47.9655,12.0546666667
647.81,13.5245,64.8132179487,68.5868333334,48.8051666666,11.5696666667,10.3585,11.968,13.1025,48.0561666667,12.0775
648.14,13.3743333334,64.5816538462,68.4003333334,48.6761666667,11.4818333333,10.2891666667,11.9006666667,13.0406666667,47.9331666667,11.9791666666
648.47,13.395,64.4385384615,68.4358333333,48.563,11.4351666666,10.2145,11.853,13.03,47.8638333334,11.9255
648.80,13.439,64.4603589744,68.4135,48.5501666667,11.5528333333,10.3363333333,11.9961666666,13.1295,48.0123333333,12.0325
649.13,13.3301666666,64.5813333333,68.4383333333,48.513,11.5601666667,10.2581666667,12.033,13.1215,48.0473333333,11.966
649.46,13.3646666667,64.5693333333,68.3033333333,48.5855,11.6,10.2706666666,12.0191666667,13.0541666667,48.1795,11.9738333333
649.79,13.3943333334,64.5957948718,68.2813333334,48.65,11.7021666667,10.3988333334,12.0908333333,13.1241666666,48.281,12.0871666666
650.11,13.5001666666,64.7294871794,68.4175,48.7186666667,11.8153333333,10.4496666667,12.165,13.197,48.3008333333,12.179
650.44,13.6355,64.7784358974,68.4461666667,48.7483333333,11.9628333333,10.5898333334,12.3533333334,13.3018333334,48.4685,12.296
650.77,13.7098333333,65.0481153847,68.6431666667,48.8396666666,12.0005,10.639,12.4033333333,13.405,48.617,12.3765
651.10,13.76,64.9702307693,68.6968333333,48.8353333333,12.0466666667,10.7395,12.41,13.4485,48.6605,12.5381666667
651.43,13.8451666667,64.8890769231,68.7506666667,48.8386666666,12.0783333333,10.8223333333,12.552,13.489,48.7246666666,12.627
651.76,13.8615,65.074025641,68.8456666667,48.8656666667,12.1565,10.8543333333,12.636,13.5431666667,48.9138333333,12.6753333334
652.09,13.7501666666,65.1657820513,68.8691666667,48.87,12.0628333333,10.8858333333,12.6161666667,13.4005,48.994,12.7025
652.42,13.8378333333,65.2771666667,68.8551666667,48.874,12.025,10.9823333334,12.62,13.4593333333,49.068,12.7773333334
652.75,13.823,65.2444358974,68.8138333334,48.8925,11.9316666666,10.9153333333,12.5165,13.3058333334,49.1685,12.7393333333
653.08,13.7513333333,65.1279230769,68.7231666667,48.6608333333,11.818,10.825,12.4508333333,13.1993333334,48.9938333333,12.7525
653.41,13.6526666666,65.113974359,68.6998333333,48.5161666666,11.6733333333,10.6198333333,12.2521666667,13.0303333334,49.0058333333,12.6451666666
653.74,13.568,65.0928205128,68.6176666666,48.5683333333,11.5908333333,10.5596666666,12.1685,12.9643333333,49.0348333334,12.6236666666
654.06,13.4738333333,65.1144871795,68.5876666666,48.4138333333,11.3261666667,10.3798333333,11.9336666667,12.7885,48.926,12.5066666667
654.39,13.1905,64.9591410256,68.3828333333,48.2665,11.1263333333,10.1773333333,11.7221666667,12.5465,48.8355,12.2911666666
654.72,13.0888333333,65.0101282051,68.3286666667,48.2661666667,11.055,10.0603333333,11.6471666667,12.5101666667,48.866,12.1891666666
655.05,12.7918333334,65.0145512821,68.1811666667,48.1135,10.8153333333,9.72200000002,11.3416666666,12.2285,48.7876666666,11.987
655.38,12.7731666666,64.8590897436,68.0728333333,48.0501666667,10.8098333333,9.68233333334,11.3085,12.2491666666,48.6173333333,12.0133333333
655.71,12.7096666667,64.7471282052,67.8931666667,47.9565,10.7903333333,9.55783333335,11.2638333333,12.265,48.5873333334,11.9525
656.04,12.6653333333,64.7516794872,67.9503333333,48.0031666667,10.8496666667,9.45600000001,11.2063333333,12.2491666667,48.6565,11.9715
656.37,12.6853333333,64.6958461538,68.0165,48.0168333334,10.9018333333,9.46833333331,11.2706666667,12.3241666667,48.6461666667,12.005
656.69,12.6661666667,64.7874102564,68.0833333333,48.1686666666,10.9713333333,9.51316666665,11.21,12.498,48.7903333334,11.9643333333
657.02,12.7545,64.6806153846,67.9621666667,48.0528333334,11.0051666666,9.60100000002,11.2883333333,12.6001666667,48.7553333334,12.0213333333
657.35,12.6366666667,64.5581923077,68.0366666667,47.9186666667,10.9015,9.42216666666,11.1488333333,12.4531666667,48.8403333334,11.922
657.68,12.6855,64.6344871795,68.123,48.0823333334,11.0578333334,9.49183333334,11.2156666667,12.507,49.0668333334,12.0116666667
658.01,12.7035,64.654025641,68.1923333334,48.1235,11.036,9.45350000002,11.143,12.4533333333,49.0118333333,11.9875
658.34,12.7675,64.5106538462,68.202,48.0521666667,11.1025,9.52333333331,11.2243333333,12.49,49.0331666667,12.0625
658.66,12.9336666666,64.6132564103,68.2945,48.1015,11.2641666666,9.66950000001,11.3581666666,12.6553333333,49.127,12.1626666667
658.99,12.8911666667,64.6698589744,68.3906666666,48.0876666666,11.2551666667,9.68649999998,11.3115,12.626,49.3005,12.116
659.32,12.9606666667,64.8670384615,68.4923333333,48.2333333334,11.3091666667,9.79200000002,11.3061666667,12.6571666666,49.3805,12.2276666667
659.65,13.0336666666,64.9649102564,68.5275,48.3098333333,11.3808333333,9.94416666668,11.3901666666,12.6653333334,49.478,12.2941666666
659.98,13.0293333333,64.9413589743,68.5016666666,48.2693333333,11.4216666667,9.99,11.3578333334,12.73,49.5826666666,12.4015
660.31,13.037,64.9261923077,68.5253333333,48.2166666666,11.467,9.95799999999,11.377,12.7203333333,49.5396666667,12.424
660.63,12.9645,64.840474359,68.5451666667,48.213,11.3716666667,9.90933333333,11.3106666667,12.6401666666,49.5521666667,12.3846666667
660.96,13.084,65.0004230769,68.5411666667,48.2373333334,11.433,9.99966666665,11.3901666666,12.6988333333,49.5276666666,12.4371666667
661.29,13.0178333333,65.0521025641,68.5866666666,48.166,11.3771666667,9.98916666669,11.3923333333,12.689,49.5506666667,12.4685
661.62,13.1001666667,64.9371923077,68.6023333334,48.1428333333,11.4351666667,10.0928333334,11.5225,12.7931666667,49.6508333334,12.6188333333
661.94,13.2885,65.2931153846,68.8013333333,48.358,11.5328333333,10.266,11.6446666667,12.8661666666,49.805,12.7633333333
662.27,13.3736666666,65.3798461538,68.9223333333,48.4753333333,11.6348333333,10.4445,11.7763333333,12.9771666667,49.9123333333,12.8863333333
662.60,13.2895,65.4082564103,68.7918333334,48.513,11.5518333334,10.4243333333,11.6973333333,12.9493333334,49.8011666667,12.8575
662.93,13.3106666667,65.2083846153,68.7175,48.41,11.5761666667,10.4285,11.82,13.0686666667,49.8325,12.8523333333
663.26,13.1856666667,65.1154102564,68.8083333333,48.3513333333,11.3751666666,10.3213333333,11.7025,13.0578333334,49.8083333333,12.7785
663.58,13.227,65.3361794871,68.9258333333,48.451,11.3608333334,10.331,11.8818333333,13.0641666666,49.8633333333,12.763
663.91,13.0611666667,65.2311794872,68.9198333333,48.2895,11.1208333333,10.2573333334,11.7608333333,12.8665,49.9028333334,12.5868333333
664.24,13.0955,65.4238717949,69.0845,48.4768333333,11.2868333333,10.3375,11.8581666666,13.043,50.0123333333,12.6733333333
664.57,12.9781666667,65.2204230769,68.9631666667,48.3985,11.3066666666,10.3195,11.9,13.0735,49.962,12.6076666667
664.89,13.0243333333,65.0828461538,68.9236666667,48.3888333334,11.3681666666,10.3493333333,11.948,13.0946666666,49.9485,12.613
665.22,12.8528333333,65.1791410256,68.9355,48.4916666667,11.3123333334,10.2788333333,11.8883333333,13.0701666666,49.9891666667,12.537
665.55,12.5448333333,65.0168974359,68.6035,48.2311666666,11.132,10.0256666667,11.6993333333,12.9375,49.8425,12.314
665.87,12.5091666666,64.9926538462,68.5025,48.1533333334,11.0663333333,9.95433333334,11.6238333333,12.9196666667,49.9073333333,12.3323333333
666.20,12.394,65.0357948718,68.551,48.1091666666,11.0438333334,9.91900000002,11.6323333334,12.7401666667,49.974,12.277
666.53,12.3591666667,65.2526025641,68.7978333333,48.2353333333,11.0583333333,9.83783333332,11.5656666666,12.6018333333,50.091,12.3156666667
666.86,12.4308333333,65.3251153846,68.7843333333,48.227,11.139,9.83016666667,11.6308333334,12.6035,50.0346666666,12.4205
667.18,12.3878333333,65.1469615385,68.7546666667,48.1116666667,11.0831666667,9.757,11.4223333334,12.5681666667,50.0668333333,12.3663333333
667.51,12.5291666667,65.3437692307,68.7481666667,48.3468333333,11.251,9.84933333331,11.5536666666,12.7081666667,50.245,12.6358333333
667.84,12.4148333333,65.1932179488,68.4678333334,48.1481666666,11.0856666666,9.77366666667,11.4051666667,12.5671666667,50.1525,12.561
668.16,12.4295,65.3986025641,68.643,48.275,11.1181666667,9.85983333331,11.422,12.6465,50.4518333333,12.6613333333
668.49,12.3885,65.3864102564,68.5648333334,48.2341666666,11.0513333333,9.87833333332,11.4361666666,12.6113333333,50.3743333333,12.6681666667
668.82,12.4838333333,65.482448718,68.5391666667,48.2095,11.0831666667,9.90716666665,11.3955,12.6201666667,50.5198333334,12.746
669.14,12.5841666666,65.6111410256,68.7685,48.2925,11.177,10.0461666667,11.4265,12.6368333334,50.7363333334,12.8593333333
669.47,12.4043333333,65.4645384616,68.7053333333,48.2495,10.9968333334,9.91533333333,11.2638333334,12.4735,50.566,12.7305
669.80,12.5838333334,65.4463717949,68.7555,48.2416666667,11.0233333333,10.0083333333,11.2948333333,12.5795,50.5055,12.8766666666
670.13,12.6358333333,65.4414487179,68.6475,48.18,11.0485,10.1565,11.2828333333,12.5828333333,50.558,12.8386666667
670.45,12.559,65.5018205128,68.5681666667,48.1535,11.0005,10.1296666667,11.224,12.5528333333,50.679,12.723
670.78,12.5548333333,65.4897948718,68.4716666666,48.0943333334,11.003,10.1811666667,11.2455,12.503,50.5986666667,12.7243333333
671.10,12.5628333333,65.4504487179,68.4663333334,47.999,10.9688333334,10.2111666667,11.2526666667,12.4198333333,50.5456666667,12.682
671.43,12.5363333334,65.6439871795,68.7045,48.0613333333,10.9575,10.1735,11.2321666666,12.3255,50.6653333333,12.7163333334
671.76,12.5673333333,65.8644358974,68.8776666667,48.207,10.9563333333,10.0983333333,11.163,12.3118333334,50.6711666666,12.8028333333
672.08,12.4593333333,65.8633461539,68.8286666667,48.2243333334,10.8815,10.0191666667,10.9731666667,12.2171666667,50.687,12.7266666667
672.41,12.3505,65.664474359,68.7005,48.079,10.7903333334,10.0028333334,10.9146666666,12.1405,50.5573333333,12.644
672.74,12.4361666666,65.47,68.3921666667,48.0683333333,10.7921666667,10.0326666666,11.0051666667,12.2161666667,50.456,12.7468333333
673.06,12.6056666667,65.7075641025,68.6128333334,48.1861666667,10.954,10.1988333333,11.118,12.2496666667,50.6936666667,12.8588333333
673.39,12.7148333334,65.7792948718,68.6273333333,48.2225,11.0791666666,10.3161666667,11.2143333333,12.4191666666,50.8455,12.9046666667
673.72,12.6748333333,65.7231410256,68.6545,48.1918333333,11.046,10.3763333333,11.3105,12.4975,50.856,12.9486666667
674.04,12.6163333333,65.6636025641,68.5605,48.1526666666,11.002,10.3651666667,11.2925,12.4273333333,50.7171666667,12.9623333333
674.37,12.582,65.8017051282,68.7113333333,48.3451666667,11.0801666667,10.4626666667,11.3263333334,12.4403333334,50.8146666667,13.0366666666
674.69,12.5355,65.8158461539,68.772,48.4923333333,11.1561666666,10.4698333333,11.2658333333,12.5636666667,50.9965,13.0631666666
675.02,12.6838333333,65.8038974359,68.8915,48.7013333334,11.3473333334,10.7038333334,11.4895,12.7258333333,51.201,13.1921666666
675.35,12.7521666667,65.6366410256,68.7728333334,48.5733333333,11.3696666666,10.8598333333,11.5788333334,12.6936666666,51.2218333334,13.1871666667
675.67,12.9525,65.8148333333,68.9528333333,48.6136666667,11.5453333333,11.0685,11.8173333333,12.8778333334,51.3628333333,13.3848333334
676.00,12.905,65.7898076923,68.9851666667,48.582,11.4916666667,11.0298333334,11.8026666667,12.8005,51.4176666667,13.339
676.32,12.764,65.9025769231,69.1481666666,48.528,11.3796666666,10.9468333333,11.6296666667,12.72,51.4743333334,13.2986666667
676.65,12.4638333333,65.5890512821,68.7921666666,48.0993333334,11.0811666667,10.6846666667,11.3035,12.5028333334,51.2196666667,13.0805
676.97,12.2643333333,65.3242820513,68.6458333333,47.8895,10.8995,10.419,11.1241666666,12.287,51.1745,12.9513333334
677.30,12.2121666667,65.2322307692,68.538,47.7825,10.8835,10.3163333334,10.9795,12.2343333333,51.0091666667,12.9935
677.63,12.2301666666,65.1259871794,68.5111666667,47.6381666667,10.8246666666,10.307,11.024,12.2656666667,51.1601666667,13.0503333334
677.95,12.1285,65.003,68.455,47.5721666667,10.7333333334,10.1838333333,10.937,12.2336666667,51.1183333334,13.0858333333
678.28,12.1338333334,64.8945384615,68.4223333333,47.4846666666,10.6545,10.1771666667,10.9681666666,12.1966666666,51.0213333333,13.1276666667
678.60,12.0708333333,65.0664871795,68.4898333333,47.4261666667,10.5861666666,9.96883333335,10.8218333333,12.1838333333,50.9575,13.133
678.93,11.9816666666,64.8712948718,68.3426666666,47.402,10.4301666667,9.79666666667,10.7106666667,12.1121666667,50.876,12.9858333333
679.25,11.8996666666,64.9697820513,68.434,47.4411666667,10.3781666667,9.69516666669,10.5553333333,12.045,50.9115,12.9271666666
679.58,11.855,65.0229871794,68.4576666666,47.4823333333,10.3088333333,9.61916666667,10.4935,11.9851666667,50.8701666667,12.838
679.90,11.7368333333,64.7296666667,68.3465,47.3971666667,10.2161666667,9.57650000002,10.4193333333,11.9225,50.632,12.708
680.23,11.8546666667,64.8273461539,68.3518333334,47.4866666666,10.3383333333,9.68283333331,10.5816666667,11.9838333333,50.7143333333,12.7305
680.55,11.8955,64.9278974359,68.3643333333,47.586,10.3438333333,9.74649999998,10.664,12.0433333334,50.756,12.8618333334
680.88,11.824,64.8870897435,68.3243333333,47.605,10.2591666667,9.67800000002,10.6046666667,11.9436666666,50.8335,12.7886666667
681.20,11.8803333334,65.0121025641,68.4766666667,47.7995,10.3348333333,9.72966666667,10.578,11.976,50.906,12.8515
681.53,12.0093333333,65.1050769231,68.3858333334,47.8733333334,10.406,9.91149999999,10.6688333334,12.017,50.9755,12.8863333333
681.85,11.8825,65.1245769231,68.3303333334,47.7878333334,10.333,9.81816666669,10.626,11.912,50.934,12.7043333333
682.18,11.8033333333,64.9709358975,68.1348333334,47.6526666666,10.2471666666,9.83266666667,10.5958333334,11.7775,50.9175,12.5485
682.50,11.8933333334,65.2508461539,68.2441666667,47.7515,10.4081666667,10.0356666667,10.7598333334,11.9096666667,51.0535,12.7383333333
682.83,11.9216666667,65.0718846154,68.0431666666,47.6723333333,10.4805,10.0966666667,10.8706666666,11.9301666666,51.0178333333,12.7686666667
683.15,11.9958333333,65.0490769231,67.993,47.6615,10.5933333333,10.2516666666,11.0028333334,12.0446666666,51.027,12.9063333333
683.48,12.0828333333,65.2028461539,68.0321666666,47.6983333333,10.6718333333,10.208,11.1183333333,12.0675,51.244,13.0105
683.80,12.0723333334,65.4261282051,68.3441666667,47.8531666666,10.7466666667,10.1823333333,11.2245,12.1963333334,51.4273333333,13.2408333334
684.13,11.9468333333,65.5585897436,68.3666666667,47.9401666667,10.8225,10.2493333334,11.2093333333,12.2146666667,51.4055,13.2511666667
684.45,12.1206666666,65.6960384615,68.5078333334,48.0288333334,10.9718333334,10.375,11.4006666667,12.4486666666,51.5085,13.3466666667
684.78,12.0886666666,65.7874871795,68.5641666666,48.0265,10.9655,10.2885,11.4346666666,12.4123333333,51.5158333334,13.3043333333
685.10,11.8868333333,65.7129487179,68.5095,47.8626666667,10.832,10.0531666667,11.2646666667,12.2913333333,51.4616666667,13.1615
685.43,11.9391666666,65.7992948718,68.5705,48.0491666667,10.9815,10.078,11.3068333333,12.3875,51.6513333333,13.3265
685.75,12.0906666666,65.8870897436,68.5536666667,48.1838333333,11.1401666666,10.1375,11.5163333334,12.5591666667,51.7215,13.5141666667
686.08,11.9695,65.7230769231,68.4426666667,48.1436666667,11.0776666667,10.0868333333,11.4548333333,12.4958333333,51.6691666666,13.5346666667
