wavelength,Back_BanAurf,Belly_BanAurf,Breast_BanAurf,Crissum_BanAurf,Crown_BanAurf,DorTail_BanAurf,Patch10_BanAurf,Patch11_BanAurf,Patch12_BanAurf,Rump_BanAurf,Throat_BanAurf,WingTip_BanAurf
368.56,5.70966666667,7.15866666667,9.99233333333,7.68066666667,5.19633333333,5.56933333333,10.6496666667,10.4726666667,13.6793333333,7.97433333333,6.795,6.25
368.93,5.80433333333,7.24166666667,10.1203333333,7.79233333333,5.27233333333,5.70166666667,10.82,10.554,13.858,8.07666666667,6.859,6.38766666667
369.29,5.88966666667,7.305,10.1596666667,7.888,5.39866666667,5.82,10.909,10.687,13.893,8.17933333333,6.98566666667,6.60633333333
369.65,5.74966666667,7.315,9.99933333333,7.847,5.39633333333,5.73133333333,10.848,10.5543333333,13.8213333333,8.05366666667,6.929,6.461
370.01,5.57766666667,7.274,9.942,7.77133333333,5.45,5.54566666667,10.7126666667,10.453,13.595,7.79866666667,6.96866666667,6.35733333333
370.38,5.53933333333,7.36733333333,9.93133333333,7.819,5.58,5.62933333333,10.7843333333,10.586,13.5246666667,7.873,6.98833333333,6.50066666667
370.74,5.53033333333,7.32466666667,9.92233333333,7.75733333333,5.566,5.64666666667,10.806,10.659,13.5736666667,7.89166666667,7.03033333333,6.58366666667
371.10,5.504,7.34033333333,9.85133333333,7.64466666667,5.63633333333,5.725,10.902,10.6243333333,13.5506666667,7.90933333333,7.089,6.63433333333
371.46,5.492,7.44233333333,9.76866666667,7.661,5.70633333333,5.76333333333,10.8663333333,10.678,13.4546666667,8.01533333333,7.12766666667,6.68166666667
371.83,5.656,7.62466666667,9.94,7.87966666667,5.937,5.85466666667,11.0256666667,10.8486666667,13.4493333333,8.16533333333,7.21333333333,6.846
372.19,5.66433333333,7.695,9.85,7.97333333333,5.891,5.887,10.9083333333,10.9253333333,13.492,8.14033333333,7.26666666667,6.88533333333
372.55,5.61966666667,7.62733333333,9.61733333333,7.86666666667,5.85933333333,5.70533333333,10.7603333333,10.829,13.3366666667,8.05933333333,7.22466666667,6.805
372.92,5.58466666667,7.59066666667,9.48633333333,7.87966666667,5.83966666667,5.64833333333,10.646,10.7143333333,13.12,8.024,7.31866666667,6.77866666667
373.28,5.498,7.54166666667,9.424,7.85233333333,5.79533333333,5.62566666667,10.6096666667,10.631,13.0953333333,7.93733333333,7.30833333333,6.66266666667
373.64,5.49766666667,7.52766666667,9.431,7.82933333333,5.78166666667,5.62066666667,10.567,10.6136666667,12.966,7.89633333333,7.21466666667,6.71433333333
374.00,5.485,7.50533333333,9.41966666667,7.79333333333,5.714,5.68,10.703,10.5506666667,12.973,8.05566666667,7.07333333333,6.764
374.37,5.51266666667,7.487,9.41466666667,7.78233333333,5.71533333333,5.62666666667,10.67,10.467,12.864,8.02366666667,7.11466666667,6.75966666667
374.73,5.27133333333,7.41766666667,9.13966666667,7.60666666667,5.60733333333,5.536,10.5973333333,10.2233333333,12.5756666667,7.89666666667,7.002,6.624
375.09,5.31233333333,7.40866666667,9.11033333333,7.65833333333,5.60733333333,5.52033333333,10.491,10.175,12.509,7.812,6.972,6.67233333333
375.45,5.359,7.40466666667,9.17633333333,7.65433333333,5.629,5.64533333333,10.424,10.2233333333,12.5306666667,7.66666666667,7.03633333333,6.75433333333
375.81,5.13433333333,7.22966666667,8.96233333333,7.38266666667,5.50066666667,5.569,10.1526666667,10.0083333333,12.296,7.519,6.94433333333,6.538
376.18,5.129,7.19366666667,9.00033333333,7.35966666667,5.596,5.67833333333,10.175,9.96966666667,12.196,7.53766666667,6.94033333333,6.58433333333
376.54,5.03966666667,7.06933333333,8.95966666667,7.19733333333,5.613,5.63633333333,10.095,9.88933333333,12.0433333333,7.48,6.75966666667,6.52333333333
376.90,4.94133333333,6.98,8.91233333333,7.09033333333,5.62966666667,5.65233333333,10.0726666667,9.86733333333,11.9096666667,7.44766666667,6.653,6.543
377.26,4.891,6.85466666667,8.845,7.016,5.65166666667,5.59533333333,10.0103333333,9.74433333333,11.7456666667,7.42833333333,6.56633333333,6.465
377.63,4.79666666667,6.80266666667,8.77566666667,6.96933333333,5.67366666667,5.59633333333,10.012,9.68966666667,11.7476666667,7.447,6.59566666667,6.49566666667
377.99,4.783,6.836,8.79866666667,6.97166666667,5.75433333333,5.70366666667,9.964,9.719,11.6846666667,7.366,6.65733333333,6.544
378.35,4.903,6.93066666667,8.87433333333,7.035,5.86433333333,5.91533333333,10.11,9.767,11.6783333333,7.46533333333,6.681,6.692
378.71,5.13633333333,7.136,9.139,7.23266666667,6.15933333333,6.09866666667,10.2263333333,9.89033333333,11.8143333333,7.64366666667,6.84266666667,6.87133333333
379.07,5.18366666667,7.24266666667,9.19133333333,7.29233333333,6.35133333333,6.20233333333,10.3526666667,10.0013333333,11.762,7.768,6.98666666667,6.89833333333
379.44,5.26066666667,7.31666666667,9.12533333333,7.359,6.45133333333,6.257,10.5353333333,10.069,11.7573333333,7.89933333333,6.99533333333,6.96366666667
379.80,5.27833333333,7.315,9.03933333333,7.46566666667,6.497,6.293,10.6403333333,10.1136666667,11.7676666667,7.975,6.96,7.09366666667
380.16,5.227,7.26266666667,8.888,7.44533333333,6.43766666667,6.09066666667,10.636,10.0426666667,11.6296666667,7.84166666667,6.824,7.03466666667
380.52,5.23033333333,7.427,8.977,7.64766666667,6.472,6.24133333333,10.6946666667,10.0963333333,11.6043333333,7.882,6.81833333333,7.161
380.88,5.28533333333,7.48033333333,9.038,7.74533333333,6.57833333333,6.26133333333,10.815,10.0833333333,11.5886666667,7.94733333333,6.80833333333,7.289
381.24,5.34833333333,7.60233333333,9.09433333333,7.80966666667,6.71233333333,6.39066666667,10.8523333333,10.181,11.6176666667,8.04166666667,6.889,7.35966666667
381.61,5.363,7.606,9.00933333333,7.75366666667,6.73566666667,6.36033333333,10.8906666667,10.1516666667,11.4516666667,8.077,6.84566666667,7.28933333333
381.97,5.34033333333,7.53933333333,8.954,7.72666666667,6.74766666667,6.35633333333,10.847,10.116,11.34,8.04266666667,6.78166666667,7.22333333333
382.33,5.134,7.37166666667,8.73,7.556,6.659,6.20133333333,10.6563333333,9.987,11.208,7.94033333333,6.646,7.07433333333
382.69,5.12733333333,7.29933333333,8.63866666667,7.587,6.63466666667,6.149,10.6483333333,10.017,11.111,7.84833333333,6.58166666667,7.03133333333
383.05,4.97766666667,7.11266666667,8.45233333333,7.47433333333,6.477,6.05333333333,10.5903333333,9.88633333333,10.9326666667,7.68266666667,6.33366666667,7.067
383.41,4.789,6.936,8.30533333333,7.32466666667,6.28,5.901,10.407,9.67433333333,10.6806666667,7.46633333333,6.05533333333,6.923
383.77,4.809,6.859,8.226,7.15466666667,6.23,5.864,10.3493333333,9.615,10.4956666667,7.349,5.93133333333,6.853
384.14,4.83566666667,6.83366666667,8.19333333333,7.17366666667,6.329,5.97966666667,10.3066666667,9.627,10.444,7.33566666667,5.94233333333,6.84633333333
384.50,4.853,6.79766666667,8.106,7.10466666667,6.423,6.05733333333,10.3606666667,9.62066666667,10.4406666667,7.338,6.02666666667,6.80666666667
384.86,4.787,6.72766666667,7.966,7.04566666667,6.301,6.059,10.2223333333,9.598,10.334,7.23366666667,5.992,6.60066666667
385.22,4.72166666667,6.676,7.85966666667,6.90333333333,6.168,5.93533333333,10.161,9.44366666667,10.11,7.09466666667,5.83933333333,6.503
385.58,4.77466666667,6.64,7.88066666667,6.92333333333,6.18333333333,5.96833333333,10.1886666667,9.47233333333,10.0793333333,7.11166666667,5.87366666667,6.51033333333
385.94,4.81633333333,6.578,7.82666666667,6.87533333333,6.184,5.843,10.2213333333,9.41033333333,10.0256666667,7.11766666667,5.88066666667,6.54866666667
386.30,4.92666666667,6.637,7.942,7.03266666667,6.30166666667,5.90866666667,10.3766666667,9.47,9.926,7.14766666667,6.013,6.68
386.66,4.84333333333,6.62766666667,7.916,6.98933333333,6.32366666667,5.92466666667,10.3833333333,9.43366666667,9.89533333333,7.17566666667,5.999,6.694
387.03,4.77933333333,6.51033333333,7.842,6.861,6.27366666667,5.78566666667,10.2976666667,9.34233333333,9.764,7.16066666667,5.94266666667,6.519
387.39,4.923,6.62933333333,7.953,6.93833333333,6.47633333333,5.84433333333,10.4753333333,9.49466666667,9.90833333333,7.406,6.14466666667,6.615
387.75,4.90066666667,6.71233333333,8.01533333333,7.02333333333,6.512,5.87566666667,10.61,9.519,9.957,7.52366666667,6.184,6.62766666667
388.11,4.94066666667,6.681,8.05966666667,7.008,6.54833333333,5.84333333333,10.6713333333,9.543,9.93233333333,7.57733333333,6.173,6.647
388.47,4.97033333333,6.69133333333,8.04433333333,7.02066666667,6.55066666667,5.749,10.677,9.52666666667,9.83633333333,7.552,6.14266666667,6.61
388.83,5.041,6.674,8.09133333333,6.97333333333,6.58133333333,5.732,10.706,9.54233333333,9.81933333333,7.57433333333,6.14833333333,6.677
389.19,5.11833333333,6.66566666667,8.10466666667,7.03666666667,6.66266666667,5.81033333333,10.8093333333,9.61633333333,9.90133333333,7.648,6.28633333333,6.793
389.55,5.06233333333,6.646,8.06733333333,7.02733333333,6.67333333333,5.77033333333,10.8386666667,9.593,9.79033333333,7.59233333333,6.23133333333,6.81033333333
389.91,5.02566666667,6.638,8.00466666667,7.035,6.64333333333,5.809,10.781,9.625,9.711,7.48333333333,6.20866666667,6.79166666667
390.27,4.97766666667,6.64033333333,7.95166666667,7.011,6.64066666667,5.809,10.8003333333,9.64666666667,9.70233333333,7.49333333333,6.17933333333,6.702
390.63,5.03033333333,6.61366666667,7.963,7.031,6.645,5.79966666667,10.8513333333,9.68566666667,9.71166666667,7.53266666667,6.17266666667,6.70533333333
391.00,5.105,6.75666666667,8.018,7.11833333333,6.71766666667,5.88833333333,10.9336666667,9.80433333333,9.745,7.55266666667,6.206,6.775
391.36,5.031,6.70033333333,7.96833333333,7.04833333333,6.616,5.857,10.8393333333,9.61466666667,9.54066666667,7.41633333333,6.10233333333,6.67733333333
391.72,4.953,6.567,7.846,6.97966666667,6.54433333333,5.75366666667,10.757,9.50033333333,9.407,7.30733333333,6.02333333333,6.65
392.08,4.89933333333,6.55166666667,7.808,6.955,6.50433333333,5.74533333333,10.727,9.39066666667,9.39366666667,7.29833333333,6.009,6.64633333333
392.44,4.93733333333,6.50133333333,7.85733333333,6.96133333333,6.51566666667,5.78666666667,10.728,9.392,9.33066666667,7.34066666667,6.01666666667,6.69933333333
392.80,4.887,6.50233333333,7.81666666667,6.951,6.54333333333,5.782,10.7393333333,9.36633333333,9.27466666667,7.34633333333,5.96633333333,6.67433333333
393.16,4.88633333333,6.477,7.74766666667,6.915,6.465,5.7,10.678,9.29233333333,9.18133333333,7.33133333333,5.837,6.63366666667
393.52,4.928,6.43666666667,7.72566666667,6.92433333333,6.46766666667,5.67166666667,10.5753333333,9.32233333333,9.21266666667,7.314,5.83166666667,6.63966666667
393.88,4.90133333333,6.41,7.70666666667,6.94433333333,6.45266666667,5.67833333333,10.5533333333,9.239,9.14533333333,7.37366666667,5.74766666667,6.61833333333
394.24,4.872,6.241,7.58533333333,6.78533333333,6.35633333333,5.614,10.3703333333,9.12233333333,8.99966666667,7.226,5.56133333333,6.55633333333
394.60,4.77133333333,6.12333333333,7.43566666667,6.56966666667,6.25933333333,5.584,10.2533333333,8.987,8.76566666667,7.089,5.43866666667,6.43833333333
394.96,4.66,5.96866666667,7.284,6.45633333333,6.15966666667,5.54933333333,10.136,8.86433333333,8.688,7.01433333333,5.39733333333,6.33566666667
395.32,4.65433333333,5.87066666667,7.213,6.40366666667,6.16666666667,5.54733333333,10.1276666667,8.85666666667,8.63433333333,7.01566666667,5.37466666667,6.36666666667
395.68,4.679,5.863,7.17866666667,6.35966666667,6.19066666667,5.55766666667,10.0453333333,8.85166666667,8.50366666667,6.965,5.37633333333,6.34466666667
396.04,4.67133333333,5.78766666667,7.02666666667,6.24,6.12266666667,5.47333333333,9.977,8.78333333333,8.31333333333,6.90433333333,5.308,6.28733333333
396.40,4.60966666667,5.69966666667,6.911,6.164,6.02766666667,5.435,9.97666666667,8.73766666667,8.185,6.83266666667,5.20033333333,6.222
396.76,4.58833333333,5.667,6.94566666667,6.17366666667,6.049,5.45933333333,10.0553333333,8.698,8.12833333333,6.87733333333,5.22133333333,6.30266666667
397.12,4.54066666667,5.59,6.99033333333,6.134,6.09866666667,5.47066666667,10.1133333333,8.746,8.022,6.82033333333,5.19366666667,6.36033333333
397.48,4.492,5.57266666667,6.956,6.04133333333,6.07433333333,5.527,10.1236666667,8.64266666667,7.899,6.82866666667,5.137,6.38533333333
397.84,4.549,5.543,6.91133333333,6.029,6.105,5.513,10.1916666667,8.676,7.913,6.83033333333,5.16933333333,6.42566666667
398.20,4.64833333333,5.63333333333,6.958,6.07233333333,6.16866666667,5.56933333333,10.403,8.68933333333,7.976,6.96333333333,5.27233333333,6.44533333333
398.56,4.708,5.68533333333,6.958,6.145,6.203,5.51866666667,10.4333333333,8.65766666667,8.044,6.981,5.34433333333,6.54866666667
398.92,4.806,5.73033333333,7.00433333333,6.125,6.271,5.53466666667,10.5063333333,8.59233333333,7.984,7.01666666667,5.33366666667,6.63
399.28,4.731,5.693,7.01733333333,6.1,6.27033333333,5.48066666667,10.409,8.56933333333,7.892,6.935,5.308,6.588
399.64,4.723,5.62566666667,7.045,6.128,6.334,5.526,10.498,8.61366666667,7.92766666667,6.99033333333,5.29,6.60533333333
400.00,4.70966666667,5.68066666667,7.07533333333,6.18366666667,6.357,5.61133333333,10.6333333333,8.71066666667,7.97966666667,7.06066666667,5.34633333333,6.67166666667
400.36,4.69866666667,5.699,7.07633333333,6.18666666667,6.38166666667,5.647,10.6586666667,8.67533333333,8.03,7.106,5.31966666667,6.72133333333
400.72,4.68266666667,5.656,6.99233333333,6.14166666667,6.323,5.60233333333,10.611,8.608,7.90166666667,7.05866666667,5.22933333333,6.66833333333
401.08,4.684,5.65133333333,6.92666666667,6.152,6.289,5.585,10.6113333333,8.58066666667,7.865,7.12933333333,5.23566666667,6.59166666667
401.44,4.67033333333,5.63166666667,6.87633333333,6.175,6.267,5.55633333333,10.703,8.64033333333,7.75433333333,7.124,5.19733333333,6.58766666667
401.80,4.605,5.59566666667,6.79733333333,6.09833333333,6.211,5.579,10.6916666667,8.59966666667,7.60633333333,7.12533333333,5.19133333333,6.474
402.16,4.511,5.54533333333,6.707,6.08133333333,6.199,5.569,10.6393333333,8.57766666667,7.49866666667,7.16266666667,5.19033333333,6.516
402.52,4.52366666667,5.509,6.76866666667,6.09866666667,6.22966666667,5.675,10.7076666667,8.61933333333,7.383,7.22433333333,5.15,6.51966666667
402.88,4.50333333333,5.51,6.759,6.13566666667,6.21,5.66033333333,10.752,8.645,7.31033333333,7.24766666667,5.118,6.505
403.24,4.524,5.467,6.70766666667,6.13666666667,6.196,5.68166666667,10.7993333333,8.622,7.25266666667,7.24833333333,5.104,6.51533333333
403.60,4.54233333333,5.484,6.652,6.08933333333,6.14933333333,5.64433333333,10.732,8.54766666667,7.19766666667,7.22966666667,5.122,6.55166666667
403.95,4.64866666667,5.48233333333,6.69966666667,6.10966666667,6.19733333333,5.71133333333,10.727,8.56933333333,7.16433333333,7.24366666667,5.16766666667,6.57866666667
404.31,4.61366666667,5.44466666667,6.60666666667,5.99366666667,6.18366666667,5.618,10.6463333333,8.503,7.086,7.22866666667,5.20366666667,6.53666666667
404.67,4.63366666667,5.40466666667,6.56966666667,5.961,6.15933333333,5.62466666667,10.6203333333,8.482,7.09233333333,7.23633333333,5.254,6.466
405.03,4.647,5.42166666667,6.515,5.93566666667,6.18566666667,5.62833333333,10.5573333333,8.43366666667,7.01733333333,7.22,5.28166666667,6.47133333333
405.39,4.693,5.49466666667,6.58166666667,5.92433333333,6.22866666667,5.66466666667,10.5386666667,8.45466666667,7.06366666667,7.29566666667,5.35633333333,6.50333333333
405.75,4.691,5.52766666667,6.65166666667,5.92366666667,6.27733333333,5.65766666667,10.5333333333,8.45,7.07933333333,7.322,5.378,6.56633333333
406.11,4.67133333333,5.53266666667,6.66333333333,5.93966666667,6.28866666667,5.585,10.5143333333,8.496,7.06633333333,7.25666666667,5.37333333333,6.55866666667
406.47,4.62633333333,5.47966666667,6.58933333333,5.90133333333,6.224,5.53,10.4436666667,8.47866666667,7.04233333333,7.186,5.367,6.537
406.83,4.61866666667,5.47566666667,6.61633333333,5.89833333333,6.20766666667,5.52833333333,10.4053333333,8.463,7.066,7.178,5.413,6.55533333333
407.19,4.555,5.48466666667,6.572,5.814,6.15166666667,5.451,10.3613333333,8.415,7.099,7.15633333333,5.37766666667,6.51466666667
407.55,4.53033333333,5.52833333333,6.64166666667,5.83833333333,6.211,5.54233333333,10.497,8.45333333333,7.13966666667,7.223,5.43333333333,6.52833333333
407.90,4.388,5.47833333333,6.601,5.85533333333,6.19433333333,5.49033333333,10.4766666667,8.39533333333,7.11333333333,7.18333333333,5.37866666667,6.45933333333
408.26,4.444,5.50066666667,6.65466666667,5.982,6.26433333333,5.54233333333,10.452,8.46033333333,7.104,7.17733333333,5.38333333333,6.47933333333
408.62,4.39033333333,5.472,6.63466666667,5.96,6.26166666667,5.486,10.404,8.46966666667,7.051,7.12033333333,5.325,6.549
408.98,4.331,5.48866666667,6.66066666667,5.96766666667,6.255,5.51266666667,10.4353333333,8.51566666667,7.08633333333,7.07266666667,5.28733333333,6.528
409.34,4.29666666667,5.447,6.652,5.95533333333,6.22433333333,5.47466666667,10.409,8.448,7.06233333333,6.96233333333,5.282,6.50666666667
409.70,4.20833333333,5.297,6.54566666667,5.857,6.128,5.39466666667,10.3833333333,8.329,7.014,6.87133333333,5.15033333333,6.44433333333
410.06,4.18333333333,5.28166666667,6.56666666667,5.808,6.12233333333,5.42333333333,10.3583333333,8.25366666667,7.01533333333,6.85266666667,5.12233333333,6.431
410.42,4.194,5.31666666667,6.56233333333,5.82633333333,6.13166666667,5.417,10.372,8.266,7.01233333333,6.885,5.15233333333,6.41
410.77,4.11966666667,5.277,6.51866666667,5.79133333333,6.085,5.39366666667,10.3003333333,8.25033333333,6.97933333333,6.84133333333,5.08133333333,6.37866666667
411.13,4.14966666667,5.32033333333,6.552,5.867,6.08966666667,5.485,10.341,8.33233333333,6.98733333333,6.901,5.14966666667,6.44266666667
411.49,4.16966666667,5.332,6.52966666667,5.912,6.06533333333,5.44933333333,10.2576666667,8.33333333333,6.969,6.86133333333,5.12133333333,6.42966666667
411.85,4.191,5.34966666667,6.52366666667,5.86833333333,6.051,5.44566666667,10.2516666667,8.33766666667,6.987,6.86966666667,5.10166666667,6.447
412.21,4.11166666667,5.30133333333,6.47,5.80466666667,5.95733333333,5.42133333333,10.2953333333,8.32166666667,6.97533333333,6.807,5.06366666667,6.43533333333
412.57,4.10166666667,5.313,6.526,5.81466666667,5.98933333333,5.45266666667,10.3516666667,8.27566666667,6.99433333333,6.80366666667,5.08733333333,6.38766666667
412.92,4.117,5.24866666667,6.491,5.79366666667,5.973,5.42766666667,10.3176666667,8.23233333333,7.00333333333,6.777,5.12366666667,6.40733333333
413.28,4.04166666667,5.15233333333,6.36866666667,5.741,5.91466666667,5.38833333333,10.2563333333,8.16533333333,6.91433333333,6.778,5.03366666667,6.353
413.64,4.11066666667,5.21633333333,6.42733333333,5.74433333333,5.92433333333,5.40333333333,10.1966666667,8.227,6.938,6.788,5.07966666667,6.408
414.00,4.10733333333,5.22733333333,6.398,5.71,5.88233333333,5.41733333333,10.1716666667,8.21233333333,6.896,6.805,5.082,6.43466666667
414.36,4.03833333333,5.186,6.324,5.674,5.911,5.43666666667,10.087,8.157,6.812,6.716,5.01766666667,6.44266666667
414.72,4.127,5.21166666667,6.33766666667,5.66433333333,5.951,5.50033333333,10.129,8.21833333333,6.79433333333,6.75266666667,5.087,6.517
415.07,4.14133333333,5.24433333333,6.33833333333,5.66366666667,6.0,5.54066666667,10.1783333333,8.21133333333,6.807,6.76833333333,5.094,6.51466666667
415.43,4.11266666667,5.216,6.29066666667,5.60466666667,5.97,5.519,10.1826666667,8.19433333333,6.795,6.756,5.12166666667,6.506
415.79,4.08666666667,5.197,6.23166666667,5.57833333333,5.92666666667,5.52,10.1513333333,8.22866666667,6.70766666667,6.74766666667,5.11633333333,6.49733333333
416.15,4.09633333333,5.211,6.198,5.54233333333,5.87033333333,5.50766666667,10.134,8.21733333333,6.69033333333,6.74,5.13666666667,6.49133333333
