wavelength,Back_SicFlaf,Belly_SicFlaf,Breast_SicFlaf,Crissum_SicFlaf,Crown_SicFlaf,DorTail_SicFlaf,Patch10_SicFlaf,Patch11_SicFlaf,Rump_SicFlaf,Throat_SicFlaf,WingTip_SicFlaf
408.98,8.31466666667,32.2568,19.7194,31.1967333333,7.74006666667,6.97073333333,5.937,6.83686666667,8.89246666667,25.6201333333,7.17293333333
409.34,8.29573333334,32.2713333333,19.7237333333,31.2458,7.72813333333,6.9794,5.92686666667,6.8382,8.86602222222,25.6155333333,7.1845
409.70,8.29073333334,32.2975333333,19.7229333333,31.2946,7.73293333333,6.9556,5.90873333333,6.83413333333,8.84508888889,25.6333333333,7.18166666667
410.06,8.29813333333,32.3550666667,19.7448666667,31.3639333333,7.72020000001,6.92546666667,5.921,6.852,8.85820000001,25.7101333333,7.168
410.42,8.24593333333,32.3581333333,19.7120666667,31.3531333333,7.6518,6.86633333333,5.8692,6.7906,8.7911,25.6560666667,7.10353333333
410.77,8.33199999999,32.4996,19.8216666667,31.5155333333,7.75119999999,6.94026666667,5.9414,6.8788,8.85662222222,25.771,7.1718
411.13,8.39319999999,32.5714,19.883,31.5925333333,7.82093333334,7.02626666666,6.00213333333,6.951,8.91563333332,25.8200666667,7.19976666666
411.49,8.41713333333,32.6307333333,19.9277333333,31.6894,7.86306666667,7.061,6.0212,6.9864,8.95198888889,25.8878,7.21096666667
411.85,8.43446666667,32.6786,19.9612,31.7355333333,7.89799999999,7.0988,6.04486666667,7.02233333333,8.97972222222,25.9303333333,7.21626666667
412.21,8.47093333334,32.6587333334,19.9662666667,31.7284666667,7.91266666667,7.10973333333,6.09666666667,7.0518,8.99967777777,25.9176666667,7.23046666667
412.57,8.45499999999,32.6872666667,19.9744666667,31.7550666667,7.8924,7.08606666667,6.0906,7.04666666667,8.97577777778,25.9464666667,7.23693333333
412.92,8.47946666665,32.7546,19.9991333333,31.7891333333,7.91453333333,7.09313333333,6.08753333333,7.08113333333,8.98076666667,25.9843333333,7.25126666667
413.28,8.53493333333,32.8669333333,20.0972666667,31.8998,7.96453333333,7.09886666667,6.11166666667,7.13606666667,9.01628888889,26.0691333333,7.26826666667
413.64,8.56306666667,32.9224,20.1152,31.9346666667,7.98213333333,7.108,6.11653333333,7.15113333333,9.03133333333,26.1008666667,7.26283333333
414.00,8.55413333335,32.9363333333,20.1418666667,31.9512666667,7.98093333333,7.11,6.10026666667,7.119,8.99214444444,26.1066,7.24996666667
414.36,8.56399999999,32.9875333333,20.1484666667,32.0012666667,8.00053333333,7.0824,6.0964,7.11493333333,8.99013333334,26.1310666667,7.23743333333
414.72,8.5514,33.048,20.1680666667,32.0246,7.97653333333,7.05246666667,6.0886,7.09913333333,8.98056666667,26.1510666667,7.23236666667
415.07,8.54906666666,33.1008,20.2021333333,32.0874666667,7.9842,7.04426666666,6.07833333333,7.0938,8.99778888888,26.2026,7.24686666667
415.43,8.55966666667,33.1884666667,20.2274,32.1485333333,7.9874,7.0462,6.0996,7.1,8.9961888889,26.2335333333,7.25706666667
415.79,8.53873333332,33.1834,20.2148666667,32.1301333333,7.9614,7.00293333333,6.0804,7.08366666667,8.98623333333,26.2071333333,7.22993333333
416.15,8.53146666667,33.2658,20.2440666667,32.2009333333,7.96279999999,6.989,6.08026666667,7.08993333333,8.98108888887,26.253,7.2224
416.51,8.53453333333,33.2999333333,20.2496666667,32.2356,7.95566666666,6.99313333333,6.0908,7.0952,8.97334444446,26.2636,7.2195
416.86,8.52086666667,33.3190666666,20.272,32.2956,7.93173333333,6.9936,6.0826,7.08893333333,8.94742222221,26.2686,7.19473333333
417.22,8.47133333333,33.3052,20.2172666667,32.2603333333,7.87319999999,6.95666666667,6.05186666667,7.035,8.8965888889,26.2512,7.16496666666
417.58,8.467,33.3291333333,20.2353333334,32.2894,7.87286666666,6.9622,6.07466666667,7.0274,8.90079999999,26.2699333333,7.1674
417.94,8.4726,33.3902666667,20.232,32.3157333333,7.87840000001,6.96626666667,6.08906666667,7.03906666667,8.91355555556,26.2988666667,7.17873333333
418.29,8.48273333335,33.4316,20.2552,32.3469333333,7.88913333334,7.00053333333,6.1182,7.0642,8.91655555556,26.3417333333,7.19373333333
418.65,8.4822,33.4824666667,20.2820666667,32.4227333333,7.90486666667,7.0254,6.13213333333,7.07866666667,8.92822222221,26.3944,7.19976666667
419.01,8.50466666667,33.5360666667,20.3052,32.4634666667,7.92793333333,7.04846666667,6.17126666667,7.1142,8.93454444446,26.428,7.23276666667
419.37,8.49799999999,33.5424666667,20.3052666667,32.4920666667,7.91753333334,7.05386666667,6.17606666667,7.11746666667,8.92604444444,26.4728666667,7.2171
419.73,8.52366666667,33.5926,20.3301333333,32.5503333333,7.94720000001,7.08713333333,6.21273333333,7.15566666667,8.9368888889,26.5178,7.2505
420.08,8.52353333334,33.6097333333,20.3352666667,32.5805333333,7.96199999999,7.09746666667,6.22166666667,7.1686,8.93799999999,26.5420666667,7.26523333333
420.44,8.5304,33.6735333333,20.3516666667,32.6399333333,7.97213333334,7.10873333333,6.23526666666,7.17106666667,8.94369999999,26.5873333333,7.2725
420.80,8.50673333335,33.6788,20.3211333333,32.6326666667,7.96086666667,7.10073333333,6.23633333333,7.16393333333,8.92887777778,26.5928666666,7.25756666667
421.16,8.51653333335,33.7368,20.3371333333,32.6912,7.97939999999,7.10866666667,6.24746666667,7.18286666667,8.93535555556,26.626,7.26186666667
421.51,8.534,33.8157333333,20.3682666667,32.7892666667,7.9872,7.12293333334,6.256,7.19886666667,8.93194444444,26.6838,7.27583333333
421.87,8.54226666666,33.8524,20.3906,32.8413333333,8.00066666667,7.13506666667,6.276,7.21513333333,8.9293,26.7151333333,7.2826
422.23,8.5414,33.9054,20.4151333333,32.9087333333,8.00120000001,7.12806666667,6.27506666667,7.21366666667,8.92764444443,26.7426666666,7.2776
422.58,8.53420000001,33.9155333333,20.4029333333,32.9075333333,7.99026666667,7.11413333333,6.26386666667,7.197,8.90159999999,26.7301333333,7.25633333333
422.94,8.53226666666,33.928,20.4011333333,32.9353333333,7.97620000001,7.10353333333,6.25413333333,7.17913333333,8.87165555555,26.7497333333,7.23686666667
423.30,8.56006666666,34.0167333333,20.4393333333,33.004,8.00066666666,7.11606666667,6.27393333333,7.209,8.88912222223,26.7826,7.27273333333
423.66,8.54806666668,34.0428,20.4385333333,33.0365333333,7.99793333333,7.10486666667,6.26706666667,7.19046666667,8.879,26.7908,7.26533333333
424.01,8.57833333333,34.1272,20.4866,33.1214,8.02133333333,7.12826666667,6.30026666667,7.21633333333,8.89793333333,26.8630666667,7.28853333333
424.37,8.58746666667,34.1728666667,20.5139333333,33.1754,8.04153333333,7.13986666667,6.3102,7.238,8.90087777778,26.9052,7.29013333333
424.73,8.61826666668,34.2636666667,20.5697333333,33.257,8.07413333333,7.15473333333,6.33426666667,7.26626666667,8.92286666667,26.9586666667,7.3196
425.08,8.64780000001,34.3162,20.6114666667,33.3322,8.09846666667,7.17033333333,6.36193333333,7.2828,8.9289,27.0007333333,7.32506666667
425.44,8.63160000001,34.3114,20.5947333333,33.3097333333,8.10106666667,7.157,6.36446666667,7.26766666667,8.90972222222,26.9873333333,7.3068
425.80,8.62860000001,34.3297333333,20.6067333333,33.3569333333,8.10533333333,7.14366666667,6.3586,7.2622,8.89082222222,27.0118666667,7.30076666667
426.16,8.6296,34.3833333333,20.6289333333,33.4067333333,8.117,7.14866666666,6.37293333333,7.27533333333,8.88349999999,27.0452,7.3102
426.51,8.65859999999,34.4804,20.6795333333,33.5064666667,8.14653333333,7.15926666667,6.40826666667,7.29173333333,8.89304444445,27.116,7.33726666666
426.87,8.67493333334,34.5848,20.7444,33.6179333333,8.18846666667,7.17613333333,6.443,7.31933333333,8.93768888888,27.1756,7.3585
427.23,8.691,34.6265333333,20.7890666667,33.6701333333,8.21353333333,7.19566666667,6.46533333333,7.32326666667,8.95410000001,27.2138666667,7.36133333333
427.58,8.73606666667,34.7522,20.8626,33.7702,8.25746666667,7.228,6.49693333333,7.3604,8.97632222222,27.3091333333,7.37066666667
427.94,8.73606666667,34.8092666667,20.8898666667,33.8278666667,8.26693333334,7.22713333334,6.5158,7.35966666667,8.98456666667,27.3146,7.3667
428.30,8.75300000001,34.8756666667,20.9461333333,33.8682666667,8.26413333334,7.21946666667,6.5224,7.3618,8.99066666665,27.3371333333,7.36066666667
428.65,8.74399999999,34.9142666667,20.9384666667,33.8922666667,8.25259999999,7.19886666667,6.51686666666,7.33693333333,8.97702222223,27.3571333333,7.3324
429.01,8.73260000001,34.9946666667,20.9603333333,33.9510666667,8.26200000001,7.20366666667,6.52233333333,7.34073333333,9.0003111111,27.4006,7.34313333333
429.37,8.75753333332,35.1048,21.0307333333,34.0877333333,8.29713333333,7.2096,6.54793333333,7.38993333334,9.03391111111,27.4948,7.37553333333
429.72,8.77799999999,35.2099333333,21.0736,34.1722666667,8.30166666666,7.22593333333,6.56173333333,7.41366666667,9.07133333332,27.564,7.38113333333
430.08,8.81193333333,35.2757333334,21.1174,34.2392,8.31340000001,7.2412,6.57746666667,7.42013333333,9.09841111112,27.6328,7.38306666667
430.44,8.80666666666,35.3043333333,21.1302,34.2564,8.29986666667,7.2392,6.56026666667,7.41766666667,9.10824444445,27.6637333333,7.38693333333
430.79,8.7914,35.3136,21.1207333333,34.2507333333,8.26973333333,7.21606666667,6.5396,7.40246666667,9.07917777779,27.6762,7.3663
431.15,8.79246666667,35.4177333333,21.1692666667,34.3633333333,8.25793333333,7.20673333333,6.54813333333,7.4014,9.0649888889,27.7314,7.34806666667
431.50,8.79893333333,35.4699333333,21.199,34.4571333333,8.25480000001,7.21886666667,6.57,7.4282,9.08484444444,27.7834666667,7.37593333333
431.86,8.81253333334,35.5111333333,21.2127333333,34.4827333333,8.25746666667,7.2158,6.5524,7.432,9.07408888888,27.8227333333,7.3679
432.22,8.81426666667,35.5441333333,21.2108666667,34.5522,8.2474,7.21346666667,6.5546,7.41766666667,9.07153333333,27.8416,7.37133333333
432.57,8.87966666667,35.6600666667,21.32,34.6982666667,8.3016,7.27406666667,6.61233333333,7.4786,9.13223333333,27.9438666667,7.43606666667
432.93,8.894,35.6898,21.3421333333,34.7434,8.30206666666,7.27286666667,6.61113333334,7.48473333333,9.13055555555,27.9602666667,7.43196666667
433.29,8.91240000001,35.7444,21.3908666667,34.8076666667,8.30986666667,7.28913333333,6.63113333333,7.48546666667,9.14252222223,27.9823333333,7.43693333333
433.64,8.94793333335,35.8084666667,21.4459333333,34.8598666667,8.35053333333,7.32546666667,6.66526666667,7.51606666667,9.16856666668,28.0264,7.45896666667
434.00,8.966,35.8548666667,21.4705333333,34.9153333333,8.37153333333,7.3392,6.6724,7.5474,9.17609999999,28.0624,7.48226666667
434.35,8.98413333333,35.9116,21.5056666667,35.0038,8.40586666667,7.35506666667,6.7062,7.58506666667,9.20161111112,28.0970666667,7.49016666667
434.71,8.98886666667,35.9815333334,21.5492666667,35.0785333333,8.41853333333,7.37193333333,6.71706666667,7.60246666667,9.21612222221,28.1259333333,7.4907
435.07,8.98366666666,36.0001333333,21.5475333333,35.0749333333,8.421,7.35946666667,6.7184,7.5956,9.22153333333,28.1474666667,7.4871
435.42,8.974,36.0052666666,21.5576,35.0628666667,8.41033333334,7.32933333333,6.7004,7.57486666667,9.20778888889,28.1242666667,7.46393333334
435.78,8.98026666668,36.0850666667,21.6011333333,35.1537333333,8.42026666667,7.32066666667,6.70933333333,7.5792,9.21391111111,28.1730666667,7.4684
436.13,9.00733333333,36.1611333334,21.6618666667,35.2222,8.45200000001,7.33893333333,6.73973333334,7.61793333333,9.26246666666,28.231,7.49603333333
436.49,8.98760000001,36.1832,21.6506,35.2446,8.43606666666,7.30566666666,6.71246666667,7.58493333333,9.24813333333,28.2137333333,7.45596666667
436.84,8.9988,36.2482,21.6962666667,35.3065333333,8.44980000001,7.3156,6.72953333333,7.59533333333,9.26675555556,28.2722666667,7.4715
437.20,9.00473333333,36.3192,21.7322666667,35.3529333333,8.46066666667,7.32593333333,6.74033333333,7.61786666667,9.28996666666,28.3016666667,7.46886666667
437.56,8.98546666665,36.3667333333,21.7346666667,35.385,8.43440000001,7.28593333333,6.7194,7.59213333333,9.27429999999,28.2982666667,7.45113333333
437.91,8.98113333334,36.4136,21.7667333333,35.4283333333,8.43366666666,7.28526666667,6.72326666667,7.5772,9.29044444444,28.3078,7.43056666667
438.27,9.01266666667,36.4737333333,21.8109333333,35.473,8.43620000001,7.3074,6.7416,7.5942,9.30011111111,28.3508,7.454
438.62,9.00480000001,36.4935333333,21.8228,35.5064666667,8.43100000001,7.28193333333,6.7242,7.56873333333,9.29372222222,28.3527333333,7.4389
438.98,9.01326666666,36.5161333333,21.8306,35.5389333333,8.43426666666,7.27266666667,6.71373333333,7.57506666667,9.28323333333,28.3471333333,7.42993333333
439.33,9.05093333333,36.6212666667,21.9001333333,35.6475333333,8.48433333334,7.30373333333,6.7488,7.60506666667,9.31983333333,28.4329333333,7.46213333333
439.69,9.05726666666,36.6354,21.9077333333,35.6703333333,8.49013333334,7.31253333333,6.7586,7.61626666667,9.32333333332,28.4438,7.4685
440.04,9.05406666667,36.6638666667,21.9256666667,35.7098,8.49953333333,7.31406666667,6.75946666667,7.6202,9.30751111111,28.4637333333,7.4658
440.40,9.05406666667,36.6818,21.9404666667,35.7154666667,8.50600000001,7.324,6.7778,7.63806666667,9.30142222222,28.4848,7.49186666667
440.75,9.05946666668,36.7204,21.9488,35.7614,8.5204,7.33846666667,6.8006,7.64933333333,9.29758888888,28.5103333333,7.4899
441.11,9.07713333332,36.7468,21.9614666667,35.7786,8.5332,7.3442,6.81873333333,7.6516,9.30014444444,28.5414,7.5095
441.47,9.08939999999,36.7869333333,21.9924666667,35.8344666667,8.55120000001,7.3586,6.83393333333,7.67433333333,9.30147777776,28.5827333333,7.5202
441.82,9.10079999999,36.8397333333,22.0091333333,35.8882,8.55626666666,7.35006666667,6.84746666667,7.68006666667,9.29505555555,28.6188666667,7.529
442.18,9.08746666667,36.8892,22.032,35.9466666667,8.55666666666,7.32546666666,6.8302,7.6616,9.28363333333,28.6587333333,7.5038
442.53,9.12866666666,37.0023333333,22.0838,36.0423333333,8.58559999999,7.3556,6.8654,7.69606666667,9.29409999999,28.7352666667,7.52766666667
442.89,9.14213333333,37.061,22.1408666667,36.1248,8.6152,7.38393333333,6.89946666667,7.73226666667,9.31732222224,28.8066,7.56103333333
443.24,9.15873333333,37.1375333333,22.1538666667,36.1935333333,8.61620000001,7.3968,6.90466666667,7.75186666667,9.31389999999,28.8464,7.571
443.60,9.19506666667,37.2469333333,22.2165333333,36.2740666667,8.65306666667,7.42833333333,6.93926666667,7.77793333333,9.34547777777,28.9176666667,7.59503333333
443.95,9.22186666667,37.3046666667,22.2296,36.3107333333,8.66760000001,7.4454,6.96533333333,7.7972,9.35726666666,28.9654,7.60476666667
444.31,9.23299999999,37.3751333333,22.2636666667,36.3644,8.6774,7.4526,6.95986666667,7.81053333333,9.35694444445,29.0064,7.60003333333
444.66,9.24706666668,37.4308,22.3079333333,36.4046666667,8.66866666667,7.44453333333,6.95633333333,7.82273333333,9.36025555555,29.0322,7.6159
445.02,9.26806666667,37.4749333334,22.3330666667,36.4748,8.66933333333,7.45766666667,6.96006666667,7.8444,9.36238888889,29.0748,7.61933333333
445.37,9.26020000001,37.4895333333,22.3306666667,36.5012,8.65646666666,7.44826666667,6.95973333333,7.83266666667,9.35851111112,29.0762,7.60896666667
445.72,9.24873333333,37.474,22.3072666667,36.4708,8.64853333333,7.4452,6.9648,7.83193333333,9.33828888889,29.0576666667,7.614
446.08,9.26133333334,37.5187333333,22.3275333333,36.5057333333,8.66419999999,7.4612,6.9864,7.84726666667,9.34762222223,29.0806,7.6311
446.43,9.25886666665,37.521,22.312,36.5127333333,8.66606666667,7.4536,6.995,7.8492,9.3420111111,29.0990666667,7.635
446.79,9.28639999999,37.5790666667,22.3223333333,36.5578666667,8.69400000001,7.47053333333,7.01493333333,7.869,9.35056666667,29.1266,7.6512
447.14,9.28700000001,37.5743333334,22.3276,36.5612,8.70700000001,7.4762,7.03546666667,7.8704,9.34782222223,29.1384666667,7.64973333333
447.50,9.29213333334,37.6137333333,22.3366,36.6041333334,8.71206666667,7.47673333333,7.05626666667,7.8806,9.34596666665,29.1639333333,7.6553
447.85,9.29066666667,37.6568666667,22.3575333333,36.6486,8.71626666667,7.4788,7.06393333333,7.8818,9.34412222222,29.1838666667,7.663
448.21,9.31046666667,37.6557333333,22.3508,36.6706,8.73633333334,7.48373333333,7.08993333333,7.89233333334,9.33971111112,29.1937333333,7.67456666667
448.56,9.33753333333,37.7117333333,22.3698666667,36.7321333333,8.77286666667,7.50313333334,7.1154,7.91253333333,9.35332222222,29.2452666667,7.6922
448.92,9.33466666668,37.7799333333,22.3754,36.7793333333,8.77093333333,7.49873333333,7.12966666667,7.90286666667,9.35007777779,29.2749333333,7.68843333333
449.27,9.35153333333,37.8400666667,22.3952666667,36.8088,8.79773333333,7.50546666667,7.15686666667,7.9216,9.35492222223,29.3142666667,7.69646666666
449.62,9.38193333334,37.9419333333,22.4387333333,36.9136666667,8.81786666666,7.51826666667,7.16446666667,7.93406666667,9.36445555556,29.3796,7.69316666667
449.98,9.38286666667,37.9543333333,22.4214666667,36.9215333333,8.81753333333,7.52153333333,7.17473333333,7.96166666667,9.35168888889,29.3830666667,7.69386666667
450.33,9.41986666665,38.0338666667,22.4632,36.9851333333,8.84006666667,7.5488,7.2008,7.9856,9.3706888889,29.4258666667,7.7108
450.69,9.42139999999,38.0622,22.4694,37.0186,8.82139999999,7.5522,7.21166666667,7.97686666667,9.35934444444,29.4338666667,7.7065
451.04,9.441,38.136,22.4926,37.0978,8.8256,7.55953333333,7.22726666667,7.9932,9.35671111111,29.4760666666,7.71363333333
451.40,9.44286666665,38.1702,22.4895333333,37.1229333333,8.80419999999,7.55393333333,7.21386666667,7.98693333333,9.34779999999,29.4829333333,7.70133333333
451.75,9.47833333333,38.2444,22.5356666667,37.2188,8.83133333335,7.5668,7.2318,8.0056,9.37166666667,29.5546,7.71783333333
452.10,9.47099999999,38.3225333333,22.5530666667,37.2795333333,8.80653333333,7.549,7.2314,7.98766666667,9.37573333334,29.6085333333,7.69563333333
452.46,9.476,38.3604666667,22.5544666667,37.3173333334,8.81086666667,7.55673333333,7.23413333333,7.9984,9.38149999999,29.6311333333,7.6929
452.81,9.48779999999,38.3699333333,22.5718666667,37.3499333333,8.82913333332,7.56786666667,7.24673333333,8.022,9.38504444445,29.6466666667,7.7086
453.17,9.5232,38.442,22.6204666667,37.4555333333,8.84893333333,7.60186666667,7.2674,8.05773333333,9.41084444444,29.7187333333,7.7447
453.52,9.54673333333,38.5016,22.6735333333,37.5282666667,8.88166666668,7.63026666667,7.30066666667,8.0968,9.44862222222,29.7776666667,7.77666666667
453.87,9.56966666665,38.584,22.7306,37.6113333333,8.91813333333,7.64706666667,7.33226666667,8.10866666667,9.4635,29.8418,7.7966
454.23,9.56393333334,38.6058,22.7640666667,37.6533333333,8.91680000001,7.6516,7.33566666667,8.13006666667,9.47706666667,29.8526,7.80296666667
454.58,9.56066666666,38.6514,22.7985333333,37.6906,8.9106,7.6384,7.3162,8.12526666667,9.4719888889,29.8886666667,7.7915
454.93,9.56820000001,38.7114666667,22.8322,37.7458,8.91553333333,7.63846666667,7.31993333333,8.1312,9.47369999999,29.9244,7.78636666667
455.29,9.57686666667,38.7387333333,22.8657333333,37.7917333333,8.92940000001,7.64326666666,7.3312,8.14026666667,9.47483333333,29.9579333333,7.79263333333
455.64,9.5856,38.7718,22.8688,37.8178,8.92919999999,7.63626666667,7.33086666667,8.1538,9.48363333334,29.9664666667,7.7814
456.00,9.60960000001,38.8044666667,22.9222,37.8762,8.95773333335,7.658,7.3486,8.189,9.50421111111,29.9848,7.8011
456.35,9.62166666668,38.8324666667,22.9653333333,37.8904666667,8.95626666667,7.64,7.36913333333,8.19246666667,9.5149111111,29.9959333333,7.81
456.70,9.63506666667,38.8566666667,22.9892666666,37.9106666667,8.95579999999,7.6376,7.36913333333,8.19933333333,9.53022222223,30.0202666667,7.81286666667
457.06,9.6526,38.8772,23.0078,37.9414666667,8.97053333333,7.6386,7.37793333333,8.2042,9.54756666666,30.0343333333,7.80856666667
