wavelength,Back_PooCabm,Belly_PooCabm,Breast_PooCabm,Crissum_PooCabm,Crown_PooCabm,DorTail_PooCabm,Patch10_PooCabm,Patch11_PooCabm,Patch12_PooCabm,Rump_PooCabm,Throat_PooCabm,WingTip_PooCabm
805.30,15.1910666667,46.9724,33.5530666667,35.1814666667,14.0401333333,19.1499333333,26.6857333333,36.1318666667,34.4602666667,35.2531333333,30.6781333333,20.0334666667
805.60,15.0690666667,47.3503333333,33.7504,35.2243333333,13.6728,18.8168666667,26.7733333334,36.4074666667,34.2788,34.9673333333,30.4872,20.0726666666
805.91,14.897,47.7885333333,33.8398666667,35.2544,13.2588,18.7986666667,26.9048666667,36.5698666667,34.0381333333,35.0657333333,30.3946666667,19.7318666667
806.21,15.2309333333,48.04,34.2322,35.5356,13.7977333333,19.3258666667,27.1861333333,37.1187333333,34.3920666667,35.2907333333,30.6768,20.1397333333
806.52,14.6920666667,47.8175333333,33.7236666667,35.2799333333,13.3230666667,19.0620666667,26.8796,36.7958666667,34.4486666667,34.8594,30.0328666667,19.6856666667
806.83,14.3279333333,47.7131333333,33.5094666667,35.1256,12.919,18.9484,26.7185333333,36.6538,34.3175333333,34.7216,29.495,19.1349333333
807.13,13.536,47.2586666667,32.928,34.4373333333,12.0213333333,18.6026666667,26.1333333333,36.1066666667,34.2026666667,34.096,28.8,18.3733333333
807.44,13.2952,47.4352,32.6464666667,34.309,11.7961333333,18.2610666667,26.0833333333,36.1734,34.1891333333,34.0311333333,28.3837333333,18.2338666667
807.74,13.5806666667,47.7438,32.5036,34.1577333333,11.8715333333,18.0708666667,26.1061333333,36.3011333333,34.3280666666,34.1687333333,28.4362666667,18.3236666667
808.05,12.6364,47.3751333333,32.0573333333,33.4794666667,10.9725333333,17.4255333333,25.5030666667,35.7111333333,33.6593333333,33.8112666667,27.8864666667,17.6728666667
808.35,13.0754666667,48.0482666667,32.674,34.067,11.39,17.4662666667,25.8698666667,36.0618666667,34.1874,34.4168666667,28.3692666667,18.2114666667
808.66,13.4427333333,47.8353333333,33.1088666667,34.4214666667,12.2741333333,17.9735333333,26.2464666667,36.0507333333,34.5941333333,35.1007333333,28.6182666667,18.7278
808.97,13.5209333333,47.8382666667,33.1575333333,34.6572666667,12.5776666667,18.4065333333,26.3444666667,36.3268666667,34.9562,35.6004,28.8812666667,19.0450666667
809.27,12.8255333333,47.1096,32.7191333333,33.9886666667,11.8865333333,17.9922666667,25.6097333333,35.654,34.5911333333,34.9688666667,28.5208,18.7127333333
809.58,12.8955333333,46.7732666667,32.6234666667,33.7119333333,11.5468,17.3970666667,25.4126,35.4806,34.3742666667,34.611,28.6068666667,18.5566666666
809.88,12.2292,46.0340666667,32.1396,32.7303333333,10.7252,16.5622,24.4762666666,34.6105333333,33.2678666667,33.9241333333,28.3018666667,17.8633333333
810.19,11.2871333333,45.4906,31.4432666667,31.5030666667,10.045,15.5176,23.3722,33.3333333333,32.5412666667,33.0572666667,27.3688666667,17.4678
810.49,11.237,45.7708666667,31.6758666667,32.0476,10.0184,14.9544666667,23.7052,33.2724,32.3097333333,33.181,27.2882,17.3919333333
810.80,11.8451333333,45.9774666666,32.3085333333,32.7111333333,10.5764,15.4804,24.3671333333,33.5285333333,32.6563333333,33.864,28.0940666667,17.9628
811.10,11.9118,45.6800666667,32.543,33.2964,10.5882,15.6496666667,24.3444,33.6274666667,32.4448,33.8848666667,28.2290666667,18.1005333333
811.41,12.4338,45.6376666667,32.44,33.777,11.2446,15.9826666667,24.4362666666,34.0049333333,32.6679333333,33.7584666667,28.5151333333,18.1392
811.71,11.793,45.12,31.818,33.0215333333,10.9322666667,15.8964666667,24.0038666667,33.614,31.8615333333,33.0652,28.0074666667,17.5118666667
812.02,12.3288666667,45.7252,32.3729333333,33.8417333333,11.1989333333,16.5034666667,24.8775333333,34.1934,32.3728666666,33.44,28.6252666667,18.2612666667
812.32,12.4755333333,46.0295333333,32.5513333333,34.3678,11.334,16.5061333333,25.0584,34.4685333333,32.4566666667,33.6360666667,28.6155333333,18.4231333333
812.63,13.0128666667,46.7884,33.0577333333,35.1538,11.6089333333,16.5385333333,25.5385333333,35.1090666667,32.7820666667,34.1794666667,29.1988,18.7242666666
812.93,13.3141333334,47.0221333333,33.3075333333,35.4972666667,11.9187333333,16.7442666667,25.5619333334,35.2004,33.1202666667,34.7416666667,29.2506,18.9794666666
813.24,14.7578,47.9051333333,34.4304666667,36.6441333333,13.3589333333,17.7863333333,26.8076666667,36.4646,34.1418666667,35.8357333333,30.0031333333,20.2118
813.54,16.8280666667,49.5347333333,36.3114,38.8824666667,15.0065333333,19.5672,28.6886666667,38.6886,36.0852666667,37.5840666667,31.7184666667,21.7313333333
813.85,17.625,49.6594,36.6699333333,38.8984,15.8038,20.3886,28.9334666667,39.1022,36.5999333333,37.937,32.1427333333,22.5023333333
814.15,18.0687333333,50.1701333333,37.0741333333,39.0888666666,15.9319333333,20.7828,29.1754666667,39.8524666667,37.1768,38.3638666667,32.4672,22.7205333333
814.46,18.3334,51.3398666667,38.1896666667,39.085,16.1829333333,21.1175333333,29.7648,40.719,38.0524666667,38.902,33.1046666667,22.9999333333
814.76,19.136,51.457,38.7169333333,39.0780666667,16.5054666666,21.9922,30.3546,41.3861333333,38.4848,39.4583333333,33.5268,23.7652666667
815.07,19.6251333333,51.6809333333,39.0594666667,39.5488,16.7778666667,22.1227333333,31.1406666666,41.9066,38.8624,39.8601333333,34.0704666667,24.3724666667
815.37,18.7635333333,51.1409333333,38.311,38.4576,16.0932,21.3002,30.0700666667,41.23,37.9412,38.9739333333,33.4798666667,23.4992
815.68,18.5519333333,50.2559333333,37.915,37.4718666667,15.9300666667,21.1298666667,29.6005333333,40.5118666667,37.3471333333,38.3020666667,33.0023333333,22.7092666667
815.98,17.6601333333,48.8704,36.8245333333,36.1622666666,14.8993333334,20.1176666667,28.6104,39.4119333333,36.1868666667,37.4683333333,31.4640666667,21.6217333333
816.29,17.2986666667,48.5191333333,36.6356666666,35.8426,14.4175333334,19.6282,28.5068666667,39.3494666667,35.6380666667,37.2242,31.1958,21.1276666667
816.59,16.0352666667,47.9546,35.6881333333,34.8422,12.803,18.4721333333,27.2602,38.4658666667,34.6779333333,36.4962,30.2398,19.7221333333
816.89,14.9144,46.7537333333,34.3978666667,33.5388,11.5468666667,17.5288,26.1874,37.0496666667,33.2150666667,35.3502,29.3556666667,18.3876666667
817.20,14.685,46.3425333333,33.8408,32.7033333333,10.9846666667,17.2234,25.7675333333,36.5076,32.5382666667,35.162,28.881,17.6147333333
817.50,14.0398666667,45.6872,33.1434,32.3478666667,10.4303333333,17.0198,25.1172,35.5535333333,32.0866666667,34.5266666667,28.2753333333,17.3642666667
817.81,14.7008,45.7151333333,33.1167333333,33.0596666667,10.9402,17.4644,25.4644,35.7207333333,32.1993333333,35.0198,28.3704,18.1880666667
818.11,14.1928,45.7464666667,33.2892,33.1350666667,10.8484,17.0136,24.9972,35.0633333333,31.8402666667,35.1460666667,28.2313333333,17.8898
818.41,13.7454,45.7304,33.3602,33.1352666667,10.4602,16.6880666667,24.1573333334,34.4516,31.4982666667,34.9170666667,27.6832,17.3461333333
818.72,13.7576666667,45.9815333333,33.5788,33.5736666667,10.4038666667,16.8200666667,24.3660666667,34.7648666667,31.9735333333,35.0510666667,27.8171333334,17.8068666667
819.02,13.4198666667,45.9408666667,33.4055333333,33.4534666666,9.89186666667,16.299,24.2489333333,34.6214666667,31.9297333333,34.9148666666,27.4453333333,18.0678
819.33,13.6402666667,46.2559333333,33.6099333333,33.9127333333,10.3371333333,16.5846666667,24.6432666667,34.9806,32.3690666667,35.0281333333,27.8901333333,18.4305333333
819.63,13.7625333333,46.566,33.744,34.0612,10.7466,16.9690666667,24.8786,35.1848,32.6017333334,35.3378,28.0924666667,18.6861333333
819.93,14.0487333333,46.7960666667,33.8574666666,34.3478,11.5511333333,17.4098,25.3376,35.3345333334,32.8832,35.455,28.3903333333,19.3432
820.24,14.1218666667,47.1474,34.1424,34.3646666667,11.8418,17.5934,25.4568666667,35.6520666667,33.1548,35.6520666667,28.4036,19.6562
820.54,14.3169333333,47.5541333333,34.4608,34.6658,12.1622,17.8626666667,25.5741333333,36.1182,33.4162,35.911,28.7558666667,19.9606666667
820.85,14.4126,47.4480666667,34.394,34.5204666667,12.2262,17.7822,25.502,36.0648666667,33.2234666667,36.1168666667,28.6371333333,19.9404
821.15,14.2715333333,47.3885333333,34.2393333333,34.1747333333,12.1189333333,17.5855333333,25.3488666667,35.8398666667,33.0572,35.9222,28.469,19.7254
821.45,14.3557333333,47.4794666667,34.2264666667,34.1806666667,12.1889333333,17.6006666667,25.4994,36.0082666667,33.1810666667,36.04,28.572,19.8535333333
821.76,14.4878666667,47.4754,34.1460666667,34.1314,12.3374,17.7092666667,25.5344666667,36.0946,33.2415333333,36.1286,28.6758,19.9896
822.06,14.5964666667,47.5147333333,34.212,34.2133333333,12.4484,17.7834,25.63,36.1776,33.3724666667,36.2082666667,28.7936666667,20.0538
822.36,14.7531333333,47.5568,34.214,34.3708666667,12.6069333333,17.8443333333,25.6469333333,36.241,33.4947333333,36.3041333333,28.9391333333,20.1029333333
822.67,15.0117333333,47.8293333333,34.4778,34.5944666667,12.9274666667,18.1340666667,25.815,36.4796666666,33.7552,36.5951333334,29.2563333333,20.3865333333
822.97,15.0726666666,47.9154,34.5442,34.6794666667,13.0224,18.1964,25.809,36.49,33.8848666667,36.5978666667,29.3729333333,20.5423333333
823.27,15.3229333333,48.2284666667,34.8039333333,34.9117333333,13.1852,18.3978666667,26.0492666667,36.7755333333,34.2102,36.912,29.6740666667,20.7074666666
823.58,15.5895333333,48.3225333333,34.8834666667,35.1394666667,13.3817333333,18.5406,26.2479333333,36.8811333333,34.3974666667,37.0962,29.926,20.8738666667
823.88,15.7407333333,48.3557333333,34.929,35.2848,13.5105333333,18.563,26.436,36.9273333333,34.4184,37.1818,30.066,21.0264666667
824.18,15.7464666667,48.526,34.9536666667,35.388,13.5622,18.5341333333,26.5195333333,37.0566,34.5356,37.0912666667,30.2250666667,21.0768
824.49,15.8302666667,48.4562,34.9003333333,35.5437333333,13.6887333333,18.6521333333,26.617,37.2004666667,34.6714666667,37.1284,30.3768666667,21.2035333333
824.79,15.6359333333,48.2416666667,34.6070666667,35.4016666667,13.4796,18.5131333333,26.4147333333,36.9574,34.489,36.8252666667,30.0634666667,21.0184
825.09,15.5828,48.1028,34.6438666667,35.4552,13.4474666667,18.4933333334,26.4628666667,36.9524,34.6075333333,36.739,30.0038666667,21.0798666667
825.39,15.5739333333,48.2248666667,34.7999333333,35.4802,13.4616,18.5682,26.5058,36.9283333333,34.6837333333,36.8041333333,29.9378666667,21.1
825.70,15.5919333333,48.5061333333,35.1321333333,35.5683333333,13.3247333333,18.7550666667,26.6816666667,37.1404,34.7685333334,36.978,29.9625333333,21.1356666667
826.00,15.3751333333,48.1143333333,34.7724,35.2288,12.984,18.4866,26.5224666667,36.8687333333,34.3858,36.5148,29.5163333333,20.9324666667
826.30,15.498,48.1998666667,34.9175333333,35.1945333333,12.961,18.5909333333,26.691,37.142,34.3679333333,36.6478,29.6267333333,20.8729333333
826.61,15.1711333333,47.9514666667,34.7050666667,34.9615333333,12.7043333333,18.4410666667,26.3922,36.9264666667,34.0136,36.4402,29.3275333333,20.7204
826.91,15.0122666667,47.6716666667,34.6317333334,34.7146,12.664,18.3008,26.2726666667,36.8503333333,33.7855333333,36.2951333333,29.129,20.7028
827.21,14.8196,47.4674,34.5458666667,34.6408666667,12.537,18.1584666667,26.0128,36.7538,33.7451333333,36.1746666667,28.9696666667,20.638
827.51,14.8846,47.5122666667,34.7052666667,34.7627333333,12.6874666667,18.3408666667,26.0416666667,36.9297333333,33.9008666667,36.4218,29.0658,20.7813333333
827.82,14.6652666667,47.5682666667,34.7733333333,34.8046666667,12.4968,18.1488666667,25.8276,36.9298,33.9006666667,36.5404,29.0611333333,20.6587333333
828.12,15.0,47.8325333333,35.1795333333,35.2327333333,12.9742666667,18.4978,26.0976666667,37.2712,34.2312,36.8994,29.5018666667,21.0066
828.42,15.3507333333,48.2994666667,35.5834666667,35.7730666667,13.3306,18.9276,26.4039333333,37.6280666667,34.587,37.3464,29.9892666667,21.4460666667
828.72,15.663,48.3165333333,35.605,35.936,13.7865333333,19.1633333333,26.5273333333,37.862,34.6870666667,37.7022666667,30.3094,21.8066
829.02,15.8440666667,48.4420666667,35.7457333334,36.1928,14.4808666667,19.4324666667,26.6951333333,38.2089333334,34.9626666667,37.9742666667,30.6736666667,22.1841333333
829.33,15.9787333333,49.0916,36.2988,36.8674666667,15.0009333333,19.7724,27.0684,38.7378,35.6016,38.6668,31.2783333333,22.5814
829.63,15.9114,49.1972,36.4018,37.1490666667,15.4448666667,19.9842,27.3388666667,38.7545333333,35.9548,39.0866,31.3364,22.9417333333
829.93,16.5489333333,49.4162,37.1546666667,37.7646,16.3442,20.4576666666,27.9478,39.2854,36.5446,39.8344666667,32.0261333333,23.7776666667
830.23,16.4702666667,49.6695333333,37.2365333333,38.1802666667,16.4703333333,20.5218666667,27.8831333333,39.6216666667,36.705,40.1101333333,32.1743333333,23.75
830.54,16.5768,49.5618666666,37.0740666667,38.3244,16.7104,20.6714666667,28.0348,39.5695333334,36.8948,40.2153333333,32.3495333333,23.6996666667
830.84,16.7264,50.1302666667,37.1498,38.7296666667,16.8024666667,20.8034,28.4093333333,39.6418,37.3996,40.418,32.6818,23.8274
831.14,16.886,49.9593333333,36.8643333333,38.7869333333,16.7614666667,21.1481333333,28.5404666667,39.3988,37.1568666667,40.2978,32.4452666667,23.9371333333
831.44,16.6269333333,49.4571333333,36.6798666667,38.3107333333,16.0073333333,20.7096,28.1124666667,39.0891333333,36.6428666667,39.8199333333,32.1843333333,23.4206666667
831.74,16.0071333333,48.598,35.8164,37.3764,15.1041333333,19.8546,27.6096666667,38.3749333333,35.701,38.9066,31.2916666667,22.4678666667
832.04,15.2392666667,48.0227333333,35.3058666667,36.8230666667,14.1584,19.2035333333,26.9510666667,37.705,34.7890666667,37.9943333333,30.5453333333,21.5506666667
832.35,15.4014666667,47.6919333333,34.8997333333,36.5794,14.0403333333,19.6684666667,27.1946,37.2819333333,34.3673333333,37.8752666666,30.4974,21.5489333333
832.65,15.8051333333,47.7346666667,34.9554666667,36.6586,14.11,19.9554666667,27.4433333333,37.3828,34.4458,38.2161333333,30.5702666667,21.5655333333
832.95,15.9878,47.8151333334,34.9307333333,36.8093333333,13.8544,19.8174666667,27.2334,37.642,34.2194666667,38.0642,30.4812,21.3727333333
833.25,15.7279333333,47.4804666667,34.5415333333,36.2634,13.1126,19.4430666666,26.6774666667,37.4788666667,33.8108,37.4933333333,30.0526,20.7849333333
833.55,15.7878666667,47.7486,34.5798666667,36.0925333333,12.7416,19.5903333333,26.6106,37.353,33.7676,37.4930666667,30.035,20.6934
833.85,15.6402666667,47.9834666667,34.7702666667,35.8879333333,12.46,19.7008,26.4913333333,37.3869333333,33.7596666667,37.5864666667,29.8778,20.5295333333
834.16,15.508,47.7028666667,34.6823333333,35.6301333333,12.3072,19.4360666667,26.2318,37.2307333333,33.5440666667,37.5162,29.5920666667,20.411
834.46,15.6056666667,47.6814666667,34.7446,35.5134,12.5337333333,19.3064,26.2428,37.3449333333,33.6068666667,37.4338666667,29.5573333333,20.3998666667
834.76,15.5250666666,47.8084,34.5454666667,35.4157333333,12.4278,19.2354,26.1873333333,37.3644666667,33.5306666667,37.4701333333,29.3094666667,20.3102
835.06,15.7435333333,48.0338,34.87,35.5408666667,12.7842666667,19.5503333333,26.346,37.5898,33.7424,37.7962666667,29.6111333333,20.4642666667
835.36,16.2783333333,48.6038,35.4314,36.0314,13.3059333333,20.1254666667,26.8588666667,38.1255333333,34.1764,38.3372,30.1256,21.1255333333
835.66,15.9233333333,48.6858666667,35.5952666667,35.9064,12.7241333333,19.4760666667,26.3896666667,38.0490666667,34.1426,37.8358666667,29.8744,20.8094
835.96,14.9510666667,47.7498,34.8163333333,34.8954,11.5620666667,18.3449333333,25.1882666667,37.0526,33.0545333333,36.4528,28.6192,19.9534666667
836.26,14.5048666667,47.293,34.4384666667,34.0412666667,11.3572666667,18.0138666667,24.8280666667,36.2973333334,32.7733333333,35.8085333333,28.1538666667,19.8574
836.57,14.5005333333,47.3736666667,34.6183333334,34.3827333333,11.7788666667,18.2323333333,25.3871333334,36.2346,33.1144,35.9258,28.0638666667,20.5892666667
836.87,13.6482,46.3764666667,34.1914,34.0,11.2777333333,17.1112,24.895,35.679,32.7345333333,35.3148,27.3704666667,20.2714666667
837.17,13.5144,46.0831333333,33.823,33.8767333333,11.0664,16.2709333333,24.8692666667,35.2179333333,32.3205333333,34.8691333333,27.002,20.1340666667
837.47,13.7585333333,45.3985333333,33.9496666667,33.9709333333,11.1370666667,16.3654,25.1858666667,35.0195333333,31.8879333333,34.2542666667,26.8792666667,20.4463333333
837.77,13.9508666666,45.61,34.4270666667,34.3155333333,11.1680666667,16.5326666667,25.7960666667,35.0595333333,31.8156,34.6576666667,27.3512,21.116
838.07,14.2835333333,45.6176666667,34.6484,34.1618,11.6762666667,16.7238,26.1649333333,34.9222,32.0031333333,34.7472666667,27.7613333333,21.4899333333
838.37,14.5218,46.2968,34.8996,34.6872,11.7276666667,17.198,26.4148666667,35.4741333333,32.3888,34.8995333333,28.1856666667,21.6134666667
838.67,14.2525333333,45.5797333333,34.0368666667,33.8449333333,10.9672,16.3949333333,25.7473333333,34.9400666667,32.494,34.5563333333,27.4981333333,20.9352666667
838.97,13.9474666667,45.6838666667,33.5708,33.8083333333,10.6798,16.2818666667,25.471,35.1352,32.6292666667,35.1025333333,27.1498,20.8026
839.27,15.0607333333,46.5936,34.0956666667,34.9229333333,12.1655333333,17.6562666667,26.7072,36.4072,33.7145333333,36.6016666667,28.6375333333,21.5247333333
839.57,15.3414,46.8373333333,33.9918666667,35.6504,12.1788,17.8697333333,27.0812666667,36.8942,33.9916666667,37.1219333333,28.8374666666,21.3658666667
839.87,15.3902,46.618,33.4796,35.6748,11.9267333333,17.7642,26.4227333333,36.7968,33.5772666667,36.8374666667,28.6097333333,20.4796
840.17,15.5308,47.1584666667,33.497,35.6454,12.382,18.2368,26.4860666667,37.146,33.6938,37.2854,29.0034,20.254
840.47,15.5335333333,47.3836,33.9513333333,36.1021333333,12.5835333334,19.1428,26.5760666667,37.7255333333,33.8772666667,37.5690666667,29.3859333333,20.7664
840.77,15.1444,48.4433333333,34.1180666667,36.2829333333,12.169,19.1117333333,26.4165333333,38.2578666667,34.0233333333,37.9128,29.4781333333,20.3190666667
841.07,14.5884,47.8416,33.2620666667,35.523,11.7310666667,18.8341333333,25.7143333333,37.4543333334,33.4846,37.0182,28.4022,19.1811333333
841.37,14.3912666667,47.6873333334,32.8651333333,36.0206,11.4886666667,18.6422,25.1591333333,37.5468,33.5205333333,36.5074,28.1366666667,19.148
841.67,14.9877333333,47.8022666667,32.8927333333,35.9079333333,11.5418,18.4826,25.3451333333,37.5232666667,33.4410666666,36.5443333333,27.8708666667,19.4320666667
841.97,16.5336666667,49.0082,34.3356,37.5869333333,12.6890666667,20.1023333333,26.9121333333,38.8752,34.816,37.2392666667,29.4582,20.4193333333
842.27,17.5197333333,48.4668,35.1021333333,37.6033333333,13.9822666667,20.5339333333,27.2736666667,39.2045333333,34.9764666667,37.0799333333,29.8168,20.9314
842.57,17.48,49.3356666667,36.1740666667,38.0297333333,13.9746666666,20.7446,27.228,40.2062666667,35.5440666667,37.2967333334,30.2978,21.6150666667
842.87,17.2476,50.1284666667,36.6361333333,38.5076666667,13.8104666667,20.7706,26.1651333333,40.6973333333,35.6452,37.4190666667,30.532,21.6268
843.17,15.4856666666,50.2099333333,35.6954,37.4542,12.5066,19.0551333334,23.7794,39.5144666667,34.9606666667,36.3647333333,29.3438666667,20.0
843.47,17.085,49.5163333333,36.4184,38.3398666667,13.5556,19.8169333334,24.0916666667,39.5816666667,35.3203333333,35.9870666667,29.1241333333,21.2679333333
