wavelength,Back_DiuSpef,Belly_DiuSpef,Breast_DiuSpef,Crissum_DiuSpef,Crown_DiuSpef,DorTail_DiuSpef,Patch10_DiuSpef,Patch11_DiuSpef,Rump_DiuSpef,Throat_DiuSpef,WingTip_DiuSpef
792.39,15.7931333333,55.2343333333,19.3835333333,59.2614,15.7419333333,20.2392633333,54.3931333333,35.9315,20.4481822222,56.0053333333,13.4682666667
792.70,15.732,55.5228666667,19.2614666667,59.9869333333,15.2288,20.17649,54.5620666667,35.9640333333,20.3873488889,56.3201333333,13.3987
793.01,16.3612666667,56.1378,20.0065333333,60.4664,15.7305333333,20.4995066667,54.8833333333,36.2660333333,20.9575822222,56.9325333333,13.7899333333
793.32,16.8466,55.4336,19.9678,59.5118666667,15.2794666667,20.5446466667,53.9820666667,36.0437333333,20.6817377778,56.2107333333,14.1939
793.62,17.3948666666,55.5919333333,20.1667333334,60.1926,15.4636,20.7843633333,54.3278666667,36.1564,20.7831844445,56.4004,14.5267
793.93,17.4807333333,55.2948666667,20.1602,59.8397333333,15.2050666666,20.2129133333,54.4935333333,36.1377666667,20.5721777778,56.2564666667,14.3558666667
794.24,18.0881333333,55.2326666667,20.7154666667,59.8733333333,15.3339333333,20.2969566667,54.5298,36.0621333333,20.9555533333,56.6192,14.6723666667
794.55,17.9744,54.8196666667,20.8217333333,59.6111333333,15.2649333333,19.98854,54.5813333333,35.5973333333,20.8825688889,56.4942666667,14.6064666667
794.86,17.7300666667,55.2542666667,21.1537333334,60.0374,15.3851333333,20.4413366667,55.0357333333,35.3476333333,21.1062311111,57.1062,15.0357666667
795.16,17.7323333333,55.4212666667,21.3136,60.2725333333,15.3406666667,20.5766766667,55.3222,35.3935333333,20.9149222222,57.057,15.1238666667
795.47,17.6925333333,54.8981333333,20.7426666667,59.7565333333,15.0440666667,20.1987833333,54.7518666667,34.9863333333,20.2355844444,56.3896666667,14.8554666667
795.78,18.4838666667,55.5355333333,20.9326,60.1322666667,15.6618,20.77962,55.1322666667,35.352,20.54428,57.0397333333,15.3128666667
796.09,18.477,55.3186,20.9066666667,59.6504,15.9703333333,20.83813,54.8622666667,35.4253333333,20.7430622222,56.5451333333,15.2029
796.40,18.546,55.4787333333,20.7861333333,59.8937333333,16.123,20.9397933333,55.0945333333,35.4995666667,21.07788,56.578,15.4934
796.70,18.2150666667,56.3043333333,20.8803333333,60.5031333333,16.3820666667,21.3480433333,55.5016666667,35.5495,21.2935044444,57.1069333334,15.3490333333
797.01,19.0262666667,57.282,21.6367333333,61.1768666667,17.3597333334,22.2352833333,56.2246,36.4875666667,22.3076244444,57.7358666667,16.0543333333
797.32,19.3506,57.3965333333,21.6681333333,61.3466,17.6945333333,22.65827,56.3955333333,36.6278333333,22.6528422222,57.7897333333,16.5236333333
797.63,18.9894,57.6741333333,21.2785333333,61.8873333333,17.5036666667,22.57016,56.6697333333,36.9467,22.6386488889,57.9239333333,16.4993333333
797.93,19.6527333333,57.9525333333,21.8951333333,62.1146,18.0499333333,23.06947,56.8190666667,37.6448666667,23.0345222222,58.1048,16.7977
798.24,19.5407333333,57.1901333333,21.1630666666,61.2122,17.692,22.5109766667,56.0576,37.2482333333,22.5435266667,57.5573333333,16.2351666667
798.55,19.7076666667,57.1828666667,21.0261333333,61.306,17.4314666667,22.68543,56.3247333333,37.6587666667,22.6531555556,57.985,16.1319333333
798.85,20.234,57.3624666667,21.7204666667,61.7774,17.8684,23.3977633333,56.7552,38.0169666667,23.2004933333,58.7286666667,16.7363
799.16,18.7844666667,56.1848666667,20.6661333333,60.9826666667,16.3079333333,22.18496,55.9779333333,36.6669666667,22.1018444444,57.4588666667,15.7194666667
799.47,18.9261333333,56.3900666666,20.8169333333,61.4295333333,16.0737333333,22.3191433333,56.4228,36.6534666667,22.1216844444,58.0105333333,16.0706
799.78,19.0204666667,55.8842666667,20.6837333333,60.4734666667,15.9960666667,22.3996033333,55.812,36.4595666667,21.9290622222,57.3110666667,15.9501666667
800.08,19.2247333333,56.1038666667,20.6538,61.3817333333,16.0904,22.4816533333,56.4274,37.2127333333,22.0271955556,57.9102666666,15.9318333333
800.39,19.2,55.9931333333,20.6632666667,61.2308666667,15.8700666667,22.5887166667,56.6086,37.3298666667,21.8891577778,58.2016666667,16.1504666667
800.70,19.75,56.5277333333,21.5764666667,62.0833333333,16.236,23.30194,57.1389333333,37.7847666667,22.4056044445,58.8332666667,16.1181
801.00,20.3758,56.8475333333,22.1573333333,62.3174,16.7154,24.0279233333,57.4878,38.2185,22.5103711111,58.9840666667,16.6075
801.31,19.253,56.3424,21.0783333333,61.7831333333,15.673,23.68825,56.7934666667,37.322,22.1126755555,58.4424666667,15.9759
801.62,18.7600666667,57.2500666667,21.0504,62.7936666667,15.5142666667,24.05065,57.6076,38.3295,22.0918733333,59.1102666667,15.9591
801.92,18.4479333334,57.1767333333,21.0642,63.1928666667,15.8758666667,24.1791766666,57.7754,38.1523333333,22.0291711111,59.1723333333,15.994
802.23,18.6385333333,57.3808666667,21.2134666667,63.2187333333,16.3744666667,24.4576133333,58.0392,38.4351666667,22.4653155556,59.2230666666,15.9526
802.54,19.3926,58.1259333333,21.5702666667,63.5406666666,17.2667333333,24.98103,58.3036,38.8223333333,22.6237622222,59.7703333333,16.7001333333
802.84,20.5609333333,58.2004,22.5356,63.6793333333,18.5209333333,25.6372866667,58.4116666667,39.2093333333,23.4297888889,59.8179333333,17.7268
803.15,20.4356666667,58.2872666666,22.6725333333,64.2819333333,18.6415333333,25.3698333333,58.7522666667,39.7601333333,23.4037888889,60.3764,17.9438333333
803.46,19.6476,57.4081333333,21.9089333333,63.0102666667,18.0470666667,24.2103466667,57.9368666667,38.6637,22.7521755556,59.229,17.4999666667
803.76,18.3424666667,55.9955333333,20.7554666667,62.0096,17.0957333333,23.00218,56.6335333333,37.3268,21.3142933333,57.7997333333,16.388
804.07,18.0704666667,55.3862666667,20.4716,61.3492,17.1272666667,22.74497,56.177,37.0982666667,20.9503577778,57.1056,16.6050333333
804.38,16.5828,54.3752666667,19.308,60.3132,16.0292,20.8945533333,55.0527333333,35.9708333333,19.8815222222,55.8762,15.3879
804.68,16.8706,54.869,19.3450666667,60.6402666667,16.5066,21.0057966667,55.0655333333,36.139,19.9754555556,55.8734666667,15.4950666667
804.99,16.9882,54.2866666667,18.96,59.9782666667,16.4174666667,20.80846,54.4673333333,34.9585666667,19.9454955556,55.3845333333,15.3267333333
805.30,17.2382666667,54.3258666667,19.0722666667,59.3024666667,16.6414666667,20.6253233333,54.0454,35.1169666667,20.1161711111,54.8939333333,15.3218666667
805.60,17.8798,55.2131333333,19.3734,60.153,17.1001333333,20.7286033333,54.8124,35.2713,20.3265555556,55.6357333333,16.1567333333
805.91,18.6710666667,56.1461333333,20.3322,61.1739333333,17.9106666667,21.2274166667,55.3856666667,36.7701666667,21.4274177778,56.5892,16.77
806.21,18.2257333333,56.7006,20.3474,61.4042666667,17.6142,20.8211566667,55.3416666667,37.029,21.1293533333,57.1460666667,16.2816666667
806.52,18.2066,56.5873333333,20.2724,61.3242666667,17.7449333333,21.1497966667,54.8997333333,37.0488666667,21.2298355556,56.9126666667,16.2049333333
806.83,17.6732666667,56.3184666667,20.0919333333,61.1404666667,17.3898,21.1515733333,54.4278666667,36.835,20.8654866667,56.8464666667,15.6142666667
807.13,18.3755333333,56.8122666667,20.4904666667,61.249,18.1302,21.82109,54.6668,37.3564,21.9675755556,57.0728666667,16.5018666667
807.44,19.0116,57.4022,21.1186666667,61.3104,18.6054,22.4203833333,54.8659333333,37.9271666667,22.5188977778,57.6782666667,17.6781
807.74,20.4868,58.8534666667,22.1279333333,62.6306,19.3404,23.9408933333,56.1054,39.4228333333,23.5304466667,59.4738666667,18.7121333333
808.05,20.8535333334,59.0016666667,22.6246666667,62.8340666667,19.4686,24.4307566667,56.6667333333,40.0887,23.4653888889,60.1208,19.2592666667
808.35,21.5177333333,59.0704,24.0047333333,62.8685333333,20.3892666667,25.03215,57.1236,40.9617,24.2953488889,59.9999333333,20.2542
808.66,21.3818666667,59.0384,23.9919333333,62.7716666666,20.4364666667,24.9778133333,56.8161333333,40.9051,24.5907377778,60.2666666667,20.3151
808.97,19.8354,58.033,22.9053333333,62.0083333333,19.0618,23.84938,55.6871333333,39.9672333333,23.5906266667,59.3990666666,19.0041666667
809.27,19.4768666667,57.1938,22.5238666667,61.8513333333,18.9953333333,23.76161,55.5499333333,38.6718666667,23.4572888889,59.0785333333,18.5886666667
809.58,19.0163333333,56.4272,21.8076,61.0507333333,18.3524,23.3569233333,55.2584,37.9948666667,22.9460155556,58.5034666667,18.6130333333
809.88,17.6086,55.3032666667,20.2837333333,59.6472666667,16.6366666667,21.6619233333,54.3828,36.4603333333,21.5113111111,57.5311333333,17.4278333334
810.19,18.4642666667,56.8131333333,21.3048,60.9940666667,17.3990666667,21.93389,56.1828,37.6966666667,22.3880733333,59.0501333333,18.4642333333
810.49,18.2455333333,56.5812666667,21.6553333333,60.8277333333,16.8872,21.8565233333,56.0594,37.6203,21.9690711111,59.1003333333,17.7823
810.80,17.3097333333,55.8777333333,21.1762666667,60.2826,16.3156,21.0907133334,55.3306,37.2778333333,21.3908155556,58.2945333333,16.5115333333
811.10,16.0726,54.068,20.2539333333,58.7664,15.3195333333,20.1198366667,53.7414666666,35.6644666667,20.0560933333,56.8617333333,15.5194
811.41,15.401,53.7599333334,19.9072666667,58.8688,14.6038666667,19.10155,53.4352666667,35.7070666667,18.8801977778,56.4950666667,14.2373666666
811.71,14.6256666667,54.3023333333,19.0504,59.9510666667,13.4215333333,18.4772133333,53.9794,35.9765,17.5477577778,57.3959333333,13.2404
812.02,14.9574,54.9074,19.1578666667,61.1529333333,13.1126666667,18.3768033333,55.1078,36.2809666667,16.8464822222,58.0049333333,13.1128
812.32,16.2828666667,55.426,20.5679333333,61.724,14.5788666667,19.3015,55.5854666667,37.7227666667,17.9873644444,58.4754,14.0658666667
812.63,16.2698,55.5159333333,20.3869333333,61.4582666667,14.3550666667,19.74307,55.2777333333,38.4574,17.80094,57.8275333333,14.3005666667
812.93,16.2004666667,55.3966666667,20.6646666667,61.488,15.1388666667,20.36699,55.2082666667,39.0129333333,18.1801644444,57.5496,14.1667
813.24,18.5974666667,55.8598,22.8819333333,62.0748666667,17.5216,22.84865,56.3016,39.6877333333,20.2314644445,57.8193333333,15.9222
813.54,20.2469333333,55.5282666667,23.7494666667,61.0425333333,18.4727333333,24.03789,55.0344666667,39.2637,20.7816555556,56.9182666667,16.7398666667
813.85,20.7552,56.5313333333,23.655,62.5828666667,19.1886666667,24.44341,56.2983333334,39.9393333333,21.0306266667,58.0046,17.1700333333
814.15,20.1332666667,56.3904666666,22.6000666667,62.9522666667,18.4190666667,23.7081566667,56.6189333333,39.3523666667,20.3895733333,58.2190666667,16.5333666667
814.46,20.2923333333,57.6608666667,22.8263333333,64.8439333333,19.3273333333,24.1857033333,58.7816666667,40.8186333333,21.3675244444,59.6101333333,16.8566
814.76,20.3406,58.1605333333,22.7152666667,65.2848,19.7956,24.2224366667,59.4451333333,40.8466666667,22.0304466667,60.4768666667,17.6447333333
815.07,20.0096,57.5432,22.0616666667,64.1522,19.6146,23.6035133333,58.2368666667,40.0914,21.9389977778,59.7109333333,16.8447666667
815.37,19.9424,57.8674,22.0173333333,64.073,19.8462666667,23.9727533334,58.3189333333,40.1440666667,22.3313866667,60.0385333333,17.0124666667
815.68,19.4864,57.3657333333,20.9414,63.5282,19.3629333333,23.96156,57.9458,39.4722,21.6566955555,58.9918666667,16.3481333333
815.98,19.5702666667,57.4595333333,20.5444666667,63.7822666666,19.2264666667,23.6920433334,58.7297333333,39.4221,21.5779133333,59.6084,16.041
816.29,18.2152666667,55.7791333333,18.8195333333,62.71,17.3465333333,21.7780866666,57.1388,37.7099333333,20.5187155556,58.272,14.6507333333
816.59,17.3046666667,56.2094,18.3904,62.9049333333,16.4952,21.0937833333,57.3905333333,38.0332333333,20.1282666667,58.9238666667,14.2762333333
816.89,15.9237333333,56.1974,17.5367333333,63.5092,15.6206666667,20.42719,58.5336666667,38.2551,19.9589155556,59.4623333333,13.0353
817.20,16.2112,56.3358,18.2734666667,63.1558666667,15.7602666667,20.31988,58.2925333333,38.2878,20.2301777778,59.4052666667,12.7050666667
817.50,16.4733333333,56.7090666667,18.463,63.14,15.5491333333,20.30797,58.8213333333,38.2506666667,20.3104933333,59.6322666667,12.5553
817.81,17.2432,56.7477333333,19.2973333333,62.0721333333,15.8648,20.2698733333,57.6937333333,37.6350333333,20.5069088889,58.9189333334,13.2793
818.11,17.5443333333,57.2244,20.052,62.1618,16.0139333333,20.8460433333,57.5615333333,37.4534,20.7553311111,58.5819333333,13.3809333333
818.41,18.8480666667,58.2189333333,21.8219333334,63.121,17.6306666667,22.5253033333,58.5783333333,38.8276666667,22.43304,59.7713333333,15.4737333334
818.72,18.9756,58.2187333333,22.11,63.0046,17.7216666667,22.8332766667,57.9052666667,39.0101,22.5887333333,59.2737333333,16.1889
819.02,19.1408,58.217,22.3343333333,63.3082666667,17.5724666667,22.7994266667,58.217,39.4058333333,22.7146955556,59.6490666667,16.6846
819.33,19.4985333333,57.9810666667,22.9905333333,62.9460666667,18.2793333333,23.0205833333,57.981,39.2445333333,23.0073466666,59.4667333333,17.6412666667
819.63,19.4499333334,58.1242666667,22.8052,63.2124,18.4047333333,22.9152566667,57.8877333333,38.6744666667,22.5947533333,59.3894,17.3267666667
819.93,19.6800666667,58.4747333333,22.6981333333,64.0518666667,18.5953333333,23.1712533334,58.2013333333,38.5605,22.7002777778,59.6616666667,17.2438
820.24,19.1282,57.7226666667,22.2312,63.1260666667,18.1836,22.53019,57.3616666667,37.9608666667,22.3245177778,58.9862,16.8088333333
820.54,18.9494666667,57.3276666667,22.0401333333,62.4966666667,18.3397333333,22.51871,57.1487333333,37.6709333333,22.3342022222,58.4866,17.1184666667
820.85,19.0359333333,57.3149333333,22.1896,62.6145333333,18.6599333333,22.6904466667,57.0071333333,37.6361333333,22.4529155555,58.4314,17.3163333333
821.15,19.1676,57.3797333333,22.3128666667,62.7716,18.7466,22.8844133333,57.1267333333,37.7959,22.5461066667,58.7181333333,17.4388
821.45,19.1304,57.1216,22.2214666667,62.6068666667,18.6651333333,22.7444333333,57.1468,37.8006333333,22.5872177778,58.7913333333,17.4342333333
821.76,18.8021333333,56.9907333333,21.9387333333,62.4460666667,18.4317333333,22.3828466667,56.9926666667,37.5185,22.2247311111,58.6090666667,17.1064333333
822.06,18.8243333333,56.9975333333,21.917,62.4470666667,18.4300666667,22.3372133333,57.0682,37.3674333333,22.2119066667,58.8155333333,16.9869
822.36,18.8408666667,57.1628666667,22.0146,62.4413333333,18.4730666667,22.3615366667,57.1665333333,37.2548666667,22.2704711111,58.9849333333,17.0232333333
822.67,18.7198666667,57.2334,21.9756666667,62.4904666667,18.3755333333,22.2841933334,57.1720666667,37.1893,22.2248911111,58.9634666667,16.8116333333
822.97,18.7625333334,57.3796,22.127,62.5245333333,18.4302,22.3190566667,57.3624,37.3788,22.3507733333,59.1704666667,16.9323333333
823.27,18.8169333333,57.4504666667,22.2990666667,62.3327333333,18.496,22.34656,57.4258,37.6135666667,22.4337955555,59.2170666667,17.0809
823.58,18.8733333333,57.5909333333,22.3274666667,62.4256666667,18.5930666667,22.45062,57.4684666667,37.6625333333,22.41682,59.3223333333,17.2354666667
823.88,19.0886666667,57.7357333333,22.424,62.6578,18.6452666667,22.51558,57.5459333333,37.8825333333,22.3811688889,59.5463333333,17.2553333333
824.18,19.1614,57.8168666667,22.5479333333,62.4959333333,18.7986666667,22.5638766667,57.6386666667,38.1895,22.4696955556,59.5852,17.2825333333
824.49,18.8992666667,57.7146666666,22.3764,62.3286,18.6042666667,22.3004533333,57.5372,38.0119,22.2063955556,59.3430666667,17.0336333333
824.79,19.1929333333,58.3485333333,22.5460666667,62.8383333333,18.8026,22.4951033333,57.9794666667,38.1057666667,22.2955311111,59.6734,17.1379
825.09,19.096,57.9607333333,22.1982,62.5072666667,18.4373333333,22.29786,57.8482,37.8308666667,22.0965333333,59.4684666667,16.7115
825.39,18.8577333333,57.8243333333,21.8530666667,62.6692,18.1873333333,22.05304,58.0291333333,37.7748,21.7984444444,59.2707333333,16.4013
825.70,18.4667333333,57.4639333333,21.4458,62.4777333333,18.0042666666,21.6407466667,57.5674,37.5885,21.4327777778,58.8032666667,15.9112
826.00,18.4844666667,57.6730666667,21.4086,62.8144,18.0571333333,21.81108,57.8134,37.8468,21.58568,59.259,16.0341333333
826.30,18.4522,57.7374,21.4600666667,62.7549333333,18.3949333333,22.1324333333,57.9194,37.7828666667,21.6186511111,59.194,16.1995666667
826.61,18.0123333333,57.4215333333,21.0997333333,62.92,18.3094,21.86322,57.8620666667,37.4539,21.2929688889,59.1223333333,15.9101666667
826.91,18.1298,57.7523333333,21.3714,63.3421333333,18.5628,22.1122633333,58.4970666667,37.7004,21.6224955556,59.64,16.2043
827.21,17.8022666667,57.4026666666,21.3634666667,63.1617333334,18.314,22.04993,58.5068666667,37.5692666667,21.6953266667,59.5128,16.0568333333
827.51,17.5411333333,56.713,21.0991333333,63.0193333333,17.8408,21.84516,58.112,37.0699,21.2566955556,59.3789333334,15.8260666667
827.82,18.1751333333,57.1238,21.5992,63.6534666667,18.4859333333,22.44682,58.8192666667,37.4920333333,21.8011044445,60.1739333333,16.3965333333
828.12,17.8846666667,56.5336,21.4823333333,62.9956,18.6374666667,22.30784,58.3824666667,37.4869333333,21.7286044445,59.8880666667,16.5354
828.42,17.8822666667,56.8090666667,21.6842666667,63.3024,18.7905333333,22.38361,58.4149333333,37.4592666667,21.5692,59.9172666667,16.8812666666
828.72,18.2484,56.9249333333,22.1575333333,62.9869333333,19.272,22.6571466667,58.1822,37.6308,21.8701555555,59.8455333333,17.4586333333
829.02,18.1680666667,57.2764666666,22.0474666667,63.3896666667,19.3633333333,22.86963,58.8881333334,37.7319666667,21.8508244444,60.6563333334,17.6316333333
829.33,17.875,56.8424666667,22.0708,62.8331333334,19.3132666667,22.5797733333,58.4482,37.4991666667,21.3115333333,60.3406,17.2776666667
829.63,17.8519333333,56.0876,22.0461333333,62.6402,18.992,22.5301866667,57.9658666667,37.3896666667,20.9961511111,60.0298666667,16.9488
829.93,17.5164,55.4150666667,21.8444666667,61.6930666667,18.6297333333,22.27143,56.7128,36.7193666667,20.42574,59.3808,16.4526
830.23,17.7190666667,54.2274,21.6965333333,61.1334666667,18.6835333333,22.5695233333,55.5298,36.3674333333,19.7570911111,58.2612,16.2758333333
830.54,17.8696,54.0558666667,21.6536666667,60.8566666667,18.6668,22.51562,54.6518666667,35.7616,19.3967911111,57.7802,16.3426666667
830.84,18.872,55.6600666667,22.5616666667,61.927,19.5143333334,23.4058833333,55.7540666667,37.0350333333,20.4287933333,58.4645333333,17.2110333333
831.14,18.027,55.5687333334,21.7740666667,61.5514,18.6872666667,23.0034966667,55.1472,37.0325666667,19.9892955555,58.1782,16.5989666667
831.44,17.4901333334,56.0314666667,21.7254,61.6627333333,18.3764666667,22.8074,54.9488666667,36.9332,20.0546111111,57.9294666667,16.2234
831.74,18.8826666667,57.0949333333,23.2328,62.7782,19.8212,24.3505133333,56.2682666667,38.4506333333,22.2991888889,59.5232666667,17.5494666667
832.04,17.5654,56.3981333333,22.2127333333,62.8141333333,18.5248666667,23.12969,56.1046666667,37.8803333333,21.3237955555,59.3054666667,16.0007
832.35,18.3266,56.4248666667,23.0196,62.7973333333,19.0260666667,23.8372633333,55.9804,38.3367,21.7854022222,58.8300666667,16.7647
832.65,19.0579333333,56.6968,23.5869333333,62.7959333333,19.3479333333,24.4037433333,56.552,38.6050666667,22.30796,58.8526666667,17.5121666667
