wavelength,Back_PipMelf,Belly_PipMelf,Breast_PipMelf,Crissum_PipMelf,Crown_PipMelf,DorTail_PipMelf,Patch10_PipMelf,Patch11_PipMelf,Rump_PipMelf,Throat_PipMelf,WingTip_PipMelf
413.28,10.2633333333,11.6971333333,8.25146666667,10.4228,13.6,9.52313333333,15.6862666667,8.21893333333,20.1505333333,12.3661333333,9.16986666667
413.64,10.2562666667,11.715,8.24786666667,10.4189333333,13.6043333333,9.497,15.6505333333,8.24266666667,20.1172666667,12.384,9.18159999999
414.00,10.2437333333,11.768,8.29226666667,10.445,13.6132666667,9.53233333333,15.6671333333,8.28159999999,20.1050666667,12.4218,9.20220000001
414.36,10.2022666667,11.7324666667,8.24133333333,10.4115333333,13.5310666667,9.47906666665,15.6029333334,8.22213333334,20.0290666667,12.4064,9.12946666667
414.72,10.1263333333,11.7001333333,8.2092,10.3586,13.4387333333,9.4294,15.5265333333,8.17,19.9315333333,12.3598666667,9.07373333333
415.07,10.0865333333,11.6880666667,8.1762,10.3531333333,13.3826,9.46113333333,15.5406666667,8.15426666667,19.8806,12.3680666667,9.05473333333
415.43,10.0632666667,11.6797333333,8.22293333333,10.4112666667,13.3414666667,9.46886666667,15.5258,8.18433333333,19.8564666667,12.4062,9.07620000001
415.79,10.0570666667,11.6918666667,8.25833333333,10.4571333333,13.3276,9.47479999999,15.5252,8.14219999999,19.8563333333,12.4485333333,9.07659999999
416.15,9.98600000001,11.6716666667,8.21506666667,10.4735333333,13.2527333333,9.43800000001,15.5082666667,8.09013333333,19.8025333333,12.4354666667,9.0126
416.51,9.96886666666,11.6978666667,8.2296,10.5026666667,13.2715333333,9.44246666666,15.5172,8.07873333333,19.8286,12.4804666667,9.03439999999
416.86,9.95139999999,11.7001333333,8.23793333333,10.5226,13.2384666667,9.47506666666,15.4868666667,8.03446666666,19.7697333333,12.4941333334,9.02460000001
417.22,9.85733333333,11.6493333333,8.19073333333,10.4662,13.1522666667,9.41366666668,15.4142666667,7.94453333333,19.6947333333,12.4514,8.95073333333
417.58,9.879,11.6863333333,8.24386666667,10.4967333333,13.1554666667,9.46073333334,15.4540666667,7.96986666667,19.7173333334,12.5204,8.96086666667
417.94,9.90106666667,11.6947333333,8.28486666667,10.5684,13.1516666667,9.49786666667,15.4817333333,7.9428,19.7326666667,12.573,8.98133333333
418.29,9.90866666666,11.7483333333,8.344,10.6497333333,13.1662666667,9.55440000001,15.5202,7.96953333333,19.7300666666,12.6586666667,9.01873333334
418.65,9.857,11.7207333333,8.31813333333,10.6406,13.1085333333,9.53266666667,15.4772,7.899,19.6860666667,12.6394,8.97326666666
419.01,9.833,11.7211333333,8.30953333333,10.6544,13.0824,9.50079999999,15.4494666667,7.86466666667,19.6562,12.6403333333,8.93546666667
419.37,9.80359999999,11.6973333334,8.28606666666,10.6338666667,13.0427333333,9.46633333334,15.4005333333,7.80553333333,19.5982666667,12.6368666667,8.89206666667
419.73,9.77566666666,11.6746666667,8.26733333333,10.6152666667,13.0024666667,9.44966666667,15.3639333333,7.7502,19.5432666667,12.6326,8.86186666666
420.08,9.84746666667,11.7395333333,8.37753333333,10.7065333333,13.0756666667,9.55193333333,15.4255333333,7.81793333333,19.5806,12.7244,8.94633333333
420.44,9.81913333334,11.7254,8.36313333333,10.7014,13.0229333333,9.5272,15.3878,7.77806666667,19.5197333333,12.7038666667,8.92173333333
420.80,9.77699999999,11.6964,8.3404,10.6884666667,12.9749333333,9.48193333334,15.3514666667,7.73786666667,19.4825333333,12.7063333333,8.88066666667
421.16,9.77533333333,11.7119333333,8.3702,10.722,12.9786666667,9.48993333335,15.3600666667,7.73906666667,19.4951333333,12.7419333333,8.88013333333
421.51,9.75626666666,11.7237333333,8.37033333333,10.7526,12.9618666667,9.48013333333,15.3414666667,7.7108,19.4532666667,12.7544666667,8.87833333334
421.87,9.76340000001,11.7577333333,8.3924,10.7759333333,12.9481333333,9.47746666668,15.333,7.71166666667,19.4432,12.767,8.87753333333
422.23,9.75519999999,11.7519333333,8.38846666667,10.7717333333,12.9322666667,9.462,15.3144666667,7.6852,19.4338,12.7775333333,8.86613333334
422.58,9.79680000001,11.8048,8.4344,10.8264,12.9577333333,9.49513333333,15.3322,7.71386666667,19.4474666667,12.8316666667,8.8842
422.94,9.80480000001,11.8342,8.4726,10.8497333333,12.9753333333,9.51446666668,15.338,7.7156,19.4548666666,12.8661333333,8.89966666667
423.30,9.82526666667,11.8722666667,8.51273333333,10.8848,12.9934,9.53066666667,15.3556,7.72266666667,19.4740666667,12.9035333333,8.91806666667
423.66,9.83753333334,11.9172666667,8.54913333333,10.9266,13.0068,9.53226666666,15.3814,7.75266666667,19.5014,12.941,8.92866666666
424.01,9.82753333333,11.9390666667,8.5444,10.9226,12.9881333333,9.49519999999,15.3582666667,7.7354,19.4844,12.9504666667,8.90919999999
424.37,9.81346666668,11.9444,8.54,10.9185333333,12.9549333333,9.46906666667,15.3247333333,7.71026666667,19.4422666667,12.9521333333,8.87893333333
424.73,9.83073333333,11.9855333333,8.5696,10.9375333333,12.9703333333,9.47679999999,15.3290666667,7.72353333333,19.4375333333,12.9762666667,8.89633333333
425.08,9.8836,12.0518666667,8.613,10.9806666667,13.0054666667,9.50580000001,15.3546666667,7.76146666667,19.4438666667,13.0142666667,8.92059999999
425.44,9.91266666667,12.0864666667,8.64773333333,11.0034666667,13.0099333333,9.50766666667,15.3464666666,7.773,19.4508666667,13.043,8.91873333334
425.80,9.89986666667,12.1150666666,8.6518,11.0128666667,13.0204666667,9.5108,15.3426666666,7.7826,19.4461333333,13.0872,8.91573333333
426.16,9.93913333334,12.1681333333,8.6936,11.0548,13.0463333333,9.53566666665,15.3370666667,7.81646666667,19.4648666667,13.1158666667,8.92266666667
426.51,9.95059999999,12.1879333333,8.7048,11.0581333333,13.0515333333,9.52566666667,15.3391333333,7.824,19.4750666667,13.1412666667,8.91560000001
426.87,9.93893333334,12.2144666667,8.70946666667,11.0523333333,13.0228666667,9.4934,15.2922666667,7.81813333333,19.4279333333,13.1555333333,8.90746666667
427.23,9.9448,12.2763333333,8.7276,11.0674666667,13.0184666667,9.49433333333,15.2808,7.83966666667,19.4022666667,13.1908666667,8.90113333334
427.58,9.99426666666,12.3637333333,8.77406666667,11.1091333333,13.0615333333,9.52679999999,15.291,7.88246666667,19.4128666667,13.2722,8.94226666667
427.94,9.97533333333,12.383,8.76306666667,11.1192,13.041,9.51686666667,15.264,7.8732,19.3768666667,13.2826666667,8.89913333333
428.30,9.9844,12.4273333333,8.79446666666,11.1426,13.0736,9.52213333333,15.2630666667,7.89906666667,19.3938,13.3347333333,8.9058
428.65,9.99093333333,12.4617333333,8.807,11.1685333333,13.0688666667,9.50853333333,15.2372666667,7.8944,19.3867333333,13.3764,8.87106666667
429.01,9.94240000001,12.4682,8.79506666667,11.1369333333,13.0188666667,9.46766666667,15.1917333333,7.84713333333,19.3578,13.3691333333,8.828
429.37,9.921,12.5001333333,8.77626666667,11.1361333333,13.014,9.45953333332,15.1612,7.83106666667,19.3395333333,13.3918,8.8126
429.72,9.9986,12.5917333333,8.86026666667,11.211,13.0684,9.47886666668,15.1812,7.87206666667,19.3664,13.452,8.847
430.08,9.95913333334,12.6066,8.85593333334,11.1891333333,13.0536,9.44800000001,15.1774666667,7.82933333333,19.3202,13.4466666667,8.8132
430.44,9.95706666667,12.6616666667,8.88993333333,11.2342,13.0588666667,9.44186666666,15.1905333333,7.833,19.2989333333,13.4834,8.82313333334
430.79,10.0274,12.7512,8.98493333333,11.3466,13.1358666667,9.51119999999,15.2899333333,7.89213333334,19.3827333333,13.5885333333,8.86473333333
431.15,10.0845333333,12.8297333333,9.05106666667,11.4256,13.2036666667,9.55073333334,15.3507333333,7.92833333333,19.4531333333,13.6666,8.90986666667
431.50,10.0744,12.8311333333,9.06713333333,11.4526,13.1873333333,9.55213333333,15.3313333333,7.9266,19.4360666667,13.6808,8.89366666667
431.86,10.1044,12.8619333333,9.10966666667,11.4946,13.2038,9.55606666667,15.3351333333,7.93426666667,19.4549333333,13.7099333333,8.92086666667
432.22,10.1164666667,12.9214,9.15060000001,11.541,13.2209333333,9.5726,15.3656666667,7.9374,19.468,13.7568,8.9322
432.57,10.1866,13.0224666667,9.24,11.6362,13.2946,9.65299999999,15.4519333333,8.0142,19.5450666666,13.858,9.00553333333
432.93,10.2197333333,13.0718,9.28999999999,11.6944666667,13.3181333333,9.66846666667,15.4828666667,8.05493333333,19.5608,13.9308,9.02193333333
433.29,10.2335333333,13.0980666667,9.31366666668,11.7340666667,13.3286,9.65659999999,15.5040666667,8.05733333333,19.5698,13.9631333333,9.00846666666
433.64,10.2023333333,13.0966666667,9.31,11.7246,13.3122666667,9.63319999999,15.4923333333,8.04693333333,19.5464666667,13.9514666667,8.978
434.00,10.2435333333,13.162,9.36013333333,11.7830666667,13.3490666667,9.63759999999,15.5173333333,8.09293333333,19.5970666667,14.0128,9.00253333334
434.35,10.2778,13.2346,9.41600000001,11.8282,13.4020666667,9.66293333333,15.5588666667,8.12886666667,19.6346,14.0811333333,9.02186666666
434.71,10.2678666666,13.2599333334,9.42166666667,11.8138,13.3936666667,9.6442,15.5332,8.11193333333,19.619,14.0923333333,9.00846666667
435.07,10.1802666667,13.212,9.35513333333,11.7493333333,13.3109333334,9.55413333332,15.4420666667,8.0346,19.5317333334,14.0453333333,8.92266666667
435.42,10.1995333333,13.2728,9.40226666666,11.8070666667,13.3416,9.55366666668,15.4767333333,8.04613333333,19.5482666667,14.1018,8.93286666667
435.78,10.1826,13.3183333333,9.42533333334,11.8211333333,13.3344,9.5342,15.4773333333,8.04513333334,19.5344,14.1275333334,8.90313333333
436.13,10.1788666667,13.3318666667,9.42873333333,11.8393333333,13.3278,9.5024,15.4504,8.04646666667,19.5244666667,14.1575333333,8.8964
436.49,10.1914666667,13.3799333333,9.4714,11.8884,13.3588,9.4902,15.4692,8.0552,19.5228666667,14.187,8.91006666667
436.84,10.1426666667,13.3727333333,9.45046666665,11.8966666666,13.3176,9.4498,15.4178,8.00446666667,19.4786666667,14.1688666667,8.879
437.20,10.1412,13.4105333333,9.4982,11.9355333333,13.3254,9.46073333333,15.4223333333,8.02053333333,19.4831333333,14.2161333333,8.90526666667
437.56,10.1492666667,13.4585333333,9.53693333333,11.9893333333,13.3219333333,9.46413333333,15.4353333333,8.012,19.4855333333,14.2691333333,8.91846666667
437.91,10.1091333333,13.4517333333,9.54633333333,12.0004666667,13.3040666667,9.4538,15.4094,7.98086666667,19.4626666666,14.2853333333,8.89873333333
438.27,10.0800666667,13.4487333333,9.54153333334,12.0231333333,13.2818,9.4486,15.3886,7.9374,19.4302,14.2854666667,8.87786666667
438.62,10.0584,13.4486666666,9.5428,12.0505333333,13.2654,9.42880000001,15.3730666667,7.93713333333,19.4019333333,14.2970666667,8.86413333333
438.98,10.1233333333,13.5344,9.6256,12.1502666667,13.3282,9.48939999999,15.4435333333,8.0082,19.4542666666,14.3736666667,8.91713333333
439.33,10.1278666667,13.5486666667,9.64353333334,12.1710666667,13.3184,9.48360000001,15.4292666667,7.9964,19.4377333333,14.3878666667,8.90733333333
439.69,10.1405333333,13.5841333333,9.65740000001,12.2048,13.3387333333,9.4764,15.4399333333,7.9998,19.4529333333,14.4511333333,8.92093333334
440.04,10.1810666667,13.6649333333,9.72106666667,12.2617333333,13.3782666667,9.51306666667,15.4872,8.02873333333,19.4824,14.5113333333,8.95286666667
440.40,10.1434,13.6507333333,9.68499999999,12.2360666667,13.327,9.46706666666,15.4351333333,7.98233333333,19.4480666667,14.4944666667,8.90673333334
440.75,10.1906666667,13.7252,9.73739999999,12.2887333333,13.3825333333,9.48606666666,15.4812,8.02213333333,19.4777333333,14.5655333333,8.93706666666
441.11,10.181,13.7474,9.75233333333,12.2975333333,13.3785333333,9.46759999999,15.4743333333,8.0172,19.4621333333,14.5642,8.91666666667
441.47,10.1896666667,13.7657333333,9.7586,12.3148,13.3857333333,9.46040000001,15.4530666667,8.02033333333,19.4516,14.5988,8.90873333333
441.82,10.2112,13.8038,9.77413333333,12.3514666667,13.3954666667,9.45206666667,15.4582,8.03246666667,19.4206,14.6152666666,8.91733333334
442.18,10.237,13.8418666666,9.81173333333,12.3774,13.3977333333,9.44966666666,15.4559333333,8.05333333333,19.4224,14.6702666667,8.93393333333
442.53,10.2620666667,13.8968,9.83933333334,12.4314,13.4206,9.44593333333,15.4735333333,8.05986666667,19.4336666667,14.7169333333,8.94433333333
442.89,10.2512666667,13.9073333333,9.85833333333,12.4461333333,13.4112,9.43213333334,15.4498,8.03566666667,19.4144,14.7493333333,8.9484
443.24,10.2782,13.9888,9.90993333335,12.5032666667,13.4516,9.46146666666,15.4922666667,8.07286666667,19.4526,14.8271333333,8.99093333333
443.60,10.2779333333,14.0304666667,9.94713333333,12.5472666667,13.456,9.48066666667,15.5216666667,8.06373333333,19.4553333333,14.8651333333,9.00380000001
443.95,10.2777333333,14.0528666667,9.97206666666,12.5844,13.4644666667,9.49306666667,15.5336,8.0674,19.4679333333,14.9038666667,8.99959999999
444.31,10.2642,14.0708666667,10.0074666667,12.6262666666,13.4539333333,9.50366666666,15.5377333333,8.0742,19.4436666667,14.9518666666,9.00873333334
444.66,10.2672,14.1008,10.0616666667,12.6810666667,13.4556,9.53419999999,15.5578,8.08766666667,19.4548666667,14.9847333333,9.02733333334
445.02,10.2758666667,14.1393333333,10.0798,12.7378,13.4517333333,9.55060000001,15.5746666667,8.09366666667,19.4534,15.0298666667,9.05000000001
445.37,10.2602666666,14.1735333333,10.093,12.7716666667,13.4476,9.55146666667,15.5883333333,8.09353333333,19.4597333333,15.0588666667,9.04673333334
445.72,10.3002,14.2612,10.1532,12.8481333333,13.482,9.60526666667,15.6645333333,8.13346666667,19.5302666667,15.1531333333,9.09713333334
446.08,10.3123333333,14.3140666667,10.1848,12.9120666667,13.4935333333,9.62846666667,15.6765333334,8.1496,19.5500666667,15.1972,9.11473333334
446.43,10.2878666667,14.3239333333,10.1826666667,12.9192,13.4648,9.61193333333,15.6488,8.13146666667,19.5366666667,15.2018666667,9.09906666667
446.79,10.3120666667,14.3987333333,10.2134,12.9804666667,13.5010666667,9.63986666667,15.6782666667,8.16726666667,19.5684,15.2496666667,9.11706666666
447.14,10.3006666667,14.4048666667,10.2037333333,12.9763333333,13.486,9.60106666667,15.6485333334,8.14086666667,19.5367333333,15.2430666667,9.08893333333
447.50,10.3154,14.4486666667,10.2344,13.0074666667,13.4974666667,9.617,15.6402666667,8.17353333333,19.5611333333,15.2789333333,9.10546666666
447.85,10.3077333333,14.4718,10.2448666667,13.0233333333,13.486,9.59546666668,15.6260666667,8.1828,19.5370666667,15.2879333334,9.09706666667
448.21,10.3293333333,14.5361333333,10.2763333333,13.0598,13.5146666667,9.58573333333,15.6373333333,8.20833333334,19.5672666667,15.317,9.11040000001
448.56,10.379,14.6118666667,10.3165333333,13.1026666667,13.5561333333,9.59640000001,15.6459333333,8.2342,19.6004,15.3911333333,9.13659999999
448.92,10.4186666667,14.6945333333,10.3630666667,13.1341333333,13.5837333333,9.60880000001,15.6538,8.268,19.6292,15.447,9.14373333332
449.27,10.4615333333,14.775,10.403,13.1818666667,13.6170666666,9.63293333332,15.6852666667,8.3158,19.6585333333,15.5058,9.17433333334
449.62,10.4760666666,14.8182,10.4421333333,13.2098,13.6234,9.6226,15.6534666667,8.33206666667,19.6434,15.5454,9.16506666666
449.98,10.5416,14.9330666667,10.5134666667,13.2741333333,13.6944,9.64719999999,15.7084,8.41186666666,19.7078,15.6442666667,9.21953333333
450.33,10.6276,15.0726666667,10.6308,13.3810666667,13.7943333333,9.72606666667,15.7994666667,8.51186666667,19.794,15.7666,9.29046666667
450.69,10.6386666667,15.1212666667,10.6854,13.4168666666,13.8045333333,9.72026666667,15.8102,8.54293333334,19.7930666667,15.8237333333,9.30333333333
451.04,10.6276666667,15.1529333333,10.7164,13.4378,13.7809333333,9.72199999999,15.8098666667,8.56293333334,19.7849333333,15.8374666667,9.30613333334
451.40,10.6467333333,15.2131333333,10.7642666667,13.4883333333,13.7884,9.7128,15.8215333333,8.58493333333,19.7697333333,15.8606,9.30213333333
451.75,10.6849333333,15.3180666667,10.8219333333,13.5682666667,13.8332666667,9.74726666667,15.8540666667,8.60353333334,19.8210666667,15.9484,9.337
452.10,10.7567333334,15.4368,10.9092,13.6675333333,13.8845333333,9.81333333333,15.9274,8.67806666667,19.8928666667,16.0532,9.38966666667
452.46,10.7419333333,15.49,10.9252666667,13.6962,13.8839333333,9.79899999999,15.9412,8.69233333334,19.8937333333,16.0651333333,9.38453333333
452.81,10.7555333333,15.5430666667,10.9572666667,13.7456,13.9073333333,9.81346666665,15.9591333333,8.70906666667,19.9038666667,16.1149333333,9.3912
453.17,10.7415333333,15.5722666667,10.992,13.7748,13.9061333333,9.80586666667,15.9625333333,8.71040000001,19.9008,16.1442666667,9.38186666667
453.52,10.769,15.6361333333,11.0246,13.8208666667,13.9434666667,9.80300000001,15.9822666667,8.75073333333,19.9040666667,16.179,9.38586666666
453.87,10.8013333333,15.6786666667,11.076,13.8664666667,13.9673333333,9.82526666665,16.0006,8.78126666667,19.9052,16.1988666667,9.39306666667
454.23,10.8098,15.7128,11.0832666667,13.8788,13.9619333333,9.81246666668,15.9936666667,8.77500000001,19.8873333333,16.2269333333,9.38313333334
454.58,10.8618,15.8099333333,11.1454666667,13.9433333333,14.0029333333,9.84593333335,16.0227333333,8.8204,19.9390666667,16.2831333333,9.42259999999
454.93,10.9039333333,15.9048666667,11.2069333333,14.0101333333,14.0614666667,9.89193333334,16.0750666667,8.87320000001,19.9866666667,16.3788,9.4524
455.29,10.901,15.9534666667,11.2256666667,14.032,14.0766,9.88399999999,16.0686,8.88106666667,19.9784,16.4048666667,9.45859999999
455.64,10.9091333333,15.9870666667,11.2747333333,14.0767333333,14.084,9.87606666666,16.0728,8.91093333333,19.9756,16.4198,9.45793333333
456.00,10.8944666667,16.0184666667,11.2825333333,14.0884666667,14.0846666666,9.87393333332,16.0656666667,8.88213333332,19.9662,16.4496,9.45120000001
456.35,10.8866666667,16.0330666667,11.2844,14.1024666667,14.0647333333,9.86346666667,16.0608,8.87686666667,19.9348,16.4753333333,9.44386666667
456.70,10.8720666667,16.0467333333,11.3060666667,14.1279333333,14.0462666667,9.85739999999,16.0656666667,8.87393333333,19.9137333333,16.4897333333,9.42946666666
457.06,10.8909333333,16.103,11.3496,14.1845333333,14.0834666667,9.89326666667,16.0896666667,8.88046666666,19.9365333333,16.5432,9.4582
457.41,10.8504666667,16.1126,11.3378666667,14.1955333333,14.0484,9.89280000001,16.0768,8.82906666667,19.9135333333,16.5558666667,9.43540000001
457.76,10.7678,16.0904,11.3016666667,14.1742,13.9935333333,9.85273333333,16.0552,8.76293333333,19.8624666667,16.5580666667,9.38566666667
458.12,10.7726,16.1132666667,11.3308666667,14.2199333333,14.0096,9.86179999999,16.0718,8.75626666667,19.8570666667,16.5957333334,9.40720000001
458.47,10.7495333333,16.1232666667,11.3236,14.2302666667,13.9917333333,9.85486666667,16.0916,8.71813333334,19.8335333333,16.6202,9.38313333333
458.82,10.7352,16.1488,11.3148,14.2552666667,13.9850666667,9.84126666667,16.0865333333,8.68913333334,19.8264,16.6252,9.36666666666
459.18,10.7728666667,16.2012666667,11.3589333333,14.3127333333,14.0242666667,9.88266666668,16.1475333333,8.69706666667,19.8608,16.6927333333,9.39
459.53,10.7991333333,16.2547333333,11.3971333333,14.3444666667,14.0548,9.912,16.1912666667,8.721,19.8882666667,16.7560666667,9.40446666666
459.88,10.8094666667,16.2761333333,11.4188,14.3702666667,14.0765333333,9.91806666668,16.2166,8.73240000001,19.8878666667,16.7769333333,9.39433333333
460.24,10.8108666667,16.3053333333,11.4526666667,14.3964666667,14.0917333333,9.9266,16.2245333333,8.73340000001,19.8985333333,16.799,9.38593333333
460.59,10.8384666667,16.3878,11.4994,14.4356666667,14.1490666667,9.93579999999,16.2648666667,8.7624,19.9502666666,16.8547333333,9.41006666667
