wavelength,Back_ComLorm,Belly_ComLorm,Breast_ComLorm,Crissum_ComLorm,Crown_ComLorm,DorTail_ComLorm,Rump_ComLorm,Throat_ComLorm,WingTip_ComLorm
408.62,7.69233333333,4.97316666666,5.929,4.65825,3.73233333333,6.826,8.30402777778,6.78275,5.04775
408.98,7.68691666667,4.96866666667,5.92516666667,4.67775,3.74941666667,6.85758333333,8.28404629631,6.7945,5.065
409.34,7.65641666667,4.95158333333,5.89375,4.64458333333,3.71966666667,6.8175,8.24615740741,6.74216666666,5.04058333333
409.70,7.67183333333,4.98175,5.91533333333,4.68825,3.73525,6.85583333333,8.25950925925,6.7395,5.07666666667
410.06,7.68666666667,4.9965,5.92116666667,4.72858333333,3.75566666667,6.87941666667,8.28603703704,6.71308333333,5.11341666666
410.42,7.69958333333,5.06516666667,5.93966666666,4.77291666667,3.78875,6.9135,8.31144444444,6.71983333333,5.17225
410.77,7.72491666667,5.10166666667,5.99425,4.79641666667,3.80891666667,6.94541666667,8.34712037037,6.71958333333,5.22258333333
411.13,7.6705,5.05616666666,5.93658333333,4.74041666667,3.77041666667,6.92475,8.28658333334,6.679,5.20566666666
411.49,7.76025,5.166,6.04783333333,4.87575,3.86433333333,7.06025,8.36523148149,6.75466666666,5.351
411.85,7.7015,5.18641666667,6.02008333333,4.8715,3.83166666667,7.02833333333,8.33475925926,6.69508333333,5.32741666667
412.21,7.64858333333,5.11591666667,5.97125,4.81641666667,3.79283333333,6.95691666667,8.24165740741,6.60791666667,5.30666666667
412.57,7.58916666667,5.0805,5.96508333333,4.78733333333,3.75483333334,6.96383333333,8.21582407408,6.56091666667,5.30633333333
412.92,7.57875,5.0505,5.90891666667,4.7525,3.69783333334,6.951,8.20279629629,6.50316666666,5.27691666666
413.28,7.55641666667,5.01908333333,5.86783333333,4.74716666667,3.69183333333,6.95566666666,8.17966666668,6.4825,5.25258333333
413.64,7.53508333333,5.012,5.86691666667,4.72108333333,3.69016666667,6.94341666666,8.17589814816,6.44191666667,5.24466666667
414.00,7.49383333333,4.98891666667,5.812,4.67508333333,3.66758333333,6.93033333333,8.14471296296,6.40158333333,5.195
414.36,7.43658333334,4.90733333333,5.71966666667,4.59466666666,3.58558333333,6.86983333333,8.08838888889,6.31008333334,5.11175
414.72,7.384,4.83183333333,5.60975,4.54591666666,3.51183333333,6.8325,8.04728703704,6.22233333333,5.03858333333
415.07,7.38866666667,4.81225,5.62,4.563,3.50533333333,6.81541666667,8.04855555555,6.18716666667,4.998
415.43,7.29058333334,4.7095,5.508,4.44191666666,3.41441666666,6.73408333334,7.96462037037,6.05033333333,4.9275
415.79,7.31775,4.70633333334,5.525,4.47925,3.45508333333,6.78791666667,7.98353703704,6.07441666667,4.93341666667
416.15,7.32016666667,4.73966666667,5.56675,4.52341666667,3.49991666666,6.82641666667,8.02633333334,6.07433333333,4.9585
416.51,7.35825,4.75583333334,5.55441666667,4.53633333334,3.5265,6.86125,8.00195370371,6.0715,4.97633333333
416.86,7.315,4.75008333333,5.5445,4.50116666667,3.5215,6.84383333333,7.97737962963,6.0225,4.94825
417.22,7.31541666667,4.76033333333,5.551,4.502,3.50291666667,6.8485,7.99075925925,6.0015,4.9545
417.58,7.2985,4.748,5.53225,4.49108333334,3.47458333333,6.83525,7.97222222222,5.98475,4.93016666667
417.94,7.2965,4.71525,5.5355,4.46491666667,3.44208333333,6.81491666667,7.95364814815,5.949,4.90825
418.29,7.30608333333,4.73191666667,5.56291666667,4.47341666666,3.45491666666,6.811,7.95967592592,5.9375,4.91275
418.65,7.32641666666,4.73583333334,5.58183333333,4.47975,3.4685,6.80316666666,7.96240740741,5.92075,4.94766666667
419.01,7.297,4.71733333333,5.54641666667,4.45633333333,3.457,6.78825,7.93571296296,5.85733333334,4.92791666667
419.37,7.29883333333,4.71758333333,5.54575,4.47208333333,3.46166666667,6.795,7.92902777778,5.85508333334,4.92225
419.73,7.31666666667,4.73675,5.58191666667,4.49458333333,3.46958333334,6.80491666667,7.94953703704,5.84058333333,4.94375
420.08,7.30591666667,4.73541666667,5.55158333333,4.46608333333,3.43758333334,6.78525,7.93804629629,5.80908333333,4.92916666667
420.44,7.32775,4.77366666667,5.596,4.49933333333,3.4655,6.80358333333,7.96175000001,5.80683333333,4.97058333333
420.80,7.35966666667,4.78466666667,5.62441666667,4.51841666667,3.49558333333,6.82508333333,7.98550000001,5.80358333333,4.99058333334
421.16,7.36825,4.78716666666,5.63875,4.52475,3.50241666666,6.83016666667,7.97744444445,5.79791666667,5.00691666667
421.51,7.395,4.8145,5.6615,4.56283333333,3.51983333333,6.86466666667,7.99567592592,5.79608333333,5.04508333333
421.87,7.38825,4.83141666667,5.66233333333,4.57816666667,3.54466666667,6.88316666667,8.00528703704,5.79225,5.0755
422.23,7.38391666667,4.82966666667,5.66433333333,4.589,3.54591666666,6.88425,8.00583333333,5.76391666666,5.09241666667
422.58,7.357,4.81983333333,5.64791666667,4.58308333333,3.53658333333,6.89825,7.99149074073,5.74558333334,5.09125
422.94,7.397,4.8585,5.69316666667,4.62775,3.56708333333,6.95083333333,8.03397222222,5.76983333333,5.138
423.30,7.3955,4.85425,5.68391666667,4.61108333333,3.55233333333,6.94541666667,8.01412037036,5.71691666666,5.10825
423.66,7.36816666667,4.81566666666,5.64233333333,4.576,3.52666666667,6.93666666667,7.98641666667,5.6785,5.08908333333
424.01,7.39991666667,4.84308333333,5.67133333333,4.62066666667,3.5715,6.97041666667,8.01276851853,5.689,5.128
424.37,7.35775,4.80066666667,5.625,4.57266666667,3.5335,6.93258333333,7.97686111112,5.63075,5.07891666667
424.73,7.31475,4.771,5.58858333333,4.55875,3.50566666667,6.91116666667,7.94024074074,5.58591666667,5.0625
425.08,7.30366666667,4.76683333333,5.57866666667,4.55975,3.516,6.92441666666,7.93343518518,5.55925,5.04191666667
425.44,7.28725,4.75191666667,5.55216666667,4.53591666667,3.5145,6.90841666667,7.90784259259,5.52216666667,5.03883333333
425.80,7.24758333333,4.72258333333,5.51058333333,4.50908333333,3.47941666667,6.87908333333,7.87230555556,5.4695,5.008
426.16,7.23333333333,4.719,5.50083333333,4.50675,3.48383333333,6.88175,7.84130555556,5.45975,5.00366666666
426.51,7.21208333333,4.709,5.49041666667,4.49616666667,3.474,6.85575,7.82845370371,5.42008333333,4.97308333333
426.87,7.1595,4.6705,5.44041666667,4.44991666667,3.4435,6.80125,7.78092592593,5.35116666667,4.93066666667
427.23,7.13183333333,4.67308333333,5.44425,4.46316666666,3.46133333334,6.80158333333,7.78962037037,5.35475,4.93491666666
427.58,7.10875,4.67708333334,5.43225,4.46733333333,3.46075,6.79016666666,7.78108333333,5.31266666666,4.93475
427.94,7.1025,4.67733333333,5.44041666666,4.464,3.46433333333,6.79925,7.77453703704,5.29558333334,4.94375
428.30,7.08991666667,4.6675,5.438,4.47358333333,3.47491666667,6.82275,7.79336111111,5.297,4.9525
428.65,7.08025,4.64558333333,5.40925,4.44475,3.44225,6.79808333334,7.77411111111,5.26641666667,4.93966666666
429.01,7.095,4.65125,5.43216666667,4.46641666667,3.45366666667,6.80783333333,7.77869444444,5.26441666667,4.991
429.37,7.08766666667,4.64058333333,5.45008333333,4.46775,3.45741666667,6.79941666666,7.78773148148,5.2495,4.976
429.72,7.13491666667,4.67641666667,5.50175,4.538,3.50766666667,6.85466666667,7.81969444444,5.28025,5.0125
430.08,7.19116666667,4.70683333333,5.52041666666,4.58525,3.54766666667,6.89058333333,7.88548148148,5.2975,5.04025
430.44,7.19208333333,4.71108333333,5.53975,4.58808333333,3.55458333333,6.9185,7.8973425926,5.29608333333,5.03925
430.79,7.21783333333,4.72166666667,5.5625,4.61358333333,3.56666666667,6.95541666667,7.90383333334,5.32016666667,5.06966666667
431.15,7.21058333333,4.707,5.55291666667,4.60758333334,3.55133333333,6.96475,7.88280555556,5.28158333333,5.08675
431.50,7.23308333334,4.73166666667,5.54833333334,4.62266666667,3.56025,6.99275,7.88664814814,5.29608333333,5.08791666667
431.86,7.20416666667,4.71108333333,5.52733333333,4.59666666666,3.53041666667,6.972,7.87432407407,5.27916666667,5.04558333333
432.22,7.20825,4.73266666667,5.54266666667,4.62266666667,3.54133333333,6.97675,7.86892592592,5.27825,5.06416666667
432.57,7.26783333333,4.80866666667,5.61016666667,4.70108333333,3.60625,7.05658333333,7.91196296297,5.32883333333,5.11883333334
432.93,7.25141666667,4.809,5.58825,4.67575,3.58366666667,7.05158333333,7.90217592593,5.3105,5.09975
433.29,7.26391666667,4.83191666667,5.606,4.70608333333,3.5965,7.07941666666,7.90549074074,5.32691666667,5.13866666666
433.64,7.24366666667,4.83766666667,5.58716666667,4.67083333333,3.59033333333,7.05883333334,7.89593518518,5.30333333333,5.14441666667
434.00,7.18025,4.80275,5.53075,4.6135,3.56141666667,7.0365,7.83236111111,5.24775,5.11775
434.35,7.1925,4.80841666667,5.52275,4.62358333333,3.56525,7.03616666667,7.80449074074,5.2435,5.141
434.71,7.18933333333,4.82525,5.51375,4.64216666667,3.58633333334,7.04983333333,7.826,5.24233333333,5.15541666667
435.07,7.18875,4.83383333333,5.50875,4.63783333334,3.58775,7.05308333333,7.82496296296,5.23225,5.16083333333
435.42,7.14316666667,4.81375,5.49308333333,4.62408333333,3.56325,7.01675,7.80958333333,5.18916666667,5.138
435.78,7.16125,4.83441666667,5.51425,4.65766666667,3.59391666667,7.03508333333,7.82081481481,5.19033333334,5.16833333333
436.13,7.168,4.8565,5.50483333333,4.67033333333,3.61675,7.05133333334,7.82959259259,5.18425,5.17425
436.49,7.13108333333,4.84291666667,5.47866666667,4.65883333333,3.60091666666,7.02958333334,7.81573148148,5.15975,5.16266666667
436.84,7.15758333334,4.86191666666,5.4865,4.70158333333,3.62741666667,7.03308333334,7.82869444445,5.15808333334,5.17708333333
437.20,7.12775,4.83041666667,5.45225,4.68716666667,3.60508333333,7.00941666667,7.81681481482,5.1355,5.12825
437.56,7.143,4.83083333333,5.47041666667,4.71283333334,3.60616666667,7.01616666667,7.81856481481,5.13966666667,5.119
437.91,7.16116666667,4.86058333333,5.5185,4.74283333333,3.60808333333,7.04391666667,7.86901851852,5.16525,5.15108333333
438.27,7.17258333333,4.88433333333,5.54325,4.7495,3.62408333333,7.07191666667,7.89508333333,5.16541666667,5.17633333333
438.62,7.17208333333,4.87041666667,5.54841666667,4.72775,3.60483333333,7.06183333333,7.86766666667,5.14808333334,5.15816666667
438.98,7.19216666667,4.87958333333,5.55733333334,4.7485,3.62025,7.06933333333,7.88661111111,5.15025,5.18575
439.33,7.23833333334,4.917,5.606,4.78441666667,3.6685,7.11466666667,7.91527777777,5.18925,5.22191666667
439.69,7.22341666667,4.9165,5.58666666667,4.76816666667,3.64791666667,7.11941666666,7.88438888889,5.15533333334,5.20783333333
440.04,7.22591666667,4.911,5.60083333333,4.7645,3.64241666666,7.12708333333,7.88711111111,5.14641666666,5.20716666667
440.40,7.23541666667,4.90558333334,5.60608333333,4.75825,3.65316666667,7.12775,7.8869537037,5.13191666667,5.20341666667
440.75,7.23766666667,4.92166666667,5.64058333333,4.78433333333,3.6755,7.16141666666,7.91344444444,5.149,5.24166666667
441.11,7.23041666667,4.93066666667,5.64691666667,4.79,3.68716666667,7.17908333333,7.90287037037,5.13958333333,5.2445
441.47,7.23208333333,4.94383333333,5.652,4.79866666667,3.69041666667,7.20308333333,7.90498148149,5.13558333334,5.26108333333
441.82,7.24491666667,4.95041666667,5.64783333333,4.79808333333,3.71233333333,7.195,7.90012962964,5.13375,5.27966666667
442.18,7.279,4.98191666667,5.67808333333,4.85083333333,3.75033333333,7.22191666666,7.94057407408,5.17108333333,5.31091666666
442.53,7.30691666666,5.0295,5.71633333333,4.9035,3.79541666666,7.26391666667,7.98425000001,5.202,5.35725
442.89,7.30925,5.04175,5.72725,4.899,3.79216666667,7.27083333333,7.97283333334,5.212,5.352
443.24,7.32,5.06408333333,5.73341666667,4.92291666667,3.80633333333,7.291,7.97151851851,5.21716666666,5.38516666667
443.60,7.30233333333,5.0615,5.73008333333,4.92191666667,3.81333333333,7.30341666667,7.97237037037,5.2065,5.39475
443.95,7.28641666666,5.0535,5.697,4.90975,3.79383333333,7.2975,7.94044444444,5.18883333333,5.39466666666
444.31,7.23625,5.04341666666,5.66716666667,4.88766666667,3.75383333333,7.27716666667,7.91137962963,5.15708333333,5.38825
444.66,7.21183333333,5.04458333333,5.65508333333,4.871,3.72858333334,7.27641666667,7.89876851852,5.13358333333,5.3665
445.02,7.22108333333,5.06625,5.66266666667,4.87658333334,3.74016666667,7.29741666667,7.9142962963,5.13491666667,5.38233333333
445.37,7.21641666667,5.0745,5.65208333333,4.8765,3.748,7.31283333333,7.90847222222,5.13208333334,5.3925
445.72,7.21966666667,5.07041666667,5.67616666667,4.89166666667,3.74958333333,7.34258333333,7.911,5.12633333333,5.38758333333
446.08,7.21608333333,5.08666666667,5.67741666667,4.88675,3.75733333333,7.34725,7.89235185185,5.10558333333,5.37475
446.43,7.21925,5.08891666666,5.69641666667,4.89608333333,3.76733333333,7.34958333333,7.89673148148,5.10533333334,5.385
446.79,7.22916666666,5.09191666667,5.70183333333,4.91741666667,3.7755,7.36558333333,7.90337962963,5.09858333333,5.38425
447.14,7.21208333333,5.07183333333,5.69491666666,4.91091666666,3.77,7.346,7.88694444444,5.076,5.36541666667
447.50,7.21258333333,5.06466666666,5.68558333333,4.91191666667,3.76091666667,7.31741666667,7.88203703704,5.05783333333,5.35741666667
447.85,7.196,5.06216666667,5.69033333333,4.91641666667,3.75641666667,7.318,7.89448148148,5.04775,5.34958333333
448.21,7.21966666667,5.08025,5.70558333333,4.94133333333,3.7835,7.33583333333,7.91087962963,5.05666666667,5.36508333333
448.56,7.25041666667,5.09241666666,5.71308333333,4.9595,3.81908333333,7.34741666667,7.90536111111,5.06958333333,5.39908333333
448.92,7.27325,5.10091666667,5.72333333333,4.98866666667,3.83291666667,7.34708333333,7.89964814815,5.06758333334,5.41566666667
449.27,7.27708333333,5.10025,5.74275,5.01158333333,3.84383333333,7.33733333333,7.90791666667,5.05416666667,5.40525
449.62,7.27233333334,5.09675,5.71858333333,5.01908333333,3.82658333333,7.3155,7.89831481482,5.03416666666,5.3925
449.98,7.24775,5.08033333333,5.68866666667,5.02491666666,3.81283333333,7.31025,7.88637962963,5.0245,5.39166666667
450.33,7.21375,5.055,5.64116666667,5.00675,3.7875,7.28516666666,7.84856481482,4.97541666667,5.35716666667
450.69,7.15125,5.03141666667,5.61708333333,4.96166666667,3.7595,7.25216666667,7.80550925926,4.94483333333,5.33333333333
451.04,7.15791666667,5.05183333333,5.61916666667,4.964,3.76758333333,7.28541666667,7.81486111111,4.94833333333,5.36041666667
451.40,7.16366666667,5.07016666667,5.64183333334,4.97741666667,3.7875,7.325,7.83317592592,4.96991666667,5.39275
451.75,7.17625,5.07808333333,5.64458333333,4.98291666666,3.81291666667,7.32333333334,7.81080555555,4.96375,5.41575
452.10,7.21625,5.10341666667,5.68266666667,5.02475,3.84716666666,7.35558333333,7.84562962963,4.98758333333,5.44991666667
452.46,7.19541666667,5.10933333333,5.69375,5.02341666667,3.83783333333,7.35625,7.84581481482,4.97575,5.443
452.81,7.19791666666,5.10491666667,5.70075,5.01133333333,3.84358333333,7.3585,7.86669444444,4.97508333333,5.45408333334
453.17,7.186,5.09758333333,5.70008333333,4.98733333333,3.83683333333,7.36641666667,7.86021296296,4.973,5.46416666667
453.52,7.22116666667,5.15583333333,5.7395,5.03266666667,3.8965,7.42991666667,7.90318518519,5.01541666667,5.5035
453.87,7.21841666667,5.14366666667,5.73033333333,5.00175,3.89475,7.41816666667,7.89175925926,4.9925,5.50058333333
454.23,7.217,5.1535,5.732,4.98975,3.884,7.41983333333,7.89303703704,5.00325,5.50216666666
454.58,7.24241666667,5.16833333333,5.75658333333,5.01466666667,3.91108333333,7.44116666667,7.92591666666,5.01858333334,5.54158333333
454.93,7.23441666667,5.16391666667,5.75633333334,5.01183333333,3.89108333334,7.43683333333,7.92248148148,4.99866666667,5.54241666667
455.29,7.21891666667,5.14925,5.73225,5.00908333333,3.89116666667,7.42608333333,7.89325,4.97533333333,5.52233333334
455.64,7.239,5.16466666667,5.74583333333,5.02758333334,3.90058333333,7.44583333333,7.91903703703,4.98358333333,5.52725
456.00,7.21483333333,5.14408333333,5.72675,5.00666666667,3.8935,7.45216666667,7.89914814815,4.97058333333,5.50991666667
456.35,7.20316666667,5.13825,5.68941666667,5.00483333333,3.8845,7.46383333333,7.88806481481,4.94866666667,5.49358333333
456.70,7.20241666667,5.15525,5.67733333333,5.028,3.88891666667,7.474,7.86650925926,4.95216666667,5.50775
457.06,7.18541666666,5.13291666667,5.63508333333,5.016,3.86208333333,7.43966666667,7.84596296297,4.91475,5.485
457.41,7.15025,5.0925,5.602,4.97583333333,3.81558333333,7.3905,7.80634259259,4.87775,5.46158333333
457.76,7.1215,5.07366666667,5.59041666667,4.97133333333,3.79225,7.37491666666,7.79173148148,4.85933333333,5.46083333333
458.12,7.09475,5.06175,5.5775,4.96491666667,3.77675,7.36741666667,7.77133333333,4.8285,5.47675
458.47,7.09583333334,5.08858333334,5.57783333333,4.99733333333,3.792,7.38741666667,7.76144444444,4.83766666667,5.48708333333
458.82,7.07508333333,5.06741666667,5.5485,4.98358333333,3.79091666667,7.36491666667,7.73985185185,4.81808333333,5.4645
459.18,7.094,5.09633333334,5.56225,5.00366666667,3.80966666667,7.38266666667,7.76839814815,4.84633333334,5.50308333333
459.53,7.05341666667,5.0615,5.54608333333,4.96708333334,3.77966666667,7.34666666667,7.71833333333,4.814,5.49191666667
459.88,7.04341666666,5.07066666667,5.52816666667,4.96908333333,3.77225,7.33908333333,7.70592592592,4.804,5.49833333333
460.24,7.01333333333,5.03758333333,5.51125,4.94841666667,3.75183333333,7.318,7.67421296296,4.78566666666,5.4745
460.59,6.98541666667,5.02783333333,5.50641666667,4.94475,3.7405,7.31475,7.66849074074,4.77633333333,5.465
460.94,7.00075,5.05816666667,5.53783333333,4.9685,3.76875,7.34225,7.67703703704,4.80666666667,5.49566666667
461.29,6.98675,5.05641666667,5.52083333333,4.96183333333,3.77383333333,7.35275,7.65950925926,4.79675,5.505
461.65,6.97966666667,5.05966666667,5.52408333333,4.95616666667,3.78508333333,7.35858333333,7.64981481481,4.79508333334,5.50583333333
462.00,6.97775,5.06691666667,5.52066666667,4.95766666667,3.79591666667,7.36575,7.64140740741,4.80733333334,5.49508333333
462.35,6.96591666667,5.04325,5.49416666667,4.92691666667,3.77483333333,7.32908333333,7.63139814815,4.78616666667,5.467
462.71,6.94133333334,5.0305,5.48416666667,4.91683333333,3.76683333333,7.32433333333,7.60125925926,4.79266666667,5.4665
463.06,6.894,4.98975,5.4565,4.88441666667,3.735,7.30675,7.56227777778,4.77,5.42375
463.41,6.9075,5.02108333333,5.45516666666,4.9255,3.76116666667,7.351,7.59163888889,4.80466666667,5.43383333333
463.76,6.9115,5.03625,5.49541666667,4.93458333333,3.77966666667,7.36516666667,7.59922222222,4.84233333333,5.45266666667
464.12,6.94466666667,5.0635,5.5025,4.94825,3.80675,7.38791666667,7.62726851852,4.87675,5.48908333333
464.47,6.98216666666,5.079,5.49725,4.93808333333,3.82116666667,7.40575,7.64087037037,4.88216666667,5.499
464.82,6.96841666667,5.06258333334,5.47633333333,4.93466666667,3.79991666667,7.39275,7.62531481482,4.86325,5.4895
465.17,6.93616666667,5.03083333333,5.46775,4.932,3.77258333333,7.36025,7.60243518519,4.86625,5.47275
465.53,6.96891666667,5.06691666666,5.48083333334,4.97316666667,3.79625,7.41433333333,7.64296296296,4.911,5.511
465.88,6.99,5.08675,5.49541666667,4.99708333333,3.81916666667,7.42725,7.66199074074,4.92158333333,5.54925
466.23,6.99425,5.10475,5.52366666667,5.02241666667,3.82675,7.46475,7.66715740741,4.94616666667,5.57483333333
466.58,7.01708333333,5.136,5.54133333334,5.03008333333,3.85308333333,7.4855,7.70471296296,4.9625,5.60258333333
466.94,7.06166666666,5.19583333333,5.57866666667,5.07616666667,3.88733333333,7.54208333333,7.7292037037,4.98516666667,5.6535
