wavelength,Back_TanGutf,Belly_TanGutf,Breast_TanGutf,Crissum_TanGutf,Crown_TanGutf,DorTail_TanGutf,Patch10_TanGutf,Patch11_TanGutf,Patch12_TanGutf,Patch13_TanGutf,Rump_TanGutf,Throat_TanGutf,WingTip_TanGutf
778.16,15.865,48.7155,43.0826666667,41.9870666667,15.4069333333,18.0438666667,19.9257333333,26.9081333333,13.9400666667,16.0694,20.1114,38.7249333333,20.9842666667
778.47,15.8768666667,48.6879333333,43.0224,41.7599333333,15.4478666667,18.3831333333,20.0061333333,26.8594666667,13.6257333333,16.1257333333,20.4042,38.7935333333,20.8085
778.78,15.8810666666,49.0204,43.2864666667,41.7339333333,16.1189333333,18.7418,20.1000666667,27.5055333333,13.6838666667,16.4946,20.6446666667,38.8982666667,21.0798333333
779.09,17.024,49.3191333333,44.2082,42.3351333333,17.6094,20.4127333333,21.3309333333,28.86,15.3295333333,18.0346,22.0516666666,39.6488,22.2366666667
779.40,17.0817333333,49.4269666667,44.2440666666,42.7014,18.2899333333,20.539,21.4375333333,29.2133333333,15.7063333333,18.2033333333,22.4721333333,40.062,22.7572
779.71,17.8859333333,50.1246333333,44.5962666667,43.3426666667,18.8339333333,21.3344666667,21.6526,29.5977333334,16.2581333333,18.3413333333,22.9436,40.4241333333,23.0183333333
780.02,18.6364666667,50.9691666667,45.7322666667,44.3939333333,19.5392,22.1339333333,22.5631333333,30.1642,16.4331333333,19.1414666667,23.851,41.37,23.3806333333
780.33,18.3092,50.7035,45.763,44.0594,18.9092666667,21.3681333333,22.0265333333,30.1582666667,15.3533333334,18.7156666667,23.9368,40.7873333333,22.9719666667
780.64,19.119,51.6141,46.4365333333,45.2333333333,19.5134,22.3078,22.8272,30.7758,16.0618,19.2898666667,24.9705333333,41.7684666667,23.6291333333
780.95,19.1858666667,52.0121,46.8202,45.0918666667,19.3726,22.5892666667,22.6827333333,30.9575333333,15.8292666667,18.5785333333,25.0384666667,41.8418666667,23.5768666667
781.26,19.3861333333,51.5348333333,46.967,44.8648,19.5262666667,23.003,22.8494666667,31.1044666667,15.8626,18.9521333333,25.3921333333,41.6616666667,23.6636
781.57,19.5042,50.7671,46.9884,44.6367333333,19.4708,23.0285333333,23.2830666667,30.9749333333,15.8123333333,19.1356666667,25.1994,41.6415333333,23.4776
781.88,19.3846666667,50.3380333333,46.7340666667,44.4084666667,19.1751333333,22.6776,23.1644,30.8249333333,15.7268666667,19.1480666667,24.7734666667,41.2169333333,23.3907666667
782.19,18.9298,49.4784333333,45.91,43.7833333333,18.3981333333,21.4928666667,22.3653333333,29.9115333333,15.0989333333,18.1254666666,24.1514,40.6816,22.4709
782.50,18.3891333333,49.6165666667,45.8021333333,43.7865333333,17.9148666667,20.5368,21.8061333333,29.5256666667,14.2259333333,17.3432,23.403,40.6066666667,21.9248
782.81,17.7706666667,49.6917333333,45.5770666667,43.7635333333,16.9893333334,20.0429333333,21.7634666667,28.9965333333,13.7993333334,16.6523333333,23.0968,40.8315333333,21.2617
783.12,17.1868,49.0658,45.0695333333,43.2528666667,16.0734,18.7472666667,21.3846,28.3222666667,13.1794666667,16.0734,22.5934,40.63,20.4577333333
783.43,17.6831333333,49.1985333333,45.4571333333,43.2276666667,16.8304666667,19.1255333333,21.9016666667,28.6630666667,14.0473333333,16.5827333333,22.878,40.7796,20.9146
783.74,17.2284,49.442,44.9087333333,42.8374,16.3894666667,19.1902666667,21.6703333333,28.2275333333,13.5303333333,16.2874666666,22.3268,40.7368,20.4815666667
784.05,17.5958,48.5922,44.5390666667,41.9645333333,16.6595333333,19.0991333333,22.0993333333,28.3476,13.688,16.3334,22.1489333333,40.1064,20.6915666667
784.36,16.442,47.3333666667,43.3296666667,41.0195333334,15.6008666667,17.9822,20.9982666667,26.9589333334,12.3065333333,15.6720666667,21.0196,38.8448666667,19.2727333333
784.67,16.4158,48.0116,43.8384666667,41.4685333333,15.2599333333,17.6736,21.1849333333,27.0228666667,12.1264666667,15.2963333333,21.1340666667,38.8658666667,19.2584333333
784.98,16.7551333333,49.1225333333,44.4911333333,41.8584666667,15.649,17.6990666667,21.2537333333,27.6254,12.4483333333,15.14,21.6518,38.879,20.022
785.29,17.2363333333,49.9192333333,45.0349333333,42.6976666666,16.4497333333,18.5961333333,21.9992666667,28.4158666667,13.4436,15.6413333333,22.5284,39.7647333333,20.6025666667
785.60,18.1736666667,51.2507666667,46.6962666667,43.5485333333,17.4090666667,19.6732,23.4374,29.7401333333,14.3208666667,16.8225333333,23.8084666667,40.9502666667,21.8152
785.91,18.2944666667,51.5461,46.6665333334,43.2184666667,17.1671333333,19.6515333333,23.5372,29.6181333333,14.1787333333,16.7593333333,23.8412666667,40.6304,21.6945
786.22,18.16,51.2742666667,46.4914,42.6651333333,16.9698666667,19.2406666667,22.9718666667,29.1786666667,13.6546,16.3563333333,23.4904,40.2408666667,22.1212666666
786.53,18.9598666667,52.2390666667,47.7934666667,43.5390666667,17.956,20.2456,23.8063333333,30.0542,14.2578,16.8653333333,24.1674,41.17,22.9902666667
786.84,18.5771333334,52.2028666667,47.7355333333,43.2357333333,17.2624666667,19.6893333333,23.4236666667,29.7148,13.9616666667,16.1213333333,23.7846666667,40.8954666667,22.2245666667
787.14,17.6953333333,51.5994333333,47.4227333334,43.3805333333,16.0596666667,19.1349333333,22.4572666667,28.9932,13.5806666667,15.4052666667,23.0389333333,40.2981333333,21.4287333333
787.45,17.1912666667,51.4886666667,47.0994666667,43.3736,15.0567333333,18.7752666667,21.7675333333,28.5954,12.8931333333,14.7561333333,22.1268666667,40.1246666667,20.7187333333
787.76,17.54,51.9687,47.6200666666,43.5152666667,15.3348,19.1484666667,22.3,28.9738666667,13.6754666667,15.2984,22.1324,40.8950666667,20.9172
788.07,17.1223333333,51.1467666667,46.2394,43.0769333333,15.5484666667,18.6254,21.8732666667,28.6682,13.5612,14.9714,21.7235333333,40.4915333333,20.3348
788.38,17.3668666667,50.5532666667,46.0015333333,43.5084,15.5882,19.1386666667,21.9888666667,28.8585333333,13.9076,15.3991333333,22.0378,41.2956,20.2417
788.69,17.0728666667,50.1051666667,45.3502,42.6890666667,15.2942,18.3192,21.1624666667,27.9481333333,13.3124666667,14.7899333333,21.3935333333,40.6302666667,19.5376
789.00,16.3287333333,50.1138666667,44.8381333333,42.8815333333,14.3862666667,17.9082,20.0568,27.3425333333,12.5578666667,14.2156,20.3414666667,40.2631333333,18.9327
789.31,15.3296666667,49.3625666667,44.3350666667,42.7032,13.5446666667,17.3552666667,19.1038666667,26.6447333333,11.5408666667,13.1584,19.3587333333,39.9928666667,17.9453
789.62,16.044,49.2125666667,44.5933333333,43.4506666667,14.4834666667,18.0366,19.4872,27.1868,12.4908,13.9414666667,19.553,40.2052,18.0332
789.92,15.807,48.2371666667,43.3803333333,42.5390666666,14.4286666667,18.317,19.1369333333,26.8552666667,12.6514,14.4868666667,19.5430666667,39.6154666667,17.8238
790.23,15.8276,48.5842333333,43.4158,42.6893333333,13.8276666667,18.1198666667,18.7639333333,27.1161333333,12.06,13.9925333333,19.4681333333,40.0522666666,17.7567
790.54,16.9965333333,49.3743,44.7630666667,43.4660666667,15.5706666667,19.1200666667,20.0986,28.4489333333,13.614,15.1762666667,20.7737333334,41.3802666667,19.2869333333
790.85,16.7523333333,49.9765333333,44.7976666667,43.4191333333,15.553,19.2912,20.1011333333,28.2086,13.7149333334,14.9843333333,21.4952666667,41.9002666667,19.1122333333
791.16,16.9768666667,50.0955666667,44.7890666667,43.9856666667,15.7517333333,19.4431333333,20.366,28.1941333333,13.6436,14.3755333333,21.9250666667,41.8536666667,19.7175
791.47,17.5193333333,50.8934666667,45.6222,44.0148,15.3814,20.1959333333,20.6855333333,28.111,13.8310666667,14.1574,22.0725333333,42.0644,20.3712333333
791.78,17.4862666667,51.219,45.7502666667,43.5308,15.1324,19.5544666667,20.2269333333,27.5913333333,13.2996,13.4173333333,21.3028666667,41.7570666667,20.0673
792.08,18.1973333333,51.7816333333,46.3350666667,44.1411333333,15.17,20.3996,20.6803333333,28.563,14.2091333333,13.8777333333,21.6496666667,42.517,21.0459
792.39,18.8860666667,51.3521,46.0288666667,43.5883333333,15.051,20.1106,20.9438,28.3333333333,14.6939333333,13.784,21.8707333333,42.6785333333,21.2203
792.70,21.064,52.8969666667,47.5228666667,45.3284,17.7888666667,22.2443333333,23.4248,30.424,17.6559333333,16.6665333334,24.4305333334,44.1979333333,24.0813
793.01,21.6687333333,53.2306666667,47.4558,45.2035333333,18.4710666667,23.1896666667,24.3649333333,31.1466666667,18.3066,18.06,24.8828,44.3730666667,24.7553
793.32,21.8938,54.1358666667,48.4502,46.2504666667,18.5308666666,23.0233333333,24.6708,31.8896,18.5053333333,17.3162666667,24.9341333333,45.3503333333,25.5157333333
793.62,20.6199333333,53.2144,47.4395333333,45.6222,18.1147333333,22.3523333333,23.6688,30.862,17.7579333333,16.739,23.9744,43.9066,24.7303333333
793.93,19.6586666666,52.4969,46.0840666667,44.1782,17.2034666667,21.3399333333,22.7798666667,29.5630666666,16.6292,15.9799333333,23.2043333333,42.5385333333,23.7036666667
794.24,20.1806,52.3931666667,46.3958,44.2939333333,17.381,21.7322,22.8488,30.1888666667,16.9212666667,16.7076666667,23.3990666667,42.2166666667,24.294
794.55,19.5050666667,51.9760666667,45.8580666667,43.6137333333,15.8828666667,20.4454666667,21.4603333334,29.4555333333,15.7921333333,16.3449333333,22.7888,41.3696666667,23.2177666667
794.86,19.0476,51.3588,45.4598,42.9637333333,15.2462666667,19.6140666667,20.8374666667,29.1050666667,14.9752666667,16.5189333333,21.8965333333,41.1494666667,22.6518
795.16,18.9388,51.6567,45.7107333333,43.5075333333,15.6744,19.9919333333,21.0935333333,29.5908,15.5366,17.3268,22.252,41.2474,22.8958333333
795.47,17.2106666667,50.5561666667,44.5316666667,42.6749333333,14.7566666667,18.7812,19.8364666666,28.1716,13.7750666666,16.3189333333,21.2515333333,40.2780666667,21.3088666667
795.78,16.859,50.2565666667,43.9824,42.1794666667,14.9839333333,18.8780666667,20.0641333333,28.5016,14.0385333333,16.2821333333,21.6346,39.912,21.3100666667
796.09,16.1691333333,49.1695666667,42.8986666667,40.8068666667,14.0070666667,17.7909333334,19.0364666667,27.3327333333,13.0827333333,15.1584666667,20.6736666667,39.0049333333,20.3133666667
796.40,16.4228,49.4308333333,43.6237333333,41.3397333333,14.3631333333,17.9248666667,19.5275333333,27.797,13.6275333333,15.3929333333,21.8814666667,39.0552666667,20.8245333333
796.70,15.5170666667,48.2753666667,42.4459333333,40.1078,13.1946,16.8981333333,18.2948,26.6282666667,12.3534666667,14.8379333333,21.003,38.1248666667,19.5061333333
797.01,17.0353333333,48.894,43.1318666667,40.7600666667,14.2304,18.1603333333,19.6351333333,27.9362,13.6679333333,16.2828,22.425,39.4679333333,20.9274666667
797.32,19.1276,50.62,44.7531333333,43.1535333333,16.5328,19.9617333333,21.3318,30.0727333333,15.2621333333,18.1476666667,23.8652,41.7833333333,22.5831333333
797.63,18.9195333333,50.6092666667,44.3448666667,43.4635333333,16.9731333333,19.6628,21.1800666667,29.9616666667,15.2644666667,17.8772666667,23.7088,41.8927333333,22.7664333333
797.93,19.5658,50.7506,44.823,44.1982,18.1561333333,20.9675333333,22.5066666666,30.9714666667,16.3809333333,18.9714,24.7542,42.8343333333,23.6343333333
798.24,19.7389333333,51.3671333333,45.2612,45.0844666667,19.04,21.6054666667,22.9418,31.3056666667,17.1812666667,19.1321333333,25.8524,43.3256666667,23.9594
798.55,19.3118,50.5606666667,44.5321333333,44.3619333333,18.3991333333,21.3070666667,22.4208666667,30.7347333333,16.7438666667,18.4299333334,25.0811333333,42.9542,23.7665333333
798.85,20.2065333333,51.0206,45.0917333333,44.9312,18.9985333333,22.0948,23.2340666667,31.6055333333,17.8669333333,19.1131333333,25.9403333333,43.1651333333,25.0229
799.16,19.7339333333,50.845,45.36,45.6884666667,18.6698,22.2848,22.9578,31.3692666667,17.5508,18.8576,25.6495333333,43.3723333333,25.0509
799.47,19.1858666667,50.0646,44.8207333333,45.5543333333,17.7830666666,21.4350666667,22.1765333333,30.8342666667,16.4369333333,18.0412,25.0947333333,42.6359333334,24.1678333333
799.78,18.8805333333,49.2593666667,43.7529333333,44.93,16.8312,20.749,21.0534,29.8354,15.7036666667,17.2346,23.9176666667,42.3868,23.3086333333
800.08,18.4518666667,49.0013,44.0284666667,44.9522666667,16.3960666667,20.7240666667,20.9904,29.8543333334,15.9468,16.7541333333,23.6038,41.6646666667,23.1170333333
800.39,18.2760666667,48.3396666667,44.1868666667,45.0531333333,16.2038,20.6369333333,20.8661333333,29.2314666667,15.5244,16.3823333333,22.8534666667,41.4862666667,22.7856666667
800.70,16.0336666667,46.7950666667,42.7268,42.6027333333,13.1474,18.5744,18.8313333333,26.6932,12.864,13.6698,20.8056,39.3715333333,20.2523333333
801.00,15.7297333333,46.4188,43.0901333333,41.9999333333,12.8738,19.0,19.3783333333,26.2974,12.7208,13.9099333333,20.2792,39.5857333334,19.9233666667
801.31,14.4179333333,45.5914,42.3376,40.9817333334,11.323,17.7093333333,18.1299333333,24.8808666667,11.136,12.2768,18.5880666666,38.3823333333,18.9948333333
801.62,14.7510666667,44.8731333334,42.2066666667,40.3942666666,11.1266666667,18.1502,18.2254,24.9108666667,11.2771333333,12.3380666667,18.4318,38.5445333333,19.0048333333
801.92,14.7978666667,44.7882666667,42.1112666667,39.8192666667,10.7655333333,17.7555333334,18.0313333333,24.9263333333,10.8131333333,12.1731333333,18.5354666667,37.9362666667,18.1217
802.23,14.5610666667,44.4844333333,41.4006,39.4627333333,10.1198,17.1512,17.7265333333,24.3071333334,10.5420666667,11.8561333333,17.9376666667,37.7937333333,17.6116
802.54,15.9733333333,45.3466333333,41.8459333333,39.7226,11.3248666666,18.2209333334,18.9958,24.9449333333,11.2577333333,12.9793333333,18.5463333334,38.3452666667,18.4361666667
802.84,16.8268,46.8461666667,42.7172,41.1450666667,12.2078,19.4661333333,20.1455333333,26.2686666667,12.8966,14.197,19.5730666667,39.6022666667,20.0483666667
803.15,15.5588,46.0029333333,42.6548666667,40.6244666667,11.3324,18.8189333333,19.3851333333,25.5245333333,11.7034,13.2065333333,19.0531333333,38.3504,19.7119333333
803.46,16.6667333333,46.9960666667,43.0328666667,41.1820666667,12.9650666667,20.2518666667,20.1259333333,25.9012,12.3838666667,15.0776,20.1937333333,39.2346,20.4844333333
803.76,15.3235333333,46.7304,42.1078666667,40.7646666667,12.4217333333,18.7941333333,19.1078666667,24.7942,10.8921333333,14.4020666667,19.2843333333,37.7156,19.9657
804.07,15.74,46.7879,42.6685333333,41.5235333333,12.9355333333,19.1169333333,19.4954666667,25.6088666667,11.6738666667,15.3808666667,19.4274666667,37.6906,20.9413666667
804.38,15.1842,46.2587333333,42.1096,41.4428666667,11.6318,17.4925333333,18.1392666667,25.0845333333,10.3682,13.7414,18.6765333333,36.806,19.8060666667
804.68,16.1655333334,46.2870666667,41.9854666667,41.6448,12.2238,18.1508,18.2578,25.4892,10.9588666667,14.1314666667,19.3478666667,37.3626,19.7081333333
804.99,13.9566666667,45.3494666667,40.7441333333,40.5530666667,9.71333333333,15.3143333333,15.8471333333,23.469,8.36586666665,12.006,17.3352666667,35.6058,18.1398
805.30,12.9665333333,45.0815333333,39.8063333333,40.6013333333,8.77686666666,14.9949333333,15.4537333333,22.7522666666,7.48233333333,11.2844,16.4526,35.0763333333,18.1702666667
805.60,13.5486666666,45.6717,40.7487333333,41.2924,9.58980000001,16.3898,15.8563333333,23.8563333333,7.95893333334,12.041,16.882,35.4359333333,18.5742666666
805.91,11.9474666667,45.1339333333,40.1468666667,40.5774666667,8.85033333333,14.8662,14.0998666667,23.0445333333,6.3516,10.9816666667,15.4120666667,34.8556666667,17.4279
806.21,12.4410666667,45.097,40.4830666667,39.916,9.1864,14.8874,13.6168,22.5196666667,5.7428,10.9396666667,15.4854,35.9476,16.8397
806.52,14.1653333333,47.4293333333,41.3973333333,41.6,10.5386666667,16.1706666667,15.3493333333,24.1493333333,7.12533333333,12.9173333333,16.4586666667,38.0586666667,18.1813333333
806.83,16.1304666667,48.0180333333,41.9663333333,42.6605333333,11.7139333333,17.2134666667,16.5405333333,25.8779333333,8.85379999999,13.9747333333,17.9705333333,38.7802666667,20.1209333333
807.13,15.9938,47.0650666667,41.2111333333,41.4390666667,10.911,17.8674,16.2732,25.3726,9.12006666667,13.5301333333,17.9502666667,38.7784666667,19.2805
807.44,15.9980666667,47.2264333333,40.9124,41.5240666667,11.3012666667,18.144,16.5680666667,25.4847333333,9.94293333335,13.4162,18.7765333333,39.5022,19.6734333333
807.74,17.1067333333,47.5215333333,41.3252666666,41.6388,13.2118,19.5244,17.825,26.2923333333,11.4416,15.1239333333,19.6762,40.0102,21.214
808.05,17.7367333333,49.3930666667,42.6954,42.0473333333,14.2798,20.2264,18.5083333333,26.8416666667,12.8600666667,16.2139333333,20.4629333333,40.9568666667,22.6595333333
808.35,19.9593333333,50.5284333333,43.9430666667,43.3334,16.8291333333,22.7845333333,20.7012,28.8822666667,15.2948,18.5975333333,22.2560666667,42.2762666667,24.1056
808.66,20.0810666667,50.0556333333,44.2792,42.7921333333,17.4,22.8529333333,20.8902666667,28.3864666667,15.822,18.6848,22.8325333333,42.4178,24.0212666667
808.97,20.1938666667,49.8775,44.3797333334,42.3379333333,16.9066,21.7254,21.0413333333,27.7386,15.3648666667,18.7646,22.9811333333,42.6034,24.1193666667
809.27,21.2941333333,50.5642333333,45.8074,43.0952666667,17.1118,22.6501333333,22.1222666667,28.1883333333,16.5838666667,19.6376666667,24.1096,42.8262666667,24.4875333333
809.58,20.3410666667,50.0982333333,45.0542666667,42.3877333333,16.4858,22.5115333333,22.0464,28.0102666667,16.7958666667,19.6589333333,23.9378666667,41.2093333333,23.8295333333
809.88,18.7194666667,49.0209666667,44.2857333333,40.9207333333,14.9206,21.0687333333,20.3914666667,26.3598666667,15.5131333333,17.5344666667,22.7196666666,39.9999333333,21.8572
810.19,15.5850666667,47.5661333333,43.1898,39.0949333333,13.245,18.7085333333,19.0178,24.4038666667,13.2009333333,14.7904,20.6512,38.6644666667,19.2824333334
810.49,16.8522,49.0724666667,44.7329333333,40.3148,14.4239333333,20.1462666667,20.5621333333,25.891,15.0421333333,15.9078,22.9679333334,40.0223333333,21.0399666667
810.80,16.9487333333,49.8331666667,45.9067333333,41.1859333333,15.072,20.8291333333,21.1975333333,26.3673333333,15.5210666667,16.5918,23.4887333333,40.5757333333,21.2608
811.10,17.1923333333,51.2485,46.7144,42.7838,15.2807333333,21.6846,21.9354666667,27.1086666667,16.3918666667,16.7383333333,24.5280666667,42.4252,21.577
811.41,17.5713333333,49.9761666667,46.6546666667,43.0239333333,14.9762,22.2976,22.7499333333,27.5476,16.3333333333,17.0953333333,24.7857333333,42.762,21.2261333333
811.71,17.4850666667,50.3730333333,46.4500666667,43.5018,14.9697333333,21.7088666667,22.5872,27.0398,16.125,17.1239333333,24.645,42.9844,21.1973333333
812.02,18.0691333333,50.9291333333,46.9581333333,44.0315333334,15.6648,22.0522,23.3393333333,27.5410666667,16.5148,17.9720666667,24.8695333333,43.048,21.5118333333
812.32,16.4317333333,51.6698333333,47.0222666667,44.3047333333,15.454,21.892,22.6920666667,27.6063333333,16.1905333333,16.6984,24.6094666667,42.7809333333,21.2000666667
812.63,15.5762,50.4436666667,44.9782666666,43.0561333333,16.1428666667,21.7744666667,22.2428,27.8618666667,15.9212666667,16.5126,24.4486666667,42.2305333333,21.4787
812.93,16.9674,51.1529333333,46.0902,44.0601333333,16.9174,23.07,23.5463333334,28.4586666667,16.4286666667,16.9048,24.8996666667,43.2831333333,23.0889
813.24,17.0098,50.0428333333,45.2205333334,43.3087333334,17.4142666667,23.8602666667,23.2966,28.4314,16.5440666667,17.549,25.3798666667,43.0880666667,23.6152
813.54,19.0047333333,51.3008666667,46.2230666667,44.7482,18.2254,25.3717333333,24.2325333333,29.2206,18.2854666667,19.9160666667,26.6188,44.3285333333,25.3657
