wavelength,Back_ConAlbm,Belly_ConAlbm,Breast_ConAlbm,Crissum_ConAlbm,Crown_ConAlbm,DorTail_ConAlbm,Patch10_ConAlbm,Rump_ConAlbm,Throat_ConAlbm,WingTip_ConAlbm
820.24,12.2999333333,11.5305333333,10.706,11.5778666667,10.9585333333,15.7120666667,11.7395333333,10.6312,11.3531333333,15.4595333333
820.54,12.4896666667,12.369,11.2104666667,12.2317333333,11.6524,16.0087333333,12.2282,11.2940666667,12.1246,16.2731333333
820.85,12.0556,12.1893333333,10.8624666667,12.1253333333,11.6288666667,15.5982,11.9484,11.1904666667,11.8002666667,16.1528
821.15,12.3266,12.5991333334,11.4030666667,12.6595333333,12.17,15.9350666667,12.4298666667,11.5594666667,12.2936666667,16.6742
821.45,12.0224666667,12.4258,11.2544666667,12.5224666667,12.07,15.6733333333,12.1712,11.3536666667,12.0496,16.5338
821.76,12.1248,12.4870666667,11.3547333333,12.7836,12.3347333333,15.6948,12.3306666667,11.4577333333,12.0835333333,16.7676666667
822.06,12.1682,12.6104,11.6256666667,12.8814,12.5720666667,15.8252666667,12.4583333334,11.6220666667,12.2102666666,17.0022
822.36,12.4682666667,12.8418,11.9069333333,13.1548,12.8254666667,16.1292,12.7387333333,12.0026666667,12.5271333333,17.4709333333
822.67,12.5696,13.0392,12.0674,13.3028,12.9389333333,16.3098666667,12.9191333333,12.1678,12.8295333333,17.7335333333
822.97,13.0032,13.5046666667,12.4199333333,13.6989333333,13.362,16.7780666667,13.4635333333,12.5965333333,13.4064666667,18.3140666667
823.27,13.064,13.4625333333,12.3998,13.5371333333,13.3606666666,16.5612,13.3134,12.5128,13.377,18.3825333334
823.58,13.2066666667,13.5868,12.4251333333,13.5657333333,13.4754666667,16.5936,13.3908,12.6132666667,13.4216,18.5427333333
823.88,13.1778,13.325,12.2264,13.4438666667,13.2924,16.4906666667,13.2577333333,12.4800666667,13.2638666667,18.4326666666
824.18,13.2693333333,13.2161333334,12.2361333333,13.382,13.269,16.4874666667,13.2912666667,12.338,13.2979333333,18.4627333333
824.49,13.2775333333,13.0398666667,11.8806,13.1853333333,13.1296,16.1682,13.1345333334,12.2274666667,13.0738666667,18.2514666667
824.79,13.6537333333,13.1812666667,11.9750666667,13.3574,13.2133333334,16.4906,13.4266666667,12.5246666667,13.3012666667,18.5215333333
825.09,13.7079333333,13.1591333333,11.8996,13.1796,13.0111333333,16.6332666667,13.3216666667,12.6107333333,13.2927333333,18.4851333333
825.39,14.2786666667,13.6790666667,12.3447333333,13.6423333333,13.5032,16.9199333333,13.6854666667,13.1263333333,13.6020666667,18.8539333333
825.70,14.1545333333,13.2910666667,12.1325333333,13.301,13.2458,16.6894,13.5443333333,12.8951333333,13.2068,18.3316666667
826.00,13.1032,12.2265333333,10.9882666667,12.1420666667,12.0980666667,15.5803333333,12.7071333333,11.8950666667,11.9764,17.3774666667
826.30,11.9979333333,11.1064666666,9.7642,11.0238666666,10.9928666667,14.4208666667,11.5643333333,10.9894666667,10.642,16.1314666667
826.61,12.0327333333,11.147,9.70353333333,11.3354666667,11.1646666667,14.7142,11.7468666667,11.1087333333,10.8612,16.2760666667
826.91,11.8104666667,11.0366,9.68473333334,11.2039333333,10.9776666667,14.6715333333,11.6744,10.9914,10.7230666667,16.1982
827.21,11.7133333333,11.0456,9.82273333333,11.2141333333,11.1052666666,14.8478666667,11.8116,11.0525333333,10.708,16.4225333333
827.51,12.0207333333,11.4004,9.966,11.4934666667,11.5546,15.2483333333,12.0244666667,11.4148666667,10.8839333333,16.7294
827.82,11.8592666667,11.2482666667,9.92966666665,11.4296666667,11.4703333333,15.5,12.0926,11.5148,10.7593333333,16.848
828.12,12.1548666667,11.5178666667,10.3624666667,11.7964,11.9947333333,16.0182666667,12.441,11.9566666667,11.1022,17.3608666666
828.42,12.2362666667,11.7466666667,10.6618,12.034,12.4104666667,16.1910666667,12.8031333333,12.2202666667,11.1555333333,17.5550666667
828.72,11.3638,10.5531333333,9.53966666665,11.1038,11.4870666667,15.4439333333,12.1217333333,11.4607333333,10.2752666667,16.7173333333
829.02,10.3928,9.82760000001,8.5536,10.0766666667,10.5028,14.4397333333,11.2355333333,10.7184666667,9.41573333333,16.202
829.33,11.1874,10.4651333333,9.29073333333,10.7092,11.4057333333,15.1156,11.6653333333,11.5302,10.0338666667,16.7576
829.63,11.3135333333,10.0172666667,9.27659999999,10.6306,11.7129333333,15.1446666667,11.5798,11.3426,9.76846666665,16.8228666667
829.93,10.3952666667,8.69353333333,8.50853333333,9.40726666666,10.3569333333,14.0980666667,10.2677333333,10.4206,8.58519999999,15.5130666667
830.23,9.78146666666,7.95000000001,7.72806666666,8.67846666665,9.79546666667,13.4999333333,9.44846666666,9.98273333333,7.74886666666,14.6653333333
830.54,9.29,7.06266666667,7.09266666667,8.10166666667,9.52166666668,12.8326,8.97606666667,9.47679999999,6.87599999999,13.7594
830.84,8.17166666666,5.2476,6.34693333333,6.88499999999,8.11679999999,11.6491333333,7.88313333333,8.81873333333,5.575,12.2495333333
831.14,7.99686666667,5.02413333333,6.32213333333,6.48233333333,8.21319999999,11.4502666667,7.70833333333,8.44553333335,5.4888,12.2436
831.44,7.7378,5.02,6.251,5.8592,8.14546666667,11.0152,7.61773333333,8.2176,5.4436,11.7427333333
831.74,7.57640000001,4.37313333333,5.55046666667,5.2294,7.13293333333,10.5810666667,6.9496,7.53813333333,5.2676,11.0704
832.04,7.38366666667,4.48,5.7864,5.71533333333,7.27739999999,11.0188666667,7.17066666667,7.78126666666,5.70106666667,11.4092
832.35,8.47706666666,5.89366666667,7.0168,7.55853333333,8.93300000001,12.8973333333,8.25246666666,9.065,6.92433333333,12.8377333333
832.65,7.90126666666,5.2168,6.23626666667,7.3124,8.00260000001,12.6684666667,7.31873333334,8.19240000001,6.60973333333,12.4342
832.95,7.8074,5.4902,6.48253333333,7.43913333334,7.69459999999,12.6916,7.58173333334,8.31846666667,6.74993333333,12.8044
833.25,8.49899999999,6.41313333333,7.07573333333,8.33186666667,8.59686666666,13.4775333333,8.48160000001,8.88499999999,7.30046666667,13.6617333333
833.55,8.92593333333,6.77233333333,7.41233333333,8.8592,9.13753333333,13.6727333333,8.7368,9.3322,7.99660000001,14.4573333333
833.85,9.47539999999,7.3836,7.9922,9.46466666667,9.6222,14.2786,9.32346666667,9.96446666668,8.68759999999,15.3598
834.16,10.7180666667,9.09426666668,8.98166666667,10.9433333333,11.1522,15.7769333333,10.4768666667,11.2004666666,10.2144,16.9506666667
834.46,10.3727333333,8.94659999999,8.53039999999,10.6753333333,10.5186666667,15.1594,9.85939999999,10.9182666667,9.7408,16.5964
834.76,9.69033333333,8.02786666666,7.68206666667,10.1477333333,9.41139999999,14.3430666667,8.49100000001,10.2148,9.02653333333,15.9219333333
835.06,8.46653333332,6.95093333333,6.86806666667,9.5026,8.72699999999,13.724,7.2764,9.45520000001,8.09946666667,15.6067333333
835.36,8.55066666667,6.8998,6.56586666667,9.13673333334,8.51933333333,13.7113333333,6.87453333333,9.02946666667,7.83866666667,15.6206666667
835.66,8.25300000001,6.30426666667,5.68899999999,8.31446666667,7.78813333333,13.0461333333,6.229,8.24613333333,7.51460000001,15.0975333333
835.96,7.91573333333,6.09766666667,5.54313333333,8.1966,8.04140000001,13.0008,6.16406666667,8.56613333333,7.03626666667,14.7006666667
836.26,8.13726666665,6.2418,5.7762,8.57033333334,8.52133333332,13.5702666667,6.02133333333,9.21566666665,7.53266666666,14.9836666666
836.57,7.56546666667,5.42753333333,5.1658,7.80979999999,8.09773333335,13.4466666667,5.41886666667,8.96166666666,7.21653333333,14.5114666666
836.87,6.59060000001,4.78373333333,4.45073333333,7.41806666667,6.95206666666,13.2382666667,4.52673333333,8.21686666667,6.16260000001,13.419
837.17,4.164,1.9454,1.7666,4.6794,4.185,11.0199333333,1.47213333333,5.61513333333,3.5226,10.8096
837.47,1.20593333333,-1.43333333333,-0.966933333335,1.33106666667,0.70546666666,7.47439999999,-1.61546666667,2.37773333333,0.295866666666,7.72473333332
837.77,2.3018,-0.966066666667,0.262333333333,2.51626666667,1.95579999999,9.21879999999,-0.548599999999,3.23200000001,1.19266666667,8.55106666667
838.07,2.84846666667,-0.193866666667,0.981733333333,3.55146666667,3.36960000001,10.2908,1.903,3.60000000001,2.16966666667,9.39393333333
838.37,4.72773333333,1.68773333333,2.71693333333,5.69719999999,4.9552,11.6578666667,4.26080000001,5.27826666667,3.80613333334,9.73093333332
838.67,3.13506666666,0.272733333335,2.0694,4.0894,4.13879999999,10.2106,2.63946666667,4.18819999999,2.88720000001,7.88093333333
838.97,4.37539999999,2.07193333333,4.3754,5.85006666667,6.04499999999,11.3710666667,4.00966666667,5.81339999999,4.86293333333,8.72633333333
839.27,6.66659999999,3.74846666667,6.04979999999,6.86820000001,7.58013333333,13.2146666667,6.31073333333,7.41393333333,7.04626666667,10.8895333333
839.57,5.22106666667,2.70006666667,3.97846666666,4.8626,6.43966666667,12.0190666667,5.14933333334,5.34040000001,5.49573333333,9.3548
839.87,5.69559999999,3.33933333333,4.73666666667,5.96806666667,7.03380000001,11.5571333333,5.84959999999,5.29299999999,5.6838,9.94666666666
840.17,6.347,3.943,5.24566666667,6.07466666666,7.83893333333,11.723,6.51273333333,5.15099999999,5.93233333334,9.98220000001
840.47,7.04826666667,4.79413333333,5.81986666667,6.69053333333,8.47953333333,11.8782666667,6.49966666667,4.8062,6.69053333333,9.338
840.77,6.72733333333,4.69086666667,6.0,6.8606,8.15753333332,12.5696666667,6.21813333334,4.0968,7.38193333334,9.21213333334
841.07,5.94806666667,3.3828,4.70879999999,5.32833333334,6.95173333333,11.1648666667,5.19213333334,2.83760000001,6.6046,7.42260000001
841.37,6.64126666666,3.66406666667,4.99993333333,5.25426666667,7.32826666666,11.1068,4.78373333333,2.93900000001,6.3994,7.12460000001
841.67,7.7556,4.66139999999,6.06900000001,5.29873333333,7.76893333334,12.2709333333,5.37846666667,2.81553333333,7.7158,8.33993333333
841.97,9.925,6.762,8.3162,7.82533333333,9.18866666667,15.2146,7.58006666666,4.86713333335,9.58413333334,10.5248666667
842.27,7.85986666667,4.146,5.63746666667,6.1296,6.21926666666,13.8106666667,5.33913333333,1.99840000001,7.323,8.97846666667
842.57,5.89740000001,1.82686666667,3.83026666666,5.75333333333,4.24693333333,11.5703333333,2.22760000001,-1.31419999999,5.3366,7.30766666667
842.87,8.95826666668,4.375,7.82053333333,9.42299999999,6.15386666669,13.2371333333,4.21473333333,1.05760000001,8.22113333334,10.2404
843.17,7.04080000001,2.77213333333,6.20746666667,7.60193333334,3.50346666665,12.5851333333,1.68366666667,-1.42846666667,6.30953333333,8.84346666665
843.47,7.17953333333,2.3078,6.71799999999,7.9146,3.45313333333,13.3334,1.76066666666,-0.32473333334,6.58113333334,9.19646666665
843.77,7.50006666666,2.89106666667,6.59866666667,8.60539999999,3.14620000001,14.609,2.02393333333,0.595266666672,7.10886666667,11.0034
844.07,7.18920000001,2.43246666667,6.18026666667,8.72073333333,2.72066666667,14.3783333333,1.2794,0.306266666672,6.18019999999,11.1532
844.37,9.44600000001,4.94093333333,9.11906666665,11.535,4.86826666666,16.4214666666,4.48686666666,2.56120000001,8.5558,13.7873333333
844.67,9.53466666667,4.48246666667,9.61066666668,11.8707333333,3.17193333333,17.1132,3.91273333333,2.27913333332,9.72466666665,13.7891333333
844.97,6.6464,1.75226666666,7.23066666667,9.40593333333,-0.141066666674,14.5216666667,0.845999999994,-0.06046666668,7.41193333333,10.9566666667
845.27,5.93693333334,0.650799999993,5.95666666667,8.18533333332,-1.00599999999,12.0907333333,-0.217,-1.00593333334,6.98233333334,8.99419999999
845.57,7.66473333333,3.1262,8.15440000001,9.92466666667,1.07346666667,13.3521333333,2.467,1.80793333335,9.00173333333,10.5649333333
845.87,4.82353333334,1.35286666667,6.804,6.60793333334,-1.70579999999,11.7648666667,0.941200000001,-0.450933333346,7.96073333333,7.5098
846.17,3.13600000001,-0.726800000006,4.67286666666,5.7322,-3.59286666668,9.92720000001,-0.602333333334,-2.24299999999,6.10593333334,5.52433333332
846.47,3.10379999999,-0.502533333334,5.63946666666,6.92893333333,-3.10379999999,10.6009333333,-0.087399999994,-1.48633333333,8.00006666666,5.70486666666
846.77,-0.988600000007,-2.98860000001,2.52866666666,4.18386666666,-6.75866666667,7.37913333334,-3.99993333333,-5.42533333333,6.36766666667,2.64373333332
847.07,-5.09379999999,-6.38513333333,0.445933333335,1.10326666667,-9.88253333333,2.51173333333,-6.10333333334,-7.84039999999,4.3896,-1.17373333334
847.37,-3.82879999999,-4.7972,2.88293333335,1.6892,-8.94146666667,3.6262,-4.48193333334,-5.96853333334,6.41893333333,0.202799999994
847.67,-6.85580000001,-7.11580000001,-0.023733333334,0.047333333332,-11.7966,2.15133333332,-8.03773333333,-9.07793333334,5.53193333333,-2.05660000001
847.97,-9.2988,-9.64326666666,-2.0172,-2.214,-12.4722666667,0.0984,-9.225,-12.4722666667,2.9028,-4.4034
848.26,-9.93993333333,-10.6858666667,-3.41759999999,-1.94933333332,-12.8761333333,-0.745933333334,-9.84353333332,-14.0794666666,1.2996,-4.28393333333
848.56,-15.7181333333,-15.8807333333,-8.59086666668,-6.36846666668,-18.916,-5.44719999999,-14.6613333333,-21.6530666667,-3.76693333333,-8.91606666666
848.86,-16.3209333333,-18.0360666667,-8.1604,-7.49660000001,-18.6997333333,-6.47286666667,-16.3486,-23.9834,-5.11746666666,-9.73726666667
849.16,-9.65333333332,-11.6533333333,-2.40000000001,-1.54666666667,-11.92,-0.906666666674,-10.4533333333,-17.44,-0.21333333334,-2.90666666667
849.46,-6.36479999999,-7.24539999999,2.01253333334,0.50313333334,-7.92466666666,3.94953333333,-6.36473333333,-12.4528,3.9498,1.4844
849.76,-7.66659999998,-9.30766666668,0.923066666666,-2.17953333334,-9.92313333333,3.61526666667,-8.0256,-15.359,2.4616,-0.256266666666
850.06,-6.42846666666,-9.73546666666,1.61379999999,-2.96293333332,-9.36513333333,4.15333333334,-6.90493333333,-16.2964,1.95773333333,0.423266666659
850.36,-2.69446666667,-6.88886666665,4.97226666667,0.111066666666,-6.33333333333,10.6112,-4.7222,-14.4444,4.47233333334,3.6112
850.65,-5.40940000001,-9.09346666666,1.842,-1.34506666666,-8.83046666667,9.94139999999,-6.63726666665,-18.1286,1.4328,1.63740000001
850.95,-9.29573333331,-13.0204666667,-0.719799999994,-4.97646666665,-12.895,7.54313333332,-10.3285333333,-22.9108666667,-3.72446666666,-0.8452
851.25,-9.84426666669,-12.056,-0.59193333332,-4.517,-14.0498,8.06866666668,-11.1526,-20.0935333333,-3.48900000001,-0.280399999999
851.55,-11.0172666667,-10.8607333333,-0.34426666666,-5.63380000001,-15.086,6.79186666665,-12.2066,-19.7182666667,-4.78866666665,-1.06406666667
851.85,-7.81706666667,-7.13853333332,1.26846666667,-3.36286666666,-12.36,9.52806666665,-9.79353333332,-15.4278,-2.15353333333,2.00580000001
852.15,-8.55859999999,-8.5286,-1.71173333334,-4.59473333333,-14.7747333333,8.76866666667,-10.9908666667,-16.3062666667,-2.40246666667,1.08113333334
852.45,-9.33346666666,-10.4890666667,-4.08886666667,-5.86660000001,-16.8888,6.19253333333,-11.9704,-17.8667333333,-4.35573333334,-2.07420000001
852.74,-17.7333333333,-19.5333333333,-13.6333333334,-14.4,-28.5,-0.766666666674,-22.4,-28.7666666667,-13.6,-13.6666666667
853.04,-12.575,-14.1234,-11.1847333333,-9.54193333335,-23.6651333333,2.36953333333,-17.8514,-23.4438666667,-10.4582666667,-10.9005333333
853.34,-12.6668666667,-12.0634666667,-10.6032,-7.20646666667,-23.4921333333,3.27000000001,-17.0158,-21.5556,-9.04746666667,-9.23819999998
853.64,-13.3965333333,-9.60513333334,-9.79473333332,-7.96213333333,-23.8546666667,1.26386666666,-17.8830666666,-21.5165333333,-8.84679999999,-8.27806666667
853.94,-14.218,-12.6066,-10.9003333333,-11.6904,-25.466,-2.08533333334,-20.3791333333,-24.5814666667,-11.7851333333,-11.7852
854.23,-17.4194666667,-16.2519333333,-14.1322,-14.8386666667,-27.957,-5.49920000001,-24.7926666667,-26.7280666666,-13.8248,-14.8080666667
854.53,-17.5001333333,-18.0768,-15.2244666667,-16.8270666667,-29.8076666667,-5.44866666668,-26.2820666667,-30.9295333334,-14.5192666667,-15.9295333333
854.83,-19.622,-23.1957333334,-18.2818666667,-21.5808666667,-32.6460666667,-6.39173333333,-29.9312,-34.4331333334,-16.0481333333,-19.8624666667
855.13,-28.1696,-32.0231333333,-26.3583333333,-27.3604,-42.8516666667,-12.9093333333,-39.1136666667,-43.738,-23.3524666667,-28.9017333333
855.43,-45.7208,-47.0269333333,-40.7658,-43.7838,-61.6217333334,-25.9008666667,-55.6306666666,-60.8108,-40.045,-44.5945333333
855.72,-65.5556,-65.2221333333,-56.0556,-61.1664666667,-85.0000666667,-35.9442666667,-76.9443333333,-79.7221333333,-56.2778,-60.389
856.02,-66.3716,-66.2536,-54.4542666667,-62.0648666666,-85.0736666668,-36.7552666667,-73.9233333333,-79.1150666666,-58.0531333333,-58.879
856.32,-82.6403333333,-80.7921333334,-67.7228000001,-78.4817999999,-103.960466667,-49.6370666667,-88.1187999999,-93.3993333334,-69.4388666667,-73.3992666665
856.62,-91.2767333332,-88.6524,-74.3971333335,-87.2340666667,-115.886466667,-51.9859333333,-98.2270666667,-102.1986,-77.8724000001,-85.0355333333
856.91,-84.6541333334,-87.6729333334,-71.5093333333,-83.4590666666,-108.8678,-50.4403333333,-89.6855333334,-96.4152000001,-78.6162000001,-84.4026666666
857.21,-85.9614666665,-87.3077999999,-74.2308,-79.7436000001,-107.5,-49.8076,-89.3590000001,-92.5000666667,-77.1794666666,-86.0897333333
857.51,-73.8462,-73.3974666667,-59.5513333333,-71.4742,-94.4872000001,-37.7564,-74.5513333333,-80.1924,-64.1025333334,-75.3846666667
857.81,-65.2960666667,-68.2865333333,-51.1526,-62.5544666667,-83.9251999999,-31.4018,-68.0996666667,-67.4142666667,-59.1900666666,-67.4767333333
858.10,-50.7777333333,-53.7221333333,-39.5556,-47.111,-68.4999333333,-21.7779333333,-53.4444666667,-52.6111333333,-46.9444666667,-52.6112
858.40,-32.1838666666,-35.4482,-20.138,-29.7472,-44.1838,-8.04606666666,-34.6666,-31.0345333333,-29.8850666667,-34.8045333333
858.70,-18.196,-22.6666666667,-6.39213333333,-15.451,-24.9804,3.76466666667,-20.5098,-16.5882666667,-15.6862666667,-21.294
858.99,-12.0897333333,-15.6132666667,-3.52333333331,-10.6045333333,-17.2366,5.21599999999,-15.4748666667,-12.6079333333,-10.4316666667,-15.7858666667
859.29,-9.37906666668,-12.7451333333,-3.20266666666,-6.69933333333,-13.0392666667,7.87566666668,-14.6078,-10.4903333333,-7.25486666667,-12.0916
859.59,-8.2412,-12.9647333333,-0.23446666666,-5.02506666667,-9.01173333333,11.7588,-13.6348,-7.80553333333,-6.23113333333,-10.2848
859.89,-2.41253333334,-8.762,3.11113333334,-2.00017780116e-12,-2.73026666665,14.9839333333,-8.66660000001,-2.98406666667,-1.46026666667,-4.60320000001
860.18,-7.31540000002,-12.7568,1.08113333334,-3.27933333333,-3.56759999999,13.9458666667,-12.3964666667,-5.47766666666,-4.2524,-7.35133333336
860.48,-4.29626666666,-10.1851333333,3.48146666666,-1.25933333333,-0.925933333326,18.7407333333,-9.70373333334,-2.33326666668,-2.85179999999,-2.926
860.78,-5.50086666667,-10.5282666667,1.05639999999,-1.31140000001,-2.51373333332,16.2112666667,-10.4189333333,-2.00346666667,-5.57380000001,-4.80873333334
861.07,-12.8961333333,-15.7013333333,-5.97453333332,-8.48813333334,-7.17673333332,9.76313333333,-15.9565333333,-9.87246666668,-10.9653333333,-11.9853333333
861.37,-17.963,-21.7037333333,-11.5556666667,-15.3704666667,-10.3333333333,5.11106666667,-21.2962666667,-15.111,-17.3704666667,-17.7037333333
861.67,-26.0456,-31.3457333333,-20.3312666667,-25.2588,-16.4804,0.538200000006,-27.7432,-23.7680666667,-24.5133333333,-24.8447333333
861.96,-35.8024,-43.8516666667,-31.8518,-40.8395333333,-28.6912666667,-5.4816,-40.2467333333,-34.0246666667,-37.1359333333,-38.0248
862.26,-48.1793333333,-58.9916,-42.4088666667,-58.8798,-39.832,-13.5012666667,-54.5097333333,-44.0896666667,-54.2298000001,-49.2437333333
