wavelength,Back_LopGrif,Belly_LopGrif,Breast_LopGrif,Crissum_LopGrif,Crown_LopGrif,DorTail_LopGrif,Patch10_LopGrif,Rump_LopGrif,Throat_LopGrif,WingTip_LopGrif
781.57,13.642,49.9505333333,28.6088666667,53.3247333333,12.6516666667,13.4576666667,59.0803333333,15.0310666667,24.806,13.8220666666
781.88,13.8398666667,49.5428666667,28.5511333333,52.8354,12.7667333333,13.5266666667,58.7422,15.0119333333,24.8851333333,13.8826666667
782.19,13.9344,49.3774666667,28.3397333333,52.6373333333,12.5334,13.4544666667,58.5494666667,14.8768,24.8292666667,13.9254666667
782.50,14.5529333333,49.1569333333,28.695,52.3962666667,12.9055333333,14.0608666667,58.1258333333,15.5626666667,25.2374,14.6256666667
782.81,14.5513333333,49.3932,28.8687333333,52.8131333333,12.8132,14.3086,58.4548,15.4053333333,25.3923333333,14.6033333333
783.12,14.5698,49.6413333333,29.0208,52.8888,13.0648666667,14.275,58.5347,15.2738666667,25.505,14.6886
783.43,13.8469333333,49.3414666667,28.5912,52.6456,12.6144,13.8200666667,58.368,14.7264666667,25.1663333333,14.2531333334
783.74,14.2690666667,49.4695333333,28.8202,52.8586,13.1228666667,14.2423333333,58.4753666667,15.1779333333,25.3414,14.551
784.05,14.5090666667,50.0706666667,29.1502,53.3606666667,13.5976,14.3496,59.2025,15.6390666667,25.2996,14.5863333333
784.36,14.2486666667,49.7905333333,28.7568,52.8826666667,13.4427333333,14.2667333333,58.7477333333,15.5145333334,24.9317333333,14.308
784.67,13.6829333333,49.7885333333,28.3725333334,52.6574,13.1173333333,13.9678,58.469,14.8644,24.8046666667,13.9586
784.98,13.5167333333,49.4251333333,27.8396,52.3618,13.2142,13.9106,58.2658,14.6758,24.9484666667,13.8878
785.29,13.1030666667,49.3415333333,27.2698666667,52.1685333333,12.7393333333,13.3746666667,57.9742333333,13.9272,24.4566666667,13.6281333333
785.60,13.2464,49.8744,27.8045333333,52.6159333333,13.2830666667,13.5114666667,58.1700333333,14.3889333333,24.9440666667,13.9684
785.91,13.2835333333,49.9751333333,27.7590666667,52.7668,13.4240666667,13.5780666666,58.0715333333,14.5117333333,24.9898666667,14.2398666667
786.22,13.1384,49.2386,27.4324666667,51.7485333333,13.2448666667,13.1429333333,57.2288333333,14.4488,24.6037333333,14.3029333333
786.53,12.624,48.7772,27.1498,51.2008,12.8197333333,12.7764,56.6731666667,14.2993333333,24.2036666667,14.2079333333
786.84,12.5995333333,48.6458666667,27.2424666667,50.9234,12.6338,12.8257333333,56.2891,14.0883333333,24.3420666667,14.1096
787.14,12.7644666667,48.7243333333,27.4655333333,50.8199333333,12.6142,13.0280666667,56.4470333333,14.1364,24.6548,14.3831333333
787.45,13.6118666667,49.9147333333,28.1638,51.6906666667,13.1254,13.8408,57.3092666667,14.7972,25.6936,15.2006
787.76,13.8614,50.2228,28.4820666667,52.2854,13.4322666667,13.9892666667,57.7660666667,14.8802666667,26.1344666667,15.3135333333
788.07,14.1181333333,50.4516,28.7021333333,52.4668666667,13.6357333333,14.1834,58.1035,15.2544666667,26.3028,15.5773333333
788.38,14.1175333333,50.4285333333,28.8280666667,52.4354,13.5932666667,14.288,58.1188666667,15.519,26.3132,15.6693333333
788.69,14.7665333333,50.9177333333,29.6054666667,52.7858666667,14.3800666667,15.0202,58.4157333334,16.554,27.0008,16.2359333333
789.00,14.8478,50.7592,29.5534,52.6593333333,14.2672,15.1036,58.6439,16.6505333333,26.89,16.2037333334
789.31,14.8775333333,51.0150666667,29.7592666667,52.8433333333,14.2146,15.0338666667,58.9107666667,16.7799333333,26.992,16.2446
789.62,15.0547333333,50.9663333333,30.0434,52.7747333333,14.612,15.3196666667,58.9427,16.9668,27.0846,16.3044
789.92,14.5442666667,50.4430666667,29.5485333333,52.2954,14.0379333333,14.7678666667,58.5845,16.464,26.4768,15.7215333333
790.23,14.3784,50.4333333333,29.5274666667,52.5104,13.8166,14.5394666667,59.0354333333,16.3944,26.3008666667,15.6892666666
790.54,13.9207333333,49.9823333333,29.0520666667,52.0784,13.5779333333,14.1966,58.6916,15.9857333334,25.7765333333,15.1802
790.85,13.6104666667,49.5751333333,28.9843333333,52.0200666667,13.5150666667,13.915,58.5503,15.7782666667,25.6760666667,14.9692666667
791.16,13.0883333333,49.0754,28.4372666667,51.5349333333,13.0188666667,13.5876,57.6906333333,15.3304,25.1364,14.8359333333
791.47,12.8358666667,48.2705333333,27.9962,50.7578666667,12.6362,13.045,56.7690333333,14.9372666667,24.7094,14.3467333333
791.78,12.6511333333,47.8700666667,27.8274,50.1825333333,12.0824666667,12.4236,56.6452333333,14.4941333333,24.3686666666,13.9255333334
792.08,12.6006,47.9525333333,27.5740666667,50.0438,11.3294666667,12.0378666667,56.9504666667,13.8476,24.2697333333,13.7457333333
792.39,12.7098,48.0461333333,27.6730666667,50.1818,11.3942,12.0668666667,57.0937333333,13.6866666667,24.4674,13.942
792.70,12.6853333334,47.6878666667,27.5062,49.9116666667,11.4924,12.0667333333,56.6322666667,13.1761333333,24.2561333333,13.7015333333
793.01,12.6652,47.9031333333,27.1403333333,50.1870666667,11.1891333333,12.0119333333,56.8687333333,12.9544666667,24.1135333333,13.5977333333
793.32,13.7505333333,48.3755333333,27.7894,50.8196,12.0567333333,12.9953333333,57.3124666667,13.6512666667,24.9974,14.3218666667
793.62,14.7616,48.7504,28.183,51.0931333333,12.8147333333,13.6855333333,57.0579666667,14.3359333333,25.576,14.9426
793.93,14.7150666666,49.0788,28.4100666667,51.684,12.6151333333,13.1948,57.3972,14.2744666667,25.8098,14.7302
794.24,14.1612,48.4495333334,27.9401333333,50.9674666667,11.9274666667,12.8042666667,56.7474666667,13.8673333333,25.3930666667,14.078
794.55,14.8272,48.8904666667,28.7116,51.3754,12.7436,13.3816,57.2490666667,14.9141333333,26.2655333333,14.5275333333
794.86,15.2438,49.3546666667,28.9753333333,51.9894666667,13.2134,14.0389333333,57.6338,15.2821333333,26.6908,14.9796
795.16,15.7506,49.7355333333,29.4758666667,52.507,14.2304,14.816,57.8919333333,16.0103333333,26.9735333333,15.4488
795.47,16.1107333334,49.9602,29.9366,53.094,14.8298666667,15.2849333333,57.9873666667,16.5048666667,27.1921333333,15.7355333334
795.78,17.1211333333,50.3898666667,30.5696,53.6609333333,15.6309333333,16.1153333333,58.4128666666,17.4208,27.8200666667,16.5167333333
796.09,16.8911333333,49.8671333333,30.348,53.1364666667,15.2747333333,15.8058666667,58.0975,17.468,27.6007333333,16.3004
796.40,17.4858,50.2065333333,30.9145333334,53.5013333333,15.8158,16.1652666667,58.5568333333,18.2073333333,28.2006,16.6871333333
796.70,17.7702,50.6071333333,31.1713333333,53.6628,16.2671333333,16.2896666667,58.7633666667,18.709,28.4539333333,16.9849333333
797.01,16.6438666667,49.8276666667,30.4126,53.1384,15.5284,15.347,58.2268333333,18.1134666667,27.6144666667,16.0634
797.32,17.1512666667,49.8071333334,30.7402666667,53.0012666667,16.0832666667,16.0296666667,58.1808666667,18.7573333333,27.8914666667,16.6262666667
797.63,18.1773333333,50.2805333333,31.2772666667,53.5847333333,16.7452,16.7092666667,58.5679333333,19.3041333333,28.5297333333,17.5308666667
797.93,18.2305333333,50.4664,31.1478,53.7357333333,16.5432,16.7534666667,59.0786666667,19.0306666667,28.3538,17.7642666667
798.24,18.0912,50.7929333333,31.2608666667,53.8946666667,16.5474,16.4911333333,59.5415666667,18.8864666667,28.3228666667,17.8573333333
798.55,17.9592666667,51.0086,31.4298666667,54.0104,16.7614,16.5104,59.6402666666,18.8116,28.4375333333,18.1582
798.85,17.6257333333,50.698,31.2440666667,53.6466,16.8612666667,16.3152666667,59.2902666667,18.813,28.1102,18.2858
799.16,17.4684666667,50.6114666667,31.1730666667,53.3714,17.0734666667,16.5262666667,58.8126666666,18.6914666667,28.0513333333,18.3486666666
799.47,18.3526666667,51.5652,31.8888,54.3575333334,17.8938,17.5603333333,59.4856,19.3576,28.9372,19.367
799.78,17.9386666667,51.194,31.345,54.2933333333,17.7339333333,17.2417333333,58.9595666667,18.9862666667,28.655,19.4298666667
800.08,18.1622,51.5644,31.7517333333,54.5848666667,18.0242,17.5905333333,59.1969,19.256,29.022,19.8177333333
800.39,18.2532666667,51.4384,31.7642,54.1278666667,17.9966,17.6461333333,58.7837,19.1462666667,28.9268,19.8224
800.70,18.0772666667,51.5362666667,31.8172666667,54.2720666667,17.8113333333,17.5804,58.8304333333,18.6897333333,28.9909333333,19.8444
801.00,17.3056666667,51.319,31.4416666666,53.9007333333,17.5255333333,17.137,58.7474333333,18.2822,28.364,19.4222
801.31,16.9451333333,50.7789333333,30.9374,52.9858,17.0880666667,16.5363333333,57.7930333333,17.7112666667,27.9183333333,18.7892666667
801.62,17.4884,51.3643333333,31.4366666667,53.7416,17.2765333334,17.0024666667,58.1318666667,18.367,28.4238,19.2248
801.92,17.7831333333,51.4614666667,31.4038,54.1124,16.8576,16.9883333333,58.2980333333,18.2534666667,28.5908666667,19.3201333333
802.23,17.9008666667,51.8340666667,31.5556,54.6933333333,16.5836666667,16.9264666667,58.9826666667,18.0455333333,28.7766,19.2504
802.54,17.1715333333,51.4658,30.9554,54.0498666667,15.5156,15.9772,58.4255666667,17.0847333333,27.9043333333,18.4692
802.84,16.686,51.5827333333,30.8560666667,54.0655333333,15.172,15.4033333333,58.9127333333,16.8290666667,27.564,18.0623333333
803.15,16.2191333333,51.7598,31.0258,53.8949333333,14.8012,15.4073333333,59.1715666667,16.6195333333,27.3116,17.8259333333
803.46,15.8135333333,51.5198,30.5479333333,54.1977333333,14.3446666667,15.0452,59.4378,16.2428666667,27.1186666667,17.5763333333
803.76,16.4723333333,52.9154666667,31.4766666667,55.5380666667,15.0332666667,15.7178666667,61.3955,16.9190666667,28.0360666667,18.4858
804.07,16.2866666667,52.5733333333,30.9268666667,54.9106666667,15.0949333333,15.5326,60.5814666667,16.9602,27.5994666667,17.9677333333
804.38,16.2666,52.2641333333,30.8975333333,54.5912666667,15.3002666667,15.6546666667,60.1944666667,17.1126666667,27.6787333333,17.8444666667
804.68,15.4902666667,51.5858666667,30.6401333333,54.2215333333,14.7404,15.2769333333,59.8270333333,16.8397333333,27.0876,17.5431333333
804.99,15.5669333333,50.6962666667,30.4689333333,53.3447333334,15.0158,15.4816666667,59.3008,16.8626,26.8314,17.4823333333
805.30,15.4050666667,50.6964,30.4908,53.396,15.0912,15.6049333333,59.3036333333,17.169,26.7808,17.4886
805.60,15.8388666666,50.453,30.5257333333,52.9586666667,15.604,16.1464666667,58.8337666667,17.8915333333,27.4384666667,17.6398
805.91,16.3812666667,50.1691333333,30.9559333334,53.0452,16.4199333333,16.9297333333,59.1493,18.7254,28.1407333334,18.0991333333
806.21,16.3224,50.0834,30.9388666667,52.6889333333,16.4276666667,17.1222,58.7137666667,18.6889333334,28.0110666667,17.8834666667
806.52,16.8184666667,50.3431333333,30.8376,52.7262,16.7566666666,17.2343333333,58.7972,18.7689333333,28.2686666667,17.9932
806.83,17.3073333333,50.7993333333,31.2188666667,53.0555333333,17.2279333333,17.6078,59.3736666667,19.0192666667,28.4524,18.2369333333
807.13,17.5624,50.7086,31.2926,53.4240666666,17.6133333333,18.2368666667,59.2546,19.008,28.7302666667,18.1122666667
807.44,18.502,51.7266666667,32.0296666667,54.2825333333,18.3076666667,19.2680666667,60.5088666667,19.9602,29.7826666667,19.2453333333
807.74,18.9148666667,52.2716666667,32.5093333334,55.0159333333,18.5204666667,19.559,61.1197666667,20.377,30.5018666667,19.768
808.05,20.112,53.2862,33.3981333333,56.2098,19.4223333334,20.4067333333,62.2722333333,21.1907333333,31.388,20.4596666666
808.35,19.7460666667,53.6842666667,33.3816666667,56.4731333333,19.0864,20.4355333333,62.6920333333,21.21,31.4942666667,20.5444666667
808.66,19.2638666666,53.1555333333,32.8123333333,55.9276,18.7486666667,19.9998,62.0976666666,20.7726,31.2666666667,19.9446
808.97,18.327,52.9748666667,32.3082,55.9496,18.2452666667,19.4025333333,62.0786,20.0693333333,30.5597333333,19.4904666667
809.27,18.2066,53.6583333333,32.5666666667,56.7836666667,18.3300666667,18.9409333334,62.7030333333,20.1558666667,30.4612666667,19.3176666667
809.58,19.4907333333,53.9588666667,33.4430666666,57.2792,19.4262666667,19.7549333333,63.2819,21.3281333333,31.5279333333,20.3740666667
809.88,19.8302,54.0187333333,33.8492666667,57.6623333333,19.6475333333,19.7519333333,63.33,21.5214666667,31.8707333333,20.5551333333
810.19,19.8535333333,54.1184,34.0718,57.9307333333,19.5806666667,19.6473333333,63.4031666667,21.3572666667,31.8631333333,20.3725333333
810.49,20.1612666666,54.3021333333,34.2079333333,58.0422666667,19.6906,19.5762,63.4611,21.5808666667,31.7591333333,21.1638
810.80,20.3291333333,54.3484666667,34.3484,58.4842,19.7256,19.4377333333,64.0056333334,21.2346666667,31.6461333334,21.2071333333
811.10,20.1176666666,53.6171333333,33.9355333333,57.6947333333,19.4183333333,18.8784666666,63.2190666667,20.4292666667,30.6056666667,20.5469333333
811.41,19.7994,53.5269333333,33.9558,57.1298666667,19.5297333333,18.8036666667,62.5069,20.2973333333,30.3596,20.3804
811.71,20.0345333333,53.4855333333,34.1494,57.0954,19.6402666667,18.6099333333,61.8084333333,19.9653333333,30.2419333333,20.1730666667
812.02,20.8038666667,53.9501333333,34.8370666667,57.0132,20.2426,18.8912666667,62.2004,20.5404,30.6028,20.7414666667
812.32,21.0560666667,54.2556,35.3184666667,56.9587333333,20.1196666667,18.9932,62.3089333333,20.4365333333,30.7426666667,20.5562
812.63,21.0262,54.6465333333,35.1920666667,57.2946,19.921,19.3900666667,63.0034,20.3301333333,31.1016,20.9472666667
812.93,19.2626,54.0260666667,33.7802666667,56.7299333333,18.4581333333,17.9069333333,62.8603,18.4806,29.8398,19.7690666667
813.24,19.0606,54.5378666667,33.9925333333,57.644,18.5228,18.2954666667,63.6894666667,18.7198,29.9998666667,19.697
813.54,18.3034,54.0990666667,33.3708,56.4339333333,17.913,18.1156,62.6989,18.2958,29.3468666667,19.2491333333
813.85,18.1934,53.9753333333,33.3258666667,55.7297333333,17.835,18.1336666667,62.2694666667,18.6562,29.317,18.7308
814.15,16.6438666667,52.9166,32.4014666667,55.0076,16.6818,17.0454,61.2310333333,17.4772,28.4242666667,17.3939333334
814.46,15.5887333333,53.1192666667,31.4907333333,55.153,15.7949333333,16.6056666667,61.4564333333,17.0948666667,28.0045333333,16.9113333333
814.76,15.7590666667,52.9367333333,31.4876,55.4080666667,15.614,16.6665333333,61.4644666667,17.0098666667,28.1540666667,17.0633333333
815.07,16.2705333333,52.6756666667,31.435,55.0971333333,16.2705333333,16.9730666666,61.1023,17.4589333333,28.7368666667,18.0046
815.37,15.8306,52.3209333333,30.8810666667,55.0655333333,15.9355333333,16.7604666667,60.9185666667,17.0004666667,28.189,17.7278
815.68,16.2254666667,52.6064666667,31.0864666667,54.9722,16.1884,17.0189333333,60.938,17.4416666667,28.1424,18.0275333333
815.98,16.1476666667,52.5585333333,31.1183333333,54.7150666667,16.2719333333,17.0322666666,60.4349666667,17.4926666667,27.9604666667,17.7485333333
816.29,16.8998666667,52.9459333333,31.9195333333,55.3714,16.7778,17.6750666667,60.3875666667,18.6653333333,28.3100666667,18.4356666667
816.59,16.9594666667,53.023,32.5362666667,55.2734,17.0652,17.9328,60.1163,18.7866,28.5148666667,18.7936666667
816.89,16.7904666667,52.2336666667,32.1855333333,54.818,16.9071333333,17.3746666667,59.0549666667,18.6529333333,28.6599333334,18.6186
817.20,16.6767333333,51.6853333333,31.9352666667,54.9003333334,16.8254,17.0754,59.0072666667,18.3924666667,28.4362666667,18.5950666667
817.50,16.6960666667,51.275,31.7404,54.6639333333,16.7224666667,16.742,58.5776,18.276,27.6894,18.3548
817.81,17.3792,51.5840666667,32.8435333333,55.2099333333,17.4490666667,17.2773333333,58.8071333333,18.8296666666,28.2061333333,18.9822
818.11,17.1234666667,51.3339333333,32.1866666667,54.6888666667,17.0680666667,17.0435333333,59.0832,18.4848666667,27.7400666666,18.7425333333
818.41,16.3351333333,51.3203333333,31.7466666667,54.3872,16.5303333333,16.5068,59.4849333333,18.0936,27.3711333333,17.8686
818.72,16.4324,50.9069333333,31.5136666667,54.2100666666,16.5978,16.5370666667,58.8750333333,18.092,27.4718,17.9708
819.02,16.5368,50.3386,31.2146666667,54.357,16.6285333333,16.6082,58.3779666667,18.0848666667,27.6138666667,18.1103333333
819.33,16.7011333333,50.3334,31.4102,54.4329333333,16.3974666667,16.6186,58.6243,18.2148,27.8444666667,18.2056
819.63,16.6726,50.2854,31.2228,54.263,16.2258,16.7246666667,58.5358333333,17.9292666667,27.8754,18.0052
819.93,16.8173333333,50.4054666667,30.9345333333,54.0871333333,16.2948,16.8978,58.4571666667,18.0167333333,27.8560666667,18.1809333333
820.24,16.8088666667,50.4153333334,30.9280666666,53.9896666667,16.2794,16.9215333333,58.5422333333,18.2144,27.8327333333,18.0706666667
820.54,17.0361333333,50.7878,31.2844666667,54.2959333333,16.4872666667,17.1693333333,58.7011,18.3886,28.1853333333,18.2602666667
820.85,17.1422666666,51.0926666667,31.4248666667,54.6513333333,16.5599333333,17.3287333333,58.9495,18.647,28.5876666667,18.2574666667
821.15,17.3824,51.2820666667,31.3942666667,54.6616,16.6917333333,17.6159333333,59.0519333333,18.7981333333,28.7517333333,18.3155333333
821.45,17.7237333333,51.7072,31.7692666667,55.1612,17.0211333333,17.9350666667,59.1902666667,19.1368,29.1925333333,18.544
821.76,17.8962,51.6688,31.8631333333,55.1429333333,17.1740666667,18.0571333333,59.0735,19.2244666667,29.1837333333,18.6096
822.06,18.0308666667,52.0051333333,32.0582666667,55.4508,17.2892666667,18.2364,59.3039333333,19.4012,29.3189333333,18.729
822.36,18.0335333333,52.2152,32.1262,55.5066,17.2544,18.2064,59.4848333333,19.3519333333,29.365,18.6817333333
822.67,18.1191333333,52.2516,32.1635333333,55.5094666667,17.3763333333,18.3084666667,59.4315,19.4284,29.3722666667,18.7264666667
822.97,18.2884666667,52.4684666667,32.3336,55.6849333333,17.5506666667,18.4554,59.6125,19.5734,29.4898666667,18.8331333333
823.27,18.4018,52.5528,32.5078666666,55.8324666667,17.6607333333,18.554,59.6759,19.6614,29.6275333333,18.8318
823.58,18.5304666667,52.7528666667,32.63,56.0937333333,17.7419333333,18.6742666667,59.8508333334,19.6692666667,29.7202666667,18.9198666667
823.88,18.5482666667,52.7343333333,32.5452,56.0399333333,17.6040666667,18.5963333333,59.8566333333,19.6576666667,29.6779333334,18.8560666667
824.18,18.6125333333,52.7356666667,32.5418,55.9616666667,17.6371333333,18.6207333333,59.7948333333,19.6791333333,29.6074666667,18.9041333333
824.49,18.662,52.7558,32.6984666667,56.169,17.7885333333,18.583,59.8234666667,19.844,29.7408666667,18.9830666667
824.79,18.4269333333,52.5744666667,32.6001333334,55.9984666667,17.5694666667,18.3876,59.6411666667,19.7438,29.5112,18.8291333333
825.09,18.5599333333,53.0396666667,32.9274,56.4723333333,17.5431333333,18.5514,60.1791,19.9417333333,29.8035333333,18.9398
825.39,18.4598666667,52.6690666667,32.8528,56.0712,17.4574,18.4321333333,59.9932333333,19.7264,29.7885333333,18.7838
825.70,18.546,52.6984666667,33.0122666667,56.2438,17.686,18.5578666667,60.2527333333,19.9234666667,29.9292,18.8956
826.00,18.4325333333,52.6097333333,32.9888666667,56.2076666667,17.6300666667,18.3708,60.3813,19.8178666667,29.9273333333,18.7941333333
826.30,18.1842666667,52.3522,32.7918,56.1376666667,17.4590666667,18.1892666667,60.0185,19.8632666667,29.8360666667,18.7606
826.61,17.9547333333,52.2540666667,32.5056,56.0101333333,17.1144,17.9170666667,60.0087666667,19.7862,29.5848666667,18.5786
826.91,18.0409333333,52.2851333333,32.5896666667,56.1248666667,17.1551333333,17.9342,60.0367,19.8478666667,29.7654,18.6525333333
