wavelength,Back_AniSomm,Belly_AniSomm,Breast_AniSomm,Crissum_AniSomm,Crown_AniSomm,DorTail_AniSomm,Patch10_AniSomm,Patch11_AniSomm,Patch12_AniSomm,Rump_AniSomm,Throat_AniSomm,WingTip_AniSomm
204.98,53.2600000002,99.6703333334,34.4688666668,120.586,119.472493333,112.893666667,-388.498133333,-573.113533333,-376.043733333,85.7143333332,49.011,1.8316
205.36,57.930866666,105.632133334,35.9003666668,127.586133333,128.030586667,117.777733333,-403.448133334,-596.1686,-393.180266666,88.5057999994,52.6436666668,3.6015333334
205.74,53.2576666666,101.325766667,33.6363666668,126.363733333,121.606053333,110.757533334,-404.924133333,-592.954466666,-397.348466667,78.7120666672,47.6515333334,-0.1514
206.12,40.5833333326,92.375,15.6250000002,127.083333333,113.116666666,106.249999999,-456.499999999,-667.916666666,-455.916666667,66.9166666666,32.9999999998,-18.7499999998
206.50,41.8519333332,82.5554666664,17.7407333334,120.592533333,104.5628,101.555533334,-397.2592,-592.518533333,-401.481533334,62.3704666672,34.3704,-13.1852666668
206.87,40.9345333332,71.6824666666,18.8161666668,105.295933333,96.2367200002,90.5918666668,-329.158933334,-494.953266667,-330.218133333,57.944,32.8972666666,-6.9159333334
207.25,43.1313333332,67.1717666668,26.6918,94.8485333334,90.31312,83.2828666666,-255.505066667,-388.686866667,-254.646466667,58.3334000002,37.9292666668,4.0908666666
207.63,42.5603333336,66.3768,27.4395333334,95.4106666668,88.9275333334,82.4154666666,-239.227,-368.6472,-239.468533333,60.8694666668,39.0339333336,8.79233333346
208.01,42.56,66.8533333332,23.9733333334,102.24,94.4426666666,87.5733333334,-266.506666667,-410.133333333,-271.253333333,64.1600000002,37.7066666664,7.0933333334
208.39,41.9270666668,64.7656666666,22.6301666666,99.7916,93.1458800002,88.6978666666,-259.114466667,-401.666466667,-265.104066667,62.9688,34.948,9.3749333334
208.77,41.7284666666,62.5926333332,24.1483,95.3085333332,89.4024133334,89.284,-243.111066667,-380.0494,-247.703733333,61.2840666666,36.9875999998,14.1236666666
209.14,39.9524,62.2380999998,26.0952333332,88.9046666668,86.9143466668,87.619,-232.190466667,-365.619,-238.714266667,60.0476,38.7618666664,14.3809333332
209.52,39.8222,59.8888,26.9777666668,83.1111333334,83.4932933334,83.2890000001,-214.177866667,-341.866533333,-218.577666667,59.2889333332,38.9334000002,14.3555999999
209.90,46.0566666667,66.2962666665,33.6601333334,86.6666666666,88.5489866668,88.5838666667,-202.222266667,-329.3246,-205.2288,66.8407999998,47.1460666668,21.5686666665
210.28,52.3136666666,68.8234666668,41.2941666667,88.2744666668,91.2313733331,88.3138,-172.470666666,-285.568733334,-170.3922,71.4117333335,51.4901333332,31.4903333332
210.66,53.4097333334,69.6951666667,42.8571999999,85.9429333332,89.5772266665,84.9142666669,-168.6476,-274.2094,-164.038066667,69.7904666668,49.1047999998,33.5238000001
211.03,53.9094666665,74.0123333333,43.8064999998,87.9834666666,90.8642,87.7366666667,-185.144,-297.201666667,-182.592666667,71.2346000001,48.8888666668,33.3333333333
211.41,57.4192666667,85.2418000001,41.6129333334,100.914066667,101.7956,103.333533333,-255.376266667,-401.0752,-255.699066667,79.3010666666,50.2150666666,30.7526666667
211.79,54.3502666664,83.1637,35.6496333336,95.0846666666,101.016973333,101.073466667,-274.124333333,-430.903866667,-278.531066667,75.4237333334,42.8249333334,24.1242666666
212.17,56.5536,87.5987666666,38.2485333334,95.8192,101.7402,102.937933333,-271.864466667,-426.553733333,-276.214666667,76.9491333332,44.1808666666,25.5934
212.55,61.7109333334,94.1592333332,43.1563999998,102.654866667,108.354093333,107.4926,-281.120933333,-438.761,-285.663666667,82.0649333332,49.4394666666,29.7935333334
212.92,62.5369333334,93.9527999998,44.8082666666,102.890933333,109.758053333,105.073666666,-278.112066666,-437.1092,-285.486733333,81.062,50.9734666664,31.2684
213.30,72.6214,103.592133333,50.3559666668,115.080866667,123.080853333,114.627866667,-300.582466667,-476.116466667,-311.650400001,90.2265333334,55.9222666664,35.5340000002
213.68,76.07,112.2457,57.0877000002,120.000133333,132.95432,122.315733333,-329.052733333,-514.877266667,-342.385866667,98.4561333334,60.1404666664,36.1403333334
214.06,79.5294666668,118.117633334,59.1765,124.941266667,144.172466666,130.196133334,-370.823466667,-575.764733333,-387.294066667,104.078466667,60.2352000002,36.7843333334
214.44,86.0714000006,147.023766666,64.4643,148.214399999,184.785693333,165.8332,-597.618999999,-901.071599999,-631.071466667,127.976133332,61.4285333328,20.8333333328
214.81,100.925866667,197.037033334,77.6851666672,196.111066666,264.222093333,236.296333332,-956.666733332,-1440.74073333,-1012.59246666,168.333333334,74.629666666,0.3703333334
215.19,91.3724,187.647099999,72.9412666674,188.431333334,267.882426666,236.862800001,-1022.74506667,-1524.31366667,-1067.0588,163.921533334,70.7841999994,-13.333333334
215.57,71.9999999994,139.185133335,60.7407666674,145.481533333,208.325840001,172.000000001,-769.333333334,-1141.18513333,-793.629533333,125.036933333,58.6668,-5.6295333326
215.95,75.817133334,128.758166666,60.5882333328,139.607866667,187.764719999,162.091600001,-675.5556,-993.202599999,-692.679800001,114.771266668,70.0654666668,8.627466666
216.32,64.761866666,102.592533333,51.8518666674,115.026533333,152.952333333,134.920466666,-545.185266667,-804.550200001,-555.449799999,95.449733334,62.0106000006,10.8994000006
216.70,60.808200002,97.373733334,48.2828,107.171866667,142.242466668,128.080800001,-522.222199999,-772.3232,-535.2526,87.7777333334,52.7271999992,5.0504666668
217.08,59.3034,99.1044999992,45.9204666662,104.676733334,140.05972,125.572133333,-514.825866667,-764.477666667,-529.751333334,86.7661999988,49.7510666674,5.1742000006
217.46,42.7660000002,75.1772333334,30.8510666666,73.4043333334,100.269626667,90.4966,-370.283666667,-544.8228,-376.382933333,60.7801333332,35.0354666668,5.3900666666
217.83,37.9928666666,69.9283333334,21.6846333334,67.6704,94.3369333336,87.957,-372.3298,-551.326066666,-381.290266667,54.7669999998,30.8243333334,2.7958
218.21,45.256466667,72.0513666666,27.0832000002,69.7435999998,95.5256399998,90.9617333332,-321.794866667,-483.333333334,-329.743533333,58.2051333332,39.4231333336,13.6538666664
218.59,48.9075999998,72.8292,28.6554666666,69.2996,90.2408000002,90.4762,-269.3558,-416.526533333,-279.719933333,58.7114666666,44.5377333334,22.1848
218.97,51.6923333334,73.7436999998,31.8972666666,68.4103333332,87.4358533332,90.9743333334,-241.589666667,-372.974466667,-250.564133333,62.0513333334,47.5384666666,28.2563333334
219.34,52.6851999999,70.9260333333,32.2220999998,68.8426,85.0834266666,88.3333333334,-212.638933333,-333.5184,-222.175933333,62.5463333334,48.2871333334,32.9629333334
219.72,50.7337333333,67.7568999999,33.9202999998,65.3250000002,81.2494266667,83.7736666667,-187.5472,-301.257866667,-197.9038,60.6288666665,46.8762666666,34.4655333335
220.10,50.7538666665,67.4403999999,36.3889,63.5318666666,82.2381599999,80.2382666669,-175.2382,-282.023866667,-183.809533333,60.7538666666,45.6744,35.6349999999
220.47,51.9131999999,68.8166000001,36.2524000002,64.1814666666,85.6804133334,80.8283999998,-172.307533334,-278.067,-181.262333333,63.1952666666,45.1282666668,35.8974000001
220.85,51.4403333334,69.5883666667,33.6832333334,66.9136666666,87.2265066668,81.1934666667,-181.3992,-292.016533333,-190.5762,64.2797999999,47.0370000002,36.0494666667
221.23,49.5359333333,68.4809333333,32.1097000002,65.9072666666,86.7932133333,78.7764666666,-191.1816,-301.139266667,-198.185733333,63.2487999999,44.1351333334,34.4725333335
221.61,50.9933999999,70.9491,33.6424,72.6709333334,91.4259599998,83.7526666667,-199.514466667,-315.761666667,-207.902933333,67.6820666669,45.7837333332,37.7041333335
221.98,50.5555333334,67.4786333333,32.2009,73.2479333334,90.1026399999,81.4104,-194.4446,-308.760666667,-202.606866667,66.4958,45.0854666666,37.8205333333
222.36,47.6444666667,67.0889666667,28.0445333334,73.3778666666,88.6576266667,78.4445333334,-208.533266667,-328.222266667,-215.111133333,66.6222000002,43.6443333332,34.7555999999
222.74,47.5736000001,68.9569333333,29.3197666666,77.2336666666,92.6076933333,79.5464666668,-213.9682,-336.916133333,-220.3174,69.7053999999,44.4899333332,35.6461999999
223.11,43.3096666666,66.4775333333,25.5082333332,77.9197333334,91.8958,77.2104666666,-225.673666667,-356.406666667,-233.427933333,70.1655999998,42.9786666666,30.9220000001
223.49,45.6059999998,73.0556666666,29.6212,81.7678666668,97.7577066667,83.1817333334,-241.01,-382.626333333,-247.878866667,74.4949333334,46.6667333332,30.9595333333
223.87,47.1626,79.3939333332,28.0442,86.2812,103.790706667,87.8788,-267.988933333,-422.424266667,-273.994466667,78.292,46.6665999998,28.0991333334
224.24,52.1817333332,85.6060333334,29.9394000002,95.7574666666,110.351493333,98.4847333334,-294.909066667,-469.333199999,-303.454533333,84.4846666668,49.6969333334,28.303066667
224.62,59.8180666666,92.9697333334,39.8180333334,103.818133333,117.927306667,108.1818,-287.818133333,-464.727333333,-296.363533334,89.5755999998,61.0908666666,37.2728666668
225.00,62.2856666666,95.4604,40.9840666666,102.412866667,121.777813333,110.920666667,-306.476133333,-489.777866667,-314.6032,89.7778666666,62.6665999998,34.2857333334
225.38,71.8212666668,105.189166667,44.1925333334,113.195933333,133.89692,124.811,-330.103066666,-529.415800001,-340.1374,97.3195333332,74.2269333334,34.5704
225.75,88.9155999992,124.216933333,56.184833334,129.879466667,158.216853333,149.959866667,-380.080466667,-615.823333333,-395.421733333,116.787133335,94.217,38.8754666664
226.13,120.000066667,168.333333334,73.8506666666,181.149533333,215.126386667,206.436733334,-557.356266666,-895.172466667,-579.195399999,154.368000001,124.712599999,39.9998666666
226.51,128.421000001,172.924133333,80.7602000006,190.760133333,225.988319999,217.8948,-566.081799999,-906.900466666,-595.087733334,158.011733334,123.625800001,41.4034
226.88,217.777933334,273.666666667,107.444599999,322.6666,396.711133333,370.666666668,-1121.99993333,-1745.33333333,-1158.88893333,252.000066667,203.111199999,38.666666666
227.26,654.999999999,753.055633332,350.555599998,884.999933332,1085.11109333,997.222199998,-2761.66653333,-4288.33326666,-2841.11113333,688.888866666,580.555533334,196.666800002
227.64,-362.222200001,-420.634833331,-179.047566667,-503.492066668,-610.793733335,-538.4128,1614.6032,2456.82533333,1655.87306667,-379.6824,-322.222266665,-97.4602000006
228.01,-136.257333335,-150.409466668,-64.8537666668,-186.432599999,-224.140253333,-194.386000001,599.415199999,902.105266667,618.479466667,-137.894733333,-119.648999999,-36.6082
228.39,-86.1051333332,-96.9124333334,-42.9474333334,-117.052666667,-141.164933333,-117.894733334,354.807066667,533.964999999,368.842199999,-91.2280666668,-78.9472666668,-26.7367333334
228.76,-55.8585333334,-64.8485333332,-25.0,-76.4646666666,-95.7475333334,-76.3132000002,260.9596,390.5556,274.3434,-61.7677333332,-49.1416000002,-12.0202666666
229.14,-52.1795333334,-59.2948333333,-26.3675,-70.6838,-86.6496400001,-70.4700000002,214.145333333,326.324866667,226.6666,-59.2308000001,-47.6067333332,-16.282
229.52,-48.0370666667,-53.1850666666,-27.0369666668,-65.2592666668,-78.7111199999,-63.6296666666,183.2222,280.925933333,195.592533333,-54.1110000001,-41.8148,-17.7036666666
229.89,-41.6339999999,-47.4018333334,-23.6601333333,-58.8890666666,-68.7777733335,-53.8562000001,163.823466667,248.856133333,176.437866667,-46.3398666667,-34.2156666667,-15.2287333334
230.27,-50.4187999999,-57.1020666668,-31.7922666665,-66.5326,-78.1775733333,-62.3786000001,162.043533333,248.241266667,174.941333333,-54.5394000001,-40.4354666665,-24.0872
230.65,-40.6813999999,-47.1703666667,-24.6369333334,-53.5110666668,-64.76452,-51.2295999999,146.1038,222.726,157.2148,-44.0296,-31.0518666667,-17.6591333333
231.02,-40.9822000001,-50.6398,-28.8540999999,-54.5536666668,-64.9463466668,-53.3631333333,145.863133333,223.065466667,157.4702,-45.4465333332,-30.9523333335,-19.4642666669
231.40,-34.2735999999,-45.4843666667,-23.3333333331,-48.3474666666,-58.1822266667,-47.6636666665,142.364666667,217.9772,154.444533333,-38.8034,-25.8974666668,-14.8432666668
231.78,-35.6364,-48.0605,-24.6515666665,-49.7575333332,-62.0424133332,-51.9697333332,150.212,231.091,165.363666667,-41.7272666666,-27.1212,-16.4848666668
232.15,-37.2888000002,-49.9683000002,-27.1131333333,-51.8341333332,-65.4098933334,-55.2153333333,156.842133333,242.264733333,173.492866667,-45.1675333334,-28.8995333334,-16.4273333331
232.53,-44.9259333334,-60.2407333333,-33.8148,-61.6667333332,-76.84436,-67.5926000001,178.740666667,280.444333333,198.7778,-55.1481333334,-35.2963333332,-20.9258666665
232.90,-50.1587333332,-65.7538666667,-36.6667000002,-68.9682,-82.5953200001,-74.4839999999,190.634933333,299.008,211.031866667,-60.3570666667,-39.8017333332,-23.7698000001
233.28,-49.8989999999,-65.9595999998,-37.0302666665,-70.505,-84.3878933333,-74.9494000001,196.404066667,307.515066667,217.9798,-61.6565333335,-39.3534666668,-21.4948666668
233.66,-43.6471333334,-60.4902,-33.4706000001,-64.4313333332,-77.3253866665,-68.9803999999,193.5294,299.764666667,213.098133333,-57.3725999999,-36.7842666666,-16.7057333333
234.03,-46.2698666668,-65.0397333333,-37.2418999999,-69.0080666666,-82.2936666666,-74.1269999998,191.230266667,298.373,208.6112,-62.9363333333,-43.3729333336,-20.9524666667
234.41,-41.1611333334,-59.4007333333,-34.6440999999,-63.5954666666,-75.9551466666,-67.9026,180.6742,282.022533333,196.367066667,-58.7640666668,-41.1235333334,-17.6029999999
234.78,-52.069,-70.4789666666,-47.4712666666,-76.7816666666,-87.8391066666,-79.8850666667,174.674333333,279.348733333,190.957933333,-71.5325333336,-53.908,-27.1264000002
235.16,-55.7406666667,-71.6296666667,-50.1295333332,-80.0002,-90.7407733333,-82.0001333333,163.222133333,265.407466667,181.3334,-74.963,-58.4444666669,-29.9258666668
235.54,-50.9453333334,-64.0795999999,-44.9585333335,-71.7746,-81.1474533331,-72.8358000001,146.600266667,237.3466,162.222266667,-68.4577999999,-52.6367333333,-25.8043333335
235.91,-45.0,-54.3601000001,-37.8273666667,-65.1785999998,-70.8929333333,-61.9346666667,133.2144,216.547733334,147.321333333,-59.0774666665,-45.2083999999,-18.8391999999
236.29,-38.7777999999,-48.2498999999,-31.5971999999,-59.8334,-63.6166800001,-54.7778000001,128.000133333,206.722333333,141.138933333,-51.7778000001,-38.361,-14.5277333333
236.66,-29.8271333333,-36.0246333332,-22.4691,-48.4691333334,-52.4049199999,-42.6913333333,120.543133333,189.037133333,130.839466667,-39.8026000003,-28.2962000001,-6.71599999994
237.04,-29.2084666667,-34.8562666666,-22.7937999999,-47.0503333334,-51.9279599999,-40.8153333335,118.297333333,183.956933333,127.8418,-38.9688666667,-26.4268666667,-5.1799333332
237.41,-29.3286666667,-35.5515333334,-22.7098333333,-46.5466666668,-51.0503066667,-41.2468666667,118.513133333,181.726533333,126.426866667,-38.9448666668,-25.5157333335,-5.53946666666
237.79,-27.4231333333,-34.0544333333,-20.4610333335,-43.1678000002,-49.1726666668,-38.9598666667,118.818,181.3238,126.5248,-36.9267333334,-22.6005333333,-4.6100666666
238.17,-20.3883333335,-25.4584333333,-13.5599333333,-33.1608,-40.02584,-30.4206666666,113.376533333,171.024933333,121.100333333,-29.1263333334,-14.9946,0.56086666686
238.54,-17.7778,-22.7881,-10.3806,-29.6708666666,-35.9671199999,-26.3991999999,111.1112,165.2676,118.806666667,-24.7531333331,-11.8518666664,1.72839999994
238.92,-9.93879999986,-13.6658333333,-1.63609999986,-19.6676666666,-24.7732800001,-15.8004666668,101.067266667,147.331533333,108.818866667,-15.1881333334,-4.0594,6.52673333334
239.29,-9.06859999994,-12.7450333331,0.00803333332,-17.3530666666,-21.8333600002,-13.6928666667,94.7712666667,138.039266667,103.006466667,-12.9411333333,-2.9738666666,6.6013333334
239.67,-7.55339999994,-11.2995999999,1.14666666674,-14.4799999999,-19.8226266667,-11.1315333332,89.7093999999,129.862333333,98.6086,-10.3364666666,-1.8196,6.95700000014
240.04,-6.42033333314,-10.4996666667,0.88979999992,-11.3756666667,-17.7192800001,-9.0211333332,81.2458666667,116.783,90.0067333333,-8.4600666666,-1.19106666674,5.88626666674
240.42,-7.77193333314,-11.2169666667,-0.94643333328,-10.5936666667,-16.7854133333,-9.37113333334,68.2657999999,98.3892666665,76.8018666666,-9.2064,-3.35106666654,3.5037333334
240.79,-8.07340000006,-11.8524000001,-2.40716666674,-10.3021333333,-15.45324,-8.98466666666,56.3645333333,81.8622666667,64.5568666667,-9.28186666668,-4.4576,1.73360000006
241.17,-6.5904666666,-10.3092,-1.80003333326,-8.886,-12.4661066667,-6.99706666668,48.6487333334,70.7836,56.7217333334,-7.41220000006,-3.5578,1.92293333332
241.54,-5.05093333336,-8.44246666668,-1.1936,-7.18313333332,-10.41328,-4.9928,42.6928666667,61.8705333333,50.8515999999,-5.89533333334,-2.69293333334,2.36533333334
241.92,-4.4466,-7.30603333332,-0.84383333334,-6.70553333334,-9.35022666668,-4.06366666666,38.4550666667,55.4430666666,46.4460000001,-5.18666666668,-2.44073333332,2.42133333332
242.29,-4.24393333336,-6.78986666664,-0.8476,-6.36,-8.77307999998,-3.28233333334,36.1828,51.6981999999,44.0336666667,-4.46646666668,-2.18826666668,2.32053333332
242.67,-4.1616,-6.77616666668,-1.15433333334,-6.167,-8.53802666666,-3.17886666666,33.5636,48.0652,41.4545333334,-4.67853333334,-2.38139999998,2.1062
243.05,-5.3422,-7.93576666666,-2.50766666668,-7.29833333334,-9.70686666666,-4.31693333332,31.8703333333,45.9794666667,39.6842,-5.84646666666,-3.67973333334,0.94206666666
243.42,-5.5022,-8.01516666668,-2.8973,-7.60906666666,-9.92786666666,-4.30006666666,31.1345333333,45.0202,38.7056666666,-6.19,-4.08346666666,0.74746666668
243.80,-5.53246666666,-8.0846,-3.3548,-8.5552,-9.90470666666,-4.60133333332,30.6688,44.0717333333,38.3413999999,-6.74146666666,-4.45153333334,0.56713333332
244.17,-5.15346666666,-7.4546,-2.9044,-8.6376,-9.28449333334,-4.32133333334,30.2964666667,43.1463333333,37.8628,-6.36513333334,-4.26933333334,1.0452
244.55,-4.24293333332,-6.532,-2.21036666668,-8.12513333332,-8.55076000002,-3.40446666668,30.3608666667,42.9064666667,37.9267999999,-5.3556,-3.57213333336,1.56513333334
244.92,-3.13160000002,-5.1739,-1.21803333334,-7.00713333332,-7.37562666666,-2.22219999998,30.2796,41.9839333333,37.7341333333,-4.0894,-2.51873333332,2.23199999998
245.30,-2.4782,-4.01566666666,-0.2604,-5.4994,-6.26983999998,-1.23906666668,28.9113333333,39.4432666667,36.4534,-3.07973333334,-1.65206666664,2.63073333332
245.67,-1.419,-2.51056666668,1.0814,-3.78833333334,-4.52729333332,0.1334,27.6571333333,36.8466,34.9948,-1.516,-0.29106666666,3.76400000002
246.05,-0.866466666666,-1.89806666666,1.36033333334,-2.91126666666,-3.56832,0.77826666666,26.0022666667,34.2107333333,33.4214,-0.89566666666,0.28993333334,4.39433333334
246.42,-0.783466666646,-1.8851,1.16683333334,-2.73233333332,-3.18557333334,0.7232,23.8942,31.2406666667,31.4481333333,-0.9644,0.16420000002,4.47013333332
246.79,-0.104266666654,-0.982366666666,1.83459999998,-1.92786666668,-2.17613333334,1.554,22.9028,29.5816666667,30.5471333333,-0.1686,0.9164,5.19226666667
247.17,1.05913333335,0.27886666666,2.86523333332,-0.681,-0.76214666668,2.69853333332,22.3932,28.3144666667,30.2227333333,1.07873333334,2.08213333334,6.28833333332
247.54,1.63506666667,0.9114,3.38753333334,0.07146666668,0.0446,3.34933333334,22.2196,27.5078666667,30.0370666667,1.83333333332,2.88626666666,6.88633333335
247.92,1.714,1.08566666668,3.57593333333,0.5262,0.25853333334,3.6144,21.816,26.9758,29.7036666667,2.08426666666,3.08813333334,7.0548
248.29,1.53773333334,0.734766666666,3.20063333333,0.36426666668,0.0298,3.2676,21.3961333333,26.4971333333,29.3044,1.84366666666,2.82246666666,6.59833333333
248.67,1.09486666665,0.37596666666,2.75419999999,0.09133333334,-0.35781333332,2.90906666668,21.1154666667,26.3314,29.1032,1.41766666666,2.45173333332,6.20153333332
249.04,0.885733333354,0.1054,2.45963333333,-0.17933333334,-0.72125333336,2.45426666668,21.376,26.8301333333,29.6849333333,1.12826666668,2.18533333334,6.10786666669
249.42,0.996999999994,0.087999999994,2.33913333333,-0.553,-0.95454666666,2.20353333334,22.2314666667,27.999,30.8280666667,1.10319999998,2.00246666664,6.23100000001
249.79,0.494066666666,-0.5079,1.68399999999,-1.37353333332,-1.69661333332,1.56746666666,23.0042666667,29.4770666667,31.9537333333,0.48506666666,1.44613333332,5.833
250.17,0.177266666654,-0.8416,1.54036666665,-1.66006666666,-2.08534666668,1.10893333332,24.2027333333,31.4534,33.3728,0.23293333334,1.20413333334,5.60033333334
250.54,-0.074666666686,-0.94753333334,1.53263333332,-1.80966666668,-2.46466666668,0.8676,25.8558666667,33.9377333333,35.1431333333,0.20266666666,1.36533333336,5.50406666668
250.92,-0.867266666674,-1.79023333334,0.77913333332,-2.71366666666,-3.50881333334,-0.02686666668,26.87,35.5172,36.3038666667,-0.66020000002,0.5642,4.73613333332
251.29,-1.57346666666,-2.6368,0.2314,-3.5444,-4.55241333334,-0.7498,27.9042666667,36.9186,37.3816,-1.5038,-0.25393333332,4.01553333332
251.66,-1.13453333334,-2.4199,0.70553333334,-3.3012,-4.56507999998,-0.6586,28.8336666667,38.2154666667,38.6446,-1.5338,-0.31860000002,3.96433333334
252.04,-1.40713333332,-2.58166666668,0.53020000002,-3.6424,-4.94324,-1.10886666666,29.428,39.1672,39.2943333333,-1.88473333336,-0.469,3.66853333334
252.41,-1.97393333334,-2.9632,0.34996666668,-4.10053333334,-5.39882666666,-1.51626666666,29.5872666667,39.7083333333,39.8654666667,-2.54826666666,-0.84340000002,3.37366666666
252.79,-1.8134,-3.1129,0.36733333332,-4.18719999998,-5.50889333334,-1.74473333334,30.3764,40.5556,40.8217333334,-2.67666666668,-0.52346666666,3.5078
253.16,-1.58466666666,-2.85283333334,1.08113333332,-3.77473333332,-5.32686666666,-1.37206666666,30.9402666666,41.2151333333,41.5477333333,-2.3978,0.06933333332,3.81153333332
253.54,-1.5248,-2.69403333334,1.17623333334,-3.60306666668,-5.20134666666,-1.36219999998,31.3062,41.8782,41.8549999999,-2.45933333334,0.3302,3.896
253.91,-2.05526666666,-3.17596666666,0.69146666664,-4.28693333332,-5.94952,-2.14606666668,31.4783333333,42.432,42.1363333333,-3.13793333334,-0.12873333334,3.07580000002
254.28,-2.60226666666,-3.8339,0.2726,-4.97146666666,-6.50909333334,-2.60713333336,32.1090666667,43.4944666667,43.1822666666,-3.6976,-0.42126666666,2.6964
254.66,-2.4826,-3.78316666666,0.5602,-5.19146666666,-6.61950666664,-2.7704,33.2562666667,45.0372,44.6671333333,-3.86533333332,-0.6012,2.89873333334
255.03,-2.17926666666,-3.56153333332,0.78356666666,-5.13153333332,-6.6398,-2.8878,34.7611333333,47.2732666666,46.6720000001,-3.78413333334,-0.55293333332,3.242
255.41,-3.15446666666,-4.9365,-0.53053333334,-6.69546666668,-8.32531999998,-4.65966666664,35.7440666667,49.6252000001,48.1660000001,-5.21920000002,-1.88006666668,2.13960000002
255.78,-4.95946666668,-7.01826666668,-2.59096666666,-8.93286666666,-10.4238,-6.68466666664,35.3230666667,50.1892000001,47.7246666667,-7.20766666666,-3.4506,0.46906666666
256.15,-5.15013333334,-7.43976666666,-2.72666666668,-9.093,-10.5418133333,-6.8868,34.8142,49.7590666667,47.1126,-7.36260000002,-3.79413333332,0.31513333334
256.53,-3.60893333334,-5.81403333334,-1.32146666666,-7.32586666666,-8.57410666668,-5.15486666668,34.7428,48.8376666666,46.7461333334,-5.45606666666,-2.29606666666,1.88106666666
256.90,-2.6112,-4.5056,-0.15703333334,-5.94973333334,-6.83933333336,-3.5898,33.1396666667,46.0910666667,45.0811333333,-4.14440000002,-1.5018,2.90433333332
257.28,-2.47793333334,-4.24623333334,-0.47186666666,-5.75140000002,-6.10504,-2.83253333332,30.6158,42.4203333333,42.2526,-3.78633333334,-1.67753333334,2.87553333334
257.65,-2.55386666665,-4.35843333334,-0.72376666666,-5.25326666668,-5.59565333332,-2.37446666666,27.5507333333,37.792,39.291,-3.59606666666,-1.85353333334,2.60093333332
258.02,-1.61193333334,-3.22006666668,0.12246666666,-3.72793333334,-3.98902666668,-0.9174,24.8537333333,33.2858,36.6628666667,-2.39759999998,-0.91013333336,3.50139999998
258.40,-0.266400000006,-1.5566,1.24543333334,-2.0632,-2.22736,0.82706666666,23.1412,29.9256,34.6157333333,-0.85813333332,0.36879999998,4.5044
258.77,0.026600000014,-1.1708,1.30456666667,-1.57706666666,-1.52262666666,1.39000000002,20.8232666667,26.2228666667,32.1198,-0.47313333336,0.58546666666,4.47206666667
259.15,0.104733333334,-0.891766666674,1.43833333333,-1.12206666668,-1.06845333334,1.86173333332,19.389,23.716,30.4636,-0.197400000014,0.8418,4.45546666667
259.52,0.551600000014,-0.16153333334,2.08463333333,-0.32533333332,-0.16346666666,2.66326666666,18.7525333333,22.3852,29.7112666667,0.517199999986,1.61386666666,5.01179999999
259.89,1.08446666668,0.549366666666,2.73863333334,0.40526666666,0.61697333334,3.36873333334,18.5868666667,21.8264666667,29.5534666667,1.25193333332,2.29600000002,5.61846666668
260.27,1.26020000001,0.703,2.75663333333,0.55419999998,0.80989333332,3.55099999998,18.3022,21.2543333333,29.3699333333,1.34013333333,2.43480000002,5.77420000001
260.64,1.11126666667,0.578699999994,2.50136666666,0.44366666666,0.66816000002,3.39253333334,18.0244,20.7400666667,29.1642666667,1.12626666665,2.27199999998,5.59199999999
261.01,1.39773333334,0.883866666674,2.81843333333,0.79133333334,0.98654666664,3.74706666666,18.2647333333,20.9152666667,29.4507333333,1.49313333335,2.5954,5.79513333332
261.39,1.58826666667,1.05496666665,3.06569999999,1.02813333332,1.18810666666,3.82333333334,18.558,21.2513333333,29.8085333333,1.6248,2.81453333334,5.97539999999
261.76,1.51953333333,1.04613333332,3.10863333333,0.9286,1.08116,3.7888,18.924,21.8159333333,30.2049333333,1.52940000002,2.73873333334,5.95653333333
262.13,1.43466666666,0.9884,3.1074,0.74893333334,0.86244,3.7426,19.69,22.8396,30.9326,1.47253333332,2.6414,5.98726666665
262.51,1.10033333335,0.56173333332,2.91283333334,0.26413333332,0.27830666666,3.15406666668,20.441,23.9812,31.7964666667,1.1302,2.15706666666,5.72940000002
262.88,1.068,0.38586666664,3.07016666666,0.05893333334,0.00096,3.0408,22.1976666667,26.4750666667,33.6988,1.16006666668,2.26646666666,5.87973333335
263.25,1.31166666666,0.40630000002,3.32053333334,-0.0258,-0.17274666666,2.82,24.0918,29.3328,35.8455333333,1.209,2.34953333332,6.10779999999
263.63,0.97353333334,-0.29086666666,2.98096666666,-0.57533333334,-0.91612000002,2.08940000002,25.6836,31.7338666667,37.5755333334,0.67639999998,1.71966666666,5.6236
264.00,0.6664,-0.92066666668,2.48163333332,-0.9994,-1.59035999998,1.43213333332,26.9244,33.5325333333,38.9971333334,0.01366666668,0.92740000002,5.32726666668
264.37,0.35159999998,-1.3903,2.2113,-1.3848,-2.05331999998,0.80106666666,27.8266666667,34.8958666667,39.9347333333,-0.25733333334,0.65973333334,4.854
264.75,0.02973333334,-1.91166666666,2.01376666666,-2.00073333332,-2.57686666666,0.31926666668,27.8954,35.4306,40.1745333333,-0.66800000002,0.27839999998,4.40246666668
265.12,-0.69186666666,-2.4547,1.25613333334,-2.9152,-3.35925333334,-0.6104,27.1993333333,34.8391333333,39.3119333333,-1.50206666666,-0.39953333334,3.59960000002
