wavelength,Back_TanVarf,Belly_TanVarf,Breast_TanVarf,Crissum_TanVarf,Crown_TanVarf,DorTail_TanVarf,Patch10_TanVarf,Patch11_TanVarf,Rump_TanVarf,Throat_TanVarf,WingTip_TanVarf
793.93,7.83155555556,33.7275555556,15.3314444444,27.6343333333,6.12011111111,9.74011111112,7.47311111111,7.33416666667,7.93011111112,19.2654444444,11.5052777778
794.24,7.78577777778,33.9501111111,15.357,27.7108888889,5.73011111111,9.529,7.72322222222,7.32555555556,8.00044444443,19.0667777778,11.4241666667
794.55,8.55855555556,34.2424444444,16.0066666667,27.756,6.33788888889,9.957,8.28744444444,7.62744444444,8.58455555554,19.2587777778,11.7098888889
794.86,9.21344444442,34.4153333333,16.6236666667,28.4646666667,6.878,10.5701111111,9.03311111111,8.11005555556,9.42800000001,19.5516666667,12.1456666667
795.16,9.0058888889,34.2331111111,16.3398888889,28.7835555555,6.82433333333,10.8394444445,8.70911111111,7.64805555556,9.22677777777,19.1916666667,12.1466111111
795.47,8.31633333333,33.8837777778,15.9213333333,27.7693333333,6.17377777778,10.1542222222,8.00288888889,7.11822222222,8.31633333335,18.3096666667,11.4500555556
795.78,8.28055555555,34.1276666667,16.1471111111,27.9341111111,6.25255555556,10.1986666667,8.15377777778,7.12288888889,8.07755555556,18.3524444444,11.6223333333
796.09,7.73933333333,34.0198888889,16.2504444444,28.0051111111,5.72277777778,9.63533333332,7.79922222222,6.50377777778,7.91944444444,18.0008888889,11.6387222222
796.40,7.64377777778,34.302,16.1607777778,28.1972222222,5.23133333333,9.52011111111,7.53155555555,6.35538888889,7.85988888889,17.7085555555,12.1661111111
796.70,8.24911111111,34.5438888889,16.2731111111,28.8197777778,5.93166666667,10.2031111111,7.85122222222,6.83538888889,8.07622222222,17.873,12.6935555556
797.01,8.43277777778,34.1046666667,16.3721111111,28.8696666667,6.23133333333,10.0274444444,7.566,6.46533333333,8.25077777777,17.7415555556,12.5888333333
797.32,9.55222222223,34.485,16.6536666667,29.4277777778,6.86766666667,10.8514444444,7.79433333333,6.96305555556,9.09333333334,18.2211111111,12.9515
797.63,9.48988888887,34.7695555555,16.8913333333,30.0292222222,7.19011111111,10.8028888889,7.38377777778,6.48066666667,8.94344444446,18.1514444444,12.8732222222
797.93,9.0538888889,34.4026666667,16.2861111111,29.7715555556,6.57944444444,9.89655555554,6.71566666667,5.85011111111,8.38322222221,18.0352222222,12.4613333333
798.24,8.47133333333,33.692,15.7558888889,28.9183333333,5.76711111111,9.14255555555,5.80388888889,5.24277777778,7.46877777778,17.2826666666,11.6767777778
798.55,8.45155555554,33.5095555555,15.7816666667,28.4125555556,5.75488888889,8.66466666667,5.82911111111,5.10155555556,7.26522222221,17.1995555556,11.0787222222
798.85,8.60944444443,33.7392222222,15.9161111111,28.9532222222,5.72088888889,8.87377777778,5.71122222222,5.17333333333,7.52377777778,17.3982222222,10.8891111111
799.16,9.17655555557,34.6482222222,16.7523333333,29.9027777778,6.83255555555,9.65322222222,6.55611111111,6.03194444444,8.45244444446,18.382,11.7258888889
799.47,9.15844444445,34.9494444444,16.5657777778,29.6968888889,6.70511111111,9.81233333333,6.36844444444,6.14716666667,8.22511111111,18.6822222222,11.3900555556
799.78,7.57477777778,33.9735555556,15.4452222222,28.6445555556,5.329,8.47133333333,5.19111111111,4.994,6.91488888889,18.0162222222,9.71738888889
800.08,7.37066666666,33.6026666667,15.2504444444,28.3163333333,4.48822222222,8.07888888889,4.32877777778,4.45844444444,6.47322222222,18.093,9.25599999999
800.39,7.36366666667,33.9276666667,15.181,27.9238888889,3.98922222222,8.14944444444,3.959,4.15533333333,5.98366666667,18.4144444444,9.14683333333
800.70,6.48222222222,33.2821111111,14.7977777778,27.5063333333,2.97988888889,7.47566666667,3.35877777778,3.59444444444,5.64266666667,18.1052222222,8.84288888889
801.00,6.96122222222,32.5768888889,14.9135555555,27.2513333333,2.98488888889,7.95288888889,3.85377777778,4.10933333333,6.06177777779,18.4807777778,8.94944444445
801.31,6.27744444444,32.4627777778,14.337,26.9533333333,2.77511111111,7.84433333333,3.36911111111,3.84005555555,5.95011111111,17.8494444444,8.80194444445
801.62,7.52666666667,33.8863333333,15.7092222222,28.3256666667,3.83,9.5751111111,4.60822222222,5.197,7.54733333333,18.8938888889,10.3380555555
801.92,6.10577777778,33.7458888889,14.5502222222,27.8307777778,2.688,9.037,3.58744444445,4.15344444444,6.75133333334,18.2432222222,9.89427777778
802.23,4.87244444444,33.0322222222,13.6604444445,27.1807777778,2.03277777778,8.00266666667,3.15155555556,3.2215,5.81911111111,17.4573333333,9.26638888889
802.54,4.12611111111,31.8062222222,13.2662222222,26.2398888889,1.13722222222,6.82255555556,1.852,2.42038888889,5.23055555556,16.3741111111,8.89627777778
802.84,3.76888888889,31.536,13.3332222222,26.1546666667,1.08933333333,6.35066666667,1.732,2.05883333333,5.21777777778,16.1983333333,9.19388888889
803.15,3.40288888889,30.7893333333,12.818,25.3856666667,0.663333333336,5.88177777778,1.20677777778,1.7775,4.066,15.623,9.00744444444
803.46,3.48655555556,31.1501111111,13.0877777778,25.296,1.46622222222,5.88677777778,1.77055555556,2.23194444445,4.20333333334,15.7597777778,9.73177777779
803.76,3.01622222222,30.5802222222,12.5917777778,25.4908888889,0.756888888887,5.02355555556,1.68911111111,2.10044444445,3.784,15.1036666666,9.41116666668
804.07,2.90544444445,29.7638888889,11.862,25.3237777778,0.990333333334,4.15711111111,1.95877777778,1.74138888889,3.156,14.7677777778,8.78783333334
804.38,2.33677777778,29.1996666667,11.0781111111,24.7243333333,0.264555555558,2.88788888889,1.32266666667,0.50161111111,2.01711111111,14.0541111111,8.2835
804.68,2.18444444445,28.7647777778,11.1887777778,24.2957777778,-0.809555555553,2.107,0.96488888889,0.305,1.22,14.0274444444,7.88955555556
804.99,0.338333333334,27.4337777778,9.498,22.6848888889,-2.14333333333,0.236888888887,-1.03766666667,-1.41561111111,-0.800777777777,13.2317777778,6.42405555556
805.30,0.566666666668,26.6444444445,9.16666666668,22.3777777778,-2.12222222222,-0.166666666667,-1.12222222222,-1.64444444444,-0.633333333335,13.2555555555,6.62777777778
805.60,2.66111111111,27.1641111111,10.3725555556,23.1998888889,-0.93411111111,1.49888888889,0.0433333333344,-0.32038888889,0.99922222222,14.3911111111,7.99383333333
805.91,2.81611111111,27.0356666667,9.86677777778,23.2373333333,-0.60022222222,1.65922222222,0.262000000001,-0.289388888889,0.905888888889,14.1998888889,7.34022222222
806.21,2.38655555555,26.9403333333,9.26111111112,22.9228888889,-0.284777777777,1.70755555556,0.186111111111,-0.31188888889,0.711555555558,13.5742222222,7.08816666667
806.52,3.72533333333,27.8751111111,10.4503333333,23.825,1.79766666667,3.32477777778,1.76511111111,0.926055555556,2.63166666667,14.6632222222,8.2955
806.83,2.49466666667,27.0138888889,9.73755555555,23.4421111111,0.912222222223,2.58277777778,1.02222222222,-0.6815,1.73644444445,13.6168888889,7.03905555556
807.13,2.23333333333,27.2935555556,10.1428888889,23.0804444445,1.40811111111,2.783,1.507,-0.89661111111,2.17811111111,13.8502222222,6.93088888889
807.44,2.46555555555,28.639,10.8296666667,23.5282222222,1.28333333333,3.15222222222,1.45211111111,-0.709444444447,2.57788888889,14.2181111111,7.15411111111
807.74,2.95177777778,29.7083333333,11.3804444444,23.6701111111,1.964,4.26488888889,2.31188888889,0.662222222221,3.26588888889,14.8932222222,7.80044444445
808.05,3.64277777778,30.547,11.6476666667,24.3121111111,3.07188888889,5.11588888889,2.98055555556,1.27327777778,3.84833333333,15.3476666667,8.07927777778
808.35,4.26111111111,30.7444444444,12.3024444445,24.685,3.34477777778,5.69311111111,4.06644444444,1.58094444445,4.54755555556,15.3378888889,8.3505
808.66,5.10077777778,31.4104444445,13.2757777778,24.974,3.94944444444,6.41344444445,4.53644444444,2.2165,4.66333333333,15.4404444444,8.54344444444
808.97,3.52611111111,30.6236666667,12.0577777778,23.8671111111,2.85155555556,5.36022222222,3.384,1.12427777778,3.30133333333,14.4362222222,7.28322222222
809.27,2.89644444444,29.6651111111,11.1111111111,23.0413333333,1.51944444444,4.74844444445,2.74211111111,0.5165,2.88455555556,13.7464444444,6.4875
809.58,2.27077777778,29.1802222222,10.8196666667,22.9021111111,0.242777777777,4.153,2.38033333333,-0.279333333333,2.283,13.637,6.01088888889
809.88,2.18755555556,29.1805555556,10.6043333333,23.1367777778,-0.71677777778,3.85622222222,1.97733333333,-0.710666666667,1.90344444444,13.5212222222,5.48138888889
810.19,2.65033333333,29.0655555556,10.489,23.4666666667,-1.13222222222,3.75755555556,2.15266666666,-0.149388888887,2.41366666667,13.637,5.792
810.49,2.655,28.4258888889,9.68922222222,23.0276666667,-1.68622222222,3.22144444445,1.23311111111,-0.33361111111,1.24588888889,12.6211111111,5.4675
810.80,2.75311111111,27.3208888889,10.0123333333,22.1975555555,-0.950555555553,3.58033333333,1.80255555556,0.2655,1.25911111111,12.1481111111,5.74072222222
811.10,3.36288888889,27.8517777778,11.111,23.4664444444,0.036888888889,4.45922222222,2.57466666667,0.9115,2.09411111111,12.8847777778,6.70744444445
811.41,3.51588888889,27.9553333333,11.6623333333,24.2313333333,0.661666666667,5.05944444445,3.06266666667,1.611,2.98911111111,13.2672222222,7.48505555555
811.71,3.271,27.94,11.2858888889,24.5318888889,0.599222222222,4.89377777778,3.07111111111,1.36055555555,2.68411111111,12.9587777778,7.21616666667
812.02,2.96311111111,28.4034444445,11.4048888889,24.9297777778,0.395777777776,4.81488888889,3.01411111111,1.48133333333,2.75877777778,12.3372222222,7.06888888889
812.32,2.11222222222,28.0597777778,11.3078888889,24.5967777778,-0.328,3.81755555555,2.34811111111,1.10194444444,1.70522222222,11.1767777778,6.09322222222
812.63,0.770444444443,27.4668888889,10.9353333333,24.074,-0.85166666667,2.87911111111,1.21644444444,0.1015,0.175666666666,10.5027777778,5.31238888889
812.93,1.34511111111,27.3607777778,11.2592222222,24.4416666667,-0.0807777777778,3.05344444444,1.06244444444,0.840833333333,0.228555555556,10.7346666667,5.59577777778
813.24,1.20044444444,26.7842222222,11.4313333333,25.1165555555,0.213333333331,2.601,1.56055555556,1.64066666667,0.733666666667,10.4707777778,6.12894444444
813.54,1.12155555556,27.0032222222,11.5384444444,24.9998888889,0.360555555557,2.84455555556,1.80266666667,2.07672222222,1.17544444445,10.6303333333,6.26355555556
813.85,0.550777777777,26.5081111111,11.2991111111,24.3584444444,-0.779222222223,2.01533333333,1.22277777778,1.41055555555,1.18222222222,10.3453333334,5.83083333333
814.15,-0.08288888889,27.0867777778,10.7657777778,24.6544444444,-1.52011111111,1.72755555556,0.151888888887,0.905222222221,0.898333333334,10.6412222222,5.34144444445
814.46,-0.811777777777,26.5462222222,9.79577777779,23.4676666667,-2.113,1.10555555555,-0.923666666667,0.09788888889,0.182000000002,10.0894444444,4.21927777778
814.76,-2.19322222222,25.8872222222,8.32599999999,22.4818888889,-3.72288888889,0.389666666667,-2.23655555556,-1.7675,-1.15444444444,8.86011111111,3.08088888889
815.07,-1.20433333333,26.5948888889,9.23311111112,23.2687777778,-2.75266666667,1.26155555555,-1.31911111111,-0.630944444443,-0.043111111111,9.86366666668,4.09322222222
815.37,-0.0995555555567,27.0673333334,9.80400000002,24.0693333333,-1.53444444445,2.45811111111,0.270111111111,0.376555555557,0.923666666667,12.0063333334,5.15761111111
815.68,1.985,28.3567777778,10.8492222222,25.448,0.413555555556,4.19088888889,2.01255555556,1.64044444444,2.77111111111,14.0612222222,7.575
815.98,4.52622222222,31.0976666667,13.0197777778,28.0708888889,2.563,6.40766666667,4.199,3.91261111111,4.98966666666,16.0735555556,10.1906666667
816.29,6.10855555556,32.254,14.1258888889,28.7255555555,3.94944444444,7.87255555556,5.68722222222,5.062,7.09577777777,17.2854444445,10.9136111111
816.59,4.78111111111,32.1751111111,12.9563333333,27.2456666667,2.84177777778,7.59611111111,4.44444444444,3.22561111111,6.04733333333,16.4175555556,9.4411111111
816.89,4.97377777778,32.2772222222,13.0366666667,27.2362222222,3.209,7.38055555556,4.41233333333,2.94155555555,5.70922222222,16.4864444444,9.41327777779
817.20,5.88622222222,33.6774444444,14.3517777778,28.8623333333,4.78833333333,8.99455555555,5.62177777778,4.60333333333,6.03166666667,17.4073333333,10.6812777778
817.50,6.057,33.4876666666,14.9692222222,29.3982222222,5.45266666667,9.22066666668,6.27577777778,5.25983333333,6.10844444444,17.5025555556,11.0725555556
817.81,6.60355555556,33.8511111111,15.4418888889,30.1262222222,5.97233333333,9.46966666666,7.0328888889,5.70694444444,6.31322222222,17.7272222222,11.3195555556
818.11,7.41522222222,34.015,16.314,30.3792222222,7.04444444444,9.40077777779,7.58266666667,6.4825,6.48244444444,18.1317777778,11.7030555556
818.41,7.20277777778,33.8672222222,15.7804444444,29.5615555556,6.62344444445,9.05477777778,7.25977777778,6.41311111111,6.45288888889,18.223,11.4631666667
818.72,7.10077777778,33.9534444444,16.1052222222,29.473,6.66233333334,8.98288888888,6.88688888889,6.66761111111,6.59833333333,18.1583333334,11.6511666667
819.02,6.86777777778,34.0372222222,16.521,29.4822222222,6.44533333333,8.65766666667,7.03866666666,7.04861111111,6.898,18.3912222222,11.3475
819.33,6.33,33.3963333333,15.6672222222,28.5072222222,5.67255555555,7.91455555557,6.71711111111,6.64055555556,6.393,17.7021111111,10.6473888889
819.63,6.92655555555,34.0624444444,16.0326666667,28.7208888889,5.817,8.05988888889,7.34677777778,6.79188888889,6.54622222222,17.9028888889,11.2378333333
819.93,8.416,35.1543333333,17.0572222222,29.8305555556,6.95277777778,9.16433333332,8.76044444443,7.65461111111,7.64133333333,19.0436666667,12.9154444444
820.24,9.89688888888,36.6562222222,18.3805555555,31.2137777778,8.30155555555,10.5591111111,10.2225555555,8.71833333333,9.3448888889,20.4726666667,14.3236666667
820.54,10.813,37.0981111111,18.6727777778,31.5495555556,9.05666666667,11.212,11.0101111111,9.16677777778,10.2765555555,21.2775555555,15.2106111111
820.85,11.7052222222,37.8354444444,19.1424444444,32.0318888889,9.6338888889,11.971,11.7637777778,9.76277777778,11.1933333333,21.9837777778,15.9143888889
821.15,12.0886666667,38.4017777778,19.5143333333,32.7167777778,9.94955555557,12.3203333333,12.1024444445,10.0585,11.7922222222,22.4707777778,16.498
821.45,12.5251111111,38.7212222222,19.8347777778,32.9617777778,10.2137777778,12.7427777778,12.6372222222,10.4690555556,12.2412222222,22.8597777778,16.9204444444
821.76,12.7515555556,38.7994444444,20.0643333333,33.036,10.5194444445,13.0185555556,12.9414444444,10.5975,12.4486666667,22.9404444444,17.1277222222
822.06,12.9958888889,38.8491111111,20.2373333334,33.0741111111,10.6565555556,13.1217777778,13.1036666667,10.7285,12.5465555555,22.9745555556,17.2688333333
822.36,13.2115555556,38.9925555555,20.3341111111,33.1427777778,10.9083333333,13.3508888889,13.263,10.8912222222,12.645,23.1185555556,17.3469444444
822.67,13.5376666667,39.3976666667,20.6907777778,33.5154444444,11.2261111111,13.5831111111,13.552,11.0872777778,12.9155555556,23.5025555555,17.6035555555
822.97,13.646,39.4656666666,20.8312222222,33.6595555556,11.3293333333,13.7516666667,13.73,11.2142222222,13.0874444445,23.7188888889,17.7255555555
823.27,13.7456666667,39.4963333333,20.8615555555,33.7035555556,11.3627777778,13.7384444444,13.6865555556,11.3371111111,13.0887777778,23.8271111111,17.7357777778
823.58,13.5585555555,39.1326666667,20.523,33.4115555555,11.0432222222,13.4958888889,13.3733333333,11.0967222222,12.7193333333,23.4914444444,17.4432777778
823.88,13.5547777778,39.3096666667,20.6993333333,33.4825555556,11.0011111111,13.4391111111,13.3744444445,11.1321111111,12.7551111111,23.4467777778,17.2577777778
824.18,13.1188888889,38.9843333333,20.3035555556,33.164,10.5753333333,12.9217777778,12.922,10.7062222222,12.1765555555,22.9951111111,16.7714444444
824.49,13.0297777778,38.6551111111,20.3003333333,32.5962222222,10.6096666667,12.9321111111,12.9422222222,10.7695,12.0436666667,22.8213333333,16.4764444444
824.79,12.7175555556,38.5605555555,20.1263333333,32.4803333333,10.5582222222,12.5578888889,12.6395555556,10.4564444444,11.7937777778,22.6748888889,16.0693333333
825.09,12.3835555556,38.6551111111,19.9494444445,32.6178888889,10.3957777778,12.1884444445,12.2696666666,10.5399444445,11.4445555556,22.5188888889,15.7417777778
825.39,12.1623333333,38.8668888889,19.7544444444,32.6207777778,10.2707777778,11.8283333333,12.1272222222,10.3371111111,11.2474444445,22.4421111111,15.5515
825.70,11.8914444445,38.9214444444,19.6208888889,32.6458888889,9.97766666666,11.6733333333,11.831,10.0637222222,11.1344444444,22.2594444444,15.5495555555
826.00,11.8328888889,38.7501111111,19.4157777778,32.5444444444,9.86333333332,11.7614444445,11.7277777778,10.0043888889,11.2211111111,22.0742222222,15.6173888889
826.30,11.6694444444,38.7966666667,19.187,32.6242222222,9.73677777777,11.7762222222,11.4705555556,9.91650000001,11.0284444445,21.96,15.3965555555
826.61,12.0674444444,39.1254444444,19.802,32.7923333334,10.4444444444,12.372,12.0483333333,10.4467777778,11.7873333333,22.3767777778,15.7366666667
826.91,12.4066666667,39.4983333333,20.3533333333,33.0443333333,11.0338888889,12.9076666667,12.3345555556,10.8727777778,12.1225555556,22.9832222222,16.3488333333
827.21,12.3537777778,39.3183333333,20.1252222222,33.246,11.1063333333,12.9653333333,12.2905555556,10.6402777778,11.9605555555,22.9941111111,16.5625
827.51,12.764,39.6243333334,20.6825555556,33.5446666667,11.3915555555,13.5213333333,12.6801111111,11.0350555556,12.4343333333,23.5205555556,17.0724444444
827.82,12.784,39.5537777778,20.7694444445,33.7528888889,11.2543333333,13.4131111111,12.5178888889,10.8679444445,12.1904444445,23.486,17.2704444444
828.12,12.683,39.3993333333,20.888,33.7114444444,11.1326666667,13.6713333333,12.5532222222,11.0111111111,12.2402222222,23.5996666667,17.5662222222
828.42,13.1804444444,39.432,21.2911111111,33.839,11.3754444445,14.0886666667,12.7952222222,10.9501666667,12.5654444444,23.958,17.9398888889
828.72,13.1391111111,39.0835555556,21.2638888889,33.729,11.3893333333,14.3386666666,12.7991111111,10.8638333333,12.5891111111,24.1018888889,17.9216666667
829.02,12.9371111111,38.615,21.1197777778,33.3466666667,11.0164444445,14.3235555555,12.7137777778,10.5667222222,12.484,24.1021111111,17.813
