wavelength,Back_TanCyaf,Belly_TanCyaf,Breast_TanCyaf,Crissum_TanCyaf,Crown_TanCyaf,DorTail_TanCyaf,Patch10_TanCyaf,Patch11_TanCyaf,Patch12_TanCyaf,Patch13_TanCyaf,Rump_TanCyaf,Throat_TanCyaf,WingTip_TanCyaf
232.15,-69.341,-39.1040385965,-47.4011333333,-44.9717333334,-54.3126000001,-31.3183,-29.7174666667,-11.4501333333,-18.5311333333,-27.9095333333,-28.1356666667,-30.3389,-31.5254666667
232.53,-80.6503333332,-47.6700561404,-58.0082000001,-52.3982666667,-63.4145999999,-40.5487666667,-37.3577333333,-19.5528666667,-26.6259333333,-35.4878000001,-36.9512666666,-33.7804333333,-37.3779666667
232.90,-86.2420666667,-50.5151122808,-62.4839999999,-56.9426666666,-69.2994,-45.3926666667,-38.8535333333,-21.5710666667,-29.5116666667,-38.6409999999,-41.1464,-34.4587333333,-39.4480666667
233.28,-85.0752666665,-49.471368421,-60.1288666666,-54.2365333333,-66.9677333333,-43.5268333333,-37.6344666667,-20.043,-27.8708666667,-35.3549333334,-41.6344,-32.9892666666,-37.6558666667
233.66,-80.5521333333,-46.3872736842,-57.4946333333,-51.38,-62.7177333333,-41.2950333333,-35.2018,-15.9659333334,-23.949,-32.1868666666,-38.6412666666,-28.0255,-35.7326
234.03,-56.3384,-29.7973859649,-40.4490666666,-33.7132666666,-41.9689999999,-26.9257333333,-20.1038,-4.97413333333,-11.0534666667,-18.8255333334,-23.5579333333,-14.9223666667,-21.5717
234.41,-56.0193333334,-30.0562280702,-42.0711333333,-33.8834666667,-40.7443333334,-28.4789333333,-21.877,-9.51466666669,-13.5275333333,-20.4207333333,-25.5663333333,-17.3948,-24.6764
234.78,-47.8171333334,-23.8083508772,-36.0029666667,-28.7316,-35.1032666667,-24.2772,-18.1416,-7.19773333331,-9.94106666666,-16.1948,-22.1238666667,-12.3303666667,-19.9261666667
235.16,-42.4368,-19.9058280702,-32.2549,-24.0337333333,-31.4566666667,-21.9327,-14.2018,-4.14566666667,-7.33899999999,-12.5210666667,-19.6916666667,-9.986,-17.9551666667
235.54,-43.5556666667,-21.0905157895,-34.8334333333,-25.0556666667,-32.5832666667,-21.7084,-13.8611333333,-4.91653333333,-8.49999999999,-12.4999333333,-22.0556,-9.75003333333,-19.0972333333
235.91,-46.4979333333,-23.7397368421,-37.2012,-25.7384,-35.5836666667,-24.5427666667,-15.1617333333,-7.96053333333,-10.9141333333,-14.4022666667,-25.8790666667,-11.2657333333,-21.1675333333
236.29,-42.8028666667,-20.0914842105,-31.7279333333,-21.4966666667,-31.1837333333,-20.0,-10.5578,-4.24493333333,-6.06793333334,-11.0748666667,-23.2109333333,-8.63943333333,-15.3605666667
236.66,-40.2910666667,-18.2553122807,-29.3518666667,-20.8465333333,-29.7620666667,-18.6110666667,-8.30686666667,-1.61386666667,-4.41813333333,-10.6878,-21.3226666667,-9.17973333334,-14.2857
237.04,-34.5318666667,-14.7554105263,-25.1311666667,-17.4281333333,-24.2448,-15.0311666667,-5.84259999999,1.0986,-0.39946666666,-7.241,-18.4519333333,-6.49183333334,-9.62549999999
237.41,-35.0787333333,-16.8064,-27.8546,-19.3212,-26.5454,-17.4423666667,-7.61206666667,-1.091,-2.15766666667,-9.84240000001,-20.7031333333,-8.63013333333,-11.8302
237.79,-38.4578,-19.1283473684,-29.3595,-22.7283333333,-29.7270666667,-20.3678666667,-11.0083333333,-5.3144,-4.60246666666,-12.5978,-24.0095333333,-12.5979,-14.3058666667
238.17,-44.3522,-22.8915964912,-32.4402666667,-27.2705333334,-34.4404,-22.8428,-14.5660666667,-8.98133333333,-7.14460000001,-14.7672666667,-28.0754666667,-17.2703,-18.0251333333
238.54,-42.7940666667,-21.2808982456,-30.2205666667,-25.8578,-33.6029333333,-20.9190666667,-13.6520666667,-7.57346666667,-5.58833333333,-12.696,-26.4215333333,-17.2916,-15.3799666667
238.92,-43.169,-23.1862842105,-29.6479,-26.0563333334,-33.5916,-21.1385666667,-13.9906,-7.72306666667,-7.44133333333,-13.6150666667,-26.4554666667,-18.8381,-15.0940333333
239.29,-40.8637333333,-22.4607789474,-27.3975666667,-26.1128666667,-32.0267333333,-18.4274666667,-12.7353333333,-6.79966666666,-6.40073333334,-13.3996666667,-24.6289333333,-16.9435333333,-12.8460666667
239.67,-33.8025333333,-18.2888140351,-22.4927,-22.346,-27.6832666667,-15.6206333333,-10.7722666667,-4.18386666667,-4.63353333334,-10.9286,-19.4722,-13.9881333333,-9.30593333333
240.04,-25.7756,-11.8794877193,-16.4934333333,-17.3267333333,-21.122,-9.72746666667,-6.33653333333,0.0328666666678,-1.08893333333,-6.254,-12.7722666667,-9.52983333333,-4.89259999999
240.42,-20.0426,-7.54298947369,-13.4184666667,-13.9716,-17.1346666667,-6.14906666667,-4.31193333333,1.57453333333,0.666600000001,-3.41833333332,-8.0426,-5.851,-2.77310000001
240.79,-17.2929333333,-6.5614385965,-11.6762666667,-12.4225333333,-14.9526666667,-4.6176,-3.94686666666,1.40426666667,1.3156,-1.9862,-6.61613333333,-4.59826666667,-2.49199999999
241.17,-16.5872666667,-6.99067017544,-11.2472,-11.746,-14.1156,-4.58633333333,-4.75053333333,1.077,0.2268,-1.9274,-5.75966666667,-4.58636666666,-3.01006666667
241.54,-13.0125333333,-3.80898947368,-6.99743333334,-7.94993333334,-10.1354,-1.56906666667,-2.1554,3.42846666667,2.6466,1.29326666668,-1.89466666667,-1.5539,-0.355766666668
241.92,-10.4984,-2.19769473684,-5.14866666667,-6.09973333333,-7.85566666667,-0.2012,-0.603466666669,4.84673333333,3.411,3.01780000001,0.320133333328,0.077833333334,0.987600000008
242.29,-8.32926666667,-0.916042105258,-3.72783333333,-4.52573333334,-5.85233333333,0.688466666668,0.780866666667,5.82706666667,4.17286666666,4.07226666667,1.63733333334,1.885,2.24193333333
242.67,-7.77506666665,-0.683056140349,-3.27803333333,-3.90339999999,-5.09100000001,1.05693333333,1.156,5.6056,4.39433333333,4.33106666666,2.19306666667,2.6484,2.19713333333
243.05,-7.51540000001,-0.61356140351,-3.23296666667,-3.64206666667,-5.054,0.698433333334,0.756133333333,4.9538,4.47526666667,4.15119999999,2.22986666667,2.53876666667,1.93673333333
243.42,-6.69639999999,-0.236294736842,-2.82043333333,-2.74253333333,-4.42946666667,0.568533333332,0.951200000001,5.15053333333,4.8606,4.7416,2.4674,2.8838,2.15546666667
243.80,-6.87680000001,-0.596543859648,-2.84793333334,-2.5,-4.57973333332,0.311633333332,0.978266666666,4.75353333333,4.942,4.69573333334,2.41293333333,2.77893333333,1.94563333333
244.17,-7.85,-2.07118596491,-3.67959999999,-3.33326666666,-5.37526666667,-0.908966666667,0.0433333333328,3.19626666666,4.22806666667,4.08366666667,1.37093333334,2.05983333333,0.624100000001
244.55,-7.33466666667,-2.16191578948,-3.15766666667,-2.82,-4.69753333335,-0.615266666667,0.421933333332,3.5302,4.76086666667,4.71159999999,1.308,2.41213333333,0.893000000002
244.92,-5.91766666667,-1.00612280702,-2.38709999999,-1.44433333333,-3.41013333333,0.538400000001,1.1568,4.52026666667,5.7506,5.96460000001,2.541,3.54396666667,1.9692
245.30,-4.71333333333,0.0011859649114,-1.9009,-0.733266666673,-2.58786666667,1.30626666667,1.91633333333,5.08926666667,6.24173333333,6.50026666666,3.4628,4.2237,2.6402
245.67,-4.74639999999,-0.463368421053,-2.90353333334,-1.51893333334,-3.02093333332,0.682066666666,1.10066666667,4.36226666667,5.37113333333,5.7092,2.83173333333,3.42796666667,2.06083333333
246.05,-3.15246666666,0.787340350877,-1.90443333333,-0.098133333334,-1.46246666667,1.94056666667,2.09813333333,5.26613333334,6.42899999999,6.68733333334,3.83973333333,4.49873333333,3.11613333333
246.42,-2.29613333334,1.43947719298,-1.4474,0.395999999998,-0.631799999994,2.7769,2.38573333333,5.60106666667,6.64326666667,7.24186666667,4.7196,5.05666666666,4.06163333333
246.79,-1.63306666667,2.05429824562,-1.10093333333,0.655866666666,-0.104133333334,2.99666666667,2.63186666667,5.91966666667,7.00546666666,7.63953333333,5.34206666667,5.31823333334,4.49296666667
247.17,-1.22266666667,2.63194035088,-0.777800000001,0.893866666668,0.472999999998,3.25303333333,2.98653333333,6.08526666667,7.15566666667,7.89339999999,5.78866666667,5.87896666667,4.62016666667
247.54,-0.887200000002,2.94084210526,-0.4911,1.2222,0.925266666672,3.80743333333,3.2438,6.36193333333,7.352,7.91919999999,6.2708,6.0708,4.9514
247.92,-0.725933333332,3.21629473684,-0.245633333334,1.56706666667,1.2954,4.06856666667,3.5028,6.59206666667,7.55993333333,8.08120000001,6.68153333333,6.54933333333,5.14993333333
248.29,-0.2662,3.76792982456,0.196866666666,2.04233333333,1.74693333333,4.5551,3.7454,7.181,7.99793333332,8.32966666667,7.21,7.10623333333,5.5143
248.67,-0.216400000002,3.81599298246,0.278933333334,2.10973333333,1.70973333334,4.50556666667,3.50766666667,7.3674,7.96186666667,8.2664,7.40413333334,7.38223333333,5.61923333333
249.04,-0.692333333334,3.51004210526,-0.0841999999994,1.67326666667,1.47113333333,4.1887,3.24153333333,7.13826666667,7.57613333333,7.73726666666,7.11586666667,7.24300000001,5.36986666667
249.42,-1.11033333333,3.42849122807,-0.0257333333314,1.4754,1.31273333333,4.04503333333,3.03393333333,7.08313333333,7.60266666666,7.59073333334,6.87686666667,7.09689999999,5.3182
249.79,-1.1468,3.66008070176,0.396966666668,1.7602,1.57946666667,4.5914,3.46146666667,7.63273333333,8.12013333333,7.93966666667,7.1792,7.57413333333,5.68393333333
250.17,-1.7754,3.31165964912,0.176566666666,1.34953333333,0.90133333332,4.2233,3.1522,7.6178,8.11133333333,7.4456,7.03353333333,7.4161,5.4913
250.54,-2.27533333334,3.07379298246,0.016833333332,1.31886666667,0.49766666666,3.71263333333,2.90333333333,7.59906666667,8.33333333332,7.11593333335,6.83086666666,7.1522,5.12813333333
250.92,-2.76999999999,2.54289473684,-0.555566666666,0.997533333333,0.072333333328,3.26366666667,2.3928,7.39006666667,7.9432,6.5944,6.50653333333,6.93553333333,4.84236666667
251.29,-3.15266666667,2.20328070176,-0.870333333332,0.930533333333,-0.383133333328,3.24023333333,2.10186666667,7.3726,7.98033333333,6.27813333333,6.2452,6.60926666667,4.98086666667
251.66,-4.13173333334,1.53776842105,-1.54509999999,0.022933333334,-1.14446666665,2.21163333333,1.39073333333,6.54653333333,7.42206666668,5.76826666666,5.49906666667,6.22026666667,4.41793333333
252.04,-3.93419999999,1.6281754386,-1.61189999999,-0.040399999998,-1.13246666668,2.34843333333,1.21306666667,6.77053333333,7.3426,5.88686666667,5.42459999999,6.0485,4.28083333333
252.41,-4.50366666667,0.996610526318,-2.21933333333,-0.628199999999,-1.71253333332,1.6267,0.6222,6.29933333334,6.68446666666,5.46379999999,4.72306666667,5.49043333333,4.05326666667
252.79,-4.95373333334,0.559582456142,-2.77343333333,-1.15599999999,-2.3,1.22503333333,0.347400000001,5.94793333333,6.42106666667,5.15719999999,4.127,4.78883333333,3.6149
253.16,-5.30506666667,0.528743859649,-2.87640000001,-1.34933333334,-2.75966666667,0.944533333332,0.3128,5.71013333333,6.6546,5.24386666665,3.8824,4.7716,3.45
253.54,-5.50673333334,0.144740350877,-3.28346666667,-1.8334,-3.15553333333,0.869933333334,0.0500000000014,5.31346666667,6.51706666667,5.19493333333,3.64826666667,4.8332,2.8344
253.91,-6.3204,-0.691589473686,-4.25963333334,-2.78200000001,-4.06413333332,-0.310866666666,-0.807733333333,4.25646666667,5.49993333333,4.34619999999,2.90373333333,3.83653333333,1.984
254.28,-7.21793333333,-1.67801052631,-5.45483333334,-3.96413333334,-5.01986666668,-1.20193333333,-1.939,3.04786666667,4.70773333333,3.45293333335,2.03186666667,3.07443333334,0.833166666668
254.66,-8.34206666667,-2.70845964912,-6.82073333333,-4.90719999999,-6.22520000001,-2.2677,-2.89526666667,2.4746,4.29013333333,2.39746666667,0.883333333334,2.38363333333,-0.280400000001
255.03,-8.46086666666,-2.45997192982,-6.17793333334,-4.61706666667,-5.93006666666,-1.92916666667,-2.7206,3.05613333334,5.14953333333,2.56013333332,0.824266666666,3.05623333333,-0.0437333333274
255.41,-9.35786666666,-3.30793333333,-6.98783333333,-5.51219999999,-6.78126666667,-3.0811,-3.45573333333,2.8746,5.0,1.789,-0.1912,3.0008,-1.24609999999
255.78,-9.867,-4.03707368422,-7.73856666666,-5.89986666667,-7.52746666667,-3.70893333333,-3.85753333333,2.44133333333,4.61653333333,1.22853333333,-0.782533333338,2.78553333333,-2.16353333334
256.15,-11.0034666667,-5.13068771929,-8.51636666666,-7.06020000001,-8.5322,-5.0572,-4.54153333333,1.22773333333,3.74646666667,0.220466666666,-1.94413333334,1.6332,-3.10886666667
256.53,-9.95820000001,-3.65476140351,-7.43063333334,-6.21813333333,-7.27479999999,-3.81223333333,-3.2534,1.97646666667,4.5686,0.98053333332,-0.851466666674,1.9195,-2.32229999999
256.90,-8.45613333333,-2.13331929824,-6.02456666666,-4.94940000001,-5.88746666665,-2.5866,-1.9336,2.7056,5.4834,2.3162,0.454666666666,2.8895,-0.981299999999
257.28,-7.5488,-1.94543508772,-5.31346666667,-4.52426666667,-5.21386666665,-2.17576666667,-1.93693333333,2.84586666667,5.30686666667,2.57380000002,1.02173333333,2.90233333333,-0.713133333334
257.65,-5.91893333333,-0.762782456141,-4.2095,-3.0308,-3.78419999999,-1.39276666667,-1.0274,3.45886666667,5.5708,3.09366666667,2.1574,3.61016666667,0.365333333333
258.02,-3.47546666666,0.662491228069,-2.43193333333,-1.34013333333,-1.6534,0.2483,0.433733333333,4.58413333333,6.64733333333,4.53599999999,3.79846666667,5.2326,1.99806666667
258.40,-2.45013333333,1.29193333333,-1.67076666667,-0.551466666668,-0.551466666672,1.07163333333,1.1734,5.0872,6.82426666667,5.43526666666,4.62273333333,5.81883333333,2.8815
258.77,-1.30046666667,2.21695438597,-0.696633333334,0.039333333336,0.510866666666,1.98106666667,1.89706666667,5.50913333333,7.09899999999,6.3094,5.4198,6.65036666667,3.6997
259.15,-0.876666666668,2.36358947368,-0.716000000001,0.0348666666674,0.7052,2.19626666667,2.109,5.19606666667,6.91766666667,6.45373333334,5.57086666667,6.58553333333,3.80346666667
259.52,-0.882466666666,2.04901754386,-1.01936666667,-0.180666666666,0.6902,2.28193333333,1.84346666667,4.80266666667,6.42206666667,6.27046666667,5.56873333333,6.16143333333,3.74103333333
259.89,-0.495933333332,2.37434035088,-0.705566666666,0.019066666666,1.0926,2.68906666667,1.9506,5.10546666667,6.67753333333,6.66926666665,6.00753333333,6.27156666667,4.1206
260.27,0.046933333334,2.97507368421,-0.167366666667,0.567733333335,1.6614,3.25993333333,2.37833333333,5.54173333333,7.22666666667,7.24753333333,6.59073333333,6.8498,4.77503333333
260.64,-0.179733333334,2.60233333333,-0.514700000001,0.279933333331,1.397,2.96993333333,2.03126666667,5.226,6.88239999999,7.06206666667,6.3302,6.70646666667,4.52113333333
261.01,-0.491866666666,2.27751929824,-0.809166666665,-0.0458000000014,1.19266666667,2.70006666667,1.77613333333,4.89553333333,6.394,6.77879999999,6.11366666667,6.42566666667,4.2801
261.39,-0.483,2.37953684211,-0.796400000001,0.0308666666666,1.27946666667,2.8041,1.98333333333,4.97373333333,6.44053333333,6.90306666665,6.15033333333,6.56776666667,4.40333333333
261.76,-0.900666666668,2.05226666667,-1.0286,-0.351666666667,0.983266666666,2.71793333333,1.81986666667,4.70026666667,6.24033333333,6.81320000001,5.8568,6.45873333333,4.12596666667
262.13,-1.4746,1.79428421053,-1.34283333333,-0.589733333333,0.516,2.4657,1.49433333333,4.54266666667,6.17886666667,6.75453333334,5.60906666667,6.28806666667,3.87363333333
262.51,-1.26086666667,2.24540701754,-0.828333333333,-0.148133333333,0.704400000002,2.8902,1.92593333333,4.86786666667,6.56366666667,7.10813333334,5.83826666667,6.68333333333,4.2419
262.88,-2.0754,1.83822807018,-1.26123333333,-0.600599999999,0.029933333334,2.5225,1.515,4.4644,6.2562,6.65339999999,5.19206666667,6.3279,3.80883333333
263.25,-2.46800000001,1.70104912281,-1.23403333333,-0.575866666666,-0.344799999994,2.51543333333,1.39333333333,4.7304,6.14953333333,6.43186666667,4.90646666667,6.3734,3.6361
263.63,-3.18513333333,1.6276,-1.38039999999,-0.793400000001,-0.8174,2.0792,1.32606666667,4.58733333333,6.22986666667,6.24206666666,4.40706666667,6.17986666667,3.53953333333
264.00,-4.27813333332,0.724947368422,-2.08990000001,-1.4588,-1.91946666667,1.286,0.742266666667,3.79166666666,5.32746666667,5.20353333333,3.19046666667,5.4255,2.6144
264.37,-5.17333333333,-0.195357894738,-3.19683333333,-2.1864,-2.8616,0.427166666668,-0.201333333332,3.0986,4.44873333333,4.23440000001,2.09706666667,4.5586,1.6701
264.75,-5.14073333333,-0.118915789475,-3.16976666666,-1.8892,-2.83819999999,0.3905,-0.186333333333,3.41053333333,4.65046666667,4.19159999999,2.18893333333,4.81373333333,1.8324
265.12,-5.67213333334,-0.491185964913,-3.66019999999,-2.33886666667,-3.18353333333,-0.233866666666,-0.599533333333,3.1108,4.505,3.55586666666,1.39406666667,4.43686666667,1.2215
265.49,-4.76126666667,0.176108771929,-2.93696666666,-1.7652,-2.42226666667,0.326366666666,-0.0875333333326,3.78013333333,5.26053333333,3.98586666666,2.02353333333,4.94293333333,1.8441
265.87,-4.13673333333,0.488592982458,-2.6966,-1.47013333333,-2.02553333333,0.6112,0.017133333332,4.2264,5.71373333333,4.26913333332,2.21806666667,5.08326666667,2.36333333333
266.24,-3.60919999999,0.949835087719,-2.30336666667,-1.308,-1.56146666667,1.0136,0.510866666666,4.5164,5.83286666667,4.44300000001,2.5138,5.22176666666,2.4975
266.61,-3.99199999999,0.201557894736,-3.03983333333,-2.00386666667,-2.14366666667,0.223433333332,-0.119666666668,3.93226666667,5.08973333333,3.68873333334,1.9002,4.5709,1.7884
266.98,-3.88699999999,-0.227428070178,-3.09296666666,-1.96846666667,-2.14159999999,0.192133333332,-0.3228,3.691,4.7174,3.47560000001,1.99146666666,4.30996666667,1.6668
267.36,-3.62340000001,-0.162291228068,-2.93096666667,-1.8566,-1.72193333333,0.205666666666,-0.292066666668,3.7694,4.9634,3.75453333333,2.23473333333,4.58173333333,1.87913333333
267.73,-2.50313333334,0.635491228072,-2.127,-0.933266666665,-0.850000000008,0.964066666668,0.329133333334,4.65906666666,5.50913333333,4.54353333333,3.25193333333,5.40046666667,2.69113333333
268.10,-1.98233333333,1.25274035088,-1.6818,-0.443666666667,-0.300666666666,1.46363333333,0.679999999999,5.2962,6.05826666666,4.95613333333,3.89333333333,6.0296,3.2368
268.48,-1.55026666666,1.69150877193,-1.1986,-0.108466666667,0.066466666668,1.95093333333,1.29126666667,5.81273333333,6.4322,5.28786666667,4.3708,6.5232,3.7936
268.85,-1.43913333333,1.69933333333,-1.01496666667,0.0756,0.209533333334,2.15876666667,1.45286666667,5.98666666667,6.58426666667,5.49559999999,4.4202,6.56876666667,3.83656666667
269.22,-0.646200000002,2.37135789474,-0.143066666666,1.07026666667,0.912,2.9916,2.04946666667,6.5994,7.333,6.24933333333,5.3578,7.43906666667,4.57683333333
269.59,-1.09786666667,2.05085614035,-0.517300000002,0.832466666666,0.630200000002,2.6948,1.60213333333,6.21886666667,6.93853333333,6.25873333332,5.08786666667,7.20729999999,4.2636
269.97,-1.29393333334,1.9031122807,-0.700299999999,0.6356,0.434333333334,2.39306666667,1.47533333333,5.8464,6.69906666667,6.16413333333,5.175,7.01036666667,4.19576666667
270.34,-1.2772,1.8475122807,-0.664133333333,0.651266666666,0.584333333334,2.32916666667,1.41426666667,5.71513333333,6.61553333333,6.13659999999,5.27766666667,6.99076666667,4.24813333333
270.71,-1.37693333333,1.83151578947,-0.797399999999,0.554466666667,0.73206666667,2.35356666667,1.34266666667,5.66366666667,6.71953333333,6.18073333333,5.2958,7.11056666667,4.1743
271.09,-1.63546666667,1.70183508772,-1.17203333333,0.2066,0.343533333332,2.02,1.11866666667,5.34433333333,6.5906,5.95833333332,5.1832,6.9098,3.85783333333
271.46,-1.69113333333,1.77692982456,-1.23643333333,0.139199999999,0.322866666668,2.0302,1.16986666667,5.26886666667,6.45646666667,5.9114,5.25406666667,6.78963333333,3.77013333333
271.83,-1.4648,2.00685263158,-0.915499999999,0.3172,0.6112,2.40486666667,1.55713333333,5.38066666667,6.67526666667,6.17926666667,5.59393333333,7.10486666667,3.92
272.20,-0.8368,2.36157894737,-0.530066666666,0.750333333332,1.18826666666,2.86196666667,2.07253333333,5.68486666667,7.00693333333,6.66380000001,5.9498,7.484,4.40993333333
