wavelength,Back_SpoHyxf,Belly_SpoHyxf,Breast_SpoHyxf,Crissum_SpoHyxf,Crown_SpoHyxf,DorTail_SpoHyxf,Patch10_SpoHyxf,Rump_SpoHyxf,Throat_SpoHyxf,WingTip_SpoHyxf
612.94,20.1664166667,50.48925,37.765,44.45425,17.3893333333,14.5798333333,34.1804166667,24.625,41.5689583333,17.0511666667
613.27,20.2531666666,50.6098333333,37.917875,44.5638333333,17.4463333333,14.69425,34.29375,24.7345416666,41.6743333333,17.1498333333
613.61,20.3694166667,50.7826666667,38.0325416667,44.7363333333,17.512875,14.7790833333,34.46825,24.8761666667,41.6813333333,17.2295
613.94,20.4519166667,50.9176666667,38.0873333333,44.8215,17.5357916666,14.8209166666,34.5239166667,24.9583333333,41.716,17.2698333333
614.28,20.442,50.92225,38.0905,44.8214166667,17.4714583334,14.741125,34.5111666666,24.927125,41.6292916667,17.1848333333
614.61,20.5428333333,51.2305833333,38.2123333333,44.9731666667,17.5331666667,14.7860416667,34.6689166667,25.0372916667,41.733125,17.2686666667
614.94,20.4994166667,51.3403333333,38.2304166667,45.0041666667,17.4965833333,14.786,34.7004166667,25.0678333334,41.7732083333,17.3235
615.28,20.4991666667,51.4056666666,38.2927916667,45.0580833333,17.4710833334,14.754,34.68675,25.0377083334,41.6585,17.2574166667
615.61,20.52425,51.5521666667,38.3707916667,45.1570833333,17.4698333333,14.7359583334,34.7563333333,25.0592916667,41.696375,17.29625
615.95,20.5879166667,51.7678333333,38.46525,45.2974166667,17.51,14.8025833333,34.8470833333,25.1506666667,41.8015833333,17.4253333333
616.28,20.5840833333,51.7493333334,38.421625,45.26175,17.5156666667,14.810875,34.8023333333,25.0705833333,41.7620416667,17.3355833333
616.61,20.5715833333,51.9588333334,38.5055,45.2584166666,17.4652083333,14.733125,34.7953333333,25.0765416667,41.7589166667,17.3501666667
616.95,20.57575,52.145,38.5403333333,45.3735,17.4914166667,14.675375,34.8825,25.1325833333,41.8121666667,17.2971666667
617.28,20.509,52.2409166667,38.6229166667,45.3974166667,17.4474166667,14.6704583334,34.8601666667,25.1275833333,41.8578333333,17.2730833333
617.62,20.408,52.1574166667,38.646125,45.3340833334,17.3679583333,14.602875,34.76475,25.0073333333,41.7789166667,17.2246666667
617.95,20.4915833333,52.3151666667,38.7875,45.45625,17.432625,14.709,34.8165833333,25.0635833333,41.9270833333,17.2849166667
618.28,20.5069166667,52.2546666667,38.8839166667,45.5134166667,17.446125,14.7452916667,34.7811666667,25.069375,41.9310833333,17.3139166667
618.62,20.5871666666,52.3586666667,39.0479583333,45.65675,17.543,14.7979583333,34.84875,25.1245,42.042875,17.4145833333
618.95,20.5805833333,52.5295,39.0767083333,45.77625,17.5186666667,14.788625,34.874,25.1065833333,42.1547083334,17.375
619.28,20.6243333333,52.54975,39.138375,45.8055,17.5350416667,14.8340833333,34.8993333333,25.1864166667,42.2156666667,17.2955833333
619.62,20.6194166667,52.54225,39.2009166667,45.7690833333,17.5561666667,14.8015,34.8880833333,25.149375,42.191,17.2510833333
619.95,20.6865833333,52.6556666667,39.3384583333,45.8378333333,17.5967083333,14.786,34.9305833334,25.2042083333,42.332,17.3655833333
620.28,20.6469166667,52.6025,39.3383333333,45.8751666667,17.6089166666,14.7595416667,34.90975,25.1779166666,42.3545833333,17.3198333333
620.62,20.6475,52.5445833333,39.4163333333,45.8660833334,17.5966666667,14.8211666667,34.8601666667,25.1425,42.3327083333,17.3378333333
620.95,20.5465833334,52.4918333334,39.3959583334,45.8683333333,17.48675,14.695375,34.8098333333,25.0470416667,42.332875,17.2774166667
621.28,20.5550833333,52.5709166667,39.4284583333,45.9506666667,17.5030416667,14.642,34.8645,25.0789583334,42.4274583333,17.3090833333
621.62,20.5638333333,52.659,39.491375,46.0340833333,17.51075,14.613875,34.9003333333,25.15025,42.489375,17.3965
621.95,20.5801666667,52.82975,39.4894583333,46.1321666667,17.47975,14.575625,34.9454166667,25.211125,42.5566666667,17.4294166667
622.28,20.53425,52.7981666667,39.5017083333,46.1365,17.4169166667,14.5274166666,34.94025,25.184625,42.4464166667,17.3335
622.62,20.5034166667,52.6634166667,39.486125,46.0019166667,17.381375,14.46075,34.9021666667,25.1894583333,42.3557916667,17.3750833333
622.95,20.3975,52.5155,39.3402916667,45.8859166667,17.298875,14.4154166667,34.8075,25.11225,42.2486666667,17.4238333333
623.28,20.4910833333,52.6255,39.4044583334,45.982,17.356875,14.5295416667,34.8781666667,25.18625,42.3614166667,17.49775
623.62,20.4664166667,52.67925,39.3609166667,46.0449166667,17.2814166667,14.5294166667,34.8660833333,25.2099583334,42.2881666667,17.4688333333
623.95,20.5220833333,52.7415,39.4910416666,46.104,17.3304583333,14.6459583333,34.92325,25.299625,42.298375,17.42825
624.28,20.6125,52.8629166667,39.5629583333,46.19925,17.4027916667,14.703875,35.0149166667,25.4215833334,42.3885833333,17.50825
624.62,20.77575,52.9566666667,39.6147916667,46.2873333333,17.558125,14.8279583334,35.0955,25.5636666667,42.411375,17.6223333333
624.95,20.8824166667,53.0395,39.712,46.35575,17.6851666666,15.0074583333,35.2270833333,25.7406666667,42.4744166667,17.7243333333
625.28,20.8829166667,52.9354166666,39.6935416666,46.2719166667,17.669375,15.043,35.1705833333,25.6741666667,42.4079583334,17.631
625.61,20.9360833333,52.9675833333,39.774375,46.3189166667,17.7457083333,15.138,35.2338333333,25.7248333333,42.4799166666,17.6823333333
625.95,20.9011666666,53.0000833334,39.751125,46.3194166667,17.769625,15.1697916667,35.1640833333,25.7154166667,42.5492083333,17.7074166667
626.28,20.9663333333,53.0948333334,39.772,46.3669166666,17.8045,15.2104583333,35.2226666667,25.7834583333,42.6287083333,17.6904166667
626.61,20.993,53.24375,39.8035,46.45875,17.8560833333,15.2029166667,35.2455,25.790375,42.7243333333,17.60125
626.94,20.9851666667,53.3220833334,39.8359583333,46.4996666667,17.887125,15.212375,35.2925,25.8187916667,42.70775,17.6069166667
627.28,21.0366666666,53.4768333333,40.028,46.61975,18.0214583334,15.3556666667,35.4089166667,25.91625,42.81725,17.758
627.61,21.0446666667,53.5628333333,40.0918333333,46.675,18.0332916667,15.353,35.3975,25.895625,42.8773333333,17.8938333333
627.94,20.9535,53.417,39.94075,46.5740833333,17.9729166667,15.2365833333,35.2945,25.786375,42.8083333333,17.8453333333
628.27,20.90775,53.3639166666,39.9687083333,46.5168333333,17.9455416667,15.214625,35.23375,25.7361666666,42.7285833333,17.8484166667
628.61,20.89625,53.4333333333,40.0497916667,46.5461666667,17.8975833333,15.18775,35.2009166667,25.6879583334,42.7815416667,17.8845
628.94,20.8624166667,53.48525,40.0204583333,46.5814166667,17.8835833333,15.123,35.20425,25.6957916666,42.8172916667,17.9065833333
629.27,20.8026666666,53.4696666667,40.0700416667,46.5661666666,17.8357083333,15.031625,35.14825,25.6055,42.8070833333,17.8675
629.60,20.8328333333,53.4896666666,39.976375,46.569,17.7660833333,14.9849166666,35.171,25.554625,42.8272916667,17.84125
629.94,20.8643333333,53.5028333333,40.0404583333,46.6745,17.7840416667,15.0120833334,35.1894166667,25.5334583333,42.8854583333,17.9701666667
630.27,20.8593333334,53.5746666667,40.1782083333,46.7355833334,17.8121666667,15.0280833334,35.21025,25.574375,42.921125,18.0721666667
630.60,20.8405833333,53.483,40.18975,46.7098333333,17.7392083333,15.0420416667,35.1271666666,25.54225,42.9109166667,18.0491666667
630.93,20.835,53.38825,40.1743333333,46.6939166667,17.6602083333,14.9815,35.0786666667,25.5159166666,42.887125,17.9134166667
631.26,20.7613333334,53.2423333333,40.0540416667,46.6178333333,17.6172083333,14.9068333333,35.0119166667,25.4454583333,42.8289583333,17.8139166667
631.60,20.8951666667,53.4460833334,40.356875,46.8683333334,17.6915,15.02925,35.1824166666,25.58325,42.9785833333,17.8638333333
631.93,20.88325,53.5265,40.426375,46.9695,17.70075,15.0713333334,35.2090833333,25.6182083333,43.1194583333,17.858
632.26,20.7419166666,53.364,40.2349583333,46.8746666667,17.5754166666,14.93825,35.06325,25.4971666667,42.9035416667,17.6945
632.59,20.8606666667,53.4079166667,40.3366666667,46.8575,17.6621666667,15.03875,35.0888333333,25.58575,42.9313333333,17.7549166667
632.92,20.86075,53.4678333334,40.32,46.8334166667,17.6592916666,15.04075,35.098,25.5882916667,42.9671666667,17.72075
633.26,20.95075,53.6425,40.5645,46.90475,17.8265416667,15.1507083333,35.2021666667,25.7605833333,43.03925,17.8008333333
633.59,20.96075,53.7851666666,40.6463333333,46.9294166667,17.8442083333,15.226375,35.2333333333,25.8343333333,43.0344166667,17.8096666667
633.92,21.1408333333,53.875,40.7620416667,47.0984166667,17.9482916667,15.3855,35.3729166667,25.9450416666,43.0866666667,17.8474166667
634.25,21.2145833333,53.991,40.850125,47.1844166667,18.0274166666,15.4285416667,35.4566666667,26.0304583333,43.109625,17.90625
634.58,21.175,54.06625,40.7784583333,47.1470833333,17.9630833333,15.3556666667,35.4515,25.990875,43.134625,17.8105833333
634.91,21.2265,54.2145,40.864375,47.2640833333,17.955625,15.3755416666,35.5135,26.0444166667,43.1742916666,17.78125
635.25,21.1975833333,54.2909166667,40.884625,47.2390833333,18.0034166667,15.423,35.4549166667,26.0234166667,43.145125,17.7718333333
635.58,21.20725,54.28875,40.8305416666,47.2069166667,17.9901666667,15.442625,35.479,26.038,43.1326666666,17.7764166667
635.91,21.3311666667,54.4848333333,41.0112916666,47.40725,18.1222083333,15.558375,35.604,26.109125,43.336,17.8124166667
636.24,21.331,54.6704166666,41.131375,47.6131666667,18.177875,15.5784166667,35.7539166667,26.1649583333,43.4950833333,17.8575
636.57,21.425,54.6934166667,41.161125,47.6720833333,18.2226666666,15.646875,35.8133333333,26.2634583333,43.46775,17.9136666667
636.90,21.4150833333,54.7310833333,41.2325416667,47.749,18.2123333333,15.668625,35.8125,26.284625,43.4792916666,17.94475
637.23,21.4731666667,54.7778333334,41.366125,47.8831666666,18.2883333333,15.711375,35.7970833333,26.2932083333,43.5803333333,18.0048333333
637.56,21.4671666667,54.8185,41.3906666667,47.8164166666,18.3127916666,15.7344166667,35.75525,26.3075833333,43.600125,18.11825
637.90,21.4865,54.96175,41.4831666667,47.9264166667,18.3945,15.733875,35.8329166667,26.3743333333,43.7669583333,18.1715833333
638.23,21.548,55.0604166667,41.5955,47.9750833333,18.5114583333,15.865375,35.8563333333,26.4614583333,43.8162083333,18.4211666667
638.56,21.6785,55.1261666667,41.71075,47.9896666667,18.6945416667,16.0099583333,35.9808333333,26.6230833333,43.943625,18.5465833333
638.89,21.5993333333,55.0608333333,41.6140833333,47.9714166667,18.5741666667,15.8885833333,35.9550833333,26.578125,43.922375,18.5435
639.22,21.6635833333,55.27075,41.7914166667,48.1515,18.5869166667,15.87325,36.0423333333,26.633375,43.9878333333,18.5265
639.55,21.6839166666,55.3579166666,41.8358333333,48.1555833334,18.615,15.8528333334,36.1031666666,26.7197916667,43.9632083333,18.6176666667
639.88,21.6826666667,55.2843333333,41.8525416667,48.0699166667,18.5704166667,15.833125,36.025,26.697375,43.9059166667,18.6505833333
640.21,21.7255833333,55.4335833334,41.9982916667,48.2048333333,18.6192083333,15.889,36.08475,26.7140833333,44.0464583333,18.6385
640.54,21.8318333333,55.472,42.0539583333,48.242,18.6642916667,15.9731666667,36.1905,26.7785833333,44.192375,18.6755
640.87,21.79875,55.5343333333,42.0597916667,48.27625,18.6150416667,15.911375,36.3061666667,26.80375,44.1574583333,18.6648333333
641.20,21.77075,55.4823333333,42.0992916667,48.271,18.6015416667,15.8599166667,36.39025,26.81025,44.1725,18.6661666667
641.53,21.7218333333,55.50775,42.0175833333,48.26125,18.5360416667,15.8838333333,36.3635833334,26.7261666666,44.10775,18.6631666667
641.87,21.7834166667,55.52025,42.076875,48.3383333333,18.577875,15.9420833333,36.4795833333,26.707375,44.2205416667,18.65475
642.20,21.6765833333,55.5264166667,42.0275,48.3521666667,18.4935416667,15.9196666667,36.4329166667,26.6982083333,44.2330416667,18.619
642.53,21.8429166667,55.7475833334,42.2072083333,48.4974166666,18.6357916667,16.0920833333,36.638,26.8959583333,44.406875,18.7148333333
642.86,21.85425,55.55775,42.0775833333,48.2510833333,18.7078333333,16.1244583333,36.5696666667,26.8334166666,44.25475,18.7175833333
643.19,21.9015833333,55.47625,42.1240416667,48.1946666667,18.7776666666,16.1871666667,36.55525,26.8125833333,44.2887083333,18.75575
643.52,21.9635833333,55.61775,42.16925,48.3406666667,18.814125,16.2967083334,36.5910833333,26.8785833333,44.3737083334,18.7691666667
643.85,21.8406666667,55.4836666667,42.04275,48.2621666667,18.7403333333,16.18175,36.4518333333,26.8350416666,44.21125,18.6805
644.18,21.7135833334,55.40575,41.886375,48.2360833333,18.6526666666,16.1276666667,36.3281666667,26.7285833333,44.053625,18.6310833333
644.51,21.62975,55.2589166667,41.8481666667,48.085,18.690375,16.1324583333,36.1436666666,26.6743333333,44.0355416667,18.5429166667
644.84,21.7000833333,55.44825,41.9945833334,48.2495833333,18.730375,16.1465416667,36.1923333333,26.6871666667,44.1394583333,18.5430833333
645.17,21.69925,55.2759166667,41.9277083333,48.1720833334,18.7030833333,16.0250833333,36.1519166666,26.6743333333,44.0849166667,18.3895
645.50,21.587,55.20225,41.8573333333,48.08175,18.6372916667,15.899875,35.992,26.6128333333,44.01625,18.2163333333
645.83,21.7479166666,55.3909166666,42.06725,48.30475,18.7589583333,16.0214583333,36.1385833333,26.6787916666,44.2215833333,18.4055833333
646.16,21.7189166667,55.2463333333,42.0017083333,48.1775,18.6935,15.9807083333,35.9844166667,26.55375,44.1125416667,18.34325
646.49,21.7125,55.3765,42.0437916667,48.3985833333,18.649,15.9767083334,35.97575,26.5652083334,44.3193333333,18.3058333333
646.82,21.6645833334,55.4953333334,42.1105416667,48.4688333333,18.6388333333,15.9931666667,35.9640833333,26.6042083334,44.330375,18.3520833333
647.15,21.6521666667,55.6498333333,42.189125,48.4869166667,18.7292916667,16.0590416667,36.0170833333,26.6302083333,44.3952916667,18.4255
647.48,21.6520833333,55.7885,42.30375,48.5655,18.8044583333,16.1035833333,36.0926666667,26.6520416667,44.4722916666,18.5315833333
647.81,21.8053333333,56.02025,42.5142916666,48.7144166667,18.9235833334,16.197,36.2515833333,26.80325,44.6367916667,18.5979166667
648.14,21.92325,56.2275,42.5860833333,48.8585,18.894625,16.293125,36.39625,26.9109166666,44.6622083333,18.66
648.47,21.9765833333,56.2116666667,42.631375,48.903,18.9430416667,16.40775,36.4270833333,27.0301666667,44.67275,18.7475
648.80,22.0254166667,56.4329166667,42.85125,49.0693333333,19.019,16.5000416667,36.4941666667,27.1035833333,44.826,18.8206666667
649.13,22.1139166666,56.6123333334,42.998125,49.1459166667,19.0799583333,16.5395,36.54875,27.1982083333,44.8804166667,18.98975
649.46,21.9813333334,56.4025,42.898625,49.0018333333,18.99,16.4396666667,36.3994166666,27.0765,44.643,18.8314166667
649.79,21.962,56.49325,42.9549166667,49.0581666667,19.05025,16.4284583333,36.3921666667,27.041625,44.6877083334,18.8099166667
650.11,21.963,56.5005833334,42.983125,48.96675,19.1225833333,16.4923333333,36.38975,27.092125,44.6792916667,18.9188333333
650.44,22.1263333333,56.504,43.0403333333,49.157,19.1612916667,16.5280833334,36.5046666667,27.159,44.835125,18.9686666667
650.77,22.0445,56.286,42.9082083334,49.0431666667,19.0582916667,16.434375,36.3590833333,27.0320416667,44.6724166667,18.748
651.10,22.0783333333,56.22475,42.8922916666,49.02075,19.0508333333,16.44125,36.37375,27.057875,44.696625,18.7401666667
651.43,21.9775,56.0235833334,42.7740833333,48.9325833333,18.98,16.2831666667,36.2495833333,26.897,44.6367083334,18.6410833333
651.76,22.1348333333,56.1020833333,42.9096666667,49.1214166666,19.162875,16.4080416667,36.38325,27.0027083334,44.8669583333,18.7556666667
652.09,22.0964166667,56.0035833334,42.755375,49.0159166667,19.1303333333,16.341,36.3083333333,26.9370416667,44.7770833333,18.5885833333
652.42,22.038,55.88175,42.7120416667,48.8866666667,19.088625,16.352,36.19025,26.903375,44.7336666667,18.6090833333
652.75,21.9490833333,55.6685,42.59475,48.7755,18.9919583333,16.2951666667,36.0775,26.7804583334,44.6467916667,18.4596666667
653.08,21.991,55.8300833333,42.5845416667,48.7758333334,18.904,16.2164583333,36.0394166667,26.7592083333,44.6716666667,18.37725
653.41,21.95475,55.7821666666,42.5275,48.8381666667,18.8200416666,16.182625,36.04775,26.7445833333,44.6274583333,18.3693333333
653.74,21.9945833334,55.8874166667,42.640375,49.0429166667,18.8269583333,16.2120833333,36.2056666667,26.7814166667,44.75125,18.4031666667
654.06,22.0144166667,56.0194166667,42.748375,49.048,18.8200833333,16.184625,36.2144166667,26.844375,44.7356666667,18.3206666667
654.39,22.1186666667,56.14825,42.9077916666,49.12825,18.8525,16.247125,36.3056666667,26.942,44.8577916667,18.413
654.72,22.1320833333,56.3426666667,43.0382916667,49.2574166667,18.8493333333,16.32725,36.3516666666,26.9850833333,44.9525,18.4885833333
655.05,22.18475,56.4484166667,43.1198333333,49.2659166667,18.8560416667,16.3894583333,36.4600833333,27.0697083333,45.0467083333,18.4899166667
655.38,22.0451666667,56.491,43.1082916667,49.1641666667,18.8417083333,16.275875,36.4140833333,27.057125,45.0159166667,18.45325
655.71,21.9953333333,56.6151666667,43.183375,49.2509166667,18.7357916667,16.2049583333,36.3863333333,27.0438333333,45.1042916667,18.4714166667
656.04,22.12875,56.7684166667,43.3234166667,49.4681666667,18.8173333333,16.3703333333,36.5773333333,27.1834166667,45.284375,18.663
656.37,22.39125,56.9408333333,43.5027083333,49.6971666666,18.97375,16.59475,36.8074166666,27.4290416667,45.4994583333,18.9205833333
656.69,22.4393333333,56.8930833333,43.5515,49.76625,19.0418333333,16.6671666667,36.8926666667,27.4760833334,45.60775,19.08325
657.02,22.4475833333,57.072,43.5902083333,49.71775,19.0905,16.6692083333,36.8556666667,27.5005833333,45.7532083334,19.0669166667
657.35,22.4486666667,57.11475,43.6815416667,49.7253333333,19.07625,16.530625,36.8386666667,27.512125,45.7252083333,19.0364166667
657.68,22.4278333334,57.02925,43.544,49.63025,19.0539583333,16.5367083333,36.842,27.5070416667,45.6708333333,19.0585
658.01,22.33225,57.045,43.5472916667,49.6590833333,18.9882916667,16.419625,36.8784166667,27.4935,45.6692083333,19.1598333333
658.34,22.4335833333,56.9094166667,43.5237916667,49.6016666667,19.0205833333,16.4582083333,36.89525,27.5205,45.56925,19.2445
658.66,22.4800833333,56.8889166667,43.5360416667,49.6764166666,19.0445416667,16.4604583333,36.83525,27.505,45.560625,19.3289166667
658.99,22.4636666666,56.9281666667,43.4979583333,49.7041666667,18.9319166667,16.4394166667,36.7974166667,27.440625,45.5269583334,19.2376666667
659.32,22.5486666667,56.96225,43.5350833333,49.7565,19.0694166667,16.5400416667,36.8720833333,27.5130833334,45.5252916667,19.3715833333
659.65,22.512,56.9885,43.542875,49.7409166667,19.072875,16.4465833333,36.87675,27.5239583333,45.4635833333,19.2904166667
