wavelength,Back_TanLavm,Belly_TanLavm,Breast_TanLavm,Crissum_TanLavm,Crown_TanLavm,DorTail_TanLavm,Patch10_TanLavm,Rump_TanLavm,Throat_TanLavm,WingTip_TanLavm
405.03,5.253,44.8741666667,3.92916666667,4.47466666666,1.61866666667,3.52883333334,2.699,2.573,41.6576666667,6.86333333333
405.39,5.25782142857,44.8045,3.92983333333,4.47366666667,1.60866666667,3.50666666666,2.70616666667,2.57766666667,41.5203333334,6.8775
405.75,5.2191547619,44.7083333333,3.919,4.43666666667,1.59433333333,3.49316666667,2.68533333334,2.59516666666,41.4283333333,6.86233333333
406.11,5.2538452381,44.633,3.92966666667,4.44216666666,1.62716666666,3.51383333333,2.74833333334,2.61366666666,41.3233333333,6.854
406.47,5.25254761905,44.537,3.93733333333,4.44283333333,1.60966666666,3.51066666667,2.7555,2.619,41.2213333334,6.89366666667
406.83,5.21763095238,44.3728333334,3.92133333333,4.412,1.58033333334,3.4985,2.72666666666,2.58583333334,41.0808333334,6.842
407.19,5.26848809523,44.2931666667,3.98666666667,4.472,1.60983333333,3.52583333334,2.77266666666,2.6085,41.0331666667,6.88533333333
407.55,5.30155952382,44.2413333333,4.02566666666,4.53033333334,1.64083333333,3.56533333333,2.83933333333,2.61566666666,40.9731666667,6.9165
407.90,5.27794047618,44.086,3.9875,4.489,1.59333333333,3.5425,2.82116666667,2.567,40.8328333333,6.88716666667
408.26,5.27492857143,44.071,4.004,4.5305,1.585,3.535,2.84666666667,2.55333333333,40.8233333333,6.918
408.62,5.25735714285,44.079,4.0085,4.5345,1.56483333333,3.54533333333,2.831,2.53583333333,40.7878333333,6.9595
408.98,5.25952380951,44.09,4.05683333333,4.5855,1.57283333333,3.57883333333,2.8225,2.53816666667,40.7781666667,6.97883333333
409.34,5.28595238095,44.106,4.122,4.61316666667,1.62,3.62916666667,2.84683333333,2.575,40.8566666667,6.98933333334
409.70,5.28245238095,44.0326666667,4.138,4.61583333334,1.63,3.64666666667,2.84883333333,2.56733333334,40.7648333333,6.98483333334
410.06,5.2598452381,43.9726666666,4.169,4.63316666666,1.61683333334,3.65683333334,2.81833333334,2.58516666667,40.7698333334,6.96783333334
410.42,5.25091666667,43.8921666666,4.14633333333,4.61216666666,1.6185,3.66366666667,2.80966666667,2.55833333333,40.7203333333,6.966
410.77,5.30503571429,43.9085,4.17283333333,4.65466666666,1.65383333333,3.704,2.831,2.589,40.7395,7.033
411.13,5.28491666667,43.931,4.14883333334,4.65033333334,1.64366666667,3.69066666666,2.826,2.58466666667,40.7236666667,7.03266666667
411.49,5.28117857143,43.9165,4.15,4.62916666667,1.658,3.67866666666,2.80866666667,2.57283333333,40.6575,7.046
411.85,5.29510714285,43.9591666666,4.186,4.64516666667,1.68833333333,3.6805,2.82283333333,2.61266666667,40.664,7.06883333334
412.21,5.28232142857,43.9435,4.1695,4.59983333333,1.67516666667,3.656,2.767,2.602,40.617,7.02266666666
412.57,5.31161904762,43.9286666667,4.2135,4.6445,1.68533333334,3.693,2.79766666667,2.631,40.599,7.0285
412.92,5.3338452381,43.8718333333,4.22016666667,4.65816666667,1.72016666667,3.703,2.83283333333,2.64983333334,40.5736666666,7.0875
413.28,5.32739285715,43.7781666667,4.19333333333,4.66183333334,1.69516666667,3.70216666667,2.82083333333,2.6375,40.4523333333,7.07383333334
413.64,5.36764285715,43.7313333333,4.20316666667,4.69033333334,1.711,3.752,2.84816666667,2.663,40.452,7.12033333333
414.00,5.34388095238,43.7116666667,4.13616666666,4.65583333333,1.6835,3.70683333333,2.836,2.63233333333,40.3873333333,7.1195
414.36,5.36702380952,43.7121666667,4.1735,4.695,1.70433333334,3.69516666667,2.84266666667,2.6725,40.3648333333,7.12616666667
414.72,5.3180952381,43.6436666667,4.10966666666,4.64933333333,1.6905,3.67316666667,2.81183333333,2.645,40.2673333333,7.06633333334
415.07,5.29152380952,43.5675,4.07833333333,4.62166666666,1.649,3.626,2.75183333334,2.6145,40.2068333333,7.01616666667
415.43,5.23055952381,43.4865,4.01616666667,4.5365,1.57983333333,3.55016666667,2.70533333334,2.56683333334,40.1595,6.96216666667
415.79,5.22623809523,43.4053333334,3.97283333334,4.48866666666,1.5495,3.53633333333,2.68083333334,2.5325,40.1068333333,6.94916666667
416.15,5.20288095238,43.3116666667,3.918,4.4435,1.5285,3.4885,2.66083333333,2.51183333333,40.0216666666,6.9165
416.51,5.17429761905,43.2333333333,3.8585,4.39866666667,1.53533333334,3.46133333334,2.63833333333,2.4815,39.948,6.89016666666
416.86,5.15254761905,43.1841666667,3.84466666667,4.36216666667,1.51366666667,3.4335,2.6365,2.4615,39.857,6.8465
417.22,5.1235,43.1396666667,3.80516666667,4.31516666667,1.50283333333,3.38333333333,2.63116666667,2.43183333333,39.8275,6.84716666667
417.58,5.09654761905,43.1478333334,3.7665,4.26533333333,1.48133333333,3.358,2.615,2.394,39.8183333333,6.82133333333
417.94,5.10107142857,43.0805,3.76533333333,4.25316666667,1.5005,3.36066666666,2.64,2.386,39.7255,6.83033333334
418.29,5.1026547619,43.0866666667,3.72616666667,4.22333333333,1.49883333333,3.36933333333,2.66266666666,2.379,39.6868333333,6.83216666666
418.65,5.10473809523,43.1183333333,3.75083333333,4.21866666667,1.52416666667,3.37566666667,2.6995,2.3745,39.6838333334,6.876
419.01,5.1321547619,43.1296666666,3.752,4.22316666667,1.55516666666,3.40933333333,2.74616666667,2.38866666666,39.6836666666,6.91483333334
419.37,5.15930952381,43.0915,3.76133333334,4.23633333333,1.5855,3.43133333334,2.77616666667,2.41,39.6585,6.94883333334
419.73,5.15280952381,43.0758333334,3.74066666667,4.23433333333,1.60233333333,3.43783333333,2.7915,2.418,39.6175,6.95266666666
420.08,5.15135714285,43.039,3.7165,4.22133333334,1.603,3.45816666666,2.81316666667,2.41533333333,39.5595,6.969
420.44,5.16270238095,43.0156666667,3.70033333334,4.21216666667,1.59616666666,3.45883333333,2.8265,2.41633333334,39.5111666666,6.9735
420.80,5.15097619049,42.9976666666,3.66333333334,4.18783333333,1.6025,3.4515,2.819,2.39433333334,39.4853333333,6.959
421.16,5.13938095238,42.9301666667,3.61583333333,4.14816666667,1.59666666667,3.451,2.81666666667,2.37266666667,39.4093333333,6.945
421.51,5.15503571428,42.9155,3.61783333333,4.13533333333,1.60883333334,3.45,2.832,2.38816666666,39.389,6.97
421.87,5.18414285715,42.9013333334,3.6195,4.14133333333,1.62666666667,3.47916666667,2.85266666667,2.41716666667,39.3813333333,6.99333333333
422.23,5.17272619048,42.8143333333,3.60433333334,4.126,1.63416666667,3.47783333333,2.84016666667,2.40816666667,39.3461666667,6.99383333334
422.58,5.17786904761,42.7618333333,3.5765,4.12266666667,1.64416666667,3.499,2.84233333333,2.43116666667,39.2981666666,6.994
422.94,5.14676190476,42.697,3.53866666666,4.06916666666,1.62966666666,3.47533333334,2.81966666667,2.41216666667,39.2348333333,6.9715
423.30,5.13564285715,42.6753333333,3.50483333334,4.03683333334,1.62733333333,3.474,2.81733333333,2.393,39.1941666666,6.94466666667
423.66,5.14094047618,42.6033333334,3.49216666666,4.00266666667,1.6215,3.47816666667,2.8175,2.38166666666,39.153,6.94533333334
424.01,5.15325,42.5945,3.49433333334,3.98933333333,1.6385,3.47733333334,2.82983333333,2.38216666667,39.147,6.96066666667
424.37,5.15447619048,42.5858333333,3.47833333333,3.97333333333,1.64566666666,3.46883333333,2.82,2.38316666667,39.1705,6.96483333334
424.73,5.16327380952,42.5213333334,3.45866666667,3.96483333334,1.654,3.46733333333,2.82116666667,2.3955,39.133,6.96883333334
425.08,5.17427380952,42.5085,3.47583333334,3.96866666667,1.67166666666,3.48583333333,2.81966666667,2.40616666666,39.147,6.98283333333
425.44,5.14882142856,42.454,3.43283333333,3.9345,1.65633333333,3.4625,2.79533333333,2.37533333333,39.0761666666,6.95866666666
425.80,5.13521428572,42.4131666667,3.423,3.9105,1.65716666667,3.43916666667,2.78616666667,2.358,39.0368333333,6.96016666666
426.16,5.13447619048,42.4246666667,3.4215,3.89283333333,1.655,3.43333333333,2.79583333333,2.3405,38.9828333334,6.96266666667
426.51,5.11810714285,42.379,3.39616666667,3.85516666667,1.6285,3.4085,2.78566666667,2.31433333333,38.955,6.93816666666
426.87,5.14394047618,42.3793333333,3.39466666666,3.86033333333,1.64533333333,3.43883333333,2.803,2.31933333333,38.953,6.95416666666
427.23,5.12880952381,42.3721666667,3.36433333333,3.83216666667,1.62716666667,3.41716666667,2.78083333333,2.29416666667,38.9053333333,6.93866666667
427.58,5.11555952381,42.4001666667,3.33416666667,3.81533333333,1.61666666667,3.39633333333,2.77666666667,2.27916666666,38.905,6.94533333333
427.94,5.09726190477,42.4068333334,3.30333333333,3.79166666666,1.588,3.387,2.75766666667,2.244,38.9426666666,6.91133333333
428.30,5.0870952381,42.3655,3.3,3.78066666667,1.59283333333,3.38683333333,2.75766666667,2.217,38.8618333333,6.90733333333
428.65,5.1058452381,42.4296666667,3.32466666667,3.77583333334,1.60266666667,3.40983333333,2.787,2.215,38.8726666666,6.93666666667
429.01,5.1215952381,42.4518333333,3.317,3.7705,1.60833333333,3.41033333334,2.81333333333,2.2205,38.8203333333,6.92366666666
429.37,5.16278571428,42.4471666667,3.35533333333,3.81333333333,1.65316666667,3.455,2.862,2.26983333333,38.831,6.95333333334
429.72,5.17322619048,42.4995,3.32966666667,3.81,1.6415,3.44833333333,2.87583333333,2.27066666666,38.8663333333,6.93983333333
430.08,5.19311904761,42.5478333333,3.32433333333,3.822,1.65066666666,3.46933333333,2.89866666667,2.29616666667,38.9608333333,6.9545
430.44,5.1924047619,42.571,3.3125,3.79966666666,1.631,3.42383333333,2.889,2.28483333333,38.9868333333,6.9535
430.79,5.16851190476,42.5741666667,3.30333333333,3.7885,1.62183333333,3.39266666666,2.88583333333,2.279,38.9671666667,6.9375
431.15,5.19114285715,42.5816666667,3.33066666666,3.81083333334,1.6475,3.4135,2.90983333333,2.32633333334,38.9813333334,6.9845
431.50,5.21046428572,42.613,3.356,3.82916666666,1.67266666667,3.42666666667,2.91566666667,2.33933333334,39.0015,6.98216666667
431.86,5.23402380952,42.5913333334,3.38133333333,3.85666666667,1.71066666666,3.4345,2.95616666667,2.3775,38.9476666667,7.01033333333
432.22,5.24402380952,42.6211666666,3.38116666667,3.87833333334,1.70816666667,3.46116666667,2.97916666666,2.39633333333,38.9893333333,7.02666666667
432.57,5.21804761905,42.6106666667,3.36483333334,3.86866666666,1.67683333333,3.44616666667,2.94583333333,2.37666666666,39.02,7.014
432.93,5.21530952381,42.6291666667,3.363,3.87216666667,1.66733333333,3.429,2.93433333334,2.376,39.0695,7.02433333333
433.29,5.22039285715,42.66,3.36966666667,3.88416666667,1.6625,3.43433333334,2.932,2.37333333334,39.1088333333,7.0275
433.64,5.20953571428,42.663,3.3865,3.89566666667,1.66866666667,3.4455,2.92766666666,2.37,39.09,7.02666666667
434.00,5.17511904762,42.6356666666,3.3645,3.87583333334,1.63916666667,3.4095,2.8955,2.34266666667,39.0305,6.96133333334
434.35,5.19975,42.6231666667,3.37783333334,3.91533333333,1.66366666667,3.44,2.923,2.351,39.004,6.95566666666
434.71,5.2194047619,42.6491666667,3.39483333333,3.9405,1.6835,3.4735,2.936,2.37266666667,39.0303333334,6.95916666667
435.07,5.23628571428,42.662,3.3985,3.96566666666,1.69366666667,3.47533333334,2.93216666667,2.3695,39.058,6.965
435.42,5.23692857143,42.647,3.41683333334,3.987,1.6955,3.4905,2.93816666666,2.38083333333,39.0345,6.96266666667
435.78,5.26466666667,42.7456666666,3.456,4.05166666666,1.71716666666,3.51516666667,2.951,2.40783333333,39.1108333333,6.97266666667
436.13,5.28019047619,42.795,3.49633333333,4.08616666667,1.741,3.51366666667,2.97966666667,2.43633333333,39.1403333334,6.97933333334
436.49,5.31622619048,42.8501666666,3.528,4.14033333334,1.77666666666,3.54233333333,3.02816666667,2.4775,39.148,6.991
436.84,5.31498809523,42.9493333333,3.55166666667,4.17383333333,1.78483333333,3.561,3.02516666667,2.4945,39.1973333334,7.00983333333
437.20,5.31742857144,42.9783333334,3.56066666666,4.18883333333,1.79366666667,3.56383333334,3.034,2.49866666667,39.1895,7.0005
437.56,5.31966666667,43.0558333333,3.575,4.1935,1.79716666667,3.58683333333,3.03366666667,2.49916666666,39.2528333333,7.00216666666
437.91,5.34066666666,43.1058333334,3.62016666667,4.227,1.817,3.60483333333,3.04333333334,2.5235,39.2843333333,7.05933333334
438.27,5.33470238095,43.177,3.65716666667,4.24816666667,1.826,3.6065,3.04,2.5285,39.3475,7.09316666666
438.62,5.33366666666,43.1625,3.67483333333,4.262,1.83033333334,3.58333333334,3.03466666667,2.52216666667,39.3388333334,7.09283333333
438.98,5.31701190476,43.219,3.67233333333,4.27416666666,1.81366666667,3.60466666667,3.036,2.52316666667,39.3773333333,7.08383333334
439.33,5.337,43.2526666667,3.69666666667,4.30133333333,1.821,3.599,3.03433333333,2.54133333333,39.4156666667,7.11083333334
439.69,5.3215,43.2033333333,3.69083333333,4.27566666666,1.81566666667,3.59416666667,3.018,2.519,39.3628333333,7.10916666667
440.04,5.3023452381,43.1415,3.66866666667,4.256,1.79216666667,3.56816666667,2.9935,2.49983333334,39.3155,7.0805
440.40,5.30022619048,43.153,3.68083333333,4.25316666667,1.78883333333,3.564,2.98366666667,2.49716666667,39.3315,7.09933333333
440.75,5.31658333333,43.1495,3.70116666667,4.27016666667,1.79983333333,3.57666666667,3.0035,2.49933333334,39.337,7.10083333333
441.11,5.30817857143,43.1848333333,3.70133333334,4.273,1.79433333334,3.56066666666,2.98483333334,2.49033333334,39.38,7.10533333333
441.47,5.31998809523,43.1886666667,3.71216666667,4.30116666666,1.801,3.55033333333,2.98683333333,2.515,39.401,7.10816666667
441.82,5.32666666666,43.2168333333,3.71033333333,4.30883333334,1.8175,3.55716666667,2.99,2.5325,39.4226666667,7.12366666667
442.18,5.33569047619,43.2221666666,3.71316666666,4.3115,1.818,3.5605,2.9875,2.545,39.4161666667,7.106
442.53,5.34029761905,43.2856666667,3.71983333333,4.30933333334,1.8155,3.57516666666,2.988,2.54216666667,39.4208333333,7.11016666667
442.89,5.34723809523,43.2793333333,3.746,4.3135,1.81633333333,3.55116666667,2.99983333333,2.55016666667,39.4331666666,7.1155
443.24,5.35738095239,43.3381666667,3.75183333334,4.322,1.81866666666,3.559,3.03316666667,2.55666666666,39.4943333333,7.12316666666
443.60,5.36780952381,43.3655,3.75266666667,4.3185,1.80866666667,3.55433333334,3.03266666666,2.5665,39.563,7.144
443.95,5.39580952382,43.4768333333,3.77416666666,4.32216666666,1.82666666667,3.58716666666,3.05166666667,2.5915,39.6466666666,7.19216666666
444.31,5.38877380951,43.4895,3.74983333333,4.309,1.81783333333,3.56016666667,3.04366666667,2.58016666666,39.6541666666,7.176
444.66,5.37703571428,43.4565,3.729,4.292,1.8,3.54816666666,3.0415,2.5705,39.598,7.16333333334
445.02,5.36870238095,43.4728333333,3.70166666667,4.27183333333,1.79666666667,3.54633333334,3.059,2.561,39.5806666667,7.156
445.37,5.37482142856,43.4768333334,3.70316666667,4.25916666667,1.79566666667,3.55183333333,3.0705,2.54833333334,39.5876666667,7.17466666666
445.72,5.37473809523,43.4555,3.69883333334,4.2475,1.789,3.55983333333,3.08066666666,2.538,39.5751666666,7.16566666667
446.08,5.38769047618,43.4565,3.7035,4.259,1.79733333334,3.55683333333,3.095,2.5495,39.5905,7.1855
446.43,5.39697619049,43.445,3.69083333334,4.2785,1.80966666667,3.581,3.12316666667,2.56483333333,39.6218333333,7.19616666667
446.79,5.40095238095,43.4526666667,3.67483333333,4.27066666666,1.81183333334,3.59833333333,3.1245,2.54983333334,39.6218333333,7.184
447.14,5.39013095239,43.4433333333,3.64066666667,4.25033333333,1.8085,3.59533333333,3.114,2.534,39.5948333333,7.1595
447.50,5.39023809523,43.454,3.63383333333,4.25583333333,1.824,3.61266666667,3.13666666667,2.53916666667,39.5743333333,7.15866666667
447.85,5.38504761905,43.4155,3.61633333333,4.24366666667,1.8325,3.61,3.136,2.51983333333,39.5725,7.1525
448.21,5.39828571428,43.4035,3.6225,4.24216666666,1.855,3.63733333333,3.15233333333,2.52983333333,39.5936666666,7.15133333333
448.56,5.41675,43.4305,3.61066666667,4.23316666667,1.87433333334,3.63733333333,3.16916666667,2.52816666666,39.6251666667,7.1615
448.92,5.43883333334,43.4351666666,3.62933333333,4.23,1.88483333334,3.65016666667,3.17266666667,2.5365,39.6758333333,7.168
449.27,5.44920238095,43.4358333333,3.62783333333,4.23083333334,1.912,3.65216666666,3.1925,2.55066666667,39.7026666666,7.17233333333
449.62,5.45935714285,43.4713333334,3.62766666667,4.22966666667,1.91266666666,3.64333333333,3.19483333333,2.544,39.7386666667,7.16833333334
449.98,5.44948809523,43.5131666667,3.5935,4.19083333334,1.92183333333,3.657,3.18833333333,2.5315,39.7413333333,7.16033333334
450.33,5.45605952382,43.5835,3.59216666667,4.15583333333,1.92016666667,3.62783333334,3.17083333333,2.52233333334,39.7823333333,7.16966666667
450.69,5.45341666666,43.6606666667,3.58133333333,4.13083333333,1.93033333333,3.603,3.17333333334,2.52183333334,39.8433333334,7.1925
451.04,5.44551190477,43.7068333334,3.57233333334,4.1,1.92633333333,3.57583333333,3.1615,2.50733333333,39.8755,7.20266666666
451.40,5.42957142857,43.73,3.54083333333,4.062,1.89333333333,3.54916666667,3.1305,2.48816666667,39.9291666667,7.18316666666
451.75,5.4369047619,43.7905,3.54583333333,4.05466666666,1.8885,3.53216666666,3.126,2.49833333334,39.9475,7.17483333334
452.10,5.41857142857,43.8923333333,3.521,4.01866666667,1.85516666666,3.50916666667,3.10683333334,2.4655,39.9638333333,7.17266666667
452.46,5.40042857144,43.9608333333,3.51983333333,4.003,1.85383333333,3.51183333333,3.1055,2.45783333333,40.048,7.16033333334
452.81,5.3856547619,43.9796666667,3.4945,3.99416666667,1.83933333333,3.489,3.0905,2.44233333334,40.044,7.1515
453.17,5.38536904762,44.0218333333,3.47983333333,3.97833333333,1.83766666667,3.50316666666,3.0815,2.434,40.0651666667,7.15616666667
453.52,5.3795952381,44.0408333334,3.46566666667,3.98066666667,1.85366666666,3.51266666667,3.095,2.453,40.1085,7.1835
453.87,5.36670238095,44.0256666667,3.43433333334,3.95583333333,1.81816666666,3.4945,3.07416666666,2.41883333333,40.1151666667,7.15766666666
454.23,5.36926190477,44.0081666667,3.424,3.9475,1.81483333334,3.48966666667,3.08033333333,2.40216666666,40.1265,7.15116666667
454.58,5.37623809524,43.986,3.4285,3.94983333333,1.836,3.49866666667,3.07183333334,2.4125,40.1036666666,7.1305
454.93,5.3845,44.0051666667,3.44066666666,3.95116666667,1.846,3.50833333333,3.076,2.41383333333,40.1253333333,7.12983333333
455.29,5.40064285715,44.0853333334,3.45566666667,3.96683333333,1.85533333333,3.512,3.08283333333,2.42666666667,40.1438333333,7.13583333334
455.64,5.40328571428,44.1555,3.4395,3.97183333333,1.855,3.52016666667,3.08583333334,2.428,40.1765,7.15416666667
456.00,5.41004761905,44.1895,3.434,3.98516666667,1.86233333334,3.52133333333,3.08383333333,2.44166666667,40.2276666667,7.15583333333
456.35,5.4231547619,44.2066666667,3.427,3.98683333334,1.85583333334,3.52233333334,3.07483333334,2.45666666667,40.225,7.15216666666
456.70,5.4570952381,44.2778333334,3.45733333333,4.015,1.88366666667,3.5575,3.11216666667,2.47783333333,40.2968333333,7.19833333334
457.06,5.45230952381,44.3126666667,3.45883333333,4.034,1.8635,3.55566666667,3.11766666666,2.46966666666,40.3226666667,7.1855
457.41,5.45785714285,44.3973333333,3.47416666666,4.03666666666,1.85783333333,3.5465,3.11483333334,2.45883333333,40.366,7.2005
457.76,5.48313095238,44.4671666667,3.52166666667,4.06466666667,1.88,3.56716666667,3.15266666667,2.4905,40.42,7.23716666666
458.12,5.4849047619,44.542,3.52833333333,4.07066666666,1.88033333333,3.57116666667,3.14916666666,2.5115,40.477,7.244
458.47,5.48471428571,44.6135,3.5235,4.0725,1.85583333333,3.562,3.13983333333,2.50866666667,40.5373333333,7.26416666667
458.82,5.49660714285,44.6455,3.53,4.08933333333,1.85333333334,3.56566666667,3.141,2.50933333334,40.5955,7.26683333333
459.18,5.50502380952,44.6556666666,3.54216666667,4.09333333333,1.86833333333,3.57783333333,3.144,2.52166666667,40.6335,7.26566666667
