wavelength,Back_TanCayf,Belly_TanCayf,Breast_TanCayf,Crissum_TanCayf,Crown_TanCayf,DorTail_TanCayf,Patch10_TanCayf,Patch11_TanCayf,Patch12_TanCayf,Rump_TanCayf,Throat_TanCayf,WingTip_TanCayf
800.08,20.104,42.1476666666,32.1848333333,43.2495,38.9478166667,15.3010833333,15.5338333333,12.919,36.56875,28.647625,28.9028333333,18.3194166667
800.39,19.6055,42.0548333333,32.3115833334,42.736,38.6470333334,14.74175,15.2566666667,12.6109166667,36.2445,28.0299583333,28.29525,17.9818333333
800.70,20.1115,42.8283333333,32.6798333333,42.8200833333,39.12395,14.7145,15.513,12.5685,36.2172916667,28.237,28.6301666667,17.8606666667
801.00,21.094,43.8644166667,33.4618333333,43.4793333333,40.06105,15.6399166667,16.6025,14.0840833333,36.7782083333,29.2239375,29.8285,19.1851666667
801.31,20.2753333333,43.1981666667,32.90175,42.7500833333,39.7132166666,14.9235833333,15.9091666667,13.0825,36.2048333333,28.4926354167,28.9673333333,18.5565
801.62,19.94175,43.0099166667,32.6865,42.4379166667,39.1873,14.2703333333,15.5969166667,12.8026666667,35.949375,28.1550208333,28.4079166666,18.0845833334
801.92,20.0685833333,42.39375,32.7565833334,42.0845,39.1826166666,13.8081666666,15.5633333333,13.17275,35.5607916667,28.2420729166,28.25125,17.9956666667
802.23,20.5473333333,42.70325,32.8938333334,41.9734166667,39.9802166667,14.5273333333,16.3598333334,13.88875,35.6092916667,28.5904479166,28.7065,18.5323333333
802.54,20.7366666667,42.8523333333,32.5599166667,42.0534166667,40.1918666667,14.5645,16.2799166667,13.6058333333,35.3640833333,28.5516979167,28.3384166667,18.3315833333
802.84,21.0543333333,43.16325,32.9676666667,42.1003333333,40.96595,14.9745,16.0461666667,13.7585833333,35.9396666667,28.76490625,28.444,18.4523333333
803.15,21.62575,43.405,33.785,42.9875,41.7519333334,15.4225833334,16.7348333334,14.5705,36.464875,29.4361979167,28.8768333333,19.0866666667
803.46,22.0263333333,43.9674166667,34.0320833334,43.70325,42.3942833334,15.87425,17.1353333334,14.8515833333,36.4733333333,29.9260833333,29.15825,19.8875833334
803.76,22.8849166667,44.4390833333,34.2180833333,44.00075,42.7519333333,16.835,17.4671666667,15.2764166667,36.8047083333,30.4588854167,29.87875,20.25625
804.07,23.457,44.8019166667,35.033,44.3151666667,42.7491666667,17.7804166667,18.119,15.95725,37.0215,31.232375,30.4373333333,20.9983333333
804.38,22.6415833333,44.3809166667,34.7154166667,43.5618333334,41.80245,17.1714166667,17.20475,15.0116666667,36.3415416667,30.4792604166,29.5928333334,19.9685833334
804.68,22.6415,44.3065,34.36775,43.5534166667,41.4696166667,17.0390833333,17.2625,15.0446666667,36.22975,30.53934375,29.535,20.0349166666
804.99,22.6365,43.4656666667,34.0121666667,43.3269166667,41.5079666667,17.141,17.42725,15.113,36.0975833334,30.2758125,29.5469166667,19.9215833333
805.30,22.1113333333,43.68125,33.916,43.2400833333,41.3919666667,16.9746666667,16.9745833333,14.59375,36.25125,29.9461145833,29.404,19.2724166666
805.60,21.7156666667,43.7014166667,34.0761666667,43.4733333333,41.15,16.9705833333,16.3459166667,14.3956666667,35.9845833333,29.763125,29.2805833333,18.9124166666
805.91,21.7754166667,43.6600833333,34.50575,42.99825,40.9632666667,16.968,16.055,14.9496666666,36.2352916666,30.0585208333,29.5645,18.8525
806.21,21.255,43.58975,34.0333333333,42.9825,40.4419833333,16.5570833333,15.8484166666,14.7604166667,35.8595416667,29.6959479167,29.3184166667,18.5220833334
806.52,20.752,43.81625,33.6586666666,42.33475,40.1182666667,16.17,15.5275,14.5084166666,35.53875,29.0927395833,28.8199166667,18.0883333333
806.83,20.9331666666,44.1815,34.1831666667,42.7593333333,40.4612666666,16.2156666667,15.9121666667,14.68075,36.303375,29.4062291667,29.4311666667,18.0108333333
807.13,21.0325833334,43.9536666667,34.0003333333,42.6281666667,40.2512166667,16.1730833333,16.3375,15.0901666667,36.3912916667,29.7633958333,29.5044166667,18.31275
807.44,20.1345,43.0024166667,32.8114166666,41.8613333333,39.7223,15.2779166667,15.2601666667,14.38425,36.0181666666,28.983,28.4943333333,17.4451666666
807.74,20.14475,42.7716666667,32.201,41.8388333333,39.6196333334,14.9275,15.0271666667,14.01275,35.7835,28.5609375,28.2971666667,17.047
808.05,20.7135,43.5931666667,33.0753333333,42.85575,40.4480666667,15.40375,15.6526666667,14.5280833333,36.11725,29.12065625,29.02825,17.3949166667
808.35,20.8895,43.85275,33.4828333334,43.068,40.4801,15.4148333333,15.8445,14.0601666667,36.4769166667,29.4106979167,29.288,18.012
808.66,20.0741666667,42.8815,32.36525,42.09375,39.4304666667,14.3128333333,14.7779166667,12.8226666667,35.85325,28.5733854167,28.45475,16.9798333333
808.97,18.4659166667,41.5678333334,30.84225,40.8164166666,38.4065166667,12.5345,13.266,10.9529166667,34.919875,27.3626041667,27.0955833333,15.2430833333
809.27,18.3623333333,42.2974166667,31.15175,41.4185,38.6972666667,12.0245,13.1513333333,10.50425,34.760125,26.92178125,26.406,14.7849166667
809.58,19.6103333333,43.0659166666,32.0998333333,42.36125,38.9738333333,13.1738333333,14.0961666667,11.4635,35.7326666667,27.5587083333,26.876,15.4644166667
809.88,20.0895,43.1023333334,32.5426666666,43.2895,39.36945,13.6496666667,14.6795833333,12.0891666667,36.5272083333,28.3266354166,27.28875,15.772
810.19,20.2604166667,43.2708333333,33.09375,43.46875,39.7333333334,14.71875,15.5729166667,13.2083333333,37.140625,28.8411458333,27.8645833333,16.7395833333
810.49,20.1681666667,43.0501666667,32.9606666666,43.3589166667,39.7124833334,14.6976666667,14.9639166667,12.94175,36.9305416667,28.2048125,28.2034166667,16.4858333334
810.80,20.5095833333,43.0573333333,33.0465833333,42.9086666667,39.35895,14.92575,15.7324166666,13.5985833333,36.916125,27.9365833334,28.864,16.84725
811.10,20.5151666666,43.2514166667,33.8508333333,43.47775,39.7175166667,15.1358333333,16.0845833333,13.9929166667,37.7749166667,28.4376041667,29.4199166666,17.2273333333
811.41,20.4248333333,42.952,33.7255,43.31175,39.4946833333,15.2723333333,15.8060833333,14.1178333333,38.28425,28.0555104167,28.8888333334,17.2765833334
811.71,19.5590833333,42.8523333333,32.9676666667,42.675,39.0957833333,14.4835,14.71625,13.9738333333,37.926875,27.7772395833,27.859,16.1569166667
