wavelength,Back_OryMaxf,Belly_OryMaxf,Breast_OryMaxf,Crissum_OryMaxf,Crown_OryMaxf,DorTail_OryMaxf,Rump_OryMaxf,Throat_OryMaxf,WingTip_OryMaxf
797.93,15.893,29.6165,24.0163333333,21.1401666666,12.1258333334,9.68716666665,18.7856666667,31.0125,15.0521666666
798.24,16.8351666667,29.9326666667,24.4108333333,21.9865,13.0808333333,10.7238333334,19.5623333333,31.5655,15.1515
798.55,16.0236666667,29.323,23.3839166667,20.9981666667,12.7241666667,9.8645,18.8156666667,31.6748333334,14.2891666667
798.85,16.4648333334,28.99,23.7206666667,21.1785,13.4848333334,10.3705,19.0236666667,31.6668333333,15.2945833333
799.16,15.0645,28.3003333333,22.3701666667,20.1325,12.1038333333,9.57866666665,17.6073333333,30.756,14.45475
799.47,15.6348333334,28.6638333333,22.1756666666,20.6018333334,12.5918333333,10.0211666667,17.891,31.6546666667,14.8390833334
799.78,15.7561666666,28.4313333334,22.7679166667,20.8331666667,12.4298333333,10.2941666667,17.612,32.1605,14.8549166667
800.08,17.4836666667,29.3015,23.601,21.8283333333,14.3726666666,11.7135,18.3351666667,33.5243333333,15.6935
800.39,18.7368333333,30.1928333333,24.4123333333,23.0175,14.9998333333,12.544,18.1753333334,33.9823333333,16.684
800.70,19.8005,30.8938333334,25.5430833333,23.718,15.8296666667,13.2125,18.4116666667,35.0606666667,17.7885
801.00,19.6036666666,30.5586666667,25.8196666667,23.9818333334,16.1078333334,13.3155,17.7118333334,36.1441666667,18.67575
801.31,19.3221666666,30.6045,26.566,24.6703333334,15.9523333333,13.0768333334,17.4543333333,36.5933333333,19.707
801.62,17.9415,29.6586666667,26.5468333334,24.147,14.6795,11.9611666666,16.798,36.8016666667,19.8913333334
801.92,17.1296666667,28.8581666666,26.7746666666,23.8233333333,13.5803333333,11.169,16.2806666667,36.7091666666,20.332
802.23,16.2703333333,28.3588333333,26.67475,23.5828333333,12.6833333333,10.6023333333,14.9426666667,36.7616666667,19.5300833333
802.54,16.5875,28.2738333334,26.6765833333,24.127,13.1745,10.3573333333,15.1191666666,37.3016666667,19.2756666667
802.84,16.348,27.7975,26.593,24.0541666666,13.0625,9.83683333334,14.5361666667,36.5191666667,18.9168333333
803.15,15.6838333333,26.8221666666,24.9385833333,22.7683333334,12.3055,7.883,13.2883333333,36.0158333334,18.2125
803.46,15.9931666666,27.2518333333,25.4524166667,23.2743333334,11.6161666667,6.90216666666,12.984,35.648,18.71825
803.76,16.497,28.0323333334,26.1028333333,24.0885,11.7471666666,7.29433333334,14.5036666667,36.5775,19.9324166666
804.07,16.6876666666,28.5955,26.6563333333,24.654,12.0125,7.9455,15.0941666667,36.1215,20.3878333334
804.38,18.5505,29.9551666667,27.3034166667,25.7985,12.9608333334,9.1115,16.2368333333,36.7528333333,21.253
804.68,19.1306666667,31.37,27.1834166667,25.9215,13.742,10.3966666667,16.927,36.739,21.4645
804.99,20.6816666667,32.4913333333,27.6443333334,26.7723333333,15.4523333333,11.8096666666,17.5088333334,36.4475,22.3754166667
805.30,22.6698333333,33.7743333334,29.24825,28.0015,16.8586666667,13.5596666667,19.2748333333,37.1883333334,24.0125
805.60,23.1281666667,33.8845,29.4565833334,27.841,16.933,13.816,19.6885,37.1533333333,24.4963333334
805.91,24.4701666667,34.6818333333,30.6455,28.6705,17.9383333333,14.6435,20.5781666667,38.3813333333,25.4816666666
806.21,24.1946666667,34.4393333333,30.6266666666,27.92,17.2876666667,14.8235,20.0233333334,38.3975,24.7770833333
806.52,24.5706666666,35.2655,32.2598333334,28.8251666667,18.15,15.7886666667,20.9601666667,39.1101666667,25.166
806.83,23.0998333333,33.3331666667,31.2749166667,27.2168333333,16.5873333333,14.7861666667,19.616,38.7768333333,23.1888333334
807.13,22.3808333334,32.7183333333,30.79375,26.6865,16.369,14.3848333333,18.4918333334,38.651,22.5295833333
807.44,21.2158333333,30.9666666666,29.7839166667,25.7445,14.953,12.4641666666,17.7273333333,38.5355,21.3076666667
807.74,20.0208333333,29.8321666667,29.0043333334,24.7168333333,14.13,11.5513333333,17.0438333333,37.3793333334,20.6919166667
808.05,20.3205,28.889,29.0386666667,25.1068333334,14.0168333334,11.4101666666,16.7095,37.8843333333,21.0255833333
808.35,20.9413333334,28.2383333333,29.9114166666,25.7555,14.4645,11.615,18.1996666667,38.3203333333,21.4053333334
808.66,20.6486666667,27.7851666666,29.8435833333,25.7491666667,14.653,11.566,17.8971666667,38.7918333333,20.6375
808.97,20.2561666666,28.0295,30.1784166667,25.5145,15.6148333334,12.0255,18.3813333333,39.6891666667,20.7476666666
809.27,19.537,26.7821666666,29.7221666666,24.2361666667,14.5371666667,11.5278333333,17.5231666667,38.7501666667,19.6295
809.58,20.715,26.9651666667,30.0426666666,24.5503333333,14.7726666667,11.1506666667,17.377,39.0626666667,20.3244166667
809.88,20.313,26.6245,28.6465833334,24.0766666666,14.0251666667,11.1735,16.5733333333,38.2186666667,20.4885833334
810.19,21.4911666667,28.9705,29.5244166667,25.7156666667,15.674,13.5503333333,18.3288333333,39.0578333334,22.634
810.49,22.5206666667,28.3286666667,29.6830833333,26.1476666667,16.621,14.348,18.8018333333,39.1643333334,23.0370833333
810.80,24.0545,29.8175,30.4180833334,26.858,17.7126666667,15.8435,19.1813333333,39.1633333333,24.17675
811.10,25.6086666666,30.3896666667,31.6955,27.999,18.9243333333,17.1095,20.2301666666,39.9956666666,24.92275
811.41,25.2451666667,28.8771666667,31.3948333334,26.8048333333,17.9366666667,16.3768333333,19.0506666666,39.0818333333,24.1869166666
811.71,23.7326666667,28.6003333334,29.9125,25.3475,16.5768333333,15.276,16.9133333333,37.8646666667,22.9921666667
812.02,24.4633333333,28.8655,30.6613333334,26.6096666666,17.3675,16.1411666667,17.8055,38.502,24.0255
812.32,26.0253333333,29.472,31.7190833333,28.0106666667,17.6483333333,16.754,18.3683333334,38.9616666667,25.153
812.63,26.6033333333,30.1053333334,32.0889166667,28.9238333334,19.2615,17.827,19.8733333334,39.114,26.3185833333
812.93,26.0365,30.2653333334,31.8615,28.6276666667,19.5893333333,17.8688333333,20.5225,38.0598333333,26.4305833334
813.24,26.8973333333,31.2578333333,33.4905,30.0838333334,20.6498333333,18.826,21.2788333333,38.2181666666,27.149
813.54,26.5191666667,30.4853333333,33.7975,30.4216666666,20.9705,18.2278333333,21.287,37.8271666667,27.3206666666
813.85,26.4193333334,30.7511666667,34.6135833334,30.5163333333,20.4865,18.3738333333,21.6818333333,37.3666666666,26.9525833333
814.15,25.2068333333,29.913,34.3246666667,29.5425,19.6731666666,17.7123333333,21.6775,36.7103333333,25.9805
814.46,24.9893333333,29.8348333333,34.7675,29.5958333334,20.0348333333,17.1446666667,22.034,36.5276666666,25.2281666666
814.76,25.097,31.0536666667,34.9785,30.3656666667,20.6883333333,18.1721666666,23.2256666667,36.1506666666,25.6773333333
815.07,26.2631666667,31.4861666666,36.0085,31.2526666667,21.5923333333,19.5116666667,24.7558333334,37.4946666666,26.2950833334
815.37,24.6103333333,30.9738333334,34.3398333334,29.1341666667,19.8485,17.554,22.8353333333,35.7575,24.134
815.68,21.5203333334,29.0115,31.33875,25.5541666666,16.4228333333,14.0071666666,19.7915,32.8235,20.357
815.98,20.7926666666,29.2073333334,31.6759166667,24.8028333334,14.8123333333,12.6796666667,18.3355,32.7771666666,19.6916666667
816.29,21.4713333333,30.3678333333,32.3218333333,25.6091666667,15.4713333333,13.885,19.4023333333,33.7701666667,20.5170833334
816.59,21.7023333333,29.8795,32.0185,24.9778333333,15.2183333333,13.7478333334,19.2958333334,33.779,20.7890833333
816.89,22.0613333333,29.8685,31.7325,23.75,14.1008333333,13.1578333334,18.3553333333,33.2676666667,20.0110833334
817.20,22.7468333333,30.9615,32.30925,23.9111666667,14.877,13.6481666666,18.952,34.5408333334,20.3104166666
817.50,23.1995,31.805,32.6529166667,24.7905,16.3526666667,14.0285,19.305,35.3433333334,20.6343333333
817.81,22.5575,32.143,31.7939166666,24.2611666666,15.2093333333,13.7521666666,18.8013333334,34.955,20.1148333333
818.11,22.1753333333,32.0061666667,31.5841666666,24.3266666666,15.0785,12.8266666667,18.6973333334,35.0218333334,19.1696666666
818.41,22.3061666667,33.0036666667,32.0251666667,24.5928333334,15.5618333334,12.5775,18.6433333334,34.7091666666,19.2925833333
818.72,22.5688333333,33.7788333333,32.23825,25.2598333334,16.2951666667,13.363,19.8403333333,35.0966666667,19.6639166666
819.02,23.8095,34.7413333333,33.9504166666,27.1636666667,18.022,15.3458333333,21.7413333333,36.6873333333,21.2720833334
819.33,22.628,33.766,32.33975,26.6666666667,17.4358333333,13.9263333333,21.2501666667,36.106,20.4968333334
819.63,20.9985,32.3436666667,31.07425,25.8891666666,16.7096666667,12.966,20.4245,35.4275,19.20525
819.93,20.8025,32.1551666667,30.5840833334,25.5401666667,17.2433333334,13.5616666666,21.085,35.2601666667,18.9984166667
820.24,20.7605,33.1146666667,30.8595,26.0831666667,18.2391666667,14.4688333334,21.6353333333,35.708,19.2445833334
820.54,19.9771666666,32.4201666667,30.216,25.3511666667,17.5888333333,14.2255,20.943,35.1688333334,18.48
820.85,20.1103333333,32.516,30.2339166666,25.212,17.5295,14.4791666666,20.9355,35.18,18.56625
821.15,20.298,32.5911666666,30.4801666666,25.2955,18.0063333333,14.6178333333,21.2045,35.5925,18.6924166667
821.45,20.3716666667,32.892,30.5546666667,25.0975,18.1636666667,14.7741666667,21.1058333333,35.6046666666,18.6453333334
821.76,20.147,32.546,30.2208333334,24.7411666667,17.9821666666,14.7346666666,20.9291666667,35.5238333333,18.4899166667
822.06,19.9578333334,32.3046666667,30.2431666666,24.5215,17.8865,14.5761666666,20.7136666666,35.5291666667,18.4416666667
822.36,19.9981666667,32.3205,30.004,24.5003333333,17.8598333334,14.5101666667,20.642,35.3098333333,18.3796666666
822.67,20.2641666666,32.5366666666,30.09725,24.6408333334,17.961,14.8743333333,20.7878333334,35.299,18.51975
822.97,20.4905,32.8335,30.26375,24.5533333334,18.0851666667,15.0473333334,20.8623333334,35.4996666667,18.5079166667
823.27,20.2498333334,32.8675,30.2790833334,24.5123333333,17.8945,14.8336666667,20.6418333334,35.4583333333,18.2405833333
823.58,20.2213333333,32.7213333334,30.4474166666,24.5645,17.7911666666,14.767,20.5793333334,35.5095,18.23325
823.88,20.226,32.8235,30.5675,24.6751666667,17.874,14.6418333334,20.7118333334,35.512,18.2659166666
824.18,20.037,32.7378333333,30.6359166666,24.5781666667,17.728,14.4613333333,20.5288333334,35.5286666667,17.9974166667
824.49,19.8641666667,32.4673333333,30.5489166667,24.171,17.2326666667,14.1595,19.938,35.2063333333,17.63725
824.79,19.3303333334,31.6561666667,30.0824166666,23.7531666666,16.5095,13.783,19.4118333334,34.816,17.2038333333
825.09,19.2881666666,31.8638333334,30.0875833334,23.7305,16.2873333333,13.7831666667,19.3846666666,34.7613333333,16.8975
825.39,18.9186666667,31.4168333333,29.4185,23.3555,15.727,13.326,19.1721666666,33.9818333333,16.2900833334
825.70,18.6036666666,31.3645,29.3841666667,23.1023333333,15.4251666667,13.2986666666,19.2993333333,33.8866666667,16.0498333334
826.00,17.8978333334,31.1105,29.2140833333,22.4426666666,14.9725,12.9895,18.8645,33.4156666666,15.39025
826.30,17.619,30.4165,29.0095833334,22.2451666667,14.4131666666,12.636,18.6478333334,32.8656666667,15.0044166667
826.61,17.6655,30.4236666666,29.1666666667,22.1246666667,14.1873333333,12.5,18.7586666667,32.9458333334,14.9835
826.91,17.4931666667,29.8725,28.73175,21.6166666667,13.9806666667,12.147,18.5948333333,32.6101666667,14.6263333334
827.21,17.9006666667,30.3963333334,28.78,22.0023333333,14.5203333333,12.4521666667,18.9085,32.7338333333,15.4023333334
827.51,17.811,29.883,28.2233333333,21.7243333334,14.4741666666,12.273,18.7891666667,32.2765,15.4655
827.82,17.9053333334,30.0445,27.937,21.7471666667,14.7683333333,12.4243333333,19.3671666667,32.0501666667,15.58825
828.12,18.3565,30.8493333333,28.43025,22.1145,15.3646666667,12.6501666667,19.9263333334,32.7516666667,15.8955833334
828.42,17.6641666667,30.1566666667,28.0409166666,21.7316666667,15.0106666666,12.1923333333,19.1943333334,32.3456666667,15.7371666667
828.72,18.3773333334,30.7213333333,28.8209166666,22.2291666667,15.5093333333,13.1633333333,19.6578333333,33.1593333333,16.6360833334
829.02,18.3321666667,30.3265,28.88975,22.1328333333,15.4595,12.7655,19.3828333333,33.5233333333,16.45425
829.33,19.013,30.44,29.1696666667,22.5505,15.694,12.9345,19.9853333333,34.1478333334,16.6846666666
829.63,18.6741666666,30.2346666667,28.9140833333,22.0695,15.535,12.1395,19.604,33.9666666666,16.6195
829.93,18.7556666667,29.8075,28.5626666666,21.6888333334,15.3925,11.8666666667,19.3185,33.8075,17.0146666667
830.23,18.73,30.2545,28.538,21.8731666667,15.5545,11.7505,19.8583333334,34.091,16.9328333333
830.54,17.2615,28.6988333334,27.7634166667,20.1993333334,14.2531666667,10.4756666667,18.6253333333,33.1408333334,15.1888333334
830.84,17.0935,28.9531666667,27.77475,20.4528333333,14.0125,10.2076666667,18.9311666667,33.222,14.6993333334
831.14,17.052,29.0945,27.7456666666,20.7513333333,13.6223333333,9.94200000001,18.2851666667,34.4893333334,14.711
831.44,15.7495,27.9468333333,26.70775,19.7111666667,12.6073333333,8.58700000001,17.5446666667,33.2553333333,14.1101666667
831.74,16.2616666667,28.6651666667,27.6621666667,20.544,13.2521666666,8.2755,18.904,33.7963333333,14.0433333333
832.04,14.6826666667,27.4378333333,25.9733333333,19.3876666667,12.4718333333,5.87683333334,17.0823333334,32.3695,11.63075
832.35,14.2426666667,27.3531666666,26.1059166666,18.9488333334,12.8981666667,5.69716666666,16.578,31.5993333333,11.3235
832.65,13.7146666667,27.4128333333,26.3763333333,18.9881666667,12.8191666667,5.72133333333,16.418,31.2768333333,11.45925
832.95,14.8695,28.4793333333,27.1736666666,20.3226666667,14.086,7.58816666666,17.3733333333,32.1505,12.4501666667
833.25,14.061,28.3405,26.0626666667,20.0583333333,13.77,7.3945,16.463,31.7903333333,11.8994166666
833.55,13.1445,27.5713333333,24.5774166667,18.7093333333,12.8626666667,6.57933333333,14.976,30.755,11.2425833333
833.85,12.776,26.7935,23.54475,18.0325,12.2931666666,6.24983333333,14.2933333334,30.2291666667,10.1684166666
834.16,12.3063333334,26.7996666666,23.4785833334,17.3456666667,12.4828333333,6.09883333333,13.9226666667,30.3313333333,10.23475
834.46,11.8328333333,26.6478333334,23.7265833333,16.7075,12.391,6.182,13.6436666666,30.1195,10.015
834.76,12.4111666667,27.1548333333,23.711,16.6801666666,13.1066666667,6.6695,13.775,30.4285,10.2696666667
835.06,11.7215,26.8666666667,22.88675,15.8211666666,13.0036666667,6.072,12.9331666666,29.9381666666,9.77041666666
835.36,12.1346666666,27.5875,22.8290833333,15.9211666666,13.0993333333,7.1785,13.5233333333,30.4823333333,10.117
835.66,12.6366666667,28.007,22.212,16.0575,13.1678333333,7.8725,13.5268333333,31.0838333334,9.98116666667
835.96,12.3483333333,27.5471666667,21.1706666666,15.2833333333,13.3435,7.62483333333,13.3266666667,31.2245,8.97441666667
836.26,10.6296666667,26.3516666666,19.20375,13.1668333333,11.8518333334,5.48133333333,11.6111666667,30.2221666667,6.74975
836.57,11.1245,26.1328333333,19.6095833334,12.3786666667,12.2168333333,5.86566666666,11.7718333333,29.652,5.89608333333
836.87,11.6068333334,25.6546666667,20.0734166666,12.317,12.3613333333,6.34716666667,11.6733333333,29.9823333333,5.049
837.17,12.5001666667,26.5323333333,20.91725,12.1408333333,12.476,6.63333333333,11.6856666667,31.2258333333,5.18441666666
837.47,12.5998333333,25.9435,19.338,11.5096666667,11.1111666666,5.63533333333,10.9781666667,31.0206666667,3.12325
837.77,13.6286666667,25.8083333333,18.325,12.486,12.0958333333,5.99233333333,11.3715,31.2706666667,2.4385
838.07,13.8838333334,24.1681666667,18.4509166667,12.0991666667,11.6151666666,4.537,11.434,31.4883333333,0.468916666665
838.37,14.825,24.555,17.2498333333,13.2596666667,12.0013333334,5.67833333333,12.1546666666,32.3203333333,0.736666666665
838.67,14.2813333333,23.7916666667,18.0296666667,13.29,12.7633333334,3.99616666667,11.4311666667,32.1561666667,0.541833333335
838.97,12.688,22.3685,16.52575,12.2493333334,11.3095,1.91083333333,10.5891666667,30.6391666667,-0.736083333334
839.27,10.3358333333,20.252,13.5983333334,10.1743333333,8.7855,-1.87333333333,7.26733333335,27.7455,-2.55183333333
839.57,11.0461666667,20.6953333333,14.8148333333,11.956,9.909,-1.59183333333,8.51216666666,28.3628333333,-0.812
839.87,7.97683333335,18.2963333333,11.9145,9.36866666668,6.48333333334,-6.21183333333,4.888,27.1216666667,-5.36333333334
840.17,7.6765,18.0496666667,10.9613333333,8.67933333333,5.87833333334,-7.08833333332,3.7345,27.3511666667,-6.69075
840.47,6.85066666667,17.3141666667,10.5826666666,8.759,5.93016666667,-6.74816666666,3.8855,25.6305,-5.67475
840.77,6.00000000001,17.1666666667,10.4833333334,8.23333333334,6.43333333333,-6.3,3.53333333333,25.0666666667,-5.86666666667
841.07,3.61466666667,15.1606666667,8.18275,6.49283333333,5.221,-7.12833333334,2.04166666667,22.7576666667,-6.32525
841.37,2.42466666666,14.754,5.94241666667,4.88366666667,3.51766666666,-7.41116666667,-0.853833333335,21.243,-6.35258333334
841.67,1.06466666666,12.2615,4.29516666666,1.652,0.110166666666,-11.3803333333,-4.809,17.7676666667,-10.2055833333
841.97,1.07383333334,10.0635,2.46608333333,-1.19333333333,-1.90916666667,-13.8028333333,-7.67700000002,16.4278333333,-12.351
842.27,1.13066666667,7.78883333335,1.86333333333,-1.92616666667,-0.586333333331,-13.5676666667,-9.00333333335,17.2531666667,-11.0553333333
842.57,3.43016666667,8.44333333333,3.10041666666,-0.659833333335,1.27516666667,-11.6975,-8.13533333333,20.2288333333,-9.89425
842.87,0.187666666665,6.29116666667,-0.399333333335,-3.75583333333,-0.657666666669,-12.9576666667,-12.3475,18.2161666667,-12.371
843.17,1.06266666667,6.32866666667,-0.62825,-3.62316666667,0.676500000002,-12.5121666667,-10.1448333333,18.889,-11.1110833333
843.47,0.098,5.24516666667,-2.13233333334,-3.5295,0.441166666666,-12.7941666667,-7.94099999998,18.0393333333,-8.18625
843.77,-1.9515,3.58666666667,-4.74683333334,-5.4325,-1.79333333333,-15.5065,-9.28299999998,17.0886666667,-11.3131666667
844.07,-0.85466666667,0.90783333333,-4.75416666667,-6.67733333333,-3.47233333333,-16.4528333334,-9.24133333333,14.7433333333,-9.48191666667
844.37,0.85916666667,2.692,-3.03558333333,-6.75833333333,-3.43633333333,-17.3538333333,-7.67483333332,15.9223333334,-7.81766666666
844.67,3.95983333333,5.14200000002,-1.32966666666,-3.90066666666,-0.059,-13.889,-2.24583333334,19.6808333333,-4.81691666667
844.97,4.21,3.864,1.23966666667,-4.20983333333,1.038,-12.1106666667,0.11533333333,21.6841666667,-3.02758333333
845.27,6.22216666668,7.99983333335,3.25008333334,0.277666666665,5.4445,-7.0,4.77783333334,23.611,0.083083333335
845.57,7.41349999998,8.9745,4.82158333333,1.44916666667,6.41033333334,-7.8595,7.52516666668,24.0801666667,0.362166666665
845.87,3.25366666667,4.50933333333,1.19866666667,-2.39733333333,3.53883333333,-11.4725,6.05016666666,20.5478333333,-3.05375
846.17,7.42649999998,4.42183333331,3.74158333333,-0.226833333333,6.12233333333,-8.33333333334,9.63716666665,23.4693333334,0.085083333335
846.47,11.4301666667,6.75666666666,5.77116666666,4.39183333333,8.10799999999,-6.3625,13.1756666666,26.3513333333,4.39191666666
