wavelength,Back_ChlPhom,Belly_ChlPhom,Breast_ChlPhom,Crissum_ChlPhom,Crown_ChlPhom,DorTail_ChlPhom,Patch10_ChlPhom,Patch11_ChlPhom,Patch12_ChlPhom,Rump_ChlPhom,Throat_ChlPhom,WingTip_ChlPhom
838.67,13.1715555555,19.7187777778,15.1548888889,19.141,12.7673333333,23.8398888889,33.0252222222,32.7942222222,29.6361111111,19.3851481481,17.6775555556,19.0256666667
838.97,11.462,18.5381111111,13.5086666666,18.8303333333,11.852,22.5926666667,31.2475555556,31.7152222222,28.2455555556,17.6155061729,16.2377777778,16.7837777778
839.27,12.6763333334,19.4203333333,14.3381111111,19.3236666667,12.3865555556,22.8018888889,31.285,32.4831111111,28.4637777778,18.3788271605,16.0386666667,17.9708888889
839.57,14.1202222222,21.6822222222,16.3196666667,19.8881111111,14.4291111111,24.3634444445,32.446,34.6644444444,29.7067777778,19.9760123457,16.8402222222,19.1551111111
839.87,15.8564444444,23.0227777778,18.6583333333,21.1357777778,15.7614444444,25.9006666667,34.1527777778,35.9444444444,31.1796666666,22.1947654321,17.2097777778,20.8308888889
840.17,17.2584444444,23.9596666667,19.626,22.5085555556,16.7047777778,26.6704444444,35.9678888889,37.018,32.2451111111,23.2807283951,17.3921111111,21.5728888889
840.47,17.3527777778,23.401,19.3236666667,22.1834444444,16.8502222222,26.686,36.0193333334,37.1787777778,32.0966666666,23.0725802469,18.1643333333,21.5653333333
840.77,18.1437777778,23.0035555556,20.2974444445,22.7558888889,16.7332222222,26.4912222222,35.9062222222,36.4588888889,30.646,23.3697654321,17.9722222222,22.1078888889
841.07,19.7213333333,23.3103333333,21.1911111111,23.1385555556,17.965,26.728,36.1398888889,36.5598888889,30.756,23.5862469136,17.3921111111,22.3174444445
841.37,20.9068888889,24.1263333333,23.0467777778,23.4196666667,18.669,27.8758888889,37.5147777778,37.4558888889,31.5861111111,24.7720617284,18.2566666667,24.1656666667
841.67,23.3106666667,25.796,26.2273333333,25.7343333333,21.0927777778,30.4785555555,39.5153333334,39.7823333333,34.5654444445,27.0829012346,20.5585555556,26.946
841.97,22.306,25.3401111111,25.6121111111,25.7376666667,22.0756666667,31.157,39.0457777778,39.0667777778,35.112,26.6651728395,20.8203333333,26.7631111111
842.27,24.2656666667,26.0112222222,27.0113333333,26.7773333333,22.4563333333,33.4184444444,39.7827777778,39.6976666667,35.8663333333,28.4044814815,21.8816666667,28.2462222222
842.57,23.7571111111,25.2005555555,26.8726666667,27.8351111111,22.5658888889,35.2118888889,40.4581111111,40.6185555556,36.655,29.5787037037,22.314,27.6291111111
842.87,23.5992222222,24.8101111111,26.1395555556,28.6324444445,21.3912222222,35.1377777778,38.984,39.8386666667,36.8233333333,28.740654321,22.436,27.5164444445
843.17,21.066,22.0714444444,23.077,25.6661111111,18.351,32.73,36.4756666666,38.3105555556,33.4592222222,25.8281111111,20.4625555556,25.3142222222
843.47,19.1773333333,20.6195555556,21.6078888889,24.2518888889,15.5983333333,32.1045555555,34.6421111111,37.3396666667,32.2382222222,24.3976172839,19.1505555555,23.4508888889
843.77,19.4651111111,21.5053333333,22.36,25.3102222222,15.7156666667,33.3884444444,33.7467777778,37.9652222222,32.837,24.0449012346,19.6031111111,22.9943333333
844.07,19.7024444444,22.3132222222,22.0096666667,25.7437777778,15.7862222222,34.9423333333,34.4565555556,39.5263333334,34.912,23.7536419753,21.0078888889,23.2545555555
844.37,17.3941111111,20.668,19.4446666667,24.3716666667,13.3927777778,34.9864444445,33.2341111111,38.8888888889,33.4324444445,22.0864444444,19.7091111111,21.8584444444
844.67,16.3706666667,19.5752222222,17.729,23.894,14.42,35.3537777778,32.4277777778,38.1401111111,32.149,20.6394197531,18.7738888889,21.5255555555
844.97,15.804,17.7018888889,16.4251111111,23.0504444444,14.0442222222,34.2307777778,31.401,36.37,30.2623333333,18.8445308642,17.1841111111,20.1174444445
845.27,18.4257777778,18.8784444445,18.6694444444,23.9288888889,14.9077777778,34.7962222222,31.557,38.3142222222,30.93,20.4072592593,17.9032222222,20.4457777778
845.57,21.3202222222,22.15,22.15,25.6492222222,18.9754444444,37.482,35.7864444445,41.9913333333,35.029,21.753308642,22.0416666667,23.3405555556
845.87,24.4444444444,25.4644444444,24.9182222222,26.6301111111,22.3313333333,38.8342222222,37.5226666667,44.481,37.2313333333,22.3355432099,23.4973333333,26.6667777778
846.17,28.582,27.5218888889,28.655,29.6051111111,27.2661111111,43.4576666667,42.9825555556,49.5614444444,40.3508888889,26.1775925926,25.8405555556,29.8608888889
846.47,27.1564444444,26.855,26.9305555556,30.3201111111,25.9135555556,44.1432222222,42.6367777778,49.3785555556,40.6025555556,26.0474444445,24.7082222222,27.7591111111
846.77,26.4274444444,25.5015555556,26.7745555556,29.9768888889,25.5015555556,44.8301111111,41.5895555556,50.1541111111,40.3164444445,24.5628518518,25.3086666666,27.2377777778
847.07,28.261,27.0531111111,28.6232222222,31.2397777778,27.5362222222,47.5442222222,45.0484444444,52.8584444444,42.0691111111,26.3464691358,25.9663333333,28.1804444444
847.37,30.5362222222,28.9045555556,30.8856666667,33.9548888889,30.6526666667,50.777,45.61,54.5454444444,42.1135555555,28.4210123457,26.5734444444,28.3606666667
847.67,30.8763333333,31.0596666667,31.2797777778,34.1035555556,30.9862222222,49.3582222222,45.3976666667,53.5021111111,43.7477777778,28.5824197531,27.3926666666,27.7227777778
847.97,32.0347777778,33.6578888889,32.1427777778,36.58,31.6738888889,49.8557777778,44.8773333333,55.4111111111,45.8513333333,29.7779135802,28.2105555555,26.7315555556
848.26,29.9848888889,33.067,30.099,34.437,29.1858888889,49.9238888889,43.8735555555,55.9742222222,45.7382222222,27.5030246914,24.7338888889,23.8965555556
848.56,29.0081111111,33.3332222222,28.1743333333,34.3253333334,28.3332222222,50.714,43.9285555556,56.0317777778,46.8648888889,26.1550987654,22.1426666667,25.476
848.86,25.9842222222,29.8776666667,24.9344444444,33.8144444444,25.1532222222,50.4374444444,40.9447777778,56.6927777778,44.6631111111,23.5005432099,18.1977777778,21.7846666667
849.16,26.1676666666,29.5692222222,26.6667777778,35.6464444444,24.2176666666,51.3376666666,41.9954444445,58.0498888889,44.9887777778,25.5832345679,18.5487777778,21.5418888889
849.46,24.3827777778,28.7477777778,25.3967777778,34.7003333333,22.0457777778,48.589,39.0211111111,53.9683333334,43.4743333333,25.0196790124,17.6805555556,21.5607777778
849.76,28.678,33.509,29.6883333333,36.8028888889,27.8873333333,52.5251111111,42.1167777778,58.6296666667,48.1332222222,28.3121851852,22.5736666667,25.1646666667
850.06,29.7308888889,35.5035555556,30.0781111111,37.6736666667,28.9496666667,52.7343333333,43.9671111111,59.2014444445,49.0885555556,31.081345679,21.8315555556,28.429
850.36,27.1367777778,33.1194444444,26.9657777778,35.2992222222,24.7435555555,47.735,40.6411111111,55.9402222222,46.2393333333,28.5044320988,19.188,27.1365555556
850.65,26.4755555556,31.1632222222,25.0001111111,34.2881111111,20.6163333333,43.8803333333,40.061,55.1216666667,45.9202222222,27.6331728395,18.0988888889,28.125
850.95,27.3247777778,28.5646666666,26.3233333333,36.8144444445,20.4101111111,46.9241111111,39.4373333333,59.9905555556,47.7824444444,29.9791481482,19.0271111111,30.949
851.25,25.7391111111,27.0642222222,26.1467777778,36.0345555556,18.1957777778,47.0948888889,37.5636666667,59.2255555556,45.4637777778,29.4257283951,17.992,33.639
851.55,29.1733333333,30.3845555555,30.1737777778,40.7055555556,20.7477777778,50.4476666666,39.5471111111,62.77,47.2353333333,35.1587530864,25.5398888889,40.8635555555
851.85,32.2532222222,30.4526666667,33.076,44.6502222222,23.7653333333,50.823,41.6666666667,64.6092222222,45.9876666667,37.0712222222,30.0412222222,40.535
852.15,31.8452222222,29.8611111111,32.0438888889,43.4524444444,23.2145555556,49.9503333334,40.8232222222,63.641,44.2955555556,35.7363703704,28.8692222222,39.7321111111
852.45,28.9718888889,26.2201111111,27.2066666666,42.0561111111,18.484,46.5212222222,38.7331111111,61.9938888889,42.7312222222,31.4815555556,26.4796666667,35.9814444445
852.74,33.9125555555,29.3838888889,30.5425555556,44.3917777778,21.5902222222,49.2364444444,41.7062222222,66.8772222222,45.9715555555,34.6848765432,31.2271111111,38.4412222222
853.04,32.2164444445,25.9257777778,29.5708888889,45.3851111111,16.8724444444,49.0886666666,39.4474444444,66.0198888889,42.6808888889,31.5957654321,26.1612222222,37.6837777778
853.34,28.131,19.3964444445,25.8831111111,42.8385555555,11.2395555555,46.885,35.9666666667,63.5194444444,37.2511111111,25.0267283951,23.4426666666,30.8926666667
853.64,29.1747777778,19.8181111111,27.8751111111,43.0798888889,12.0856666667,49.1876666667,38.4016666667,64.8473333333,37.4268888889,25.586691358,26.3157777778,33.4633333333
853.94,24.655,18.8692222222,27.4817777778,40.5653333333,11.637,48.192,36.8178888889,61.9987777778,36.1604444444,24.0411481482,23.6686666667,35.24
854.23,21.7876666667,17.3185555556,24.5188888889,35.0093333333,7.6971111111,42.7686666666,34.4505555556,53.5072222222,30.7262222222,18.7874938272,19.367,29.6712222222
854.53,23.1481111111,16.2345555556,23.9506666667,35.5556666667,8.27166666668,40.5554444444,35.4321111111,52.9011111111,32.4073333333,20.788691358,19.1974444444,27.716
854.83,24.3708888889,16.636,23.9411111111,36.1572222222,11.1726666667,39.4107777778,36.5256666667,52.6704444444,35.4817777778,20.9330246914,20.6263333334,26.7647777778
855.13,22.1006666667,14.6327777778,21.0687777778,31.2688888889,8.80388888889,36.612,35.0941111111,47.541,34.4262222222,21.2440740741,16.9398888889,25.5008888889
855.43,16.0425555556,10.7365555556,17.5405555555,26.5918888889,3.55811111111,30.4618888889,32.2722222222,40.5118888889,32.834,18.8168271605,12.5468888889,20.849
855.72,14.0145555556,8.87788888887,17.197,22.2221111111,7.31422222223,27.9731111111,31.1556666667,36.1251111111,29.5924444445,17.4328024691,10.1062222222,22.0545555555
856.02,-4.19033333333,-6.73011111111,1.96833333335,9.26988888887,-8.69844444444,14.1585555556,17.1428888889,23.4921111111,13.8412222222,2.69488888889,-5.20644444444,7.23811111112
856.32,-4.54011111112,-4.12177777778,1.135,10.2748888889,-6.57100000001,14.7551111111,17.1445555555,25.448,18.0406666667,4.77241975309,-1.61300000001,8.78144444445
856.62,-1.89988888888,0.63333333331,4.08733333333,14.3926666667,-2.47544444443,16.9833333334,18.5953333333,28.5548888889,23.6615555555,9.44799999999,2.87855555556,15.3713333333
856.91,-3.87022222223,1.12355555554,4.36955555556,17.3532222222,1.24855555555,15.9176666667,19.538,30.025,25.7178888889,12.026617284,0.93622222221,15.7927777778
857.21,1.03777777778,4.63988888888,7.38711111111,20.2684444444,4.39566666667,18.132,22.2831111111,33.2112222222,28.6935555556,16.5648024691,4.82277777778,18.6813333333
857.51,7.53299999999,9.91833333333,10.295,28.437,13.434,23.5405555555,30.069,43.2518888889,37.2883333333,26.5187530864,10.7973333333,27.9973333333
857.81,10.1117777778,14.227,15.7554444445,29.806,15.9906666666,29.1005555555,32.8043333333,46.9722222222,40.0354444445,28.1207654321,14.5207777778,31.9224444444
858.10,3.27877777779,6.67877777779,9.53233333332,22.8293333333,6.31477777779,23.8008888889,26.2903333333,41.5906666667,33.0905555556,21.0684938271,3.03577777778,25.926
858.40,1.75777777778,8.66288888889,11.1113333333,24.9841111111,4.33133333334,24.7334444444,26.8674444444,43.189,35.6558888889,20.5621851852,1.63199999999,29.2527777778
858.70,3.96833333334,10.5616666667,13.431,27.2283333333,5.86100000001,26.4956666667,26.4956666666,44.0782222222,35.1037777778,20.9061234568,3.05233333333,33.1502222222
858.99,2.05033333333,14.1535555556,12.2353333333,29.2988888889,3.76977777779,26.7857777778,24.4046666667,47.1561111111,37.5,24.7574814815,4.10044444444,37.8306666667
859.29,9.15833333332,19.9998888889,15.2188888889,34.4107777778,7.67688888888,30.8416666667,29.8991111111,52.1884444444,45.3198888889,29.9964320988,9.02355555554,45.7914444444
859.59,6.14944444446,17.3304444444,11.6002222222,34.0323333333,4.54222222223,26.9044444445,29.5598888889,49.0566666667,42.9071111111,28.2941604938,6.56877777778,47.5193333333
859.89,6.18055555554,16.7361111111,11.25,32.7083333333,3.47222222222,25.4166666667,29.375,47.6388888889,42.0833333333,26.674382716,4.93055555557,46.3194444444
860.18,11.2411111111,20.2081111111,15.0747777778,34.373,4.87322222223,30.2793333333,31.579,48.278,45.4842222222,28.1423580247,9.87655555554,50.7473333333
860.48,5.3078888889,14.9328888889,10.4741111111,31.1393333333,0.35388888889,24.5575555556,27.247,44.0197777778,43.8074444444,21.8369012346,3.04322222222,45.506
860.78,-2.831,8.1386666667,3.96322222222,23.4255555556,-9.6251111111,17.3391111111,18.7545555556,34.7488888889,38.0748888889,13.4385802469,-4.88333333332,37.2256666667
861.07,1.84066666668,9.88411111112,3.272,24.9487777778,-6.81666666667,16.1553333333,19.9046666666,32.447,38.7866666667,13.8150246914,-1.84044444444,35.9235555556
861.37,7.13800000001,15.9594444445,9.29288888888,30.3704444444,-0.5388888889,18.5185555556,26.6665555556,35.7576666667,42.4917777778,19.8801604938,5.11777777777,41.6161111111
861.67,9.58333333332,17.0138888889,7.84722222221,28.8888888889,1.18055555557,21.25,24.3055555556,37.6388888889,41.25,18.8811728395,8.19444444442,40.9722222222
861.96,15.7406666667,23.9416666666,13.7566666667,36.3096666667,10.7803333333,27.5793333333,31.3491111111,47.3544444445,49.6033333334,29.357691358,17.5264444445,47.8833333333
862.26,20.6535555555,25.0981111111,17.3202222222,40.3267777778,15.7514444444,32.4183333333,35.4248888889,50.2615555556,51.8953333333,29.5714691358,19.804,48.4967777778
862.56,14.0067777778,18.9898888889,14.8148888889,34.1415555555,12.7946666667,28.4173333333,31.4477777778,46.6666666667,46.6666666667,24.1450493827,13.1314444444,43.8383333333
862.85,19.011,19.6533333333,20.488,33.7186666667,17.3411111111,31.6634444445,32.3701111111,47.9126666667,49.3897777778,27.781345679,17.4694444444,43.6095555556
863.15,17.2697777778,16.3175555555,15.4286666667,29.5238888889,12.8253333333,29.2698888889,29.2062222222,45.9683333333,44.7618888889,25.6858888889,14.7302222222,39.365
863.45,8.82366666668,7.18955555554,5.49022222221,21.1765555556,3.20244444446,21.9607777778,19.1502222222,38.8236666667,36.3398888889,17.1823333333,6.27433333333,29.9344444445
863.74,7.91744444444,5.12311111111,1.39722222222,21.424,0.798333333343,23.3531111111,17.8311111111,41.8495555555,38.2568888889,16.8329259259,4.45788888888,30.8048888889
864.04,7.22222222221,4.37500000002,1.04166666667,20.9722222222,-1.3888888889,22.0138888889,17.2222222222,41.1805555555,36.4583333333,15.9567901234,3.40277777778,32.5
864.33,-2.3308888889,-3.49633333333,-6.216,14.9961111111,-10.9557777778,16.7054444444,12.0434444444,39.5493333333,35.3535555556,11.2922839506,-2.95266666667,31.8572222222
864.63,-3.86777777778,-6.11822222223,-6.96211111113,9.77488888887,-8.36855555556,15.9635555556,8.36844444446,35.8651111111,32.4893333333,8.4310493827,-3.23488888889,27.145
864.93,-10.0811111111,-10.5224444444,-6.6961111111,9.1981111111,-12.6562222222,12.8772222222,9.63944444444,34.8786666667,33.3333333333,8.06143209877,-3.97355555558,28.4768888889
865.22,-25.6675555556,-28.6821111111,-20.4134444444,-5.77088888889,-29.5434444445,1.03377777776,-2.15344444444,24.7201111111,22.5667777778,-6.91933333333,-21.9637777778,18.346
865.52,-40.483,-45.2175555556,-36.2317777778,-16.425,-44.6376666667,-8.79211111111,-14.4927777778,14.9757777778,14.6858888889,-17.7563333333,-34.1064444444,7.92277777777
865.81,-46.6048888889,-49.1767777778,-44.959,-15.7405555556,-52.7777777778,-11.2138888889,-18.5184444444,11.8314444444,12.7572222222,-19.5815802469,-37.6543333333,9.15622222223
866.11,-67.9668888889,-66.5486666668,-69.5035555556,-28.9598888889,-74.4681111111,-24.1134444444,-36.2884444444,-1.06400000001,0.59099999999,-36.8006172839,-57.8014444444,2.95522222221
866.41,-78.553,-76.8735555555,-75.9688888889,-37.5971111111,-79.1988888889,-30.7491111111,-44.7028888889,-6.33077777777,-2.58388888888,-46.3968271605,-69.6383333334,-2.97166666667
866.70,-76.6382222222,-74.7863333333,-71.9373333332,-25.6411111111,-76.6382222222,-24.7864444444,-38.6041111111,0.854666666667,4.84333333333,-37.6858148148,-67.6637777778,6.12522222222
867.00,-65.9807777778,-61.454,-57.8875555557,-18.6557777778,-64.1974444444,-15.6378888889,-30.4525555555,-0.548777777777,6.44733333333,-26.0936049383,-58.8477777778,13.3058888889
867.29,-54.2413333333,-48.9844444444,-44.4445555555,-14.9343333333,-47.6703333333,-5.37633333333,-26.1648888889,3.10633333334,10.8723333333,-18.0405555555,-47.6703333333,14.6955555556
867.59,-78.1944444446,-72.7777777779,-61.5277777778,-30.5555555555,-65.4166666667,-23.3333333333,-43.8888888889,-13.0555555556,-5.1388888889,-33.7962962963,-76.25,2.91666666667
867.88,-88.5618888888,-80.5556666668,-75.326888889,-33.9868888889,-78.5947777777,-33.3333333333,-47.2222222222,-21.2417777778,-4.41177777778,-42.5562716048,-89.0523333333,3.7581111111
868.18,-70.6552222223,-73.2193333335,-69.5155555557,-28.2051111111,-58.9744444444,-32.6211111111,-38.7464444444,-13.5326666667,-5.698,-37.939345679,-78.4902222222,2.8492222222
868.48,-57.5757777778,-63.2576666667,-58.0808888889,-21.4646666667,-46.4647777778,-25.7575555556,-29.0403333333,-11.8688888889,-6.56555555555,-32.6598641975,-65.7826666667,8.58566666667
868.77,-65.9892222223,-67.6153333334,-61.3821111111,-31.0298888889,-53.3875555556,-34.1463333333,-34.8238888889,-17.4796666667,-15.3115555555,-39.0393950619,-76.5583333333,10.5688888889
869.07,-50.8115555556,-55.4307777778,-44.1946666667,-26.3421111111,-36.2047777778,-25.2184444445,-29.0885555556,-10.2372222222,-6.99133333334,-27.049382716,-62.7964444444,16.1048888889
869.36,-37.2281111111,-44.1008888889,-29.0952222222,-16.6093333334,-23.2531111111,-15.3493333333,-14.4328888889,0.572444444433,-0.458333333343,-14.4075185185,-46.6207777778,17.2965555555
869.66,-43.3603333333,-47.4256666667,-35.0948888889,-17.8861111111,-31.5718888889,-18.8347777778,-14.3633333333,1.21944444443,-0.135555555567,-14.3932098765,-48.2384444444,22.3577777778
869.95,-54.3207777778,-58.0247777777,-44.0331111111,-35.1166666667,-41.015,-29.2181111111,-26.063,-12.6201111111,-12.0713333333,-24.1729259259,-56.104,3.42933333333
