wavelength,Back_TanPerf,Belly_TanPerf,Breast_TanPerf,Crissum_TanPerf,Crown_TanPerf,DorTail_TanPerf,Patch10_TanPerf,Patch11_TanPerf,Rump_TanPerf,Throat_TanPerf,WingTip_TanPerf
775.67,16.7883333333,52.2706666667,33.171,43.7045,21.31,16.423,19.181,16.8493333333,21.1235333333,35.3406666667,17.8225
775.98,16.5743333333,52.489,33.1286666667,43.915,21.143,16.042,18.8486666667,16.636,20.8278,35.874,17.517
776.30,16.1626666667,51.8403333333,33.0246666667,43.1215,20.6866666667,15.793,18.1986666667,16.2863333333,20.3827333333,35.2456666667,17.0885
776.61,15.6993333333,51.1503333333,32.5186666667,42.181,20.22,15.516,18.0206666667,15.6383333333,19.8125333333,34.4533333333,16.402
776.92,16.0493333333,51.749,32.881,42.747,19.938,15.556,17.8806666667,15.5966666667,19.5677333333,34.7943333333,16.0185
777.23,16.1726666667,51.7486666667,33.621,42.8085,20.0616666667,15.802,18.0863333333,15.5966666667,19.5722666667,35.0,15.864
777.54,16.1006666667,51.5746666667,33.9303333333,43.607,20.2796666667,15.627,18.221,15.1743333333,19.4812666667,35.5773333333,15.874
777.85,15.8286666667,51.0036666667,34.0986666667,43.296,20.1323333333,16.077,18.0633333333,14.4216666667,19.3750666667,35.568,15.7665
778.16,15.5833333333,50.875,34.4376666667,43.9375,20.0623333333,17.125,18.646,14.3126666667,19.2542,35.917,15.719
778.47,15.4363333333,50.8136666667,33.98,43.054,19.6493333333,17.71,18.7733333333,13.913,18.9822666667,35.7943333333,15.6445
778.78,15.4253333333,50.8203333333,33.649,42.74,19.7813333333,17.424,18.708,14.0573333333,18.7460666667,35.5216666667,15.6565
779.09,15.553,51.2836666667,34.055,43.571,20.6663333333,18.014,19.096,14.8103333333,19.4696666667,35.349,16.232
779.40,15.3316666667,50.9046666667,33.807,43.217,20.478,17.636,18.389,14.0393333333,18.6045333333,34.367,15.8915
779.71,15.662,51.372,34.0676666667,43.7135,20.3283333333,17.758,18.557,13.9556666667,18.5396666667,34.4566666667,16.267
780.02,15.823,51.5233333333,34.5166666667,44.214,21.1483333333,17.554,18.716,14.4863333333,18.8166666667,35.3716666667,17.2255
780.33,15.854,50.9223333333,34.1676666667,43.149,21.1683333333,17.26,18.7526666667,14.91,18.7615333333,35.266,17.622
780.64,16.1353333333,51.129,33.7983333333,43.327,21.7576666667,16.667,19.256,15.0726666667,18.8623333333,35.879,18.061
780.95,16.767,52.575,34.0246666667,43.1775,22.564,17.057,20.4233333333,15.786,19.4604666667,36.1423333333,18.495
781.26,17.0366666667,53.665,34.3646666667,44.1825,22.977,16.947,20.8473333333,16.3193333333,19.9866,36.7403333333,18.729
781.57,17.229,53.8236666667,34.1883333333,43.792,22.8746666667,16.532,20.6026666667,16.307,20.0180666667,36.617,18.7245
781.88,18.1653333333,53.5946666667,34.0543333333,44.7935,23.1463333333,16.43,21.2306666667,17.2186666667,20.5003333333,37.5026666667,19.6415
782.19,18.3433333333,52.9823333333,34.0083333333,44.328,22.7323333333,16.408,21.3593333333,17.2406666667,20.4232666667,38.1723333333,19.615
782.50,19.248,52.627,34.171,43.784,22.396,16.236,21.2633333333,17.097,20.3031333333,38.202,19.837
782.81,19.2463333333,52.3743333333,33.9726666667,43.9045,22.2376666667,16.644,21.3926666667,17.3973333333,20.7124666667,38.6756666667,20.034
783.12,19.051,52.0173333333,34.2046666667,43.3285,22.467,16.025,21.2286666667,17.836,21.2335333333,38.5143333333,19.9105
783.43,19.081,51.6913333333,33.5196666667,43.107,21.7166666667,15.745,20.9003333333,17.4713333333,20.8444,37.952,19.1395
783.74,18.735,52.3303333333,34.4506666667,44.3655,22.111,15.549,20.9223333333,17.808,21.1793333333,38.3496666667,19.187
784.05,19.4843333333,51.6953333333,34.623,44.556,21.8006666667,15.616,20.5826666667,17.9083333333,21.4568,38.3953333333,19.448
784.36,18.6716666667,49.9516666667,33.5263333333,43.6955,20.3866666667,14.275,18.744,17.391,20.9129333333,37.8016666667,18.768
784.67,18.7423333333,48.5483333333,32.7333333333,42.9085,19.6303333333,14.039,18.5983333333,17.2546666667,20.6046,37.533,18.431
784.98,19.3473333333,47.9393333333,32.809,42.9595,20.038,14.51,19.2516666667,18.394,21.2341333333,37.7173333333,18.9065
785.29,18.7876666667,47.9753333333,33.1416666667,42.703,19.8656666667,14.881,18.524,18.1166666667,20.9299333333,37.1193333333,18.6555
785.60,18.5053333333,48.257,32.3543333333,42.729,19.556,14.613,17.9083333333,17.8843333333,20.9167333333,36.6043333333,18.159
785.91,17.9216666667,48.2483333333,31.9126666667,42.9685,19.2473333333,14.489,17.8033333333,17.377,20.7388666667,36.4346666667,17.791
786.22,17.7436666667,47.987,31.648,42.7315,18.8436666667,13.834,17.6266666667,16.6903333333,20.1218,35.6976666667,17.6615
786.53,17.2013333333,48.325,30.7436666667,42.4445,18.2703333333,12.188,17.1773333333,15.633,18.7882,35.2103333333,17.427
786.84,17.0156666667,48.7196666667,31.0053333333,42.2135,18.4356666667,12.221,17.621,16.2243333333,19.2133333333,35.289,17.3185
787.14,17.081,48.734,30.479,41.609,17.772,12.362,17.4266666667,15.3313333333,18.8444,35.244,16.782
787.45,16.4386666667,49.475,30.7536666667,42.021,17.534,13.425,17.8083333333,15.365,18.9861333333,35.1143333333,16.7465
787.76,17.4396666667,50.5686666667,31.855,43.213,18.463,14.87,18.463,15.6663333333,19.3315333333,35.266,17.0195
788.07,17.0,50.9306666667,32.6213333333,43.384,18.9756666667,15.438,17.896,15.5756666667,19.3019333333,35.493,17.2635
788.38,15.6213333333,50.74,32.1116666667,43.0935,17.9703333333,14.658,16.5846666667,14.118,18.1206666667,34.6723333333,16.42
788.69,15.5033333333,50.7596666667,32.4786666667,43.7675,17.9486666667,14.886,16.619,13.5566666667,18.1198,34.3543333333,16.524
789.00,16.1783333333,51.227,33.786,44.389,18.6323333333,16.512,17.465,13.8193333333,18.3321333333,34.8106666667,17.5125
789.31,16.166,51.5973333333,34.2633333333,43.9555,19.051,16.381,17.668,14.33,18.6264666667,35.67,18.0615
789.62,16.134,52.1076666667,34.811,44.0045,19.9126666667,17.587,17.9263333333,14.971,19.3314666667,36.8703333333,18.2775
789.92,16.5223333333,51.705,34.9903333333,43.768,20.581,19.813,18.5636666667,15.4416666667,20.0576,37.8243333333,18.948
790.23,16.716,51.991,35.2016666667,44.0635,20.526,20.354,19.0756666667,15.118,20.0688666667,38.4956666667,20.096
790.54,17.075,52.066,35.2633333333,45.1745,21.1083333333,20.49,19.7226666667,15.714,20.6929333333,38.7776666667,21.3805
790.85,17.0443333333,51.838,34.5416666667,45.1665,21.148,19.789,19.3353333333,15.6846666667,20.4532,38.3433333333,20.657
791.16,16.192,51.9373333333,34.0773333333,45.766,20.7853333333,19.554,19.5276666667,15.3453333333,20.6108666667,38.286,20.2465
791.47,15.7263333333,51.8026666667,33.0983333333,45.6895,20.1413333333,18.652,19.7753333333,15.0733333333,20.3396,37.3826666667,19.8275
791.78,16.4053333333,51.8546666667,33.307,45.8075,20.1933333333,19.122,20.6373333333,14.9166666667,20.3292,37.905,20.298
792.08,15.8033333333,51.7396666667,32.8553333333,44.462,19.6813333333,18.008,20.478,14.4753333333,20.1488,38.1143333333,19.1235
792.39,15.577,51.3556666667,32.3496666667,43.6605,18.4213333333,16.746,20.4676666667,14.354,20.3244666667,37.4266666667,18.78
792.70,15.688,51.2236666667,32.572,44.29,17.8356666667,16.395,20.772,14.2193333333,20.2283333333,36.9493333333,18.556
793.01,15.8226666667,50.8716666667,32.68,44.4445,16.6393333333,15.768,20.5886666667,14.216,20.2724,36.111,18.5455
793.32,16.1183333333,51.809,33.443,44.7365,16.2553333333,15.954,20.7236666667,14.7476666667,20.795,36.2393333333,18.38
793.62,15.4626666667,51.3956666667,33.2236666667,44.8275,15.3803333333,15.107,19.3213333333,14.395,20.0544,35.3036666667,16.3385
793.93,13.9466666667,50.87,32.0353333333,43.4135,14.2226666667,14.582,17.647,13.201,18.3596666667,33.5266666667,14.499
794.24,13.669,51.1553333333,32.591,43.317,14.439,14.851,17.5743333333,12.8716666667,18.2892666667,33.8833333333,14.15
794.55,13.2123333333,50.4816666667,32.5353333333,42.0315,13.7906666667,14.038,16.6803333333,12.4413333333,17.8694666667,34.462,13.7905
794.86,13.5013333333,50.1356666667,32.3596666667,41.0715,13.88,14.773,15.6386666667,12.5813333333,17.7378666667,34.4966666667,12.865
795.16,13.9676666667,50.8273333333,32.5466666667,41.66,14.2393333333,15.134,15.1343333333,13.4256666667,18.774,34.9333333333,12.734
795.47,15.3923333333,51.3003333333,32.7816666667,42.9475,14.8936666667,15.997,15.813,14.3946666667,19.5064,35.4873333333,13.83
795.78,16.032,51.984,32.963,43.77,16.5606666667,15.873,15.7936666667,15.132,19.6878,36.296,14.206
796.09,17.0483333333,52.276,33.3333333333,44.0015,17.5743333333,17.206,16.0746666667,15.312,19.6583333333,36.9113333333,13.812
796.40,17.953,53.4606666667,34.4733333333,45.2265,18.6686666667,17.422,16.5473333333,15.9903333333,19.7082666667,37.6556666667,13.763
796.70,17.9506666667,53.023,33.922,45.586,18.5663333333,16.051,16.0783333333,15.5696666667,18.8602,36.9983333333,12.841
797.01,18.1356666667,51.843,33.654,44.912,18.9636666667,16.026,16.0793333333,15.091,18.579,36.5386666667,13.4215
797.32,18.5216666667,52.0713333333,34.7956666667,45.0855,19.848,16.978,17.4113333333,15.4073333333,19.2796,37.7196666667,14.4195
797.63,18.3443333333,51.9526666667,34.7633333333,45.3795,19.7473333333,16.337,18.262,15.8413333333,19.6478666667,37.8713333333,15.3465
797.93,18.8046666667,51.7266666667,35.0326666667,45.559,19.8463333333,16.941,18.531,15.954,19.3258,37.3903333333,15.7895
798.24,19.4653333333,52.3533333333,35.951,46.7,20.1616666667,16.458,19.688,15.9006666667,19.5488666667,37.7053333333,17.335
798.55,19.6473333333,51.889,35.5723333333,46.138,20.0113333333,15.365,20.1793333333,15.6453333333,18.6566666667,37.1676666667,17.59
798.85,19.256,51.187,35.3936666667,45.408,19.857,14.592,20.515,15.651,18.5064,37.0243333333,17.768
799.16,18.8416666667,50.36,35.8686666667,45.203,19.8503333333,15.557,20.311,15.759,18.8128666667,37.5396666667,17.2
799.47,17.3356666667,49.7383333333,35.224,44.197,19.372,14.747,20.2443333333,15.3286666667,18.7606666667,37.6963333333,17.321
799.78,16.9706666667,48.6533333333,34.6076666667,43.5275,19.4613333333,15.117,20.562,15.6093333333,19.4901333333,38.1116666667,17.8975
800.08,17.03,47.777,34.4376666667,42.982,19.529,16.303,21.273,15.577,20.2382666667,38.1866666667,19.137
800.39,17.7913333333,48.9626666667,35.5243333333,43.865,21.0926666667,17.09,22.3486666667,17.1193333333,21.9048,39.0303333333,20.2455
800.70,17.836,48.801,34.5906666667,43.772,20.3216666667,16.053,21.959,17.4563333333,22.0115333333,38.2456666667,19.9565
801.00,17.5176666667,48.6206666667,34.331,43.0015,20.129,16.549,21.0386666667,16.7546666667,21.3671333333,37.94,20.07
801.31,17.836,48.5086666667,33.655,42.105,20.7896666667,15.789,21.5496666667,17.193,21.8888666667,37.807,20.0
801.62,16.9323333333,47.961,33.067,41.356,20.3013333333,14.45,21.0403333333,16.1936666667,21.2944,37.0273333333,18.9715
801.92,17.2863333333,48.289,33.3036666667,40.9735,20.4423333333,15.398,21.563,16.4306666667,22.1767333333,37.3156666667,18.9385
802.23,16.801,48.6423333333,33.035,40.734,20.4716666667,15.309,20.6503333333,16.2933333333,21.8738,37.183,18.353
802.54,16.2286666667,48.4736666667,32.427,40.299,19.432,14.778,19.764,15.6543333333,21.5051333333,35.66,19.175
802.84,17.147,48.078,32.5826666667,40.18,19.5796666667,15.586,19.4893333333,16.3063333333,21.5195333333,35.3453333333,20.09
803.15,16.727,48.034,31.579,39.746,18.9653333333,14.519,19.5403333333,14.9726666667,20.5203333333,34.4826666667,19.4645
803.46,15.9193333333,48.3683333333,31.0153333333,40.027,17.7493333333,13.724,17.9323333333,14.6693333333,19.6524,33.638,18.2525
803.76,15.4493333333,49.875,30.618,40.59,16.4796666667,14.513,16.823,14.5443333333,18.9326,34.2693333333,17.65
804.07,16.2186666667,50.757,31.8503333333,40.825,17.4853333333,14.736,17.0836666667,15.3843333333,19.3203333333,35.28,17.5625
804.38,17.1826666667,50.4553333333,31.937,40.9835,17.699,14.936,17.2436666667,16.879,20.1940666667,35.428,16.7575
804.68,17.3806666667,50.714,32.209,41.659,17.0466666667,14.859,17.1376666667,16.621,19.9758,35.217,16.773
804.99,17.9023333333,51.6276666667,32.7606666667,41.3655,17.5106666667,17.179,17.7516666667,17.9326666667,20.8678666667,35.6236666667,17.3145
805.30,16.8953333333,52.1193333333,33.1506666667,42.5435,17.78,17.383,17.261,18.0236666667,21.2014666667,35.8036666667,17.7035
805.60,17.1403333333,52.032,33.486,42.8965,17.507,17.232,17.079,17.2933333333,20.8863333333,35.1053333333,17.553
805.91,17.0596666667,51.24,32.3956666667,43.24,17.4833333333,16.515,17.423,16.848,20.5444,34.5126666667,16.4245
806.21,17.2816666667,53.075,32.9333333333,44.4185,17.9583333333,16.974,17.7736666667,17.5276666667,21.5007333333,34.6553333333,16.3745
806.52,17.1176666667,53.4083333333,33.1466666667,44.6315,18.2693333333,17.274,17.8026666667,18.1136666667,21.6743333333,34.796,16.667
806.83,17.5106666667,53.846,33.2393333333,43.8085,19.1056666667,16.604,18.3863333333,18.011,20.9754666667,35.1783333333,16.8855
807.13,17.9946666667,52.4213333333,33.552,42.596,19.9,16.682,19.65,17.307,20.906,35.3326666667,17.432
807.44,17.5456666667,51.9336666667,33.621,42.5215,19.527,16.395,19.8146666667,16.6186666667,20.6522,35.4743333333,17.306
807.74,16.8326666667,51.7893333333,33.3666666667,42.296,18.986,16.302,19.3173333333,15.308,19.9602666667,35.5533333333,17.0975
808.05,16.2953333333,52.2603333333,33.4006666667,42.105,18.9943333333,17.105,19.096,14.204,19.7569333333,35.6613333333,17.004
808.35,16.7006666667,52.202,33.401,42.886,19.546,16.667,20.0876666667,14.2273333333,20.5619333333,36.5176666667,17.683
808.66,16.7516666667,51.6853333333,33.265,41.9815,18.9986666667,15.22,20.6333333333,13.824,20.1292666667,36.4316666667,17.1095
808.97,16.3376666667,52.2673333333,33.1603333333,41.7965,19.176,15.265,21.6336666667,14.365,20.8446666667,37.8333333333,18.2245
809.27,16.9346666667,54.4123333333,34.7266666667,42.2295,20.293,16.184,22.4006666667,14.612,21.0361333333,39.264,18.2205
809.58,16.0346666667,52.474,33.658,41.9285,18.3823333333,14.518,21.8853333333,12.6756666667,19.3788666667,38.028,17.226
809.88,16.5226666667,52.1283333333,33.4416666667,41.721,17.821,15.584,21.176,12.3016666667,19.2493333333,37.7343333333,16.829
810.19,16.5563333333,52.0926666667,33.7373333333,42.236,16.997,17.07,21.6593333333,12.9586666667,20.6606,37.9956666667,16.85
810.49,16.648,52.7993333333,32.258,42.436,15.981,16.129,21.246,12.9776666667,20.9792666667,36.596,16.018
810.80,17.8716666667,54.3936666667,32.443,43.604,16.982,17.019,21.6906666667,14.127,22.1876666667,36.5223333333,17.019
811.10,18.341,56.25,32.2916666667,44.029,17.6713333333,16.518,22.47,14.5833333333,22.2691333333,36.4583333333,17.578
811.41,18.5353333333,56.172,32.5406666667,43.8845,18.0823333333,15.289,23.443,16.5726666667,22.5219333333,36.7686666667,17.0445
811.71,17.806,55.9673333333,32.0586666667,43.627,16.609,14.368,21.6296666667,16.261,20.8572666667,36.0373333333,16.2225
812.02,17.3113333333,55.178,31.7703333333,43.4935,16.647,14.654,20.9456666667,16.3733333333,20.8674,35.8733333333,15.7095
812.32,17.3706666667,55.008,32.1206666667,43.7795,16.8233333333,15.376,19.914,16.9406666667,20.3050666667,34.8983333333,14.8475
812.63,16.8223333333,53.6603333333,32.0483333333,42.5235,16.316,16.121,19.626,18.419,21.1683333333,34.4236666667,16.1215
812.93,16.2726666667,53.5463333333,31.1266666667,41.3715,15.9573333333,15.957,18.7946666667,18.7153333333,21.2922666667,34.3183333333,15.2485
813.24,16.6463333333,54.1213333333,32.1273333333,41.978,16.164,16.526,19.461,19.381,21.5684,35.0623333333,15.38
813.54,18.013,54.434,33.1353333333,43.1115,18.2106666667,17.815,20.1106666667,20.111,21.8924666667,35.748,16.8055
813.85,18.2323333333,54.142,34.2053333333,43.8165,18.7076666667,19.144,20.1346666667,21.086,22.0688,36.2663333333,17.6575
814.15,18.3313333333,52.918,33.8033333333,43.4195,19.0756666667,19.389,20.642,21.2693333333,21.3946666667,36.3883333333,18.5075
814.46,18.5926666667,53.066,34.8666666667,43.5735,19.1036666667,20.047,21.2263333333,21.423,21.2972,36.3996666667,19.6345
814.76,18.4033333333,53.3733333333,34.531,43.3535,18.4033333333,20.838,19.92,20.559,21.2536,36.5266666667,20.6585
815.07,19.7783333333,53.3096666667,35.7113333333,44.233,20.4913333333,21.165,22.5923333333,21.958,22.9409333333,38.5256666667,21.7005
815.37,20.6646666667,53.8006666667,35.867,44.537,20.665,22.328,22.7633333333,21.7736666667,22.9850666667,39.0336666667,21.734
815.68,21.55,53.2226666667,36.378,45.3735,21.55,23.25,24.2783333333,22.8153333333,23.5748,39.6206666667,22.479
815.98,22.9093333333,54.8553333333,36.8606666667,47.503,21.918,22.354,25.01,22.8296666667,23.4564,41.3793333333,22.4735
816.29,23.2473333333,55.5686666667,37.8893333333,47.3135,23.1306666667,23.949,25.4673333333,23.5983333333,24.1358,42.329,23.4225
816.59,22.9023333333,55.3663333333,37.5283333333,46.0885,23.3936666667,22.676,25.775,24.1876666667,24.6787333333,41.0053333333,23.5825
816.89,22.695,55.1326666667,37.2153333333,45.5205,23.8893333333,20.717,26.6143333333,22.9563333333,24.9123333333,40.612,23.9085
817.20,22.5353333333,54.5686666667,37.4143333333,45.233,23.474,19.827,27.3746666667,21.8126666667,24.6079333333,40.6286666667,23.781
817.50,21.5973333333,53.7646666667,36.762,44.6975,21.6686666667,19.618,26.5113333333,20.891,24.4542,39.484,23.224
817.81,21.581,52.8523333333,36.9073333333,43.7625,21.4776666667,19.175,26.3573333333,21.0656666667,24.9005333333,39.6563333333,22.99
818.11,22.4313333333,52.99,37.9583333333,44.648,21.9026666667,19.029,27.3206666667,21.5393333333,25.5236666667,39.6763333333,22.894
818.41,21.9906666667,53.112,37.03,43.128,20.8213333333,18.483,26.0033333333,20.4426666667,25.4219333333,38.4516666667,22.7015
818.72,21.4326666667,52.788,36.0313333333,42.1315,20.024,17.806,24.82,20.3236666667,24.9461333333,36.9903333333,22.032
819.02,20.515,52.9993333333,36.163,41.808,19.1566666667,16.214,23.7973333333,18.704,24.2841333333,36.3326666667,20.6705
819.33,19.2266666667,52.023,35.3046666667,40.8985,18.433,16.129,22.683,17.8443333333,23.7584,35.3046666667,20.161
819.63,18.8726666667,51.76,34.492,41.0095,18.048,14.037,21.725,16.8003333333,23.1727333333,34.8483333333,19.552
819.93,18.1473333333,51.0823333333,33.789,41.0595,17.597,13.269,20.615,15.8503333333,22.5322666667,35.1936666667,19.0205
820.24,17.6186666667,50.8403333333,33.7493333333,41.3345,16.7706666667,14.498,19.891,15.7786666667,22.0836,35.1576666667,18.267
820.54,16.9716666667,50.8473333333,33.171,40.667,16.7003333333,14.477,19.4656666667,15.616,21.6293333333,34.933,17.812
820.85,16.971,50.9246666667,33.3333333333,40.783,17.0646666667,14.431,19.4406666667,15.274,21.4981333333,35.2293333333,17.6265
821.15,16.7273333333,50.9226666667,33.151,41.2255,16.8186666667,14.659,19.201,15.268,21.2266,35.0973333333,17.351
821.45,16.8553333333,51.087,33.154,41.1725,17.143,15.121,19.2096666667,15.454,21.0998666667,35.1753333333,17.817
821.76,16.896,51.0973333333,33.1286666667,41.2775,17.3303333333,15.479,19.2463333333,15.463,20.9516,35.2253333333,17.7765
822.06,17.1713333333,51.4603333333,33.4173333333,41.651,17.6223333333,15.505,19.7473333333,15.5963333333,21.1191333333,35.688,18.1885
822.36,17.4473333333,51.3126666667,33.2896666667,41.674,17.6586666667,15.886,19.8613333333,15.682,21.1785333333,35.7916666667,18.4685
822.67,17.441,51.3663333333,33.3403333333,41.779,17.7403333333,15.757,19.8173333333,15.5356666667,20.9749333333,35.9236666667,18.4865
822.97,17.6653333333,51.6626666667,33.6546666667,42.1125,17.887,16.524,20.227,15.8816666667,21.1443333333,36.23,18.7075
823.27,18.0953333333,52.0353333333,34.086,42.469,18.0223333333,17.036,20.5656666667,16.2466666667,21.2572,36.5563333333,18.976
