wavelength,Back_ConLeum,Belly_ConLeum,Breast_ConLeum,Crissum_ConLeum,Crown_ConLeum,DorTail_ConLeum,Patch10_ConLeum,Patch11_ConLeum,Rump_ConLeum,Throat_ConLeum,WingTip_ConLeum
786.22,21.2566666667,47.0571111111,28.3622222222,39.677,8.23433333334,18.9893888889,27.417,44.6884444444,18.827,23.198,18.4204444444
786.53,21.4674444444,46.2514444444,28.1797777778,39.5891666667,8.45000000001,18.7468888889,27.0478888889,44.6727777778,18.4688888889,23.2648888889,18.8262222222
786.84,20.0603333333,45.0093333333,27.208,39.9213333333,7.45944444444,17.6548888889,25.874,43.1591111111,17.4408888889,22.2222222222,17.6064444444
787.14,18.9693333333,43.4463333333,26.4536666667,38.9461666667,7.00433333334,16.5276666667,24.832,41.8731111111,16.3788888889,21.7905555556,16.1964444444
787.45,18.3673333333,42.4696666667,26.4362222222,38.1941666667,6.71755555555,15.9205,24.3197777778,41.2983333333,15.8446666667,20.7672222222,15.4006666667
787.76,18.6024444445,43.1103333333,27.064,38.553,7.09955555556,16.0601666667,24.3865555556,41.5151111111,16.2702222222,21.0092222222,15.1506666667
788.07,17.7702222222,42.7401111111,26.5718888889,37.8176666666,6.72444444445,15.6468888889,23.8613333333,41.4267777778,15.4604444444,20.9463333333,14.2684444444
788.38,17.3697777778,41.4944444444,26.2014444444,36.78,6.24944444444,14.8836111111,23.6926666667,40.7497777778,15.1087777778,20.8345555555,13.5188888889
788.69,17.8196666667,41.5641111111,26.4061111111,36.7241666666,6.60844444444,15.0669444444,24.4098888889,40.9532222222,15.4862222222,20.9186666667,13.5904444444
789.00,18.7108888889,42.6384444444,27.2736666667,36.5783333334,7.46255555556,15.5390555556,25.4217777778,41.8867777778,15.9975555556,21.9381111111,14.3198888889
789.31,17.7015555556,42.1047777778,26.5006666667,36.4516666666,6.59955555555,14.4995555555,24.8695555556,41.3404444445,14.7184444445,20.8984444444,14.0103333333
789.62,17.0882222222,41.3563333333,25.4144444445,36.1751666667,5.854,13.9432777778,24.24,40.9962222222,14.0003333333,20.6688888889,13.8012222222
789.92,17.1622222222,41.6451111111,25.6852222222,36.6235,5.86811111111,14.0837222222,24.4828888889,41.2025555555,14.4011111111,20.6734444444,14.1798888889
790.23,17.9122222222,41.8841111111,25.7018888889,37.085,6.15855555555,14.8281111111,25.2372222222,42.2894444444,15.352,21.649,15.1246666667
790.54,18.2425555556,41.8016666667,25.8926666667,37.0138333334,5.95444444444,14.9010555555,25.414,42.0805555555,15.7491111111,21.7035555556,15.4296666667
790.85,18.1211111111,41.8337777778,25.3673333333,37.6968333333,5.46822222222,14.1897777778,25.1312222222,41.6898888889,15.6952222222,21.9035555555,15.3562222222
791.16,17.9142222222,41.7573333333,24.7173333333,37.5721666667,5.04366666667,13.7075,25.0266666667,41.9172222222,15.2164444444,21.6678888889,15.1203333333
791.47,18.129,41.7594444444,25.1473333333,38.507,4.94422222222,13.7412777778,25.6823333333,41.5738888889,15.8153333334,22.1022222222,15.7171111111
791.78,18.3836666667,41.8747777778,25.197,39.0255,5.61033333333,14.2992222222,25.5904444444,41.3166666667,16.0214444444,21.7407777778,16.3166666667
792.08,18.9195555556,42.5964444444,26.2466666667,40.0261666666,6.98822222222,15.6060555556,25.9404444444,41.3714444444,17.1258888889,22.9658888889,17.6945555556
792.39,19.3516666667,42.7198888889,26.2498888889,40.5698333333,7.47655555556,15.81,25.824,41.05,17.136,23.15,17.5726666667
792.70,19.8647777778,42.9162222222,26.719,40.8318333333,7.84755555554,16.0717777778,25.9005555556,41.0717777778,17.7255555555,23.3355555556,17.4307777778
793.01,20.2865555555,43.274,27.4716666667,40.945,8.08177777778,16.3058333333,26.2248888889,40.9996666667,18.3836666667,23.2174444444,17.5524444444
793.32,20.3334444444,43.3841111111,27.3912222222,40.076,7.97433333334,16.3297777778,26.2867777778,40.7223333333,18.3565555556,23.8346666667,17.2854444445
793.62,19.7823333333,43.8071111111,27.9372222222,39.5815,8.0668888889,16.4027222222,26.2337777778,39.6966666667,17.9798888889,23.8047777778,16.6501111111
793.93,19.6358888889,44.4665555556,28.3495555556,40.3096666667,8.19177777777,16.5892777778,26.3625555556,40.0822222222,17.8488888889,23.8984444444,17.2496666667
794.24,19.9478888889,43.838,28.5576666667,39.9121666666,8.89122222221,16.7479444444,26.5541111111,39.7768888889,17.7388888889,23.814,16.8182222222
794.55,19.4444444445,43.2038888889,28.0321111111,39.822,8.63022222223,16.6880555556,26.1663333333,39.1222222222,17.4725555556,23.0384444444,16.497
794.86,19.942,43.4083333333,28.4307777778,40.3765,9.45277777778,17.3664444444,26.1506666666,39.6041111111,17.869,23.2484444444,17.0295555556
795.16,20.6867777778,44.5375555556,29.3183333333,41.3475,10.001,17.9997222222,26.8285555555,40.5436666667,18.1553333334,23.5396666667,17.7923333333
795.47,20.9604444444,44.5265555556,29.1677777778,41.213,9.47966666667,17.9233333333,27.2084444445,41.2021111111,18.0157777778,23.3097777778,17.7595555556
795.78,20.0207777778,43.9122222222,28.367,41.4555,8.10622222221,17.5273888889,26.4057777778,41.0223333333,17.4857777778,21.8672222222,16.7552222222
796.09,19.3436666667,42.5077777778,27.6173333333,40.1988333334,7.5281111111,17.0550555556,25.8258888889,40.3334444444,16.8685555556,21.4352222222,16.1954444444
796.40,19.0978888889,42.9237777778,27.7675555556,40.0838333334,7.55222222222,17.0287777778,25.8121111111,40.0993333333,16.6046666667,21.3945555555,16.0046666667
796.70,17.9598888889,42.0545555556,27.0535555556,38.8423333333,6.83833333333,15.482,25.295,39.0854444444,15.4045555556,19.8117777778,15.0318888889
797.01,18.0684444444,42.321,27.1284444444,38.4198333333,7.33877777778,15.0535,25.3246666667,39.3631111111,15.7492222222,19.7384444444,15.3576666667
797.32,18.3562222222,42.2783333333,26.99,37.9041666666,7.56633333333,15.1430555555,25.2382222222,39.5627777778,16.4697777778,19.9833333333,15.599
797.63,17.5012222222,41.5096666667,26.5071111111,36.587,6.50722222222,14.3272222222,24.8273333333,39.7768888889,16.1083333333,19.0432222222,15.1622222222
797.93,18.4261111111,41.9281111111,27.0101111111,36.2925,6.98444444444,15.0563888889,25.7091111111,40.2964444444,16.9118888889,19.9614444445,16.0056666667
798.24,17.6938888889,41.4401111111,26.0877777778,34.3438333333,5.85377777778,13.6514444444,25.4802222222,40.1037777778,16.1255555555,19.0524444445,15.5618888889
798.55,17.2261111111,41.6195555556,25.6341111111,33.3995,5.694,13.2323333333,25.3462222222,39.6144444444,16.1292222222,19.3642222222,15.498
798.85,17.5727777778,41.9903333333,25.8134444444,33.2316666666,6.46177777778,12.9459444444,25.0928888889,39.525,16.053,19.408,15.0963333333
799.16,18.6017777778,43.8088888889,27.0003333333,33.1116666666,7.89922222221,13.2788333333,26.4554444444,40.3698888889,17.3646666667,21.0645555556,16.5021111111
799.47,19.5811111111,44.77,27.6671111111,33.438,7.92311111112,13.1355,26.9108888889,40.6748888889,18.127,21.652,17.1377777778
799.78,19.503,43.9872222222,27.5434444444,32.4013333334,8.19255555554,13.0742777778,26.4767777778,40.1312222222,18.6591111111,21.9055555556,16.9597777778
800.08,20.3426666667,43.951,27.6248888889,33.4215,8.97344444443,13.9710555555,26.709,40.5097777778,19.1098888889,22.927,17.8176666667
800.39,19.4867777778,42.157,26.1195555556,32.226,6.92322222222,12.9086111111,25.115,40.3414444444,17.3444444444,22.1254444445,16.8846666667
800.70,19.7194444444,42.0505555556,26.1878888889,32.6621666667,7.07288888888,13.4384444444,25.3294444444,40.636,17.4222222222,21.8957777778,17.3134444445
801.00,20.3805555556,43.806,26.6912222222,33.7388333334,7.50166666667,14.3035,25.7088888889,41.3382222222,17.8637777778,22.6395555556,18.281
801.31,19.8957777778,43.8471111111,26.5955555556,34.4396666666,6.94122222222,13.336,24.8157777778,41.1264444444,16.9591111111,21.9298888889,17.5565555555
801.62,20.4536666667,44.2651111111,27.1817777778,35.5823333334,7.39455555554,14.5776111111,25.0928888889,41.2405555556,17.519,22.6322222222,17.7495555556
801.92,19.89,43.1472222222,26.9523333333,35.1411666667,6.51211111112,14.3802222222,24.5153333333,40.5792222222,16.837,21.6848888889,16.9551111111
802.23,18.5317777778,41.4415555556,25.6612222222,34.4443333334,5.066,13.9485,23.4788888889,39.3651111111,15.9921111111,20.7276666667,15.7274444444
802.54,17.6306666667,40.201,24.3375555555,34.297,3.37333333333,13.2663333333,21.8608888889,38.166,15.1807777778,19.2905555556,14.4843333333
802.84,16.5396666667,39.7111111111,23.0244444444,33.6343333333,2.20622222222,12.8827222222,20.7915555556,37.4247777778,13.6514444444,18.0503333333,13.3573333333
803.15,17.0318888889,40.3424444444,23.0053333333,35.0655,2.53533333333,12.9895,21.4522222222,37.9528888889,13.1422222222,18.1465555556,14.0978888889
803.46,16.4802222222,40.1946666667,22.582,34.7725,1.83844444444,13.1095555556,20.6367777778,37.9696666667,13.1895555556,17.6258888889,13.403
803.76,17.2422222222,41.146,23.4898888889,35.0791666666,3.13022222222,14.0991666667,21.8084444445,37.188,14.0603333333,17.9926666667,14.0344444445
804.07,16.509,41.5811111111,22.6163333333,34.4365,1.93066666666,13.2846666667,21.4604444444,36.1965555555,12.963,17.2576666667,13.0552222222
804.38,16.2674444445,41.1073333333,22.3138888889,33.3528333333,1.98933333333,13.0742222222,22.0913333333,35.7936666667,12.7076666667,17.5367777778,12.3806666667
804.68,15.3163333333,39.9307777778,21.0005555556,31.2306666667,1.24733333333,12.1526111111,21.2964444445,34.6837777778,11.5226666667,16.6795555556,11.4325555556
804.99,14.6022222222,38.138,19.945,29.9546666666,0.976,11.0234444445,20.2953333333,33.7712222222,11.0735555555,15.6905555556,10.6604444444
805.30,14.8517777778,37.6422222222,19.5802222222,30.2036666667,1.11088888889,10.2594444445,20.5061111111,33.753,10.8765555556,15.5431111111,10.3087777778
805.60,15.649,38.7542222222,20.3948888889,29.9666666666,1.86411111111,10.9027222222,20.9712222222,34.535,11.7122222222,15.8694444445,10.8291111111
805.91,15.4944444444,38.4982222222,20.6716666667,29.4323333334,2.491,10.7386666667,21.1111111111,34.3466666667,11.2576666667,15.6898888889,10.7568888889
806.21,15.3735555556,37.863,21.1047777778,29.6905,3.59455555556,10.9047777778,21.5664444445,35.0092222222,12.0095555555,16.2111111111,11.1962222222
806.52,14.501,37.8908888889,20.9162222222,29.0206666667,2.83744444444,10.2826111111,21.2932222222,35.3168888889,11.9646666667,15.8944444444,10.6086666667
806.83,14.199,38.041,21.3488888889,28.5873333333,3.126,9.51016666667,22.083,35.5733333333,11.7057777778,15.4518888889,10.7823333333
807.13,14.169,38.3028888889,21.394,28.6508333334,3.74611111111,9.57561111112,22.0437777778,36.124,12.1814444444,15.5581111111,10.7798888889
807.44,15.8856666667,39.0426666667,22.939,29.7618333334,5.594,11.0278888889,23.6814444444,37.6472222222,13.5816666667,16.9737777778,12.0328888889
807.74,17.2503333333,39.003,23.2877777778,31.0123333333,7.16644444444,12.3603333333,24.0232222222,38.2673333333,14.3456666667,17.6306666667,13.1785555555
808.05,18.421,38.6472222222,24.358,31.9983333334,8.55566666667,12.9671666667,25.0187777778,39.1685555556,15.8276666667,18.2685555555,14.264
808.35,18.9794444444,39.6512222222,24.8965555556,32.655,9.49622222221,13.8243888889,25.6718888889,39.6383333333,16.0204444444,19.1473333333,15.129
808.66,19.9606666666,40.5491111111,25.8171111111,33.3528333334,10.5098888889,14.6666111111,25.9607777778,40.3398888889,16.7841111111,20.2874444444,15.9218888889
808.97,19.8355555556,39.7772222222,25.9481111111,34.189,10.8327777778,14.2535,25.7491111111,40.016,16.4147777778,20.631,16.6397777778
809.27,19.737,39.9653333333,26.1432222222,34.0906666667,10.3271111111,14.4804444445,25.3855555556,40.0452222222,16.3212222222,21.4912222222,16.5736666667
809.58,19.8765555555,39.2173333333,26.1893333333,33.4138333333,9.945,14.1403888889,25.1976666667,39.1902222222,15.9093333333,21.0697777778,16.03
809.88,19.9197777778,39.0761111111,25.7833333333,32.6103333333,9.6251111111,13.4272777778,24.6853333333,38.099,15.8768888889,20.1741111111,15.7294444444
810.19,20.395,38.694,25.1511111111,31.9828333334,9.14955555557,13.2002777778,24.2376666667,37.2564444445,16.1225555556,20.9591111111,15.1284444444
810.49,20.5837777778,37.4913333333,25.4164444444,31.2678333333,8.66055555555,12.8527222222,24.1773333333,37.4497777778,16.0264444444,21.2446666667,14.7872222222
810.80,19.8255555555,36.229,25.0486666667,30.9228333333,7.80011111111,11.9216111111,22.9841111111,36.7137777778,15.5166666666,21.1967777778,13.9511111111
811.10,19.223,36.3464444444,25.3927777778,30.613,6.59811111111,11.0539444444,22.1506666667,36.247,14.6243333333,20.6656666667,13.6532222222
811.41,19.6136666667,37.0368888889,25.7096666667,31.1718333334,6.42744444444,11.3419444445,21.7466666667,36.3597777778,14.4112222222,21.2133333333,14.4255555556
811.71,19.8348888889,38.6678888889,26.039,32.3163333334,5.85022222222,11.0592777778,22.0748888889,37.3857777778,14.9424444444,21.6327777778,14.5741111111
812.02,17.9844444444,37.8854444444,24.2738888889,29.6946666667,4.133,9.87583333333,21.2038888889,36.1784444444,13.6716666667,20.3354444445,12.7284444445
812.32,17.0801111111,37.7387777778,23.0042222222,29.2513333334,3.27788888889,9.77288888889,21.3351111111,35.724,13.7572222222,19.967,11.7428888889
812.63,17.7563333333,37.8752222222,22.2527777778,30.5668333333,3.94766666667,10.1358888889,22.0241111111,36.2292222222,14.2661111111,19.9206666667,12.4523333333
812.93,17.5184444444,39.2403333333,22.0504444444,31.0828333333,3.34422222222,9.75144444444,22.0661111111,36.365,14.2211111111,19.6282222222,12.4394444444
813.24,16.7614444444,38.1784444444,21.3067777778,30.7055,2.60411111111,9.64333333333,21.6697777778,35.9531111111,13.1787777778,19.9495555555,12.1998888889
813.54,17.0337777778,38.8411111111,21.7112222222,31.2258333333,2.52233333333,9.80205555555,21.2963333333,36.3026666667,13.2822222222,19.3326666667,13.2344444444
813.85,16.2791111111,39.422,21.1724444444,31.5163333333,1.79277777778,8.96316666667,21.0595555555,35.0614444444,12.823,18.4753333333,12.5644444445
814.15,15.2515555556,39.2206666667,20.1842222222,30.9073333333,1.11588888889,7.04355555556,20.3624444444,34.2228888889,12.0491111111,17.6775555555,11.8874444445
814.46,15.5844444444,39.5061111111,20.0417777778,31.337,1.58722222222,7.02261111111,20.5388888889,34.4395555556,12.6504444445,18.0535555556,11.6243333333
814.76,15.0243333333,40.0158888889,20.0001111111,31.57,1.83577777778,7.76977777778,20.789,34.9115555555,13.0435555556,17.5683333333,10.6923333333
815.07,15.8686666667,38.0596666667,20.4091111111,30.7763333333,2.86677777778,8.60838888889,21.4163333333,34.8675555556,13.916,17.7594444444,11.3588888889
815.37,17.8698888889,38.973,21.732,33.586,5.11877777778,10.8734444445,22.2682222222,36.5976666667,15.8927777778,18.9272222222,13.134
815.68,18.2663333333,38.5104444444,21.7276666667,32.5221666667,4.89877777778,10.0447222222,21.6504444445,36.3777777778,15.16,18.8226666667,12.5016666667
815.98,17.5793333333,38.5902222222,21.8443333333,31.3976666667,4.01333333334,9.52922222222,20.9788888889,36.5281111111,13.7708888889,18.5394444444,11.9136666667
816.29,19.794,39.5881111111,23.5593333333,33.0566666667,6.66977777778,11.3417777778,23.0366666667,38.2817777778,15.1682222222,20.8543333333,14.4767777778
816.59,20.887,40.9607777778,24.6164444445,34.8988333333,7.59666666667,12.4387222222,24.1713333334,39.5948888889,16.6052222222,21.8233333333,15.5155555555
816.89,20.6351111111,41.2542222222,23.7787777778,35.414,7.78233333333,12.5906666667,24.6108888889,39.775,16.3044444444,21.9292222222,15.0411111111
817.20,22.0737777778,41.3696666667,25.0,38.0796666666,9.03155555554,14.2380555556,25.7873333333,41.4438888889,17.7511111111,23.4105555555,17.3351111111
817.50,22.9717777778,42.1811111111,25.6468888889,38.9331666666,9.6118888889,15.2924444445,26.4552222222,42.4602222222,18.298,23.2364444444,17.4013333333
817.81,22.6082222222,41.7845555556,25.3397777778,39.039,9.50966666667,15.5941111111,26.7554444444,42.857,18.6616666667,23.2374444444,17.6175555555
818.11,23.0266666667,41.9904444444,25.7535555555,39.1003333334,9.20244444444,15.2012222222,26.6804444444,42.0584444444,18.8821111111,23.8578888889,17.6006666667
818.41,22.5022222222,42.4168888889,25.3168888889,39.8961666667,8.93711111111,14.8595,25.5567777778,41.3764444444,18.2205555556,23.3295555556,16.8733333333
818.72,22.4895555555,42.93,25.7858888889,40.2251666666,9.151,14.853,26.4985555556,41.4408888889,18.0221111111,23.775,17.8823333333
819.02,23.2128888889,44.2555555556,26.3388888889,41.6665,9.86088888888,16.3186111111,27.0817777778,42.2625555556,19.1435555556,24.2157777778,19.3675555555
819.33,23.8884444444,44.7945555556,26.8068888889,41.4675,10.6547777778,16.9639444444,28.0058888889,42.3221111111,20.312,24.801,19.7918888889
819.63,22.2691111111,44.5943333333,26.029,40.914,9.5358888889,16.4181111111,26.8915555556,41.2284444444,19.4655555555,23.8631111111,18.4531111111
819.93,22.4906666667,44.9414444444,25.8286666667,40.2936666666,9.98277777779,16.9586111111,27.0201111111,41.0511111111,19.6575555556,24.3766666667,18.1107777778
820.24,22.3014444444,44.7482222222,26.2782222222,39.9721666666,10.0606666667,17.3636111111,27.2758888889,41.0225555556,19.9364444444,24.4417777778,17.6378888889
820.54,21.8823333333,45.0906666667,26.1173333333,39.3598333333,9.76255555557,17.1516111111,27.059,40.9282222222,19.5195555556,24.0891111111,17.1293333333
820.85,21.7726666667,45.0691111111,26.1166666667,38.6928333334,9.66777777779,17.173,27.1955555556,40.7582222222,19.4066666667,24.1483333333,17.2582222222
821.15,21.8337777778,45.0576666667,26.4818888889,38.4108333333,9.68033333334,17.0243333333,27.3566666667,40.7611111111,19.6345555556,24.1925555556,17.3617777778
821.45,21.6801111111,44.7515555556,26.4622222222,38.3108333334,9.67244444443,17.0246111111,27.3728888889,40.9673333334,19.5075555555,24.221,17.534
821.76,21.5461111111,44.8136666667,26.6117777778,38.1298333333,9.63499999999,17.0226111111,27.51,41.0574444444,19.6418888889,24.4136666667,17.5223333333
822.06,21.5843333333,44.9586666667,26.851,38.0863333333,9.53266666665,17.0127777778,27.5766666667,41.2183333333,19.734,24.5986666667,17.4544444444
822.36,21.4605555555,44.7165555556,26.8225555555,37.8448333333,9.48133333333,16.7969444445,27.5643333333,41.1677777778,19.5611111111,24.4735555555,17.1436666667
