wavelength,Back_SpoFrom,Belly_SpoFrom,Breast_SpoFrom,Crissum_SpoFrom,Crown_SpoFrom,DorTail_SpoFrom,Rump_SpoFrom,Throat_SpoFrom,WingTip_SpoFrom
454.58,6.75016666666,18.5008333334,17.7638333334,13.8761666667,5.80633333334,7.65441666666,7.09916666667,16.5921666667,8.0075
454.93,6.766,18.5330833333,17.7975,13.9016666667,5.8065,7.66283333333,7.1095,16.6063333334,7.99516666667
455.29,6.797,18.5669166667,17.8475,13.934,5.8245,7.70541666667,7.13616666666,16.6643333334,8.00616666667
455.64,6.82633333334,18.5833333333,17.9036666667,13.9766666667,5.86,7.72941666667,7.16533333333,16.6838333334,8.0145
456.00,6.84883333333,18.6069166667,17.925,14.0081666667,5.89183333333,7.744,7.17966666667,16.7438333334,8.0545
456.35,6.84733333333,18.6405833334,17.9613333333,14.054,5.87666666666,7.74316666666,7.16383333334,16.7435,8.0395
456.70,6.85566666666,18.6855,17.9673333333,14.0865,5.86866666667,7.73283333333,7.15366666666,16.7456666666,8.04
457.06,6.87133333333,18.7083333334,18.0058333333,14.1323333333,5.879,7.76041666666,7.1885,16.755,8.057
457.41,6.871,18.743,18.057,14.1355,5.912,7.81341666666,7.19733333334,16.7691666667,8.06766666667
457.76,6.83783333334,18.71925,18.0601666666,14.126,5.9025,7.82875,7.19,16.7626666666,8.0615
458.12,6.8295,18.7189166666,18.09,14.1465,5.89883333334,7.83383333333,7.20616666667,16.804,8.07566666667
458.47,6.84266666667,18.7216666666,18.1088333333,14.1921666666,5.91583333333,7.86916666666,7.25316666667,16.7986666667,8.09383333334
458.82,6.83333333334,18.7473333333,18.1373333333,14.204,5.93083333334,7.86641666666,7.25916666667,16.8011666667,8.09216666667
459.18,6.83816666667,18.7805833333,18.181,14.2276666666,5.938,7.8755,7.27666666667,16.8113333333,8.10216666667
459.53,6.83133333333,18.7940833334,18.1963333333,14.2201666667,5.92666666667,7.8815,7.25983333334,16.8251666666,8.09616666666
459.88,6.82516666666,18.8158333333,18.2183333334,14.2551666667,5.93216666667,7.88166666666,7.26033333333,16.8178333333,8.08566666667
460.24,6.85633333333,18.8400833334,18.2388333333,14.2766666667,5.94733333333,7.89458333334,7.2985,16.844,8.10933333333
460.59,6.87083333333,18.854,18.2631666667,14.2821666666,5.96516666667,7.90983333334,7.30483333333,16.8521666666,8.11683333334
460.94,6.90316666666,18.9041666666,18.2978333333,14.3098333333,5.98683333333,7.934,7.31883333334,16.8858333333,8.13266666667
461.29,6.8995,18.901,18.3231666667,14.3406666666,5.97933333333,7.90983333333,7.325,16.8886666667,8.12666666667
461.65,6.9165,18.9264166666,18.366,14.3601666667,5.995,7.90425,7.34583333334,16.9101666667,8.1185
462.00,6.90333333334,18.9478333334,18.3726666667,14.3735,6.01033333333,7.90008333333,7.35733333333,16.8913333334,8.0965
462.35,6.913,19.0175,18.4318333333,14.4073333333,6.00866666667,7.89775,7.3445,16.9113333334,8.0835
462.71,6.94816666667,19.0674166667,18.4813333334,14.466,6.04083333333,7.91941666666,7.3785,16.9575,8.09883333333
463.06,6.95416666666,19.1165,18.537,14.5155,6.05833333333,7.93083333334,7.4095,16.997,8.09366666666
463.41,7.02166666667,19.2348333334,18.632,14.6046666667,6.10133333333,7.95491666666,7.4815,17.0275,8.13866666667
463.76,7.07366666667,19.2933333333,18.6885,14.6318333333,6.12616666667,7.97283333334,7.51666666667,17.0763333333,8.1615
464.12,7.05916666666,19.3274166666,18.738,14.6531666666,6.12783333333,7.95825,7.52516666667,17.0773333333,8.14983333333
464.47,7.09716666667,19.3760833333,18.8131666667,14.7383333333,6.1495,7.96591666667,7.57333333334,17.0978333333,8.164
464.82,7.10666666667,19.4208333334,18.8855,14.8103333334,6.20016666666,7.99166666667,7.62316666667,17.1356666666,8.18533333333
465.17,7.0975,19.491,18.9235,14.8256666667,6.197,7.9885,7.63233333333,17.154,8.15833333333
465.53,7.12283333334,19.564,18.9728333333,14.9063333333,6.19983333334,8.02033333333,7.661,17.2013333334,8.184
465.88,7.15833333333,19.638,19.0416666667,14.9728333333,6.19833333334,8.048,7.6995,17.2466666667,8.208
466.23,7.188,19.6683333333,19.0768333334,14.9928333333,6.21816666667,8.0415,7.72683333333,17.3083333333,8.22516666667
466.58,7.23316666666,19.69325,19.1263333334,15.0468333334,6.24783333333,8.09108333333,7.7625,17.3431666666,8.268
466.94,7.27883333333,19.74775,19.1898333334,15.1053333333,6.28583333333,8.12291666666,7.80833333333,17.3936666667,8.30116666667
467.29,7.26633333333,19.7405,19.1878333333,15.1206666666,6.28216666667,8.1295,7.81266666667,17.4066666667,8.28433333333
467.64,7.298,19.77075,19.2441666666,15.1766666667,6.30716666667,8.16175,7.8555,17.4153333333,8.29416666666
467.99,7.358,19.8688333334,19.3068333333,15.2726666667,6.37516666667,8.22566666666,7.90883333333,17.4823333333,8.34116666666
468.35,7.34466666667,19.9165833334,19.3503333334,15.2891666667,6.38883333334,8.23175,7.93016666667,17.5098333333,8.3385
468.70,7.343,19.9461666667,19.3888333333,15.3016666667,6.35666666667,8.22025,7.91783333334,17.5163333333,8.321
469.05,7.405,19.999,19.4436666667,15.362,6.391,8.27608333334,7.97366666667,17.5908333333,8.37533333333
469.40,7.43816666667,20.0548333334,19.5053333333,15.3983333333,6.43233333334,8.32166666666,8.014,17.6081666666,8.39733333333
469.75,7.4945,20.1133333333,19.5836666667,15.4538333333,6.48283333333,8.38275,8.05766666666,17.6593333334,8.443
470.11,7.45833333334,20.1319166666,19.583,15.4798333333,6.45383333333,8.36666666667,8.05233333333,17.6033333334,8.41516666667
470.46,7.4245,20.1769166667,19.615,15.4756666666,6.44083333334,8.33216666666,8.04983333333,17.6011666667,8.39566666667
470.81,7.41633333333,20.2221666667,19.6241666667,15.4768333333,6.435,8.33816666666,8.02516666667,17.5865,8.39466666666
471.16,7.39966666667,20.2415833334,19.6646666666,15.4791666667,6.41783333334,8.35116666666,8.01983333334,17.5893333333,8.38866666666
471.51,7.39766666666,20.2591666666,19.6786666667,15.4975,6.40616666666,8.35558333333,8.032,17.6148333333,8.41066666666
471.87,7.40333333333,20.2631666667,19.7183333333,15.4948333333,6.4135,8.36158333334,8.04683333333,17.5686666666,8.40283333333
472.22,7.40916666667,20.2675,19.7433333334,15.4896666667,6.392,8.37808333333,8.05866666667,17.5841666666,8.4035
472.57,7.45766666667,20.3103333333,19.7571666667,15.521,6.41683333334,8.3955,8.09416666667,17.5878333333,8.438
472.92,7.4485,20.28075,19.7665,15.5546666667,6.41816666666,8.39175,8.09566666667,17.559,8.42516666666
473.27,7.43466666667,20.2721666667,19.7661666667,15.5651666667,6.4125,8.37375,8.10666666666,17.5873333333,8.42716666667
473.62,7.422,20.2455833333,19.7688333333,15.5528333333,6.39083333333,8.32658333333,8.107,17.5856666667,8.39883333333
473.98,7.44083333333,20.2416666666,19.7983333334,15.5818333333,6.42716666667,8.3475,8.13566666666,17.6655,8.43
474.33,7.48183333333,20.2410833334,19.8291666667,15.6251666667,6.4495,8.36141666667,8.18516666667,17.6978333333,8.4485
474.68,7.49866666667,20.2090833334,19.8556666667,15.638,6.45716666666,8.3465,8.21233333333,17.6991666667,8.46633333333
475.03,7.52866666667,20.22575,19.8628333333,15.6773333333,6.49616666667,8.33575,8.22266666666,17.6853333333,8.49183333334
475.38,7.55083333333,20.273,19.8986666667,15.7101666667,6.51716666667,8.38041666667,8.24333333334,17.7106666666,8.52883333334
475.73,7.55083333333,20.26625,19.8885,15.7085,6.49716666667,8.37166666666,8.24533333333,17.753,8.5475
476.08,7.56116666667,20.2428333333,19.844,15.7176666667,6.48766666667,8.34958333333,8.20683333334,17.7408333334,8.542
476.44,7.50933333333,20.179,19.7985,15.6926666667,6.45366666667,8.3235,8.18683333333,17.714,8.49666666667
476.79,7.52983333334,20.2075833334,19.815,15.696,6.48416666666,8.34991666667,8.17733333333,17.7355,8.527
477.14,7.543,20.1911666666,19.807,15.6841666667,6.46883333334,8.35291666666,8.16116666667,17.6983333333,8.5295
477.49,7.533,20.2081666667,19.7908333333,15.6918333334,6.4835,8.3625,8.15716666666,17.6935,8.552
477.84,7.5195,20.1975833333,19.7925,15.6706666666,6.46933333333,8.37066666667,8.14983333333,17.6601666667,8.53716666666
478.19,7.50016666666,20.18025,19.7553333333,15.6276666667,6.44916666667,8.37041666666,8.10933333333,17.6141666667,8.52516666667
478.54,7.51483333333,20.1940833334,19.7428333333,15.6486666666,6.459,8.40208333333,8.10633333333,17.628,8.542
478.89,7.45433333334,20.1288333334,19.7046666667,15.5991666666,6.42566666667,8.3985,8.08316666667,17.6148333333,8.52583333334
479.24,7.421,20.0830833334,19.6511666666,15.5728333333,6.39716666667,8.38233333334,8.05116666666,17.5871666666,8.48383333333
479.60,7.41833333334,20.0549166667,19.6525,15.5626666666,6.40966666667,8.38266666666,8.02716666667,17.602,8.49166666667
479.95,7.42433333333,20.0555,19.6348333333,15.5691666667,6.44316666667,8.4125,8.04366666667,17.6136666667,8.53166666667
480.30,7.42166666667,20.06325,19.6415,15.566,6.45133333334,8.42966666666,8.0355,17.6411666667,8.5595
480.65,7.40316666667,20.04825,19.6243333334,15.5396666667,6.43316666667,8.4255,8.02,17.638,8.56633333334
481.00,7.3975,20.0465833334,19.607,15.516,6.43633333333,8.41891666666,8.01083333333,17.6495,8.592
481.35,7.39966666667,20.0389166666,19.6063333333,15.5033333333,6.42966666666,8.41891666666,7.98666666667,17.6678333333,8.57983333333
481.70,7.4005,20.0505,19.5971666667,15.4878333333,6.41816666667,8.427,7.95533333334,17.6585,8.58433333333
482.05,7.39916666666,20.07675,19.6353333333,15.5023333334,6.40766666666,8.42775,7.93616666667,17.7036666667,8.5995
482.40,7.36766666666,20.0831666667,19.6701666667,15.4953333334,6.38333333333,8.41675,7.9135,17.7043333334,8.59016666667
482.75,7.395,20.13,19.702,15.525,6.38566666666,8.43533333334,7.91983333333,17.7428333333,8.60266666666
483.10,7.3965,20.1371666666,19.7376666667,15.5231666667,6.39633333334,8.4375,7.91416666667,17.7586666667,8.62166666666
483.45,7.3745,20.14625,19.7308333333,15.5198333334,6.38366666667,8.43175,7.90266666666,17.7513333333,8.617
483.80,7.36816666666,20.1489166667,19.755,15.5256666667,6.39183333333,8.43741666666,7.913,17.7591666666,8.6165
484.15,7.385,20.17825,19.7781666667,15.5283333333,6.4075,8.45316666667,7.92633333334,17.7753333333,8.633
484.50,7.39466666666,20.187,19.7973333333,15.5326666666,6.414,8.45658333334,7.92916666667,17.781,8.63533333333
484.85,7.39166666666,20.1875833333,19.8033333334,15.5413333333,6.42,8.45833333334,7.93116666666,17.7905,8.62483333333
485.20,7.39516666667,20.2043333334,19.8225,15.542,6.41733333333,8.45808333334,7.93066666667,17.7878333334,8.63016666666
485.55,7.396,20.2006666667,19.8396666667,15.5613333333,6.41733333333,8.45158333333,7.94283333334,17.7846666667,8.63
485.90,7.39716666667,20.2298333334,19.8631666666,15.5818333334,6.43066666667,8.46341666667,7.96666666666,17.789,8.63916666666
486.25,7.40883333333,20.2336666666,19.8688333334,15.5955,6.44683333333,8.47,7.98516666667,17.7843333333,8.64983333333
486.60,7.42716666667,20.262,19.8936666667,15.6065,6.47333333333,8.48266666667,8.00416666667,17.7871666667,8.66966666667
486.95,7.46316666667,20.30575,19.9301666667,15.6488333333,6.49716666666,8.5075,8.05183333333,17.8058333333,8.6985
487.30,7.49133333333,20.33625,19.9633333334,15.6693333334,6.51516666666,8.5285,8.08216666666,17.8258333333,8.712
487.65,7.51316666667,20.3756666666,19.9956666666,15.6936666667,6.51283333333,8.54016666666,8.09516666666,17.8363333333,8.7235
488.00,7.51683333333,20.39425,20.0258333333,15.723,6.51416666667,8.54833333334,8.10683333334,17.846,8.72516666667
488.35,7.52533333334,20.424,20.039,15.7546666666,6.5195,8.54933333333,8.13233333333,17.8755,8.72766666666
488.70,7.54716666666,20.4568333334,20.077,15.78,6.516,8.56083333333,8.14816666667,17.8823333333,8.73966666667
489.05,7.566,20.4728333333,20.1113333334,15.8263333334,6.53083333333,8.58108333334,8.17766666667,17.8831666666,8.756
489.40,7.58816666666,20.5205833334,20.1533333333,15.8498333333,6.5495,8.614,8.20416666667,17.9246666667,8.77
489.75,7.612,20.53275,20.1958333333,15.892,6.57433333333,8.63158333333,8.23766666666,17.9296666667,8.78316666667
490.10,7.6455,20.586,20.26,15.9418333333,6.596,8.65183333334,8.27983333334,17.9625,8.79816666667
490.45,7.65333333333,20.6139166666,20.304,15.9791666667,6.599,8.65316666666,8.31,17.9616666667,8.7955
490.80,7.65383333333,20.642,20.3366666667,16.0065,6.60416666666,8.655,8.31316666667,17.974,8.79183333333
491.15,7.68716666667,20.6909166667,20.4136666666,16.0711666667,6.6285,8.68258333333,8.35016666667,17.9845,8.811
491.50,7.706,20.7163333334,20.455,16.0955,6.64266666667,8.68991666667,8.37833333334,17.9833333333,8.80883333334
491.85,7.72916666666,20.73725,20.496,16.1395,6.665,8.70783333333,8.41066666667,17.9843333333,8.80566666667
492.20,7.76233333333,20.7889166666,20.5723333334,16.1971666667,6.70533333334,8.74275,8.44866666666,17.999,8.8355
492.55,7.77816666667,20.8435,20.6375,16.255,6.73733333334,8.76791666667,8.49016666667,18.028,8.8475
492.90,7.80233333333,20.9105,20.6701666667,16.3015,6.76166666667,8.78183333334,8.53066666667,18.0491666666,8.8495
493.25,7.85,20.995,20.762,16.391,6.823,8.81616666666,8.59533333333,18.106,8.8935
493.60,7.90333333334,21.0736666666,20.8383333333,16.4528333333,6.853,8.84775,8.6455,18.1426666667,8.91083333333
493.95,7.95183333334,21.14675,20.895,16.5266666667,6.89516666667,8.89441666667,8.702,18.1896666666,8.94133333333
494.30,8.0225,21.2388333334,21.0146666667,16.6283333333,6.961,8.95925,8.77383333333,18.2491666667,8.97183333333
494.65,8.069,21.3228333334,21.1361666667,16.7236666667,7.00316666667,9.01375,8.84383333333,18.3003333333,8.9755
495.00,8.09966666667,21.3875,21.1988333334,16.7885,7.04833333334,9.02166666667,8.90433333333,18.3313333333,8.981
495.34,8.16966666667,21.5150833333,21.3176666666,16.9163333333,7.10533333333,9.07508333333,8.98733333332,18.4205,9.03766666667
495.69,8.21416666666,21.64125,21.433,17.0083333334,7.13583333334,9.086,9.03633333333,18.4656666667,9.07883333335
496.04,8.24816666666,21.71875,21.4936666667,17.0751666667,7.14833333333,9.10833333334,9.09066666667,18.483,9.0845
496.39,8.28666666666,21.799,21.562,17.1276666667,7.16766666666,9.12725,9.12433333333,18.4816666666,9.10383333334
496.74,8.3225,21.8530833333,21.6706666666,17.1913333333,7.19833333334,9.16266666667,9.17449999998,18.556,9.12483333335
497.09,8.33883333333,21.876,21.7245,17.2245,7.17983333334,9.15866666667,9.17016666667,18.5281666667,9.12883333332
497.44,8.34383333333,21.9215,21.7725,17.2703333334,7.19583333333,9.16766666666,9.19066666665,18.5663333333,9.13966666667
497.79,8.342,21.9554166667,21.8173333333,17.2836666667,7.17683333334,9.1375,9.18133333331,18.5491666666,9.10199999999
498.14,8.34066666667,22.02275,21.8633333333,17.3366666667,7.17266666667,9.13308333333,9.20716666666,18.5848333333,9.10433333333
498.48,8.37316666666,22.0873333334,21.9096666666,17.3955,7.20033333333,9.11683333334,9.25766666669,18.5898333333,9.11816666667
498.83,8.3915,22.1544166667,21.9735,17.4796666666,7.18516666667,9.12125,9.27516666668,18.6226666666,9.11133333334
499.18,8.431,22.2185,22.0535,17.5428333333,7.21816666666,9.13633333333,9.32183333335,18.6695,9.13533333331
499.53,8.45683333334,22.2395833334,22.0928333334,17.5806666666,7.23733333334,9.15108333334,9.35250000001,18.7158333333,9.15266666666
499.88,8.48316666666,22.2781666667,22.165,17.6278333334,7.23233333333,9.14033333334,9.38083333331,18.7298333334,9.14066666665
500.23,8.531,22.3350833333,22.2683333333,17.7058333334,7.26316666667,9.14966666667,9.42333333334,18.7645,9.16433333335
500.58,8.58416666667,22.4339166666,22.3623333334,17.7976666666,7.30983333333,9.1805,9.48533333331,18.8001666667,9.22116666666
500.92,8.65,22.5400833333,22.4343333333,17.8588333333,7.3325,9.20866666666,9.55433333333,18.8711666667,9.25683333333
501.27,8.69383333334,22.612,22.525,17.9106666667,7.34933333333,9.22616666667,9.58366666665,18.8933333334,9.25816666665
501.62,8.75216666666,22.68875,22.65,18.0221666667,7.40433333333,9.27466666667,9.66633333334,18.9856666666,9.32183333334
501.97,8.7715,22.6758333333,22.7306666666,18.0518333333,7.41233333334,9.275,9.69516666669,18.9785,9.33199999999
502.32,8.778,22.6809166666,22.7518333333,18.0628333333,7.38283333334,9.26866666667,9.68816666666,18.9526666666,9.33566666669
502.67,8.79483333333,22.6845,22.7865,18.0625,7.4075,9.30258333334,9.71716666665,18.951,9.34400000002
503.01,8.79983333333,22.6819166667,22.82,18.0528333334,7.3905,9.30058333334,9.67616666668,18.9255,9.31283333333
503.36,8.81283333333,22.72825,22.8726666666,18.073,7.4005,9.30425,9.71466666665,18.9033333333,9.29733333334
503.71,8.80716666667,22.7361666666,22.9226666667,18.1013333333,7.39283333334,9.31625,9.72066666669,18.9121666667,9.30916666668
504.06,8.8225,22.7494166666,22.9476666667,18.1168333334,7.401,9.31941666666,9.74333333332,18.9448333334,9.30616666666
504.41,8.7835,22.7395833333,22.9663333334,18.1168333333,7.37183333333,9.29383333333,9.72933333333,18.9153333333,9.27033333331
504.75,8.75216666666,22.72775,23.0126666667,18.1395,7.37833333334,9.26641666667,9.73166666669,18.8938333334,9.25949999998
505.10,8.78733333334,22.8121666667,23.0766666666,18.2111666667,7.39316666666,9.2935,9.80183333335,18.9463333333,9.28716666668
505.45,8.78433333333,22.85475,23.091,18.2038333333,7.39416666666,9.28816666666,9.80283333335,18.901,9.28016666667
505.80,8.83816666666,22.94275,23.1556666667,18.2781666667,7.4115,9.28675,9.84816666668,18.9476666667,9.29466666668
506.15,8.8595,22.9676666667,23.2055,18.297,7.4265,9.30658333334,9.86499999999,18.9625,9.28983333332
506.49,8.86316666667,23.0173333333,23.2706666667,18.3176666666,7.42033333333,9.3105,9.886,18.9556666666,9.29783333333
506.84,8.861,23.0798333333,23.3218333333,18.3946666667,7.435,9.30883333333,9.94833333331,18.9633333334,9.33
507.19,8.895,23.1323333334,23.3795,18.4783333334,7.42116666667,9.34466666667,9.96149999998,19.0031666666,9.341
507.54,8.91883333333,23.2016666666,23.4083333334,18.5233333333,7.43316666667,9.36808333334,9.97333333335,19.0168333334,9.361
507.88,8.9355,23.2808333334,23.4765,18.5755,7.436,9.40683333334,10.0066666667,19.0555,9.38133333335
508.23,8.98533333333,23.3549166666,23.5335,18.6336666667,7.45233333333,9.43833333333,10.0471666667,19.0945,9.41600000001
508.58,9.04066666669,23.4495833333,23.6108333334,18.6995,7.46666666666,9.47525,10.0885,19.0945,9.42733333335
508.93,9.05516666667,23.4219166666,23.6266666666,18.7225,7.46516666667,9.4665,10.0818333333,19.0511666667,9.4265
509.27,9.10333333335,23.4749166666,23.6855,18.7666666666,7.48066666666,9.50925,10.1298333333,19.1215,9.44300000002
509.62,9.13333333332,23.4835833334,23.687,18.7568333334,7.49333333334,9.55783333334,10.1355,19.1305,9.45100000002
509.97,9.17016666669,23.5733333333,23.7658333334,18.8475,7.5085,9.58091666667,10.1666666667,19.2015,9.4875
510.32,9.22700000001,23.61675,23.8373333334,18.928,7.53766666667,9.59358333333,10.2056666667,19.2438333333,9.53016666669
510.66,9.23366666669,23.635,23.8493333334,18.9243333333,7.53133333333,9.59641666667,10.211,19.2628333334,9.5115
511.01,9.25416666665,23.6421666666,23.8945,18.9426666666,7.54833333334,9.57933333334,10.2343333333,19.2511666667,9.53733333332
511.36,9.28916666667,23.6481666666,23.9471666667,18.9706666667,7.573,9.601,10.2725,19.2476666666,9.56633333333
511.70,9.30866666668,23.6655,23.9741666666,18.988,7.57483333333,9.58783333333,10.2948333333,19.2118333333,9.57499999998
512.05,9.31799999999,23.6723333334,23.9956666667,19.0173333334,7.5805,9.58391666667,10.3115,19.2101666667,9.575
512.40,9.33383333334,23.6823333334,24.0191666667,19.0433333333,7.59566666667,9.58466666667,10.3281666666,19.2446666666,9.598
512.75,9.34416666668,23.7255833334,24.063,19.0606666667,7.6085,9.60758333334,10.3415,19.2483333333,9.60066666666
